cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,cache_source,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001534992,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FRGI/prices.csv.gz,195,2023-10-30,NASDAQ,Fiesta Restaurant Group Inc,2012-04-26,"FIESTA RESTAURANT GROUP, INC.",identity_and_start_validated,True,FRGI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001540013,True,2025-01-01 00:00:00+00:00,2025-01-02,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/QIPT/prices.csv.gz,256,2026-03-17,NASDAQ,Quipt Home Medical Corp,2021-05-27,QUIPT HOME MEDICAL CORP.,identity_and_start_validated,True,QIPT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001543916,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2024-10-01 00:00:00+00:00,2023-08-24,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/FORG/prices.csv.gz,100,2023-08-24,NYSE,ForgeRock Inc - Class A,2021-09-16,"FORGEROCK, INC.",identity_and_start_validated,True,FORG,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001545654,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ALEX/prices.csv.gz,758,2026-03-12,NYSE,Alexander & Baldwin Inc,2012-06-14,"ALEXANDER & BALDWIN, INC.",identity_and_start_validated,True,ALEX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001549922,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SMLP/prices.csv.gz,382,2024-07-31,NYSE,Summit Midstream Partners LP,2012-09-28,"SUMMIT MIDSTREAM PARTNERS, LP",identity_and_start_validated,True,SMLP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001550695,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PHLT/prices.csv.gz,696,2025-10-21,NASDAQ,Performant Healthcare Inc,2012-08-10,PERFORMANT HEALTHCARE INC,identity_and_start_validated,True,PHLT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001560241,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GTHX/prices.csv.gz,258,2024-09-18,NASDAQ,G1 Therapeutics Inc,2017-05-17,"G1 THERAPEUTICS, INC.",identity_and_start_validated,True,GTHX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001561680,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TPH/prices.csv.gz,820,2026-05-13,NYSE,Tri Pointe Homes Inc,2013-01-31,"TRI POINTE HOMES, INC.",identity_and_start_validated,True,TPH,broad_v2,1.0,True,True,validated_history_through_last_decision
0001562476,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TMHC/prices.csv.gz,820,2026-07-24,NYSE,Taylor Morrison Home Corp,2013-04-10,TAYLOR MORRISON HOME CORP,identity_and_start_validated,True,TMHC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001564406,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/OSH/prices.csv.gz,68,2023-05-02,NYSE,Oak Street Health Inc,2020-08-06,"OAK STREET HEALTH, INC.",identity_and_start_validated,True,OSH,broad_v2,1.0,True,True,validated_history_through_last_decision
0001564618,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2024-12-31,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/IBTX/prices.csv.gz,502,2026-08-21,NASDAQ,Independent Bank Group Inc,2013-04-04,"INDEPENDENT BANK GROUP, INC.",identity_and_start_validated,True,IBTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001564824,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ALLK/prices.csv.gz,258,2025-05-15,NASDAQ,Allakos Inc,2018-07-19,ALLAKOS INC.,identity_and_start_validated,True,ALLK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001567514,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-02,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ITCI/prices.csv.gz,564,2025-04-02,NASDAQ,Intra-Cellular Therapies Inc,2014-01-07,"INTRA-CELLULAR THERAPIES, INC.",identity_and_start_validated,True,ITCI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001567925,True,2025-04-01 00:00:00+00:00,2025-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SILA/prices.csv.gz,258,2026-07-01,NYSE,Sila Realty Trust Inc,2021-02-05,"SILA REALTY TRUST, INC.",identity_and_start_validated,True,SILA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001568162,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RTL/prices.csv.gz,130,2023-09-12,NASDAQ,Necessity Retail REIT Inc (The) - Class A,2018-07-19,"NECESSITY RETAIL REIT, INC.",identity_and_start_validated,True,RTL,broad_v2,1.0,True,True,validated_history_through_last_decision
0001575051,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SIRE/prices.csv.gz,68,2023-05-26,NYSE,Sisecam Resources LP,2015-11-06,SISECAM RESOURCES LP,identity_and_start_validated,True,SIRE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001576169,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2024-01-01 00:00:00+00:00,2023-01-24,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/BNFT/prices.csv.gz,1968,2023-01-24,NASDAQ,Benefitfocus Inc,2013-09-18,"BENEFITFOCUS, INC.",identity_and_start_validated,True,BNFT,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001576263,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MRTX/prices.csv.gz,258,2026-08-21,NASDAQ,Mirati Therapeutics Inc,2013-07-15,"MIRATI THERAPEUTICS, INC.",identity_and_start_validated,True,MRTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001577916,False,2023-01-01 00:00:00+00:00,,False,0.29411764705882354,2025-10-01 00:00:00+00:00,,,0,2026-08-21,BATS,PGIM Securitized Income ETF,2026-06-11,"PREMIER, INC.",rejected_name_mismatch_or_ticker_reuse,True,PINC,broad_v2,0.29411764705882354,False,False,rejected_name_mismatch_or_ticker_reuse
0001579214,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EEX/prices.csv.gz,820,2026-07-14,NYSE,Emerald Holding Inc,2017-04-28,"EMERALD HOLDING, INC.",identity_and_start_validated,True,EEX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001580864,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VRM/prices.csv.gz,705,2026-08-21,NASDAQ,Vroom Inc,2020-06-09,"VROOM, INC.",identity_and_start_validated,True,VRM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001591587,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AMK/prices.csv.gz,382,2024-09-05,NYSE,Assetmark Financial Holdings Inc,2019-07-18,"ASSETMARK FINANCIAL HOLDINGS, INC.",identity_and_start_validated,True,AMK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001592000,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ENLC/prices.csv.gz,508,2025-01-31,NYSE,Enlink Midstream LLC,2004-01-13,"ENLINK MIDSTREAM, LLC",identity_and_start_validated,True,ENLC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001593222,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-08,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CIO/prices.csv.gz,757,2026-01-08,NYSE,City Office REIT Inc,2014-04-15,"CITY OFFICE REIT, INC.",identity_and_start_validated,True,CIO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001593548,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-06-30,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AGS/prices.csv.gz,624,2025-06-30,NYSE,PlayAGS Inc,2018-01-26,"PLAYAGS, INC.",identity_and_start_validated,True,AGS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001596783,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CTLT/prices.csv.gz,447,2024-12-18,NYSE,Catalent Inc,2014-07-31,"CATALENT, INC.",identity_and_start_validated,True,CTLT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001597264,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BPMC/prices.csv.gz,632,2025-07-18,NASDAQ,Blueprint Medicines Corp,2015-04-30,BLUEPRINT MEDICINES CORP,identity_and_start_validated,True,BPMC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001597553,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SAGE/prices.csv.gz,632,2025-07-31,NASDAQ,Sage Therapeutics Inc,2014-07-18,"SAGE THERAPEUTICS, INC.",identity_and_start_validated,True,SAGE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001599489,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VRTV/prices.csv.gz,195,2023-11-30,NYSE,Veritiv Corp,2014-07-01,VERITIV CORP,identity_and_start_validated,True,VRTV,broad_v2,1.0,True,True,validated_history_through_last_decision
0001599901,False,2023-01-01 00:00:00+00:00,,False,0.21052631578947367,2026-01-01 00:00:00+00:00,,,0,2026-08-21,NASDAQ,Atrium Therapeutics Inc,2026-02-27,"AVIDITY BIOSCIENCES, INC.",rejected_name_mismatch_or_ticker_reuse,True,RNA,broad_v2,0.21052631578947367,False,False,rejected_name_mismatch_or_ticker_reuse
0001600438,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GMS/prices.csv.gz,632,2025-09-04,NYSE,GMS Inc,2016-05-26,GMS INC.,identity_and_start_validated,True,GMS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001600626,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PKST/prices.csv.gz,509,2026-05-06,NYSE,Peakstone Realty Trust,2021-02-12,PEAKSTONE REALTY TRUST,identity_and_start_validated,True,PKST,broad_v2,1.0,True,True,validated_history_through_last_decision
0001603756,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AXNX/prices.csv.gz,447,2024-11-15,NASDAQ,Axonics Inc,2018-10-31,"AXONICS, INC.",identity_and_start_validated,True,AXNX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001604643,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AQUA/prices.csv.gz,68,2023-05-24,NYSE,Evoqua Water Technologies Corp,2017-11-02,EVOQUA WATER TECHNOLOGIES CORP.,identity_and_start_validated,True,AQUA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001605607,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PGRE/prices.csv.gz,696,2025-12-18,NYSE,Paramount Group Inc,2014-11-19,"PARAMOUNT GROUP, INC.",identity_and_start_validated,True,PGRE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001606498,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AVNS/prices.csv.gz,820,2026-08-21,NYSE,Avanos Medical Inc,2014-10-21,"AVANOS MEDICAL, INC.",identity_and_start_validated,True,AVNS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001606745,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LTRPA/prices.csv.gz,258,2026-08-21,PINK,Liberty TripAdvisor Holdings Inc - Series A,2014-08-27,"LIBERTY TRIPADVISOR HOLDINGS, INC.",identity_and_start_validated,True,LTRPA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001607939,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/UDMY/prices.csv.gz,758,2026-05-11,NASDAQ,Udemy Inc,2021-10-29,"UDEMY, INC.",identity_and_start_validated,True,UDMY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001610950,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SYNH/prices.csv.gz,130,2023-09-28,NASDAQ,Syneos Health Inc - Class A,2014-11-07,"SYNEOS HEALTH, INC.",identity_and_start_validated,True,SYNH,broad_v2,1.0,True,True,validated_history_through_last_decision
0001616318,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VSTO/prices.csv.gz,447,2024-11-27,NYSE,Vista Outdoor Inc,2015-02-10,VISTA OUTDOOR INC.,identity_and_start_validated,True,VSTO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001618563,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NSA/prices.csv.gz,820,2026-07-22,NYSE,National Storage Affiliates Trust,2015-04-23,NATIONAL STORAGE AFFILIATES TRUST,identity_and_start_validated,True,NSA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001618921,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/WBA/prices.csv.gz,632,2025-08-28,NASDAQ,Walgreens Boots Alliance Inc,1985-07-01,"WALGREENS BOOTS ALLIANCE, INC.",identity_and_start_validated,True,WBA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001621563,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SUM/prices.csv.gz,508,2025-02-10,NYSE,Summit Materials Inc - Class A,2015-03-12,"SUMMIT MATERIALS, INC.",identity_and_start_validated,True,SUM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001633931,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BLD/prices.csv.gz,820,2026-07-01,NYSE,TopBuild Corp,2015-07-01,TOPBUILD CORP,identity_and_start_validated,True,BLD,broad_v2,1.0,True,True,validated_history_through_last_decision
0001633932,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/EPIX/prices.csv.gz,68,2025-10-13,NASDAQ,Essa Pharma Inc,2015-07-09,ESSA PHARMA INC.,identity_and_start_validated,True,EPIX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001634997,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AGR/prices.csv.gz,447,2026-08-21,NYSE,Avangrid Inc,2015-12-17,"AVANGRID, INC.",identity_and_start_validated,True,AGR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001635650,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/GPP/prices.csv.gz,256,2024-01-09,NASDAQ,Green Plains Partners LP,2015-06-26,GREEN PLAINS PARTNERS LP,identity_and_start_validated,True,GPP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001635984,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NWLI/prices.csv.gz,380,2026-08-21,NASDAQ,National Western Life Group Inc - Class A,1990-03-26,"NATIONAL WESTERN LIFE GROUP, INC.",identity_and_start_validated,True,NWLI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001637655,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HZN/prices.csv.gz,7,2023-02-07,NYSE,Horizon Global Corp,2015-07-01,HORIZON GLOBAL CORP,identity_and_start_validated,True,HZN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001637761,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-04,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SPNE/prices.csv.gz,2,2023-01-04,NASDAQ,SeaSpine Holdings Corp,2015-06-17,SEASPINE HOLDINGS CORP,identity_and_start_validated,True,SPNE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001640455,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/JNCE/prices.csv.gz,7,2023-05-04,NASDAQ,Jounce Therapeutics Inc,2017-01-27,"JOUNCE THERAPEUTICS, INC.",identity_and_start_validated,True,JNCE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001642453,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DSKE/prices.csv.gz,312,2024-04-01,NASDAQ,Daseke Inc,2015-10-12,"DASEKE, INC.",identity_and_start_validated,True,DSKE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001642545,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SWAV/prices.csv.gz,320,2024-05-31,NASDAQ,Shockwave Medical Inc,2019-03-07,"SHOCKWAVE MEDICAL, INC.",identity_and_start_validated,True,SWAV,broad_v2,1.0,True,True,validated_history_through_last_decision
0001643269,True,2022-04-01 00:00:00+00:00,2022-04-01,True,1.0,2024-04-01 00:00:00+00:00,2023-06-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SUMO/prices.csv.gz,281,2023-06-01,NASDAQ,Sumo Logic Inc,2020-09-17,"SUMO LOGIC, INC.",identity_and_start_validated,True,SUMO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001644406,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TWNK/prices.csv.gz,195,2023-11-07,NASDAQ,Hostess Brands Inc - Class A,2015-11-30,"HOSTESS BRANDS, INC.",identity_and_start_validated,True,TWNK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001645070,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-31,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/STER/prices.csv.gz,399,2024-10-31,NASDAQ,Sterling Check Corp,2021-09-23,STERLING CHECK CORP.,identity_and_start_validated,True,STER,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001651052,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FOCS/prices.csv.gz,130,2023-08-31,NASDAQ,Focus Financial Partners Inc - Class A,2018-07-26,FOCUS FINANCIAL PARTNERS INC.,identity_and_start_validated,True,FOCS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001651094,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ELVT/prices.csv.gz,7,2023-02-27,NYSE,Elevate Credit Inc,2017-04-06,"ELEVATE CREDIT, INC.",identity_and_start_validated,True,ELVT,broad_v2,1.0,True,True,validated_history_through_last_decision
0001651561,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TRHC/prices.csv.gz,195,2023-11-03,NASDAQ,Tabula Rasa HealthCare Inc,2016-09-29,"TABULA RASA HEALTHCARE, INC.",identity_and_start_validated,True,TRHC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001654151,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DCPH/prices.csv.gz,320,2026-08-21,NASDAQ,Deciphera Pharmaceuticals Inc,2017-09-28,"DECIPHERA PHARMACEUTICALS, INC.",identity_and_start_validated,True,DCPH,broad_v2,1.0,True,True,validated_history_through_last_decision
0001657312,True,2024-04-01 00:00:00+00:00,2024-04-01,True,1.0,2025-10-01 00:00:00+00:00,2025-10-07,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VRNA/prices.csv.gz,382,2025-10-07,NASDAQ,Verona Pharma Plc,2017-04-27,VERONA PHARMA PLC,identity_and_start_validated,True,VRNA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001661460,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-08,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PSTX/prices.csv.gz,444,2025-01-08,NASDAQ,Poseida Therapeutics Inc,2020-07-10,"POSEIDA THERAPEUTICS, INC.",identity_and_start_validated,True,PSTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001668673,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PETQ/prices.csv.gz,447,2024-10-25,NASDAQ,PetIQ Inc - Class A,2017-07-21,"PETIQ, INC.",identity_and_start_validated,True,PETQ,broad_v2,1.0,True,True,validated_history_through_last_decision
