candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight
sales_yield__top10__floor0m__static__lb26__w0.40__50bps,sales_yield__top10__floor0m,static,26,0.4,50,full_recent,0.5730361800699504,1.6224577195388326,-0.26986726914460035,4.1438241260682815,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__50bps,sales_yield__top10__floor0m,static,26,0.4,50,trailing_2y,1.0178736174647027,2.0610535950504487,-0.2698672691446006,3.1271596590044846,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__50bps,sales_yield__top10__floor0m,static,26,0.4,50,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__50bps,sales_yield__top10__floor0m,static,26,0.4,50,ytd,1.0901042227026254,1.9867248579632537,-0.15093448678026566,0.5740786422135669,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__100bps,sales_yield__top10__floor0m,static,26,0.4,100,full_recent,0.5722126663895843,1.6211087630564216,-0.2698672691446006,4.134094965145479,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__100bps,sales_yield__top10__floor0m,static,26,0.4,100,trailing_2y,1.0178736174647027,2.0610535950504487,-0.2698672691446006,3.1271596590044846,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__100bps,sales_yield__top10__floor0m,static,26,0.4,100,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__100bps,sales_yield__top10__floor0m,static,26,0.4,100,ytd,1.0901042227026254,1.9867248579632537,-0.15093448678026566,0.5740786422135669,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__200bps,sales_yield__top10__floor0m,static,26,0.4,200,full_recent,0.5705622462431017,1.6183526044784466,-0.26986726914460035,4.114636643299882,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__200bps,sales_yield__top10__floor0m,static,26,0.4,200,trailing_2y,1.0178736174647027,2.0610535950504487,-0.2698672691446006,3.1271596590044846,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__200bps,sales_yield__top10__floor0m,static,26,0.4,200,trailing_1y,1.0762448591618732,2.2056021110271873,-0.15093448678026566,1.105620407497173,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.40__200bps,sales_yield__top10__floor0m,static,26,0.4,200,ytd,1.0901042227026254,1.9867248579632537,-0.15093448678026566,0.5740786422135669,1.0,0.39999999999999997
sales_yield__top10__floor0m__static__lb26__w0.50__50bps,sales_yield__top10__floor0m,static,26,0.5,50,full_recent,0.6080516459543996,1.549414421364911,-0.28964441475344527,4.569982369806986,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__50bps,sales_yield__top10__floor0m,static,26,0.5,50,trailing_2y,1.1206319747800593,1.9885512599937176,-0.28964441475344516,3.562562111999158,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__50bps,sales_yield__top10__floor0m,static,26,0.5,50,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__50bps,sales_yield__top10__floor0m,static,26,0.5,50,ytd,1.0777359800372217,1.8451734654244996,-0.16440847962923755,0.5683400097785927,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__100bps,sales_yield__top10__floor0m,static,26,0.5,100,full_recent,0.6070035054466525,1.5478633394441776,-0.28964441475344493,4.556867691744501,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__100bps,sales_yield__top10__floor0m,static,26,0.5,100,trailing_2y,1.1206319747800593,1.9885512599937176,-0.28964441475344516,3.562562111999158,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__100bps,sales_yield__top10__floor0m,static,26,0.5,100,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__100bps,sales_yield__top10__floor0m,static,26,0.5,100,ytd,1.0777359800372217,1.8451734654244996,-0.16440847962923755,0.5683400097785927,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__200bps,sales_yield__top10__floor0m,static,26,0.5,200,full_recent,0.6049018440747516,1.544691248464232,-0.28964441475344527,4.530638335619531,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__200bps,sales_yield__top10__floor0m,static,26,0.5,200,trailing_2y,1.1206319747800593,1.9885512599937176,-0.28964441475344516,3.562562111999158,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__200bps,sales_yield__top10__floor0m,static,26,0.5,200,trailing_1y,1.072114439777498,2.0478934886443705,-0.16440847962923755,1.1013510760311958,1.0,0.5
sales_yield__top10__floor0m__static__lb26__w0.50__200bps,sales_yield__top10__floor0m,static,26,0.5,200,ytd,1.0777359800372217,1.8451734654244996,-0.16440847962923755,0.5683400097785927,1.0,0.5
sales_yield__top10__floor0m__relative__lb26__w0.05__50bps,sales_yield__top10__floor0m,relative,26,0.05,50,full_recent,0.4287354327192563,1.6793240645851006,-0.2112064536286874,2.6325400353652073,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__50bps,sales_yield__top10__floor0m,relative,26,0.05,50,trailing_2y,0.6322928904255252,1.9832853418629321,-0.2112064536286875,1.689604662752357,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__50bps,sales_yield__top10__floor0m,relative,26,0.05,50,trailing_1y,1.0342649189665596,2.6568441609028373,-0.10588881065319322,1.062236282070819,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__50bps,sales_yield__top10__floor0m,relative,26,0.05,50,ytd,1.0879596876752289,2.5006789028861065,-0.10588881065319333,0.5730845561445768,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__100bps,sales_yield__top10__floor0m,relative,26,0.05,100,full_recent,0.4274510904389992,1.6751989195091561,-0.2112064536286875,2.6207481486215514,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__100bps,sales_yield__top10__floor0m,relative,26,0.05,100,trailing_2y,0.6306751999225921,1.9792878152826565,-0.2112064536286875,1.6842250334058395,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__100bps,sales_yield__top10__floor0m,relative,26,0.05,100,trailing_1y,1.0317506697212933,2.6516540513429994,-0.10634305554070789,1.0596384767336682,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__100bps,sales_yield__top10__floor0m,relative,26,0.05,100,ytd,1.084515158044716,2.4943043398159794,-0.106343055540708,0.5714870432161512,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__200bps,sales_yield__top10__floor0m,relative,26,0.05,200,full_recent,0.42488490542113766,1.6669314537794868,-0.2112064536286875,2.5972702965888246,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__200bps,sales_yield__top10__floor0m,relative,26,0.05,200,trailing_2y,0.627443413050844,1.971276859160632,-0.2112064536286875,1.673494006741247,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__200bps,sales_yield__top10__floor0m,relative,26,0.05,200,trailing_1y,1.0267295900804823,2.6412570772259363,-0.10725119911385306,1.0544507165418433,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.05__200bps,sales_yield__top10__floor0m,relative,26,0.05,200,ytd,1.0776405168083718,2.481548355849832,-0.10725119911385328,0.568295665616527,0.44680851063829785,0.02234042553191489
sales_yield__top10__floor0m__relative__lb26__w0.10__50bps,sales_yield__top10__floor0m,relative,26,0.1,50,full_recent,0.44772488243693864,1.7183414365048206,-0.21551657276230007,2.8101478860097733,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__50bps,sales_yield__top10__floor0m,relative,26,0.1,50,trailing_2y,0.6670552311939069,2.0308586647224063,-0.2155165727623003,1.80652067786707,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__50bps,sales_yield__top10__floor0m,relative,26,0.1,50,trailing_1y,1.0172177479590352,2.6143989748538,-0.1110036958676478,1.0446237958834863,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__50bps,sales_yield__top10__floor0m,relative,26,0.1,50,ytd,1.0807106671821027,2.4750365719393486,-0.1110036958676478,0.5697214060597893,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__100bps,sales_yield__top10__floor0m,relative,26,0.1,100,full_recent,0.4451209051162275,1.7101255238104,-0.21551657276230018,2.7854291773563693,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__100bps,sales_yield__top10__floor0m,relative,26,0.1,100,trailing_2y,0.6637482202434408,2.0229105462944568,-0.2155165727623003,1.7952901393638578,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__100bps,sales_yield__top10__floor0m,relative,26,0.1,100,trailing_1y,1.0122325733173758,2.60409055679159,-0.11190637848592133,1.039473843600133,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__100bps,sales_yield__top10__floor0m,relative,26,0.1,100,ytd,1.0738545024053772,2.4624605304313683,-0.11190637848592133,0.566536370381574,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__200bps,sales_yield__top10__floor0m,relative,26,0.1,200,full_recent,0.43992309175674227,1.6936275243270968,-0.21551657276230018,2.7364352139467134,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__200bps,sales_yield__top10__floor0m,relative,26,0.1,200,trailing_2y,0.6571489065499905,2.0069540419996015,-0.2155165727623003,1.77294694492725,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__200bps,sales_yield__top10__floor0m,relative,26,0.1,200,trailing_1y,1.0022916376523252,2.583410236348248,-0.11371036837442994,1.0292050579124217,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.10__200bps,sales_yield__top10__floor0m,relative,26,0.1,200,ytd,1.0601994876935557,2.4372807292917433,-0.11371036837443016,0.5601808334394931,0.44680851063829785,0.04468085106382978
sales_yield__top10__floor0m__relative__lb26__w0.15__50bps,sales_yield__top10__floor0m,relative,26,0.15,50,full_recent,0.46631073773076825,1.7418142183931293,-0.21983401597570118,2.989982372086201,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__50bps,sales_yield__top10__floor0m,relative,26,0.15,50,trailing_2y,0.7012212043465433,2.0551102200673688,-0.21983401597570118,1.9238782309705802,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__50bps,sales_yield__top10__floor0m,relative,26,0.15,50,trailing_1y,0.9998782568475273,2.5651371070820863,-0.11611210445765185,1.0267122320170943,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__50bps,sales_yield__top10__floor0m,relative,26,0.15,50,ytd,1.0732963364637924,2.4475323915936356,-0.11611210445765208,0.5662768959036328,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__100bps,sales_yield__top10__floor0m,relative,26,0.15,100,full_recent,0.4623528267772785,1.729654162079443,-0.21983401597570107,2.951182342817946,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__100bps,sales_yield__top10__floor0m,relative,26,0.15,100,trailing_2y,0.6961547570752691,2.0434014706723898,-0.21983401597570118,1.9063221182178096,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__100bps,sales_yield__top10__floor0m,relative,26,0.15,100,trailing_1y,0.9924664804628829,2.5498390893983522,-0.11745744101571953,1.0190568323568074,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__100bps,sales_yield__top10__floor0m,relative,26,0.15,100,ytd,1.0630621083783844,2.42894313749733,-0.11745744101571964,0.5615145394695815,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__200bps,sales_yield__top10__floor0m,relative,26,0.15,200,full_recent,0.4544601394711054,1.7051942118744505,-0.21983401597570118,2.874624942918183,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__200bps,sales_yield__top10__floor0m,relative,26,0.15,200,trailing_2y,0.6860556938631446,2.0198594621793577,-0.21983401597570118,1.87148633438979,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__200bps,sales_yield__top10__floor0m,relative,26,0.15,200,trailing_1y,0.9777085110586283,2.519108922487678,-0.12014504081047195,1.0038154048580754,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.15__200bps,sales_yield__top10__floor0m,relative,26,0.15,200,ytd,1.0427218006180041,2.391701828162906,-0.12014504081047206,0.552022395959419,0.44680851063829785,0.0670212765957447
sales_yield__top10__floor0m__relative__lb26__w0.20__50bps,sales_yield__top10__floor0m,relative,26,0.2,50,full_recent,0.4844876295512546,1.750965906729535,-0.22981762099236713,3.1717217935179516,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__50bps,sales_yield__top10__floor0m,relative,26,0.2,50,trailing_2y,0.734758935980516,2.058867931613541,-0.22981762099236702,2.041438359714143,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__50bps,sales_yield__top10__floor0m,relative,26,0.2,50,trailing_1y,0.9822579555161077,2.5098027878507683,-0.12121396087883352,1.0085136526736407,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__50bps,sales_yield__top10__floor0m,relative,26,0.2,50,ytd,1.0657181531341786,2.418328609013141,-0.12121396087883352,0.5627513645411195,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__100bps,sales_yield__top10__floor0m,relative,26,0.2,100,full_recent,0.47914249818441057,1.7351024249513303,-0.2298176209923669,3.1176705241169866,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__100bps,sales_yield__top10__floor0m,relative,26,0.2,100,trailing_2y,0.7278645735330931,2.043700071198013,-0.22981762099236702,2.017080479526853,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__100bps,sales_yield__top10__floor0m,relative,26,0.2,100,trailing_1y,0.9724648444408368,2.48969396520343,-0.12299619099356074,0.9984004861007918,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__100bps,sales_yield__top10__floor0m,relative,26,0.2,100,ytd,1.0521400980267481,2.393926598996248,-0.12299619099356074,0.5564220990367656,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__200bps,sales_yield__top10__floor0m,relative,26,0.2,200,full_recent,0.46849391714769406,1.703147045032435,-0.2298176209923669,3.0115019786858355,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__200bps,sales_yield__top10__floor0m,relative,26,0.2,200,trailing_2y,0.7141372889670861,2.013166267342307,-0.22981762099236702,1.9688761582812098,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__200bps,sales_yield__top10__floor0m,relative,26,0.2,200,trailing_1y,0.9529941390750525,2.449254245350495,-0.12655522512199358,0.9782963179014561,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.20__200bps,sales_yield__top10__floor0m,relative,26,0.2,200,ytd,1.025210356556805,2.3450105379321493,-0.1265552251219937,0.5438212304383423,0.44680851063829785,0.08936170212765956
sales_yield__top10__floor0m__relative__lb26__w0.30__50bps,sales_yield__top10__floor0m,relative,26,0.3,50,full_recent,0.5195928035994715,1.7345777234414232,-0.2499225841760495,3.5395606727110334,0.44680851063829785,0.1340425531914894
sales_yield__top10__floor0m__relative__lb26__w0.30__50bps,sales_yield__top10__floor0m,relative,26,0.3,50,trailing_2y,0.79982449126073,2.020783421982538,-0.2499225841760495,2.276186275773354,0.44680851063829785,0.1340425531914894
sales_yield__top10__floor0m__relative__lb26__w0.30__50bps,sales_yield__top10__floor0m,relative,26,0.3,50,trailing_1y,0.9462206413131946,2.3843690340032735,-0.13371135950259883,0.9713033518408962,0.44680851063829785,0.1340425531914894
sales_yield__top10__floor0m__relative__lb26__w0.30__50bps,sales_yield__top10__floor0m,relative,26,0.3,50,ytd,1.05007623099484,2.3554956616575264,-0.1337113595025986,0.555458641104106,0.44680851063829785,0.1340425531914894
sales_yield__top10__floor0m__relative__lb26__w0.30__100bps,sales_yield__top10__floor0m,relative,26,0.3,100,full_recent,0.5113775082695453,1.7122644320929807,-0.24992258417604962,3.451457400903471,0.44680851063829785,0.1340425531914894
