decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,equity,equity__period_end,equity__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_income,operating_income__period_end,operating_income__available_at,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,gross_profit__prior_year,gross_profit__yoy_growth,liabilities,liabilities__period_end,liabilities__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,share_repurchases__prior_year,share_repurchases__yoy_growth,stock_compensation__prior_year,stock_compensation__yoy_growth,gross_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,repurchases_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,capital_expenditure__prior_year,capital_expenditure__yoy_growth,operating_income__prior_year,operating_income__yoy_growth,operating_margin
2022-03-26 00:00:00+00:00,797468,OXY,75036000000.0,2021-12-31,2022-02-24 21:21:50+00:00,579000000.0,2021-03-31,2021-05-10 20:18:29+00:00,2803000000.0,2021-12-31,2022-02-24 21:21:50+00:00,935400000.0,2021-09-30,2021-11-04 20:19:14+00:00,20327000000.0,2021-12-31,2022-02-24 21:21:50+00:00,,,,828000000.0,2021-09-30,2021-11-04 20:19:14+00:00,910000000.0,2021-03-31,2021-05-10 20:18:29+00:00,,,,934063989.0,2022-01-31,2022-02-24 21:21:50+00:00,,,,0.037355402740018126,0.27089663628125166,0.4798096913481529,651000000.0,2021-06-30,2021-08-03 20:19:49+00:00,35352000000.0,2021-06-30,2021-08-03 20:19:49+00:00,929300000.0,0.006564080490691904,,,,,,-3575000000.0,-1.2316083916083915,1339000000.0,-0.3203883495145631,6792000000.0,2021-09-30,2021-11-04 20:19:14+00:00,4108000000.0,0.6533592989289192,3000000.0,2021-03-31,2021-05-10 20:18:29+00:00,0.0,,,,,0.12190812720848057,0.1339811542991755,0.08524734982332155,0.00044169611307420494,,0.048733804475853945,,1293000000.0,-0.5522041763341068,,,
2022-03-26 00:00:00+00:00,1534701,PSX,55594000000.0,2021-12-31,2022-02-18 21:16:05+00:00,,,,3147000000.0,2021-12-31,2022-02-18 21:16:05+00:00,440193000.0,2021-09-30,2021-10-29 17:41:37+00:00,21637000000.0,2021-12-31,2022-02-18 21:16:05+00:00,,,,488000000.0,2021-09-30,2021-10-29 17:41:37+00:00,271000000.0,2021-03-31,2021-04-30 19:36:16+00:00,,,,438461584.0,2022-01-31,2022-02-18 21:16:05+00:00,,,,0.05660682807497212,0.389196675900277,0.017987552613591393,1000000000.0,2016-12-31,2017-02-17 17:47:19+00:00,,,,438916000.0,0.002909440530762142,,,33957000000.0,2021-12-31,2022-02-18 21:16:05+00:00,-726000000.0,-1.672176308539945,217000000.0,0.24884792626728114,30243000000.0,2021-09-30,2021-10-29 17:41:37+00:00,15929000000.0,0.8986125933831377,0.0,2021-03-31,2021-04-30 19:36:16+00:00,443000000.0,-1.0,,,,0.016135965347353107,0.00896075124822273,,0.0,,,0.610803324099723,,,,,
2022-03-26 00:00:00+00:00,804328,QCOM,42820000000.0,2021-12-26,2022-02-02 21:04:52+00:00,,,,6607000000.0,2021-12-26,2022-02-02 21:04:52+00:00,1124000000.0,2021-12-26,2022-02-02 21:04:52+00:00,11333000000.0,2021-12-26,2022-02-02 21:04:52+00:00,,,,3399000000.0,2021-12-26,2022-02-02 21:04:52+00:00,2057000000.0,2021-12-26,2022-02-02 21:04:52+00:00,3864000000.0,2021-12-26,2022-02-02 21:04:52+00:00,1127000000.0,2022-01-31,2022-02-02 21:04:52+00:00,496000000.0,2021-12-26,2022-02-02 21:04:52+00:00,0.1542970574497898,0.26466604390471743,0.3560252218589444,1544000000.0,2021-09-26,2021-11-03 20:06:41+00:00,13701000000.0,2021-09-26,2021-11-03 20:06:41+00:00,1134000000.0,-0.00881834215167554,,,31487000000.0,2021-12-26,2022-02-02 21:04:52+00:00,2455000000.0,0.384521384928717,3175000000.0,-0.3521259842519685,10705000000.0,2021-12-26,2022-02-02 21:04:52+00:00,8235000000.0,0.299939283545841,1178000000.0,2021-12-26,2022-02-02 21:04:52+00:00,444000000.0,1.6531531531531534,392000000.0,0.26530612244897966,,0.31751517982251287,0.19215319943951426,,0.11004203643157404,0.046333489023820645,,0.7353339560952826,,,2526000000.0,0.5296912114014252,0.3609528257823447
2022-03-26 00:00:00+00:00,87347,SLB,41511000000.0,2021-12-31,2022-01-26 17:11:00+00:00,178000000.0,2021-03-31,2021-04-28 14:16:31+00:00,3172000000.0,2015-09-30,2015-10-21 16:01:30+00:00,1402000000.0,2021-09-30,2021-10-27 13:45:12+00:00,15286000000.0,2021-12-31,2022-01-26 17:11:00+00:00,,,,562000000.0,2021-09-30,2021-10-27 13:45:12+00:00,429000000.0,2021-03-31,2021-04-28 14:16:31+00:00,908000000.0,2021-09-30,2021-10-27 13:45:12+00:00,1403381685.0,2021-12-31,2022-01-26 17:11:00+00:00,84000000.0,2021-03-31,2021-04-28 14:16:31+00:00,0.0764134807641348,0.3682397436823974,0.36763749367637494,1975000000.0,2016-12-31,2017-01-25 16:34:28+00:00,13286000000.0,2021-12-31,2022-01-26 17:11:00+00:00,1391000000.0,0.00790797987059677,,,26225000000.0,2021-12-31,2022-01-26 17:11:00+00:00,-73000000.0,-8.698630136986301,784000000.0,-0.45280612244897955,5847000000.0,2021-09-30,2021-10-27 13:45:12+00:00,5258000000.0,0.11201977938379604,,,,,,108000000.0,-0.2222222222222222,,0.0961176671797503,0.07337095946639302,0.030442962202839062,,0.014366341713699333,0.04292799726355396,0.6317602563176026,407000000.0,-0.5626535626535627,575000000.0,0.5791304347826087,0.15529331280998804
2022-03-26 00:00:00+00:00,107263,WMB,47612000000.0,2021-12-31,2022-02-28 21:11:30+00:00,260000000.0,2021-03-31,2021-05-03 20:23:55+00:00,1680000000.0,2021-12-31,2022-02-28 21:11:30+00:00,1215434000.0,2021-09-30,2021-11-01 20:30:22+00:00,14101000000.0,2021-12-31,2022-02-28 21:11:30+00:00,,,,173000000.0,2021-09-30,2021-11-01 20:30:22+00:00,915000000.0,2021-03-31,2021-05-03 20:23:55+00:00,355000000.0,2021-09-30,2021-11-01 20:30:22+00:00,1215592791.0,2022-02-18,2022-02-28 21:11:30+00:00,20000000.0,2021-03-31,2021-05-03 20:23:55+00:00,0.035285222212887504,0.2961648323951945,0.0,,,,,,,1213912000.0,0.0012537976393676153,,,,,,323000000.0,-0.4643962848297214,787000000.0,0.1626429479034308,2475000000.0,2021-09-30,2021-11-01 20:30:22+00:00,1933000000.0,0.28039317123642005,,,,,,9000000.0,1.2222222222222223,,0.0698989898989899,0.3696969696969697,0.10505050505050505,,0.00808080808080808,0.26464646464646463,,306000000.0,-0.15032679738562094,641000000.0,-0.44617784711388453,0.14343434343434344
2022-06-25 00:00:00+00:00,320193,AAPL,350662000000.0,2022-03-26,2022-04-28 22:03:58+00:00,2803000000.0,2021-12-25,2022-01-27 23:00:58+00:00,29180000000.0,2022-03-26,2022-04-28 22:03:58+00:00,16278802000.0,2022-03-26,2022-04-28 22:03:58+00:00,67399000000.0,2022-03-26,2022-04-28 22:03:58+00:00,42559000000.0,2022-03-26,2022-04-28 22:03:58+00:00,25010000000.0,2022-03-26,2022-04-28 22:03:58+00:00,46966000000.0,2021-12-25,2022-01-27 23:00:58+00:00,29979000000.0,2022-03-26,2022-04-28 22:03:58+00:00,16185181000.0,2022-04-15,2022-04-28 22:03:58+00:00,2265000000.0,2021-12-25,2022-01-27 23:00:58+00:00,0.08321403516776839,0.19220502934449699,0.32219630299262536,9659000000.0,2022-03-26,2022-04-28 22:03:58+00:00,103323000000.0,2022-03-26,2022-04-28 22:03:58+00:00,16753476000.0,-0.028332866564526715,38079000000.0,0.11765014837574506,283263000000.0,2022-03-26,2022-04-28 22:03:58+00:00,23630000000.0,0.058400338552687225,38763000000.0,0.2116193277094136,97278000000.0,2022-03-26,2022-04-28 22:03:58+00:00,89584000000.0,0.08588587247722801,20478000000.0,2021-12-25,2022-01-27 23:00:58+00:00,24775000000.0,-0.17344096871846615,2020000000.0,0.1212871287128714,0.437498715022924,0.25709821336787353,0.482801866814696,0.02881432595242501,0.2105100845000925,0.02328378461728243,0.453987540862271,0.807794970655503,3500000000.0,-0.19914285714285718,27503000000.0,0.09002654255899367,0.30817862209338187
2022-06-25 00:00:00+00:00,2488,AMD,66915000000.0,2022-03-26,2022-05-04 20:50:40+00:00,71000000.0,2022-03-26,2022-05-04 20:50:40+00:00,4740000000.0,2022-03-26,2022-05-04 20:50:40+00:00,1393000000.0,2022-03-26,2022-05-04 20:50:40+00:00,55333000000.0,2022-03-26,2022-05-04 20:50:40+00:00,2818000000.0,2022-03-26,2022-05-04 20:50:40+00:00,786000000.0,2022-03-26,2022-05-04 20:50:40+00:00,995000000.0,2022-03-26,2022-05-04 20:50:40+00:00,951000000.0,2022-03-26,2022-05-04 20:50:40+00:00,1620507904.0,2022-04-27,2022-05-04 20:50:40+00:00,199000000.0,2022-03-26,2022-05-04 20:50:40+00:00,0.0708361353956512,0.8269147425838751,0.026705521930807743,312000000.0,2022-03-26,2022-05-04 20:50:40+00:00,1475000000.0,2022-03-26,2022-05-04 20:50:40+00:00,1213000000.0,0.14839241549876347,1587000000.0,0.7756773787019533,,,,555000000.0,0.4162162162162162,898000000.0,0.10801781737193772,5887000000.0,2022-03-26,2022-05-04 20:50:40+00:00,3445000000.0,0.7088534107402031,1914000000.0,2022-03-26,2022-05-04 20:50:40+00:00,,,85000000.0,1.3411764705882354,0.4786818413453372,0.13351452352641413,0.16901647698318328,0.012060472226940717,0.3251231527093596,0.03380329539663666,0.15695600475624258,,66000000.0,0.07575757575757569,662000000.0,0.43655589123867067,0.16154238151860031
2022-06-25 00:00:00+00:00,1730168,AVGO,71719000000.0,2022-05-01,2022-06-09 20:12:03+00:00,101000000.0,2022-01-30,2022-03-10 21:31:23+00:00,9005000000.0,2022-05-01,2022-06-09 20:12:03+00:00,408000000.0,2022-05-01,2022-06-09 20:12:03+00:00,20963000000.0,2022-05-01,2022-06-09 20:12:03+00:00,5439000000.0,2022-05-01,2022-06-09 20:12:03+00:00,2590000000.0,2022-05-01,2022-06-09 20:12:03+00:00,3486000000.0,2022-01-30,2022-03-10 21:31:23+00:00,3394000000.0,2022-05-01,2022-06-09 20:12:03+00:00,403817700.0,2022-05-27,2022-06-09 20:12:03+00:00,387000000.0,2022-01-30,2022-03-10 21:31:23+00:00,0.12555947517394275,0.29229353448876866,0.574840697723058,269000000.0,2022-05-01,2022-06-09 20:12:03+00:00,40958000000.0,2022-05-01,2022-06-09 20:12:03+00:00,409000000.0,-0.0024449877750610804,4057000000.0,0.3406457973872319,50729000000.0,2022-05-01,2022-06-09 20:12:03+00:00,1493000000.0,0.7347622237106497,3113000000.0,0.11982010921940245,8103000000.0,2022-05-01,2022-06-09 20:12:03+00:00,6610000000.0,0.2258698940998487,2724000000.0,2022-01-30,2022-03-10 21:31:23+00:00,,,444000000.0,-0.1283783783783784,0.6712328767123288,0.319634703196347,0.43021103295075896,0.012464519313834382,0.3361717882265827,0.047760088855979266,0.4177465136369246,0.7073299962353072,114000000.0,-0.11403508771929827,1975000000.0,0.718481012658228,0.41885721337776133
2022-06-25 00:00:00+00:00,1163165,COP,93308000000.0,2022-03-31,2022-05-05 18:40:21+00:00,,,,6739000000.0,2022-03-31,2022-05-05 18:40:21+00:00,1301930000.0,2022-03-31,2022-05-05 18:40:21+00:00,49218000000.0,2022-03-31,2022-05-05 18:40:21+00:00,,,,5759000000.0,2022-03-31,2022-05-05 18:40:21+00:00,5068000000.0,2022-03-31,2022-05-05 18:40:21+00:00,,,,1293449547.0,2022-03-31,2022-05-05 18:40:21+00:00,,,,0.07222317486174819,0.5274788871265058,0.0,,,,,,,1300375.0,1000.1958089012785,,,44090000000.0,2022-03-31,2022-05-05 18:40:21+00:00,982000000.0,4.864562118126273,2080000000.0,1.4365384615384613,17762000000.0,2022-03-31,2022-05-05 18:40:21+00:00,10559000000.0,0.6821668718628657,1425000000.0,2022-03-31,2022-05-05 18:40:21+00:00,375000000.0,2.8,,,,0.32423150546109675,0.28532822880306274,,0.08022745186352888,,,0.47252111287349424,,,,,
2022-06-25 00:00:00+00:00,1108524,CRM,93022000000.0,2022-04-30,2022-06-01 20:52:04+00:00,179000000.0,2022-04-30,2022-06-01 20:52:04+00:00,6859000000.0,2022-04-30,2022-06-01 20:52:04+00:00,991000000.0,2022-04-30,2022-06-01 20:52:04+00:00,58876000000.0,2022-04-30,2022-06-01 20:52:04+00:00,5366000000.0,2022-04-30,2022-06-01 20:52:04+00:00,28000000.0,2022-04-30,2022-06-01 20:52:04+00:00,3676000000.0,2022-04-30,2022-06-01 20:52:04+00:00,20000000.0,2022-04-30,2022-06-01 20:52:04+00:00,995000000.0,2022-05-31,2022-06-01 20:52:04+00:00,776000000.0,2022-04-30,2022-06-01 20:52:04+00:00,0.07373524542581325,0.6329255444948507,0.11391928791038679,1002000000.0,2022-04-30,2022-06-01 20:52:04+00:00,9595000000.0,2022-04-30,2022-06-01 20:52:04+00:00,921000000.0,0.07600434310532034,4408000000.0,0.21733212341197827,34146000000.0,2022-04-30,2022-06-01 20:52:04+00:00,469000000.0,-0.9402985074626866,3228000000.0,0.1387856257744733,7411000000.0,2022-04-30,2022-06-01 20:52:04+00:00,5963000000.0,0.24283078987087037,,,,,,564000000.0,0.375886524822695,0.7240588314667387,0.003778167588719471,0.49601943057617054,0.024153285656456618,,0.10470921603022534,0.47186614491971396,0.36707445550514933,171000000.0,0.04678362573099415,354000000.0,-0.943502824858757,0.002698691134799622
2022-06-25 00:00:00+00:00,858877,CSCO,92797000000.0,2022-04-30,2022-05-25 20:34:27+00:00,122000000.0,2021-10-30,2021-11-23 21:41:46+00:00,7709000000.0,2022-04-30,2022-05-25 20:34:27+00:00,4152000000.0,2022-04-30,2022-05-25 20:34:27+00:00,40400000000.0,2022-04-30,2022-05-25 20:34:27+00:00,8121000000.0,2022-04-30,2022-05-25 20:34:27+00:00,3044000000.0,2022-04-30,2022-05-25 20:34:27+00:00,3427000000.0,2021-10-30,2021-11-23 21:41:46+00:00,3610000000.0,2022-04-30,2022-05-25 20:34:27+00:00,4140964037.0,2022-05-19,2022-05-25 20:34:27+00:00,453000000.0,2021-10-30,2021-11-23 21:41:46+00:00,0.08307380626528875,0.43535890168863217,0.10149034990355292,1000000000.0,2022-04-30,2022-05-25 20:34:27+00:00,8418000000.0,2022-04-30,2022-05-25 20:34:27+00:00,4219000000.0,-0.01588054041242004,8185000000.0,-0.007819181429444155,52397000000.0,2022-04-30,2022-05-25 20:34:27+00:00,2863000000.0,0.06322039818372338,4096000000.0,-0.163330078125,12835000000.0,2022-04-30,2022-05-25 20:34:27+00:00,12803000000.0,0.0024994141997969344,273000000.0,2021-10-30,2021-11-23 21:41:46+00:00,800000000.0,-0.65875,438000000.0,0.03424657534246567,0.632723022984028,0.23716400467471757,0.2670042851577717,0.00950525905726529,0.021269964939618233,0.03529411764705882,0.2574990261005064,0.5646410983113678,171000000.0,-0.2865497076023392,3465000000.0,0.0418470418470418,0.28126217374366963
2022-06-25 00:00:00+00:00,93410,CVX,249048000000.0,2022-03-31,2022-05-04 21:21:50+00:00,,,,12806000000.0,2022-03-31,2022-05-04 21:21:50+00:00,1935668000.0,2022-03-31,2022-05-04 21:21:50+00:00,147100000000.0,2022-03-31,2022-05-04 21:21:50+00:00,,,,6277000000.0,2022-03-31,2022-05-04 21:21:50+00:00,8055000000.0,2022-03-31,2022-05-04 21:21:50+00:00,,,,1964813456.0,2022-03-31,2022-05-04 21:21:50+00:00,,,,0.051419806623622756,0.5906491921236067,0.12113327551315409,314000000.0,2022-03-31,2022-05-04 21:21:50+00:00,29854000000.0,2018-09-30,2018-11-08 16:41:58+00:00,1912925000.0,0.011889122678620412,,,101948000000.0,2022-03-31,2022-05-04 21:21:50+00:00,1398000000.0,3.4899856938483547,4196000000.0,0.9196854146806481,54373000000.0,2022-03-31,2022-05-04 21:21:50+00:00,32029000000.0,0.6976177838833557,1255000000.0,2022-03-31,2022-05-04 21:21:50+00:00,6000000.0,208.16666666666666,,,,0.11544332665109522,0.1481433799863903,,0.023081308737792655,,,0.40935080787639333,,,,,
2022-06-25 00:00:00+00:00,821189,EOG,38097000000.0,2022-03-31,2022-05-05 20:24:51+00:00,,,,4009000000.0,2022-03-31,2022-05-05 20:24:51+00:00,582000000.0,2022-03-31,2022-05-05 20:24:51+00:00,21540000000.0,2022-03-31,2022-05-05 20:24:51+00:00,,,,390000000.0,2022-03-31,2022-05-05 20:24:51+00:00,828000000.0,2022-03-31,2022-05-05 20:24:51+00:00,546000000.0,2022-03-31,2022-05-05 20:24:51+00:00,585713473.0,2022-04-28,2022-05-05 20:24:51+00:00,35000000.0,2022-03-31,2022-05-05 20:24:51+00:00,0.10523138304853401,0.5653988503031735,0.1338425597816101,1283000000.0,2022-03-31,2022-05-05 20:24:51+00:00,3816000000.0,2022-03-31,2022-05-05 20:24:51+00:00,580000000.0,0.0034482758620688614,,,,,,677000000.0,-0.4239290989660266,1870000000.0,-0.5572192513368983,3983000000.0,2022-03-31,2022-05-05 20:24:51+00:00,3694000000.0,0.07823497563616666,43000000.0,2022-03-31,2022-05-05 20:24:51+00:00,10000000.0,3.3,35000000.0,0.0,,0.09791614361034397,0.20788350489580718,,0.010795882500627667,0.008787346221441126,,,,,932000000.0,-0.4141630901287554,0.13708260105448156
2022-06-25 00:00:00+00:00,51143,IBM,133275000000.0,2022-03-31,2022-04-26 20:19:53+00:00,281000000.0,2022-03-31,2022-04-26 20:19:53+00:00,10219000000.0,2022-03-31,2022-04-26 20:19:53+00:00,899316026.0,2022-03-31,2022-04-26 20:19:53+00:00,19112000000.0,2022-03-31,2022-04-26 20:19:53+00:00,7335000000.0,2022-03-31,2022-04-26 20:19:53+00:00,733000000.0,2022-03-31,2022-04-26 20:19:53+00:00,3248000000.0,2022-03-31,2022-04-26 20:19:53+00:00,,,,899435325.0,2022-03-31,2022-04-26 20:19:53+00:00,234000000.0,2022-03-31,2022-04-26 20:19:53+00:00,0.07667604577002439,0.14340273869818046,0.40694053648471207,7690000000.0,2022-03-31,2022-04-26 20:19:53+00:00,46545000000.0,2022-03-31,2022-04-26 20:19:53+00:00,893630916.0,0.006361809890650605,8204000000.0,-0.105923939541687,114162000000.0,2022-03-31,2022-04-26 20:19:53+00:00,955000000.0,-0.23246073298429315,4914000000.0,-0.3390313390313391,14197000000.0,2022-03-31,2022-04-26 20:19:53+00:00,17730000000.0,-0.19926677946982518,920000000.0,2019-03-31,2020-04-28 20:24:43+00:00,920000000.0,0.0,213000000.0,0.09859154929577474,0.5166584489680919,0.0516306261886314,0.22878072832288512,0.01979291399591463,0.06480242304712264,0.01648235542720293,0.2089878143269705,0.8565897580191334,494000000.0,-0.4311740890688259,,,
2022-06-25 00:00:00+00:00,1506307,KMI,69135000000.0,2022-03-31,2022-04-22 20:10:18+00:00,407000000.0,2022-03-31,2022-04-22 20:10:18+00:00,348000000.0,2022-03-31,2022-04-22 20:10:18+00:00,2267000000.0,2022-03-31,2022-04-22 20:10:18+00:00,31707000000.0,2022-03-31,2022-04-22 20:10:18+00:00,,,,684000000.0,2022-03-31,2022-04-22 20:10:18+00:00,1084000000.0,2022-03-31,2022-04-22 20:10:18+00:00,1024000000.0,2022-03-31,2022-04-22 20:10:18+00:00,2267472525.0,2022-04-21,2022-04-22 20:10:18+00:00,,,,0.005033629854632241,0.4586244304621393,0.43044767483908297,1000000000.0,2015-12-31,2017-02-10 21:47:08+00:00,28759000000.0,2022-03-31,2022-04-22 20:10:18+00:00,2264000000.0,0.0013250883392226243,,,37428000000.0,2022-03-31,2022-04-22 20:10:18+00:00,1425000000.0,-0.52,1873000000.0,-0.4212493326214629,4293000000.0,2022-03-31,2022-04-22 20:10:18+00:00,5211000000.0,-0.17616580310880825,1000000.0,2022-03-31,2022-04-22 20:10:18+00:00,0.0,,,,,0.15932914046121593,0.25250407640344746,0.0948054973212206,0.00023293733985557886,,0.15769857908222687,0.5413755695378607,267000000.0,0.5243445692883895,1886000000.0,-0.457051961823966,0.23852783601211275
2022-06-25 00:00:00+00:00,1510295,MPC,90952000000.0,2022-03-31,2022-05-03 18:59:31+00:00,495000000.0,2022-03-31,2022-05-03 18:59:31+00:00,7151000000.0,2022-03-31,2022-05-03 18:59:31+00:00,564000000.0,2022-03-31,2022-05-03 18:59:31+00:00,30334000000.0,2022-03-31,2022-05-03 18:59:31+00:00,,,,1172000000.0,2022-03-31,2022-05-03 18:59:31+00:00,2513000000.0,2022-03-31,2022-05-03 18:59:31+00:00,1716000000.0,2022-03-31,2022-05-03 18:59:31+00:00,540994934.0,2022-04-29,2022-05-03 18:59:31+00:00,,,,0.0786238895241446,0.3335165801741578,0.03651376550268273,17000000.0,2012-03-31,2012-05-09 20:47:15+00:00,3304000000.0,2012-03-31,2012-05-09 20:47:15+00:00,651000000.0,-0.13364055299539168,,,59653000000.0,2022-03-31,2022-05-03 18:59:31+00:00,64000000.0,17.3125,454000000.0,4.535242290748899,38058000000.0,2022-03-31,2022-05-03 18:59:31+00:00,22711000000.0,0.6757518383162344,2846000000.0,2022-03-31,2022-05-03 18:59:31+00:00,,,,,,0.030795102212412634,0.06603079510221241,0.013006463818382469,0.0747805980345788,,0.05302433128382995,0.6558734277421058,304000000.0,0.6282894736842106,217000000.0,6.907834101382488,0.04508907457039256
2022-06-25 00:00:00+00:00,789019,MSFT,344607000000.0,2022-03-31,2022-04-26 20:08:55+00:00,5340000000.0,2022-03-31,2022-04-26 20:08:55+00:00,12498000000.0,2022-03-31,2022-04-26 20:08:55+00:00,7493000000.0,2022-03-31,2022-04-26 20:08:55+00:00,162924000000.0,2022-03-31,2022-04-26 20:08:55+00:00,33745000000.0,2022-03-31,2022-04-26 20:08:55+00:00,16728000000.0,2022-03-31,2022-04-26 20:08:55+00:00,25386000000.0,2022-03-31,2022-04-26 20:08:55+00:00,20364000000.0,2022-03-31,2022-04-26 20:08:55+00:00,7479033135.0,2022-04-21,2022-04-26 20:08:55+00:00,1906000000.0,2022-03-31,2022-04-26 20:08:55+00:00,0.03626740025594373,0.4727820386701373,0.1448780785068208,1749000000.0,2022-03-31,2022-04-26 20:08:55+00:00,48177000000.0,2022-03-31,2022-04-26 20:08:55+00:00,7539000000.0,-0.006101604987398868,28661000000.0,0.17738390146889493,181683000000.0,2022-03-31,2022-04-26 20:08:55+00:00,15457000000.0,0.08222811671087538,22179000000.0,0.14459623968618973,49360000000.0,2022-03-31,2022-04-26 20:08:55+00:00,41706000000.0,0.18352275451973332,8822000000.0,2022-03-31,2022-04-26 20:08:55+00:00,6930000000.0,0.27301587301587293,1525000000.0,0.24983606557377058,0.6836507293354943,0.33889789303079415,0.5143030794165316,0.10818476499189628,0.17872771474878443,0.038614262560777955,0.4061183144246353,0.5272179613298628,5089000000.0,0.04932206720377286,17048000000.0,0.1945096198967622,0.4125607779578606
2022-06-25 00:00:00+00:00,1045810,NVDA,45212000000.0,2022-05-01,2022-05-27 20:21:55+00:00,155000000.0,2020-04-26,2020-05-21 20:32:58+00:00,3887000000.0,2022-05-01,2022-05-27 20:21:55+00:00,2506000000.0,2022-05-01,2022-05-27 20:21:55+00:00,26320000000.0,2022-05-01,2022-05-27 20:21:55+00:00,5431000000.0,2022-05-01,2022-05-27 20:21:55+00:00,1618000000.0,2022-05-01,2022-05-27 20:21:55+00:00,1731000000.0,2022-05-01,2022-05-27 20:21:55+00:00,1868000000.0,2022-05-01,2022-05-27 20:21:55+00:00,2500000000.0,2022-05-20,2022-05-27 20:21:55+00:00,578000000.0,2022-05-01,2022-05-27 20:21:55+00:00,0.08597275059718659,0.5821463328319915,0.2421259842519685,0.0,2022-01-30,2022-03-18 00:33:34+00:00,10947000000.0,2022-05-01,2022-05-27 20:21:55+00:00,621000000.0,3.035426731078905,3629000000.0,0.49655552493799937,18892000000.0,2022-05-01,2022-05-27 20:21:55+00:00,1912000000.0,-0.15376569037656906,1874000000.0,-0.07630736392742798,8288000000.0,2022-05-01,2022-05-27 20:21:55+00:00,5661000000.0,0.46405228758169925,1996000000.0,2022-05-01,2022-05-27 20:21:55+00:00,,,429000000.0,0.3473193473193472,0.655284749034749,0.19522200772200773,0.2088561776061776,0.018701737451737453,0.24083011583011582,0.06973938223938224,0.19015444015444016,0.4178536671680085,118000000.0,0.31355932203389836,1956000000.0,-0.04498977505112478,0.22538610038610038
2022-06-25 00:00:00+00:00,1341439,ORCL,109297000000.0,2022-05-31,2022-06-21 12:04:37+00:00,1062000000.0,2021-08-31,2021-09-13 21:23:09+00:00,21383000000.0,2022-05-31,2022-06-21 12:04:37+00:00,2670000000.0,2022-02-28,2022-03-11 21:14:54+00:00,-5768000000.0,2022-05-31,2022-06-21 12:04:37+00:00,5458000000.0,2018-08-31,2018-09-19 20:53:42+00:00,2319000000.0,2022-02-28,2022-03-11 21:14:54+00:00,5391000000.0,2021-08-31,2021-09-13 21:23:09+00:00,3822000000.0,2022-02-28,2022-03-11 21:14:54+00:00,2664926000.0,2022-06-13,2022-06-21 12:04:37+00:00,674000000.0,2022-02-28,2022-03-11 21:14:54+00:00,0.19564123443461395,-0.052773635140946226,0.0,,,,,,,2913000000.0,-0.08341915550978374,5507000000.0,-0.008897766479026736,,,,5021000000.0,-0.5381398127862975,5953000000.0,-0.09440618175709725,42440000000.0,2022-05-31,2022-06-21 12:04:37+00:00,40479000000.0,0.04844487265001596,7995000000.0,2021-08-31,2021-09-13 21:23:09+00:00,4945000000.0,0.6167846309403437,479000000.0,0.40709812108559507,0.12860508953817154,0.05464184731385485,0.1270263901979265,0.025023562676720075,0.18838360037700283,0.01588124410933082,0.10200282752120642,,436000000.0,1.4357798165137616,3878000000.0,-0.014440433212996373,0.09005655042412818
2022-06-25 00:00:00+00:00,797468,OXY,74222000000.0,2022-03-31,2022-05-10 20:21:05+00:00,858000000.0,2022-03-31,2022-05-10 20:21:05+00:00,1951000000.0,2022-03-31,2022-05-10 20:21:05+00:00,936700000.0,2022-03-31,2022-05-10 20:21:05+00:00,24907000000.0,2022-03-31,2022-05-10 20:21:05+00:00,,,,4876000000.0,2022-03-31,2022-05-10 20:21:05+00:00,3239000000.0,2022-03-31,2022-05-10 20:21:05+00:00,,,,937190982.0,2022-03-31,2022-05-10 20:21:05+00:00,,,,0.02628600684433187,0.3355743580070599,0.35531244105521276,507000000.0,2022-03-31,2022-05-10 20:21:05+00:00,25865000000.0,2022-03-31,2022-05-10 20:21:05+00:00,933100000.0,0.0038581073839889513,,,,,,-146000000.0,-34.397260273972606,910000000.0,2.559340659340659,8349000000.0,2022-03-31,2022-05-10 20:21:05+00:00,5293000000.0,0.5773663328924996,36000000.0,2022-03-31,2022-05-10 20:21:05+00:00,3000000.0,11.0,,,,0.5840220385674931,0.3879506527727872,0.10276679841897234,0.004311893639956881,,0.2851838543538148,,579000000.0,0.4818652849740932,,,
