experiment_id,recipe_name,signals,smoothing_weeks,portfolio_method,top_n,cost_bps,development_selection_score,full_observations,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_calmar,full_average_annual_turnover,full_total_cost,development_observations,development_annual_return,development_annual_volatility,development_sharpe_zero_rf,development_sortino_zero_target,development_max_drawdown,development_calmar,development_average_annual_turnover,development_total_cost,oos_2016_2020_observations,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_calmar,oos_2016_2020_average_annual_turnover,oos_2016_2020_total_cost,oos_2021_present_observations,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_calmar,oos_2021_present_average_annual_turnover,oos_2021_present_total_cost,beta_to_spy,annual_alpha_zero_rf,annual_tracking_error,information_ratio,unpriced_exposure_events,fully_invested_pass,untouched_holdout,development_rank
exp-763769d660a87e7a,multi_momentum_only,multi_mom_invvol,4,inverse_volatility,4,10.0,0.5421593748266118,1126,0.07625152866065976,0.13180582905050897,0.6240934813247072,0.8936590218882837,-0.3037174122170192,0.2510607742376481,3.1082506562009327,0.06730558151696636,521,0.057412120372197784,0.12999333526317766,0.4949015308054939,0.6958784690205662,-0.3037174122170192,0.1890313760844714,3.222093335264458,0.03228289668601505,261,0.07956953038953074,0.14695021169398514,0.5953723145724311,0.8186329994318602,-0.25856858564304896,0.30773084901881925,3.272735874056592,0.016426616598630202,293,0.12180010256274354,0.13245608426695563,0.9345859543936793,1.460066318200306,-0.1494296284391513,0.8151000831293729,3.3003261026644974,0.01859606823232111,0.5381781412240273,0.01744599203752573,0.12259218814133237,-0.31137004062561446,0,True,False,221
exp-9af53fc85e8a6507,multi_momentum_only,multi_mom_invvol,4,equal_weight,6,10.0,0.5419848747536334,1126,0.07912557717658153,0.1214386889984056,0.6886173050033271,0.9729337031304425,-0.31849511418719867,0.24843576448106733,2.1474245115452932,0.04650000000000001,521,0.05553570754239057,0.12399902952366273,0.49839259886886983,0.6937250329744776,-0.31849511418719867,0.1743691035390543,2.212412028150992,0.022166666666666668,261,0.08409325907642962,0.1294976774032059,0.6893932486338764,0.9334623182972156,-0.25244494969926323,0.3331152363182928,2.0255427841634743,0.010166666666666668,293,0.13271424456653858,0.1200787199806976,1.0989057592696623,1.6851986046400707,-0.11183071244259635,1.1867423686016658,2.514220705346985,0.014166666666666668,0.5441882234187018,0.018087817702151017,0.10970157962649886,-0.33550939464194507,0,True,False,222
exp-44e32cc707dc5c73,moving_average_only,moving_average_distance,8,inverse_volatility,2,10.0,0.540736256310301,1126,0.09549609929256464,0.16915853738133707,0.6246878803167917,0.8987340214121541,-0.3325592587496671,0.2871551363555601,3.1307298503848244,0.06779234252948677,521,0.07322993894866858,0.17864495754721132,0.48568596300017536,0.6871995827276355,-0.3325592587496671,0.22020117324050265,2.8650593292173956,0.0287056905869666,261,0.10853561399173639,0.17618527151535976,0.674354360652485,0.935606515440015,-0.29611029386567245,0.3665377943293404,3.742255732990442,0.01878324512135587,293,0.1362648509348725,0.1569367620847992,0.89284095159923,1.414934948433742,-0.16831539446167165,0.8095804389770324,3.302202876936089,0.018606643133505272,0.5191516548938819,0.043149494420789775,0.1656466191698286,-0.08910175911047573,0,True,False,223
exp-429bc4c44d83225b,xsmom_only,xsmom_global,4,equal_weight,2,10.0,0.5361055881503792,1126,0.07554103673055867,0.16575851038595846,0.523070679407105,0.7408904541106723,-0.339796541036241,0.22231255356569932,3.047957371225577,0.066,521,0.07035002262638024,0.17078717162782067,0.48434665734148896,0.6764874882053118,-0.339796541036241,0.20703572323556127,3.6429942418426107,0.0365,261,0.031413710163357145,0.18241726164860675,0.26161627228732676,0.356337146773014,-0.29559262389189245,0.1062736605188299,2.9885057471264367,0.015,293,0.14044734621407806,0.1554677081150969,0.9236696979811471,1.431339772949723,-0.1612762422419992,0.8708495700397901,2.573378839590444,0.0145,0.526103045698176,0.023344462097595966,0.16085178746871515,-0.20967921587093216,0,True,False,224
exp-2fa11bc9e182d73a,moving_average_only,moving_average_distance,4,score_weighted,4,10.0,0.5205236536179145,1126,0.08758037779217731,0.1487755477015363,0.6394737810263706,0.9177757507046571,-0.28147700883475735,0.31114575984282916,2.1115239207401384,0.045722614129872996,521,0.06251348603644602,0.15712779078365616,0.46500092522951453,0.6585572999286682,-0.28147700883475735,0.22209091355360008,2.0576306301653418,0.02061587612146429,261,0.0955017236683835,0.15199968217611393,0.677181290873769,0.927919367999685,-0.2530991841751813,0.3773292433936985,2.09156731892869,0.010498059043084387,293,0.1293175171432588,0.14025324244483978,0.9378154696752304,1.47631622600861,-0.15022600348541026,0.860819792465676,2.253939321566106,0.012700081177285943,0.5577239522112547,0.027970979770918877,0.13634597254929456,-0.18550332530618824,0,True,False,225
exp-382e19f8d7d4da85,multi_momentum_only,multi_mom_invvol,8,score_weighted,4,10.0,0.518331440167105,1126,0.07967356103675916,0.1456206795132805,0.5999070617810021,0.864893424172282,-0.32063582073297536,0.24848615121861597,2.4242775872953444,0.05249493390951073,521,0.06031970637771389,0.14745336399258643,0.4713001179650015,0.6746130777315983,-0.32063582073297536,0.18812528880841412,2.4153295133718227,0.024199743778206148,261,0.08540108248949019,0.1611079620653485,0.5904382464613945,0.8033420293105994,-0.2818965264658172,0.30295187940120266,2.700581282502789,0.01355484066794669,293,0.12462858889214301,0.14071042664725375,0.9054944284409221,1.4383213654876839,-0.14445981295722243,0.862721516391885,2.6160347170464515,0.014740349463357892,0.562084791055168,0.01966661289391474,0.13188521885030458,-0.25076213710608375,0,True,False,226
exp-a465b0bbca16c78f,trend_confirmation,trend_clarity_momentum+moving_average_distance,1,score_weighted,2,10.0,0.5183204015438163,1126,0.08548734458817475,0.16913882651504886,0.5703255354500663,0.8198693882372237,-0.2917469854229844,0.29301877606115584,2.8437625719579853,0.06157839723124407,521,0.06658048912474746,0.17417053325207676,0.4577664189986913,0.6496444202426996,-0.27488071934464187,0.24221593018050025,2.88961580160602,0.02895172755070647,261,0.05130007883103893,0.17461472243249473,0.37510382725944824,0.5001453387012922,-0.2917469854229843,0.17583756266294373,3.210774748641449,0.016115619411450347,293,0.14835625494052018,0.16521319721723068,0.9201279171041125,1.492065085237465,-0.19307892401460314,0.768371046698497,2.4833660256271335,0.01399281241362981,0.5027544377970072,0.03591712628752458,0.16863817779106927,-0.14211788711968104,0,True,False,227
exp-d79e3172edfdf8f8,time_series_momentum_only,tsmom_vol_scaled,4,score_weighted,2,10.0,0.5164020965335412,1126,0.07283641127227192,0.14596688239538275,0.5553959028748892,0.7835615350455841,-0.3208775348951045,0.22699130774637208,3.1019192882619304,0.06716848304967181,521,0.06079609850027201,0.15010114793254334,0.4690350390982596,0.6492781342562657,-0.3208775348951045,0.18946822974112654,3.188408356842924,0.03194539911375314,261,0.04406750583188024,0.15885300818497367,0.3514921388034113,0.4780564342093341,-0.23678427417029957,0.18610824551712452,3.5724547968250664,0.017930975037910427,293,0.1352190193293734,0.1392832982965923,0.9809177837254068,1.520023627218918,-0.18612030973214078,0.7265140463390423,3.068906698622623,0.01729210889800824,0.3890259865966026,0.034218739155224956,0.16768880911401143,-0.23472815558248095,0,True,False,228
exp-2c4451216cff8be7,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,4,inverse_volatility,2,10.0,0.5163692492586878,1126,0.07907801121020075,0.1642725171761131,0.5464149817059678,0.7696672360202005,-0.33255925874966685,0.23778622645333272,3.3210665647507724,0.07191386445979557,521,0.0668509492387932,0.17026015077772422,0.46611433417217446,0.6471781883246523,-0.33255925874966674,0.20101966034605312,3.3117027847427076,0.033180714439441365,261,0.017044397715245907,0.17309582808340818,0.18552440291971004,0.24206714922068806,-0.29611029386567256,0.05756097666424905,3.902106703567614,0.019585574031368215,293,0.1604693456187356,0.1556168072672459,1.0348522576708452,1.6747624589187895,-0.16727206440128373,0.9593314113334043,3.011055822821044,0.016966141463203188,0.4897717352026032,0.030777414832032775,0.1661728623976639,-0.1845652075968756,0,True,False,229
exp-9de3df45b8946d7d,time_series_momentum_only,tsmom_vol_scaled,4,equal_weight,2,10.0,0.5144732380822019,1126,0.07285045653349731,0.14485836782623154,0.558649167341352,0.7861475936132385,-0.3352610229524471,0.21729473916158248,2.863232682060391,0.062,521,0.06046848162795504,0.14897856674561344,0.46938263890111864,0.6482809037183613,-0.3352610229524471,0.1803623967243332,2.894433781190019,0.029,261,0.04553147443132399,0.15925905214895594,0.3598631124403869,0.48802049324954744,-0.2399542067687055,0.18975068220084296,3.2873563218390807,0.0165,293,0.13448295348435213,0.13654203101783785,0.9931008832535603,1.5405610058703079,-0.17227996971808157,0.7806070183575005,2.9283276450511946,0.0165,0.394791011347571,0.03338005135823456,0.1656599264937023,-0.23847461230113065,0,True,False,230
exp-e00faaa917eb74cf,moving_average_only,moving_average_distance,8,equal_weight,2,10.0,0.5141433502385813,1126,0.09344091154389988,0.1704369706625121,0.6102492799719466,0.8765591656079381,-0.3397965410362408,0.27499076729546224,2.6092362344582596,0.0565,521,0.06901003236326919,0.17879257945851507,0.4633702963452009,0.6551184736969929,-0.3397965410362407,0.20309221557352167,2.3953934740882916,0.024,261,0.10867441907050734,0.17789174372932806,0.6702716110854636,0.930342653276491,-0.29559262389189245,0.36764929259619483,2.9885057471264367,0.015,293,0.13653412876711823,0.15997450179619546,0.8804221107250689,1.3824350193374066,-0.18736557052874714,0.7287044699931681,2.839590443686007,0.016,0.5413569772377135,0.038813042528845675,0.16281789091577098,-0.10085903086699781,0,True,False,231
exp-2357f025c08d1102,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,4,equal_weight,2,10.0,0.5129934368134943,1126,0.07193881538732105,0.15968020846993095,0.5157825581872288,0.7255145084237398,-0.29559262389189245,0.24337148349693377,3.1403197158081704,0.068,521,0.062176517401861586,0.16180810197306644,0.4545632174016432,0.6283050972845997,-0.2660289402800474,0.2337208776474043,3.1938579654510555,0.032,261,0.0248583435696228,0.1712852538543342,0.23023814135081982,0.30313227047824887,-0.29559262389189256,0.08409663016054916,3.885057471264368,0.0195,293,0.14778983630831077,0.1591874053665788,0.9460196256426606,1.5000063094221923,-0.19285908402969265,0.7663099565771919,2.9283276450511946,0.0165,0.4901748786405813,0.023328165937204343,0.16155797238792347,-0.23564560964572862,0,True,False,232
exp-43397f4d8bcb9b4e,multi_momentum_only,multi_mom_invvol,4,score_inverse_volatility,2,10.0,0.5072282171682301,1126,0.07399895398963618,0.15819348360482083,0.5308642639550094,0.7742956251554923,-0.29225775379397934,0.2531975731319694,4.042945425481336,0.08754531825176892,521,0.05745326385580252,0.1546720158903748,0.43882461407244755,0.6307326938253675,-0.20997893844624405,0.2736144123831301,4.024523075188022,0.040322625426403066,261,0.08759598886140241,0.17426702129597504,0.5701046067277737,0.7926497727004659,-0.29225775379397934,0.29972169334864346,4.620430738552041,0.02319100813004005,293,0.10540889543838694,0.16345557697273644,0.6946371111406783,1.101732712494401,-0.18741223743528979,0.5624440371711736,4.265008887907651,0.0240316846953258,0.47679754216105447,0.026558208663975746,0.16263358827955443,-0.22413221316842488,0,True,False,233
exp-8fb3a7217e850253,multi_momentum_only,multi_mom_invvol,4,score_weighted,6,10.0,0.5061274659150219,1126,0.07666291685190596,0.1267895160125245,0.6466447804700003,0.9314787157005167,-0.28099336855163026,0.2728282067547077,2.827713539654165,0.061230873954819034,521,0.05174506919503474,0.12737550028004374,0.4600898410221706,0.653372633515973,-0.28099336855163026,0.1841504995714054,2.9788520430582155,0.029845806046794807,261,0.08573090201347355,0.13836239646596996,0.6647232453749953,0.9126761669420553,-0.2535026512174775,0.33818542568190274,2.9467492160971163,0.014790414334641296,293,0.12849990871864736,0.12613599778883045,1.022261632512717,1.6091061023886224,-0.11764765561213653,1.0922436834805174,2.945126231453626,0.016594653573382932,0.5086163996583732,0.020734753106611457,0.12468592903557434,-0.3083179863397922,0,True,False,234
exp-da950f96948896e6,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,8,inverse_volatility,2,10.0,0.5009272522719761,1126,0.07978477024394626,0.16634454448733924,0.5457006050054612,0.7648983968285669,-0.33255925874966674,0.23991143877309418,2.993333241319818,0.064817177494733,521,0.065398060952371,0.1743354284854823,0.4517645397389903,0.6163327030682837,-0.3325592587496672,0.19665085013194342,3.2112276108035696,0.03217403048516653,261,0.02397473185378307,0.17874011703812023,0.222835683923055,0.299395958506897,-0.29933839711103327,0.08009240406565733,3.612152500255847,0.018130226972438004,293,0.1687533701661188,0.15091336969009098,1.109665972972519,1.7940475281352057,-0.1512279573034213,1.1158873873270323,2.274539693421194,0.01281615634946942,0.5138276643334937,0.028893696707031676,0.16377290210075415,-0.18108230584219198,0,True,False,235
exp-a6a6ef8f9f961f27,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,4,score_weighted,2,10.0,0.4948136299957192,1126,0.07424206951701606,0.16289304337165944,0.5219586697994395,0.7370828614742049,-0.29249779487264393,0.25382095461383464,3.328195750436023,0.0720682387498262,521,0.06059281233095426,0.16521142548125803,0.4395179181748618,0.6089849092774884,-0.2739489660936909,0.22118284728342957,3.396125708564729,0.03402656719542738,261,0.028647055531071164,0.17303910993403018,0.25090175861123176,0.33230556035045056,-0.29249779487264393,0.0979393897432435,4.076823946158165,0.020462520191293868,293,0.15656332257114447,0.16369481757274332,0.9710338258410376,1.5403597368792032,-0.18141014167864167,0.86303511547049,3.1198493886739147,0.01757915136310494,0.48788237548155833,0.026267423503430438,0.16516083184154376,-0.21438047193348586,0,True,False,236
exp-d1c952bed569b663,moving_average_only,moving_average_distance,1,equal_weight,2,10.0,0.4931467851893581,1126,0.08363507176804497,0.16889434781688528,0.5608355618705525,0.8036615437956504,-0.3098527920498372,0.26991872887365487,2.632326820603908,0.057,521,0.06479697100506532,0.1790083879158104,0.44086633728988966,0.623486538531024,-0.30985279204983684,0.20912179159787384,2.3454894433781193,0.0235,261,0.08757613788690533,0.17123590397152505,0.5775014538240045,0.7780917178834745,-0.29559262389189245,0.2962730826427343,2.789272030651341,0.014,293,0.11011566134681927,0.1584128360638184,0.7384837934495988,1.1829849419487453,-0.17008360930424982,0.6474207702744691,3.0170648464163823,0.017,0.5369353414654013,0.030058461017728265,0.16204218570762247,-0.15865459198825332,0,True,False,237
exp-b428c373d1e42386,xsmom_only,xsmom_global,4,score_weighted,2,10.0,0.49049038861497984,1126,0.07461136939036339,0.1680135308816732,0.5131366178595517,0.7276045861832201,-0.35876500862022476,0.20796724205995296,3.1561133337208487,0.06834199257249376,521,0.06412168811743868,0.1735014137529276,0.44580815471761315,0.6217986100597626,-0.35876500862022476,0.17872893558946687,3.6640096342176616,0.03671055806591157,261,0.03305325945066073,0.1824249493996847,0.27029639139648826,0.3684374299808661,-0.29295964504551686,0.11282529867048849,3.234403753839641,0.01623421884138743,293,0.14689668305386316,0.15933775403126932,0.9405131200470832,1.4635060478470592,-0.1698340591669656,0.8649424254144897,2.7326116538912206,0.015397215665194764,0.5279784034306718,0.0226290898118318,0.16282144660568484,-0.21014920967121054,0,True,False,238
exp-cde2cabc8fd643d1,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,4,score_inverse_volatility,2,10.0,0.4892723809176518,1126,0.08147417296605108,0.16732670948331124,0.5527164202279551,0.7821551600661679,-0.335193214037371,0.24306629595719514,3.265310852396308,0.0707065388422739,521,0.06350909121050474,0.17389268258451746,0.44190485634462745,0.6150483248144285,-0.335193214037371,0.18947009829209743,3.2509741402430437,0.032572260135896654,261,0.02301258220940383,0.17427042912065652,0.218950700621666,0.28767908634093214,-0.2927954472177977,0.07859610669521709,3.8442461910934447,0.019295158766834405,293,0.16976923934730315,0.15957816522635285,1.0631966827445767,1.7248925603390637,-0.16319221302020093,1.0403023294149953,2.958603445665982,0.016670592491925627,0.4919264642171548,0.03324117472946843,0.16880136037194066,-0.16555834252315463,0,True,False,239
exp-9d85d40bbd7e1f27,moving_average_only,moving_average_distance,4,inverse_volatility,2,10.0,0.4855990335568197,1126,0.08624775071942326,0.16707234985386102,0.5797116684179133,0.8230837063316178,-0.3325592587496671,0.2593455104623804,2.99375833927915,0.06482638250054466,521,0.06380596238192404,0.177810572054775,0.43763317431280313,0.6096498543522376,-0.33255925874966685,0.19186343697606634,2.7017509604126797,0.027069466353365504,261,0.08745685817324111,0.17016086097499547,0.5794242087455582,0.7817628646027523,-0.29611029386567245,0.29535230616776553,3.4376594486538847,0.017254406078820464,293,0.12718862195545455,0.15533815632335257,0.8486273695360483,1.3547969697396327,-0.15070644118314114,0.8439494752642502,3.2515219392967456,0.018321075542575897,0.5152594046798791,0.03480074333865655,0.16424471051308592,-0.14354740897917354,0,True,False,240
exp-ce144e62b0bd36c0,moving_average_only,moving_average_distance,1,score_weighted,2,10.0,0.4790324094898084,1126,0.08408880886723402,0.17063741977951552,0.5593015673338164,0.8012825770971213,-0.2924937897797125,0.28748921107201725,2.741521522664702,0.05936448527923951,521,0.062198342384463645,0.18002735214888613,0.42587030438040807,0.5995202121385657,-0.2924937897797123,0.21264842043760135,2.53376144436917,0.025386340625314183,261,0.08341850340373247,0.17265927881515908,0.5518737643301491,0.7442796312449275,-0.2917430604377347,0.28593140580129095,2.8832506104127993,0.014471700179187318,293,0.120629735448331,0.16193156671632158,0.7841687207930026,1.2649000527571128,-0.1727120391695267,0.6984442777027607,3.014971823217028,0.016988206619280563,0.5343687237984107,0.031083380436671255,0.1643382935792505,-0.15208212547513794,0,True,False,241
exp-0e08ebe1645e1246,xsmom_only,xsmom_global,8,inverse_volatility,2,10.0,0.4740780121302392,1126,0.07553045359045574,0.16404467919322516,0.526791224458983,0.7410672399912513,-0.33086442198448407,0.22828218621220553,3.0895998624726677,0.06690172009892739,521,0.06021693879113976,0.1708452490698793,0.42857830379807255,0.5895674668201644,-0.33086442198448407,0.1819988333286667,3.5619756659821364,0.03568825619185948,261,0.036889681441476974,0.17950643011541995,0.2925192600050534,0.3956385070344539,-0.29611029386567256,0.12458088153534981,3.5024973090282363,0.01757984226262249,293,0.15439925069840377,0.15122070061624573,1.025851603162849,1.6225283405757822,-0.15122795730342198,1.0209702852007645,2.419618858399869,0.013633621644445416,0.511572586455938,0.024808256151381713,0.1618646421352558,-0.21013481045705412,0,True,False,242
exp-dce5fd74ce7cdd8c,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,8,equal_weight,2,10.0,0.4725430619554575,1126,0.07867395161355861,0.16791431180072877,0.536017941090069,0.7525871184561611,-0.3397965410362407,0.23153252641605823,2.5399644760213147,0.055,521,0.06123630804448532,0.17556687420611158,0.4274894043624905,0.5842899539545167,-0.3397965410362407,0.1802146303718678,2.7946257197696736,0.028,261,0.02991729331737214,0.17941399737992653,0.25491180868958396,0.344078977947726,-0.29559262389189245,0.10121123092812302,3.088122605363985,0.0155,293,0.1668952128269401,0.15411863002663856,1.079433166937593,1.7315440065636738,-0.1612762422419992,1.0348406591499661,1.7747440273037542,0.01,0.5414103867913079,0.024802655442861497,0.1601650451334576,-0.1899641060671905,0,True,False,243
exp-731b7872e9f51b1a,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,4,equal_weight,2,10.0,0.46686879954681904,1126,0.07849262605609097,0.1660094404541913,0.5391540737619225,0.7601378463583051,-0.3397965410362407,0.23099889662419906,2.8401420959147425,0.0615,521,0.05942363667372019,0.17153142715105435,0.4231487866145932,0.5871485781972187,-0.3397965410362407,0.17488005172890334,2.894433781190019,0.029,261,0.029046509123653363,0.17408021081133937,0.25282768082266427,0.3328105510811381,-0.29559262389189234,0.09826533809002148,3.2873563218390807,0.0165,293,0.16064077106979258,0.15901912219413483,1.0170561041698947,1.627450965375472,-0.18050599979809168,0.8899469892938754,2.484641638225256,0.014,0.5164337428534618,0.02731019240175956,0.16294229388049403,-0.18979742136095362,0,True,False,244
exp-1a0d10220c28c4e4,trend_confirmation,trend_clarity_momentum+moving_average_distance,4,inverse_volatility,2,10.0,0.4663758764740489,1126,0.07923553362138303,0.16451501368897073,0.5466801341874146,0.7723498423593469,-0.33255925874966696,0.2382598936480892,2.8678419625430798,0.06209980865045208,521,0.05938779298728014,0.17225619795232014,0.4217313571705102,0.5902681120319028,-0.3325592587496671,0.17857807721415483,2.912317622437362,0.029179182332497416,261,0.045112583785401394,0.17136187648748555,0.3446192339812714,0.4533249256342485,-0.29611029386567245,0.15235060962070532,3.4297027282801458,0.017214469463098424,293,0.14753677121323716,0.15460099142681116,0.9680312945803533,1.5392739490008858,-0.16727206440128384,0.882016801438512,2.4002920174464797,0.013524722329073433,0.4744917673502452,0.03279371724604389,0.16920773519315363,-0.18021400451244823,0,True,False,245
exp-a598ca57e7953415,moving_average_only,moving_average_distance,8,score_inverse_volatility,2,10.0,0.46409964295720896,1126,0.09186028307302019,0.1717289290831827,0.5984966927646529,0.8601472967789597,-0.3421506066358486,0.2684790887154183,3.012870740755964,0.06524023950175414,521,0.06131992625562077,0.18155301749141323,0.41929486615252853,0.5899631577874294,-0.3421506066358485,0.17921910721872159,2.809471912789644,0.028148747433911624,261,0.10663294711935123,0.17669125597995605,0.663153585152693,0.9197821084681709,-0.29263839216711385,0.36438468079901665,3.5050700207151237,0.01759275529628168,293,0.14511721474093897,0.16095535815336573,0.9227676641684406,1.4720139301846094,-0.169134207251305,0.858000383833172,3.154192881756534,0.017772663737589706,0.5301042155436304,0.03893837790225244,0.16626060447429197,-0.10616764723359284,0,True,False,246
exp-f9dfc1b7c0c732f5,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,8,inverse_volatility,2,10.0,0.4608739396851548,1126,0.07559275053806891,0.16187750157107228,0.5320420486265884,0.7482117198193717,-0.33255925874966663,0.22730610725522218,3.1829002925144074,0.06892203325713889,521,0.057150497988259996,0.16658984632392776,0.4179112973254664,0.5705697099454623,-0.33255925874966663,0.17185056943875354,3.2551027674173643,0.03261362580431629,261,0.03174833236844088,0.17650784365750505,0.26630636281092945,0.35762571900975126,-0.29611029386567245,0.10721792867776221,3.883855717562909,0.019493968120844602,293,0.16576896711994893,0.15366982250781405,1.0757787529725824,1.7370750989336026,-0.15122795730342176,1.0961529209004146,2.984132577688928,0.016814439331977998,0.4952605733063857,0.026481063348559555,0.16277377170292867,-0.21075296954568698,0,True,False,247
exp-7d64463f5af1ad21,time_series_momentum_only,tsmom_vol_scaled,8,inverse_volatility,2,10.0,0.4606781783003091,1126,0.05631550690107723,0.13613462920931838,0.47123448543508406,0.6546538755463842,-0.33255925874966674,0.16933976552873123,2.983737578762803,0.06460939449397915,521,0.05145459085446147,0.14358374267124624,0.4219974097600519,0.5786348093951611,-0.33255925874966674,0.15472307416102885,2.8451463164703914,0.028506177516943728,261,0.04026354759191153,0.15334981760813746,0.3346982844531865,0.45565194208357174,-0.24768987164271072,0.16255629398521046,3.4185648296528512,0.017158565779603733,293,0.08998636323582954,0.11711194724990746,0.7947216259028105,1.191456480517772,-0.14329742897921927,0.6279691399688629,3.3621906561994814,0.018944651197431692,0.36302760887525604,0.02043166531675195,0.16414019434614222,-0.34287373419906414,0,True,False,248
exp-9a48c01654d5e92e,multi_momentum_only,multi_mom_invvol,4,score_weighted,4,10.0,0.458599152784409,1126,0.07410141769209577,0.14567121205328948,0.5640821103098509,0.8157119185435795,-0.3538647633306069,0.20940603691265156,3.009746737384553,0.06517259281336552,521,0.05254385846622922,0.14732427472375265,0.42147772681105006,0.6008115850782946,-0.3538647633306069,0.14848570389343577,3.005248601963035,0.030110279261975795,261,0.08032963419792649,0.15972971818737605,0.5645983391265584,0.7765923643408199,-0.28125860061254626,0.2856077432760404,3.265562308933352,0.016390610819838558,293,0.12168043881788981,0.14252418299661088,0.877290573941369,1.3986946171620052,-0.15555607063518917,0.7822288022642032,3.313749290241161,0.01867170273155116,0.5721043859654745,0.013271596857199667,0.12958889450112024,-0.295242649872493,0,True,False,249
exp-fb9d1bccfd7c5015,time_series_momentum_only,tsmom_vol_scaled,8,equal_weight,2,10.0,0.4542401956946858,1126,0.06480920051635142,0.14377523098585449,0.5094300461964684,0.7107922179812974,-0.33526102295244764,0.1933096783682598,2.5399644760213147,0.055,521,0.052222582360779146,0.14990844637922807,0.41529846165348605,0.5701795167626308,-0.33526102295244764,0.15576693616479906,2.3953934740882916,0.024,261,0.03468132379851174,0.15691702466369237,0.2963625869678094,0.399628761503506,-0.2399542067687056,0.1445330934828804,3.1877394636015324,0.016,293,0.12799007778292948,0.1326720502734345,0.9749384928293888,1.489218073670969,-0.16377381868093877,0.7815051197668992,2.6621160409556315,0.015,0.40275185362053184,0.024739737598426896,0.1632232482782589,-0.2890965058451452,0,True,False,250
exp-a0fa6128107bfd66,trend_clarity_only,trend_clarity_momentum,4,inverse_volatility,2,10.0,0.4509934384173327,1126,0.06376791114908364,0.16434669813141728,0.4594046064090879,0.6324726398129478,-0.3325592587496671,0.19174901757008286,3.12539406132678,0.06767680217411451,521,0.05695617170573675,0.17280958040189456,0.40817688000915864,0.5505357297342629,-0.3325592587496671,0.1712662336326962,3.463106519608811,0.03469766339838828,261,-0.0024432142394422707,0.17448135265680692,0.07459745681782093,0.09627050146418807,-0.30007618331985075,-0.008141979854622625,3.3646460610604665,0.016887935037245803,293,0.15170680540211423,0.15352548971483282,0.9974437927640596,1.5886121362686165,-0.14329742897921938,1.0586847683367324,2.8557767726995986,0.01609120373848043,0.49554021972000784,0.015823377944354417,0.1651776124192564,-0.27200455609707197,0,True,False,251
exp-44649bef970acdce,multi_momentum_only,multi_mom_invvol,4,inverse_volatility,2,10.0,0.4496525295988286,1126,0.0684869688307641,0.15630941427956072,0.5024537609552293,0.7282068760358971,-0.29611029386567245,0.23128871319087796,4.107706727717523,0.08894764952711405,521,0.050353257217471636,0.15309783021602794,0.3977165644352066,0.5685361101526012,-0.24238144539547812,0.20774386065448816,4.137400829131618,0.04145357369187641,261,0.0821266418670108,0.17368740180239328,0.5424121042069415,0.7507367157311583,-0.29611029386567234,0.2773515259968192,4.578114830844812,0.022978614824047994,293,0.10176297710182736,0.15961327976606005,0.6868515059415133,1.0813772162392323,-0.18308379124454055,0.5558273422790608,4.35086680062069,0.024515461011189652,0.4938477545048348,0.019063825611403143,0.15751300799324605,-0.265961781628175,0,True,False,252
exp-18d42db7f4203efa,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,8,score_inverse_volatility,2,10.0,0.4461319996967072,1126,0.07875459621524072,0.1687891567807862,0.534557044147731,0.7502314440353137,-0.3403005539791353,0.2314265883330574,2.8922438934177532,0.06262820430746904,521,0.05734983346382316,0.1775524917403283,0.4040002482249336,0.5517531801376823,-0.34030055397913483,0.16852700588709446,3.0756331798948584,0.03081547859086964,261,0.029137315336930092,0.1787724355801785,0.2509588716833007,0.33773350691857956,-0.2931935826135026,0.09937910331188884,3.488633573872839,0.017510256976554058,293,0.17402274255219208,0.15441806306410163,1.1171689261475153,1.8001052753717404,-0.1504881956418208,1.1563879931578567,2.2319883164363787,0.01257639570607421,0.5162120767462308,0.028059654433847822,0.165814490818633,-0.18215091112321516,0,True,False,253
