date,factor,variant,rank_ic,assets
1993-03-01,best_002,asset_permutation,,0
1993-03-01,best_002,return_permutation,,0
1993-03-01,best_002,stale_1,,1
1993-03-01,best_002,stale_5,,0
1993-03-01,original_001,primary,,1
1993-03-01,original_001,inverted,,1
1993-03-01,original_001,asset_permutation,,0
1993-03-01,original_001,return_permutation,,0
1993-03-01,original_001,stale_1,,1
1993-03-01,original_001,stale_5,,0
1993-03-01,stock_001,primary,,1
1993-03-01,stock_001,inverted,,1
1993-03-01,stock_001,asset_permutation,,0
1993-03-01,stock_001,return_permutation,,0
1993-03-01,stock_001,stale_1,,1
1993-03-01,stock_001,stale_5,,0
1993-03-01,add_015,primary,,1
1993-03-01,add_015,inverted,,1
1993-03-01,add_015,asset_permutation,,0
1993-03-01,add_015,return_permutation,,0
1993-03-01,add_015,stale_1,,1
1993-03-01,add_015,stale_5,,0
1993-03-01,old_042,primary,,1
1993-03-01,old_042,inverted,,1
1993-03-01,old_042,asset_permutation,,0
1993-03-01,old_042,return_permutation,,0
1993-03-01,old_042,stale_1,,1
1993-03-01,old_042,stale_5,,0
1993-03-02,best_001,primary,,1
1993-03-02,best_001,inverted,,1
1993-03-02,best_001,asset_permutation,,0
1993-03-02,best_001,return_permutation,,0
1993-03-02,best_001,stale_1,,1
1993-03-02,best_001,stale_5,,0
1993-03-02,best_002,primary,,1
1993-03-02,best_002,inverted,,1
1993-03-02,best_002,asset_permutation,,0
1993-03-02,best_002,return_permutation,,0
1993-03-02,best_002,stale_1,,1
1993-03-02,best_002,stale_5,,0
1993-03-02,original_001,primary,,1
1993-03-02,original_001,inverted,,1
1993-03-02,original_001,asset_permutation,,0
1993-03-02,original_001,return_permutation,,0
1993-03-02,original_001,stale_1,,1
1993-03-02,original_001,stale_5,,0
1993-03-02,stock_001,primary,,1
1993-03-02,stock_001,inverted,,1
1993-03-02,stock_001,asset_permutation,,0
1993-03-02,stock_001,return_permutation,,0
1993-03-02,stock_001,stale_1,,1
1993-03-02,stock_001,stale_5,,0
1993-03-02,add_015,primary,,1
1993-03-02,add_015,inverted,,1
1993-03-02,add_015,asset_permutation,,0
1993-03-02,add_015,return_permutation,,0
1993-03-02,add_015,stale_1,,1
1993-03-02,add_015,stale_5,,0
1993-03-02,old_042,primary,,1
1993-03-02,old_042,inverted,,1
1993-03-02,old_042,asset_permutation,,0
1993-03-02,old_042,return_permutation,,0
1993-03-02,old_042,stale_1,,1
1993-03-02,old_042,stale_5,,0
1993-03-03,best_001,primary,,1
1993-03-03,best_001,inverted,,1
1993-03-03,best_001,asset_permutation,,0
1993-03-03,best_001,return_permutation,,0
1993-03-03,best_001,stale_1,,1
1993-03-03,best_001,stale_5,,0
1993-03-03,best_002,primary,,1
1993-03-03,best_002,inverted,,1
1993-03-03,best_002,asset_permutation,,0
1993-03-03,best_002,return_permutation,,0
1993-03-03,best_002,stale_1,,1
1993-03-03,best_002,stale_5,,0
1993-03-03,original_001,primary,,1
1993-03-03,original_001,inverted,,1
1993-03-03,original_001,asset_permutation,,0
1993-03-03,original_001,return_permutation,,0
1993-03-03,original_001,stale_1,,1
1993-03-03,original_001,stale_5,,0
1993-03-03,stock_001,primary,,1
1993-03-03,stock_001,inverted,,1
1993-03-03,stock_001,asset_permutation,,0
1993-03-03,stock_001,return_permutation,,0
1993-03-03,stock_001,stale_1,,1
1993-03-03,stock_001,stale_5,,0
1993-03-03,add_015,primary,,1
1993-03-03,add_015,inverted,,1
1993-03-03,add_015,asset_permutation,,0
1993-03-03,add_015,return_permutation,,0
1993-03-03,add_015,stale_1,,1
1993-03-03,add_015,stale_5,,0
1993-03-03,old_042,primary,,1
1993-03-03,old_042,inverted,,1
1993-03-03,old_042,asset_permutation,,0
1993-03-03,old_042,return_permutation,,0
1993-03-03,old_042,stale_1,,1
1993-03-03,old_042,stale_5,,0
1993-03-04,best_001,primary,,1
1993-03-04,best_001,inverted,,1
1993-03-04,best_001,asset_permutation,,0
1993-03-04,best_001,return_permutation,,0
1993-03-04,best_001,stale_1,,1
1993-03-04,best_001,stale_5,,0
1993-03-04,best_002,primary,,1
1993-03-04,best_002,inverted,,1
1993-03-04,best_002,asset_permutation,,0
1993-03-04,best_002,return_permutation,,0
1993-03-04,best_002,stale_1,,1
1993-03-04,best_002,stale_5,,0
1993-03-04,original_001,primary,,1
1993-03-04,original_001,inverted,,1
1993-03-04,original_001,asset_permutation,,0
1993-03-04,original_001,return_permutation,,0
1993-03-04,original_001,stale_1,,1
1993-03-04,original_001,stale_5,,0
1993-03-04,stock_001,primary,,1
1993-03-04,stock_001,inverted,,1
1993-03-04,stock_001,asset_permutation,,0
1993-03-04,stock_001,return_permutation,,0
1993-03-04,stock_001,stale_1,,1
1993-03-04,stock_001,stale_5,,0
1993-03-04,add_015,primary,,1
1993-03-04,add_015,inverted,,1
1993-03-04,add_015,asset_permutation,,0
1993-03-04,add_015,return_permutation,,0
1993-03-04,add_015,stale_1,,1
1993-03-04,add_015,stale_5,,0
1993-03-04,old_042,primary,,1
1993-03-04,old_042,inverted,,1
1993-03-04,old_042,asset_permutation,,0
1993-03-04,old_042,return_permutation,,0
1993-03-04,old_042,stale_1,,1
1993-03-04,old_042,stale_5,,0
1993-03-05,best_001,primary,,1
1993-03-05,best_001,inverted,,1
1993-03-05,best_001,asset_permutation,,0
1993-03-05,best_001,return_permutation,,0
1993-03-05,best_001,stale_1,,1
1993-03-05,best_001,stale_5,,1
1993-03-05,best_002,primary,,1
1993-03-05,best_002,inverted,,1
1993-03-05,best_002,asset_permutation,,0
1993-03-05,best_002,return_permutation,,0
1993-03-05,best_002,stale_1,,1
1993-03-05,best_002,stale_5,,1
1993-03-05,original_001,primary,,1
1993-03-05,original_001,inverted,,1
1993-03-05,original_001,asset_permutation,,0
1993-03-05,original_001,return_permutation,,0
1993-03-05,original_001,stale_1,,1
1993-03-05,original_001,stale_5,,1
1993-03-05,stock_001,primary,,1
1993-03-05,stock_001,inverted,,1
1993-03-05,stock_001,asset_permutation,,0
1993-03-05,stock_001,return_permutation,,0
1993-03-05,stock_001,stale_1,,1
1993-03-05,stock_001,stale_5,,1
1993-03-05,add_015,primary,,1
1993-03-05,add_015,inverted,,1
1993-03-05,add_015,asset_permutation,,0
1993-03-05,add_015,return_permutation,,0
1993-03-05,add_015,stale_1,,1
1993-03-05,add_015,stale_5,,1
1993-03-05,old_042,primary,,1
1993-03-05,old_042,inverted,,1
1993-03-05,old_042,asset_permutation,,0
1993-03-05,old_042,return_permutation,,0
1993-03-05,old_042,stale_1,,1
1993-03-05,old_042,stale_5,,1
1993-03-08,best_001,primary,,1
1993-03-08,best_001,inverted,,1
1993-03-08,best_001,asset_permutation,,0
1993-03-08,best_001,return_permutation,,0
1993-03-08,best_001,stale_1,,1
1993-03-08,best_001,stale_5,,1
1993-03-08,best_002,primary,,1
1993-03-08,best_002,inverted,,1
1993-03-08,best_002,asset_permutation,,0
1993-03-08,best_002,return_permutation,,0
1993-03-08,best_002,stale_1,,1
1993-03-08,best_002,stale_5,,1
1993-03-08,original_001,primary,,1
1993-03-08,original_001,inverted,,1
1993-03-08,original_001,asset_permutation,,0
1993-03-08,original_001,return_permutation,,0
1993-03-08,original_001,stale_1,,1
1993-03-08,original_001,stale_5,,1
1993-03-08,stock_001,primary,,1
1993-03-08,stock_001,inverted,,1
1993-03-08,stock_001,asset_permutation,,0
1993-03-08,stock_001,return_permutation,,0
1993-03-08,stock_001,stale_1,,1
1993-03-08,stock_001,stale_5,,1
1993-03-08,add_015,primary,,1
1993-03-08,add_015,inverted,,1
1993-03-08,add_015,asset_permutation,,0
1993-03-08,add_015,return_permutation,,0
1993-03-08,add_015,stale_1,,1
1993-03-08,add_015,stale_5,,1
1993-03-08,old_042,primary,,1
1993-03-08,old_042,inverted,,1
1993-03-08,old_042,asset_permutation,,0
1993-03-08,old_042,return_permutation,,0
1993-03-08,old_042,stale_1,,1
1993-03-08,old_042,stale_5,,1
1993-03-09,best_001,primary,,0
1993-03-09,best_001,inverted,,0
1993-03-09,best_001,asset_permutation,,0
1993-03-09,best_001,return_permutation,,0
1993-03-09,best_001,stale_1,,0
1993-03-09,best_001,stale_5,,0
1993-03-09,best_002,primary,,0
1993-03-09,best_002,inverted,,0
1993-03-09,best_002,asset_permutation,,0
1993-03-09,best_002,return_permutation,,0
1993-03-09,best_002,stale_1,,0
1993-03-09,best_002,stale_5,,0
1993-03-09,original_001,primary,,0
1993-03-09,original_001,inverted,,0
1993-03-09,original_001,asset_permutation,,0
1993-03-09,original_001,return_permutation,,0
1993-03-09,original_001,stale_1,,0
1993-03-09,original_001,stale_5,,0
1993-03-09,stock_001,primary,,0
1993-03-09,stock_001,inverted,,0
1993-03-09,stock_001,asset_permutation,,0
1993-03-09,stock_001,return_permutation,,0
1993-03-09,stock_001,stale_1,,0
1993-03-09,stock_001,stale_5,,0
1993-03-09,add_015,primary,,0
1993-03-09,add_015,inverted,,0
1993-03-09,add_015,asset_permutation,,0
1993-03-09,add_015,return_permutation,,0
1993-03-09,add_015,stale_1,,0
1993-03-09,add_015,stale_5,,0
1993-03-09,old_042,primary,,0
1993-03-09,old_042,inverted,,0
1993-03-09,old_042,asset_permutation,,0
1993-03-09,old_042,return_permutation,,0
1993-03-09,old_042,stale_1,,0
1993-03-09,old_042,stale_5,,0
1993-03-10,best_001,primary,,0
1993-03-10,best_001,inverted,,0
1993-03-10,best_001,asset_permutation,,0
1993-03-10,best_001,return_permutation,,0
1993-03-10,best_001,stale_1,,0
1993-03-10,best_001,stale_5,,0
1993-03-10,best_002,primary,,0
1993-03-10,best_002,inverted,,0
1993-03-10,best_002,asset_permutation,,0
1993-03-10,best_002,return_permutation,,0
1993-03-10,best_002,stale_1,,0
1993-03-10,best_002,stale_5,,0
1993-03-10,original_001,primary,,0
1993-03-10,original_001,inverted,,0
1993-03-10,original_001,asset_permutation,,0
1993-03-10,original_001,return_permutation,,0
1993-03-10,original_001,stale_1,,0
1993-03-10,original_001,stale_5,,0
1993-03-10,stock_001,primary,,0
1993-03-10,stock_001,inverted,,0
1993-03-10,stock_001,asset_permutation,,0
1993-03-10,stock_001,return_permutation,,0
1993-03-10,stock_001,stale_1,,0
1993-03-10,stock_001,stale_5,,0
1993-03-10,add_015,primary,,0
1993-03-10,add_015,inverted,,0
1993-03-10,add_015,asset_permutation,,0
1993-03-10,add_015,return_permutation,,0
1993-03-10,add_015,stale_1,,0
1993-03-10,add_015,stale_5,,0
1993-03-10,old_042,primary,,0
1993-03-10,old_042,inverted,,0
1993-03-10,old_042,asset_permutation,,0
1993-03-10,old_042,return_permutation,,0
1993-03-10,old_042,stale_1,,0
1993-03-10,old_042,stale_5,,0
1993-03-11,best_001,primary,,0
1993-03-11,best_001,inverted,,0
1993-03-11,best_001,asset_permutation,,0
1993-03-11,best_001,return_permutation,,0
1993-03-11,best_001,stale_1,,0
1993-03-11,best_001,stale_5,,1
1993-03-11,best_002,primary,,0
1993-03-11,best_002,inverted,,0
1993-03-11,best_002,asset_permutation,,0
1993-03-11,best_002,return_permutation,,0
1993-03-11,best_002,stale_1,,0
1993-03-11,best_002,stale_5,,1
1993-03-11,original_001,primary,,0
1993-03-11,original_001,inverted,,0
1993-03-11,original_001,asset_permutation,,0
1993-03-11,original_001,return_permutation,,0
1993-03-11,original_001,stale_1,,0
1993-03-11,original_001,stale_5,,1
1993-03-11,stock_001,primary,,0
1993-03-11,stock_001,inverted,,0
1993-03-11,stock_001,asset_permutation,,0
1993-03-11,stock_001,return_permutation,,0
1993-03-11,stock_001,stale_1,,0
1993-03-11,stock_001,stale_5,,1
1993-03-11,add_015,primary,,0
1993-03-11,add_015,inverted,,0
1993-03-11,add_015,asset_permutation,,0
1993-03-11,add_015,return_permutation,,0
1993-03-11,add_015,stale_1,,0
1993-03-11,add_015,stale_5,,1
1993-03-11,old_042,primary,,0
1993-03-11,old_042,inverted,,0
1993-03-11,old_042,asset_permutation,,0
1993-03-11,old_042,return_permutation,,0
1993-03-11,old_042,stale_1,,0
1993-03-11,old_042,stale_5,,1
1993-03-12,best_001,primary,,0
1993-03-12,best_001,inverted,,0
1993-03-12,best_001,asset_permutation,,0
1993-03-12,best_001,return_permutation,,0
1993-03-12,best_001,stale_1,,0
1993-03-12,best_001,stale_5,,1
1993-03-12,best_002,primary,,0
1993-03-12,best_002,inverted,,0
1993-03-12,best_002,asset_permutation,,0
1993-03-12,best_002,return_permutation,,0
1993-03-12,best_002,stale_1,,0
1993-03-12,best_002,stale_5,,1
1993-03-12,original_001,primary,,0
1993-03-12,original_001,inverted,,0
1993-03-12,original_001,asset_permutation,,0
1993-03-12,original_001,return_permutation,,0
1993-03-12,original_001,stale_1,,0
1993-03-12,original_001,stale_5,,1
1993-03-12,stock_001,primary,,0
1993-03-12,stock_001,inverted,,0
1993-03-12,stock_001,asset_permutation,,0
1993-03-12,stock_001,return_permutation,,0
1993-03-12,stock_001,stale_1,,0
1993-03-12,stock_001,stale_5,,1
1993-03-12,add_015,primary,,0
1993-03-12,add_015,inverted,,0
1993-03-12,add_015,asset_permutation,,0
1993-03-12,add_015,return_permutation,,0
1993-03-12,add_015,stale_1,,0
1993-03-12,add_015,stale_5,,1
1993-03-12,old_042,primary,,0
1993-03-12,old_042,inverted,,0
1993-03-12,old_042,asset_permutation,,0
1993-03-12,old_042,return_permutation,,0
1993-03-12,old_042,stale_1,,0
1993-03-12,old_042,stale_5,,1
1993-03-15,best_001,primary,,0
1993-03-15,best_001,inverted,,0
1993-03-15,best_001,asset_permutation,,0
1993-03-15,best_001,return_permutation,,0
1993-03-15,best_001,stale_1,,0
1993-03-15,best_001,stale_5,,1
1993-03-15,best_002,primary,,0
1993-03-15,best_002,inverted,,0
1993-03-15,best_002,asset_permutation,,0
1993-03-15,best_002,return_permutation,,0
1993-03-15,best_002,stale_1,,0
1993-03-15,best_002,stale_5,,1
1993-03-15,original_001,primary,,0
1993-03-15,original_001,inverted,,0
1993-03-15,original_001,asset_permutation,,0
1993-03-15,original_001,return_permutation,,0
1993-03-15,original_001,stale_1,,0
1993-03-15,original_001,stale_5,,1
1993-03-15,stock_001,primary,,0
1993-03-15,stock_001,inverted,,0
1993-03-15,stock_001,asset_permutation,,0
1993-03-15,stock_001,return_permutation,,0
1993-03-15,stock_001,stale_1,,0
1993-03-15,stock_001,stale_5,,1
1993-03-15,add_015,primary,,0
1993-03-15,add_015,inverted,,0
1993-03-15,add_015,asset_permutation,,0
1993-03-15,add_015,return_permutation,,0
1993-03-15,add_015,stale_1,,0
1993-03-15,add_015,stale_5,,1
1993-03-15,old_042,primary,,0
1993-03-15,old_042,inverted,,0
1993-03-15,old_042,asset_permutation,,0
1993-03-15,old_042,return_permutation,,0
1993-03-15,old_042,stale_1,,0
1993-03-15,old_042,stale_5,,1
1993-03-16,best_001,primary,,0
1993-03-16,best_001,inverted,,0
1993-03-16,best_001,asset_permutation,,0
1993-03-16,best_001,return_permutation,,0
1993-03-16,best_001,stale_1,,0
1993-03-16,best_001,stale_5,,1
1993-03-16,best_002,primary,,0
1993-03-16,best_002,inverted,,0
1993-03-16,best_002,asset_permutation,,0
1993-03-16,best_002,return_permutation,,0
1993-03-16,best_002,stale_1,,0
1993-03-16,best_002,stale_5,,1
1993-03-16,original_001,primary,,0
1993-03-16,original_001,inverted,,0
1993-03-16,original_001,asset_permutation,,0
1993-03-16,original_001,return_permutation,,0
1993-03-16,original_001,stale_1,,0
1993-03-16,original_001,stale_5,,1
1993-03-16,stock_001,primary,,0
1993-03-16,stock_001,inverted,,0
1993-03-16,stock_001,asset_permutation,,0
1993-03-16,stock_001,return_permutation,,0
1993-03-16,stock_001,stale_1,,0
1993-03-16,stock_001,stale_5,,1
1993-03-16,add_015,primary,,0
1993-03-16,add_015,inverted,,0
1993-03-16,add_015,asset_permutation,,0
1993-03-16,add_015,return_permutation,,0
1993-03-16,add_015,stale_1,,0
1993-03-16,add_015,stale_5,,1
1993-03-16,old_042,primary,,0
1993-03-16,old_042,inverted,,0
1993-03-16,old_042,asset_permutation,,0
1993-03-16,old_042,return_permutation,,0
1993-03-16,old_042,stale_1,,0
1993-03-16,old_042,stale_5,,1
1993-03-17,best_001,primary,,0
1993-03-17,best_001,inverted,,0
1993-03-17,best_001,asset_permutation,,0
1993-03-17,best_001,return_permutation,,0
1993-03-17,best_001,stale_1,,0
1993-03-17,best_001,stale_5,,0
1993-03-17,best_002,primary,,0
1993-03-17,best_002,inverted,,0
1993-03-17,best_002,asset_permutation,,0
1993-03-17,best_002,return_permutation,,0
1993-03-17,best_002,stale_1,,0
1993-03-17,best_002,stale_5,,0
1993-03-17,original_001,primary,,0
1993-03-17,original_001,inverted,,0
1993-03-17,original_001,asset_permutation,,0
1993-03-17,original_001,return_permutation,,0
1993-03-17,original_001,stale_1,,0
1993-03-17,original_001,stale_5,,0
1993-03-17,stock_001,primary,,0
1993-03-17,stock_001,inverted,,0
1993-03-17,stock_001,asset_permutation,,0
1993-03-17,stock_001,return_permutation,,0
1993-03-17,stock_001,stale_1,,0
1993-03-17,stock_001,stale_5,,0
1993-03-17,add_015,primary,,0
1993-03-17,add_015,inverted,,0
1993-03-17,add_015,asset_permutation,,0
1993-03-17,add_015,return_permutation,,0
1993-03-17,add_015,stale_1,,0
1993-03-17,add_015,stale_5,,0
1993-03-17,old_042,primary,,0
1993-03-17,old_042,inverted,,0
1993-03-17,old_042,asset_permutation,,0
1993-03-17,old_042,return_permutation,,0
1993-03-17,old_042,stale_1,,0
1993-03-17,old_042,stale_5,,0
1993-03-18,best_001,primary,,0
1993-03-18,best_001,inverted,,0
1993-03-18,best_001,asset_permutation,,0
1993-03-18,best_001,return_permutation,,0
1993-03-18,best_001,stale_1,,0
1993-03-18,best_001,stale_5,,0
1993-03-18,best_002,primary,,0
1993-03-18,best_002,inverted,,0
1993-03-18,best_002,asset_permutation,,0
1993-03-18,best_002,return_permutation,,0
1993-03-18,best_002,stale_1,,0
1993-03-18,best_002,stale_5,,0
1993-03-18,original_001,primary,,0
1993-03-18,original_001,inverted,,0
1993-03-18,original_001,asset_permutation,,0
1993-03-18,original_001,return_permutation,,0
1993-03-18,original_001,stale_1,,0
1993-03-18,original_001,stale_5,,0
1993-03-18,stock_001,primary,,0
1993-03-18,stock_001,inverted,,0
1993-03-18,stock_001,asset_permutation,,0
1993-03-18,stock_001,return_permutation,,0
1993-03-18,stock_001,stale_1,,0
1993-03-18,stock_001,stale_5,,0
1993-03-18,add_015,primary,,0
1993-03-18,add_015,inverted,,0
1993-03-18,add_015,asset_permutation,,0
1993-03-18,add_015,return_permutation,,0
1993-03-18,add_015,stale_1,,0
1993-03-18,add_015,stale_5,,0
1993-03-18,old_042,primary,,0
1993-03-18,old_042,inverted,,0
1993-03-18,old_042,asset_permutation,,0
1993-03-18,old_042,return_permutation,,0
1993-03-18,old_042,stale_1,,0
1993-03-18,old_042,stale_5,,0
1993-03-19,best_001,primary,,0
1993-03-19,best_001,inverted,,0
1993-03-19,best_001,asset_permutation,,0
1993-03-19,best_001,return_permutation,,0
1993-03-19,best_001,stale_1,,0
1993-03-19,best_001,stale_5,,0
1993-03-19,best_002,primary,,0
1993-03-19,best_002,inverted,,0
1993-03-19,best_002,asset_permutation,,0
1993-03-19,best_002,return_permutation,,0
1993-03-19,best_002,stale_1,,0
1993-03-19,best_002,stale_5,,0
1993-03-19,original_001,primary,,0
1993-03-19,original_001,inverted,,0
1993-03-19,original_001,asset_permutation,,0
1993-03-19,original_001,return_permutation,,0
1993-03-19,original_001,stale_1,,0
1993-03-19,original_001,stale_5,,0
1993-03-19,stock_001,primary,,0
