ACCESSION_NUMBER,FILING_DATE,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,AFF10B5ONE,cik10,purchase_dollars,transaction_count,earliest_transaction_date,owner_count,is_ceo,is_cfo,is_director,is_officer,is_ten_percent,owner_ciks,filing_date,aff10b5one,decision_at,company_name_as_filed,sector,tradable_member,market_cap,cap_date,purchase_to_market_cap,role_score
0001415889-23-004320,06-MAR-2023,4,0001451505,Transocean Ltd.,,0001451505,222000.0,1,02-MAR-2023,1,False,False,True,False,False,0001239236,2023-03-06 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TRANSOCEAN LTD.,energy,True,3291811185.813213,2023-01-01 00:00:00+00:00,6.744007704839148e-05,1.0
0000899243-23-007251,06-MAR-2023,4,0001719489,"Kaleyra, Inc.",,0001719489,89330.48,2,01-MAR-2023,1,False,False,True,False,False,0001795135,2023-03-06 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"KALEYRA, INC.",technology,True,34003325.6703,2023-01-01 00:00:00+00:00,0.002627110091117504,1.0
0000899243-23-007253,06-MAR-2023,4,0001719489,"Kaleyra, Inc.",,0001719489,14200.0,1,02-MAR-2023,1,False,False,False,True,False,0001887586,2023-03-06 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"KALEYRA, INC.",technology,True,34003325.6703,2023-01-01 00:00:00+00:00,0.0004176062111596015,0.5
0000006281-23-000053,07-MAR-2023,4,0000006281,ANALOG DEVICES INC,,0000006281,842.28,3,10-OCT-2022,1,False,False,True,False,False,0001224105,2023-03-07 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,ANALOG DEVICES INC,technology,True,83539812580.53085,2023-01-01 00:00:00+00:00,1.0082378377232501e-08,1.0
0001514416-23-000066,07-MAR-2023,4,0001514416,Bandwidth Inc.,,0001514416,147108.0,1,03-MAR-2023,1,False,False,True,False,False,0001758209,2023-03-07 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,BANDWIDTH INC.,technology,True,580728127.4554634,2023-01-01 00:00:00+00:00,0.000253316471245457,1.0
0001209191-23-016927,07-MAR-2023,4,0001621434,"Black Stone Minerals, L.P.",,0001621434,542862.5,2,06-MAR-2023,1,False,False,True,False,False,0001638259,2023-03-07 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"BLACK STONE MINERALS, L.P.",energy,True,,2023-01-01 00:00:00+00:00,,1.0
0001562180-23-002599,08-MAR-2023,4,0000713425,AMERICAN SOFTWARE INC,,0000713425,191.2689,1,07-MAR-2023,1,False,False,True,False,False,0001708197,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,AMERICAN SOFTWARE INC,technology,True,495009600.0,2023-01-01 00:00:00+00:00,3.8639432447370717e-07,1.0
0001562180-23-002614,08-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,103500.0,1,07-MAR-2023,1,False,True,False,True,False,0001159051,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,0.00023257141321635062,2.25
0001562180-23-002615,08-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,24940.0,1,08-MAR-2023,1,False,False,False,True,False,0001774290,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,5.6041845851360234e-05,0.5
0001562180-23-002616,08-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,25500.0,1,08-MAR-2023,1,False,False,False,True,False,0001689601,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,5.7300203256202325e-05,0.5
0001562180-23-002617,08-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,102300.0,1,08-MAR-2023,1,True,False,False,True,False,0001730264,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,0.00022987493306311758,2.5
0000893538-23-000016,08-MAR-2023,4,0000893538,SM Energy Co,,0000893538,62130.0,2,06-MAR-2023,1,True,False,True,True,False,0001544288,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SM ENERGY CO,energy,True,4276986507.026276,2023-01-01 00:00:00+00:00,1.4526583120599566e-05,3.5
0001127602-23-009475,08-MAR-2023,4,0001274494,"FIRST SOLAR, INC.",,0001274494,99914.55,1,07-MAR-2023,1,False,False,True,False,False,0001933103,2023-03-08 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"FIRST SOLAR, INC.",technology,True,15968453606.164091,2023-01-01 00:00:00+00:00,6.2569959787108826e-06,1.0
0001562180-23-002669,09-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,51300.0,1,08-MAR-2023,1,False,False,True,False,False,0001230117,2023-03-09 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,0.00011527452655071291,1.0
0001562180-23-002671,09-MAR-2023,4,0000844965,TETRA TECHNOLOGIES INC,,0000844965,26175.0,1,09-MAR-2023,1,False,False,False,True,False,0001660437,2023-03-09 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,TETRA TECHNOLOGIES INC,energy,True,445024599.40645695,2023-01-01 00:00:00+00:00,5.8816973342395914e-05,0.5
0001062993-23-006428,09-MAR-2023,4,0001313275,BRIGHTCOVE INC,,0001313275,480092.06,4,07-MAR-2023,2,False,False,False,False,True,0001666682|0001712127,2023-03-09 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,219513.56000000003,2023-01-01 00:00:00+00:00,2.187072452380618,0.0
0001628280-23-007214,09-MAR-2023,4,0001505952,"DOMO, INC.",,0001505952,991800.0,1,08-MAR-2023,1,False,False,True,False,False,0001366768,2023-03-09 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"DOMO, INC.",technology,True,489742072.1282959,2023-01-01 00:00:00+00:00,0.0020251476367751835,1.0
0001520006-23-000060,09-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,6912.5,1,08-MAR-2023,1,False,False,True,False,False,0001678424,2023-03-09 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,1.0220201008771003e-06,1.0
0000893538-23-000018,10-MAR-2023,4,0000893538,SM Energy Co,,0000893538,58630.0,2,08-MAR-2023,1,True,False,True,True,False,0001544288,2023-03-10 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SM ENERGY CO,energy,True,4276986507.026276,2023-01-01 00:00:00+00:00,1.3708249933377637e-05,3.5
0001085869-23-000045,13-MAR-2023,4,0001085869,PERFICIENT INC,,0001085869,52000.0,2,09-MAR-2023,1,False,False,True,False,False,0001454360,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,PERFICIENT INC,technology,True,2418104244.52,2023-01-01 00:00:00+00:00,2.150444924690256e-05,1.0
0001176334-23-000060,13-MAR-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,,0001176334,2303.8347,1,09-MAR-2023,1,True,False,True,True,False,0001235924,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,116552250.0,2023-01-01 00:00:00+00:00,1.9766539899487138e-05,3.5
0001176334-23-000061,13-MAR-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,,0001176334,664.565,1,09-MAR-2023,1,False,True,False,True,False,0001832386,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,116552250.0,2023-01-01 00:00:00+00:00,5.701863327391793e-06,2.25
0001176334-23-000062,13-MAR-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,,0001176334,1415.8185,1,09-MAR-2023,1,False,False,True,False,True,0001201198,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,116552250.0,2023-01-01 00:00:00+00:00,1.2147500370005728e-05,1.0
0001104659-23-031630,13-MAR-2023,4,0001463972,Vuzix Corp,,0001463972,9854.0,1,10-MAR-2023,1,False,False,False,True,False,0001905276,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,VUZIX CORP,technology,True,232012332.6865554,2023-01-01 00:00:00+00:00,4.2471880205232804e-05,0.5
0001209191-23-018174,13-MAR-2023,4,0001517228,"CommScope Holding Company, Inc.",,0001517228,67500.0,1,10-MAR-2023,1,False,False,True,False,False,0001408738,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"COMMSCOPE HOLDING COMPANY, INC.",technology,True,1530.2699801445006,2023-01-01 00:00:00+00:00,44.10986353769163,1.0
0000899243-23-008275,13-MAR-2023,4,0001719489,"Kaleyra, Inc.",,0001719489,41965.92,1,08-MAR-2023,1,False,False,True,False,False,0001795135,2023-03-13 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"KALEYRA, INC.",technology,True,34003325.6703,2023-01-01 00:00:00+00:00,0.0012341710457061228,1.0
0001104659-23-032164,14-MAR-2023,4,0001463972,Vuzix Corp,,0001463972,9958.0,1,13-MAR-2023,1,True,False,True,True,False,0001475077,2023-03-14 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,VUZIX CORP,technology,True,232012332.6865554,2023-01-01 00:00:00+00:00,4.292013223906112e-05,3.5
0001094792-23-000004,14-MAR-2023,4,0001505155,"Upland Software, Inc.",,0001505155,95500.0,2,10-MAR-2023,1,True,False,True,True,False,0001094792,2023-03-14 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"UPLAND SOFTWARE, INC.",technology,True,2265774634.178894,2023-01-01 00:00:00+00:00,4.214894039300989e-05,3.5
0001562180-23-002796,15-MAR-2023,4,0000023194,COMSTOCK RESOURCES INC,,0000023194,201000.0,1,15-MAR-2023,1,False,False,False,True,False,0001782837,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,COMSTOCK RESOURCES INC,energy,True,3204817774.297148,2023-01-01 00:00:00+00:00,6.271807452268687e-05,0.5
0001562180-23-002797,15-MAR-2023,4,0000023194,COMSTOCK RESOURCES INC,,0000023194,50400.0,1,15-MAR-2023,1,False,False,False,True,False,0001865143,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,COMSTOCK RESOURCES INC,energy,True,3204817774.297148,2023-01-01 00:00:00+00:00,1.57263231638976e-05,0.5
0001062993-23-006973,15-MAR-2023,4,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,,0000023197,12590.0,1,14-MAR-2023,1,False,False,True,False,False,0001856667,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,COMTECH TELECOMMUNICATIONS CORP /DE/,technology,True,337192260.7958956,2023-01-01 00:00:00+00:00,3.733774900492393e-05,1.0
0000101778-23-000073,15-MAR-2023,4,0000101778,MARATHON OIL CORP,,0000101778,1714.3000000000002,1,20-JUL-2021,1,False,False,True,False,False,0001221455,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MARATHON OIL CORP,energy,True,17191286428.8,2023-01-01 00:00:00+00:00,9.971912265553843e-08,1.0
0001209191-23-019004,15-MAR-2023,4,0000101984,UNIVERSAL ELECTRONICS INC,,0000101984,48250.0,1,15-MAR-2023,1,False,True,False,True,False,0001375556,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,UNIVERSAL ELECTRONICS INC,technology,True,263907377.2072105,2023-01-01 00:00:00+00:00,0.00018282929606062452,2.25
0001127602-23-010302,15-MAR-2023,4,0001090012,DEVON ENERGY CORP/DE,,0001090012,999599.9999999999,1,14-MAR-2023,1,False,False,False,True,False,0001555889,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,DEVON ENERGY CORP/DE,energy,True,40209085902.786255,2023-01-01 00:00:00+00:00,2.486005283524074e-05,0.5
0001127602-23-010306,15-MAR-2023,4,0001090012,DEVON ENERGY CORP/DE,,0001090012,377250.0,1,14-MAR-2023,1,True,False,True,True,False,0001413122,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,DEVON ENERGY CORP/DE,energy,True,40209085902.786255,2023-01-01 00:00:00+00:00,9.382207815220659e-06,3.5
0000921895-23-000690,15-MAR-2023,4,0001123494,HARVARD BIOSCIENCE INC,,0001123494,105400.0,2,14-MAR-2023,1,True,False,True,True,False,0001400121,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,HARVARD BIOSCIENCE INC,technology,True,1153917989.3822937,2023-01-01 00:00:00+00:00,9.134098000883225e-05,3.5
0001104659-23-032906,15-MAR-2023,4,0001273441,GRAN TIERRA ENERGY INC.,,0001273441,35500.0,1,15-MAR-2023,1,False,True,False,True,False,0001642213,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,GRAN TIERRA ENERGY INC.,energy,True,3652096187.376344,2023-01-01 00:00:00+00:00,9.72044496601912e-06,2.25
0001520006-23-000073,15-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,97540.0,1,13-MAR-2023,1,True,False,True,True,False,0001540655,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,1.4421387434293289e-05,3.5
0001520006-23-000074,15-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,14745.0,1,14-MAR-2023,1,False,False,True,False,False,0001610998,2023-03-15 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,2.1800631301891996e-06,1.0
0000779152-23-000016,16-MAR-2023,4,0000779152,HENRY JACK & ASSOCIATES INC,,0000779152,145290.0,1,14-MAR-2023,1,False,False,True,False,False,0001586768,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,HENRY JACK & ASSOCIATES INC,technology,True,12807002279.380798,2023-01-01 00:00:00+00:00,1.1344575165252846e-05,1.0
0000893538-23-000020,16-MAR-2023,4,0000893538,SM Energy Co,,0000893538,25630.0,1,15-MAR-2023,1,True,False,True,True,False,0001544288,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SM ENERGY CO,energy,True,4276986507.026276,2023-01-01 00:00:00+00:00,5.9925370252851585e-06,3.5
0000921895-23-000702,16-MAR-2023,4,0001123494,HARVARD BIOSCIENCE INC,,0001123494,79290.4,2,14-MAR-2023,1,False,False,True,False,False,0001195340,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,HARVARD BIOSCIENCE INC,technology,True,1153917989.3822937,2023-01-01 00:00:00+00:00,6.871406870296311e-05,1.0
0001104659-23-033114,16-MAR-2023,4,0001463972,Vuzix Corp,,0001463972,9895.59,1,14-MAR-2023,1,True,False,True,True,False,0001475077,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,VUZIX CORP,technology,True,232012332.6865554,2023-01-01 00:00:00+00:00,4.265113791760703e-05,3.5
0001520006-23-000077,16-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,89500.0,1,15-MAR-2023,1,True,False,True,True,False,0001540655,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,1.323266532057873e-05,3.5
0001520006-23-000078,16-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,22890.0,1,15-MAR-2023,1,False,False,False,True,False,0001934692,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,3.3843095998664483e-06,0.5
0001520006-23-000081,16-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,22400.0,1,15-MAR-2023,1,False,False,True,False,False,0001688490,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,3.3118626053738945e-06,1.0
0001694426-23-000022,16-MAR-2023,4,0001694426,"Delek US Holdings, Inc.",,0001694426,153318.25,1,14-MAR-2023,1,True,False,True,True,False,0001642080,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"DELEK US HOLDINGS, INC.",energy,True,1881692532.0,2023-01-01 00:00:00+00:00,8.147890656559188e-05,3.5
0001694426-23-000023,16-MAR-2023,4,0001694426,"Delek US Holdings, Inc.",,0001694426,45200.0,1,14-MAR-2023,1,False,True,False,True,False,0001615515,2023-03-16 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"DELEK US HOLDINGS, INC.",energy,True,1881692532.0,2023-01-01 00:00:00+00:00,2.4020927559274597e-05,2.25
0001628280-23-008475,17-MAR-2023,4,0000867773,SUNPOWER CORP,,0000867773,99675.0,1,16-MAR-2023,1,True,False,True,True,False,0001753932,2023-03-17 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SUNPOWER CORP,technology,True,,2023-01-01 00:00:00+00:00,,3.5
0001628280-23-008531,17-MAR-2023,4,0001384195,"RING ENERGY, INC.",,0001384195,175000.0,2,15-MAR-2023,1,True,False,True,True,False,0001622419,2023-03-17 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"RING ENERGY, INC.",energy,True,429051885.8332644,2023-01-01 00:00:00+00:00,0.000407876076946105,3.5
0001520006-23-000082,17-MAR-2023,4,0001520006,Matador Resources Co,,0001520006,44520.0,1,16-MAR-2023,1,False,False,False,True,False,0001667653,2023-03-17 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,6.582326928180615e-06,0.5
0001140361-23-012304,17-MAR-2023,4,0001816431,Quantum-Si Inc,,0001816431,35400.0,1,15-MAR-2023,1,False,False,False,True,False,0001856912,2023-03-17 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,QUANTUM-SI INC,technology,True,255363073.7885213,2023-01-01 00:00:00+00:00,0.00013862615089492726,0.5
0000010254-23-000062,20-MAR-2023,4,0000010254,EARTHSTONE ENERGY INC,0,0000010254,116000.0,2,16-MAR-2023,1,True,False,True,True,False,0001397146,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,EARTHSTONE ENERGY INC,energy,True,1987626008.41,2023-01-01 00:00:00+00:00,5.8361079755036064e-05,3.5
0001415889-23-005171,20-MAR-2023,4,0000945983,"Climb Global Solutions, Inc.",0,0000945983,97760.0,1,17-MAR-2023,1,False,False,True,False,False,0001780215,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"CLIMB GLOBAL SOLUTIONS, INC.",technology,True,35295888.791157246,2023-01-01 00:00:00+00:00,0.0027697276750399333,1.0
0001415889-23-005193,20-MAR-2023,4,0001086600,ALLIANCE RESOURCE PARTNERS LP,0,0001086600,2749523.25,2,16-MAR-2023,1,True,False,True,True,True,0001173893,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,ALLIANCE RESOURCE PARTNERS LP,energy,True,2584606811.2631,2023-01-01 00:00:00+00:00,0.001063807167116574,3.5
0001062993-23-007281,20-MAR-2023,4,0001313275,BRIGHTCOVE INC,0,0001313275,654000.0,1,17-MAR-2023,2,False,False,False,False,True,0001666682|0001712127,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,219513.56000000003,2023-01-01 00:00:00+00:00,2.979314808615923,0.0
0001019056-23-000173,20-MAR-2023,4,0001468666,SecureWorks Corp,0,0001468666,184054.57,2,16-MAR-2023,1,False,False,False,False,True,0001070170,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SECUREWORKS CORP,technology,True,540491760.0,2023-01-01 00:00:00+00:00,0.000340531685441421,0.0
0001520006-23-000084,20-MAR-2023,4,0001520006,Matador Resources Co,0,0001520006,195840.0,1,16-MAR-2023,1,False,False,True,False,False,0001729498,2023-03-20 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,MATADOR RESOURCES CO,energy,True,6763565603.130188,2023-01-01 00:00:00+00:00,2.895514163555462e-05,1.0
0001415889-23-005248,21-MAR-2023,4,0001784535,"Porch Group, Inc.",0,0001784535,235639.04,1,17-MAR-2023,1,True,False,True,True,True,0001515184,2023-03-21 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"PORCH GROUP, INC.",technology,True,189042540.36051857,2023-01-01 00:00:00+00:00,0.0012464868465617228,3.5
0001019056-23-000177,22-MAR-2023,4,0001468666,SecureWorks Corp,0,0001468666,311836.23,2,20-MAR-2023,1,False,False,False,False,True,0001070170,2023-03-22 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SECUREWORKS CORP,technology,True,540491760.0,2023-01-01 00:00:00+00:00,0.0005769490916938308,0.0
0001062993-23-007551,23-MAR-2023,4,0000031235,EASTMAN KODAK CO,0,0000031235,38500.0,1,23-MAR-2023,1,False,False,True,False,True,0001579836,2023-03-23 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,EASTMAN KODAK CO,technology,True,241260413.0281334,2023-01-01 00:00:00+00:00,0.00015957860436685282,1.0
0001562180-23-003106,24-MAR-2023,4,0000023194,COMSTOCK RESOURCES INC,false,0000023194,199000.0,2,23-MAR-2023,1,False,True,True,True,False,0001232893,2023-03-24 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,COMSTOCK RESOURCES INC,energy,True,3204817774.297148,2023-01-01 00:00:00+00:00,6.209401407967505e-05,3.25
0001019056-23-000181,24-MAR-2023,4,0001468666,SecureWorks Corp,0,0001468666,366062.45999999996,3,22-MAR-2023,1,False,False,False,False,True,0001070170,2023-03-24 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SECUREWORKS CORP,technology,True,540491760.0,2023-01-01 00:00:00+00:00,0.0006772766711559118,0.0
0001102993-23-000025,27-MAR-2023,4,0001102993,LIVEPERSON INC,0,0001102993,78200.0,1,23-MAR-2023,1,False,False,True,False,False,0001310687,2023-03-27 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,LIVEPERSON INC,technology,True,11457399602.56604,2023-01-01 00:00:00+00:00,6.825283459825041e-06,1.0
0001062993-23-007886,28-MAR-2023,4,0001313275,BRIGHTCOVE INC,0,0001313275,12654.9,1,24-MAR-2023,2,False,False,False,False,True,0001666682|0001712127,2023-03-28 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,219513.56000000003,2023-01-01 00:00:00+00:00,0.057649741546718106,0.0
0001019056-23-000190,28-MAR-2023,4,0001468666,SecureWorks Corp,0,0001468666,144074.78999999998,4,24-MAR-2023,1,False,False,False,False,True,0001070170,2023-03-28 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SECUREWORKS CORP,technology,True,540491760.0,2023-01-01 00:00:00+00:00,0.000266562417158774,0.0
0001062993-23-008104,30-MAR-2023,4,0000008146,"AstroNova, Inc.",0,0000008146,477476.7,3,28-MAR-2023,1,False,False,True,False,False,0001044005,2023-03-30 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,"ASTRONOVA, INC.",technology,True,94220677.49710847,2023-01-01 00:00:00+00:00,0.0050676423974414025,1.0
0001019056-23-000194,30-MAR-2023,4,0001468666,SecureWorks Corp,0,0001468666,33437.25,2,28-MAR-2023,1,False,False,False,False,True,0001070170,2023-03-30 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,SECUREWORKS CORP,technology,True,540491760.0,2023-01-01 00:00:00+00:00,6.186449539952284e-05,0.0
0001209191-23-021855,31-MAR-2023,4,0000101984,UNIVERSAL ELECTRONICS INC,0,0000101984,49050.0,1,30-MAR-2023,1,False,False,True,False,False,0001216549,2023-03-31 00:00:00+00:00,False,2023-01-01 00:00:00+00:00,UNIVERSAL ELECTRONICS INC,technology,True,263907377.2072105,2023-01-01 00:00:00+00:00,0.00018586066262743278,1.0
0000950103-23-005277,03-APR-2023,4,0001708055,Ribbon Communications Inc.,0,0001708055,4850000.0,1,30-MAR-2023,1,False,False,False,False,True,0001805595,2023-04-03 00:00:00+00:00,False,2023-04-01 00:00:00+00:00,RIBBON COMMUNICATIONS INC.,technology,True,574980922.4867725,2023-04-01 00:00:00+00:00,0.008435062469592762,0.0
