candidate,sleeve,window_days,family,confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_weeks
all_open_market__win7d__none__top20__floor50m__sector50__w0.30__50bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.28111457805591633,1.6367102737727808,-0.14563338640439383,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.40__50bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23969100630172369,1.642980311248632,-0.12204022945703474,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.10__100bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.3652853185862468,1.625444830134839,-0.19264986328331635,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.20__100bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32189358906390386,1.6263812543827876,-0.1710037460390217,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.30__100bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.2791961765092419,1.6274457658983226,-0.1490061091047995,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.40__100bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23721478624422598,1.6286206321646575,-0.1266547047772052,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.10__200bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.3639228592760142,1.6205920984537003,-0.1947808335495821,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.20__200bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.31925301807828754,1.6154068272426754,-0.17537374813874218,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.30__200bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27535993076288334,1.6085120033324252,-0.15572551580749716,2
all_open_market__win7d__none__top20__floor50m__sector50__w0.40__200bps,all_open_market__win7d__none__top20__floor50m__sector50,7,all_open_market,none,20,50000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23226330362592695,1.5989253862645936,-0.1358362100922752,2
all_open_market__win7d__none__top20__floor50m__sector70__w0.10__50bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.1,50,0.9194659935591005,2.69665470447827,-0.09102378827320945,0.3659811211173063,1.6256449315582238,-0.19159466984494977,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.20__50bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.2,50,0.7948362743084236,2.7010237379146336,-0.08120686494790463,0.32323477892852837,1.6257628135024276,-0.1688370657567464,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.30__50bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.3,50,0.6768648791669185,2.7040337687087708,-0.07131644831442019,0.2811339140949638,1.6240620623195674,-0.14567029359218475,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.40__50bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.4,50,0.565299492354483,2.7035600364705012,-0.06135223215219743,0.23970184213762646,1.6186584460312832,-0.12209073968702511,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.10__100bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.1,100,0.9156873217755093,2.6883984815511295,-0.09102378827320956,0.3637848313047627,1.617673289560535,-0.19266145433426674,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.20__100bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.2,100,0.7877755084380984,2.68254072609968,-0.08120686494790452,0.3189812935265983,1.6078717607166884,-0.1710275342583255,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.30__100bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.3,100,0.6669775882370872,2.672585783533523,-0.07131644831442008,0.27495890166565795,1.5935264567272314,-0.14904271455288487,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.40__100bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.4,100,0.5530024850921682,2.6552117210824795,-0.06135223215219732,0.23173741958372585,1.5715300659565428,-0.12670476155026233,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.10__200bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.1,200,0.9081465986104502,2.6717791536412605,-0.09102378827320956,0.3593996132654289,1.6016476232250705,-0.19479227171891755,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.20__200bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.2,200,0.7737160588328285,2.6450391244065456,-0.08120686494790452,0.31050283555790026,1.5716833389247984,-0.17539718449589303,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.30__200bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.3,200,0.6473333473986183,2.608140900176478,-0.07131644831442019,0.2626709657463293,1.531305436041445,-0.15576152127632548,6
all_open_market__win7d__none__top20__floor50m__sector70__w0.40__200bps,all_open_market__win7d__none__top20__floor50m__sector70,7,all_open_market,none,20,50000000,0.7,0.4,200,0.528624520934605,2.5548642802230095,-0.061564090962119455,0.21591534837759907,1.4746466882573979,-0.13588536651396987,6
all_open_market__win7d__none__top20__floor250m__sector50__w0.10__50bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.3649000962090476,1.6241115699678195,-0.19386261567431973,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.20__50bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211486156400869,1.6234555262280308,-0.17349409311031128,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.30__50bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.2781162603482641,1.6225938544052594,-0.15284045947837732,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.40__50bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.2358240490574539,1.62141315119906,-0.13190104616031806,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.10__100bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.364339928962061,1.6222075334053405,-0.19466920841181168,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.20__100bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200622740818937,1.619151510319076,-0.17514838508797992,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.30__100bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27653701765888017,1.6151718146034713,-0.15538444240718707,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.40__100bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23378442024047819,1.6097776543424687,-0.13537760070754823,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.10__200bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36321945263136945,1.6183747075613801,-0.19628118277681084,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.20__200bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.31788903968863225,1.6104189281387835,-0.17845199756975938,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.30__200bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.2733773276048581,1.5999647158967345,-0.1604609322170748,1
all_open_market__win7d__none__top20__floor250m__sector50__w0.40__200bps,all_open_market__win7d__none__top20__floor250m__sector50,7,all_open_market,none,20,250000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.2297030835708178,1.5856385015958911,-0.14230978409747574,1
all_open_market__win7d__none__top20__floor250m__sector70__w0.10__50bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.1,50,0.9109430922878077,2.676641155318868,-0.09102378827320934,0.36562636035848595,1.625688092691142,-0.19306600406990593,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.20__50bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.2,50,0.7789769878472321,2.657401631711643,-0.08120686494790452,0.3225560019700948,1.6266150022716057,-0.17186121306639235,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.30__50bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.3,50,0.6547502281030015,2.632357714383986,-0.07131644831442019,0.2801604813224372,1.6271587116214532,-0.1503308531521912,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.40__50bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.4,50,0.5379114969634826,2.598463280398314,-0.06135223215219732,0.23846174131924047,1.6267610431935149,-0.12847345323521342,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.10__100bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.1,100,0.9090968044529035,2.6727184447989174,-0.09102378827320945,0.3643075213614222,1.62108763278621,-0.19387699352512022,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.20__100bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.2,100,0.7755336157492958,2.6484256591527586,-0.08120686494790452,0.32000040099186244,1.616273791728072,-0.17352532633820028,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.30__100bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.3,100,0.649937382211657,2.616654828359167,-0.07131644831442019,0.27644822990638396,1.609459076635346,-0.15289117720185275,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.40__100bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.4,100,0.5319365054980167,2.5734234772512052,-0.061352232152197206,0.2336709104862107,1.5993040981877251,-0.13197403330181334,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.10__200bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.1,200,0.9054068460627862,2.664816005621144,-0.09102378827320945,0.36167168922163784,1.6118294534021012,-0.19549774939694808,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.20__200bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.2,200,0.7686566618779904,2.6301941508656608,-0.0812068649479043,0.3148963615184348,1.5953047240515426,-0.17684853244259935,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.30__200bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.3,200,0.6403322749623273,2.584463366480593,-0.0713164483144203,0.26903935260195455,1.573230732157086,-0.15800023622211756,3
all_open_market__win7d__none__top20__floor250m__sector70__w0.40__200bps,all_open_market__win7d__none__top20__floor250m__sector70,7,all_open_market,none,20,250000000,0.7,0.4,200,0.5200206931229141,2.521563952410253,-0.06246198691844673,0.2241161693041247,1.5424314238317658,-0.13895406162641044,3
all_open_market__win7d__none__top30__floor50m__sector50__w0.10__50bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.20__50bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.30__50bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.40__50bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.10__100bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.20__100bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.30__100bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.40__100bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
all_open_market__win7d__none__top30__floor50m__sector50__w0.10__200bps,all_open_market__win7d__none__top30__floor50m__sector50,7,all_open_market,none,30,50000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
