cik10,company_name_as_filed,sector,latest_filing,purchase_dollars,purchase_to_market_cap,filing_count,role_score,market_cap,any_ceo,any_cfo,owner_count,price_momentum_4w,score,decision_at
0001596961,"RUMBLEON, INC.",technology,2024-12-23 00:00:00+00:00,1460211.94,0.008657418698350638,1,1.0,168665972.02676487,False,False,3,-0.1976573820955534,0.7302631578947368,2025-01-03
0001559432,"TXO PARTNERS, L.P.",energy,2025-01-02 00:00:00+00:00,2174170.0,0.0028935152540539234,3,1.0,688980517.122879,False,False,3,-0.05242394069157141,0.7171052631578947,2025-01-03
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-12-17 00:00:00+00:00,387528.23,0.0004989939583016181,6,2.5,776619082.361229,True,False,4,-0.07286820642506775,0.6907894736842105,2025-01-03
0001616543,"SENSEONICS HOLDINGS, INC.",technology,2024-12-16 00:00:00+00:00,280624.54000000004,4.659673482736245e-05,3,3.5,6022407815.476636,True,True,3,0.9035370662324536,0.638157894736842,2025-01-03
0001596961,"RUMBLEON, INC.",technology,2024-12-23 00:00:00+00:00,1460211.94,0.008657418698350638,1,1.0,168665972.02676487,False,False,3,-0.1666666541709343,0.7847222222222221,2025-01-10
0001559432,"TXO PARTNERS, L.P.",energy,2025-01-02 00:00:00+00:00,2174170.0,0.0028935152540539234,3,1.0,688980517.122879,False,False,3,0.021725977403493912,0.7569444444444444,2025-01-10
0001575828,EXPRO GROUP HOLDINGS N.V.,energy,2024-12-17 00:00:00+00:00,698152.0,0.000346152040013508,2,3.5,2016894079.1819568,True,False,2,0.07232965785070045,0.7083333333333334,2025-01-10
0001014473,VERISIGN INC/CA,technology,2025-01-03 00:00:00+00:00,93628754.17999999,0.005035059937543268,4,0.0,19888856645.20264,False,False,2,0.07575604210883236,0.6388888888888888,2025-01-10
0001992243,"FREYR BATTERY, INC. /DE/",technology,2024-12-16 00:00:00+00:00,903276.4400000001,0.006628301702509637,1,2.25,136275697.8394628,False,True,1,0.7000000140246219,0.6111111111111112,2025-01-10
0001596961,"RUMBLEON, INC.",technology,2024-12-23 00:00:00+00:00,1460211.94,0.008657418698350638,1,1.0,168665972.02676487,False,False,3,-0.17810600781664931,0.796875,2025-01-17
0001559432,"TXO PARTNERS, L.P.",energy,2025-01-02 00:00:00+00:00,2174170.0,0.0028935152540539234,3,1.0,688980517.122879,False,False,3,0.047762875744027156,0.734375,2025-01-17
0001376139,CVR ENERGY INC,energy,2025-01-10 00:00:00+00:00,16027369.0,0.008507351643820773,1,0.0,1883943402.250372,False,False,3,0.002115192698104229,0.703125,2025-01-17
0001014473,VERISIGN INC/CA,technology,2025-01-03 00:00:00+00:00,93628754.17999999,0.005035059937543268,4,0.0,19888856645.20264,False,False,2,0.049037535499517615,0.59375,2025-01-17
0000910638,3D SYSTEMS CORP,technology,2024-12-18 00:00:00+00:00,231000.0,0.0006089371212147062,1,3.5,379349512.3752709,True,False,1,-0.1788413181436478,0.46875,2025-01-17
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-02-20 00:00:00+00:00,258655.25590000002,0.001847354187060471,7,3.5,140013895.39250994,True,True,7,-0.021141996495520732,0.7291666666666667,2025-02-21
0000046765,"HELMERICH & PAYNE, INC.",energy,2025-02-19 00:00:00+00:00,1662350.48,0.0005257028774754788,3,3.5,3162148337.44664,True,False,3,-0.2637335038663131,0.6666666666666666,2025-02-21
0000717423,MURPHY OIL CORP,energy,2025-02-06 00:00:00+00:00,2693499.1,0.0006103251261381279,2,1.0,4413220076.720897,False,False,2,-0.12344911600262642,0.5833333333333334,2025-02-21
0000891103,"MATCH GROUP, INC.",technology,2025-02-10 00:00:00+00:00,2152869.5999999996,0.0002621235566909059,2,3.5,8213186281.9893265,True,False,2,0.059560127045775735,0.5625,2025-02-21
0000851310,HARMONIC INC,technology,2025-02-13 00:00:00+00:00,286142.55,0.00018560579480911643,3,3.5,1541668191.4176178,True,True,3,-0.18870961862101443,0.5416666666666666,2025-02-21
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-02-26 00:00:00+00:00,94999976.25,0.014993796560274383,5,1.0,6335952063.115196,False,False,5,-0.13429345642955004,0.7416666666666667,2025-02-28
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-02-25 00:00:00+00:00,452893.6159,0.003234633352856688,8,3.5,140013895.39250994,True,True,7,0.006986110560252223,0.7166666666666667,2025-02-28
0000046765,"HELMERICH & PAYNE, INC.",energy,2025-02-19 00:00:00+00:00,1662350.48,0.0005257028774754788,3,3.5,3162148337.44664,True,False,3,-0.23696148363478298,0.6583333333333333,2025-02-28
0001520006,MATADOR RESOURCES CO,energy,2025-02-27 00:00:00+00:00,996983.0,0.00014202617535579554,12,3.5,7019713074.033131,True,True,10,-0.1310536379244438,0.6333333333333333,2025-02-28
0001120914,PDF SOLUTIONS INC,technology,2025-02-25 00:00:00+00:00,1221445.6400000001,0.001163315736618011,2,3.5,1049969154.1618652,True,False,2,-0.16479125712901843,0.6166666666666667,2025-02-28
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-03-06 00:00:00+00:00,742730.2459,0.005304689536833874,10,3.5,140013895.39250994,True,True,7,0.03446348092853069,0.7767857142857144,2025-03-07
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-02-26 00:00:00+00:00,94999976.25,0.014993796560274383,5,1.0,6335952063.115196,False,False,5,-0.14262483934302128,0.7633928571428571,2025-03-07
0001162194,STANDARD BIOTOOLS INC.,technology,2025-03-04 00:00:00+00:00,5158426.13,0.007918340923364058,1,1.0,651452896.5,False,False,9,-0.30967736427791237,0.7455357142857143,2025-03-07
0001881487,PROFRAC HOLDING CORP.,energy,2025-02-28 00:00:00+00:00,4348658.16,0.003499256738863782,2,1.5,1242737668.1746483,False,False,4,-0.011004116081972715,0.7053571428571428,2025-03-07
0001520006,MATADOR RESOURCES CO,energy,2025-03-06 00:00:00+00:00,1487462.84,0.00021189795427712372,21,3.5,7019713074.033131,True,True,13,-0.09217476365103416,0.6696428571428572,2025-03-07
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-03-11 00:00:00+00:00,899325.2359,0.006423114172910223,11,3.5,140013895.39250994,True,True,7,-0.002732233959518382,0.8,2025-03-14
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-02-26 00:00:00+00:00,94999976.25,0.014993796560274383,5,1.0,6335952063.115196,False,False,5,-0.14755446000672512,0.7571428571428571,2025-03-14
0001855747,"BLEND LABS, INC.",technology,2025-03-12 00:00:00+00:00,9564916.44,0.008878938365372244,4,1.0,1077259019.7610855,False,False,7,-0.2071611671144079,0.7428571428571428,2025-03-14
0001162194,STANDARD BIOTOOLS INC.,technology,2025-03-04 00:00:00+00:00,5158426.13,0.007918340923364058,1,1.0,651452896.5,False,False,9,-0.1594203111379745,0.7321428571428571,2025-03-14
0001520006,MATADOR RESOURCES CO,energy,2025-03-12 00:00:00+00:00,1558598.84,0.00022203170180352074,23,3.5,7019713074.033131,True,True,15,-0.19651622874938224,0.7107142857142856,2025-03-14
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-03-17 00:00:00+00:00,928100.6159,0.006628632203240943,12,3.5,140013895.39250994,True,True,7,0.07471274996005284,0.8018292682926829,2025-03-21
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-02-26 00:00:00+00:00,94999976.25,0.014993796560274383,5,1.0,6335952063.115196,False,False,5,-0.12509231597472614,0.7591463414634146,2025-03-21
0001855747,"BLEND LABS, INC.",technology,2025-03-12 00:00:00+00:00,9564916.44,0.008878938365372244,4,1.0,1077259019.7610855,False,False,7,-0.05333334604899087,0.7408536585365854,2025-03-21
0000807863,MITEK SYSTEMS INC,technology,2025-03-10 00:00:00+00:00,774860.0,0.001549936406614718,4,3.5,499930188.5503836,True,False,4,-0.10289716914028124,0.7317073170731707,2025-03-21
0001520006,MATADOR RESOURCES CO,energy,2025-03-18 00:00:00+00:00,1582343.84,0.00022541431869249815,24,3.5,7019713074.033131,True,True,15,-0.14475339302086399,0.7073170731707317,2025-03-21
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-02-26 00:00:00+00:00,94999976.25,0.014993796560274383,5,1.0,6335952063.115196,False,False,5,-0.1230505351817639,0.766025641025641,2025-03-28
0001855747,"BLEND LABS, INC.",technology,2025-03-12 00:00:00+00:00,9564916.44,0.008878938365372244,4,1.0,1077259019.7610855,False,False,7,-0.03439150185351514,0.7467948717948717,2025-03-28
0001162194,STANDARD BIOTOOLS INC.,technology,2025-03-04 00:00:00+00:00,5158426.13,0.007918340923364058,1,1.0,651452896.5,False,False,9,-0.06923070574652967,0.7339743589743589,2025-03-28
0001881487,PROFRAC HOLDING CORP.,energy,2025-02-28 00:00:00+00:00,4348658.16,0.003499256738863782,2,1.5,1242737668.1746483,False,False,4,0.04638474162711681,0.701923076923077,2025-03-28
0001520006,MATADOR RESOURCES CO,energy,2025-03-18 00:00:00+00:00,923057.84,0.00013149509535005297,17,3.5,7019713074.033131,True,True,13,-0.024310386824971664,0.7019230769230769,2025-03-28
0001855747,"BLEND LABS, INC.",technology,2025-03-12 00:00:00+00:00,9564916.44,0.008878938365372244,4,1.0,1077259019.7610855,False,False,7,0.1373801318264265,0.778225806451613,2025-04-04
0001477720,"ASANA, INC.",technology,2025-04-01 00:00:00+00:00,32115993.04,0.007612617464075702,4,3.5,3274286891.418457,True,False,1,-0.22701298106800427,0.7298387096774193,2025-04-04
0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,2025-04-02 00:00:00+00:00,713904.31,0.00013074596465999287,9,3.5,5359455620.55938,True,True,9,0.1390829100949711,0.7258064516129032,2025-04-04
0001376139,CVR ENERGY INC,energy,2025-03-17 00:00:00+00:00,10585851.44,0.005618985913990406,3,0.0,1883943402.250372,False,False,3,0.07600433020862307,0.6653225806451613,2025-04-04
0001520006,MATADOR RESOURCES CO,energy,2025-03-18 00:00:00+00:00,357591.84,5.094109064411488e-05,8,3.5,7019713074.033131,True,False,8,-0.03496375102223548,0.653225806451613,2025-04-04
0001477720,"ASANA, INC.",technology,2025-04-10 00:00:00+00:00,48389565.04,0.012582729289844918,6,3.5,3274286891.418457,True,False,1,-0.2246575551490262,0.74,2025-04-11
0001505952,"DOMO, INC.",technology,2025-04-04 00:00:00+00:00,1275250.0,0.004231982266148329,2,3.5,301336328.88793945,True,False,2,-0.18826410528564064,0.74,2025-04-11
0001855747,"BLEND LABS, INC.",technology,2025-03-12 00:00:00+00:00,3282559.53,0.003047140446062829,1,1.0,1077259019.7610855,False,False,7,0.11935488237426761,0.74,2025-04-11
0001376139,CVR ENERGY INC,energy,2025-04-10 00:00:00+00:00,27530082.32,0.014241029832416527,4,0.0,1950293582.25062,False,False,3,-0.11074193378357244,0.7050000000000001,2025-04-11
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-04-10 00:00:00+00:00,2506074.66,0.014164083897114318,3,0.0,176931644.7292838,False,False,4,-0.11612902167270989,0.685,2025-04-11
0001477720,"ASANA, INC.",technology,2025-04-17 00:00:00+00:00,41200245.98,0.011173507803910819,7,3.5,3274286891.418457,True,False,1,0.12031700738650986,0.7159090909090909,2025-04-18
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-04-16 00:00:00+00:00,3074707.81,0.017377941717008794,5,0.0,176931644.7292838,False,False,4,-0.1680672588796892,0.6818181818181818,2025-04-18
0001376139,CVR ENERGY INC,energy,2025-04-15 00:00:00+00:00,26797237.32,0.013740104343201626,3,0.0,1950293582.25062,False,False,3,-0.0816433523511293,0.6704545454545454,2025-04-18
0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,2025-04-14 00:00:00+00:00,775464.46,0.00014223223385566444,12,3.5,5359455620.55938,True,True,12,0.11943816600318846,0.6477272727272727,2025-04-18
0001505952,"DOMO, INC.",technology,2025-04-04 00:00:00+00:00,1275250.0,0.004231982266148329,2,3.5,301336328.88793945,True,False,2,-0.031802062587546476,0.625,2025-04-18
0001477720,"ASANA, INC.",technology,2025-04-17 00:00:00+00:00,31648995.98,0.00907674517512186,6,3.5,3274286891.418457,True,False,1,0.02698964349277655,0.6944444444444444,2025-04-25
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-04-23 00:00:00+00:00,4445072.51,0.025123106252706983,7,0.0,176931644.7292838,False,False,4,-0.0502008030205815,0.6527777777777778,2025-04-25
0001376139,CVR ENERGY INC,energy,2025-04-23 00:00:00+00:00,30640289.750000004,0.015710603792605114,5,0.0,1950293582.25062,False,False,3,-0.1325471988061776,0.6388888888888888,2025-04-25
0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,2025-04-14 00:00:00+00:00,710481.01,0.00013033916324320846,11,3.5,5359455620.55938,True,True,11,0.10569913340905313,0.5972222222222222,2025-04-25
0001505952,"DOMO, INC.",technology,2025-04-04 00:00:00+00:00,1275250.0,0.004231982266148329,2,3.5,301336328.88793945,True,False,2,-0.1640530928555528,0.5833333333333334,2025-04-25
0001477720,"ASANA, INC.",technology,2025-04-17 00:00:00+00:00,18241752.94,0.005571213990994379,4,3.5,3274286891.418457,True,False,1,0.07526880893449261,0.6979166666666666,2025-05-02
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-04-23 00:00:00+00:00,4445072.51,0.025123106252706983,7,0.0,176931644.7292838,False,False,4,-0.08599996566772461,0.6770833333333333,2025-05-02
0001376139,CVR ENERGY INC,energy,2025-05-01 00:00:00+00:00,32080527.62,0.016449076134978296,7,0.0,1950293582.25062,False,False,3,-0.07114030232524815,0.6666666666666666,2025-05-02
0001505952,"DOMO, INC.",technology,2025-04-04 00:00:00+00:00,1275250.0,0.004231982266148329,2,3.5,301336328.88793945,True,False,2,-0.05778894923900746,0.65625,2025-05-02
0001520006,MATADOR RESOURCES CO,energy,2025-05-01 00:00:00+00:00,533350.0,8.337715082324045e-05,5,3.5,6396836480.185104,True,False,4,-0.1868937174694656,0.6354166666666667,2025-05-02
0001520006,MATADOR RESOURCES CO,energy,2025-05-08 00:00:00+00:00,957898.0,0.00014974558173672144,13,3.5,6396836480.185104,True,False,10,0.0706096483690879,0.75,2025-05-09
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-04-23 00:00:00+00:00,2799090.11,0.015820177980500765,5,0.0,176931644.7292838,False,False,4,0.05839410299798309,0.7045454545454546,2025-05-09
0001477720,"ASANA, INC.",technology,2025-04-17 00:00:00+00:00,8690536.69,0.002654176917965537,3,3.5,3274286891.418457,True,False,1,0.14982338490363856,0.7045454545454546,2025-05-09
0001376139,CVR ENERGY INC,energy,2025-05-01 00:00:00+00:00,22610408.66,0.011593335929408026,6,0.0,1950293582.25062,False,False,3,0.2577833843091637,0.6931818181818182,2025-05-09
0001722482,"AVANTOR, INC.",technology,2025-04-29 00:00:00+00:00,578625.71,5.242395253212347e-05,4,1.0,11037430068.735077,False,False,4,-0.14937212239177478,0.5568181818181819,2025-05-09
0001509589,"CIVITAS RESOURCES, INC.",energy,2025-05-12 00:00:00+00:00,2214384.1,0.0006823205360065483,7,3.5,3245372201.4,True,True,7,0.01281581838229684,0.8206521739130435,2025-05-16
0001559432,"TXO PARTNERS, L.P.",energy,2025-05-15 00:00:00+00:00,44595540.0,0.05653795722874338,4,1.0,788771688.7183189,False,False,4,0.007109079339694402,0.7554347826086957,2025-05-16
0001520006,MATADOR RESOURCES CO,energy,2025-05-08 00:00:00+00:00,957898.0,0.00014974558173672144,13,3.5,6396836480.185104,True,False,10,0.0927659375305816,0.6956521739130435,2025-05-16
0000103730,VISHAY INTERTECHNOLOGY INC,technology,2025-05-13 00:00:00+00:00,413290.3,0.00019001777322342724,7,3.5,2175008647.817611,True,True,7,0.177419238650681,0.6358695652173914,2025-05-16
0000891103,"MATCH GROUP, INC.",technology,2025-05-12 00:00:00+00:00,1988349.2,0.0002544797362762908,1,3.5,7813389109.462265,True,False,1,-0.04564602046354438,0.5815217391304348,2025-05-16
0001509589,"CIVITAS RESOURCES, INC.",energy,2025-05-12 00:00:00+00:00,2214384.1,0.0006823205360065483,7,3.5,3245372201.4,True,True,7,0.04040055248454921,0.7991071428571428,2025-05-23
0001559432,"TXO PARTNERS, L.P.",energy,2025-05-20 00:00:00+00:00,52248140.0,0.06623987745414443,6,1.0,788771688.7183189,False,False,6,-0.06470343292076408,0.78125,2025-05-23
0001881487,PROFRAC HOLDING CORP.,energy,2025-05-16 00:00:00+00:00,4363678.49,0.0035892765555453465,3,1.5,1215754323.321289,False,False,4,0.2510204071702684,0.7544642857142857,2025-05-23
0000103730,VISHAY INTERTECHNOLOGY INC,technology,2025-05-13 00:00:00+00:00,413290.3,0.00019001777322342724,7,3.5,2175008647.817611,True,True,7,0.358541049119105,0.6473214285714286,2025-05-23
0001110611,ON24 INC.,technology,2025-05-22 00:00:00+00:00,1131415.78,0.005140669874737971,3,1.0,220091118.0,False,False,3,0.20575221238938068,0.6428571428571429,2025-05-23
0001509589,"CIVITAS RESOURCES, INC.",energy,2025-05-12 00:00:00+00:00,2214384.1,0.0006823205360065483,7,3.5,3245372201.4,True,True,7,-0.062075983717559735,0.8240740740740742,2025-05-30
0001559432,"TXO PARTNERS, L.P.",energy,2025-05-20 00:00:00+00:00,52248140.0,0.06623987745414443,6,1.0,788771688.7183189,False,False,6,-0.06021638170043364,0.7824074074074074,2025-05-30
0001881487,PROFRAC HOLDING CORP.,energy,2025-05-16 00:00:00+00:00,4363678.49,0.0035892765555453465,3,1.5,1215754323.321289,False,False,4,0.3584905754684775,0.7592592592592593,2025-05-30
0001110611,ON24 INC.,technology,2025-05-28 00:00:00+00:00,1642439.69,0.007462544172273231,4,1.0,220091118.0,False,False,3,0.1471215351812365,0.6712962962962964,2025-05-30
0000103730,VISHAY INTERTECHNOLOGY INC,technology,2025-05-13 00:00:00+00:00,413290.3,0.00019001777322342724,7,3.5,2175008647.817611,True,True,7,0.0782945382356488,0.6574074074074074,2025-05-30
0001509589,"CIVITAS RESOURCES, INC.",energy,2025-05-12 00:00:00+00:00,2214384.1,0.0006823205360065483,7,3.5,3245372201.4,True,True,7,-0.05195704884045227,0.8240740740740742,2025-06-06
0001559432,"TXO PARTNERS, L.P.",energy,2025-05-20 00:00:00+00:00,52248140.0,0.06623987745414443,6,1.0,788771688.7183189,False,False,6,-0.08272398606026432,0.7824074074074074,2025-06-06
0001881487,PROFRAC HOLDING CORP.,energy,2025-05-16 00:00:00+00:00,4363678.49,0.0035892765555453465,3,1.5,1215754323.321289,False,False,4,0.7055215501635141,0.7546296296296298,2025-06-06
0001110611,ON24 INC.,technology,2025-06-05 00:00:00+00:00,2559390.56,0.011628777132205762,6,1.0,220091118.0,False,False,3,0.20042194092827015,0.7037037037037036,2025-06-06
0000103730,VISHAY INTERTECHNOLOGY INC,technology,2025-05-13 00:00:00+00:00,413290.3,0.00019001777322342724,7,3.5,2175008647.817611,True,True,7,0.025510056426605532,0.675925925925926,2025-06-06
0001559432,"TXO PARTNERS, L.P.",energy,2025-05-20 00:00:00+00:00,52248140.0,0.06623987745414443,6,1.0,788771688.7183189,False,False,6,-0.07645396458536236,0.8478260869565217,2025-06-13
0001503274,QUANTERIX CORP,technology,2025-06-10 00:00:00+00:00,1888580.93,0.0074815099852621105,3,3.5,252433122.95516968,True,False,3,0.017045392457285313,0.7934782608695652,2025-06-13
0001110611,ON24 INC.,technology,2025-06-10 00:00:00+00:00,3318871.1100000003,0.015079532241732717,7,1.0,220091118.0,False,False,3,0.14020618556701048,0.7336956521739131,2025-06-13
0001980088,MACH NATURAL RESOURCES LP,energy,2025-06-12 00:00:00+00:00,3426373.55,0.0018620565248054152,1,1.0,1840101793.0205183,False,False,3,0.0045098217633612325,0.6684782608695652,2025-06-13
0001899883,FTAI INFRASTRUCTURE INC.,energy,2025-05-23 00:00:00+00:00,2716600.0,0.0027629956960620286,2,2.5,983208190.9761372,True,True,2,0.40821908934680895,0.6413043478260869,2025-06-13
0001503274,QUANTERIX CORP,technology,2025-06-13 00:00:00+00:00,2874221.83,0.011386072462885314,4,3.5,252433122.95516968,True,False,3,0.2651356975032646,0.8235294117647058,2025-06-20
0001980088,MACH NATURAL RESOURCES LP,energy,2025-06-17 00:00:00+00:00,7588637.55,0.004124031387167602,2,1.0,1840101793.0205183,False,False,3,0.0940306876117023,0.7205882352941176,2025-06-20
0001314727,SONOS INC,technology,2025-06-16 00:00:00+00:00,6580892.88,0.00517930946610492,1,0.0,1270612023.295286,False,False,5,-0.08907256533041064,0.7058823529411765,2025-06-20
0001110611,ON24 INC.,technology,2025-06-13 00:00:00+00:00,2754865.11,0.012516929965342809,6,1.0,220091118.0,False,False,3,-0.029357798165137616,0.7058823529411764,2025-06-20
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2025-06-13 00:00:00+00:00,2983693.0947,0.0212214014679795,7,0.5,140598305.87541676,False,False,2,0.06312285851631683,0.6176470588235294,2025-06-20
0001503274,QUANTERIX CORP,technology,2025-06-13 00:00:00+00:00,2874221.83,0.011386072462885314,4,3.5,252433122.95516968,True,False,3,0.2618556713193849,0.8125,2025-06-27
0000315374,HURCO COMPANIES INC,technology,2025-06-26 00:00:00+00:00,222075.15,0.002208237717526931,5,3.5,100566686.38406754,True,False,5,0.061307874647179794,0.734375,2025-06-27
0001282631,NETLIST INC,technology,2025-06-26 00:00:00+00:00,3000000.5,0.01140740157661116,1,3.5,262987191.2417781,True,False,1,0.3150684293964223,0.7109375,2025-06-27
0001980088,MACH NATURAL RESOURCES LP,energy,2025-06-17 00:00:00+00:00,7588637.55,0.004124031387167602,2,1.0,1840101793.0205183,False,False,3,0.13619533740642908,0.6640625,2025-06-27
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-06-16 00:00:00+00:00,1642359.0699999998,0.009282449572618336,3,0.0,176931644.7292838,False,False,4,0.2114164896337316,0.6015625,2025-06-27
0001503274,QUANTERIX CORP,technology,2025-06-13 00:00:00+00:00,2874221.83,0.011386072462885314,4,3.5,252433122.95516968,True,False,3,0.2788462190938443,0.7589285714285714,2025-07-04
0001314727,SONOS INC,technology,2025-06-24 00:00:00+00:00,10826089.899999999,0.008520374198823438,2,0.0,1270612023.295286,False,False,5,0.043774301649235126,0.7142857142857143,2025-07-04
0000315374,HURCO COMPANIES INC,technology,2025-07-01 00:00:00+00:00,259075.15,0.0025091001289335854,6,3.5,122979802.71782687,True,False,5,0.2624743109279406,0.6875,2025-07-04
0001980088,MACH NATURAL RESOURCES LP,energy,2025-06-17 00:00:00+00:00,7588637.55,0.004124031387167602,2,1.0,1840101793.0205183,False,False,3,0.08558560477036581,0.6339285714285714,2025-07-04
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-06-16 00:00:00+00:00,1642359.0699999998,0.009282449572618336,3,0.0,176931644.7292838,False,False,4,0.016771472542126853,0.5982142857142857,2025-07-04
0001314727,SONOS INC,technology,2025-06-24 00:00:00+00:00,10826089.899999999,0.008520374198823438,2,0.0,1270612023.295286,False,False,5,0.10756971392525028,0.725,2025-07-11
0000315374,HURCO COMPANIES INC,technology,2025-07-07 00:00:00+00:00,320265.15,0.0030066615060679956,7,3.5,122979802.71782687,True,False,5,0.47482018435965867,0.6875,2025-07-11
0001282631,NETLIST INC,technology,2025-06-26 00:00:00+00:00,3000000.5,0.01140740157661116,1,3.5,262987191.2417781,True,False,1,-0.12328771373571856,0.6875,2025-07-11
0001980088,MACH NATURAL RESOURCES LP,energy,2025-06-17 00:00:00+00:00,7588637.55,0.004124031387167602,2,1.0,1840101793.0205183,False,False,3,0.11236804243671505,0.6,2025-07-11
0001273441,GRAN TIERRA ENERGY INC.,energy,2025-06-16 00:00:00+00:00,1410464.3199999998,0.007971803586396861,2,0.0,176931644.7292838,False,False,4,0.037894700702868045,0.5875,2025-07-11
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-08-05 00:00:00+00:00,48243598.25,0.009303178341968176,5,1.0,5185711428.573303,False,False,5,-0.021592385885686682,0.75,2025-08-08
0001477720,"ASANA, INC.",technology,2025-08-05 00:00:00+00:00,52364448.2,0.017260190162395495,8,3.5,3033828000.0,True,False,1,0.00286327566846456,0.75,2025-08-08
0001314727,SONOS INC,technology,2025-08-05 00:00:00+00:00,17395227.33,0.013400056190714165,2,0.0,1298145849.7207174,False,False,5,-0.06834534502727874,0.7045454545454545,2025-08-08
0001001614,"RILEY EXPLORATION PERMIAN, INC.",energy,2025-07-17 00:00:00+00:00,789900.0,0.0014761924579854762,2,0.0,535092830.0216065,False,False,3,-0.0489104034200426,0.5795454545454546,2025-08-08
0001680247,PROPETRO HOLDING CORP.,energy,2025-08-07 00:00:00+00:00,34222.0,5.516638322532411e-05,2,3.5,620341555.8388538,True,True,2,-0.19651343619061068,0.47727272727272724,2025-08-08
0001314727,SONOS INC,technology,2025-08-11 00:00:00+00:00,21136820.2275,0.016282315451724757,7,3.5,1298145849.7207174,True,True,9,0.07597342934681484,0.8842592592592593,2025-08-15
0001529274,"ALKAMI TECHNOLOGY, INC.",technology,2025-08-13 00:00:00+00:00,59383757.6,0.019125068143416864,2,1.0,3105022013.761597,False,False,18,-0.2984658080494368,0.8055555555555556,2025-08-15
0001047127,"AMKOR TECHNOLOGY, INC.",technology,2025-08-05 00:00:00+00:00,48243598.25,0.009303178341968176,5,1.0,5185711428.573303,False,False,5,0.05809697817001558,0.7407407407407408,2025-08-15
0001001614,"RILEY EXPLORATION PERMIAN, INC.",energy,2025-07-17 00:00:00+00:00,789900.0,0.0014761924579854762,2,0.0,535092830.0216065,False,False,3,-0.03748850341452903,0.5740740740740741,2025-08-15
0001384195,"RING ENERGY, INC.",energy,2025-08-14 00:00:00+00:00,65799.34,0.00040329500039370457,2,3.5,163154365.75153518,True,False,2,-0.024390220854836775,0.5138888888888888,2025-08-15
0001314727,SONOS INC,technology,2025-08-11 00:00:00+00:00,21136820.2275,0.016282315451724757,7,3.5,1298145849.7207174,True,True,9,0.23193911351806085,0.9125,2025-08-22
0001529274,"ALKAMI TECHNOLOGY, INC.",technology,2025-08-13 00:00:00+00:00,59383757.6,0.019125068143416864,2,1.0,3105022013.761597,False,False,18,-0.1700826908691222,0.8083333333333333,2025-08-22
0001158114,"APPLIED OPTOELECTRONICS, INC.",technology,2025-08-15 00:00:00+00:00,1274734.06,0.0008933374828076524,5,3.5,1426934483.923885,True,False,4,-0.21882639096384393,0.7749999999999999,2025-08-22
0001881487,PROFRAC HOLDING CORP.,energy,2025-08-18 00:00:00+00:00,20000000.0,0.01609030304161434,2,0.0,1242984668.9819336,False,False,4,-0.5535939421836436,0.6708333333333334,2025-08-22
0001384195,"RING ENERGY, INC.",energy,2025-08-14 00:00:00+00:00,65799.34,0.00040329500039370457,2,3.5,163154365.75153518,True,False,2,0.24000000953674316,0.49583333333333335,2025-08-22
0001314727,SONOS INC,technology,2025-08-11 00:00:00+00:00,6332937.5675,0.0048784484184596555,6,3.5,1298145849.7207174,True,True,9,0.17866668701171884,0.8830645161290323,2025-08-29
0001837014,"SMARTRENT, INC.",technology,2025-08-25 00:00:00+00:00,1316399.12,0.007066142123580364,7,3.5,186296722.73461008,True,False,4,0.29824564705705203,0.8266129032258063,2025-08-29
0001529274,"ALKAMI TECHNOLOGY, INC.",technology,2025-08-13 00:00:00+00:00,59383757.6,0.019125068143416864,2,1.0,3105022013.761597,False,False,18,-0.07263387841569169,0.8064516129032258,2025-08-29
0001881487,PROFRAC HOLDING CORP.,energy,2025-08-18 00:00:00+00:00,20000000.0,0.01609030304161434,2,0.0,1242984668.9819336,False,False,4,-0.48056990442194214,0.685483870967742,2025-08-29
