Date,price,ret_1w,ret_2w,ret_4w,ret_8w,ret_12w,ret_13w,ret_26w,ret_52w,negative_1w_return_flag,loss_magnitude_1w,ret_1w_z_52,negative_2w_return_flag,loss_magnitude_2w,ret_2w_z_52,negative_4w_return_flag,loss_magnitude_4w,ret_4w_z_52,short_term_oversold_score,recent_loss_magnitude,drawdown_13w_high,drawdown_depth_13w,drawdown_26w_high,drawdown_depth_26w,drawdown_52w_high,drawdown_depth_52w,distance_from_4w_low,recovery_from_4w_low,weeks_since_4w_low,down_weeks_4w,distance_from_8w_low,recovery_from_8w_low,weeks_since_8w_low,down_weeks_8w,distance_from_12w_low,recovery_from_12w_low,weeks_since_12w_low,down_weeks_12w,selloff_speed_4w,selloff_speed_8w,bounce_strength_1w,bounce_strength_2w,bounce_strength_4w,above_4w_ma,reclaim_4w_ma,above_8w_ma,reclaim_8w_ma,above_12w_ma,reclaim_12w_ma,drawdown_depth_x_recovery_confirmation,bounce_from_low_after_drawdown,medium_momentum_8w,medium_momentum_12w,medium_momentum_26w,medium_uptrend_flag,medium_downtrend_flag,uptrend_short_pullback,downtrend_short_bounce,trend_negative_recovery_acceleration,trend_positive_short_oversold,momentum_reversal_interaction_raw,momentum_reversal_state,baseline_weight,baseline_weight_change_4w,realized_vol_13w,realized_vol_pct_52w,realized_vol_change_4w,market_state,market_state_stable,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,recent_stress_26w,transition_good_state_prob,transition_non_stress_prob,risk_basket_ret_1w,risk_basket_ret_4w,risk_basket_pct_positive_4w,credit_hyg_lqd_ret_4w,credit_hyg_lqd_trend_8w,credit_hyg_lqd_ma_slope_4w,vix,vix3m,vix_percentile_52w,vix_change_1w,vix_change_2w,vix_change_4w,vix_ratio,vix_fading_from_13w_high,ticker,feature_lag_weeks,filter_non_panic,filter_risk_regime_not_panic,filter_vix_not_extreme,filter_vol_stabilizing,filter_realized_vol_not_exploding,filter_credit_not_deteriorating,filter_market_improving_or_neutral,filter_panic_fading,filter_reversal_entry_ok,recent_loss_x_non_panic,reversal_pressure_score,score_short_horizon_reversal,score_drawdown_reversal,score_momentum_reversal_interaction,score_short_reversal_only,score_drawdown_recovery_only,score_pullback_in_uptrend,score_oversold_rebound_after_stress,score_focused_reversal_composite,active_short_reversal_only,active_drawdown_recovery_only,active_pullback_in_uptrend,active_oversold_rebound_after_stress,active_momentum_reversal_interaction_score,active_focused_reversal_composite
2021-09-10,424.5534362792969,0.006285483604150821,0.021923535891147816,0.023932994563245824,0.04031964191825521,0.0712975392394708,0.07563248783069865,0.1887784848682421,0.34229048069315526,0.0,0.0,0.019927418836850064,0.0,0.0,0.41301715344577344,0.0,0.0,0.053396166340747515,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.021923535891147816,0.021923535891147816,2.0,1.0,0.050401068600145704,0.050401068600145704,7.0,3.0,0.09196943187910289,0.09196943187910289,11.0,4.0,0.0,0.0,0.006285483604150821,0.021923535891147816,0.023932994563245824,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.04031964191825521,0.0712975392394708,0.1887784848682421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.0984788498189178,0.004189012321899499,0.09262444201761766,0.19230769230769232,-0.051310724928052,calm_trend,calm_trend,calm,trend_friendly,-0.905931535163313,0.0,1.0,0.0,0.8717948717948718,1.0,0.0070202155991338855,0.020910593375920748,1.0,0.006150942425827699,0.007374104882160504,-0.0031577784755567606,16.40999984741211,20.31999969482422,0.17307692307692307,0.0012202842287050153,-0.11584050002132407,0.01609908575994745,0.8075787447768495,-0.20724641340149175,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.19994530460496981,0.29998632615124243,0.14117109197004682,0.21588114374411466,0.29998632615124243,0.14117109197004682,0.476081282699559,0.2857643134841753,0.21901285395513467,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,370.7165832519531,0.014705986766833767,0.037636445793681306,0.03673432010348532,0.05695151487519623,0.11948382418792391,0.13829737988958524,0.2391313705761049,0.3512532443327834,0.0,0.0,0.32823756581638,0.0,0.0,0.7590806800944627,0.0,0.0,0.32067374387194864,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.037636445793681306,0.037636445793681306,2.0,1.0,0.06703024182019579,0.06703024182019579,7.0,3.0,0.1149421067466545,0.1149421067466545,11.0,3.0,0.0,0.0,0.014705986766833767,0.037636445793681306,0.03673432010348532,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.05695151487519623,0.11948382418792391,0.2391313705761049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.023997566159576,0.005790883293909099,0.09340715848256038,0.07692307692307693,-0.16260975320350268,calm_trend,calm_trend,calm,trend_friendly,-0.905931535163313,0.0,1.0,0.0,0.8717948717948718,1.0,0.0070202155991338855,0.020910593375920748,1.0,0.006150942425827699,0.007374104882160504,-0.0031577784755567606,16.40999984741211,20.31999969482422,0.17307692307692307,0.0012202842287050153,-0.11584050002132407,0.01609908575994745,0.8075787447768495,-0.20724641340149175,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2810167350572648,0.3202541837643162,0.16420463103508467,0.2468917629598802,0.3202541837643162,0.16420463103508467,0.5,0.3344071717555523,0.24378352591976035,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,417.39447021484375,-0.016862343942361857,-0.010682848324588323,-0.0010764012643953436,0.03268884450398568,0.07355626774421187,0.05323295166820885,0.13779876594941465,0.3532738957463617,1.0,0.016862343942361857,-1.135128123748022,1.0,0.010682848324588323,-0.9023278758162375,1.0,0.0010764012643953436,-0.8625711554471517,0.45375692506384074,0.016862343942361857,-0.016862343942361857,0.016862343942361857,-0.016862343942361857,0.016862343942361857,-0.016862343942361857,0.016862343942361857,0.004691509746156619,0.004691509746156619,3.0,2.0,0.01580352985729694,0.01580352985729694,6.0,3.0,0.044138841974815435,0.044138841974815435,11.0,4.0,0.0002691003160988359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.007101251069437985,0.00026648455595712576,0.03268884450398568,0.07355626774421187,0.13779876594941465,1.0,0.0,0.010682848324588323,0.0,0.0,0.45375692506384074,0.18020703329463722,pullback_in_uptrend,0.0999719324056325,0.007524698189585496,0.10313640299167284,0.3076923076923077,0.1399841849229706,calm_trend,calm_trend,calm,trend_friendly,-0.8885933299217549,-0.0168623439423618,1.0,0.0,0.8782051282051282,1.0,-0.015797321974328947,-0.0007318795251880506,0.5454545454545454,0.0042208234250757926,0.0029262924940192114,-0.002570695225070141,20.950000762939453,23.309999465942383,0.5961538461538461,0.2766606311847901,0.2782185200184335,0.35598712113744146,0.8987559520775168,0.0,SPY,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.016862343942361857,0.2449319969232906,0.538111461762743,0.11560352857044731,0.29105098845696153,0.538111461762743,0.11560352857044731,0.6697472675495835,0.09075138501276815,0.31492199293005063,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,365.8782043457031,-0.013051422905895893,0.0014626298083955103,0.021067338458642837,0.05310397888082008,0.10039052579591345,0.1048729673621378,0.19667502905075063,0.39836280088788145,1.0,0.013051422905895893,-0.787190549871363,0.0,0.0,-0.3505907691750551,0.0,0.0,-0.05653629131078952,0.20520986173911138,0.013051422905895893,-0.013051422905895893,0.013051422905895893,-0.013051422905895893,0.013051422905895893,-0.013051422905895893,0.013051422905895893,0.02409381371705721,0.02409381371705721,3.0,2.0,0.03297034772710883,0.03297034772710883,6.0,3.0,0.07763415331080159,0.07763415331080159,11.0,4.0,0.0,0.0,0.0,0.0014626298083955103,0.021067338458642837,1.0,0.0,1.0,0.0,1.0,0.0,0.011091559445824711,0.00043030995154094074,0.05310397888082008,0.10039052579591345,0.19667502905075063,1.0,0.0,0.0,0.0,0.0,0.20520986173911138,0.051302465434777844,neutral,0.0265452177480401,0.0102428440738354,0.10269759303141715,0.09615384615384616,0.13811437170921526,calm_trend,calm_trend,calm,trend_friendly,-0.8885933299217549,-0.0168623439423618,1.0,0.0,0.8782051282051282,1.0,-0.015797321974328947,-0.0007318795251880506,0.5454545454545454,0.0042208234250757926,0.0029262924940192114,-0.002570695225070141,20.950000762939453,23.309999465942383,0.5961538461538461,0.2766606311847901,0.2782185200184335,0.35598712113744146,0.8987559520775168,0.0,QQQ,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.013051422905895893,0.256085163969113,0.41662622186183396,0.19936352547190775,0.2711942254132501,0.41662622186183396,0.19936352547190775,0.585504109057963,0.1101463553618148,0.29572799091566393,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,414.9338989257813,-0.0058950739998925306,-0.022658013176902525,-0.001231221050860709,0.00653286948045162,0.03798356623521171,0.06722757410281144,0.1406563406071124,0.3537508801610896,1.0,0.0058950739998925306,-0.5918339645616617,1.0,0.022658013176902525,-1.4025460871382236,1.0,0.001231221050860709,-0.899861054671187,0.4324245107084903,0.022658013176902525,-0.022658013176902525,0.022658013176902525,-0.022658013176902525,0.022658013176902525,-0.022658013176902525,0.022658013176902525,0.0,0.0,0.0,2.0,0.009815292879436166,0.009815292879436166,7.0,4.0,0.026601067346771146,0.026601067346771146,9.0,5.0,0.0003078052627151773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012355279744301231,0.00022239503539742218,0.00653286948045162,0.03798356623521171,0.1406563406071124,1.0,0.0,0.022658013176902525,0.0,0.0,0.4324245107084903,0.24971871003276336,pullback_in_uptrend,0.1031439474000631,0.011486425144599896,0.09322682353929299,0.21153846153846154,0.0204436239260255,calm_trend,calm_trend,calm,trend_friendly,-0.5730691430622877,-0.0226580131769025,1.0,0.0,0.8782051282051282,1.0,-0.006119030124482197,0.009568980898219509,0.5454545454545454,0.008571493625443294,0.003392348676601209,0.00041799253960084215,20.809999465942383,23.219999313354492,0.5384615384615384,-0.006682639231437748,0.26812916876560244,0.12122845176416908,0.8962101671542234,-0.006682639231437748,SPY,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.022658013176902525,0.2700193545522886,0.5337170939923173,0.05550238334163147,0.28397377905456234,0.5337170939923173,0.05550238334163147,0.6574860549834242,0.09183101352684826,0.29106441879617034,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,363.19671630859375,-0.0073289089245003325,-0.02028467914058374,0.016588323426180773,0.015290572576645234,0.06973627074725575,0.0923258638509723,0.19670523781957905,0.40673584254886475,1.0,0.0073289089245003325,-0.5662817512844327,1.0,0.02028467914058374,-1.0864686465058173,0.0,0.0,-0.19911237683152308,0.314094288340478,0.02028467914058374,-0.02028467914058374,0.02028467914058374,-0.02028467914058374,0.02028467914058374,-0.02028467914058374,0.02028467914058374,0.0,0.0,0.0,2.0,0.02539980212690751,0.02539980212690751,7.0,4.0,0.04538587573157371,0.04538587573157371,9.0,5.0,0.0,0.0,0.0,0.0,0.016588323426180773,0.0,0.0,1.0,0.0,1.0,0.0,0.009623931026742555,0.0005152268363786353,0.015290572576645234,0.06973627074725575,0.19670523781957905,1.0,0.0,0.02028467914058374,0.0,0.0,0.314094288340478,0.20530281671376788,pullback_in_uptrend,0.029237858320586,0.0084684172510473,0.1068902732868231,0.15384615384615385,0.1555655502815283,calm_trend,calm_trend,calm,trend_friendly,-0.5730691430622877,-0.0226580131769025,1.0,0.0,0.8782051282051282,1.0,-0.006119030124482197,0.009568980898219509,0.5454545454545454,0.008571493625443294,0.003392348676601209,0.00041799253960084215,20.809999465942383,23.219999313354492,0.5384615384615384,-0.006682639231437748,0.26812916876560244,0.12122845176416908,0.8962101671542234,-0.006682639231437748,QQQ,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.02028467914058374,0.21739075800562455,0.46139483367164513,0.13741330043148373,0.3079173906521837,0.46139483367164513,0.13741330043148373,0.6479125939741284,0.06816496905324579,0.3022418415851042,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,417.29345703125,0.0056865879398557695,-0.00024200891674908132,-0.010922271896786628,0.015557696345406269,0.026773477938993873,0.04388615106473348,0.12831255127850616,0.3694009040293751,0.0,0.0,-0.02856541371785271,1.0,0.00024200891674908132,-0.5082130834784926,1.0,0.010922271896786628,-1.4033101912123285,0.23912683933065507,0.010922271896786628,-0.017100272021519647,0.017100272021519647,-0.017100272021519647,0.017100272021519647,-0.017100272021519647,0.017100272021519647,0.0056865879398557695,0.0056865879398557695,1.0,2.0,0.006423461824405008,0.006423461824405008,7.0,3.0,0.03243892459538844,0.03243892459538844,10.0,5.0,0.002730567974196657,0.0,0.0056865879398557695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006102385806509584,0.0001098429445171725,0.015557696345406269,0.026773477938993873,0.12831255127850616,1.0,0.0,0.00024200891674908132,0.0,0.0,0.23912683933065507,0.061294265562345525,pullback_in_uptrend,0.1149222589622042,0.013243733547946501,0.07925650672224972,0.019230769230769232,-0.1442773212296189,calm_trend,calm_trend,calm,trend_friendly,-0.5890744893787705,-0.0171002720215196,1.0,0.0,0.8782051282051282,1.0,0.004808693800891197,-0.01029430702968445,0.18181818181818182,0.004239607579950455,0.004170011860245015,0.0027836248813704056,17.75,20.81999969482422,0.3269230769230769,-0.14704466816303252,-0.1527446609262303,0.08297746558858998,0.852545641699149,-0.1527446609262303,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.010922271896786628,0.16566195893616972,0.41097890939937,0.04467132978774068,0.1700297532406687,0.41097890939937,0.04467132978774068,0.5151888921720628,0.1851853311133973,0.20855999747592646,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,363.1130676269531,-0.0002303123290617881,-0.00755753331547826,-0.006105957380587834,0.02516363991026016,0.04211429626937879,0.06948989729525823,0.18410598596805494,0.3821219683544481,1.0,0.0002303123290617881,-0.27022759433892046,1.0,0.00755753331547826,-0.6684701355291465,1.0,0.006105957380587834,-0.8186219922443901,0.23444978210176845,0.00755753331547826,-0.02051031965794836,0.02051031965794836,-0.02051031965794836,0.02051031965794836,-0.02051031965794836,0.02051031965794836,0.0,0.0,0.0,3.0,0.01635419060171528,0.01635419060171528,5.0,4.0,0.04514511047576564,0.04514511047576564,10.0,6.0,0.0015264893451469586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.008700271424806096,0.00033542967698819526,0.02516363991026016,0.04211429626937879,0.18410598596805494,1.0,0.0,0.00755753331547826,0.0,0.0,0.23444978210176845,0.10584702874718124,pullback_in_uptrend,0.0265263556458229,0.0015134173012570015,0.10309454289032985,0.11538461538461539,0.10476286742973162,calm_trend,calm_trend,calm,trend_friendly,-0.5890744893787705,-0.0171002720215196,1.0,0.0,0.8782051282051282,1.0,0.004808693800891197,-0.01029430702968445,0.18181818181818182,0.004239607579950455,0.004170011860245015,0.0027836248813704056,17.75,20.81999969482422,0.3269230769230769,-0.14704466816303252,-0.1527446609262303,0.08297746558858998,0.852545641699149,-0.1527446609262303,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00755753331547826,0.1201362235643576,0.3972589469419736,0.12414128528060465,0.23130449824617366,0.3972589469419736,0.12414128528060465,0.5651941838407989,0.16908568516133793,0.2509015768229173,0.0,0.0,1.0,0.0,0.0,0.0
2021-10-08,350.32293701171875,-0.035223548132876314,-0.03544574804452982,-0.0550114215591323,-0.020297908624547945,-0.0011928904771666415,0.005407333194775932,0.11223328702008128,0.32007081388241887,1.0,0.035223548132876314,-1.5892367284918263,1.0,0.03544574804452982,-1.4903428643673593,1.0,0.0550114215591323,-2.0119381194587027,0.8983532733263315,0.0550114215591323,-0.0550114215591323,0.0550114215591323,-0.0550114215591323,0.0550114215591323,-0.0550114215591323,0.0550114215591323,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.008331391371082075,0.008331391371082075,11.0,7.0,0.013752855389783075,0.002537238578068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020297908624547945,-0.0011928904771666415,0.11223328702008128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.0271232180174403,0.0031256518578643006,0.12157995551280387,0.2692307692307692,0.30161282591101934,calm_trend,calm_trend,calm,trend_friendly,-0.653926508891948,-0.0385116426978686,1.0,0.0,0.8782051282051282,1.0,-0.019236649299699413,-0.035997600686043636,0.09090909090909091,0.003859210895179821,0.007407043570150318,0.003826388208913789,21.100000381469727,22.950000762939453,0.6538461538461539,0.1887324158574495,0.01393565223305071,0.2858013758481077,0.9193899642714968,0.0,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0550114215591323,0.6050700997706233,0.8504441616058216,0.09533229304281449,0.22033120399086087,0.8504441616058216,0.09533229304281449,0.35141094621066665,0.1796706546652663,0.3887025528798323,1.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,408.20318603515625,-0.021783880966561586,-0.016221168981493506,-0.038511642697868664,-0.01550034706993264,0.000255223577124708,0.0044063667159484066,0.09097708418311012,0.3190660035836461,1.0,0.021783880966561586,-1.338098860201007,1.0,0.016221168981493506,-1.1246409178651402,1.0,0.038511642697868664,-2.4320405371153746,0.6956291329360077,0.038511642697868664,-0.038511642697868664,0.038511642697868664,-0.038511642697868664,0.038511642697868664,-0.038511642697868664,0.038511642697868664,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.009948397956757615,0.009948397956757615,11.0,6.0,0.009627910674467166,0.00193754338374158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01550034706993264,0.000255223577124708,0.09097708418311012,1.0,0.0,0.016221168981493506,0.0,0.0,0.6956291329360077,0.27528958936833636,pullback_in_uptrend,0.1123945702165492,0.013915720397631393,0.08836394021560749,0.057692307692307696,-0.04599759749375654,calm_trend,calm_trend,calm,trend_friendly,-0.653926508891948,-0.0385116426978686,1.0,0.0,0.8782051282051282,1.0,-0.019236649299699413,-0.035997600686043636,0.09090909090909091,0.003859210895179821,0.007407043570150318,0.003826388208913789,21.100000381469727,22.950000762939453,0.6538461538461539,0.1887324158574495,0.01393565223305071,0.2858013758481077,0.9193899642714968,0.0,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.038511642697868664,0.4458299481890507,0.7092720535152666,0.06673892626619286,0.2907170557652749,0.7092720535152666,0.06673892626619286,0.6993046142041955,0.13912582658720155,0.35557601184891147,1.0,0.0,1.0,0.0,0.0,0.0
2021-10-15,351.27606201171875,0.0027207039542720413,-0.032598677025292844,-0.03990984475311188,-0.01968330050171485,0.011074762574802222,0.0015245679752671215,0.07377344253085805,0.27084755048092557,0.0,0.0,-0.08750096544955678,1.0,0.032598677025292844,-1.3467052837389824,1.0,0.03990984475311188,-1.5592023705869698,0.5178306832297969,0.03990984475311188,-0.05244038739702628,0.05244038739702628,-0.05244038739702628,0.05244038739702628,-0.05244038739702628,0.05244038739702628,0.0027207039542720413,0.0027207039542720413,1.0,3.0,0.0027207039542720413,0.0027207039542720413,1.0,5.0,0.0027207039542720413,0.0027207039542720413,1.0,6.0,0.00997746118827797,0.0024604125627143564,0.0027207039542720413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007926376075258173,0.0001426747693546471,-0.01968330050171485,0.011074762574802222,0.07377344253085805,1.0,0.0,0.032598677025292844,0.0,0.0,0.5178306832297969,0.33319940221552946,pullback_in_uptrend,0.025040011836803,-0.0015052059112371022,0.12097360933778645,0.2692307692307692,0.17795953894243954,neutral_mixed,neutral_mixed,neutral,mixed,-0.4847480654581232,-0.0304964135756442,1.0,0.0,0.173076923076923,0.9230769230769232,0.007910191588464571,-0.012674214820282838,0.36363636363636365,0.015157791635659335,0.012109175845637088,0.005947248142377237,18.770000457763672,21.8799991607666,0.4230769230769231,-0.11042653467211727,0.057464814521897,-0.10405729001366915,0.8578611141549072,-0.11042653467211727,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.03990984475311188,0.4064236050573185,0.610521242879228,0.10164411382751394,0.30401008973542637,0.610521242879228,0.10164411382751394,0.6603933688361745,0.19916257492837863,0.33872514881405613,1.0,0.0,1.0,0.0,0.0,0.0
2021-10-15,411.6060791015625,0.008336272676992662,-0.013629204661269267,-0.013867915188962132,-0.01492938901191354,0.01836760319181696,0.008593623867449995,0.07098538537584709,0.28017259421424034,0.0,0.0,0.17020899536859063,1.0,0.013629204661269267,-0.9882571699084891,1.0,0.013867915188962132,-1.4038579167858856,0.3401127373694992,0.013867915188962132,-0.030496413575644254,0.030496413575644254,-0.030496413575644254,0.030496413575644254,-0.030496413575644254,0.030496413575644254,0.008336272676992662,0.008336272676992662,1.0,2.0,0.008336272676992662,0.008336272676992662,1.0,4.0,0.008336272676992662,0.008336272676992662,1.0,5.0,0.003466978797240533,0.0018661736264891926,0.008336272676992662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014123689957606185,0.0002542264192369113,-0.01492938901191354,0.01836760319181696,0.07098538537584709,1.0,0.0,0.013629204661269267,0.0,0.0,0.3401127373694992,0.17021071347530772,pullback_in_uptrend,0.1249140122308036,0.024942079825171104,0.08952398718353284,0.07692307692307693,-0.1319845894687549,neutral_mixed,neutral_mixed,neutral,mixed,-0.4847480654581232,-0.0304964135756442,1.0,0.0,0.173076923076923,0.9230769230769232,0.007910191588464571,-0.012674214820282838,0.36363636363636365,0.015157791635659335,0.012109175845637088,0.005947248142377237,18.770000457763672,21.8799991607666,0.4230769230769231,-0.11042653467211727,0.057464814521897,-0.10405729001366915,0.8578611141549072,-0.11042653467211727,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.013867915188962132,0.2274649865151456,0.47692261531353597,0.07809090773842806,0.21493584809832025,0.47692261531353597,0.07809090773842806,0.5516110906154531,0.17859383568357406,0.2566497903834281,0.0,0.0,1.0,0.0,0.0,0.0
2021-10-22,419.1358642578125,0.01829366848197611,0.026782442167696985,0.010126830666064235,0.008883141248108961,0.016725857409507938,0.03699728251739276,0.07549682896952015,0.30194032490863165,0.0,0.0,0.6522126624418707,0.0,0.0,0.6908744268409936,0.0,0.0,-0.45230391217712934,0.050255990241903255,0.0,-0.012760636373510326,0.012760636373510326,-0.012760636373510326,0.012760636373510326,-0.012760636373510326,0.012760636373510326,0.026782442167696985,0.026782442167696985,2.0,1.0,0.026782442167696985,0.026782442167696985,2.0,3.0,0.026782442167696985,0.026782442167696985,2.0,5.0,0.0,0.0,0.01829366848197611,0.026782442167696985,0.010126830666064235,1.0,1.0,1.0,1.0,1.0,1.0,0.010405763169543277,0.00034176100569655087,0.008883141248108961,0.016725857409507938,0.07549682896952015,1.0,0.0,0.0,0.0,0.0,0.050255990241903255,0.012563997560475814,neutral,0.1217828029268527,0.018638855526789608,0.09284434737193706,0.2692307692307692,-0.004102640772638999,calm_trend,calm_trend,calm,trend_friendly,-0.5242677912094256,-0.0127606363735103,1.0,0.0,0.8717948717948718,1.0,0.02133244184916686,0.01447846723081963,0.7272727272727273,0.008458623972181778,0.004580527960826197,0.007265857824868327,16.299999237060547,20.299999237060547,0.15384615384615385,-0.13159302932683092,-0.22748820178338003,-0.21672274601750452,0.8029556576190688,-0.22748820178338003,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.28356397379968656,0.34601898857087326,0.2763395999503,0.18115028862001537,0.34601898857087326,0.2763395999503,0.4031637794094201,0.35212894570651593,0.26783629238039625,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,358.84320068359375,0.021541856933088077,0.02432116990270039,-0.011986660202348842,0.0044028246275955585,0.0031206294765206977,0.03285519045884455,0.08118883036949609,0.2856246778031739,0.0,0.0,0.6469977629954544,0.0,0.0,0.4550117502011416,1.0,0.011986660202348842,-0.8428840335526762,0.11862599026074633,0.011986660202348842,-0.032028193786760695,0.032028193786760695,-0.032028193786760695,0.032028193786760695,-0.032028193786760695,0.032028193786760695,0.02432116990270039,0.02432116990270039,2.0,2.0,0.02432116990270039,0.02432116990270039,2.0,4.0,0.02432116990270039,0.02432116990270039,2.0,6.0,0.0029966650505872106,0.0,0.021541856933088077,0.02432116990270039,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.015003637610944786,0.0007789631427644199,0.0044028246275955585,0.0031206294765206977,0.08118883036949609,1.0,0.0,0.0,0.0,0.0,0.11862599026074633,0.029656497565186582,neutral,0.0266488471523502,-0.002589011168235799,0.12595695254178996,0.36538461538461536,0.1783761858649613,calm_trend,calm_trend,calm,trend_friendly,-0.5242677912094256,-0.0127606363735103,1.0,0.0,0.8717948717948718,1.0,0.02133244184916686,0.01447846723081963,0.7272727272727273,0.008458623972181778,0.004580527960826197,0.007265857824868327,16.299999237060547,20.299999237060547,0.15384615384615385,-0.13159302932683092,-0.22748820178338003,-0.21672274601750452,0.8029556576190688,-0.22748820178338003,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.011986660202348842,0.3805460561989682,0.40444950918011524,0.24742143674541156,0.18661719741543958,0.40444950918011524,0.24742143674541156,0.42294877530643754,0.37036266113825544,0.2794960477803221,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-29,425.951171875,0.016260378073958748,0.034851508521811514,0.02074730551814441,0.009598425909362884,0.03662778214278739,0.0332582042485563,0.09434849280544344,0.3288880819385114,0.0,0.0,0.5301803717848337,0.0,0.0,0.9889842063071574,0.0,0.0,-0.015359052094604888,0.0017065613438449875,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.04347831287704662,0.04347831287704662,3.0,1.0,0.04347831287704662,0.04347831287704662,3.0,3.0,0.04347831287704662,0.04347831287704662,3.0,4.0,0.0,0.0,0.016260378073958748,0.034851508521811514,0.02074730551814441,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.009598425909362884,0.03662778214278739,0.09434849280544344,1.0,0.0,0.0,0.0,0.0,0.0017065613438449875,0.0004266403359612469,neutral,0.1212994441589475,0.006377185196743296,0.09023148096026389,0.17307692307692307,0.1384741101002014,calm_trend,calm_trend,calm,trend_friendly,-0.5657394450012756,0.0,1.0,0.0,0.8782051282051282,1.0,0.014908587902903149,0.02467457387819818,1.0,0.008715730423578538,0.005459643947272719,0.007421921984348989,15.43000030517578,20.010000228881836,0.038461538461538464,-0.053374170098529294,-0.17794353069428925,-0.130704208159111,0.7711144492094797,-0.26872037790451464,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.28075805778168583,0.32104279511734396,0.15519327283128237,0.17617160286122105,0.32104279511734396,0.15519327283128237,0.40824741012588944,0.3684548346690115,0.21746922360328247,0.0,0.0,0.0,0.0,0.0,0.0
