family,feature,target,window,ic,rank_ic,n,strong_bounce_base_rate,strong_bounce_precision_top_quintile,failed_bounce_rate_top_quintile,crash_continuation_rate_top_quintile,avg_forward_return_top_quintile,median_forward_return_top_quintile,worst_forward_return_top_quintile
momentum_reversal_interaction,medium_downtrend_flag,fwd_12w_return,full,,,2194,0.5300820419325433,0.5300820419325433,0.07064721969006381,0.05195989061075661,0.031516574877848695,0.039283873354237775,-0.42133612525385644
momentum_reversal_interaction,medium_downtrend_flag,fwd_12w_return,train,,,2010,0.5268656716417911,0.5268656716417911,0.07114427860696518,0.0527363184079602,0.030831949903588594,0.03879638356382176,-0.42133612525385644
momentum_reversal_interaction,medium_downtrend_flag,fwd_12w_return,holdout,,,184,0.5652173913043478,0.5652173913043478,0.06521739130434782,0.043478260869565216,0.03899535856405961,0.04268236965048333,-0.1654008512910906
short_horizon_reversal,uptrend_short_pullback,fwd_4w_return,full,0.02648616317959505,0.01979470629613237,2206,0.527651858567543,0.504524886877828,0.05203619909502263,0.04072398190045249,0.012414650380657848,0.015335343947673663,-0.15109954772586787
short_horizon_reversal,uptrend_short_pullback,fwd_4w_return,train,0.023252208385562294,0.014841557661508124,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.01011201970585931,0.01580705530214488,-0.3098674458971735
short_horizon_reversal,uptrend_short_pullback,fwd_4w_return,holdout,0.06197855616986568,0.06430902293882423,200,0.53,0.475,0.075,0.025,0.01337131043498605,0.014260180372265951,-0.10868723343642062
short_horizon_reversal,uptrend_short_pullback,fwd_8w_return,full,0.021978828856135484,-0.010690917238964915,2198,0.5286624203821656,0.509090909090909,0.05227272727272727,0.04090909090909091,0.020914953392373113,0.025561530506528873,-0.24849679858181628
short_horizon_reversal,uptrend_short_pullback,fwd_8w_return,train,0.01762436288275722,-0.013849653837909927,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.020349895320377762,0.02743989448599793,-0.35971631649708335
short_horizon_reversal,uptrend_short_pullback,fwd_8w_return,holdout,0.07023144935937732,0.018681540428031683,192,0.5416666666666666,0.5128205128205128,0.07692307692307693,0.02564102564102564,0.02532172746724025,0.036002047033537155,-0.15436662073852103
short_horizon_reversal,uptrend_short_pullback,fwd_12w_return,full,0.035964565335476206,-0.000686171327627118,2190,0.5305936073059361,0.5114155251141552,0.05251141552511415,0.03881278538812785,0.03363397912006213,0.037669043136443814,-0.18514985385431948
short_horizon_reversal,uptrend_short_pullback,fwd_12w_return,train,0.03884155300441804,0.00376914047264969,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.0309561002660596,0.03921543509702152,-0.42133612525385644
short_horizon_reversal,uptrend_short_pullback,fwd_12w_return,holdout,-0.008874316946066602,-0.04917394054923473,184,0.5652173913043478,0.5405405405405406,0.08108108108108109,0.0,0.028741623344354254,0.037531615534608154,-0.1277692695008903
short_horizon_reversal,downtrend_short_bounce,fwd_4w_return,full,0.06569436671683114,0.07170390551718156,2206,0.527651858567543,0.527651858567543,0.06980961015412511,0.05213055303717135,0.01036292100424936,0.015847076962076878,-0.3098674458971735
short_horizon_reversal,downtrend_short_bounce,fwd_4w_return,train,0.05969721602166024,0.06331834580599716,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.01011201970585931,0.01580705530214488,-0.3098674458971735
short_horizon_reversal,downtrend_short_bounce,fwd_4w_return,holdout,0.1603596740228889,0.18350378662425954,200,0.53,0.53,0.06,0.045,0.012879461027101548,0.016204057087578105,-0.13926609396953216
short_horizon_reversal,downtrend_short_bounce,fwd_8w_return,full,0.059719789258401976,0.059602810534267664,2198,0.5286624203821656,0.5286624203821656,0.07006369426751592,0.05232029117379436,0.02085442499956222,0.028228414732785923,-0.35971631649708335
short_horizon_reversal,downtrend_short_bounce,fwd_8w_return,train,0.04949131290435129,0.044159873191520135,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.020349895320377762,0.02743989448599793,-0.35971631649708335
short_horizon_reversal,downtrend_short_bounce,fwd_8w_return,holdout,0.21675718139806716,0.26095060138517784,192,0.5416666666666666,0.5416666666666666,0.0625,0.046875,0.026125709043541473,0.03144908210013131,-0.19050645594072713
short_horizon_reversal,downtrend_short_bounce,fwd_12w_return,full,0.035880404431620445,0.03606793853094031,2190,0.5305936073059361,0.5305936073059361,0.07031963470319634,0.052054794520547946,0.0316315447988596,0.03935619356254949,-0.42133612525385644
short_horizon_reversal,downtrend_short_bounce,fwd_12w_return,train,0.022862393237294165,0.017203969263214478,2006,0.5274177467597209,0.5274177467597209,0.0707876370887338,0.05284147557328016,0.0309561002660596,0.03921543509702152,-0.42133612525385644
short_horizon_reversal,downtrend_short_bounce,fwd_12w_return,holdout,0.2432292348177875,0.2848081809443489,184,0.5652173913043478,0.5652173913043478,0.06521739130434782,0.043478260869565216,0.03899535856405961,0.04268236965048333,-0.1654008512910906
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_4w_return,full,0.05948336705184403,0.07798639765984568,2194,0.5300820419325433,0.5300820419325433,0.06882406563354604,0.05241567912488605,0.010476802743733105,0.015935762423318733,-0.3098674458971735
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_4w_return,train,0.053859296230427976,0.06757217318850706,1994,0.5300902708124373,0.5300902708124373,0.06970912738214644,0.05315947843530592,0.010235813949012096,0.015883063899349348,-0.3098674458971735
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_4w_return,holdout,0.16020020042715846,0.2204216244182164,200,0.53,0.53,0.06,0.045,0.012879461027101548,0.016204057087578105,-0.13926609396953216
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_8w_return,full,0.015789777080793325,0.055182981706419325,2186,0.5311070448307411,0.5311070448307411,0.06907593778591034,0.052607502287282705,0.021185970369142677,0.028642308992377852,-0.35971631649708335
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_8w_return,train,0.004541735068573555,0.037638110423682244,1994,0.5300902708124373,0.5300902708124373,0.06970912738214644,0.05315947843530592,0.020710328530885624,0.028228414732785923,-0.35971631649708335
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_8w_return,holdout,0.20634031727408303,0.298374967278265,192,0.5416666666666666,0.5416666666666666,0.0625,0.046875,0.026125709043541473,0.03144908210013131,-0.19050645594072713
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_12w_return,full,0.0053850572040773145,0.04032487279380469,2178,0.5330578512396694,0.5330578512396694,0.06932966023875115,0.05234159779614325,0.031953057169635285,0.039706637521337074,-0.42133612525385644
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_12w_return,train,-0.005786871182120797,0.020873811476211982,1994,0.5300902708124373,0.5300902708124373,0.06970912738214644,0.05315947843530592,0.03130321591759212,0.039481819364247994,-0.42133612525385644
momentum_reversal_interaction,trend_negative_recovery_acceleration,fwd_12w_return,holdout,0.20453419365586703,0.3116095499487572,184,0.5652173913043478,0.5652173913043478,0.06521739130434782,0.043478260869565216,0.03899535856405961,0.04268236965048333,-0.1654008512910906
short_horizon_reversal,trend_positive_short_oversold,fwd_4w_return,full,0.013827949505953552,0.00247654130544631,2210,0.5271493212669683,0.5339366515837104,0.049773755656108594,0.04751131221719457,0.011360669608955246,0.015905703342920297,-0.1395726089074153
short_horizon_reversal,trend_positive_short_oversold,fwd_4w_return,train,0.010832665712074937,0.00490977809838143,2010,0.5268656716417911,0.5323383084577115,0.04477611940298507,0.04975124378109453,0.010770788497663037,0.016283381384026074,-0.1395726089074153
short_horizon_reversal,trend_positive_short_oversold,fwd_4w_return,holdout,0.03800167427626909,-0.024787209377410895,200,0.53,0.55,0.125,0.025,0.019863944487291306,0.01637777306041699,-0.07582234053965031
short_horizon_reversal,trend_positive_short_oversold,fwd_8w_return,full,-0.011235955680540154,-0.03613791301744134,2202,0.528156221616712,0.5351473922902494,0.049886621315192746,0.047619047619047616,0.019658223297544058,0.025324350086849412,-0.24849679858181628
short_horizon_reversal,trend_positive_short_oversold,fwd_8w_return,train,-0.012839674772972254,-0.02854752463202424,2010,0.5268656716417911,0.5323383084577115,0.04477611940298507,0.04975124378109453,0.01995153527386282,0.025229955524296632,-0.24849679858181628
short_horizon_reversal,trend_positive_short_oversold,fwd_8w_return,holdout,-0.0055050094790428244,-0.11238083974597819,192,0.5416666666666666,0.5641025641025641,0.1282051282051282,0.02564102564102564,0.0252880174056948,0.030544573062999847,-0.19050645594072713
short_horizon_reversal,trend_positive_short_oversold,fwd_12w_return,full,0.006251649441333672,-0.016911908843526266,2194,0.5300820419325433,0.5375854214123007,0.05011389521640091,0.04555808656036447,0.033906720379899544,0.039978729213866915,-0.18514985385431948
short_horizon_reversal,trend_positive_short_oversold,fwd_12w_return,train,0.013674245340899898,-0.0004805305914478115,2010,0.5268656716417911,0.5323383084577115,0.04477611940298507,0.04975124378109453,0.03524026096879793,0.04102388647267374,-0.18514985385431948
short_horizon_reversal,trend_positive_short_oversold,fwd_12w_return,holdout,-0.08797012091258956,-0.18799277113245214,184,0.5652173913043478,0.5945945945945946,0.13513513513513514,0.0,0.02843640022525615,0.038957154546703565,-0.1654008512910906
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_4w_return,full,0.07041798521837547,0.07054562280895314,2210,0.5271493212669683,0.5904977375565611,0.07918552036199095,0.058823529411764705,0.016921471317196766,0.02079697661477653,-0.13430988095606722
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_4w_return,train,0.06065102684273513,0.06574310944105359,2010,0.5268656716417911,0.5845771144278606,0.07960199004975124,0.06467661691542288,0.01563177292161381,0.02053367325356359,-0.13430988095606722
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_4w_return,holdout,0.17976602914295986,0.12246471435897573,200,0.53,0.65,0.075,0.025,0.029242231138515217,0.022891112137224834,-0.05669721328908128
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_8w_return,full,0.022965094940249717,0.020573850780334628,2202,0.528156221616712,0.5918367346938775,0.07936507936507936,0.061224489795918366,0.023814305525111653,0.03392773815696337,-0.32025911555805475
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_8w_return,train,0.007260726545917227,0.014949349808300458,2010,0.5268656716417911,0.5845771144278606,0.07960199004975124,0.06467661691542288,0.020876063550299532,0.03232680977159763,-0.32025911555805475
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_8w_return,holdout,0.1982936681796045,0.08982796716817423,192,0.5416666666666666,0.6666666666666666,0.07692307692307693,0.02564102564102564,0.05410079972702119,0.052613279199807295,-0.08065314763013454
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_12w_return,full,0.011554471405083406,0.019978190569314852,2194,0.5300820419325433,0.5945330296127562,0.07972665148063782,0.05694760820045558,0.03219471724848271,0.04186915593491247,-0.37898681177768734
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_12w_return,train,-0.0004408849721279584,0.02024860086370113,2010,0.5268656716417911,0.5845771144278606,0.07960199004975124,0.06467661691542288,0.02931469040959469,0.040432747413589376,-0.37898681177768734
momentum_reversal_interaction,momentum_reversal_interaction_raw,fwd_12w_return,holdout,0.1515319564716869,0.02813329783564373,184,0.5652173913043478,0.7027027027027027,0.08108108108108109,0.0,0.06308013888590948,0.07467584476093525,-0.1277692695008903
other,baseline_weight,fwd_4w_return,full,-0.04249589357123686,-0.05967167957014862,2210,0.5271493212669683,0.46153846153846156,0.07918552036199095,0.03167420814479638,0.006517644513752984,0.012703817950320495,-0.1630255754686587
other,baseline_weight,fwd_4w_return,train,-0.034777892855406285,-0.04289458741710753,2010,0.5268656716417911,0.4502487562189055,0.07462686567164178,0.024875621890547265,0.006651384674085743,0.012035315469850483,-0.1630255754686587
other,baseline_weight,fwd_4w_return,holdout,-0.17317539896336873,-0.30103702599293686,200,0.53,0.55,0.125,0.1,0.0035753543546898497,0.013939328966231623,-0.12001655744843265
other,baseline_weight,fwd_8w_return,full,-0.03687543322623728,-0.06267286310199252,2202,0.528156221616712,0.4603174603174603,0.07936507936507936,0.031746031746031744,0.016631524343578275,0.021727510831390573,-0.15641602746078165
other,baseline_weight,fwd_8w_return,train,-0.02638166813949449,-0.042277944867928435,2010,0.5268656716417911,0.4502487562189055,0.07462686567164178,0.024875621890547265,0.01683525179617503,0.021111886845053385,-0.12313958393322988
other,baseline_weight,fwd_8w_return,holdout,-0.21230082856877341,-0.3462390172523308,192,0.5416666666666666,0.5384615384615384,0.1282051282051282,0.10256410256410256,0.013303446507756757,0.03137946594668506,-0.15641602746078165
other,baseline_weight,fwd_12w_return,full,-0.03253352832603414,-0.0669779811831471,2194,0.5300820419325433,0.4601366742596811,0.07972665148063782,0.03189066059225513,0.025958864398481933,0.03007783747909354,-0.1672209534776975
other,baseline_weight,fwd_12w_return,train,-0.020306661079819963,-0.044687517490326574,2010,0.5268656716417911,0.4502487562189055,0.07462686567164178,0.024875621890547265,0.02691975622116217,0.030111734761174125,-0.1672209534776975
other,baseline_weight,fwd_12w_return,holdout,-0.24868134978952908,-0.3918636198936882,184,0.5652173913043478,0.5675675675675675,0.13513513513513514,0.10810810810810811,0.016753337384814066,0.037919132884336015,-0.13154662669606276
other,baseline_weight_change_4w,fwd_4w_return,full,-0.0551551221565899,-0.048252776666684614,2202,0.528156221616712,0.49206349206349204,0.07482993197278912,0.018140589569160998,0.00860545438060841,0.016588323426180773,-0.28164588020902637
other,baseline_weight_change_4w,fwd_4w_return,train,-0.048854052500096626,-0.04741875049465048,2002,0.527972027972028,0.486284289276808,0.07481296758104738,0.0199501246882793,0.008004913331180056,0.015611551738318408,-0.28164588020902637
other,baseline_weight_change_4w,fwd_4w_return,holdout,-0.2125894323458647,-0.07285165583214266,200,0.53,0.55,0.075,0.0,0.01790797646970671,0.021762430214309125,-0.05953101372235381
other,baseline_weight_change_4w,fwd_8w_return,full,-0.048678319550702294,-0.03862493016108204,2194,0.5291704649042844,0.489749430523918,0.07517084282460136,0.018223234624145785,0.017885926389634297,0.02699945607076648,-0.3507790544904512
other,baseline_weight_change_4w,fwd_8w_return,train,-0.04139201370451457,-0.034250860758728734,2002,0.527972027972028,0.486284289276808,0.07481296758104738,0.0199501246882793,0.016805280297329903,0.026200915631527044,-0.3507790544904512
other,baseline_weight_change_4w,fwd_8w_return,holdout,-0.22603170804739706,-0.08925835909671681,192,0.5416666666666666,0.5384615384615384,0.07692307692307693,0.0,0.027251364553501307,0.039250682483641386,-0.19050645594072713
other,baseline_weight_change_4w,fwd_12w_return,full,-0.04275011117841519,-0.06904821424723143,2186,0.5311070448307411,0.4908675799086758,0.07534246575342465,0.0182648401826484,0.02670809544638552,0.03291510483391591,-0.27207060698108243
other,baseline_weight_change_4w,fwd_12w_return,train,-0.03104338243098218,-0.0556795272383481,2002,0.527972027972028,0.486284289276808,0.07481296758104738,0.0199501246882793,0.025521628942700592,0.03220310573674201,-0.27207060698108243
other,baseline_weight_change_4w,fwd_12w_return,holdout,-0.33836223985664693,-0.22347140371137192,184,0.5652173913043478,0.5405405405405406,0.08108108108108109,0.0,0.027724998605113692,0.045725925785656596,-0.12694443748129947
filter_only,realized_vol_13w,fwd_4w_return,full,0.08580437392558607,0.12685949426793905,2184,0.532051282051282,0.6979405034324943,0.05263157894736842,0.10526315789473684,0.02054653898995231,0.028493973518401994,-0.20763372393614843
filter_only,realized_vol_13w,fwd_4w_return,train,0.07181670166518998,0.11549745241855636,1984,0.532258064516129,0.6826196473551638,0.05793450881612091,0.11586901763224182,0.01888127788213645,0.026606450830696682,-0.20763372393614843
filter_only,realized_vol_13w,fwd_4w_return,holdout,0.30783363609939723,0.2464276606915173,200,0.53,0.9,0.0,0.0,0.04361750131678381,0.04102405643797635,-0.01341701610768764
filter_only,realized_vol_13w,fwd_8w_return,full,0.1396256951706656,0.18732058651157552,2176,0.5330882352941176,0.6995412844036697,0.052752293577981654,0.10550458715596331,0.04544861161373315,0.05298036740483736,-0.22640041669916278
filter_only,realized_vol_13w,fwd_8w_return,train,0.12802565437351882,0.17996778121057508,1984,0.532258064516129,0.6826196473551638,0.05793450881612091,0.11586901763224182,0.043100606772439834,0.05118939238682585,-0.22640041669916278
filter_only,realized_vol_13w,fwd_8w_return,holdout,0.3254673878459436,0.2582942245612132,192,0.5416666666666666,0.8974358974358975,0.0,0.0,0.07491301644922982,0.07292645618041793,-0.006358940441461347
filter_only,realized_vol_13w,fwd_12w_return,full,0.16630124093052448,0.19652154597896823,2168,0.5350553505535055,0.7004608294930875,0.052995391705069124,0.10599078341013825,0.06245573624600612,0.0699981291018813,-0.23559216132473348
filter_only,realized_vol_13w,fwd_12w_return,train,0.1550646062244659,0.18746452027166313,1984,0.532258064516129,0.6826196473551638,0.05793450881612091,0.11586901763224182,0.058909923687001216,0.0658183698385757,-0.23559216132473348
filter_only,realized_vol_13w,fwd_12w_return,holdout,0.3547883192680329,0.2959488355069253,184,0.5652173913043478,0.8918918918918919,0.0,0.0,0.10050134667641018,0.09440343272513285,-0.03322177707483831
filter_only,realized_vol_pct_52w,fwd_4w_return,full,0.035343775365704204,0.029543058410411698,2160,0.5305555555555556,0.5671296296296297,0.0763888888888889,0.08796296296296297,0.012931314996666967,0.017095680020953963,-0.1607295234654632
filter_only,realized_vol_pct_52w,fwd_4w_return,train,0.015209541101116253,0.008228965616327903,1960,0.5306122448979592,0.5334928229665071,0.08133971291866028,0.10526315789473684,0.010499268520733011,0.014228393031004871,-0.1607295234654632
filter_only,realized_vol_pct_52w,fwd_4w_return,holdout,0.26022906617771885,0.2622143005551697,200,0.53,0.8409090909090909,0.0,0.0,0.03965950800975612,0.037727450401476625,-0.022815711968438457
filter_only,realized_vol_pct_52w,fwd_8w_return,full,0.057967810297054854,0.049719702790795205,2152,0.5315985130111525,0.5671296296296297,0.0763888888888889,0.08796296296296297,0.02388625601945291,0.031136991401081726,-0.22640041669916278
filter_only,realized_vol_pct_52w,fwd_8w_return,train,0.04485919052459908,0.03359027524031972,1960,0.5306122448979592,0.5334928229665071,0.08133971291866028,0.10526315789473684,0.02003637764855193,0.024848497291408922,-0.22640041669916278
filter_only,realized_vol_pct_52w,fwd_8w_return,holdout,0.19888972119902829,0.24055049154885214,192,0.5416666666666666,0.8409090909090909,0.0,0.0,0.06893856384222233,0.06550409346474428,-0.006522410878664564
filter_only,realized_vol_pct_52w,fwd_12w_return,full,0.049885834303828806,0.042402301646666384,2144,0.5335820895522388,0.5671296296296297,0.0763888888888889,0.08796296296296297,0.03132362328200045,0.036311178377946174,-0.23559216132473348
filter_only,realized_vol_pct_52w,fwd_12w_return,train,0.03821184677608261,0.02681697106138968,1960,0.5306122448979592,0.5334928229665071,0.08133971291866028,0.10526315789473684,0.026629136069402766,0.032087002127534237,-0.23559216132473348
filter_only,realized_vol_pct_52w,fwd_12w_return,holdout,0.1776205178223861,0.26012334718550567,184,0.5652173913043478,0.8421052631578947,0.0,0.0,0.09811772819272777,0.09625901342025567,-0.019134340566361874
filter_only,realized_vol_change_4w,fwd_4w_return,full,-0.05944985180407246,-0.05531695577057822,2176,0.5303308823529411,0.5573394495412844,0.0389908256880734,0.10550458715596331,0.00700194936587433,0.0153017533570311,-0.3098674458971735
filter_only,realized_vol_change_4w,fwd_4w_return,train,-0.0876703345620114,-0.08051144460189512,1976,0.5303643724696356,0.5429292929292929,0.03282828282828283,0.1111111111111111,0.004928962975111468,0.012954926264668876,-0.3098674458971735
filter_only,realized_vol_change_4w,fwd_4w_return,holdout,0.3022010294049252,0.18965424135603393,200,0.53,0.725,0.1,0.025,0.03319016717844323,0.027565614486221524,-0.06661578834794557
filter_only,realized_vol_change_4w,fwd_8w_return,full,0.024768380970589154,-0.01057954317850914,2168,0.5313653136531366,0.5576036866359447,0.03917050691244239,0.10599078341013825,0.02629585454875295,0.03286732504333645,-0.24849679858181628
filter_only,realized_vol_change_4w,fwd_8w_return,train,0.003170154305395291,-0.031576164895944635,1976,0.5303643724696356,0.5429292929292929,0.03282828282828283,0.1111111111111111,0.022150501964959237,0.02874410595232213,-0.24849679858181628
filter_only,realized_vol_change_4w,fwd_8w_return,holdout,0.30093931025356024,0.20447671106529583,192,0.5416666666666666,0.717948717948718,0.10256410256410256,0.0,0.06660675264475673,0.06764087427193077,-0.023263036984346397
filter_only,realized_vol_change_4w,fwd_12w_return,full,0.05495185210017781,-0.0011880087041818686,2160,0.5333333333333333,0.5555555555555556,0.03935185185185185,0.10648148148148148,0.04123525043474777,0.04343194055936006,-0.23559216132473348
filter_only,realized_vol_change_4w,fwd_12w_return,train,0.03837537991243767,-0.014186811531505361,1976,0.5303643724696356,0.5429292929292929,0.03282828282828283,0.1111111111111111,0.038194242862749465,0.039867270248952646,-0.23559216132473348
filter_only,realized_vol_change_4w,fwd_12w_return,holdout,0.2762593365801788,0.13545298684286566,184,0.5652173913043478,0.7297297297297297,0.10810810810810811,0.0,0.07506758414824406,0.06481554034724124,-0.036569234322452404
other,risk_regime_score,fwd_4w_return,full,0.047313741329371405,0.035817486030910665,2158,0.530583873957368,0.5763888888888888,0.06712962962962964,0.14351851851851852,0.010569974317446875,0.015972163656951865,-0.28164588020902637
other,risk_regime_score,fwd_4w_return,train,0.029830831992929484,0.03283189062275623,1958,0.5306435137895812,0.5612244897959183,0.07397959183673469,0.14540816326530612,0.009102095452491115,0.015118231250459857,-0.28164588020902637
other,risk_regime_score,fwd_4w_return,holdout,0.26546666782529316,0.03700731298308384,200,0.53,0.85,0.0,0.15,0.0386653841492835,0.04315596889890705,-0.07503066695501615
other,risk_regime_score,fwd_8w_return,full,0.07604845921824423,0.048486306598657804,2150,0.5316279069767442,0.5744186046511628,0.06744186046511629,0.14418604651162792,0.025585599092822632,0.033689654379079115,-0.3507790544904512
other,risk_regime_score,fwd_8w_return,train,0.05151408951385184,0.031993163573514435,1958,0.5306435137895812,0.5612244897959183,0.07397959183673469,0.14540816326530612,0.021886686180006373,0.03145495225934436,-0.3507790544904512
other,risk_regime_score,fwd_8w_return,holdout,0.37928843123987976,0.20092440638965162,192,0.5416666666666666,0.85,0.0,0.15,0.07763279219924425,0.0825828606697584,-0.00564458613156682
other,risk_regime_score,fwd_12w_return,full,0.059318602255723434,0.027765445271025115,2142,0.5336134453781513,0.5744186046511628,0.06744186046511629,0.14418604651162792,0.03830964673283272,0.04595906535587524,-0.28602225802759373
other,risk_regime_score,fwd_12w_return,train,0.02756073079945791,0.0025773856303553814,1958,0.5306435137895812,0.5612244897959183,0.07397959183673469,0.14540816326530612,0.03375165678094577,0.039256086557758474,-0.28602225802759373
other,risk_regime_score,fwd_12w_return,holdout,0.47053883689108755,0.3152265422956522,184,0.5652173913043478,0.8421052631578947,0.0,0.15789473684210525,0.11172182697359977,0.09967033333034292,-0.02783074469645186
drawdown_reversal,market_drawdown,fwd_4w_return,full,-0.09890195872317703,-0.13707683567887874,2210,0.5271493212669683,0.41245136186770426,0.06031128404669261,0.005836575875486381,0.004701758244796637,0.01023287109297144,-0.3098674458971735
drawdown_reversal,market_drawdown,fwd_4w_return,train,-0.09868545035809992,-0.1341536469772787,2010,0.5268656716417911,0.40765765765765766,0.060810810810810814,0.006756756756756757,0.003996899732943356,0.010107857720702551,-0.3098674458971735
drawdown_reversal,market_drawdown,fwd_4w_return,holdout,-0.33050003190049815,-0.21349974356728466,200,0.53,0.44285714285714284,0.05714285714285714,0.0,0.009172575091408881,0.01306654407229213,-0.08974989879303019
drawdown_reversal,market_drawdown,fwd_8w_return,full,-0.13236878046546305,-0.15890591855604186,2202,0.528156221616712,0.41245136186770426,0.06031128404669261,0.005836575875486381,0.014128764913279303,0.020706425441828213,-0.2999804372011302
drawdown_reversal,market_drawdown,fwd_8w_return,train,-0.13119694968577128,-0.14910513330743377,2010,0.5268656716417911,0.40765765765765766,0.060810810810810814,0.006756756756756757,0.01415318390018013,0.02006605102656367,-0.2999804372011302
drawdown_reversal,market_drawdown,fwd_8w_return,holdout,-0.49008182354420743,-0.3738957059714185,192,0.5416666666666666,0.44285714285714284,0.05714285714285714,0.0,0.013973878767794067,0.022639741437186056,-0.15457283659394783
drawdown_reversal,market_drawdown,fwd_12w_return,full,-0.14420255841393298,-0.1583253735748102,2194,0.5300820419325433,0.41245136186770426,0.06031128404669261,0.005836575875486381,0.02264328191782997,0.032172882518722745,-0.2871667362070581
drawdown_reversal,market_drawdown,fwd_12w_return,train,-0.14297502837679782,-0.14748406563919292,2010,0.5268656716417911,0.40765765765765766,0.060810810810810814,0.006756756756756757,0.02222287654519154,0.03213919331238235,-0.2871667362070581
drawdown_reversal,market_drawdown,fwd_12w_return,holdout,-0.5378105723875016,-0.39726175036188593,184,0.5652173913043478,0.44285714285714284,0.05714285714285714,0.0,0.025309853138565173,0.034858149404587535,-0.09386594399795745
momentum_reversal_interaction,market_trend_positive,fwd_4w_return,full,,,2210,0.5271493212669683,0.5127314814814815,0.06481481481481481,0.022569444444444444,0.010505269963011465,0.015964350150215356,-0.3098674458971735
momentum_reversal_interaction,market_trend_positive,fwd_4w_return,train,,,2010,0.5268656716417911,0.5161707632600259,0.0646830530401035,0.02199223803363519,0.010698801226223065,0.015989240135590665,-0.3098674458971735
momentum_reversal_interaction,market_trend_positive,fwd_4w_return,holdout,,,200,0.53,0.4835164835164835,0.06593406593406594,0.027472527472527472,0.00886131758430195,0.015208881750090608,-0.13926609396953216
momentum_reversal_interaction,market_trend_positive,fwd_8w_return,full,,,2202,0.528156221616712,0.513953488372093,0.06511627906976744,0.022674418604651164,0.021189955625778276,0.02699153212189398,-0.2999804372011302
momentum_reversal_interaction,market_trend_positive,fwd_8w_return,train,,,2010,0.5268656716417911,0.5161707632600259,0.0646830530401035,0.02199223803363519,0.021655282573695322,0.027137272702847604,-0.2999804372011302
momentum_reversal_interaction,market_trend_positive,fwd_8w_return,holdout,,,192,0.5416666666666666,0.4942528735632184,0.06896551724137931,0.028735632183908046,0.01705549895060729,0.024921813617190924,-0.19050645594072713
momentum_reversal_interaction,market_trend_positive,fwd_12w_return,full,,,2194,0.5300820419325433,0.5163551401869159,0.06542056074766354,0.02219626168224299,0.03168067042989872,0.03865727041655831,-0.2871667362070581
momentum_reversal_interaction,market_trend_positive,fwd_12w_return,train,,,2010,0.5268656716417911,0.5161707632600259,0.0646830530401035,0.02199223803363519,0.03221857721569568,0.03921543509702152,-0.2871667362070581
momentum_reversal_interaction,market_trend_positive,fwd_12w_return,holdout,,,184,0.5652173913043478,0.5180722891566265,0.07228915662650602,0.024096385542168676,0.02667100843687399,0.035675541395056354,-0.1654008512910906
other,recent_stress_26w,fwd_4w_return,full,,,2210,0.5271493212669683,0.5374531835205992,0.060861423220973786,0.07303370786516854,0.010902646231917721,0.015435906396008559,-0.2940575587635743
other,recent_stress_26w,fwd_4w_return,train,,,2010,0.5268656716417911,0.5241448692152918,0.06539235412474849,0.0744466800804829,0.009388485792813265,0.014228393031004871,-0.2940575587635743
other,recent_stress_26w,fwd_4w_return,holdout,,,200,0.53,0.7162162162162162,0.0,0.05405405405405406,0.031241504022050514,0.0290359722428718,-0.07503066695501615
other,recent_stress_26w,fwd_8w_return,full,,,2202,0.528156221616712,0.5374531835205992,0.060861423220973786,0.07303370786516854,0.02242663584182497,0.029575863970427774,-0.35971631649708335
other,recent_stress_26w,fwd_8w_return,train,,,2010,0.5268656716417911,0.5241448692152918,0.06539235412474849,0.0744466800804829,0.019621689811064602,0.02690521772404164,-0.35971631649708335
other,recent_stress_26w,fwd_8w_return,holdout,,,192,0.5416666666666666,0.7162162162162162,0.0,0.05405405405405406,0.060103883876633166,0.05183037970530524,-0.009899762072634544
other,recent_stress_26w,fwd_12w_return,full,,,2194,0.5300820419325433,0.5374531835205992,0.060861423220973786,0.07303370786516854,0.032230288510830894,0.03745886163417855,-0.42133612525385644
