path,pre_weeks,post_weeks,pre_return,pre_sharpe,post_return,post_sharpe,pre_excess_over_market
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.00x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7189564038776646,2.902478669212661,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.50x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.708114362497893,2.8290926477140133,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.50x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6746828543987818,2.6821518958535555,-0.0605371250214439
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.50x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7248238389823588,2.9016266770762686,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.00x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7090849232669812,2.8258186515455863,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.00x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6758699814981054,2.6800213987299375,-0.0605371250214439
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.00x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7256878283353924,2.8977966941966784,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.50x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7090849232669812,2.8258186515455863,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.50x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6758699814981054,2.6800213987299375,-0.0605371250214439
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_2.50x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7256878283353924,2.8977966941966784,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_3.00x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7090849232669812,2.8258186515455863,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_3.00x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6758699814981054,2.6800213987299375,-0.0605371250214439
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_3.00x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7256878283353924,2.8977966941966784,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_uncapped__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7090849232669812,2.8258186515455863,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_uncapped__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6758699814981054,2.6800213987299375,-0.0605371250214439
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_uncapped__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7256878283353924,2.8977966941966784,-0.008685562994211082
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.00x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7019868164044415,2.828481667365387,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.00x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6680354772072203,2.6785437501548137,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.00x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.7189564038776638,2.9024786692126567,0.024061477941431778
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.50x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.708114362497893,2.8290926477140133,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.50x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6746828543987807,2.682151895853553,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_1.50x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.7248238389823588,2.9016266770762678,0.024061477941431778
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.00x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7090849232669809,2.8258186515455863,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.00x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6758699814981042,2.680021398729934,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.00x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.725687828335392,2.8977966941966757,0.024061477941431778
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.50x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7090849232669809,2.8258186515455863,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.50x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6758699814981042,2.680021398729934,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_2.50x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.725687828335392,2.8977966941966757,0.024061477941431778
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_3.00x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7090849232669809,2.8258186515455863,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_3.00x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6758699814981042,2.680021398729934,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_cap_3.00x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.725687828335392,2.8977966941966757,0.024061477941431778
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_uncapped__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7090849232669809,2.8258186515455863,0.006975532835947831
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_uncapped__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6758699814981042,2.680021398729934,-0.027201001638502503
evidence/sec_growth_mu_cap_sensitivity_v1/path__base__mu_uncapped__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.725687828335392,2.8977966941966757,0.024061477941431778
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.00x__100bps.csv,117,71,0.14158875846043556,0.7765878396284376,0.6688780235018151,2.715413921903762,0.016999571918425285
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.00x__200bps.csv,117,71,0.1073710456336551,0.5828556909398765,0.6344235871753812,2.5598211232953076,-0.017218140908355176
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.00x__50bps.csv,117,71,0.15869209750412006,0.8741051760287523,0.6861008267400202,2.7921214069108933,0.03410291096210978
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.25x__100bps.csv,117,71,0.1400242850064659,0.7675710812730144,0.6731811681863877,2.7197605207526476,0.015435098464455635
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.25x__200bps.csv,117,71,0.10622949096030655,0.5763007799186951,0.639291403709466,2.5666953845173355,-0.018359695581703722
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.25x__50bps.csv,117,71,0.15692220067955637,0.8638891823174922,0.6901190127093941,2.7952517027239203,0.03233301413754609
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.50x__100bps.csv,117,71,0.13927989452722567,0.7635744166442878,0.6739399665136566,2.7196987401550694,0.014690707985215393
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.50x__200bps.csv,117,71,0.1055734115276795,0.5728069762747159,0.6403000491250762,2.5676683249775674,-0.01901577501433077
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__cap_1.50x__50bps.csv,117,71,0.1561353386334732,0.8596491733541983,0.6907516339038707,2.794672136967521,0.03154615209146293
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__uncapped__100bps.csv,117,71,0.1391894930735492,0.7631430516923089,0.6744535405903697,2.7188307171746438,0.014600306531538917
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__uncapped__200bps.csv,117,71,0.10546893761420342,0.5722902875685306,0.6409301005457337,2.56739548351602,-0.01912024892780685
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_10__uncapped__50bps.csv,117,71,0.15605356390247907,0.8592695924310393,0.6912078685677608,2.793513685870236,0.031464377360468795
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.00x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7019868164044414,2.828481667365385,-0.02596701941387848
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.00x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6680354772072201,2.6785437501548137,-0.0605371250214439
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.00x__50bps.csv,117,71,0.11590362354779919,0.6143778922089026,0.7189564038776646,2.902478669212661,-0.008685562994211082
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.25x__100bps.csv,117,71,0.09547930947915965,0.5030703901941439,0.7106016678842715,2.83008372389652,-0.02910987706285062
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.25x__200bps.csv,117,71,0.0617672275020437,0.3226686864344598,0.6777520184519157,2.685249883150924,-0.06282195903996657
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.25x__50bps.csv,117,71,0.11233777709348959,0.5940089696178861,0.7270148312560322,2.9016092437507424,-0.012251409448520684
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.50x__100bps.csv,117,71,0.09404941421822428,0.4955487448984875,0.7118637701992129,2.8257833337617737,-0.03053977232378599
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.50x__200bps.csv,117,71,0.060503413964746955,0.3160796946618272,0.6794533265117626,2.6829490399372564,-0.06408577257726332
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__cap_1.50x__50bps.csv,117,71,0.11082552646844705,0.5860221044432005,0.7280552558971422,2.896300819409241,-0.013763660073563222
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__uncapped__100bps.csv,117,71,0.09397557309002852,0.4951906374943048,0.7128674384895178,2.8223057654699315,-0.030613613451981755
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__uncapped__200bps.csv,117,71,0.060425875280034375,0.31569853015953175,0.6806733479090545,2.6806218722168316,-0.0641633112619759
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_20__uncapped__50bps.csv,117,71,0.11075608636223373,0.5856873546994159,0.7289522793362115,2.892262527065485,-0.013833100179776542
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.00x__100bps.csv,117,71,0.05552401757534607,0.2765803665439443,0.7355736017947768,2.9007201090992645,-0.0690651689666642
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.00x__200bps.csv,117,71,0.020646874655657073,0.10212632326988857,0.7022154778711245,2.758405807267929,-0.1039423118863532
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.00x__50bps.csv,117,71,0.07295856252060974,0.3644916329742073,0.7522457461124304,2.971016946781547,-0.051630624021400534
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.25x__100bps.csv,117,71,0.05075341557650678,0.25147836759481773,0.7481127933297648,2.8935113909198797,-0.07383577096550349
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.25x__200bps.csv,117,71,0.017211582980151973,0.08467963088354757,0.7163568538500347,2.7587718625742936,-0.1073776035618583
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.25x__50bps.csv,117,71,0.06752843729405542,0.33558743783423844,0.7639766089301302,2.960115472092161,-0.05706074924795486
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.50x__100bps.csv,117,71,0.04872410235666739,0.24137622219786695,0.7497225316507565,2.8824644923365437,-0.07586508418534288
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.50x__200bps.csv,117,71,0.015436949577777187,0.07593695858798134,0.7185589876601168,2.7505096128664377,-0.10915223696423308
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__cap_1.50x__50bps.csv,117,71,0.06537309352198936,0.32480551079699954,0.7652875202163381,2.9476584118382108,-0.05921609302002091
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__uncapped__100bps.csv,117,71,0.04875407192222127,0.24152459782060157,0.7511850334647392,2.8755896714324467,-0.075835114619789
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__uncapped__200bps.csv,117,71,0.015465522712083462,0.0760785552064878,0.7203215055959082,2.745227586328246,-0.10912366382992682
evidence/sec_growth_stock_drift_cap_v1/path__adverse__growth_30__uncapped__50bps.csv,117,71,0.06540490401452036,0.32496149413822717,0.7666019334887758,2.9400069528722157,-0.05918428252748992
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.00x__100bps.csv,117,71,0.1579492572023228,0.8651700823289714,0.6688780235018161,2.7154139219037656,0.03336007066031253
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.00x__200bps.csv,117,71,0.12393565135340788,0.6719555543647516,0.6344235871753817,2.55982112329531,-0.0006535351886023943
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.00x__50bps.csv,117,71,0.1749518570302851,0.9623385302588372,0.6861008267400203,2.792121406910897,0.05036267048827482
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.25x__100bps.csv,117,71,0.15642054275970807,0.8563327399597579,0.6731811681863878,2.7197605207526467,0.031831356217697795
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.25x__200bps.csv,117,71,0.1228158374120477,0.665475442298717,0.6392914037094651,2.566695384517332,-0.0017733491299625759
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.25x__50bps.csv,117,71,0.17322402012770013,0.9523535843276211,0.690119012709395,2.7952517027239243,0.04863483358568986
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.50x__100bps.csv,117,71,0.15568124867966415,0.8523671629471112,0.6739399665136556,2.7196987401550663,0.031092062137653878
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.50x__200bps.csv,117,71,0.12216163494986755,0.6619967419223242,0.6403000491250763,2.5676683249775687,-0.0024275515921427238
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__cap_1.50x__50bps.csv,117,71,0.1724438447727841,0.9481526455335939,0.6907516339038696,2.794672136967516,0.047854658230773825
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__uncapped__100bps.csv,117,71,0.15559084722598765,0.8519430029309254,0.6744535405903685,2.7188307171746398,0.031001660683977375
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__uncapped__200bps.csv,117,71,0.12205716103639094,0.6614877698619211,0.6409301005457333,2.567395483516019,-0.0025320255056193314
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_10__uncapped__50bps.csv,117,71,0.17236207004179074,0.9477800006090318,0.691207868567762,2.7935136858702387,0.04777288349978047
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.00x__100bps.csv,117,71,0.1315647193779581,0.6979222021690159,0.7019868164044415,2.828481667365387,0.006975532835947831
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.00x__200bps.csv,117,71,0.09738818490350777,0.5126079953486579,0.6680354772072203,2.6785437501548137,-0.027201001638502503
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.00x__50bps.csv,117,71,0.14865066448344205,0.7910614841344941,0.7189564038776638,2.9024786692126567,0.024061477941431778
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.25x__100bps.csv,117,71,0.12857018972468615,0.68042693119792,0.7106016678842719,2.830083723896523,0.003981003182675871
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.25x__200bps.csv,117,71,0.09520004306946303,0.4998365067354678,0.6777520184519156,2.6852498831509264,-0.029389143472547244
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.25x__50bps.csv,117,71,0.1452603119749996,0.7712543038504102,0.7270148312560322,2.901609243750741,0.020671125432989337
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.50x__100bps.csv,117,71,0.12716106915181216,0.6729549998592508,0.7118637701992134,2.8257833337617755,0.002571882609801887
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.50x__200bps.csv,117,71,0.09394376927302994,0.49323715910792054,0.6794533265117626,2.682949039937257,-0.030645417268980332
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__cap_1.50x__50bps.csv,117,71,0.14377538373401574,0.7633477858634193,0.7280552558971412,2.896300819409238,0.01918619719200547
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__uncapped__100bps.csv,117,71,0.12708722802361672,0.6726057551133365,0.7128674384895171,2.822305765469929,0.0024980414816064417
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__uncapped__200bps.csv,117,71,0.09386623058831689,0.492867074565965,0.6806733479090548,2.6806218722168325,-0.030722955953693384
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_20__uncapped__50bps.csv,117,71,0.14370594362780173,0.7630207525158113,0.7289522793362105,2.892262527065481,0.019116757085791455
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.00x__100bps.csv,117,71,0.10527995110990591,0.5323844016127289,0.7355736017947759,2.9007201090992605,-0.01930923543210436
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.00x__200bps.csv,117,71,0.07097158005696187,0.35696139658088155,0.7022154778711246,2.7584058072679314,-0.0536176064850484
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.00x__50bps.csv,117,71,0.12243185596425182,0.6204048663900655,0.7522457461124294,2.9710169467815444,-0.002157330577758451
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.25x__100bps.csv,117,71,0.10086197740195604,0.5075178659348613,0.7481127933297657,2.893511390919883,-0.02372720914005423
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.25x__200bps.csv,117,71,0.06778367644447647,0.33916894392835234,0.7163568538500344,2.758771862574293,-0.056805510097533804
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.25x__50bps.csv,117,71,0.1174101739289927,0.5920781648824089,0.7639766089301301,2.9601154720921614,-0.00717901261301758
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.50x__100bps.csv,117,71,0.09888030103727614,0.49740453826026293,0.7497225316507562,2.8824644923365432,-0.02570888550473413
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.50x__200bps.csv,117,71,0.06602605804348038,0.3302928670477757,0.718558987660117,2.750509612866438,-0.05856312849852989
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__cap_1.50x__50bps.csv,117,71,0.11531764057336054,0.5813477523872377,0.7652875202163388,2.9476584118382134,-0.009271545968649736
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__uncapped__100bps.csv,117,71,0.09891027060282963,0.4975554684304472,0.7511850334647392,2.8755896714324445,-0.025678915939180647
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__uncapped__200bps.csv,117,71,0.06605463117778616,0.33044070882360854,0.7203215055959079,2.745227586328244,-0.05853455536422411
evidence/sec_growth_stock_drift_cap_v1/path__base__growth_30__uncapped__50bps.csv,117,71,0.11534945106589259,0.5815047656919197,0.7666019334887757,2.940006952872214,-0.009239735476117686
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__SPY__100bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__SPY__200bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__SPY__50bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__100bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__200bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLE__50bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLK__100bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLK__200bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_full_v1/path_benchmark__XLK__50bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_full_v1/path_growth__adverse__100bps.csv,117,71,-0.08076327116650944,-0.24141125146190068,1.0776443489348178,2.761336501683378,-0.20535245770851973
evidence/sec_growth_survivorship_retest_full_v1/path_growth__adverse__200bps.csv,117,71,-0.08151499999170222,-0.2437574822653358,1.0772936271151086,2.7608549076279827,-0.20610418653371249
evidence/sec_growth_survivorship_retest_full_v1/path_growth__adverse__50bps.csv,117,71,-0.08038740675391354,-0.24023855826882232,1.0778197098446733,2.7615762621048257,-0.20497659329592383
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__100bps.csv,117,71,-0.07804989166647497,-0.24078612797193405,1.0776443489348182,2.7613365016833766,-0.20263907820848526
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__200bps.csv,117,71,-0.07871771791960168,-0.24294129587064917,1.0772936271151095,2.7608549076279854,-0.20330690446161195
evidence/sec_growth_survivorship_retest_full_v1/path_growth__base__50bps.csv,117,71,-0.0777159785399105,-0.23970890585246823,1.0778197098446722,2.761576262104822,-0.20230516508192076
evidence/sec_growth_survivorship_retest_v1/path_benchmark__SPY__100bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_v1/path_benchmark__SPY__200bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_v1/path_benchmark__SPY__50bps.csv,117,71,0.14146693786849396,0.9856261241167859,0.3315400903112277,2.385929543947592,0.016877751326483684
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__100bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__200bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLE__50bps.csv,117,71,0.015548435190017746,0.06540254257496056,0.37448546654715137,1.6978907310500269,-0.10904075135199252
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLK__100bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLK__200bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_v1/path_benchmark__XLK__50bps.csv,117,71,0.20188803699245786,0.8999639350256559,0.5693407750245653,2.360059495645927,0.07729885045044758
evidence/sec_growth_survivorship_retest_v1/path_growth__adverse__100bps.csv,117,71,-0.0807633200684405,-0.24141142688886336,1.0583442689743388,2.722771475206645,-0.2053525066104508
evidence/sec_growth_survivorship_retest_v1/path_growth__adverse__200bps.csv,117,71,-0.08151504833236427,-0.24375765625866339,1.0579935469093231,2.722286133145741,-0.20610423487437454
evidence/sec_growth_survivorship_retest_v1/path_growth__adverse__50bps.csv,117,71,-0.08038745593647942,-0.24023873441155236,1.0585196300068471,2.723013114832788,-0.20497664247848968
evidence/sec_growth_survivorship_retest_v1/path_growth__base__100bps.csv,117,71,-0.0780499405684055,-0.24078630990962713,1.0583442689743385,2.722771475206645,-0.20263912711041576
evidence/sec_growth_survivorship_retest_v1/path_growth__base__200bps.csv,117,71,-0.07871776626026404,-0.24294147630689183,1.0579935469093225,2.722286133145739,-0.20330695280227432
evidence/sec_growth_survivorship_retest_v1/path_growth__base__50bps.csv,117,71,-0.07771602772247647,-0.23970908853988399,1.0585196300068462,2.7230131148327854,-0.20230521426448675
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__binary_10_40_control__monthly__100bps.csv,117,71,0.06312177551323467,0.3140554203581455,0.7420277299919783,2.8072921288908774,-0.061467411028775606
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__binary_10_40_control__monthly__200bps.csv,117,71,0.01323744925633436,0.06475990206797158,0.7034227343270796,2.656738031653642,-0.11135173728567592
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__binary_10_40_control__monthly__50bps.csv,117,71,0.08806854014435278,0.4414553775311879,0.7613366983231719,2.881508893918674,-0.036520646397657494
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__biweekly__100bps.csv,117,71,0.05334825015687129,0.26432687642271074,0.7764756066682782,2.8435134650605955,-0.07124093638513898
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__biweekly__200bps.csv,117,71,0.0009546525986990659,0.004645796053474764,0.733209107205469,2.6835463995176405,-0.12363453394331121
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__biweekly__50bps.csv,117,71,0.0795501753352486,0.3972859854339796,0.798107931697703,2.922310010327584,-0.04503901120676168
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__monthly__100bps.csv,117,71,0.05349386127233855,0.2650184815682896,0.7767976815095828,2.8432887376559597,-0.07109532526967172
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__monthly__200bps.csv,117,71,0.0011547235453071754,0.005618687496310912,0.733754128396425,2.684789291346991,-0.1234344629967031
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__monthly__50bps.csv,117,71,0.07966846410011971,0.39783661614501376,0.7983174665992291,2.9213239385826,-0.04492072244189056
evidence/sec_growth_three_tier_cap_frequency_v1/path__adverse__breadth3_concentration60_vol_50__monthly_with_weekly_2x_emergency__100bps.csv,117,71,0.05349386127233855,0.2650184815682896,0.7767976815095828,2.8432887376559597,-0.07109532526967172
