variant,decision_date,realization_date,gross_return,turnover,short_exposure,gross_exposure,active_pairs,selected_pairs
stale_5d,1995-07-10,1995-07-11,0,0,0,0,0,0
real,1995-07-11,1995-07-12,0,0,0,0,0,0
inverted,1995-07-11,1995-07-12,0,0,0,0,0,0
random_pairs,1995-07-11,1995-07-12,0,0,0,0,0,0
stale_5d,1995-07-11,1995-07-12,0,0,0,0,0,0
real,1995-07-12,1995-07-13,0,0,0,0,0,0
inverted,1995-07-12,1995-07-13,0,0,0,0,0,0
random_pairs,1995-07-12,1995-07-13,0,0,0,0,0,0
stale_5d,1995-07-12,1995-07-13,0,0,0,0,0,0
real,1995-07-13,1995-07-14,0,0,0,0,0,0
inverted,1995-07-13,1995-07-14,0,0,0,0,0,0
random_pairs,1995-07-13,1995-07-14,0,0,0,0,0,0
stale_5d,1995-07-13,1995-07-14,0,0,0,0,0,0
real,1995-07-14,1995-07-17,0,0,0,0,0,0
inverted,1995-07-14,1995-07-17,0,0,0,0,0,0
random_pairs,1995-07-14,1995-07-17,0,0,0,0,0,0
stale_5d,1995-07-14,1995-07-17,0,0,0,0,0,0
real,1995-07-17,1995-07-18,0,0,0,0,0,0
inverted,1995-07-17,1995-07-18,0,0,0,0,0,0
random_pairs,1995-07-17,1995-07-18,0,0,0,0,0,0
stale_5d,1995-07-17,1995-07-18,0,0,0,0,0,0
real,1995-07-18,1995-07-19,0,0,0,0,0,0
inverted,1995-07-18,1995-07-19,0,0,0,0,0,0
random_pairs,1995-07-18,1995-07-19,0,0,0,0,0,0
stale_5d,1995-07-18,1995-07-19,0,0,0,0,0,0
real,1995-07-19,1995-07-20,0,0,0,0,0,0
inverted,1995-07-19,1995-07-20,0,0,0,0,0,0
random_pairs,1995-07-19,1995-07-20,0,0,0,0,0,0
stale_5d,1995-07-19,1995-07-20,0,0,0,0,0,0
real,1995-07-20,1995-07-21,0,0,0,0,0,0
inverted,1995-07-20,1995-07-21,0,0,0,0,0,0
random_pairs,1995-07-20,1995-07-21,0,0,0,0,0,0
stale_5d,1995-07-20,1995-07-21,0,0,0,0,0,0
real,1995-07-21,1995-07-24,0,0,0,0,0,0
inverted,1995-07-21,1995-07-24,0,0,0,0,0,0
random_pairs,1995-07-21,1995-07-24,0,0,0,0,0,0
stale_5d,1995-07-21,1995-07-24,0,0,0,0,0,0
real,1995-07-24,1995-07-25,0,0,0,0,0,0
inverted,1995-07-24,1995-07-25,0,0,0,0,0,0
random_pairs,1995-07-24,1995-07-25,0,0,0,0,0,0
stale_5d,1995-07-24,1995-07-25,0,0,0,0,0,0
real,1995-07-25,1995-07-26,0,0,0,0,0,0
inverted,1995-07-25,1995-07-26,0,0,0,0,0,0
random_pairs,1995-07-25,1995-07-26,0,0,0,0,0,0
stale_5d,1995-07-25,1995-07-26,0,0,0,0,0,0
real,1995-07-26,1995-07-27,0,0,0,0,0,0
inverted,1995-07-26,1995-07-27,0,0,0,0,0,0
random_pairs,1995-07-26,1995-07-27,0,0,0,0,0,0
stale_5d,1995-07-26,1995-07-27,0,0,0,0,0,0
real,1995-07-27,1995-07-28,0,0,0,0,0,0
inverted,1995-07-27,1995-07-28,0,0,0,0,0,0
random_pairs,1995-07-27,1995-07-28,0,0,0,0,0,0
stale_5d,1995-07-27,1995-07-28,0,0,0,0,0,0
real,1995-07-28,1995-07-31,0,0,0,0,0,0
inverted,1995-07-28,1995-07-31,0,0,0,0,0,0
random_pairs,1995-07-28,1995-07-31,0,0,0,0,0,0
stale_5d,1995-07-28,1995-07-31,0,0,0,0,0,0
real,1995-07-31,1995-08-01,0,0,0,0,0,0
inverted,1995-07-31,1995-08-01,0,0,0,0,0,0
random_pairs,1995-07-31,1995-08-01,0,0,0,0,0,0
stale_5d,1995-07-31,1995-08-01,0,0,0,0,0,0
real,1995-08-01,1995-08-02,0,0,0,0,0,0
inverted,1995-08-01,1995-08-02,0,0,0,0,0,0
random_pairs,1995-08-01,1995-08-02,0,0,0,0,0,0
stale_5d,1995-08-01,1995-08-02,0,0,0,0,0,0
real,1995-08-02,1995-08-03,0,0,0,0,0,0
inverted,1995-08-02,1995-08-03,0,0,0,0,0,0
random_pairs,1995-08-02,1995-08-03,0,0,0,0,0,0
stale_5d,1995-08-02,1995-08-03,0,0,0,0,0,0
real,1995-08-03,1995-08-04,0,0,0,0,0,0
inverted,1995-08-03,1995-08-04,0,0,0,0,0,0
random_pairs,1995-08-03,1995-08-04,0,0,0,0,0,0
stale_5d,1995-08-03,1995-08-04,0,0,0,0,0,0
real,1995-08-04,1995-08-07,0,0,0,0,0,0
inverted,1995-08-04,1995-08-07,0,0,0,0,0,0
random_pairs,1995-08-04,1995-08-07,0,0,0,0,0,0
stale_5d,1995-08-04,1995-08-07,0,0,0,0,0,0
real,1995-08-07,1995-08-08,0,0,0,0,0,0
inverted,1995-08-07,1995-08-08,0,0,0,0,0,0
random_pairs,1995-08-07,1995-08-08,0,0,0,0,0,0
stale_5d,1995-08-07,1995-08-08,0,0,0,0,0,0
real,1995-08-08,1995-08-09,0,0,0,0,0,0
inverted,1995-08-08,1995-08-09,0,0,0,0,0,0
random_pairs,1995-08-08,1995-08-09,0,0,0,0,0,0
stale_5d,1995-08-08,1995-08-09,0,0,0,0,0,0
real,1995-08-09,1995-08-10,0,0,0,0,0,0
inverted,1995-08-09,1995-08-10,0,0,0,0,0,0
random_pairs,1995-08-09,1995-08-10,0,0,0,0,0,0
stale_5d,1995-08-09,1995-08-10,0,0,0,0,0,0
real,1995-08-10,1995-08-11,0,0,0,0,0,0
inverted,1995-08-10,1995-08-11,0,0,0,0,0,0
random_pairs,1995-08-10,1995-08-11,0,0,0,0,0,0
stale_5d,1995-08-10,1995-08-11,0,0,0,0,0,0
real,1995-08-11,1995-08-14,0,0,0,0,0,0
inverted,1995-08-11,1995-08-14,0,0,0,0,0,0
random_pairs,1995-08-11,1995-08-14,0,0,0,0,0,0
stale_5d,1995-08-11,1995-08-14,0,0,0,0,0,0
real,1995-08-14,1995-08-15,0,0,0,0,0,0
inverted,1995-08-14,1995-08-15,0,0,0,0,0,0
random_pairs,1995-08-14,1995-08-15,0,0,0,0,0,0
stale_5d,1995-08-14,1995-08-15,0,0,0,0,0,0
real,1995-08-15,1995-08-16,0,0,0,0,0,0
inverted,1995-08-15,1995-08-16,0,0,0,0,0,0
random_pairs,1995-08-15,1995-08-16,0,0,0,0,0,0
stale_5d,1995-08-15,1995-08-16,0,0,0,0,0,0
real,1995-08-16,1995-08-17,0,0,0,0,0,0
inverted,1995-08-16,1995-08-17,0,0,0,0,0,0
random_pairs,1995-08-16,1995-08-17,0,0,0,0,0,0
stale_5d,1995-08-16,1995-08-17,0,0,0,0,0,0
real,1995-08-17,1995-08-18,0,0,0,0,0,0
inverted,1995-08-17,1995-08-18,0,0,0,0,0,0
random_pairs,1995-08-17,1995-08-18,0,0,0,0,0,0
stale_5d,1995-08-17,1995-08-18,0,0,0,0,0,0
real,1995-08-18,1995-08-21,0,0,0,0,0,0
inverted,1995-08-18,1995-08-21,0,0,0,0,0,0
random_pairs,1995-08-18,1995-08-21,0,0,0,0,0,0
stale_5d,1995-08-18,1995-08-21,0,0,0,0,0,0
real,1995-08-21,1995-08-22,0,0,0,0,0,0
inverted,1995-08-21,1995-08-22,0,0,0,0,0,0
random_pairs,1995-08-21,1995-08-22,0,0,0,0,0,0
stale_5d,1995-08-21,1995-08-22,0,0,0,0,0,0
real,1995-08-22,1995-08-23,0,0,0,0,0,0
inverted,1995-08-22,1995-08-23,0,0,0,0,0,0
random_pairs,1995-08-22,1995-08-23,0,0,0,0,0,0
stale_5d,1995-08-22,1995-08-23,0,0,0,0,0,0
real,1995-08-23,1995-08-24,0,0,0,0,0,0
inverted,1995-08-23,1995-08-24,0,0,0,0,0,0
random_pairs,1995-08-23,1995-08-24,0,0,0,0,0,0
stale_5d,1995-08-23,1995-08-24,0,0,0,0,0,0
real,1995-08-24,1995-08-25,0,0,0,0,0,0
inverted,1995-08-24,1995-08-25,0,0,0,0,0,0
random_pairs,1995-08-24,1995-08-25,0,0,0,0,0,0
stale_5d,1995-08-24,1995-08-25,0,0,0,0,0,0
real,1995-08-25,1995-08-28,0,0,0,0,0,0
inverted,1995-08-25,1995-08-28,0,0,0,0,0,0
random_pairs,1995-08-25,1995-08-28,0,0,0,0,0,0
stale_5d,1995-08-25,1995-08-28,0,0,0,0,0,0
real,1995-08-28,1995-08-29,0,0,0,0,0,0
inverted,1995-08-28,1995-08-29,0,0,0,0,0,0
random_pairs,1995-08-28,1995-08-29,0,0,0,0,0,0
stale_5d,1995-08-28,1995-08-29,0,0,0,0,0,0
real,1995-08-29,1995-08-30,0,0,0,0,0,0
inverted,1995-08-29,1995-08-30,0,0,0,0,0,0
random_pairs,1995-08-29,1995-08-30,0,0,0,0,0,0
stale_5d,1995-08-29,1995-08-30,0,0,0,0,0,0
real,1995-08-30,1995-08-31,0,0,0,0,0,0
inverted,1995-08-30,1995-08-31,0,0,0,0,0,0
random_pairs,1995-08-30,1995-08-31,0,0,0,0,0,0
stale_5d,1995-08-30,1995-08-31,0,0,0,0,0,0
real,1995-08-31,1995-09-01,0,0,0,0,0,0
inverted,1995-08-31,1995-09-01,0,0,0,0,0,0
random_pairs,1995-08-31,1995-09-01,0,0,0,0,0,0
stale_5d,1995-08-31,1995-09-01,0,0,0,0,0,0
real,1995-09-01,1995-09-05,0,0,0,0,0,0
inverted,1995-09-01,1995-09-05,0,0,0,0,0,0
random_pairs,1995-09-01,1995-09-05,0,0,0,0,0,0
stale_5d,1995-09-01,1995-09-05,0,0,0,0,0,0
real,1995-09-05,1995-09-06,0,0,0,0,0,0
inverted,1995-09-05,1995-09-06,0,0,0,0,0,0
random_pairs,1995-09-05,1995-09-06,0,0,0,0,0,0
stale_5d,1995-09-05,1995-09-06,0,0,0,0,0,0
real,1995-09-06,1995-09-07,0,0,0,0,0,0
inverted,1995-09-06,1995-09-07,0,0,0,0,0,0
random_pairs,1995-09-06,1995-09-07,0,0,0,0,0,0
stale_5d,1995-09-06,1995-09-07,0,0,0,0,0,0
real,1995-09-07,1995-09-08,0,0,0,0,0,0
inverted,1995-09-07,1995-09-08,0,0,0,0,0,0
random_pairs,1995-09-07,1995-09-08,0,0,0,0,0,0
stale_5d,1995-09-07,1995-09-08,0,0,0,0,0,0
real,1995-09-08,1995-09-11,0,0,0,0,0,0
inverted,1995-09-08,1995-09-11,0,0,0,0,0,0
random_pairs,1995-09-08,1995-09-11,0,0,0,0,0,0
stale_5d,1995-09-08,1995-09-11,0,0,0,0,0,0
real,1995-09-11,1995-09-12,0,0,0,0,0,0
inverted,1995-09-11,1995-09-12,0,0,0,0,0,0
random_pairs,1995-09-11,1995-09-12,0,0,0,0,0,0
stale_5d,1995-09-11,1995-09-12,0,0,0,0,0,0
real,1995-09-12,1995-09-13,0,0,0,0,0,0
inverted,1995-09-12,1995-09-13,0,0,0,0,0,0
random_pairs,1995-09-12,1995-09-13,0,0,0,0,0,0
stale_5d,1995-09-12,1995-09-13,0,0,0,0,0,0
real,1995-09-13,1995-09-14,0,0,0,0,0,0
inverted,1995-09-13,1995-09-14,0,0,0,0,0,0
random_pairs,1995-09-13,1995-09-14,0,0,0,0,0,0
stale_5d,1995-09-13,1995-09-14,0,0,0,0,0,0
real,1995-09-14,1995-09-15,0,0,0,0,0,0
inverted,1995-09-14,1995-09-15,0,0,0,0,0,0
random_pairs,1995-09-14,1995-09-15,0,0,0,0,0,0
stale_5d,1995-09-14,1995-09-15,0,0,0,0,0,0
real,1995-09-15,1995-09-18,0,0,0,0,0,0
inverted,1995-09-15,1995-09-18,0,0,0,0,0,0
random_pairs,1995-09-15,1995-09-18,0,0,0,0,0,0
stale_5d,1995-09-15,1995-09-18,0,0,0,0,0,0
real,1995-09-18,1995-09-19,0,0,0,0,0,0
inverted,1995-09-18,1995-09-19,0,0,0,0,0,0
random_pairs,1995-09-18,1995-09-19,0,0,0,0,0,0
stale_5d,1995-09-18,1995-09-19,0,0,0,0,0,0
real,1995-09-19,1995-09-20,0,0,0,0,0,0
inverted,1995-09-19,1995-09-20,0,0,0,0,0,0
random_pairs,1995-09-19,1995-09-20,0,0,0,0,0,0
stale_5d,1995-09-19,1995-09-20,0,0,0,0,0,0
real,1995-09-20,1995-09-21,0,0,0,0,0,0
inverted,1995-09-20,1995-09-21,0,0,0,0,0,0
random_pairs,1995-09-20,1995-09-21,0,0,0,0,0,0
stale_5d,1995-09-20,1995-09-21,0,0,0,0,0,0
real,1995-09-21,1995-09-22,0,0,0,0,0,0
inverted,1995-09-21,1995-09-22,0,0,0,0,0,0
random_pairs,1995-09-21,1995-09-22,0,0,0,0,0,0
stale_5d,1995-09-21,1995-09-22,0,0,0,0,0,0
real,1995-09-22,1995-09-25,0,0,0,0,0,0
inverted,1995-09-22,1995-09-25,0,0,0,0,0,0
random_pairs,1995-09-22,1995-09-25,0,0,0,0,0,0
stale_5d,1995-09-22,1995-09-25,0,0,0,0,0,0
real,1995-09-25,1995-09-26,0,0,0,0,0,0
inverted,1995-09-25,1995-09-26,0,0,0,0,0,0
random_pairs,1995-09-25,1995-09-26,0,0,0,0,0,0
stale_5d,1995-09-25,1995-09-26,0,0,0,0,0,0
real,1995-09-26,1995-09-27,0,0,0,0,0,0
inverted,1995-09-26,1995-09-27,0,0,0,0,0,0
random_pairs,1995-09-26,1995-09-27,0,0,0,0,0,0
stale_5d,1995-09-26,1995-09-27,0,0,0,0,0,0
real,1995-09-27,1995-09-28,0,0,0,0,0,0
inverted,1995-09-27,1995-09-28,0,0,0,0,0,0
random_pairs,1995-09-27,1995-09-28,0,0,0,0,0,0
stale_5d,1995-09-27,1995-09-28,0,0,0,0,0,0
real,1995-09-28,1995-09-29,0,0,0,0,0,0
inverted,1995-09-28,1995-09-29,0,0,0,0,0,0
random_pairs,1995-09-28,1995-09-29,0,0,0,0,0,0
stale_5d,1995-09-28,1995-09-29,0,0,0,0,0,0
real,1995-09-29,1995-10-02,0,0,0,0,0,0
inverted,1995-09-29,1995-10-02,0,0,0,0,0,0
random_pairs,1995-09-29,1995-10-02,0,0,0,0,0,0
stale_5d,1995-09-29,1995-10-02,0,0,0,0,0,0
real,1995-10-02,1995-10-03,0,0,0,0,0,0
inverted,1995-10-02,1995-10-03,0,0,0,0,0,0
random_pairs,1995-10-02,1995-10-03,0,0,0,0,0,0
stale_5d,1995-10-02,1995-10-03,0,0,0,0,0,0
real,1995-10-03,1995-10-04,0,0,0,0,0,0
inverted,1995-10-03,1995-10-04,0,0,0,0,0,0
random_pairs,1995-10-03,1995-10-04,0,0,0,0,0,0
stale_5d,1995-10-03,1995-10-04,0,0,0,0,0,0
real,1995-10-04,1995-10-05,0,0,0,0,0,0
inverted,1995-10-04,1995-10-05,0,0,0,0,0,0
random_pairs,1995-10-04,1995-10-05,0,0,0,0,0,0
stale_5d,1995-10-04,1995-10-05,0,0,0,0,0,0
real,1995-10-05,1995-10-06,0,0,0,0,0,0
inverted,1995-10-05,1995-10-06,0,0,0,0,0,0
random_pairs,1995-10-05,1995-10-06,0,0,0,0,0,0
stale_5d,1995-10-05,1995-10-06,0,0,0,0,0,0
real,1995-10-06,1995-10-09,0,0,0,0,0,0
inverted,1995-10-06,1995-10-09,0,0,0,0,0,0
random_pairs,1995-10-06,1995-10-09,0,0,0,0,0,0
stale_5d,1995-10-06,1995-10-09,0,0,0,0,0,0
real,1995-10-09,1995-10-10,0,0,0,0,0,0
inverted,1995-10-09,1995-10-10,0,0,0,0,0,0
random_pairs,1995-10-09,1995-10-10,0,0,0,0,0,0
stale_5d,1995-10-09,1995-10-10,0,0,0,0,0,0
real,1995-10-10,1995-10-11,0,0,0,0,0,0
inverted,1995-10-10,1995-10-11,0,0,0,0,0,0
random_pairs,1995-10-10,1995-10-11,0,0,0,0,0,0
stale_5d,1995-10-10,1995-10-11,0,0,0,0,0,0
real,1995-10-11,1995-10-12,0,0,0,0,0,0
inverted,1995-10-11,1995-10-12,0,0,0,0,0,0
random_pairs,1995-10-11,1995-10-12,0,0,0,0,0,0
stale_5d,1995-10-11,1995-10-12,0,0,0,0,0,0
real,1995-10-12,1995-10-13,0,0,0,0,0,0
inverted,1995-10-12,1995-10-13,0,0,0,0,0,0
random_pairs,1995-10-12,1995-10-13,0,0,0,0,0,0
stale_5d,1995-10-12,1995-10-13,0,0,0,0,0,0
real,1995-10-13,1995-10-16,0,0,0,0,0,0
inverted,1995-10-13,1995-10-16,0,0,0,0,0,0
random_pairs,1995-10-13,1995-10-16,0,0,0,0,0,0
stale_5d,1995-10-13,1995-10-16,0,0,0,0,0,0
real,1995-10-16,1995-10-17,0,0,0,0,0,0
inverted,1995-10-16,1995-10-17,0,0,0,0,0,0
random_pairs,1995-10-16,1995-10-17,0,0,0,0,0,0
stale_5d,1995-10-16,1995-10-17,0,0,0,0,0,0
real,1995-10-17,1995-10-18,0,0,0,0,0,0
inverted,1995-10-17,1995-10-18,0,0,0,0,0,0
random_pairs,1995-10-17,1995-10-18,0,0,0,0,0,0
stale_5d,1995-10-17,1995-10-18,0,0,0,0,0,0
real,1995-10-18,1995-10-19,0,0,0,0,0,0
inverted,1995-10-18,1995-10-19,0,0,0,0,0,0
random_pairs,1995-10-18,1995-10-19,0,0,0,0,0,0
stale_5d,1995-10-18,1995-10-19,0,0,0,0,0,0
real,1995-10-19,1995-10-20,0,0,0,0,0,0
inverted,1995-10-19,1995-10-20,0,0,0,0,0,0
random_pairs,1995-10-19,1995-10-20,0,0,0,0,0,0
stale_5d,1995-10-19,1995-10-20,0,0,0,0,0,0
real,1995-10-20,1995-10-23,0,0,0,0,0,0
inverted,1995-10-20,1995-10-23,0,0,0,0,0,0
random_pairs,1995-10-20,1995-10-23,0,0,0,0,0,0
stale_5d,1995-10-20,1995-10-23,0,0,0,0,0,0
real,1995-10-23,1995-10-24,0,0,0,0,0,0
inverted,1995-10-23,1995-10-24,0,0,0,0,0,0
random_pairs,1995-10-23,1995-10-24,0,0,0,0,0,0
stale_5d,1995-10-23,1995-10-24,0,0,0,0,0,0
real,1995-10-24,1995-10-25,0,0,0,0,0,0
inverted,1995-10-24,1995-10-25,0,0,0,0,0,0
random_pairs,1995-10-24,1995-10-25,0,0,0,0,0,0
stale_5d,1995-10-24,1995-10-25,0,0,0,0,0,0
real,1995-10-25,1995-10-26,0,0,0,0,0,0
inverted,1995-10-25,1995-10-26,0,0,0,0,0,0
random_pairs,1995-10-25,1995-10-26,0,0,0,0,0,0
stale_5d,1995-10-25,1995-10-26,0,0,0,0,0,0
real,1995-10-26,1995-10-27,0,0,0,0,0,0
inverted,1995-10-26,1995-10-27,0,0,0,0,0,0
random_pairs,1995-10-26,1995-10-27,0,0,0,0,0,0
stale_5d,1995-10-26,1995-10-27,0,0,0,0,0,0
real,1995-10-27,1995-10-30,0,0,0,0,0,0
inverted,1995-10-27,1995-10-30,0,0,0,0,0,0
random_pairs,1995-10-27,1995-10-30,0,0,0,0,0,0
stale_5d,1995-10-27,1995-10-30,0,0,0,0,0,0
real,1995-10-30,1995-10-31,0,0,0,0,0,0
inverted,1995-10-30,1995-10-31,0,0,0,0,0,0
random_pairs,1995-10-30,1995-10-31,0,0,0,0,0,0
stale_5d,1995-10-30,1995-10-31,0,0,0,0,0,0
real,1995-10-31,1995-11-01,0,0,0,0,0,0
inverted,1995-10-31,1995-11-01,0,0,0,0,0,0
random_pairs,1995-10-31,1995-11-01,0,0,0,0,0,0
stale_5d,1995-10-31,1995-11-01,0,0,0,0,0,0
real,1995-11-01,1995-11-02,0,0,0,0,0,0
inverted,1995-11-01,1995-11-02,0,0,0,0,0,0
random_pairs,1995-11-01,1995-11-02,0,0,0,0,0,0
stale_5d,1995-11-01,1995-11-02,0,0,0,0,0,0
real,1995-11-02,1995-11-03,0,0,0,0,0,0
inverted,1995-11-02,1995-11-03,0,0,0,0,0,0
random_pairs,1995-11-02,1995-11-03,0,0,0,0,0,0
stale_5d,1995-11-02,1995-11-03,0,0,0,0,0,0
real,1995-11-03,1995-11-06,0,0,0,0,0,0
inverted,1995-11-03,1995-11-06,0,0,0,0,0,0
random_pairs,1995-11-03,1995-11-06,0,0,0,0,0,0
stale_5d,1995-11-03,1995-11-06,0,0,0,0,0,0
real,1995-11-06,1995-11-07,0,0,0,0,0,0
inverted,1995-11-06,1995-11-07,0,0,0,0,0,0
random_pairs,1995-11-06,1995-11-07,0,0,0,0,0,0
stale_5d,1995-11-06,1995-11-07,0,0,0,0,0,0
real,1995-11-07,1995-11-08,0,0,0,0,0,0
inverted,1995-11-07,1995-11-08,0,0,0,0,0,0
random_pairs,1995-11-07,1995-11-08,0,0,0,0,0,0
stale_5d,1995-11-07,1995-11-08,0,0,0,0,0,0
real,1995-11-08,1995-11-09,0,0,0,0,0,0
inverted,1995-11-08,1995-11-09,0,0,0,0,0,0
random_pairs,1995-11-08,1995-11-09,0,0,0,0,0,0
stale_5d,1995-11-08,1995-11-09,0,0,0,0,0,0
real,1995-11-09,1995-11-10,0,0,0,0,0,0
inverted,1995-11-09,1995-11-10,0,0,0,0,0,0
random_pairs,1995-11-09,1995-11-10,0,0,0,0,0,0
stale_5d,1995-11-09,1995-11-10,0,0,0,0,0,0
real,1995-11-10,1995-11-13,0,0,0,0,0,0
inverted,1995-11-10,1995-11-13,0,0,0,0,0,0
random_pairs,1995-11-10,1995-11-13,0,0,0,0,0,0
stale_5d,1995-11-10,1995-11-13,0,0,0,0,0,0
real,1995-11-13,1995-11-14,0,0,0,0,0,0
inverted,1995-11-13,1995-11-14,0,0,0,0,0,0
random_pairs,1995-11-13,1995-11-14,0,0,0,0,0,0
stale_5d,1995-11-13,1995-11-14,0,0,0,0,0,0
real,1995-11-14,1995-11-15,0,0,0,0,0,0
inverted,1995-11-14,1995-11-15,0,0,0,0,0,0
random_pairs,1995-11-14,1995-11-15,0,0,0,0,0,0
stale_5d,1995-11-14,1995-11-15,0,0,0,0,0,0
real,1995-11-15,1995-11-16,0,0,0,0,0,0
inverted,1995-11-15,1995-11-16,0,0,0,0,0,0
random_pairs,1995-11-15,1995-11-16,0,0,0,0,0,0
stale_5d,1995-11-15,1995-11-16,0,0,0,0,0,0
real,1995-11-16,1995-11-17,0,0,0,0,0,0
inverted,1995-11-16,1995-11-17,0,0,0,0,0,0
random_pairs,1995-11-16,1995-11-17,0,0,0,0,0,0
stale_5d,1995-11-16,1995-11-17,0,0,0,0,0,0
real,1995-11-17,1995-11-20,0,0,0,0,0,0
inverted,1995-11-17,1995-11-20,0,0,0,0,0,0
random_pairs,1995-11-17,1995-11-20,0,0,0,0,0,0
stale_5d,1995-11-17,1995-11-20,0,0,0,0,0,0
real,1995-11-20,1995-11-21,0,0,0,0,0,0
inverted,1995-11-20,1995-11-21,0,0,0,0,0,0
random_pairs,1995-11-20,1995-11-21,0,0,0,0,0,0
stale_5d,1995-11-20,1995-11-21,0,0,0,0,0,0
real,1995-11-21,1995-11-22,0,0,0,0,0,0
inverted,1995-11-21,1995-11-22,0,0,0,0,0,0
random_pairs,1995-11-21,1995-11-22,0,0,0,0,0,0
stale_5d,1995-11-21,1995-11-22,0,0,0,0,0,0
real,1995-11-22,1995-11-24,0,0,0,0,0,0
inverted,1995-11-22,1995-11-24,0,0,0,0,0,0
random_pairs,1995-11-22,1995-11-24,0,0,0,0,0,0
stale_5d,1995-11-22,1995-11-24,0,0,0,0,0,0
real,1995-11-24,1995-11-27,0,0,0,0,0,0
inverted,1995-11-24,1995-11-27,0,0,0,0,0,0
random_pairs,1995-11-24,1995-11-27,0,0,0,0,0,0
stale_5d,1995-11-24,1995-11-27,0,0,0,0,0,0
real,1995-11-27,1995-11-28,0,0,0,0,0,0
inverted,1995-11-27,1995-11-28,0,0,0,0,0,0
random_pairs,1995-11-27,1995-11-28,0,0,0,0,0,0
stale_5d,1995-11-27,1995-11-28,0,0,0,0,0,0
real,1995-11-28,1995-11-29,0,0,0,0,0,0
inverted,1995-11-28,1995-11-29,0,0,0,0,0,0
random_pairs,1995-11-28,1995-11-29,0,0,0,0,0,0
stale_5d,1995-11-28,1995-11-29,0,0,0,0,0,0
real,1995-11-29,1995-11-30,0,0,0,0,0,0
inverted,1995-11-29,1995-11-30,0,0,0,0,0,0
random_pairs,1995-11-29,1995-11-30,0,0,0,0,0,0
stale_5d,1995-11-29,1995-11-30,0,0,0,0,0,0
real,1995-11-30,1995-12-01,0,0,0,0,0,0
inverted,1995-11-30,1995-12-01,0,0,0,0,0,0
random_pairs,1995-11-30,1995-12-01,0,0,0,0,0,0
stale_5d,1995-11-30,1995-12-01,0,0,0,0,0,0
real,1995-12-01,1995-12-04,0,0,0,0,0,0
inverted,1995-12-01,1995-12-04,0,0,0,0,0,0
random_pairs,1995-12-01,1995-12-04,0,0,0,0,0,0
stale_5d,1995-12-01,1995-12-04,0,0,0,0,0,0
real,1995-12-04,1995-12-05,0,0,0,0,0,0
inverted,1995-12-04,1995-12-05,0,0,0,0,0,0
random_pairs,1995-12-04,1995-12-05,0,0,0,0,0,0
stale_5d,1995-12-04,1995-12-05,0,0,0,0,0,0
real,1995-12-05,1995-12-06,0,0,0,0,0,0
inverted,1995-12-05,1995-12-06,0,0,0,0,0,0
random_pairs,1995-12-05,1995-12-06,0,0,0,0,0,0
stale_5d,1995-12-05,1995-12-06,0,0,0,0,0,0
real,1995-12-06,1995-12-07,0,0,0,0,0,0
inverted,1995-12-06,1995-12-07,0,0,0,0,0,0
random_pairs,1995-12-06,1995-12-07,0,0,0,0,0,0
stale_5d,1995-12-06,1995-12-07,0,0,0,0,0,0
real,1995-12-07,1995-12-08,0,0,0,0,0,0
inverted,1995-12-07,1995-12-08,0,0,0,0,0,0
random_pairs,1995-12-07,1995-12-08,0,0,0,0,0,0
stale_5d,1995-12-07,1995-12-08,0,0,0,0,0,0
real,1995-12-08,1995-12-11,0,0,0,0,0,0
inverted,1995-12-08,1995-12-11,0,0,0,0,0,0
random_pairs,1995-12-08,1995-12-11,0,0,0,0,0,0
stale_5d,1995-12-08,1995-12-11,0,0,0,0,0,0
real,1995-12-11,1995-12-12,0,0,0,0,0,0
inverted,1995-12-11,1995-12-12,0,0,0,0,0,0
random_pairs,1995-12-11,1995-12-12,0,0,0,0,0,0
stale_5d,1995-12-11,1995-12-12,0,0,0,0,0,0
real,1995-12-12,1995-12-13,0,0,0,0,0,0
inverted,1995-12-12,1995-12-13,0,0,0,0,0,0
random_pairs,1995-12-12,1995-12-13,0,0,0,0,0,0
stale_5d,1995-12-12,1995-12-13,0,0,0,0,0,0
real,1995-12-13,1995-12-14,0,0,0,0,0,0
inverted,1995-12-13,1995-12-14,0,0,0,0,0,0
random_pairs,1995-12-13,1995-12-14,0,0,0,0,0,0
stale_5d,1995-12-13,1995-12-14,0,0,0,0,0,0
real,1995-12-14,1995-12-15,0,0,0,0,0,0
inverted,1995-12-14,1995-12-15,0,0,0,0,0,0
random_pairs,1995-12-14,1995-12-15,0,0,0,0,0,0
stale_5d,1995-12-14,1995-12-15,0,0,0,0,0,0
real,1995-12-15,1995-12-18,0,0,0,0,0,0
inverted,1995-12-15,1995-12-18,0,0,0,0,0,0
random_pairs,1995-12-15,1995-12-18,0,0,0,0,0,0
stale_5d,1995-12-15,1995-12-18,0,0,0,0,0,0
real,1995-12-18,1995-12-19,0,0,0,0,0,0
inverted,1995-12-18,1995-12-19,0,0,0,0,0,0
random_pairs,1995-12-18,1995-12-19,0,0,0,0,0,0
stale_5d,1995-12-18,1995-12-19,0,0,0,0,0,0
real,1995-12-19,1995-12-20,0,0,0,0,0,0
inverted,1995-12-19,1995-12-20,0,0,0,0,0,0
random_pairs,1995-12-19,1995-12-20,0,0,0,0,0,0
stale_5d,1995-12-19,1995-12-20,0,0,0,0,0,0
