candidate,sleeve,ensemble,breadth,market_cap_floor,sector_cap,cohorts,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown
sales_quality__top20__floor250m__sector70__cohort2__w0.10__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.1,50,1.010914555648835,2.8282204655962238,-0.0784006088466237,0.39964160924321535,1.6497687306732691,-0.2187614539557975
sales_quality__top20__floor250m__sector70__cohort2__w0.20__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.2,50,0.9697536714338466,2.9664740741937985,-0.06874382907746401,0.38939346915391826,1.6629384514265704,-0.22359418429727518
sales_quality__top20__floor250m__sector70__cohort2__w0.30__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.3,50,0.9276187085426142,3.095763320435508,-0.06398883487348128,0.37861532138175136,1.6611038102998579,-0.22844435738056934
sales_quality__top20__floor250m__sector70__cohort2__w0.40__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.4,50,0.8846034588439837,3.198500465083808,-0.0611537986376357,0.3673197364881873,1.6420046695533992,-0.23528669526778834
sales_quality__top20__floor250m__sector70__cohort2__w0.10__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.1,100,1.0094831782711093,2.8260290462063336,-0.07840060884662348,0.39831260247442235,1.6457007325995079,-0.21892236772708917
sales_quality__top20__floor250m__sector70__cohort2__w0.20__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.2,100,0.9669414602325326,2.9616842792357057,-0.06874382907746424,0.38675245636544364,1.6544654149384936,-0.22391339553182188
sales_quality__top20__floor250m__sector70__cohort2__w0.30__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.3,100,0.9234786880849273,3.087867311483541,-0.06398883487348128,0.37468081662389197,1.6479546482731051,-0.22891925532876067
sales_quality__top20__floor250m__sector70__cohort2__w0.40__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.4,100,0.8791908973197149,3.1868852880067537,-0.061153798637635814,0.36211172616061105,1.6240168439661682,-0.23528669526778812
sales_quality__top20__floor250m__sector70__cohort2__w0.10__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.1,200,1.0066229447266388,2.8216329275993095,-0.07840060884662359,0.3956573826698291,1.6375359445404098,-0.21924414555080318
sales_quality__top20__floor250m__sector70__cohort2__w0.20__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.2,200,0.961326972848207,2.952040116365816,-0.06874382907746412,0.38148153860989886,1.6373980711707412,-0.22455162111051608
sales_quality__top20__floor250m__sector70__cohort2__w0.30__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.3,200,0.9152206489309547,3.071900913873503,-0.06398883487348128,0.36683663932078536,1.6213770148615687,-0.22986861266639125
sales_quality__top20__floor250m__sector70__cohort2__w0.40__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,2,0.4,200,0.8684042375992116,3.16329326810248,-0.061153798637635814,0.351739550160334,1.5875494608378509,-0.23528669526778823
sales_quality__top20__floor250m__sector70__cohort4__w0.10__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.1,50,1.0134823525468648,2.835226960930678,-0.07815585055630414,0.3990394811199771,1.6478248209729944,-0.2188732250151132
sales_quality__top20__floor250m__sector70__cohort4__w0.20__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.2,50,0.9748044746776134,2.982819917381464,-0.06910028986689765,0.3882050489922835,1.659109856881491,-0.22381799800969482
sales_quality__top20__floor250m__sector70__cohort4__w0.30__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.3,50,0.9350631456511775,3.1243909256348084,-0.06436657412305802,0.3768569965794919,1.655520325017111,-0.22878043529102066
sales_quality__top20__floor250m__sector70__cohort4__w0.40__50bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.4,50,0.8943479649477135,3.242652909541384,-0.06038237142244929,0.3650084089377452,1.634848528715117,-0.23535382419638118
sales_quality__top20__floor250m__sector70__cohort4__w0.10__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.1,100,1.0120320623599826,2.8328243092513765,-0.07815585055630414,0.3977112402047631,1.6436822422501716,-0.2190284465380521
sales_quality__top20__floor250m__sector70__cohort4__w0.20__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.2,100,0.971956533159064,2.9776450732780204,-0.0692434974775391,0.38556734868528375,1.6504936966083026,-0.22412637137004465
sales_quality__top20__floor250m__sector70__cohort4__w0.30__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.3,100,0.9308725927487931,3.1160395124717235,-0.06458192854451827,0.3729300740947852,1.642172688947862,-0.22923988595029665
sales_quality__top20__floor250m__sector70__cohort4__w0.40__100bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.4,100,0.8888719988265947,3.230707915384301,-0.0603823714224494,0.3598139128774025,1.6166263230503661,-0.23549860281613888
sales_quality__top20__floor250m__sector70__cohort4__w0.10__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.1,200,1.0091343401502888,2.8280121615637395,-0.07815585055630414,0.3950579101425551,1.6353787774425597,-0.21933882021621554
sales_quality__top20__floor250m__sector70__cohort4__w0.20__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.2,200,0.9662718861996111,2.9672619027140743,-0.0695299126988218,0.38030446487268055,1.6331847446658947,-0.2247428425478093
sales_quality__top20__floor250m__sector70__cohort4__w0.30__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.3,200,0.9225163111189703,3.099245511697306,-0.06501263738743901,0.36510417872376144,1.6153020641102789,-0.23015817163593488
sales_quality__top20__floor250m__sector70__cohort4__w0.40__200bps,sales_quality__top20__floor250m__sector70,sales_quality,20,250000000,0.7,4,0.4,200,0.8779633616836766,3.2066264106036564,-0.06050458746689036,0.3494742123703831,1.5798753079811767,-0.23578816005565384
sales_quality__top20__floor250m__sector80__cohort1__w0.10__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.1,50,0.9974114388541053,2.779982433871207,-0.08175148365164697,0.3939923099786147,1.6219284677868544,-0.21856777382503034
sales_quality__top20__floor250m__sector80__cohort1__w0.20__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.2,50,0.9435738108100702,2.860913934413186,-0.07188881376802525,0.3782533433892641,1.606443597246201,-0.22320463394478274
sales_quality__top20__floor250m__sector80__cohort1__w0.30__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.3,50,0.8895861846463113,2.924941294567733,-0.06856034736974814,0.362146749535585,1.576478140014814,-0.22975628471992737
sales_quality__top20__floor250m__sector80__cohort1__w0.40__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.4,50,0.8355373951630005,2.958652535198337,-0.06614898913133493,0.3456886933334775,1.5312464198896445,-0.23841288566027763
sales_quality__top20__floor250m__sector80__cohort1__w0.10__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.1,100,0.996067912343255,2.777490708563023,-0.08175148365164675,0.3926665335954609,1.6179604006183563,-0.21870923816039178
sales_quality__top20__floor250m__sector80__cohort1__w0.20__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.2,100,0.9409503964267825,2.855366915719178,-0.07188881376802536,0.3756302010554555,1.5982525486844905,-0.2234854112368705
sales_quality__top20__floor250m__sector80__cohort1__w0.30__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.3,100,0.885747459853985,2.9156665495152736,-0.06856034736974836,0.35825572353955915,1.5638736591162266,-0.22975628471992715
sales_quality__top20__floor250m__sector80__cohort1__w0.40__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.4,100,0.8305486483685947,2.944924120541078,-0.06614898913133505,0.340560279834466,1.5141299338940601,-0.23841288566027763
sales_quality__top20__floor250m__sector80__cohort1__w0.10__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.1,200,0.9933826436306343,2.772488029820743,-0.08175148365164686,0.3900170734896835,1.6099769970957578,-0.21899216683111422
sales_quality__top20__floor250m__sector80__cohort1__w0.20__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.2,200,0.9357105610392626,2.844183545572105,-0.07188881376802536,0.3703922094321752,1.581674644416605,-0.224046965821047
sales_quality__top20__floor250m__sector80__cohort1__w0.30__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.3,200,0.8780854155951867,2.8968888614522283,-0.06856034736974848,0.3504921508519876,1.5382201405449694,-0.22975628471992737
sales_quality__top20__floor250m__sector80__cohort1__w0.40__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,1,0.4,200,0.8205979460181221,2.917023698551452,-0.06614898913133493,0.3303359754805575,1.4791224550345419,-0.23841288566027763
sales_quality__top20__floor250m__sector80__cohort2__w0.10__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.1,50,0.9984993465787133,2.7821725785173745,-0.0816858257892269,0.39329490235737463,1.619957800715697,-0.21929655165202389
sales_quality__top20__floor250m__sector80__cohort2__w0.20__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.2,50,0.9456917334132515,2.865627757263913,-0.07182602913371028,0.37687486774231815,1.602421649185501,-0.22465160012348118
sales_quality__top20__floor250m__sector80__cohort2__w0.30__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.3,50,0.8926760135704419,2.9325086132544906,-0.06846577958451894,0.3601040865718459,1.5703509022978008,-0.2301657132692677
sales_quality__top20__floor250m__sector80__cohort2__w0.40__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.4,50,0.8395409906222542,2.969345764952844,-0.06597354297724922,0.342999231510954,1.5229913493402185,-0.23895337281267448
sales_quality__top20__floor250m__sector80__cohort2__w0.10__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.1,100,0.997150899786561,2.7801517012281862,-0.08168582578922712,0.39196911820713853,1.6159097098523134,-0.2194369994004164
sales_quality__top20__floor250m__sector80__cohort2__w0.20__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.2,100,0.943059416100362,2.8612661339095915,-0.07182602913371028,0.37425238009379647,1.5940418412017718,-0.22493011294299248
sales_quality__top20__floor250m__sector80__cohort2__w0.30__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.3,100,0.8888252664589795,2.925426569895537,-0.06846577958451916,0.3562150106902513,1.5574255593845276,-0.23042560276435053
sales_quality__top20__floor250m__sector80__cohort2__w0.40__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.4,100,0.83453789120656,2.9591079907128055,-0.06597354297724922,0.3378746589281192,1.505409031476691,-0.23895337281267426
sales_quality__top20__floor250m__sector80__cohort2__w0.10__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.1,200,0.9944562698248751,2.776098471521312,-0.08168582578922712,0.3893203552683109,1.6077855597240274,-0.21971785699600044
sales_quality__top20__floor250m__sector80__cohort2__w0.20__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.2,200,0.9378036414381661,2.852488783818677,-0.07182602913371028,0.369018507385831,1.5771674047559012,-0.22548698849666493
sales_quality__top20__floor250m__sector80__cohort2__w0.30__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.3,200,0.8811432630912515,2.9111210899808317,-0.06846577958451905,0.3484615658183077,1.5313168784524949,-0.2312536776655394
sales_quality__top20__floor250m__sector80__cohort2__w0.40__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,2,0.4,200,0.8245655434329273,2.938348231903803,-0.06597354297724922,0.32766893903318506,1.4698003424705282,-0.23895337281267448
sales_quality__top20__floor250m__sector80__cohort4__w0.10__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.1,50,1.0002004114705398,2.7871334920877415,-0.08161872972792361,0.39293259582687345,1.6187236607843876,-0.21904600782026373
sales_quality__top20__floor250m__sector80__cohort4__w0.20__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.2,50,0.9490416539166111,2.877672837606592,-0.07203547691238388,0.3761685809711828,1.600138214990365,-0.2241567571660088
sales_quality__top20__floor250m__sector80__cohort4__w0.30__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.3,50,0.8976196199756055,2.9543702602697164,-0.06878095941576645,0.3590721164599,1.5672469064590748,-0.23026361227600978
sales_quality__top20__floor250m__sector80__cohort4__w0.40__50bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.4,50,0.8460203860262576,3.0041174173865057,-0.06554231718347348,0.34165981520472144,1.5193045762940178,-0.23908265691040187
sales_quality__top20__floor250m__sector80__cohort4__w0.10__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.1,100,0.998837050595204,2.7849047375342755,-0.08161872972792339,0.39160616308327856,1.6146009595695272,-0.21918137938869142
sales_quality__top20__floor250m__sector80__cohort4__w0.20__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.2,100,0.9463812926603239,2.872898576603872,-0.07215775594208629,0.37354613242314794,1.5916193478583447,-0.2244256165774683
sales_quality__top20__floor250m__sector80__cohort4__w0.30__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.3,100,0.8937293493519067,2.946705133069737,-0.06896461766652917,0.3551850278618356,1.5541330296076317,-0.2303587925140158
sales_quality__top20__floor250m__sector80__cohort4__w0.40__100bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.4,100,0.8409678019820281,2.9932045475604676,-0.06578750889546492,0.33654036216178906,1.5015021083771818,-0.2392083172976589
sales_quality__top20__floor250m__sector80__cohort4__w0.10__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.1,200,0.9961128781276916,2.7804412856787124,-0.08161872972792339,0.3889564620673349,1.6063376398004372,-0.21945206975466858
sales_quality__top20__floor250m__sector80__cohort4__w0.20__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.2,200,0.9410705306156946,2.8633219399353647,-0.07240231400149089,0.368313745992231,1.574508303479486,-0.2249631258621596
sales_quality__top20__floor250m__sector80__cohort4__w0.30__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.3,200,0.8859706816375104,2.931300992738376,-0.06933193416805439,0.347438661892006,1.5277410719037405,-0.23054915299002743
sales_quality__top20__floor250m__sector80__cohort4__w0.40__200bps,sales_quality__top20__floor250m__sector80,sales_quality,20,250000000,0.8,4,0.4,200,0.8309005572736461,2.971228931540893,-0.06627789231944758,0.326350286726671,1.4656153893046842,-0.23945963807217308
sales_quality__top20__floor25m__sector50__cohort1__w0.10__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.1,50,1.0088965023155523,2.8694782355500594,-0.08147280709801719,0.393487194764619,1.657401712061152,-0.21350636374253018
sales_quality__top20__floor25m__sector50__cohort1__w0.20__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.2,50,0.9652982304349147,3.0591481565141394,-0.07526173860881691,0.37709188217346745,1.6793749004989809,-0.21309831655384714
sales_quality__top20__floor25m__sector50__cohort1__w0.30__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.3,50,0.9203353876640925,3.2462621201831428,-0.07316739149304718,0.36018193314553404,1.6853183108577852,-0.21321912595733172
sales_quality__top20__floor25m__sector50__cohort1__w0.40__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.4,50,0.8741322846228974,3.4016864649633813,-0.07109378681291922,0.3427780328440644,1.669913377759328,-0.21535245113585766
sales_quality__top20__floor25m__sector50__cohort1__w0.10__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.1,100,1.00752602148239,2.86680243205241,-0.08147280709801719,0.39214740912024126,1.6532951924245696,-0.21363628954310998
sales_quality__top20__floor25m__sector50__cohort1__w0.20__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.2,100,0.9626078579651887,3.0529713231212083,-0.07526173860881702,0.3744422160307539,1.670702965051664,-0.2133576869128635
sales_quality__top20__floor25m__sector50__cohort1__w0.30__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.3,100,0.9163789271606411,3.2354744680632908,-0.07316739149304718,0.356253774293978,1.671657612801926,-0.21321912595733172
sales_quality__top20__floor25m__sector50__cohort1__w0.40__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.4,100,0.8689664603334104,3.3849569433051876,-0.07109378681291956,0.3376041774622116,1.6509345340765074,-0.21535245113585744
sales_quality__top20__floor25m__sector50__cohort1__w0.10__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.1,200,1.0047868984553294,2.8614299201671827,-0.08147280709801685,0.3894700254999439,1.645031805141242,-0.21389614114426925
sales_quality__top20__floor25m__sector50__cohort1__w0.20__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.2,200,0.9572343594280466,3.040511583258599,-0.07526173860881724,0.36915154842167563,1.6531338397079347,-0.21387642763089476
sales_quality__top20__floor25m__sector50__cohort1__w0.30__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.3,200,0.908482052564584,3.213602624236622,-0.07316739149304707,0.34841675119726245,1.6437839844662845,-0.21388769268559238
sales_quality__top20__floor25m__sector50__cohort1__w0.40__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,1,0.4,200,0.8586628552894877,3.3508744218693214,-0.07109378681291945,0.32729039826235273,1.6119443976598038,-0.21535245113585755
sales_quality__top20__floor25m__sector50__cohort2__w0.10__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.1,50,1.006232478645527,2.86325345564534,-0.08157286261524432,0.39276962167709306,1.6545715205001286,-0.21390465328192543
sales_quality__top20__floor25m__sector50__cohort2__w0.20__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.2,50,0.9601015900447081,3.045412478074596,-0.07520750625054273,0.37567945811162895,1.6735201760942158,-0.21389315093589134
sales_quality__top20__floor25m__sector50__cohort2__w0.30__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.3,50,0.9127421085026066,3.2237908324046005,-0.0730844688881167,0.3580980270562104,1.6763629293570992,-0.21391232038174934
sales_quality__top20__floor25m__sector50__cohort2__w0.40__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.4,50,0.8642821907496756,3.369776311961607,-0.07098111554730258,0.34004660583073143,1.6579427021967235,-0.21548561865560878
sales_quality__top20__floor25m__sector50__cohort2__w0.10__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.1,100,1.0048658367028924,2.861106524404481,-0.08157286261524432,0.3914281017590244,1.6503779824568057,-0.2140331146287009
sales_quality__top20__floor25m__sector50__cohort2__w0.20__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.2,100,0.957422205424663,3.040625175506392,-0.07520750625054307,0.37302732483544276,1.6646375083848743,-0.21414960364270752
sales_quality__top20__floor25m__sector50__cohort2__w0.30__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.3,100,0.9088068649114212,3.215705975101522,-0.0730844688881167,0.3541676077276028,1.6623305167861833,-0.214296282099388
sales_quality__top20__floor25m__sector50__cohort2__w0.40__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.4,100,0.8591506502287543,3.357550116456713,-0.07098111554730269,0.3348715736075081,1.6384025448358297,-0.21548561865560856
sales_quality__top20__floor25m__sector50__cohort2__w0.10__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.1,200,1.0021348650798765,2.856800269200335,-0.08157286261524443,0.3887479639642215,1.6419610265565707,-0.21429000583450453
sales_quality__top20__floor25m__sector50__cohort2__w0.20__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.2,200,0.9520725340797529,3.0309874136241333,-0.07520750625054273,0.3677345367352469,1.6467397218320625,-0.21466238355683998
sales_quality__top20__floor25m__sector50__cohort2__w0.30__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.3,200,0.9009564906459584,3.199357299752177,-0.0730844688881167,0.3463322947917342,1.6339442818038223,-0.21506392418213738
sales_quality__top20__floor25m__sector50__cohort2__w0.40__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,2,0.4,200,0.8489226612774392,3.3327115583984575,-0.07098111554730246,0.3245663381863484,1.5987281706386152,-0.21549466607868484
sales_quality__top20__floor25m__sector50__cohort4__w0.10__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.1,50,1.0039726941835423,2.8623026319137788,-0.08133696549948455,0.3911142001242829,1.6496277982052172,-0.21464257343180038
sales_quality__top20__floor25m__sector50__cohort4__w0.20__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.2,50,0.9556770290439853,3.0444811619115404,-0.0752307723288127,0.37241534410538946,1.66332317516098,-0.21536657796791847
sales_quality__top20__floor25m__sector50__cohort4__w0.30__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.3,50,0.9062524546029584,3.224316064821293,-0.07311689527905196,0.3532734630094123,1.6607026497625588,-0.21611876639705319
sales_quality__top20__floor25m__sector50__cohort4__w0.40__50bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.4,50,0.8558312552833442,3.3732399623635603,-0.07102103727161235,0.33371123287408144,1.6367275060609183,-0.21689913891066948
sales_quality__top20__floor25m__sector50__cohort4__w0.10__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.1,100,1.0025921996786273,2.8599857144830088,-0.08133696549948444,0.38977562572377455,1.645349116882298,-0.2147661080634904
sales_quality__top20__floor25m__sector50__cohort4__w0.20__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.2,100,0.9529789518121172,3.039417624477307,-0.07523077232881303,0.3697725138493384,1.6542537776868504,-0.21561326942895687
sales_quality__top20__floor25m__sector50__cohort4__w0.30__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.3,100,0.9023021920906471,3.21601939866311,-0.07311689527905185,0.34936197996103635,1.6463706184192521,-0.21648822494279263
sales_quality__top20__floor25m__sector50__cohort4__w0.40__100bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.4,100,0.8506963478524465,3.361194380530393,-0.07102103727161235,0.32856790352008947,1.61677370641523,-0.217390962876983
sales_quality__top20__floor25m__sector50__cohort4__w0.10__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.1,200,0.9998338181018744,2.8553454236978086,-0.08133696549948455,0.387101720537113,1.6367728242513584,-0.21501313363040175
sales_quality__top20__floor25m__sector50__cohort4__w0.20__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.2,200,0.947593002311242,3.0292574503325422,-0.07523077232881292,0.3644996603895021,1.6360316421644157,-0.2161064779320423
sales_quality__top20__floor25m__sector50__cohort4__w0.30__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.3,200,0.8944241076583523,3.199331465772938,-0.07311689527905196,0.34156744416166873,1.6175058451699091,-0.2172267504282872
sales_quality__top20__floor25m__sector50__cohort4__w0.40__200bps,sales_quality__top20__floor25m__sector50,sales_quality,20,25000000,0.5,4,0.4,200,0.8404654779604026,3.3368960347861663,-0.07102103727161235,0.3183310870338607,1.5764983221698885,-0.2183739161287067
sales_quality__top20__floor25m__sector60__cohort1__w0.10__50bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.1,50,0.99950089209742,2.8319975121092162,-0.08069935416627161,0.3896502126100323,1.6382283298045452,-0.21596400214792566
sales_quality__top20__floor25m__sector60__cohort1__w0.20__50bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.2,50,0.9472452216434222,2.978024368808089,-0.07406023132400774,0.36960779109305086,1.6408427420877905,-0.21800844013515375
sales_quality__top20__floor25m__sector60__cohort1__w0.30__50bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.3,50,0.894360236134802,3.1185313001871844,-0.07135199736340259,0.3492413855082426,1.6285317285744034,-0.22007993700355455
sales_quality__top20__floor25m__sector60__cohort1__w0.40__50bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.4,50,0.8409639485873237,3.2324364163664763,-0.06865569788822412,0.32857206670669226,1.5974562929032217,-0.2221783629292099
sales_quality__top20__floor25m__sector60__cohort1__w0.10__100bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.1,100,0.9980481023062475,2.8291580849072453,-0.0806993541662715,0.3882649604837254,1.6339738467829954,-0.21610878344594264
sales_quality__top20__floor25m__sector60__cohort1__w0.20__100bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.2,100,0.9444054268032935,2.9715059366334877,-0.07406023132400763,0.3668749023745288,1.631858058421135,-0.21829671694863373
sales_quality__top20__floor25m__sector60__cohort1__w0.30__100bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.3,100,0.8902012267135704,3.107216121476106,-0.07135199736340259,0.345199494391212,1.6143637809963973,-0.22051041569015029
sales_quality__top20__floor25m__sector60__cohort1__w0.40__100bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.4,100,0.8355552093036,3.214967112055776,-0.06865569788822423,0.32326074711718156,1.5777283714072192,-0.22274974213970344
sales_quality__top20__floor25m__sector60__cohort1__w0.10__200bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.1,200,0.9951445969733383,2.8234562198390534,-0.0806993541662715,0.38549686888923285,1.6254137763605176,-0.21639834604197605
sales_quality__top20__floor25m__sector60__cohort1__w0.20__200bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.2,200,0.9387339795169183,2.9583559817313367,-0.07406023132400785,0.361418660172508,1.6136646416964329,-0.21887327057559514
sales_quality__top20__floor25m__sector60__cohort1__w0.30__200bps,sales_quality__top20__floor25m__sector60,sales_quality,20,25000000,0.6,1,0.3,200,0.881901169107481,3.084279335135179,-0.07135199736340259,0.33713690090474024,1.5854883744834003,-0.22137137306333965
