factor,ticker,loading,portfolio_weight,sign_rule,sign_anchor_abs_corr,model,n_factors,refit_date
f2,XLB,0.005301658035928906,0.001329461371890406,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLE,0.03620068659205432,0.009077804364953677,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLF,0.06129906654256558,-0.015371557454101582,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLI,0.03501621268176176,-0.008780781754465743,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLK,0.039411007654785765,-0.009882835133695029,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLP,0.037798314613697405,0.00947843087217653,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLU,0.12503804965670426,0.031354956488810384,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLV,0.03276265568661978,0.008215672320003746,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f2,XLY,0.046845854148640224,-0.011747221926002067,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,BIL,0.026362143966138805,0.00573488577206424,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,DBA,0.17590429581129197,0.038266654054727574,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,EEM,0.0790762074511541,0.017202433064735508,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,EFA,0.03898979271484178,0.008481935603693256,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,EWJ,0.03171676539651071,-0.006899743315338169,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,GLD,0.4307045383347102,0.09369652680874145,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,HYG,0.10737707820271308,-0.023359074239998636,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,IAU,0.4314047115514895,0.09384884421600719,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,IEF,0.18918068947112,-0.0411548334532571,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,IWM,0.026585089908530635,-0.005783385981857671,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,LQD,0.26722111940240234,-0.058131940923482305,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,MBB,0.16750302531942277,-0.03643902096566738,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,PDBC,0.05836865845361929,0.012697661818784406,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,QQQ,0.06785524314648375,-0.014761396834057493,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,SHY,0.06925157249047699,-0.015065157761024142,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,SLV,0.36894411313938347,0.0802610116934208,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,SPY,0.07060782962944398,-0.0153602012817451,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,TIP,0.136588010250371,-0.02971369239260503,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,TLT,0.2069368827223284,-0.045017559496069656,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,USO,0.24450369008596862,0.053189935359290216,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,UUP,0.21402685471594782,-0.04655992947791819,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,VEA,0.02449364753366197,0.00532840845293845,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,VNQ,0.06363861321094594,-0.013844100765329671,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,VTV,0.06380272139714194,-0.013879801264625312,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,VUG,0.05078321242578513,-0.011047505194358728,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,VWO,0.08204849384319357,0.017849031572129366,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLB,0.08709963714289409,0.018947869734887223,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLE,0.13522202791455204,0.02941653322859161,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLF,0.08294122723088423,-0.018043238993570125,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLI,0.04341885238608997,-0.00944544416069417,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLK,0.06813931444195248,-0.014823194403812365,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLP,0.14046253024208738,-0.030556565020969907,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLU,0.09253091298690118,-0.02012940286823027,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLV,0.1570569913417593,-0.03416656498826471,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f3,XLY,0.0960571761010377,-0.020896514837112308,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,BIL,-0.016303282627394083,0.0037178318057456243,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,DBA,-0.3883183477927157,-0.08855286000823694,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,EEM,-0.023873503290669347,-0.005444159429554731,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,EFA,-0.08019117345020525,-0.018286948831536722,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,EWJ,-0.09535188361079111,-0.021744226222901328,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,GLD,-0.2921049809842298,0.06661217950642104,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,HYG,-0.15020799732995904,-0.0342537194940316,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,IAU,-0.2887906503126423,0.0658563731901592,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,IEF,-0.024181051627208995,0.005514293341449873,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,IWM,-0.09783771454061474,0.022311099870731953,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,LQD,-0.15586387669785154,-0.035543497061162714,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,MBB,-0.033901282523208474,-0.007730913417925507,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,PDBC,-0.24259728304386505,-0.05532234921649767,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,QQQ,-0.09635466205127315,0.0219729017396881,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,SHY,-0.028163457432394557,-0.006422448791139913,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,SLV,-0.16816840973614805,0.03834944634942201,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,SPY,-0.03713902986358868,0.008469255524613127,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,TIP,-0.10586944376760063,-0.024142670791612062,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,TLT,-0.08783166093120111,0.02002930023508275,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,USO,-0.5301655588691142,-0.1208999697866093,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,UUP,-0.1256497761319702,0.028653415681043407,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,VEA,-0.11929325602987896,-0.02720386265853081,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,VNQ,-0.22173367968610302,0.0505645731342985,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,VTV,-0.04457377337363506,0.010164688678839776,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,VUG,-0.0586663522787153,0.013378387372270439,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,VWO,-0.02919753277760367,-0.006658261314042261,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLB,-0.0031923110595563618,-0.0007279807301573605,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLE,-0.2554955764619171,-0.058263700759339586,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLF,-0.08652601776579781,0.019731558866167606,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLI,-0.07705047132961866,0.01757073710269939,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLK,-0.06863247128408581,0.0156510802443031,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLP,-0.1089481538171478,0.024844745729799198,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLU,-0.01483546266517333,-0.003383107329370346,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLV,-0.1004645441655333,0.022910127131130865,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f4,XLY,-0.12768410815649675,0.029117328653485118,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,BIL,0.7132499036266445,0.18877028065107848,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,DBA,0.14539797174699481,-0.0384813454487966,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,EEM,0.037390100405354273,0.009895745812515889,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,EFA,0.016989136125317862,-0.004496381952649204,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,EWJ,0.03729669517217529,-0.009871024979057908,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,GLD,0.057995008611700954,-0.015349085918311132,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,HYG,0.05388507647769095,-0.014261342283928438,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,IAU,0.054477509291180996,-0.014418136849060216,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,IEF,0.04793139740509667,0.012685628549197425,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,IWM,0.11912339917336599,0.031527459561827995,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,LQD,0.191125598466754,-0.05058371922481211,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,MBB,0.014226454419871805,-0.0037652045655441634,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,PDBC,0.09240679260572618,0.024456583990482995,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,QQQ,0.07520385677558401,0.019903617339991436,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,SHY,0.30563934190987596,0.080891177211486,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,SLV,0.08832578548253014,-0.02337649571277322,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,SPY,0.008959151605903456,0.002371148673757462,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,TIP,0.17861972000481854,0.04727388605828206,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,TLT,0.005566763638129397,-0.0014733118489672786,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,USO,0.15650798680553887,0.041421746351727365,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,UUP,0.056689680179743164,-0.015003614838413885,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,VEA,0.0011085974300541557,-0.0002934038223297556,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,VNQ,0.1574133359502415,0.041661358037987324,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,VTV,0.024016524982138278,0.006356266069003252,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,VUG,0.04245459031903566,0.011236124798196943,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,VWO,0.023261577574933055,0.006156460035787813,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLB,0.0607919532607071,0.016089331411053318,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLE,0.01017733033808893,-0.0026935545233602106,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLF,0.12418894728106947,0.032868118611455104,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLI,0.0858610470243752,0.022724172637632697,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLK,0.06262839889266185,0.016575369131608005,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLP,0.11262786968711846,-0.02980833851062047,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLU,0.3508849653132975,-0.09286598293479353,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLV,0.13896159593190577,-0.036777880137673094,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f5,XLY,0.1270173940183711,0.03361670151583716,previous_loading_alignment,,expanding_window_causal,5,2018-12-21
f1,BIL,0.05981237913082043,-0.011502648224833344,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,DBA,0.08544419062896076,0.016431957429931046,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,EEM,0.2159586710253767,0.041531479937861215,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,EFA,0.2313007502372103,0.04448194843243938,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,EWJ,0.19109817114889885,0.036750503341909595,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,GLD,0.018359251366542942,0.0035307074088918224,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,HYG,0.1621285019582658,0.031179283491904717,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,IAU,0.018265654828276592,0.0035127076558242303,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,IEF,0.09419981979592931,-0.01811577144566268,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,IWM,0.22881463760336387,0.04400383872521802,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,LQD,0.022427746699443807,0.00431312856148263,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,MBB,0.022302123741016578,-0.004288969738162948,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,PDBC,0.0243272292329867,0.004678422163075893,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,QQQ,0.22284973648852419,0.04285671566780126,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,SHY,0.09211643415430651,-0.017715111038895694,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,SLV,0.07140103672892799,0.01373128807641861,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,SPY,0.2423280365293005,0.046602629751853406,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,TIP,0.009446705437492592,-0.0018167163906560888,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,TLT,0.10407054789042353,-0.02001403255220745,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,USO,0.09934203710756548,0.01910468239839421,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,UUP,0.06556086103918675,-0.012608151235742408,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,VEA,0.2037328257489584,0.03918030114327928,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,VNQ,0.1839705192128465,0.03537976915475843,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,VTV,0.23790204607398285,0.045751457937693696,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,VUG,0.238983282898097,0.04595939293403148,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,VWO,0.21467300632609307,0.041284230973920144,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLB,0.22313210716560272,0.04291101898451666,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLE,0.2032622960728061,0.03908981256177198,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLF,0.20671130890908324,0.03975309969321778,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLI,0.22923836600722006,0.04408532685264675,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLK,0.22103092654421175,0.04250693638663446,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLP,0.1877350108273743,0.036103726693590646,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLU,0.1536624829942559,0.029551165041796203,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLV,0.1902414731678981,0.036585749896994396,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f1,XLY,0.22404884111182063,0.043087318075981394,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,BIL,0.010263092418952574,0.002577511931560217,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,DBA,0.08004449944315913,0.020102678992689405,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,EEM,0.06266564998884239,0.015738088867536686,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,EFA,0.05135702103624236,0.012897996927890225,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,EWJ,0.023537663195594652,0.0059113379526482615,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,GLD,0.2623135979948055,0.06587843127998494,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,HYG,0.08615033406722221,0.021636121443874334,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,IAU,0.26096280737456984,0.06553918860355072,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,IEF,0.3899641448775058,0.09793707347371136,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,IWM,0.025479434810923535,-0.0063990018362583,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,LQD,0.3344306406752956,0.08399017873288094,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,MBB,0.3282234404527827,0.08243127894108279,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,PDBC,0.007443230821638922,0.0018693212015418114,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,QQQ,0.026899638695699484,-0.0067556772230548045,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,SHY,0.3105311853613048,0.0779879789362734,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,SLV,0.2076508947372751,0.05215023278910557,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,SPY,0.006065171629434161,-0.0015232301925838592,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,TIP,0.38729907117043527,0.09726775676116024,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,TLT,0.3276919896540923,0.08229780837307621,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,USO,0.014762320188343194,0.0037074650475426734,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,UUP,0.18983949063791705,-0.04767700925083197,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,VEA,0.04156770810990892,0.010439471773931196,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,VNQ,0.0480568914007569,0.012069189862346195,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,VTV,0.018283983446654856,-0.004591908906829476,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,VUG,0.004116893052059518,-0.0010339321258615085,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,VWO,0.06321732698728857,0.0158766391200158,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLB,0.007496296370599249,0.0018826482846486,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLE,0.03483884034451174,0.008749558418072298,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLF,0.061105278521458126,-0.01534621126274946,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLI,0.03432670056558892,-0.008620937692767078,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLK,0.03734516427034288,-0.009379006108834095,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLP,0.037238614496421366,0.009352246794742702,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLU,0.12396732767644786,0.03113362456130836,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLV,0.03185063427305812,0.007999089018721567,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f2,XLY,0.044795721571978864,-0.011250167310332829,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,BIL,0.022914519220892215,0.004982371039695429,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,DBA,0.17581297457628323,0.03822753008637966,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,EEM,0.08095868583857292,0.017603084221210225,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,EFA,0.03937289042447824,0.008560962903431304,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,EWJ,0.03161467165403165,-0.006874070669347176,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,GLD,0.4306791808232096,0.09364383591242374,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,HYG,0.1085843566897953,-0.023609814760675116,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,IAU,0.43142257255471905,0.09380547375428798,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,IEF,0.19003168065924197,-0.041319145002091454,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,IWM,0.026896313863605484,-0.005848144313078406,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,LQD,0.2684445983010577,-0.05836869538674027,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,MBB,0.16840951040692922,-0.03661777318442465,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,PDBC,0.05667054406464724,0.012322042405936554,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,QQQ,0.06834838921966394,-0.014861190486920698,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,SHY,0.07201362279369977,-0.015658132959811232,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,SLV,0.3702104209006461,0.08049593630605595,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,SPY,0.07099254453668433,-0.015436116923254898,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,TIP,0.1381486718769415,-0.03003807041713962,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,TLT,0.20711305397235902,-0.045033198039517,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,USO,0.2368745029040872,0.051504317063547016,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,UUP,0.2162267714245663,-0.0470148203227567,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,VEA,0.024836306156055782,0.005400230802665886,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,VNQ,0.06442215600902929,-0.014007498098475516,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,VTV,0.06379503980560114,-0.013871142385298022,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,VUG,0.05210246057035875,-0.01132879063008858,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,VWO,0.08349391835399116,0.01815432725371502,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLB,0.08658443881367997,0.018826308170595902,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLE,0.1316746877464313,0.028630413082837237,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLF,0.08152665993261385,-0.017726580492293524,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLI,0.04352294060499543,-0.009463320471284589,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLK,0.06879904317706086,-0.014959177497017395,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLP,0.14139023949546284,-0.030742893960241057,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLU,0.09439508595825356,-0.020524600059649466,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLV,0.15540405229446147,-0.03378995832900966,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f3,XLY,0.09543187716135819,-0.020750032608103274,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,BIL,-0.008781465817606991,0.002029880247563517,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,DBA,-0.3882057339355671,-0.08973571926075595,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,EEM,-0.016931135100526132,-0.00391371752999124,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,EFA,-0.07437559796117482,-0.01719229572122339,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,EWJ,-0.09020817063201166,-0.020852074988166266,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,GLD,-0.28501252414988615,0.06588208678328945,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,HYG,-0.1491564037814037,-0.03447825728893931,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,IAU,-0.2817510749951005,0.06512818631208814,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,IEF,-0.021049480462337997,0.004865693894327281,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,IWM,-0.09678345207955617,0.02237198455790808,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,LQD,-0.15459688233796867,-0.03573585142967167,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,MBB,-0.03170093104764887,-0.007327830580855239,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,PDBC,-0.2620383266124588,-0.060571484800264884,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,QQQ,-0.09316294416859448,0.021535085838804337,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,SHY,-0.022165336096062305,-0.005123629568971481,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,SLV,-0.16582183910492204,0.038330556971348795,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,SPY,-0.03760250342734831,0.008692008891394152,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,TIP,-0.11080248672808997,-0.025612555336639642,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,TLT,-0.08288863513155133,0.019160127329048326,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,USO,-0.5368094291556817,-0.12408621516970214,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,UUP,-0.12378737560070784,0.028614078087714587,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,VEA,-0.11474540525773018,-0.026523980901267064,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,VNQ,-0.21985488990073207,0.050820570006086044,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,VTV,-0.045718279721063196,0.0105680116379089,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,VUG,-0.05694650490059801,0.01316347268968852,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,VWO,-0.02259574737547779,-0.005223121313580028,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLB,-0.00017304707985840798,-4.000070792268379e-05,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLE,-0.25729060920568075,-0.05947402590385726,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLF,-0.09175051863254065,0.02120859653094397,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLI,-0.07740098766272666,0.017891629855628262,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLK,-0.06816399229856546,0.01575645164893838,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLP,-0.09997141790165921,0.023108898985021113,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLU,-0.013186806409252677,-0.0030481970111318336,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLV,-0.10015238668099899,0.02315073083385334,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
f4,XLY,-0.12451811149139023,0.02878299138550456,previous_loading_alignment,,expanding_window_causal,5,2019-06-21
