date,sleeve_return_baseline_60_40_proxy,sleeve_return_baseline_equal_weight_risk_assets,sleeve_return_baseline_market_proxy_buy_hold,sleeve_return_composite_anti_chop_clarity,sleeve_return_composite_breadth_filtered,sleeve_return_composite_calm_carry_sleeve,sleeve_return_composite_calm_trend_participation,sleeve_return_composite_calm_trend_specialist,sleeve_return_composite_confirmation_aware_momentum,sleeve_return_composite_equal_weight,sleeve_return_composite_healthier_recovery_specialist,sleeve_return_composite_ic_weighted,sleeve_return_composite_macro_trend_diversifier_sleeve,sleeve_return_composite_recovery_confirmed_offense_sleeve,sleeve_return_composite_recovery_transition,sleeve_return_composite_regime_conditioned,sleeve_return_composite_selective_concentrated,sleeve_return_composite_selective_signals,sleeve_return_composite_selective_strength_weighted,sleeve_return_composite_selective_trend_ensemble,sleeve_return_composite_structural_defense_sleeve,sleeve_return_composite_trend_quality_module,sleeve_return_composite_trend_quality_refined,sleeve_return_cross_sectional_reversal_combo_ls,sleeve_return_cta_trend_long_only,sleeve_return_cta_trend_long_short_research,sleeve_return_cta_trend_vol_managed,sleeve_return_dual_momentum_single_best,sleeve_return_dual_momentum_topn,sleeve_return_pairs_stat_arb_research,sleeve_return_sector_factor_rotation,sleeve_return_sector_rotation_with_sma_filter,sleeve_return_taa_10m_sma,ggg1_component_return_composite_regime_offense_component,ggg1_component_return_composite_regime_defense_component,ggg1_component_return_composite_regime_cash_component,portfolio_return_production_improved_phase2b_regime_confidence_boost,portfolio_return_shadow_improved_phase2b_combo_abc,portfolio_return_ggg1_improved_phaseggg_confirmed_only_robust_offense,ggg1_sleeve_weight_dual_momentum_topn,ggg1_sleeve_weight_cta_trend_long_only,ggg1_sleeve_weight_composite_selective_signals,ggg1_sleeve_weight_composite_regime_offense_component,ggg1_sleeve_weight_composite_regime_defense_component,ggg1_sleeve_weight_taa_10m_sma,ggg1_sleeve_weight_cash_BIL
2014-08-01,0.0045466656210932,-0.0007268824857403,0.0038445654562892,0.0060510153534461,0.0008164117889845,-0.0200442879230311,-0.0004589527535177,-0.0009613384857159,-0.0009755756311972,0.0008164117889845,0.001107220876733,-0.005201557559653,-0.0134733911333074,0.0,0.0018856027750605,-0.0036328467417843,0.0049498669636338,0.0058072728923442,0.0061287739547539,0.0058072728923442,-0.0035504240462142,-0.0049095779826958,-0.0049095779826958,0.0030872914289886,-1.4464853195472852e-05,-0.0036816660647629,-2.6882777906764765e-05,0.0038445654562892,-0.0045187896525149,-0.0003250386364897,-0.0004068766687104,-0.0004068766687104,0.0031962689990577,-0.0092338632990641,0.0083445776464915,-0.0002183788266182,-4.936963615438341e-05,-4.936963615438341e-05,0.0020949639778713,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-08,0.0106571622028094,0.0119195245788223,0.012833917907504,0.0093068166797874,0.0103745756197406,0.0002819268559825,0.0172105115302017,0.0181435131389167,0.0174208115419674,0.0103745756197406,0.0147060357640412,0.017581719353445,-0.001898019726773,-0.0002183788266182,0.0131786109924058,0.0101895665481336,0.0118122479561461,0.013598702718313,0.0134913130621268,0.013598702718313,0.0016764440544285,0.0164188427137721,0.0164188427137721,-0.0004791157178883,0.0178756860949016,0.0017902898517966,0.0216196163558335,0.012833917907504,0.0147093217790077,-0.0033390442573356,0.010228593239037,0.010228593239037,0.0123348729540897,0.0116164783816513,0.0187806022700235,0.0002183788266183,0.0128143285880935,0.0128143285880935,0.0152698521453239,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-15,0.0086551990271099,0.0026715128113379,0.0177288958834288,0.0057174244263231,-0.0040402147225256,0.0087701772990426,0.0128797897578066,0.0164164268370078,0.0116578849527053,-0.0040402147225256,0.0098295102949421,0.0082531531011926,0.0065230216023262,0.0002183788266183,0.0054975524595864,-0.0008527485313429,0.0023903094007698,0.0009007181186613,0.0010996536493401,0.0009007181186613,0.0028721987200092,0.0109800678367144,0.0109800678367144,-0.001489674581674,0.0123615030152578,0.0033461674811426,0.0156879750117349,0.0177288958834288,0.0106890061341735,-8.898449112918567e-05,0.0075103203393623,0.0075103203393623,0.0025600749602637,-0.0003669170367385,-0.0035744364208024,0.0,0.0033824039254232,0.0033824039254232,0.0023725290772396,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-22,0.0064945427851874,0.0062663937345947,0.0076313265182638,0.0064155919116678,0.0108649525039754,-0.002,0.0071196421797877,0.0075276663648916,0.0060537703458964,0.0108649525039754,0.0060167513745916,0.0051090567045755,0.0054405973700648,0.0,0.005161904522352,0.0083734221538713,0.0045392144651395,0.0071557153734685,0.0065064866536856,0.0071557153734685,-0.0038084386031788,0.0056162451532874,0.0056162451532874,-0.0002173611138656,0.0069647578168414,-0.0004640567578835,0.0086808409435059,0.0076313265182638,0.0067851847218311,-0.0026143458614663,0.0116497372275705,0.0116497372275705,0.0067957718925553,0.0098082699943242,0.014893753464236,0.0,0.0074291592537272,0.0074291592537272,0.0095543153331891,0.0990427915713205,0.139133198602981,0.1668509406903772,0.1409486595811612,0.2729408711637077,0.1810835383904523,0.0
2014-08-29,-0.0020856122754837,-0.000840200242287,0.0019926828929003,0.0001267669717391,-0.0011001787365047,0.0070811134903104,-0.0019574959495713,-0.0003283039279742,0.0089230002694692,-0.0011001787365047,-0.000953218323811,0.0086730002694692,0.0030409420982094,0.0,0.0024174795779569,-0.0012251787365047,-0.0076477871807954,-0.0080679251905729,-0.0063482207001471,-0.0080679251905729,0.0041492412046688,0.0086730002694692,0.0086730002694692,-0.0071873988920611,0.0059473344006676,0.0040216501200533,0.0075070222007202,0.0019926828929003,0.0115299240950872,0.0047338065324504,0.0059102240438627,0.0059102240438627,0.0012580541428226,0.0153005328559406,-0.0191933606775552,0.0,0.0008712959846595,0.0008712959846595,-0.0025780442614296,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-05,-0.010259159602967,-0.0186128165814608,-0.0098452145169618,-0.0282625316151965,-0.0329728965833249,-7.161162050299986e-05,-0.0075952983090249,-0.0062420803554465,-0.0285054549442209,-0.0329728965833249,-0.0206899883151304,-0.0285054549442209,0.0003563064065449,0.0,-0.0304526022141527,-0.0329728965833249,-0.0262459642053433,-0.0225628286626846,-0.0259845062733841,-0.0225628286626846,-0.0052927829603554,-0.0285054549442209,-0.0285054549442209,-0.0005134580587387,-0.0312288318411087,-0.002272792847022,-0.0394709964658823,-0.0098452145169618,-0.0366391933247214,0.0025863094850515,-0.041877385808894,-0.041877385808894,-0.0251962736540736,-0.0513337530650344,-0.0160475051467794,-0.0002183788266182,-0.0296288591634352,-0.0296288591634352,-0.0271142222401295,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-12,0.0084137531775995,-0.0005209649650297,0.0125953618715159,0.0018288075940096,0.0010725578042546,-0.0151793533837522,0.0069134673397955,0.005671215231324,0.0026205045129567,0.0010725578042546,0.0021544615479383,0.0026205045129567,-0.0136995930271607,-0.0002183788266182,0.0006781348176679,0.0010725578042546,0.004356681752032,0.0040325642581126,0.0033105425539908,0.0040325642581126,-0.0093933371846137,0.0026205045129567,0.0026205045129567,-0.0075183261193814,0.0035366980197531,0.0030162740090406,0.0040397444334147,0.0125953618715159,0.0010216436454803,-0.0019796304967165,0.0034462143128062,0.0034462143128062,0.0030593748064837,-0.004778216694174,0.0068792537868002,0.0002183788266183,0.0023488302449518,0.0023488302449518,0.003221873413796,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-19,-0.0066999965096035,-0.007488686700258,-0.0139515034463354,-0.0068842376114781,-0.004601651165599,0.0075725427724937,-0.0091869468814497,-0.0109287182731983,-0.014377135481967,-0.004601651165599,-0.0059537493621195,-0.014377135481967,0.0017696917372124,0.0002183788266183,-0.0101563143523495,-0.004601651165599,-0.0046665601040475,-0.0032668012826508,-0.0037266206433985,-0.0032668012826508,-0.000418405616496,-0.014377135481967,-0.014377135481967,-0.0005024889052169,-0.0089198999380345,0.0035143583354554,-0.0103141445625657,-0.0139515034463354,-0.0151687648210735,-0.0045192236387279,-0.017297319527633,-0.017297319527633,-0.0114605308572591,-0.0159273630984843,0.006536871090459,0.0,-0.0078838930822019,-0.0078838930822019,-0.0053079714917064,0.092689460938677,0.1341055314028486,0.153491238424112,0.131521429780183,0.303064561483923,0.1851277779702563,0.0
2014-09-26,-0.001204377996345,-0.0083872630915595,-0.0069725942845865,-0.004297939309914,0.0004717342381212,-0.0121311085660695,-0.0044497189710126,-0.0035083533161179,-0.0037946250602055,0.0004717342381212,-0.0012810735606529,-0.0037946250602055,-0.0010305955319202,0.0,-0.0017969737910568,0.0004717342381212,0.0083684417209523,0.0092393788793702,0.0089845718343915,0.0092393788793702,0.0001690168813332,0.0005168234212408,-0.0095836712340374,-0.0083136250795691,-0.0045289162301255,0.0033273153273121,-0.0052315945711331,-0.0069725942845865,0.0027476338602303,-0.0048678219873618,-0.0236205684558515,-0.0236205684558515,-0.0060651692602969,-0.0127425197353011,0.0134394336594952,-0.0004367024559459,-0.000651075622345,-0.000651075622345,0.0028904207454503,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-03,-0.0129483245324393,-0.0115901208257365,-0.0304295253091343,-0.0046279039494924,0.0073551556160225,0.0007703000070064,-0.0240098601700376,-0.0321003706195216,-0.0036149875247849,0.0073551556160225,-0.018892101077196,-0.0036149875247849,0.0017648942550349,-0.0004367024559459,-0.0169779201295157,0.0073551556160225,0.0143851939572107,0.0066379800625874,0.010177106543532,0.0066379800625874,0.0019928901119136,-0.007788629000183,-0.0162140374709408,0.0003020264267502,-0.0111026244684866,0.0042824764330702,-0.0127893773982011,-0.0304295253091343,0.0022801833672237,-0.0033465989214429,-0.0168708048912205,-0.0168708048912205,-0.0100320958071306,0.0016626226285962,0.0128191046025402,0.0002183236293276,-0.0010203800531859,-0.0010203800531859,0.0025633884393907,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-10,-0.0036323832496495,0.0033335513386858,-0.0108640968392401,-0.0011780290121388,0.0082134972567384,0.0002183236293276,-0.0126562844706993,-0.0141827495350121,0.0036699053036927,0.0082134972567384,-0.0056658744205086,0.0036699053036927,-0.0035873821747105,0.0002183236293276,-0.0018509316453025,0.0082134972567384,0.0091596528763822,0.0100422820556581,0.0101254028142548,0.0100422820556581,0.0065204467331626,-0.0003898765055689,-0.0011701040533259,0.0015279180318521,-0.0010498568541276,-0.0037604582140941,-0.0012979001876131,-0.0108640968392401,0.0045629028799708,-0.0006403767270491,0.0041104876432595,0.0041104876432595,0.0060099552688395,0.0106449767238424,0.0056909667521107,0.0,0.0059153446496604,0.0059153446496604,0.0061620189112496,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-17,0.023380531736572,0.0167540337167966,0.0422348256779545,0.0028255867055634,0.0066457473281582,0.0,-0.0051198076665966,-0.0029146930919825,0.0222324685018665,0.0066457473281582,-0.0013324354172328,0.0222324685018665,-0.0009717121916958,0.0,-0.0006657526158058,0.0066457473281582,0.0062687448291694,0.0074803976793973,0.0073312539434948,0.0074803976793973,0.0028978227019238,0.0308469862150739,0.0355787312797705,0.0117001644653958,0.0428670774806137,0.0038406503137109,0.0560904838491882,0.0422348256779545,0.020985959699823,0.0031246581290799,0.0205210940779556,0.0205210940779556,0.0180117533112048,0.0195612697226956,-0.0065657567860532,-0.0002183236293276,0.0174467576975731,0.0174467576975731,0.0120468680466189,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-24,0.013853495002404,0.0158985363467082,0.0266253562775828,-0.0086830844065571,0.0115104722766132,-0.0002183236293276,0.0093747741611869,0.0116091138870123,0.0194138277756812,0.0115104722766132,-0.0024893895834586,0.0194138277756812,0.0081320963375548,-0.0002183236293276,-0.0026404205025942,0.0115104722766132,0.0059430414541882,0.0037567133608796,0.005061343390851,0.0037567133608796,-0.0025183803950441,0.0190169756591049,0.0270516075601212,0.0175897592920032,0.0258659094125448,-0.0028560152915646,0.0263163397890846,0.0266253562775828,0.0159594646834114,-0.0006892670250935,0.0255502224876664,-0.0007816525363343,0.0168213889837422,0.0263445761161369,-0.0036816386549943,0.0002183236293276,0.0147742362819703,0.0147742362819703,0.0104341348246667,0.0967163098825229,0.1230693034915923,0.1638039326071557,0.1265477168745083,0.3184259984368104,0.1714367387074102,0.0
2014-10-31,0.0062615458407385,-0.0058075588749249,0.0083307394611924,0.0038349603713601,-0.0031753591521079,0.0002183236293276,0.0017848570946876,0.0073833503427794,-0.0008804238267213,-0.0031753591521079,0.0037414075198058,-0.0008804238267213,0.0056206341644848,0.0002183236293276,0.0045197245304711,-0.0011953975142402,0.002948600645565,0.0022716408980563,0.0025835665890299,0.0022716408980563,-0.007529058727168,0.0040460267264311,0.0037960267264311,-0.0165640121655709,0.0014929516992138,0.0042897455008996,0.0013921557955964,0.0083307394611924,0.0047373398299034,-0.0017413814814649,-0.0024663642852978,-0.0029663642852978,-0.0007526789514251,-0.0066803744476923,0.0037502510781642,-0.0002183236293276,0.001127418477242,0.0011330299512336,0.0010209655609294,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-07,0.0023891925017725,0.0030632452574769,0.0044260273404702,0.002411462321715,-0.0014094592925444,-0.0002183236293276,0.0092766747891095,-0.0018782147246946,0.0064632822637656,-0.0014094592925444,0.0006632248834857,0.0064632822637656,0.0044801169944853,-0.0022183236293276,0.0065207728260647,0.0004261391005575,-0.0056157826667459,-0.0057323297447936,-0.0055204688817845,-0.0057323297447936,0.0004371188773833,0.0030294497525277,0.0030294497525277,-0.0020473447469117,0.0066388298504143,-0.0027069692215999,0.0064778287880802,0.0044260273404702,-0.0012757530263917,0.0007526278422172,0.0084473931269973,0.0084473931269973,-0.0011624045512285,0.0060202409887278,-0.0036121595157333,0.0,-0.0004125309944004,-0.0004141209784689,-0.0004014821960332,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-14,0.0076249300783664,0.0056024103952653,0.0119468804183499,0.0045990827959912,0.009734625409601,0.0,0.0097953184733687,0.006401594809735,0.0116527128458787,0.009734625409601,0.0082840911317343,0.0116527128458787,-1.3738482456382228e-05,0.0042996195876175,0.0073107539455561,0.0036382240861493,0.003217367269865,0.0047394450061605,0.0038534102058799,0.0047394450061605,0.0011914198520948,0.0081638126331206,0.0081638126331206,-0.0011407685556613,0.0062030625628846,0.0021126232812368,0.0060498958020861,0.0119468804183499,0.008786042869425,-0.0019817827032433,0.0155013846904748,0.0155013846904748,0.0105799930253345,0.0174354694491882,0.0031788772289297,0.0,0.0068232436513417,0.0068411855251544,0.007929135040009,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-21,0.0051970118081778,-0.0030257271839671,0.0025158703045819,0.0056116536945997,0.0069253266405097,0.0,0.0080808045709367,0.0097513272714977,0.0053034758133422,0.0069253266405097,0.0133809365525225,0.0053034758133422,0.0052161506817513,0.0107372304196886,0.0155595927895769,0.001249881789002,0.0083979751684644,0.0106871871998054,0.010042410451557,0.0106871871998054,0.0013489549916974,0.0151433301524262,0.0151433301524262,-0.0142785659041859,0.0161010495759383,0.0100847556584,0.015692269563124,0.0025158703045819,0.0133235138705226,-0.0053405619747929,-0.003592877040254,-0.003592877040254,0.0022817591447472,-0.009766558265936,0.0158418128461668,0.0002183236293276,0.0079428096375116,0.0079632698496119,0.0084857907955621,0.1102989054609964,0.1213830513291653,0.1551763301520025,0.175498886520483,0.2996758652357064,0.13491997142381,0.003046989877836
2014-11-28,-0.0011170489664424,-0.0012637981093266,0.0038611726816533,5.760379551352735e-05,-0.0065080351165022,0.0002183236293276,0.0021735803723024,-0.0028641624401204,-0.0030055381562159,-0.0065080351165022,-0.0023249027069654,-0.0070080351165022,0.0033891889765072,0.0018965457094055,-0.0021112046784251,-0.0070830351165022,-0.0084268190649033,-0.0062580351165022,-0.0077358354642796,-0.0062580351165022,-0.0010882245643131,-0.0027555381562159,-0.0027555381562159,-0.0041992336874569,-0.0048999866961255,-0.0031546492477803,-0.0047083596515376,-0.0007516832712992,-0.001693041937137,0.0003021168915896,-0.0073390546105317,-0.0073390546105317,-0.0050346134423349,-0.0017517140967952,-0.009133737522734,0.0,-0.0048981977049303,-0.0050190942579823,-0.0049513195754557,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-05,-0.0132402994248432,-0.020018919026149,-0.0341827537975764,0.021582467549861,0.0044875692964422,0.0,-0.0085980560545448,-0.0145272186848456,-0.0034738417788405,0.0044875692964422,-0.0058194223673688,0.0044875692964422,0.0024245866251314,-0.0033862177236353,-0.0125484936054943,0.0044875692964422,0.004990780745219,0.0044875692964422,0.012049859632547,0.0044875692964422,-0.0007524663320576,-0.0034738417788405,-0.0034738417788405,-0.0101035448483854,-0.0118901359323421,0.0038474104705818,-0.0113747494425116,0.0029779349501117,0.0039403109842091,-0.007855745724975,-0.0199286435958961,-0.0199286435958961,-0.0172767709015089,0.0029735096850857,0.0044893963618688,0.0,-0.0032396045054946,-0.0032936293185696,-0.0007438826548513,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-12,0.0172293682062844,0.014810070618986,0.0336995058685886,-0.0018992127618871,0.012091889454147,0.0,0.0158247321655867,0.0171656799414233,0.016249392598092,0.012091889454147,0.0152650517910881,0.012091889454147,-0.0023911657954519,0.0,0.0161483449973105,0.012091889454147,0.0111738060925553,0.012091889454147,0.007832116179267,0.012091889454147,0.0045246936741172,0.016249392598092,0.016249392598092,-0.0007867023295537,0.0132232594632106,-0.0053769882028815,0.0125202015992138,0.0148461395389218,0.0150469916489154,-0.0002508895023653,0.0220308643595175,0.0220308643595175,0.0201329118765275,0.0147370143421708,0.0109804910185271,-0.0004376212100762,0.0143812066764869,0.014695153269148,0.013552663304188,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-19,0.0030782851520192,0.0029017550322363,0.0092966276494576,-0.0011302399398061,0.001168920476603,-0.0004376212100762,0.0040876912915603,0.0054036912937293,0.004987737351036,0.001168920476603,-0.0023878137013792,0.001168920476603,0.0082985568445891,-0.0004376212100762,-0.0022179051180404,0.001168920476603,-0.0028610134053563,0.001168920476603,-0.0012303544011993,0.001168920476603,0.0004683335584374,0.004987737351036,0.004987737351036,-0.0051646302079628,0.005416182948889,0.0001431781934304,0.0051136442712472,0.013258722122481,0.0043496140922876,0.0010310393899104,0.0200937048593015,0.0200937048593015,0.0056442250849889,0.0131715945548434,-0.002876534911663,0.0,0.0034329481839834,0.0035021751844498,0.0036634214089931,0.1205050543706493,0.128753576881557,0.1631551461681325,0.1711899451552513,0.2619225967755676,0.1294786696025403,0.0249950110463016
2014-12-26,-0.0043375823314886,-0.0117812490481598,-0.0144408828540449,0.0094365511773609,0.0072334796655056,0.0,-0.0104630482807083,-0.0082725905806075,-0.0020901398597794,0.0072334796655056,-0.0089969594482901,0.0044015646057125,0.0014535499069199,0.0,-0.0041219753907084,0.0051751097491292,0.0106823804256317,0.0072334796655056,0.0094503121808015,0.0072334796655056,-0.001614091162715,-0.0020901398597794,-0.0020901398597794,-0.0019967815768877,-0.0029372363118142,0.0057283148720068,-0.002779304846368,0.0026827721309048,0.0038772781885506,-0.0020143633650993,-0.0136525512445154,-0.0136525512445154,0.0034772781885506,0.0026791799210377,0.0086497008020156,0.0,0.0029865461198681,0.002970758763733,0.0040495309279387,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-02,0.0019606236495079,0.0024919407661756,-0.0057439434138922,0.0283630448584533,0.0198390870461707,0.0,0.013800474165855,0.0019647088116916,0.0139984799625097,0.0198390870461707,0.0008780485218565,0.0170079624482908,0.0056759717718733,0.0,0.006616273848192,0.014879315284628,0.0245919310690185,0.0198390870461707,0.0219599388892631,0.0198390870461707,0.0005410184113076,0.0139984799625097,0.0139984799625097,-0.0040842005748017,0.0157382635380538,0.0052322654564277,0.0148511901641681,0.0353927863345941,0.01970080442749,-0.0043050780816832,0.015874127946525,0.015874127946525,0.01970080442749,0.0347808584289372,0.0144943311569722,0.0,0.0151125482773839,0.0151117361261454,0.0165837238679152,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-09,-0.0036212031883493,0.0056088500934099,-0.0128274751679435,0.0244084215736408,0.010096921490232,0.0,0.0154807118442917,-0.0035707409581954,0.0029415488969553,0.010096921490232,0.0023884152946251,0.0083605665930991,0.0058903782097514,0.0,0.0002536272770546,0.007572691117674,0.0154232471801134,0.010096921490232,0.0121285478800494,0.010096921490232,0.0083348725137852,0.0029415488969553,0.0029415488969553,-0.002993504423234,0.0033249374719248,-0.0040336199500551,0.0031023488980838,0.0259601113074984,0.009769008087939,-0.0014919910780448,0.0156553317568473,0.0156553317568473,0.009769008087939,0.0256288681248787,0.0047574229231435,0.0,0.0069758063789371,0.006976280262521,0.0081259798780343,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-16,0.0105626861612466,0.0090575346201494,0.0165656407999507,0.0106096779530402,0.0008858790089771,0.0,0.0075608940784208,0.0080597385658606,0.0171831090343118,0.0075521085320028,0.0053473081000209,0.0104652676213265,0.0035183066255086,0.0,0.0056819922407426,0.0057189118060572,0.0084318098951185,0.0075521085320028,0.0081308585996836,0.0075521085320028,0.0049971195006567,0.0171831090343118,0.0171831090343118,-0.0103002335301726,0.0167730047580959,0.0013525508030233,0.015726935679032,0.0061830199602772,0.0115372571408377,-0.0025282710555379,0.0140085692118405,0.0140085692118405,0.0115372571408377,0.0061639835205224,0.0079724732632422,0.0002192975807484,0.0086809916443568,0.0086771767346259,0.0081433440327324,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-23,-0.0113620579374612,-0.0076458529826947,-0.0269312789573072,0.0068734374113945,0.0058300248730744,0.0002192975807484,-0.0091513980296328,-0.0097945352623956,-0.0115825107808107,0.0066300248730744,0.0102509709429892,-0.0007136580292839,0.0119928500800219,0.0002192975807484,0.0103841072524351,0.0049177002706079,0.0080255489467238,0.0066300248730744,0.0084730675299493,0.0066300248730744,0.0020065157714494,-0.0115825107808107,-0.0115825107808107,-0.0065488824470623,-0.0143759206774572,-0.0028085072340262,-0.013284552269857,-0.0151340575007658,-0.0053403394358773,-0.0032856905741688,-0.0264844655469147,-0.0264844655469147,-0.0053403394358773,-0.0152497460579046,0.0137439586256708,-0.0002192975807484,-0.001883871745649,-0.0018757796455789,0.0001707554824499,0.091883372198912,0.0970311862403583,0.1362122181668091,0.1123091167050581,0.2614770522900323,0.1389468980411845,0.1621401563576455
2015-01-30,0.0092610507344306,0.0062931894496009,0.0305842403128088,-0.0359001670231257,-0.0184902008378882,-0.0002192975807484,-0.0116994129954016,0.0054618079169288,-0.0039890871632942,-0.0184902008378882,-0.0032797648863201,-0.0167110326774165,-0.0008099575575777,-0.0002192975807484,0.0049692927532758,-0.0105545539191857,-0.028641158832779,-0.0184902008378882,-0.0253128061356827,-0.0184902008378882,0.0024599516258512,-0.0039890871632942,-0.0039890871632942,0.0220440034185783,0.0023359918955747,-0.00026723556519,0.0022027696345546,-0.0155984610833239,-0.0120118981472827,0.0067865955523092,0.0016830067570262,0.0016830067570262,-0.0189997046503562,0.0062256579408293,-0.0365973648398356,0.0,-0.0122466357092842,-0.012247550954544,-0.01581172386515,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-06,0.0098254674117847,0.0103451077555498,0.0205788455806718,-0.0107620385934712,-0.0059052549868621,0.0,-0.0020140276792038,0.0057966279197776,0.0086092957403312,-0.0059052549868621,-0.0058165314950224,0.002763101208061,-0.005135429515065,-0.002,-0.0057175838064426,-0.0042606816289449,-0.0085333245730143,-0.0059052549868621,-0.0081577576631363,-0.0059052549868621,-0.0116553889617472,0.0086092957403312,0.0086092957403312,0.0109221620918878,0.0066058917392574,-0.0027065243572864,0.0063093163240947,-0.0016428118836433,-0.0007383985299874,0.0003248977429897,-0.0018489665261158,-0.0018489665261158,-0.0019445525137039,0.0006140234199475,-0.0120939990825854,0.0,-0.0015950162136999,-0.0015962686066884,-0.0039248582560531,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-13,0.0020114913644223,0.0029363832233184,0.0069600547156933,-0.0101945364771205,-0.0036828690246089,0.0,0.0047242375443353,0.0080182315612024,0.0007070938877851,-0.0036828690246089,0.008891533582687,-0.0009708973049136,-0.002497767335051,0.0121907161237729,0.0008664933176765,-0.0040408885861544,-0.0059714268830163,-0.0036828690246089,-0.0053606809650595,-0.0036828690246089,-0.0024889127464796,0.0007070938877851,0.0007070938877851,-0.0017981689718806,-0.0016700022114369,-0.0015791366081096,-0.0016365292841002,-0.005290403849036,-0.0037341052927511,-0.0002339510570062,0.0029682400729411,0.0029682400729411,-0.0085218972031885,-0.0043281322246916,-0.0063537345879104,-0.0002182133196187,-0.0044581496782064,-0.004457899485982,-0.0049993602037857,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
2015-02-20,0.0022549793941317,0.0027339572219907,-0.0027460953425321,0.0025402068300087,0.0054458698416461,-0.0002182133196187,0.0028096075780882,0.0038453445078293,0.0015338196443481,0.0054458698416461,-0.0014091518060384,0.0041647689157417,-0.0002503619819656,-0.0022182133196187,-0.0062333154595146,0.0049040714922702,0.0055837635976098,0.0054458698416461,0.0067816156622621,0.0054458698416461,-0.0059232703846667,0.0015338196443481,0.0015338196443481,0.0035499063218703,0.0013761006493369,0.0007111048490441,0.0013488944897982,-0.0146557564481208,0.0020758312357517,-0.0041589574645751,-0.0051937350525351,-0.0051937350525351,0.0034652809826146,-0.002846354745132,0.0155510525735252,0.0002182133196188,0.0035247361583547,0.0035253191244456,0.0058624398542575,0.1155873070381774,0.1172390912413623,0.1545778809313809,0.1814305977105037,0.2964544328831465,0.134710690195429,0.0
