candidate,first_hash,second_hash,deterministic
xlk_blend::high_proximity_strength__top1__score_invvol::50,031520cc17f649d29cdd4689d9b114129a03d4df3ae03d00f9a40ec60db424c2,031520cc17f649d29cdd4689d9b114129a03d4df3ae03d00f9a40ec60db424c2,True
ceiling_blend::high_proximity_strength__top1__score_invvol::50,eb55355235daa7cb2b2e0ed55d2ac824a095a988883f68f68f0ab17531137202,eb55355235daa7cb2b2e0ed55d2ac824a095a988883f68f68f0ab17531137202,True
xlk_blend::high_proximity_strength__top1__score_invvol::75,3fdfc31c446848fe0486312d51f984888ae6bda476743096dbb0b2f1783d066f,3fdfc31c446848fe0486312d51f984888ae6bda476743096dbb0b2f1783d066f,True
ceiling_blend::high_proximity_strength__top1__score_invvol::75,896ca223a5b6eed62b5841d583a45af5226d4f2a454093d09140fdb43d78a973,896ca223a5b6eed62b5841d583a45af5226d4f2a454093d09140fdb43d78a973,True
regime::tech_leadership::high_proximity_strength__top1__score_invvol,614885137e75325aeac2c5c6e97dcf48a3ff82ea2ee22608abc6aebd91190336,614885137e75325aeac2c5c6e97dcf48a3ff82ea2ee22608abc6aebd91190336,True
regime::broad_risk_on::high_proximity_strength__top1__score_invvol,1bb938146e18849d1ceb654c5559d69e9abf394d4b05d66676ae92b24b1ab955,1bb938146e18849d1ceb654c5559d69e9abf394d4b05d66676ae92b24b1ab955,True
regime::high_dispersion::high_proximity_strength__top1__score_invvol,b4b1fc6dea7619deec88c6386f3803debd75b7a59d8d2c034e4091520042bf4c,b4b1fc6dea7619deec88c6386f3803debd75b7a59d8d2c034e4091520042bf4c,True
regime::low_volatility_risk_on::high_proximity_strength__top1__score_invvol,2b31ad62608dff150a48531e5b26e49141dcbe135fa1eb51831394b9429b99e7,2b31ad62608dff150a48531e5b26e49141dcbe135fa1eb51831394b9429b99e7,True
standalone::high_proximity_strength__top2__equal,98600a9a6733ebf5eb41e7825c0205e7aeae5687317cbe643275c2d9983bc007,98600a9a6733ebf5eb41e7825c0205e7aeae5687317cbe643275c2d9983bc007,True
xlk_blend::high_proximity_strength__top2__equal::25,ec2dc0b30220f9d789a0df8648e38ed60afd76f594e9a45176cd4a7caa880653,ec2dc0b30220f9d789a0df8648e38ed60afd76f594e9a45176cd4a7caa880653,True
ceiling_blend::high_proximity_strength__top2__equal::25,c921a1d6393ae3653a6fddfd2ac2feab5912d2712dffcda2fea131dcec077430,c921a1d6393ae3653a6fddfd2ac2feab5912d2712dffcda2fea131dcec077430,True
xlk_blend::high_proximity_strength__top2__equal::50,13b910ff8904980a4b08083a9be7b28a7c46a5cc44ebfd13eb8604d534818a8d,13b910ff8904980a4b08083a9be7b28a7c46a5cc44ebfd13eb8604d534818a8d,True
ceiling_blend::high_proximity_strength__top2__equal::50,f1b8beb81052ca4a1accc9cfb88e9aab88ef84ca0148cf904aa992bad2210d57,f1b8beb81052ca4a1accc9cfb88e9aab88ef84ca0148cf904aa992bad2210d57,True
xlk_blend::high_proximity_strength__top2__equal::75,83cefa090a010f7aa3f5770d5fe0a531ab4744791cc6bed93271235716abfecd,83cefa090a010f7aa3f5770d5fe0a531ab4744791cc6bed93271235716abfecd,True
ceiling_blend::high_proximity_strength__top2__equal::75,eaf3f9493046a6191de7cc8db88f761de41b65c386ddd00fafce1789e79fa1eb,eaf3f9493046a6191de7cc8db88f761de41b65c386ddd00fafce1789e79fa1eb,True
regime::tech_leadership::high_proximity_strength__top2__equal,c13a0e18280c4137c89c79a2c22c10879bcfc34f86468174f0e5dcd65ca0d3dd,c13a0e18280c4137c89c79a2c22c10879bcfc34f86468174f0e5dcd65ca0d3dd,True
regime::broad_risk_on::high_proximity_strength__top2__equal,f3d57138eae3cea30ed095d1e0e01befb005163278723ec692cd0fbe7c2b15b0,f3d57138eae3cea30ed095d1e0e01befb005163278723ec692cd0fbe7c2b15b0,True
regime::high_dispersion::high_proximity_strength__top2__equal,7ba66d34d643ff926d731242a0fa3500ad9408d2613c9f1f301589d69104a33f,7ba66d34d643ff926d731242a0fa3500ad9408d2613c9f1f301589d69104a33f,True
regime::low_volatility_risk_on::high_proximity_strength__top2__equal,6419ff641db2b2f9aac126bee90815630658e6be2300d0f3d4071c2a65cb0fe2,6419ff641db2b2f9aac126bee90815630658e6be2300d0f3d4071c2a65cb0fe2,True
standalone::high_proximity_strength__top2__score_invvol,cab3486ca40e46aba882fa560a8e989d1b6c15b3ccd4b40bbb84c2bfeb20e564,cab3486ca40e46aba882fa560a8e989d1b6c15b3ccd4b40bbb84c2bfeb20e564,True
xlk_blend::high_proximity_strength__top2__score_invvol::25,5157247a39db0c639cc8fe1fcfcd1678a9b6c3c8d30054e9b3a0dd0b3212f0d8,5157247a39db0c639cc8fe1fcfcd1678a9b6c3c8d30054e9b3a0dd0b3212f0d8,True
ceiling_blend::high_proximity_strength__top2__score_invvol::25,99241478cf89463a9fcb17f33d69a2211a63b9dead5dab4e96bea70d97b8015c,99241478cf89463a9fcb17f33d69a2211a63b9dead5dab4e96bea70d97b8015c,True
xlk_blend::high_proximity_strength__top2__score_invvol::50,d76eeb950b5aa397a6abc77521aaeba84986883c174b73d7649c8dded5ccd4b5,d76eeb950b5aa397a6abc77521aaeba84986883c174b73d7649c8dded5ccd4b5,True
ceiling_blend::high_proximity_strength__top2__score_invvol::50,4e07652b9c0bc3bd0acacf44d85bbdf9229c705139947a05874c6c2c5135aa32,4e07652b9c0bc3bd0acacf44d85bbdf9229c705139947a05874c6c2c5135aa32,True
xlk_blend::high_proximity_strength__top2__score_invvol::75,bdbb0876ff0f0e80843ebf081d69ef1a1c02c408cae60e69daa0c24e1e3a8451,bdbb0876ff0f0e80843ebf081d69ef1a1c02c408cae60e69daa0c24e1e3a8451,True
ceiling_blend::high_proximity_strength__top2__score_invvol::75,9a55dccc87b66d62565b152886188c6e36c22719eb031cdb4383e617abfec6cf,9a55dccc87b66d62565b152886188c6e36c22719eb031cdb4383e617abfec6cf,True
regime::tech_leadership::high_proximity_strength__top2__score_invvol,c2465b7cd7d8c4d9cf74909513079aca18905aed4de1e33ef8c4d7ca6dafb051,c2465b7cd7d8c4d9cf74909513079aca18905aed4de1e33ef8c4d7ca6dafb051,True
regime::broad_risk_on::high_proximity_strength__top2__score_invvol,d97e71dbaa1a985f966c7322006744213f53ecfd40628d84d9c571a4ae4346fa,d97e71dbaa1a985f966c7322006744213f53ecfd40628d84d9c571a4ae4346fa,True
regime::high_dispersion::high_proximity_strength__top2__score_invvol,3e44b010272962a15894a6f4aac1870b48af789553d40490972e62d878075c2f,3e44b010272962a15894a6f4aac1870b48af789553d40490972e62d878075c2f,True
regime::low_volatility_risk_on::high_proximity_strength__top2__score_invvol,3523c268a89cd8fa5b9933a3ec88d647d000b51482ecdf6ba03f1e8935e989e2,3523c268a89cd8fa5b9933a3ec88d647d000b51482ecdf6ba03f1e8935e989e2,True
standalone::high_proximity_strength__top3__equal,a831591610844b3c632a515a3daf98b8b349505bdaea8ae2bf961f7d928ed23d,a831591610844b3c632a515a3daf98b8b349505bdaea8ae2bf961f7d928ed23d,True
xlk_blend::high_proximity_strength__top3__equal::25,e791f4bbb6de440ba34f943955d6f26914360a6dd556a7994fe8dc0517278f9d,e791f4bbb6de440ba34f943955d6f26914360a6dd556a7994fe8dc0517278f9d,True
ceiling_blend::high_proximity_strength__top3__equal::25,bf9a2a1554ee9d1cf2b41ff8f24eeb2ca709239bb23a671f35815d27c158e8f6,bf9a2a1554ee9d1cf2b41ff8f24eeb2ca709239bb23a671f35815d27c158e8f6,True
xlk_blend::high_proximity_strength__top3__equal::50,db92b61f1b8c510f47968a28abd2eedbf6ac9423c893b1958826b0f457252e59,db92b61f1b8c510f47968a28abd2eedbf6ac9423c893b1958826b0f457252e59,True
ceiling_blend::high_proximity_strength__top3__equal::50,33225af15c2737882a7ed56cdf8f538013ce06f59d844867f6b5ef03b2b65c24,33225af15c2737882a7ed56cdf8f538013ce06f59d844867f6b5ef03b2b65c24,True
xlk_blend::high_proximity_strength__top3__equal::75,13826014c6a77406ba471bb6442e1f0fc6ce757d8e5fb36566216df98d510a2e,13826014c6a77406ba471bb6442e1f0fc6ce757d8e5fb36566216df98d510a2e,True
ceiling_blend::high_proximity_strength__top3__equal::75,e71e48247c13eeb576658b65a96039cac866d6cc301b36a22cccb1fc8053f4e2,e71e48247c13eeb576658b65a96039cac866d6cc301b36a22cccb1fc8053f4e2,True
regime::tech_leadership::high_proximity_strength__top3__equal,830e99cffeb343a9946edc8feefff04885a92d4c6e2a90e72f2ec8bcb80106da,830e99cffeb343a9946edc8feefff04885a92d4c6e2a90e72f2ec8bcb80106da,True
regime::broad_risk_on::high_proximity_strength__top3__equal,757f5f954078697bb8bc2dbbc1c5762bbe10a532aeb3b853295d0b17f547e9c5,757f5f954078697bb8bc2dbbc1c5762bbe10a532aeb3b853295d0b17f547e9c5,True
regime::high_dispersion::high_proximity_strength__top3__equal,8e20dfde43b5a6a475249da41e29010aa25b4b7de3cb255cb6b1546638fd70c2,8e20dfde43b5a6a475249da41e29010aa25b4b7de3cb255cb6b1546638fd70c2,True
regime::low_volatility_risk_on::high_proximity_strength__top3__equal,c0e8371c9d247ffff16ece6e5f26ca4b82fe8d91df1fa169f8d137045fa3cecb,c0e8371c9d247ffff16ece6e5f26ca4b82fe8d91df1fa169f8d137045fa3cecb,True
standalone::high_proximity_strength__top3__score_invvol,7f479886843afb3f8e7254cc50d7d8247af852de13fc3c2478930c85b8e79498,7f479886843afb3f8e7254cc50d7d8247af852de13fc3c2478930c85b8e79498,True
xlk_blend::high_proximity_strength__top3__score_invvol::25,fa479b785c598bfd72c1788bfbfd74281c2b87d493b54e5020733b3deb519249,fa479b785c598bfd72c1788bfbfd74281c2b87d493b54e5020733b3deb519249,True
ceiling_blend::high_proximity_strength__top3__score_invvol::25,d50db69e1c60412b87d9ee13f5b540414dea136a9eb07d1c681bce03c75588c9,d50db69e1c60412b87d9ee13f5b540414dea136a9eb07d1c681bce03c75588c9,True
xlk_blend::high_proximity_strength__top3__score_invvol::50,9ca1e76aa95ed29d61d28ef793f8164a5de06c112c9e09453f83010a13bc4aa0,9ca1e76aa95ed29d61d28ef793f8164a5de06c112c9e09453f83010a13bc4aa0,True
ceiling_blend::high_proximity_strength__top3__score_invvol::50,03bb4512418eb17db966356a366cee7d6c3f00977a7b44de04518e316433c5b0,03bb4512418eb17db966356a366cee7d6c3f00977a7b44de04518e316433c5b0,True
xlk_blend::high_proximity_strength__top3__score_invvol::75,2c75469b622d6ca2a317b9236dcac7209bb2ef792501955dcd884be831a72f49,2c75469b622d6ca2a317b9236dcac7209bb2ef792501955dcd884be831a72f49,True
ceiling_blend::high_proximity_strength__top3__score_invvol::75,6d253caab81819d91debab2bc4e4904c82be10c44bf9eb19ebe4384c9d5397e8,6d253caab81819d91debab2bc4e4904c82be10c44bf9eb19ebe4384c9d5397e8,True
regime::tech_leadership::high_proximity_strength__top3__score_invvol,13eef808489c2cb0802f5c758077dd44b89428a79ad39c39611c46d0221df5ab,13eef808489c2cb0802f5c758077dd44b89428a79ad39c39611c46d0221df5ab,True
regime::broad_risk_on::high_proximity_strength__top3__score_invvol,a662d6947481e113ad4f85341798a389d7ea3a494e64e6758ee9d203646accdc,a662d6947481e113ad4f85341798a389d7ea3a494e64e6758ee9d203646accdc,True
regime::high_dispersion::high_proximity_strength__top3__score_invvol,11e5d47ef49aae66db47d0dabfabb27d28d0c8df46831ed16fd9c607c06dde3e,11e5d47ef49aae66db47d0dabfabb27d28d0c8df46831ed16fd9c607c06dde3e,True
regime::low_volatility_risk_on::high_proximity_strength__top3__score_invvol,46b7087bc803cf6bd7c630e97e1dc69d9ccde6aadae830b60f41b65bb12fcd60,46b7087bc803cf6bd7c630e97e1dc69d9ccde6aadae830b60f41b65bb12fcd60,True
standalone::volatility_breakout__top1__equal,321c53a805d8dbd9c7fe1c62258271a79f6e141e8ffb9c2d9706781acf329a9d,321c53a805d8dbd9c7fe1c62258271a79f6e141e8ffb9c2d9706781acf329a9d,True
xlk_blend::volatility_breakout__top1__equal::25,5244ce8ccd18100e94c305bd765b4fb3ef5e6a412afb3488be044757ffe8632c,5244ce8ccd18100e94c305bd765b4fb3ef5e6a412afb3488be044757ffe8632c,True
ceiling_blend::volatility_breakout__top1__equal::25,a26dc54235c09b903f815ffb4803faed8b95d16e2615ba79547c1403f8a535da,a26dc54235c09b903f815ffb4803faed8b95d16e2615ba79547c1403f8a535da,True
xlk_blend::volatility_breakout__top1__equal::50,6bd087561091680505e67bb774984f21794efada5d50bb02bc502394504a34ad,6bd087561091680505e67bb774984f21794efada5d50bb02bc502394504a34ad,True
ceiling_blend::volatility_breakout__top1__equal::50,636b151b2774c798fc316995877f76f1729c17af3b763f8fb5369e92f8037fff,636b151b2774c798fc316995877f76f1729c17af3b763f8fb5369e92f8037fff,True
xlk_blend::volatility_breakout__top1__equal::75,6258e3848717e4c59c27ca9c7a85908b017d37fb4e2b166f3cad052916df980d,6258e3848717e4c59c27ca9c7a85908b017d37fb4e2b166f3cad052916df980d,True
ceiling_blend::volatility_breakout__top1__equal::75,7de4fba9f42e196cc365ce16fb8db421fe91ab65ebadb53587aba7716640d3f9,7de4fba9f42e196cc365ce16fb8db421fe91ab65ebadb53587aba7716640d3f9,True
regime::tech_leadership::volatility_breakout__top1__equal,1d2a6878229d2144382561af618e4be7c065e754e3f1b73208b09c616c90d095,1d2a6878229d2144382561af618e4be7c065e754e3f1b73208b09c616c90d095,True
regime::broad_risk_on::volatility_breakout__top1__equal,6ef7f4d336770710af0990c354b2a56d41163e54eaa6d51f5b692cfa5993b846,6ef7f4d336770710af0990c354b2a56d41163e54eaa6d51f5b692cfa5993b846,True
regime::high_dispersion::volatility_breakout__top1__equal,2d5a6a5e832aa210f4b2f3c7a1c6bc0dcedd42f540e6c2e911075d2a20c4be10,2d5a6a5e832aa210f4b2f3c7a1c6bc0dcedd42f540e6c2e911075d2a20c4be10,True
regime::low_volatility_risk_on::volatility_breakout__top1__equal,d8df3374184ce2c349dea899d1616753fa9d600000fa9516d026ec94babf4ab2,d8df3374184ce2c349dea899d1616753fa9d600000fa9516d026ec94babf4ab2,True
standalone::volatility_breakout__top1__score_invvol,321c53a805d8dbd9c7fe1c62258271a79f6e141e8ffb9c2d9706781acf329a9d,321c53a805d8dbd9c7fe1c62258271a79f6e141e8ffb9c2d9706781acf329a9d,True
xlk_blend::volatility_breakout__top1__score_invvol::25,5244ce8ccd18100e94c305bd765b4fb3ef5e6a412afb3488be044757ffe8632c,5244ce8ccd18100e94c305bd765b4fb3ef5e6a412afb3488be044757ffe8632c,True
ceiling_blend::volatility_breakout__top1__score_invvol::25,a26dc54235c09b903f815ffb4803faed8b95d16e2615ba79547c1403f8a535da,a26dc54235c09b903f815ffb4803faed8b95d16e2615ba79547c1403f8a535da,True
xlk_blend::volatility_breakout__top1__score_invvol::50,6bd087561091680505e67bb774984f21794efada5d50bb02bc502394504a34ad,6bd087561091680505e67bb774984f21794efada5d50bb02bc502394504a34ad,True
ceiling_blend::volatility_breakout__top1__score_invvol::50,636b151b2774c798fc316995877f76f1729c17af3b763f8fb5369e92f8037fff,636b151b2774c798fc316995877f76f1729c17af3b763f8fb5369e92f8037fff,True
xlk_blend::volatility_breakout__top1__score_invvol::75,6258e3848717e4c59c27ca9c7a85908b017d37fb4e2b166f3cad052916df980d,6258e3848717e4c59c27ca9c7a85908b017d37fb4e2b166f3cad052916df980d,True
ceiling_blend::volatility_breakout__top1__score_invvol::75,7de4fba9f42e196cc365ce16fb8db421fe91ab65ebadb53587aba7716640d3f9,7de4fba9f42e196cc365ce16fb8db421fe91ab65ebadb53587aba7716640d3f9,True
regime::tech_leadership::volatility_breakout__top1__score_invvol,1d2a6878229d2144382561af618e4be7c065e754e3f1b73208b09c616c90d095,1d2a6878229d2144382561af618e4be7c065e754e3f1b73208b09c616c90d095,True
regime::broad_risk_on::volatility_breakout__top1__score_invvol,6ef7f4d336770710af0990c354b2a56d41163e54eaa6d51f5b692cfa5993b846,6ef7f4d336770710af0990c354b2a56d41163e54eaa6d51f5b692cfa5993b846,True
regime::high_dispersion::volatility_breakout__top1__score_invvol,2d5a6a5e832aa210f4b2f3c7a1c6bc0dcedd42f540e6c2e911075d2a20c4be10,2d5a6a5e832aa210f4b2f3c7a1c6bc0dcedd42f540e6c2e911075d2a20c4be10,True
regime::low_volatility_risk_on::volatility_breakout__top1__score_invvol,d8df3374184ce2c349dea899d1616753fa9d600000fa9516d026ec94babf4ab2,d8df3374184ce2c349dea899d1616753fa9d600000fa9516d026ec94babf4ab2,True
standalone::volatility_breakout__top2__equal,d9cb8c14af6601b7d6d8ea0b1112aec9d893af41dc149e89d2f2e53d650ce27e,d9cb8c14af6601b7d6d8ea0b1112aec9d893af41dc149e89d2f2e53d650ce27e,True
xlk_blend::volatility_breakout__top2__equal::25,7102dd5e924ed972912458387c37be19035fa845964f101c8b319ff1c68eba0a,7102dd5e924ed972912458387c37be19035fa845964f101c8b319ff1c68eba0a,True
ceiling_blend::volatility_breakout__top2__equal::25,385686abe7eb63fd28f28b66d15c9119d00021df5bc8f2ee06e95b45184f54b0,385686abe7eb63fd28f28b66d15c9119d00021df5bc8f2ee06e95b45184f54b0,True
xlk_blend::volatility_breakout__top2__equal::50,70efa7b487fcf60120ef49f3fa8c1f5682dd19c22d81d0812671fda579b801cd,70efa7b487fcf60120ef49f3fa8c1f5682dd19c22d81d0812671fda579b801cd,True
ceiling_blend::volatility_breakout__top2__equal::50,99dbffe71ffc0a7cfadec45483579e1761296570717fae2d07db78c5cafa471e,99dbffe71ffc0a7cfadec45483579e1761296570717fae2d07db78c5cafa471e,True
xlk_blend::volatility_breakout__top2__equal::75,a1fa1ed1fe3036fc3985ffd1350cbbba3cc3acdcc1f6bcb5491c5f437864f40f,a1fa1ed1fe3036fc3985ffd1350cbbba3cc3acdcc1f6bcb5491c5f437864f40f,True
ceiling_blend::volatility_breakout__top2__equal::75,3b0307cfdd86e10eb3d0c8981f024575a7acb15e98e1a4a87983184c6ec5f07f,3b0307cfdd86e10eb3d0c8981f024575a7acb15e98e1a4a87983184c6ec5f07f,True
regime::tech_leadership::volatility_breakout__top2__equal,632319813755b438e76884ff7140bfead49d7560c6bf2acfc4c43e9c96700919,632319813755b438e76884ff7140bfead49d7560c6bf2acfc4c43e9c96700919,True
regime::broad_risk_on::volatility_breakout__top2__equal,312b2951bd5abc4a0870c78e52af7663bce23f0e46b488039867ec5a7ee0da1e,312b2951bd5abc4a0870c78e52af7663bce23f0e46b488039867ec5a7ee0da1e,True
regime::high_dispersion::volatility_breakout__top2__equal,06ca501e9819f597093812921f060dab88fd0ea797ca072988140e6c1c32295c,06ca501e9819f597093812921f060dab88fd0ea797ca072988140e6c1c32295c,True
regime::low_volatility_risk_on::volatility_breakout__top2__equal,16c06f87238164906630690e0b5a99c961ce897c4bde77c7d1c24423bad7bd9c,16c06f87238164906630690e0b5a99c961ce897c4bde77c7d1c24423bad7bd9c,True
standalone::volatility_breakout__top2__score_invvol,5c0bcd6a5b487b1a7aabe803942f6b0062db874e00cba5a0372f43482de2098d,5c0bcd6a5b487b1a7aabe803942f6b0062db874e00cba5a0372f43482de2098d,True
xlk_blend::volatility_breakout__top2__score_invvol::25,d56e512302f8ceca9f75dd7e1b24d500292b5f741ac1ea14aad94b08876acb7c,d56e512302f8ceca9f75dd7e1b24d500292b5f741ac1ea14aad94b08876acb7c,True
ceiling_blend::volatility_breakout__top2__score_invvol::25,ec8d8183e08fbc65ce89e9f9e1696780e2c22e3cb6c3a78dcee8a308415ec923,ec8d8183e08fbc65ce89e9f9e1696780e2c22e3cb6c3a78dcee8a308415ec923,True
xlk_blend::volatility_breakout__top2__score_invvol::50,3c73abf429ff7abb88b92f2580baee75937e6a70decffd578bb3f4abdcea9c8f,3c73abf429ff7abb88b92f2580baee75937e6a70decffd578bb3f4abdcea9c8f,True
ceiling_blend::volatility_breakout__top2__score_invvol::50,c479e8486a2e7c6d28e0e80bafb5f1178b5129611a9b0d8ebf9e93e9be768293,c479e8486a2e7c6d28e0e80bafb5f1178b5129611a9b0d8ebf9e93e9be768293,True
xlk_blend::volatility_breakout__top2__score_invvol::75,0f0e9037b6ea022249665f0f1733cd774475fd1dac0b599e075194bf13d07711,0f0e9037b6ea022249665f0f1733cd774475fd1dac0b599e075194bf13d07711,True
ceiling_blend::volatility_breakout__top2__score_invvol::75,9a180d49679464a18b690d8078400bcd12617dc15161e75911c3891f0be4c1cf,9a180d49679464a18b690d8078400bcd12617dc15161e75911c3891f0be4c1cf,True
regime::tech_leadership::volatility_breakout__top2__score_invvol,f69d4c60b69002e78e5e7428a5422960e53404c5e367c4d96d0bb626c917779c,f69d4c60b69002e78e5e7428a5422960e53404c5e367c4d96d0bb626c917779c,True
regime::broad_risk_on::volatility_breakout__top2__score_invvol,9b4b14334bff64d74a50a67fb7e8dc2327f86f0b633b7fdac461cb504d4814fe,9b4b14334bff64d74a50a67fb7e8dc2327f86f0b633b7fdac461cb504d4814fe,True
regime::high_dispersion::volatility_breakout__top2__score_invvol,b55188df0dc83cf7e95968991bbb0916e8528b4fecbdb8c6d83443ede4423c46,b55188df0dc83cf7e95968991bbb0916e8528b4fecbdb8c6d83443ede4423c46,True
regime::low_volatility_risk_on::volatility_breakout__top2__score_invvol,b5f77ed159156a291c98d341688d36bb12caa1e69fd82c7bb7cb49e5bc9e4417,b5f77ed159156a291c98d341688d36bb12caa1e69fd82c7bb7cb49e5bc9e4417,True
standalone::volatility_breakout__top3__equal,803f0ea18ab5dbffddebcb70cbb0d37d377ed5c9da35aead85a239ff51437dca,803f0ea18ab5dbffddebcb70cbb0d37d377ed5c9da35aead85a239ff51437dca,True
xlk_blend::volatility_breakout__top3__equal::25,30fee49cf8661c165d9bc4b6657cce7b30a86c577f3e74b8f7670ae33d4b3155,30fee49cf8661c165d9bc4b6657cce7b30a86c577f3e74b8f7670ae33d4b3155,True
ceiling_blend::volatility_breakout__top3__equal::25,101ab380d8580a0bcd83af652da5d446ad1ca2a2e0231d9515f235dfec2de26d,101ab380d8580a0bcd83af652da5d446ad1ca2a2e0231d9515f235dfec2de26d,True
xlk_blend::volatility_breakout__top3__equal::50,9bd3d8183ec7f71bcd8dfd748ba42d1b6e21a5f3483ffac4e2bdb85f01b76ace,9bd3d8183ec7f71bcd8dfd748ba42d1b6e21a5f3483ffac4e2bdb85f01b76ace,True
ceiling_blend::volatility_breakout__top3__equal::50,b6c7ead0ac896a0473c9ee817cb2d58bc57377ef177d5376f4e8dcee722ec8b7,b6c7ead0ac896a0473c9ee817cb2d58bc57377ef177d5376f4e8dcee722ec8b7,True
xlk_blend::volatility_breakout__top3__equal::75,048dc02b59d4285bc83608156d3e452e6e4aca6ddda9d4135cd0cd1257a35a73,048dc02b59d4285bc83608156d3e452e6e4aca6ddda9d4135cd0cd1257a35a73,True
ceiling_blend::volatility_breakout__top3__equal::75,9eb0c9778c152d9794b3ec22c18471fb9a949c05821bc9b2360635cf71825114,9eb0c9778c152d9794b3ec22c18471fb9a949c05821bc9b2360635cf71825114,True
regime::tech_leadership::volatility_breakout__top3__equal,e8d6dbd15414443d06ba6400fd0717747c2b10ab52645f8a6dcd65ec8ecd483e,e8d6dbd15414443d06ba6400fd0717747c2b10ab52645f8a6dcd65ec8ecd483e,True
regime::broad_risk_on::volatility_breakout__top3__equal,9ae685cf32f54380cc51d6bdde616b231a1339963d9744b28eeefb26bc6c474e,9ae685cf32f54380cc51d6bdde616b231a1339963d9744b28eeefb26bc6c474e,True
regime::high_dispersion::volatility_breakout__top3__equal,31172510b01c13079e10c6e657ccf48d8aa33c1730e77a595693e784a195883c,31172510b01c13079e10c6e657ccf48d8aa33c1730e77a595693e784a195883c,True
regime::low_volatility_risk_on::volatility_breakout__top3__equal,425d0f9fe5cc263d8114b845e82043a7f871bc6ac44faa2b02a94ddf0b98a280,425d0f9fe5cc263d8114b845e82043a7f871bc6ac44faa2b02a94ddf0b98a280,True
standalone::volatility_breakout__top3__score_invvol,ecf4d382d21c930794b33041c1eac4363a9f0c53af41e4ce96a3434d18cc1c6a,ecf4d382d21c930794b33041c1eac4363a9f0c53af41e4ce96a3434d18cc1c6a,True
xlk_blend::volatility_breakout__top3__score_invvol::25,60feee53d64a38b16976b8f0c892d156faebe4e3177c5d6ff1465eabbfc01c64,60feee53d64a38b16976b8f0c892d156faebe4e3177c5d6ff1465eabbfc01c64,True
ceiling_blend::volatility_breakout__top3__score_invvol::25,4cc5cb4a62e1e95869ceb601b82c8f981dd18dc750040b9b1f98d3ba62503ded,4cc5cb4a62e1e95869ceb601b82c8f981dd18dc750040b9b1f98d3ba62503ded,True
xlk_blend::volatility_breakout__top3__score_invvol::50,3de3baf264a798e2813745ce195f009165bafc67d10e0fed82147196d1d9a9e3,3de3baf264a798e2813745ce195f009165bafc67d10e0fed82147196d1d9a9e3,True
ceiling_blend::volatility_breakout__top3__score_invvol::50,3f8d53c969f5bb13efb27275750e5be13467f76d06a86b5b11419ad92f9121cb,3f8d53c969f5bb13efb27275750e5be13467f76d06a86b5b11419ad92f9121cb,True
xlk_blend::volatility_breakout__top3__score_invvol::75,c34b62b6cf67862e324c94f85ae61b00c29c1cf2165db275d1dd2b2b1230686b,c34b62b6cf67862e324c94f85ae61b00c29c1cf2165db275d1dd2b2b1230686b,True
ceiling_blend::volatility_breakout__top3__score_invvol::75,2d3d3f7ebec3db7a083b955cd9ab2dd1a82850cb0dc475597470151c0990a17b,2d3d3f7ebec3db7a083b955cd9ab2dd1a82850cb0dc475597470151c0990a17b,True
regime::tech_leadership::volatility_breakout__top3__score_invvol,8e4c3d64dd8c84fb4afcc181717176b67505cfec6883aa94061cc533091234da,8e4c3d64dd8c84fb4afcc181717176b67505cfec6883aa94061cc533091234da,True
regime::broad_risk_on::volatility_breakout__top3__score_invvol,775141a65306f4be63932ff699f804327d9e879f08dcf737a5afd3acaff75cb5,775141a65306f4be63932ff699f804327d9e879f08dcf737a5afd3acaff75cb5,True
regime::high_dispersion::volatility_breakout__top3__score_invvol,e0db615955d7a3a4986ab68fbaf7f569cb31aa59e2726726cdc78a2bfe756f07,e0db615955d7a3a4986ab68fbaf7f569cb31aa59e2726726cdc78a2bfe756f07,True
regime::low_volatility_risk_on::volatility_breakout__top3__score_invvol,5d48444db3c96a32ba1113a3c7a93ead1e38705b58554eec8e150d2017a0d8c0,5d48444db3c96a32ba1113a3c7a93ead1e38705b58554eec8e150d2017a0d8c0,True
standalone::drawdown_recovery__top1__equal,8faffe838c7c4e357163035f092ea9f907ec58ad2b17be7fe047a5d1c1297637,8faffe838c7c4e357163035f092ea9f907ec58ad2b17be7fe047a5d1c1297637,True
xlk_blend::drawdown_recovery__top1__equal::25,37d06616afa35ba3a5427f238854bda06d2e987f67c2d9813427751a196e1dd6,37d06616afa35ba3a5427f238854bda06d2e987f67c2d9813427751a196e1dd6,True
ceiling_blend::drawdown_recovery__top1__equal::25,1e117d0de0c32d50aa5fe047e4cdb7aac0a07408a5dadb64b4e4163edde8c087,1e117d0de0c32d50aa5fe047e4cdb7aac0a07408a5dadb64b4e4163edde8c087,True
xlk_blend::drawdown_recovery__top1__equal::50,fedb09d170e09959475b0ff47701b4f099bb4f29084dbabb6062304ae6c86e1e,fedb09d170e09959475b0ff47701b4f099bb4f29084dbabb6062304ae6c86e1e,True
ceiling_blend::drawdown_recovery__top1__equal::50,6326201b0e27768706efeea131127a74b7114a721756fa9d6a6ce06db3eaf2ff,6326201b0e27768706efeea131127a74b7114a721756fa9d6a6ce06db3eaf2ff,True
