candidate,training_score,signal_family,construction,holdout_eligible,training_5y_cagr,training_3y_cagr,training_5y_sharpe,training_5y_drawdown
regime::tech_leadership::trend_quality_26__top1__equal,0.10858314476685052,trend_quality_26,regime_tech_leadership,True,0.06205819874152785,0.11579608106961814,0.3660940120104837,-0.36018410256584155
ceiling_blend::high_proximity_strength__top1__score_invvol::50,0.10837910162773168,high_proximity_strength,ceiling_blend,True,0.057751920002080404,0.11614629203258664,0.3888406201670743,-0.28162771600775116
ceiling_blend::high_proximity_strength__top1__equal::50,0.10837910162773168,high_proximity_strength,ceiling_blend,True,0.057751920002080404,0.11614629203258664,0.3888406201670743,-0.28162771600775116
regime::low_volatility_risk_on::gain_to_pain_52__top3__score_invvol,0.10819806352580931,gain_to_pain_52,regime_low_volatility_risk_on,True,0.0573801700948815,0.10672588139474981,0.41752197050455464,-0.28752713210816483
regime::high_dispersion::persistent_consensus__top3__score_invvol,0.10813902180010265,persistent_consensus,regime_high_dispersion,True,0.07207317346604292,0.07021672836411152,0.43830099211243456,-0.2976208058877099
regime::tech_leadership::high_proximity_strength__top1__score_invvol,0.10783888284807122,high_proximity_strength,regime_tech_leadership,True,0.07535843083170879,0.059773171413595616,0.4469187292496726,-0.37296684082284093
regime::tech_leadership::high_proximity_strength__top1__equal,0.10783888284807122,high_proximity_strength,regime_tech_leadership,True,0.07535843083170879,0.059773171413595616,0.4469187292496726,-0.37296684082284093
ceiling_blend::high_proximity_strength__top1__score_invvol::25,0.10624348604306376,high_proximity_strength,ceiling_blend,True,0.057665464630463514,0.10922935214672935,0.3887540162076684,-0.2861978608023269
ceiling_blend::high_proximity_strength__top1__equal::25,0.10624348604306376,high_proximity_strength,ceiling_blend,True,0.057665464630463514,0.10922935214672935,0.3887540162076684,-0.2861978608023269
regime::tech_leadership::gain_to_pain_26__top1__equal,0.10596759650585522,gain_to_pain_26,regime_tech_leadership,True,0.06372349179621017,0.08951763272372282,0.40878211611012255,-0.29227006251200804
regime::tech_leadership::gain_to_pain_26__top1__score_invvol,0.10596759650585522,gain_to_pain_26,regime_tech_leadership,True,0.06372349179621017,0.08951763272372282,0.40878211611012255,-0.29227006251200804
ceiling_blend::high_proximity_strength__top1__equal::75,0.10587412317064798,high_proximity_strength,ceiling_blend,True,0.05538479559627363,0.11969480037999358,0.36734805698885736,-0.312377848933035
ceiling_blend::high_proximity_strength__top1__score_invvol::75,0.10587412317064798,high_proximity_strength,ceiling_blend,True,0.05538479559627363,0.11969480037999358,0.36734805698885736,-0.312377848933035
ceiling_blend::trend_quality_52__top3__equal::25,0.10553746985621323,trend_quality_52,ceiling_blend,True,0.0592113115163726,0.1043827366816541,0.3869586194189344,-0.2920859705893154
regime::tech_leadership::low_vol_momentum_26__top2__score_invvol,0.10548827028891902,low_vol_momentum_26,regime_tech_leadership,True,0.06484520788100956,0.08432878028698987,0.41282511474216316,-0.29562598977902865
regime::tech_leadership::trend_quality_26__top2__score_invvol,0.10524062265126817,trend_quality_26,regime_tech_leadership,True,0.06311039846690214,0.09577572078711039,0.3864166733499377,-0.30228386433688414
ceiling_blend::leadership_persistence__top2__equal::25,0.1050892504560802,leadership_persistence,ceiling_blend,True,0.05895792604228456,0.10402375248040441,0.3850736908658814,-0.2972053329124722
ceiling_blend::trend_quality_52__top2__equal::75,0.10483263422707093,trend_quality_52,ceiling_blend,True,0.05600580671051825,0.11937700569343646,0.3541604849272904,-0.3029150190624047
xlk_blend::persistent_consensus__top2__score_invvol::50,0.10470072995348985,persistent_consensus,xlk_blend,True,0.07790589900595601,0.03523032500504253,0.4738809304840348,-0.29657891183514484
ceiling_blend::trend_quality_52__top2__equal::50,0.10434738420085052,trend_quality_52,ceiling_blend,True,0.05646569187475858,0.11345921075234933,0.36430205850290587,-0.29861605195098706
regime::tech_leadership::drawdown_recovery__top2__equal,0.10388363552424415,drawdown_recovery,regime_tech_leadership,True,0.07334333840425789,0.055348503558415585,0.4327308141416475,-0.3340265015990268
standalone::trend_quality_52__top2__equal,0.10382678913974366,trend_quality_52,standalone,True,0.0544994618252046,0.12383635786409841,0.3397620468539138,-0.3075171503174794
regime::broad_risk_on::leadership_persistence__top2__equal,0.10338423837562777,leadership_persistence,regime_broad_risk_on,True,0.07852903012919432,0.03372174513739923,0.46150296756891407,-0.28590314843591313
xlk_blend::volatility_breakout__top2__equal::75,0.10338055959978795,volatility_breakout,xlk_blend,True,0.06294936234244575,0.07724251507447599,0.4243818767197771,-0.30742765399962213
xlk_blend::gain_to_pain_52__top3__equal::75,0.1031371337497436,gain_to_pain_52,xlk_blend,True,0.060433135990503484,0.08445772456914402,0.4153993478469831,-0.27408386909264904
regime::low_volatility_risk_on::drawdown_recovery__top1__score_invvol,0.10300665276558327,drawdown_recovery,regime_low_volatility_risk_on,True,0.059245607295397074,0.10184498688585086,0.3690579232258976,-0.36602261498104205
regime::low_volatility_risk_on::drawdown_recovery__top1__equal,0.10300665276558327,drawdown_recovery,regime_low_volatility_risk_on,True,0.059245607295397074,0.10184498688585086,0.3690579232258976,-0.36602261498104205
ceiling_blend::trend_quality_26__top3__equal::50,0.10260917658679558,trend_quality_26,ceiling_blend,True,0.05308777379419394,0.115005923712173,0.36254735196627313,-0.2899240762505563
ceiling_blend::leadership_persistence__top3__score_invvol::50,0.1020136019432897,leadership_persistence,ceiling_blend,True,0.05896782913918752,0.09315448130729931,0.38686560067587394,-0.29075176058479035
ceiling_blend::trend_quality_26__top3__equal::75,0.10198813613617949,trend_quality_26,ceiling_blend,True,0.050934621182122886,0.1217312157393029,0.34907998705114895,-0.2895003820172314
xlk_blend::downside_efficiency_52__top2__score_invvol::75,0.10188630425072873,downside_efficiency_52,xlk_blend,True,0.05494391722249614,0.09488726216044707,0.40453775269096914,-0.2600099678336625
ceiling_blend::trend_quality_52__top2__equal::25,0.10168430802574208,trend_quality_52,ceiling_blend,True,0.055486435915393484,0.1060026694459808,0.36591645642711756,-0.2957458401767362
ceiling_blend::trend_quality_52__top1__score_invvol::50,0.10092972117637364,trend_quality_52,ceiling_blend,True,0.04803465085816261,0.13370289790252565,0.3199806129071838,-0.34782106727735196
ceiling_blend::trend_quality_52__top1__equal::50,0.10092972117637364,trend_quality_52,ceiling_blend,True,0.04803465085816261,0.13370289790252565,0.3199806129071838,-0.34782106727735196
ceiling_blend::trend_quality_52__top1__equal::25,0.10072778571136548,trend_quality_52,ceiling_blend,True,0.05199432541077309,0.11649314183349779,0.34583247914852294,-0.3196160828040143
ceiling_blend::trend_quality_52__top1__score_invvol::25,0.10072778571136548,trend_quality_52,ceiling_blend,True,0.05199432541077309,0.11649314183349779,0.34583247914852294,-0.3196160828040143
ceiling_blend::trend_quality_26__top3__equal::25,0.10068196690645068,trend_quality_26,ceiling_blend,True,0.053703986587220864,0.10662562371810247,0.36471887838687417,-0.2903482637399172
ceiling_blend::leadership_persistence__top3__score_invvol::25,0.10067863481705663,leadership_persistence,ceiling_blend,True,0.05690164544621146,0.0959133234193772,0.37763650523516595,-0.29075755238660683
regime::tech_leadership::trend_quality_26__top2__equal,0.10011215514890148,trend_quality_26,regime_tech_leadership,True,0.06020553717278965,0.08923116238431583,0.3721948412993295,-0.3192799627084415
ceiling_blend::leadership_persistence__top3__score_invvol::75,0.09991218759229815,leadership_persistence,ceiling_blend,True,0.0589183330386156,0.08759660443399908,0.3828220643892907,-0.29075678471017874
standalone::high_proximity_strength__top1__equal,0.09977283612722143,high_proximity_strength,standalone,True,0.05066476957556154,0.12000064414223366,0.3337378113921441,-0.3729668408228405
standalone::high_proximity_strength__top1__score_invvol,0.09977283612722143,high_proximity_strength,standalone,True,0.05066476957556154,0.12000064414223366,0.3337378113921441,-0.3729668408228405
standalone::trend_quality_26__top3__equal,0.09950543919888369,trend_quality_26,standalone,True,0.04765265587779566,0.12699903894036768,0.32814133990096,-0.29080638975752193
ceiling_blend::drawdown_recovery__top3__equal::25,0.09944910840127631,drawdown_recovery,ceiling_blend,True,0.05511392627059708,0.09739601315077895,0.37161948693684377,-0.2921923790826849
regime::broad_risk_on::trend_quality_52__top2__equal,0.09889458283676143,trend_quality_52,regime_broad_risk_on,True,0.07295461386808766,0.03811221203427717,0.43688150905625694,-0.28036997570299016
ceiling_blend::trend_quality_52__top1__equal::75,0.09881034686385529,trend_quality_52,ceiling_blend,True,0.042072927078812716,0.14857947817227424,0.28992747164885374,-0.3770963126881146
ceiling_blend::trend_quality_52__top1__score_invvol::75,0.09881034686385529,trend_quality_52,ceiling_blend,True,0.042072927078812716,0.14857947817227424,0.28992747164885374,-0.3770963126881146
xlk_blend::gain_to_pain_52__top3__score_invvol::75,0.09873329005583073,gain_to_pain_52,xlk_blend,True,0.056050617961133975,0.07465777447362831,0.42705586937061846,-0.2636416454797573
ceiling_blend::drawdown_recovery__top3__equal::50,0.09820529388650218,drawdown_recovery,ceiling_blend,True,0.054618729758514784,0.09531251502744875,0.3684030152315869,-0.29372831834101787
ceiling_blend::volatility_breakout__top3__score_invvol::25,0.09807149188884992,volatility_breakout,ceiling_blend,True,0.05234003580866475,0.099783771016829,0.36732339098602373,-0.302582778498371
xlk_blend::downside_efficiency_52__top2__equal::75,0.09797461365851509,downside_efficiency_52,xlk_blend,True,0.05203362625808694,0.10065895213161946,0.365567522641771,-0.30281085084466974
ceiling_blend::drawdown_recovery__top3__score_invvol::25,0.09792454856929406,drawdown_recovery,ceiling_blend,True,0.05413116091731074,0.09536408313882005,0.36836627077261597,-0.29187152427964613
ceiling_blend::high_proximity_strength__top3__equal::25,0.09785665006983904,high_proximity_strength,ceiling_blend,True,0.055726880908460785,0.08954005880720262,0.3755850388260178,-0.2921923790826849
ceiling_blend::high_proximity_strength__top3__score_invvol::25,0.09784724823308032,high_proximity_strength,ceiling_blend,True,0.055421214244501193,0.0899946195931276,0.3759613380844132,-0.291871524279646
xlk_blend::persistent_consensus__top2__equal::50,0.09770088603894675,persistent_consensus,xlk_blend,True,0.0712332177356334,0.036457968311500055,0.4402356490411668,-0.29657161975997925
xlk_blend::drawdown_recovery__top2__score_invvol::75,0.09763085242788222,drawdown_recovery,xlk_blend,True,0.06567064764088015,0.05480987983034202,0.41785499894251527,-0.28892163089464074
ceiling_blend::trend_quality_52__top3__score_invvol::25,0.09709475236499071,trend_quality_52,ceiling_blend,True,0.053654556656556274,0.09510530990376487,0.3637042539992748,-0.2894816838485238
regime::tech_leadership::persistent_consensus__top3__score_invvol,0.097075446959596,persistent_consensus,regime_tech_leadership,True,0.06781657311415401,0.0484011571195897,0.41865155955226685,-0.3288355512836818
ceiling_blend::trend_quality_52__top2__score_invvol::25,0.09671927013168022,trend_quality_52,ceiling_blend,True,0.052524987163707015,0.09922635997633722,0.3543636984055485,-0.28953907311641247
standalone::leadership_persistence__top3__score_invvol,0.09578693813986963,leadership_persistence,standalone,True,0.05760357746999967,0.08054006249212087,0.3706277291023357,-0.2939132515558789
ceiling_blend::high_proximity_strength__top2__equal::25,0.09559704870217872,high_proximity_strength,ceiling_blend,True,0.05443331307233956,0.0866782410043836,0.36933588557459907,-0.2895523135387713
ceiling_blend::volatility_breakout__top2__score_invvol::25,0.09558513664183392,volatility_breakout,ceiling_blend,True,0.05164340192247652,0.09382096153265973,0.36452807028550094,-0.2955331291153812
ceiling_blend::trend_quality_52__top3__score_invvol::50,0.0955814782591379,trend_quality_52,ceiling_blend,True,0.05294949871603172,0.09227090890839218,0.3613050635700122,-0.28824129412200794
ceiling_blend::volatility_breakout__top3__score_invvol::50,0.09522195990570628,volatility_breakout,ceiling_blend,True,0.048976134900805546,0.10010985192074284,0.35803323389000113,-0.31447526370625156
ceiling_blend::drawdown_recovery__top3__score_invvol::50,0.09503573691018075,drawdown_recovery,ceiling_blend,True,0.052616540216324115,0.09103380772449565,0.36155670463037587,-0.2930836071270424
ceiling_blend::high_proximity_strength__top3__equal::50,0.0948817475587124,high_proximity_strength,ceiling_blend,True,0.055687820514703334,0.07962930599452456,0.37580263451533036,-0.293728318341018
ceiling_blend::high_proximity_strength__top3__score_invvol::50,0.09488006539809513,high_proximity_strength,ceiling_blend,True,0.0551348474300688,0.08038688822975737,0.3768309047112663,-0.2930836071270425
standalone::trend_quality_52__top1__score_invvol,0.09486994814117408,trend_quality_52,standalone,True,0.03419646047699598,0.1610311545740668,0.2604272548275645,-0.4560864476281674
standalone::trend_quality_52__top1__equal,0.09486994814117408,trend_quality_52,standalone,True,0.03419646047699598,0.1610311545740668,0.2604272548275645,-0.4560864476281674
regime::broad_risk_on::trend_quality_52__top3__score_invvol,0.09480241810236811,trend_quality_52,regime_broad_risk_on,True,0.0695049713805358,0.03159544840526496,0.43620800752467154,-0.2857581127183718
regime::high_dispersion::persistent_consensus__top3__equal,0.0947847783233817,persistent_consensus,regime_high_dispersion,True,0.062350372898119844,0.06080962771815668,0.39131666269062776,-0.2975429574497056
xlk_blend::gain_to_pain_26__top2__equal::50,0.09468342419860287,gain_to_pain_26,xlk_blend,True,0.06025177383888236,0.058007410882011,0.41130136630670155,-0.29615690511882153
regime::broad_risk_on::leadership_persistence__top3__score_invvol,0.0945570233718323,leadership_persistence,regime_broad_risk_on,True,0.07158086331518754,0.027159722258360164,0.4346058870521173,-0.2908539713452075
regime::broad_risk_on::drawdown_recovery__top3__equal,0.09454882764719555,drawdown_recovery,regime_broad_risk_on,True,0.07483922008542687,0.019991350545440323,0.43647890432307335,-0.3433418298536941
regime::tech_leadership::drawdown_recovery__top2__score_invvol,0.09445050428618619,drawdown_recovery,regime_tech_leadership,True,0.06710877869484011,0.04502329942261141,0.406782472424987,-0.3522095012475497
ceiling_blend::volatility_breakout__top3__equal::25,0.09416234406338822,volatility_breakout,ceiling_blend,True,0.04980370961979497,0.0974556159381641,0.3504343351006203,-0.3060603827500721
regime::high_dispersion::downside_efficiency_52__top1__equal,0.09395976133553989,downside_efficiency_52,regime_high_dispersion,True,0.05017275419565492,0.10326052091029791,0.3287795254505756,-0.2726322161175596
regime::high_dispersion::downside_efficiency_52__top1__score_invvol,0.09395976133553989,downside_efficiency_52,regime_high_dispersion,True,0.05017275419565492,0.10326052091029791,0.3287795254505756,-0.2726322161175596
ceiling_blend::leadership_persistence__top2__score_invvol::25,0.09386833971824438,leadership_persistence,ceiling_blend,True,0.05216386793712524,0.09048737396025275,0.35423806767893407,-0.29084741016854176
ceiling_blend::trend_quality_52__top2__score_invvol::50,0.09379080147260971,trend_quality_52,ceiling_blend,True,0.05011992174481783,0.09936204805707205,0.33910234008597406,-0.28669491310542616
ceiling_blend::high_proximity_strength__top2__score_invvol::25,0.0930349472500139,high_proximity_strength,ceiling_blend,True,0.05280605434966357,0.08365302906539163,0.3625540592059828,-0.28942494943940356
ceiling_blend::trend_quality_26__top3__score_invvol::25,0.09269968681372423,trend_quality_26,ceiling_blend,True,0.04823963836319023,0.09878986574391613,0.34118944072635254,-0.2903979730480678
ceiling_blend::drawdown_recovery__top3__equal::75,0.09260937870919717,drawdown_recovery,ceiling_blend,True,0.05126481941710437,0.09061957566912393,0.34664614358197365,-0.2963848712599867
ceiling_blend::drawdown_recovery__top2__equal::25,0.09159130625979899,drawdown_recovery,ceiling_blend,True,0.05115141245712551,0.08550734194397802,0.3524825620233027,-0.2895523135387713
ceiling_blend::trend_quality_52__top3__score_invvol::75,0.0914714850837408,trend_quality_52,ceiling_blend,True,0.05056278113102364,0.08783159143109764,0.3478433897579732,-0.28700010355571903
regime::high_dispersion::drawdown_recovery__top1__score_invvol,0.0913860022464982,drawdown_recovery,regime_high_dispersion,True,0.052086357950638984,0.0872864503847679,0.3394825236068443,-0.37902025756121926
regime::high_dispersion::drawdown_recovery__top1__equal,0.0913860022464982,drawdown_recovery,regime_high_dispersion,True,0.052086357950638984,0.0872864503847679,0.3394825236068443,-0.37902025756121926
regime::low_volatility_risk_on::trend_quality_26__top2__equal,0.09089523762287982,trend_quality_26,regime_low_volatility_risk_on,True,0.040408084462527194,0.12605624820734618,0.2883351248315966,-0.31927996270844106
regime::tech_leadership::persistent_consensus__top3__equal,0.09077448784362603,persistent_consensus,regime_tech_leadership,True,0.06251113691926657,0.04664870092867157,0.3927319541346461,-0.3396036392375723
regime::tech_leadership::gain_to_pain_26__top2__score_invvol,0.08986685673660198,gain_to_pain_26,regime_tech_leadership,True,0.05461151288678945,0.0674464389532452,0.3686601731855475,-0.2977440910388841
regime::broad_risk_on::high_proximity_strength__top2__equal,0.08958354037279972,high_proximity_strength,regime_broad_risk_on,True,0.07514285276284904,0.002373340949237024,0.4378582643031919,-0.37363005673918603
ceiling_blend::high_proximity_strength__top2__equal::50,0.08957611384421216,high_proximity_strength,ceiling_blend,True,0.05267914664722051,0.07320713304985405,0.3600648594092364,-0.288333790400201
ceiling_blend::volatility_breakout__top2__score_invvol::50,0.08923446211845346,volatility_breakout,ceiling_blend,True,0.047027849285665946,0.0873970684914771,0.3479863199961075,-0.30043560186464957
ceiling_blend::volatility_breakout__top2__equal::25,0.08919742681286898,volatility_breakout,ceiling_blend,True,0.047527378676813115,0.08858117022649736,0.34106648538831896,-0.2954994461675531
regime::broad_risk_on::drawdown_recovery__top3__score_invvol,0.08886049224169332,drawdown_recovery,regime_broad_risk_on,True,0.07032397682665503,0.015215213486654777,0.42101542099703865,-0.34106974327491346
regime::low_volatility_risk_on::persistent_consensus__top3__score_invvol,0.08881417418061661,persistent_consensus,regime_low_volatility_risk_on,True,0.05935554628716644,0.049871917515414754,0.3823927115369232,-0.328835551283682
ceiling_blend::trend_quality_52__top2__score_invvol::75,0.08835186551239074,trend_quality_52,ceiling_blend,True,0.046024784021505116,0.0975683272162362,0.31466496934616806,-0.28541657550958643
ceiling_blend::volatility_breakout__top3__score_invvol::75,0.08809988749948036,volatility_breakout,ceiling_blend,True,0.04334923461162998,0.09776466116587557,0.32760948382739696,-0.32644463512948807
ceiling_blend::volatility_breakout__top3__equal::50,0.08756437599614683,volatility_breakout,ceiling_blend,True,0.044068214503899306,0.09549508452485544,0.3247492193635061,-0.31973556183834884
ceiling_blend::drawdown_recovery__top3__score_invvol::75,0.08755594334141148,drawdown_recovery,ceiling_blend,True,0.04804216541023809,0.0842093351112323,0.33467843561898936,-0.29543608815233624
ceiling_blend::high_proximity_strength__top3__equal::75,0.087451168656933,high_proximity_strength,ceiling_blend,True,0.05270510412973284,0.06731037716818755,0.35634993028637035,-0.2963848712599869
regime::broad_risk_on::volatility_breakout__top3__score_invvol,0.0873061878607273,volatility_breakout,regime_broad_risk_on,True,0.0633078790167445,0.030089359791555248,0.4029465251321403,-0.33861122024129053
ceiling_blend::downside_efficiency_52__top2__score_invvol::25,0.08720793263812934,downside_efficiency_52,ceiling_blend,True,0.04422970855338715,0.09347478203326798,0.32627672896116666,-0.2982625111101196
ceiling_blend::drawdown_recovery__top2__score_invvol::25,0.0870851324137773,drawdown_recovery,ceiling_blend,True,0.048277397098406505,0.08061130286239648,0.33935303296014446,-0.28942494943940356
ceiling_blend::high_proximity_strength__top3__score_invvol::75,0.0870264923085351,high_proximity_strength,ceiling_blend,True,0.051587609512017796,0.06842996982601801,0.3554493565351901,-0.29543608815233624
ceiling_blend::leadership_persistence__top2__score_invvol::50,0.08679230506559465,leadership_persistence,ceiling_blend,True,0.048426519710257576,0.08094337655756556,0.33453380272170447,-0.28949218028772217
regime::broad_risk_on::high_proximity_strength__top3__equal,0.0863100716312383,high_proximity_strength,regime_broad_risk_on,True,0.07288798260597718,-0.0019429731006310735,0.43160173997841317,-0.3416313666577072
ceiling_blend::trend_quality_26__top3__score_invvol::50,0.08629629394378248,trend_quality_26,ceiling_blend,True,0.0420115408799675,0.09918952332059638,0.31332512419623065,-0.29002357097436804
ceiling_blend::gain_to_pain_52__top3__equal::25,0.08550439990390227,gain_to_pain_52,ceiling_blend,True,0.044597052652754376,0.08848436887435573,0.3220085764994292,-0.3032391119384541
ceiling_blend::downside_efficiency_52__top2__equal::25,0.08536120702787076,downside_efficiency_52,ceiling_blend,True,0.04274872320103551,0.0947078699513002,0.31299612121859394,-0.31207100298768387
standalone::trend_quality_52__top3__score_invvol,0.08505526612886129,trend_quality_52,standalone,True,0.04671085188350976,0.08157316621541089,0.32556805134132166,-0.2857581127183718
standalone::drawdown_recovery__top3__equal,0.08492946345405736,drawdown_recovery,standalone,True,0.04652856947140904,0.08420028696269166,0.3175223568240443,-0.30164007686145833
regime::tech_leadership::rank_consensus__top3__equal,0.08480949551213499,rank_consensus,regime_tech_leadership,True,0.056009001855999996,0.049559937208783156,0.3633611323590004,-0.33780744856183365
ceiling_blend::gain_to_pain_52__top3__score_invvol::25,0.0847169615361682,gain_to_pain_52,ceiling_blend,True,0.0438381652127624,0.0862522068931153,0.32538400340576173,-0.29231540634359054
ceiling_blend::high_proximity_strength__top2__score_invvol::50,0.08462080928207595,high_proximity_strength,ceiling_blend,True,0.04951276060131793,0.06742887706308309,0.34684489802360263,-0.28808653064006795
ceiling_blend::persistent_consensus__top3__score_invvol::25,0.08353687157278011,persistent_consensus,ceiling_blend,True,0.046059211205662365,0.07614252119273912,0.3305858849156095,-0.2908750996328243
regime::broad_risk_on::high_proximity_strength__top2__score_invvol,0.08312286640950153,high_proximity_strength,regime_broad_risk_on,True,0.06997039300163999,-0.0028542597973191253,0.41996908547713274,-0.37875269544688905
regime::high_dispersion::gain_to_pain_26__top3__score_invvol,0.08297078942346948,gain_to_pain_26,regime_high_dispersion,True,0.03892429645905482,0.0995185495503379,0.29760646682935227,-0.2974559005889986
regime::broad_risk_on::high_proximity_strength__top3__score_invvol,0.08226462941020914,high_proximity_strength,regime_broad_risk_on,True,0.06878626271510946,-0.0026614954728314544,0.41791320422992895,-0.3263537052057639
regime::tech_leadership::low_vol_momentum_26__top2__equal,0.08209640537516241,low_vol_momentum_26,regime_tech_leadership,True,0.04896482069187691,0.06384013343965611,0.3356547292813943,-0.3154780173605558
ceiling_blend::drawdown_recovery__top2__equal::50,0.08201146232597706,drawdown_recovery,ceiling_blend,True,0.04637613429307352,0.07128127161108955,0.3280140026680608,-0.288333790400201
regime::low_volatility_risk_on::trend_quality_26__top2__score_invvol,0.0813777524000804,trend_quality_26,regime_low_volatility_risk_on,True,0.03396293412704132,0.11608844064105606,0.2617345973153878,-0.30511409694281144
standalone::trend_quality_52__top2__score_invvol,0.08075146756869606,trend_quality_52,standalone,True,0.040281880818071825,0.09365131771719559,0.2848694376269428,-0.2850991610213579
ceiling_blend::high_proximity_strength__top2__equal::75,0.0800791723860022,high_proximity_strength,ceiling_blend,True,0.04888235244897898,0.05726904727117588,0.3356904673526206,-0.3003282508183739
regime::high_dispersion::trend_quality_26__top2__score_invvol,0.07948804371233721,trend_quality_26,regime_high_dispersion,True,0.036246999418248604,0.10201556393822964,0.27135174879919166,-0.2900872483596325
regime::high_dispersion::trend_quality_26__top2__equal,0.07947643361594162,trend_quality_26,regime_high_dispersion,True,0.03669522927400526,0.10073288505366262,0.27239430535439674,-0.2991525955333513
regime::high_dispersion::rank_consensus__top3__score_invvol,0.07917476376373067,rank_consensus,regime_high_dispersion,True,0.04731238081266609,0.06075438714838599,0.32561019131615215,-0.3114597233557521
xlk_blend::persistent_consensus__top3__score_invvol::75,0.0789952192001423,persistent_consensus,xlk_blend,True,0.052891653901643965,0.03570791313322741,0.36547852919187707,-0.29325095178046645
ceiling_blend::persistent_consensus__top3__equal::25,0.07866903000436118,persistent_consensus,ceiling_blend,True,0.042295926226567415,0.07392704414422613,0.31113361025152897,-0.29667204055517815
ceiling_blend::volatility_breakout__top2__score_invvol::75,0.07837130349152843,volatility_breakout,ceiling_blend,True,0.040061391912238786,0.07813381957365517,0.3089432247208861,-0.30547818455371156
regime::high_dispersion::rank_consensus__top3__equal,0.07785811178557114,rank_consensus,regime_high_dispersion,True,0.046067044966924486,0.0613118721371948,0.31824323164258006,-0.3045733470494867
standalone::high_proximity_strength__top3__equal,0.07779088006992958,high_proximity_strength,standalone,True,0.04825652974133243,0.05347239500106293,0.3279524372481124,-0.2990808313045783
xlk_blend::rank_consensus__top2__equal::50,0.07771238001495248,rank_consensus,xlk_blend,True,0.05167430769683379,0.038702774001440954,0.3509696319641992,-0.2926885623566181
regime::broad_risk_on::trend_quality_52__top2__score_invvol,0.07762269752360433,trend_quality_52,regime_broad_risk_on,True,0.05735906137322311,0.019993304948021873,0.372092692152639,-0.27779680449633426
standalone::volatility_breakout__top3__score_invvol,0.07752310272243451,volatility_breakout,standalone,True,0.035749838320649374,0.09295931902854093,0.2818540402148261,-0.33861122024129064
standalone::drawdown_recovery__top3__score_invvol,0.07723048207266534,drawdown_recovery,standalone,True,0.041552072920689076,0.0750471695282009,0.29785087461791615,-0.29863365002126985
ceiling_blend::trend_quality_26__top2__score_invvol::25,0.07714656019806296,trend_quality_26,ceiling_blend,True,0.037773467113005665,0.08592240799552919,0.287057575316008,-0.30010586032607833
ceiling_blend::volatility_breakout__top3__equal::75,0.07712886829620266,volatility_breakout,ceiling_blend,True,0.036087115085911226,0.09091143914230204,0.2820316750196532,-0.33695318025134935
xlk_blend::rank_consensus__top2__score_invvol::50,0.0768132730114171,rank_consensus,xlk_blend,True,0.05129767099715665,0.03665347152610465,0.3503862895529171,-0.29244285503859124
ceiling_blend::trend_quality_26__top3__score_invvol::75,0.07665827392421101,trend_quality_26,ceiling_blend,True,0.03382584859993898,0.09745868338605645,0.27125159748430694,-0.28964973839275254
ceiling_blend::volatility_breakout__top2__equal::50,0.07660409123046198,volatility_breakout,ceiling_blend,True,0.03900467789013029,0.07702917195763948,0.3009253290909196,-0.3003641649748994
regime::tech_leadership::rank_consensus__top3__score_invvol,0.07655844331076903,rank_consensus,regime_tech_leadership,True,0.05147130027654634,0.037299726239857334,0.34485745272884033,-0.3527917917081017
standalone::high_proximity_strength__top3__score_invvol,0.07629929182538814,high_proximity_strength,standalone,True,0.046204040122250545,0.05446110663866799,0.32238535760437426,-0.2978230848802571
ceiling_blend::leadership_persistence__top2__score_invvol::75,0.07628873884459722,leadership_persistence,ceiling_blend,True,0.04239606037378896,0.06864866698037764,0.30256502526210555,-0.28961030571294055
ceiling_blend::low_vol_momentum_26__top2__score_invvol::25,0.07604282123990831,low_vol_momentum_26,ceiling_blend,True,0.036330761886371965,0.0860463424705391,0.284304613669234,-0.28934953260636487
regime::low_volatility_risk_on::persistent_consensus__top3__equal,0.07583593976100045,persistent_consensus,regime_low_volatility_risk_on,True,0.04982866123923024,0.04102905365705434,0.3363002692034599,-0.3396036392375724
regime::broad_risk_on::volatility_breakout__top2__score_invvol,0.0757957765313928,volatility_breakout,regime_broad_risk_on,True,0.06170794112132971,-0.0025795033730168226,0.39544862870500025,-0.31099030295829266
ceiling_blend::low_vol_momentum_26__top3__score_invvol::25,0.07546253889309214,low_vol_momentum_26,ceiling_blend,True,0.036374752547357,0.08401087852998046,0.284344238056838,-0.29099829681564193
ceiling_blend::trend_quality_26__top2__equal::25,0.07528000223092632,trend_quality_26,ceiling_blend,True,0.036820608308286706,0.08341587033600528,0.2816287614515271,-0.29836315689867543
regime::low_volatility_risk_on::rank_consensus__top3__equal,0.07503273888578697,rank_consensus,regime_low_volatility_risk_on,True,0.04429059038093941,0.05789633397175198,0.3108948446569773,-0.33780744856183376
ceiling_blend::volatility_breakout__top1__score_invvol::25,0.07478180312770423,volatility_breakout,ceiling_blend,True,0.035718017444971606,0.08396627455687744,0.2816111029365803,-0.31711493513158084
ceiling_blend::volatility_breakout__top1__equal::25,0.07478180312770423,volatility_breakout,ceiling_blend,True,0.035718017444971606,0.08396627455687744,0.2816111029365803,-0.31711493513158084
ceiling_blend::gain_to_pain_26__top3__score_invvol::25,0.07466717918522112,gain_to_pain_26,ceiling_blend,True,0.03583367894475287,0.08318176417526124,0.28212442565791035,-0.29145644865321574
