decision_date,realization_date,core_return,oscillator_return,turnover,mean_invested_weight,net_return
2010-08-06,2010-08-13,-0.00425322930989,-0.0296464231514,0.00410118271067,1,-0.00935237399175
2010-08-13,2010-08-20,0.00947333373644,0.00565086649281,0.000606314463157,1,0.0087058087154
2010-08-20,2010-08-27,-0.000353756942893,-0.0108914981645,0.00169019869026,1,-0.00246975618066
2010-08-27,2010-09-03,0.00760417401731,0.00830225507397,0.000110834688488,1,0.0077432360552
2010-09-03,2010-09-10,-0.00177357345289,0.00272769287723,0.00072083213007,1,-0.000876924347515
2010-09-10,2010-09-17,0.0106164864998,0.0144275538354,0.000602910436726,1,0.0113756854148
2010-09-17,2010-09-24,0.00691615575219,0.0181450273858,0.00178030840029,1,0.0091530285369
2010-09-24,2010-10-01,0.00163288916079,0.000298779074488,0.000213166414174,1,0.00136500131146
2010-10-01,2010-10-08,0.0174685426046,0.0164108966545,0.000166352602927,1,0.0172561816516
2010-10-08,2010-10-15,-0.00485901744727,0.00433419287545,0.00147536982233,1,-0.00302775223184
2010-10-15,2010-10-22,0.00223172017759,0.000992086123289,0.000197948759252,1,0.00198280362293
2010-10-22,2010-10-29,0.00578200332767,0.00171601048225,0.00064734233758,1,0.0049655680469
2010-10-29,2010-11-05,0.016361560131,0.0320692737382,0.0024651559864,1,0.0194907770725
2010-11-05,2010-11-12,-0.0231018869677,-0.0282611604603,0.000845898453563,1,-0.0241379711585
2010-11-12,2010-11-19,-0.00203734633207,0.000969846602868,0.000481842751329,1,-0.00143831695884
2010-11-19,2010-11-26,0.000519126619996,-0.00701975862381,0.00120741535071,1,-0.000994687505519
2010-11-26,2010-12-03,0.0200598155025,0.0272426682103,0.00112507146276,1,0.0214907606867
2010-12-03,2010-12-10,-0.00459647487521,-0.00302539812068,0.000252453351494,1,-0.00428352179106
2010-12-10,2010-12-17,0.00104637397108,0.00297567284905,0.000308246339666,1,0.00143069251497
2010-12-17,2010-12-24,0.00657086300357,0.0100820049755,0.000557726321007,1,0.00727030276636
2010-12-24,2010-12-31,0.0112334303441,0.0092386783636,0.000315739444211,1,0.0108329012508
2010-12-31,2011-01-07,0.00146299359557,-0.00380179515466,0.000842020941267,1,0.000405825740816
2011-01-07,2011-01-14,0.0144549519417,0.0192687475096,0.000758512760284,1,0.0154139184915
2011-01-14,2011-01-21,-0.00722712806877,-0.00983600814656,0.000420680626269,1,-0.00775100748746
2011-01-21,2011-01-28,0.000608822518972,0.000469787442162,2.22326947492e-05,1,0.000580904340136
2011-01-28,2011-02-04,0.0116802232894,0.0199433647972,0.00130470717413,1,0.0133263280551
2011-02-04,2011-02-11,0.00570740218297,0.0106816412326,0.000790579585911,1,0.00669829709496
2011-02-11,2011-02-18,0.00817404069855,0.0105885985968,0.00038301353384,1,0.00865503721053
2011-02-18,2011-02-25,-0.0048469726382,-0.010452956315,0.000902342722486,1,-0.00597268108717
2011-02-25,2011-03-04,0.00176018989564,0.000914471887061,0.000135099931127,1,0.00159037079426
2011-03-04,2011-03-11,-0.0180611429603,-0.0186254769731,9.19648114337e-05,1,-0.0181744695869
2011-03-11,2011-03-18,-0.0158702316142,-0.00716847748317,0.0014122353785,1,-0.0141369419649
2011-03-18,2011-03-25,0.0148427487483,-0.00234205432283,0.00271856115877,1,0.0113921953283
2011-03-25,2011-04-01,0.00420364532945,0.00914024515368,0.000785777030583,1,0.00518703640914
2011-04-01,2011-04-08,0.00321299145028,-0.000479495602583,0.000589339611104,1,0.00247154734166
2011-04-08,2011-04-15,0.0012944664815,-0.00191338789383,0.000512921815652,1,0.000650330997353
2011-04-15,2011-04-22,0.00842987404469,0.0103604378112,0.000306190828341,1,0.00881445584385
2011-04-22,2011-04-29,0.0124523937066,0.0171689116846,0.000744667535583,1,0.0133919739646
2011-04-29,2011-05-06,-0.0188726037705,-0.0181370275323,0.000119938097581,1,-0.0187260882134
2011-05-06,2011-05-13,-0.000144191422049,-0.00575951865449,0.000899592371802,1,-0.0012717548304
2011-05-13,2011-05-20,0.00241855727623,-0.00397074841903,0.0010211241189,1,0.00113559051658
2011-05-20,2011-05-27,0.00495650844667,0.0013650350074,0.000572210599447,1,0.00423535270582
2011-05-27,2011-06-03,-0.0101077069211,-0.00405764058638,0.000976700999835,1,-0.00890257715912
2011-06-03,2011-06-10,-0.0142447382597,-0.00278385860787,0.00185592378905,1,-0.0119618419482
2011-06-10,2011-06-17,-0.000527959805956,-0.00484333629983,0.000691422031338,1,-0.00139449221489
2011-06-17,2011-06-24,0.00213265183038,-0.00388818860793,0.000962440859438,1,0.000923671538417
2011-06-24,2011-07-01,0.0173735997161,-0.00037704303475,0.00280137807115,1,0.0138094642756
2011-07-01,2011-07-08,0.0172700155725,-0.000347497488561,0.00278057882689,1,0.0137326100661
2011-07-08,2011-07-15,-0.00373641818275,-0.0193692046266,0.00251853044367,1,-0.00687556812374
2011-07-15,2011-07-22,0.0126633243071,0.0120012624782,0.000104618922127,1,0.0125303888467
2011-07-22,2011-07-29,-0.0118280981358,-0.020463302147,0.00140061821631,1,-0.0135621420291
2011-07-29,2011-08-05,-0.0229591181383,-0.0384988475895,0.0025529034088,1,-0.0260798285456
2011-08-05,2011-08-12,0.0145446162483,0.0154225447073,0.000138430823769,1,0.014719509786
2011-08-12,2011-08-19,0.0116475049212,0.0223177767673,0.00168403486898,1,0.0137731391161
2011-08-19,2011-08-26,0.00242403458144,-0.00647176001529,0.00142240985798,1,0.0006377636128
2011-08-26,2011-09-02,0.0123508370762,0.0133319475364,0.000155032472037,1,0.0125462840059
2011-09-02,2011-09-09,-0.00126838909332,-0.0048208740261,0.000569524613575,1,-0.00198173370294
2011-09-09,2011-09-16,0.00033803147374,-0.00852989650718,0.00142090826767,1,-0.00144265866378
2011-09-16,2011-09-23,-0.0170212775837,-0.0343169651872,0.00282517068491,1,-0.0204945409578
2011-09-23,2011-09-30,-0.00556094025421,-0.0107601083141,0.000837394340263,1,-0.00660496083789
2011-09-30,2011-10-07,-0.00392205797271,-0.005203150207,0.000205834792145,1,-0.00417930559353
2011-10-07,2011-10-14,0.00146277721019,0.00176440951365,4.81877735791e-05,1,0.00152286273201
2011-10-14,2011-10-21,-0.004344581527,0.00201394924483,0.00102050079525,1,-0.00307797787661
2011-10-21,2011-10-28,0.0117424006786,0.047530235977,0.00561983887432,1,0.0188718685439
2011-10-28,2011-11-04,0.0102653159101,-0.0251555238505,0.00564936290244,1,0.0031529011435
2011-11-04,2011-11-11,-0.00489632366666,-0.00316725583353,0.00027791551064,1,-0.00455189967759
2011-11-11,2011-11-18,0.000946985253447,-0.0306223100474,0.00507834206916,1,-0.00539226551706
2011-11-18,2011-11-25,-0.00317298137509,-0.0314220062244,0.00456007655707,1,-0.00884558672774
2011-11-25,2011-12-02,0.00483208491842,-0.00387483161539,0.00138881423502,1,0.00308375754049
2011-12-02,2011-12-09,-0.00351513421525,-0.0153697954624,0.00190797627471,1,-0.00589560634605
2011-12-09,2011-12-16,0.00606330381127,-0.0233920948761,0.00471205226114,1,0.000148663812503
2011-12-16,2011-12-23,-0.00448066811293,0.00672680823426,0.0017972205029,1,-0.00224815894601
2011-12-23,2011-12-30,0.00532408146849,0.00312463518348,0.000350200956817,1,0.0048824412067
2011-12-30,2012-01-06,-0.00193692765406,-0.00308658274592,0.000184344262662,1,-0.00216778039374
2012-01-06,2012-01-13,0.00576492301279,0.00988299100402,0.000654578166381,1,0.00658526372021
2012-01-13,2012-01-20,-0.00314798591047,0.0201158443295,0.00371662014223,1,0.00148619703681
2012-01-20,2012-01-27,0.00892225381744,0.0158676646271,0.00109992404318,1,0.0103058363592
2012-01-27,2012-02-03,0.00268148398978,0.0153785651647,0.00202098164446,1,0.00521079531653
2012-02-03,2012-02-10,8.09867919007e-05,-0.00980800842635,0.00158524614924,1,-0.0019047384825
2012-02-10,2012-02-17,0.00198224297841,0.0143683012932,0.00197297095587,1,0.00444958978658
2012-02-17,2012-02-24,0.00781987467964,0.00637934785092,0.00022876131514,1,0.00753062550732
2012-02-24,2012-03-02,0.00104314732655,-0.00489026339459,0.000949481999108,1,-0.000148282227677
2012-03-02,2012-03-09,-0.00196870525597,-0.00772892673445,0.000924520633911,1,-0.00312537215483
2012-03-09,2012-03-16,-0.000578222085828,0.00445557454587,0.000805062461826,1,0.000424511928203
2012-03-16,2012-03-23,0.00147654109994,-0.00718574443914,0.00138632046785,1,-0.000262847610212
2012-03-23,2012-03-30,0.00383654323256,0.00803776905641,0.000669067046815,1,0.00467344306209
2012-03-30,2012-04-06,-0.00872198642161,-0.0177280342376,0.00145629250196,1,-0.0105304774473
2012-04-06,2012-04-13,-0.00458702126518,-0.0176540611286,0.00210588968782,1,-0.0072109586863
2012-04-13,2012-04-20,0.00166299091133,-0.00189066988792,0.000568044802245,1,0.000949418527467
2012-04-20,2012-04-27,0.0103964054999,0.00765957697276,0.000433621805915,1,0.00984687168541
2012-04-27,2012-05-04,-0.0100027281018,-0.0140077829926,0.000647807526017,1,-0.0108069781176
2012-05-04,2012-05-11,0.000724550296194,0.00110378850404,6.06295854608e-05,1,0.000800094789837
2012-05-11,2012-05-18,-0.0276305641449,-0.0167900699498,0.00177979709293,1,-0.0254713642913
2012-05-18,2012-05-25,0.0112424689198,-0.00358665710685,0.00235318370117,1,0.00826487779595
2012-05-25,2012-06-01,0.000992450156325,0.0115235900044,0.00167977728656,1,0.0030902792395
2012-06-01,2012-06-08,0.00999659077173,-0.0144982511864,0.00389929756676,1,0.00507812589226
2012-06-08,2012-06-15,0.00562599529818,0.00657664077234,0.000151223739785,1,0.00581536827431
2012-06-15,2012-06-22,-0.00191407266776,-0.0200125997891,0.00291187802625,1,-0.00554833748216
2012-06-22,2012-06-29,0.0134723288159,0.0244894665657,0.00173553619738,1,0.0156670786848
2012-06-29,2012-07-06,0.00208217261208,0.0018552550477,3.62330112987e-05,1,0.00203660793415
2012-07-06,2012-07-13,0.00229423332425,-0.000706294725622,0.000479272539088,1,0.00169173135158
2012-07-13,2012-07-20,0.0035053499978,0.00171610628932,0.000285380757067,1,0.00314607435232
2012-07-20,2012-07-27,0.00285858514361,-0.00599646424441,0.00141526869086,1,0.00108049892256
2012-07-27,2012-08-03,0.000651020100914,0.00373789281182,0.000493273967686,1,0.00126592827326
2012-08-03,2012-08-10,-0.00282660307931,0.00338152629894,0.000994877558771,1,-0.00158995159145
2012-08-10,2012-08-17,-0.00616330787163,0.00455623832635,0.00172204899304,1,-0.004028008877
2012-08-17,2012-08-24,0.00791023373669,-0.00166559603924,0.00152300226235,1,0.00598745277019
2012-08-24,2012-08-31,0.00817564607283,-0.0031372820715,0.00179942837435,1,0.0059040633021
2012-08-31,2012-09-07,0.0058235396766,0.0118259648784,0.000953689295107,1,0.00701925627048
2012-09-07,2012-09-14,0.00580954201525,0.0209118873504,0.00239522538692,1,0.00881803495536
2012-09-14,2012-09-21,-0.000344375854261,-0.0109626580132,0.00170312852161,1,-0.00247654792866
2012-09-21,2012-09-28,-0.00635636433819,-0.0150035384288,0.0013948261385,1,-0.008092773287
2012-09-28,2012-10-05,0.00512006080638,0.00533429975187,3.41021649179e-05,1,0.00516273808465
2012-10-05,2012-10-12,-0.0110477574242,-0.0137238033427,0.000433184913342,1,-0.0115851325324
2012-10-12,2012-10-19,-0.00299011582843,-0.0103729404864,0.0011865518938,1,-0.0044726135195
2012-10-19,2012-10-26,-0.00683813967162,-0.0110280766939,0.000675575728703,1,-0.00767950495472
2012-10-26,2012-11-02,-0.00283818057513,-0.00152840961609,0.000210104630539,1,-0.00257727690648
2012-11-02,2012-11-09,-0.00586728985018,-0.00168966489897,0.000671800333505,1,-0.00503512386161
2012-11-09,2012-11-16,-0.00756323623507,-0.000385854046378,0.00115546154097,1,-0.00613353710504
2012-11-16,2012-11-23,0.0171973295901,-0.0020532589169,0.00303952497721,1,0.0133320142638
2012-11-23,2012-11-30,0.00140830003296,-0.00166534965009,0.000491393993709,1,0.000791113126382
2012-11-30,2012-12-07,-0.000209006170075,0.00134202927741,0.000248140559544,1,9.99602166229e-05
2012-12-07,2012-12-14,-0.00270067370498,-0.000832169367117,0.000299657990061,1,-0.00232847112736
2012-12-14,2012-12-21,0.000174036489924,0.0194560531974,0.00307273818682,1,0.00401507614049
2012-12-21,2012-12-28,-0.00122667821974,-0.00939627747779,0.00131088579868,1,-0.00286715250035
2012-12-28,2013-01-04,0.0185181464801,0.029528592891,0.00172591016032,1,0.0207116062114
2013-01-04,2013-01-11,0.004242206833,0.00354549517237,0.000111018372361,1,0.00410230940901
2013-01-11,2013-01-18,0.00333749367966,0.00495414794578,0.000257721210449,1,0.00365953592684
2013-01-18,2013-01-25,0.00479452921245,0.00390926233582,0.00014099167461,1,0.00461677087875
2013-01-25,2013-02-01,-0.0012343170943,0.00356412049807,0.00076796091956,1,-0.000278469380423
2013-02-01,2013-02-08,-0.0042761220268,-0.0038355655874,7.07854806577e-05,1,-0.00418836466633
2013-02-08,2013-02-15,0.000675879191272,-0.00277234905781,0.00055172411514,1,-1.65250791191e-05
2013-02-15,2013-02-22,0.0022434589424,0.00155077748098,0.000110596237302,1,0.00210436966893
2013-02-22,2013-03-01,0.00188543453953,-0.00406632829208,0.000951620598733,1,0.000690323870213
2013-03-01,2013-03-08,0.00865504405875,0.00474062365,0.000621415384085,1,0.00786905290008
2013-03-08,2013-03-15,0.00617049051258,0.00671890725243,8.71990531621e-05,1,0.00627973786528
2013-03-15,2013-03-22,9.68312025118e-05,-0.00330754984916,0.000545019284059,1,-0.000586770104242
2013-03-22,2013-03-29,0.00331309555196,0.000677909770766,0.000420458303604,1,0.0027839561042
2013-03-29,2013-04-05,0.00465471351985,0.000305753170432,0.000693209910846,1,0.00378145540041
2013-04-05,2013-04-12,0.0177195429906,0.015690660876,0.000319096378143,1,0.0173121710858
2013-04-12,2013-04-19,-0.00722358491782,-0.0120341437457,0.000776041855699,1,-0.00818957689267
2013-04-19,2013-04-26,0.0112526883457,0.00505550782185,0.000981718686981,1,0.0100083436475
2013-04-26,2013-05-03,0.0156485251616,0.0144907789194,0.000182426927208,1,0.0154160637785
2013-05-03,2013-05-10,0.0032576913138,0.00198419292786,0.000203149684945,1,0.00300197588819
2013-05-10,2013-05-17,0.012712343872,0.00994766303705,0.00043703484869,1,0.0121572225308
2013-05-17,2013-05-24,-0.0226973598533,-0.0238260138036,0.000184821307647,1,-0.0229240147499
2013-05-24,2013-05-31,-0.0252144537447,-0.0149550606445,0.00168042588688,1,-0.0231709772541
2013-05-31,2013-06-07,0.00183233667883,0.00285443476212,0.000163203288003,1,0.00203594027905
2013-06-07,2013-06-14,-0.00579309854035,-0.00600443863528,3.40128928866e-05,1,-0.0058355366238
2013-06-14,2013-06-21,-0.0244945592937,-0.010919598352,0.0022203520573,1,-0.0217906688656
2013-06-21,2013-06-28,0.0123765105243,-0.0036150897154,0.00253538578469,1,0.00916551354746
2013-06-28,2013-07-05,0.0105074722821,0.00344870969625,0.00111922188511,1,0.00909012365548
2013-07-05,2013-07-12,0.0186443157753,0.0110935968892,0.00118776367469,1,0.0171282331797
2013-07-12,2013-07-19,0.00480803259987,0.00749585676984,0.000427765206605,1,0.00534345860783
2013-07-19,2013-07-26,-0.00128798801119,-0.00584406674796,0.000730579290605,1,-0.002202856655
2013-07-26,2013-08-02,0.00780660156598,-0.000659782321959,0.00134639049965,1,0.00610659283589
2013-08-02,2013-08-09,-0.00642441442945,-0.00585523062958,9.16477582749e-05,1,-0.00631103590827
2013-08-09,2013-08-16,-0.0117940021694,-0.00652434929306,0.000852298203952,1,-0.0107443330852
2013-08-16,2013-08-23,0.00658557524473,-0.00161617138688,0.00130582187687,1,0.00493869680902
2013-08-23,2013-08-30,-0.0140069541551,-0.0137308986228,4.47938372833e-05,1,-0.0139519670179
2013-08-30,2013-09-06,0.0175542623926,0.000365794077466,0.00271187259455,1,0.0141030093666
2013-09-06,2013-09-13,0.0166786190367,-0.00729859423247,0.00379130141957,1,0.0118642198757
2013-09-13,2013-09-20,0.0137535627603,0.0153766090201,0.000256082231853,1,0.0140768916011
2013-09-20,2013-09-27,-0.00109073885391,-0.000746276002473,5.51704319314e-05,1,-0.00102212213579
2013-09-27,2013-10-04,-0.00251629188008,-0.00153940030991,0.000156666260076,1,-0.00232169689735
2013-10-04,2013-10-11,0.00620400669331,0.00740529463665,0.000190975375145,1,0.0064433094051
2013-10-11,2013-10-18,0.023058637303,0.0188583218119,0.000657443031785,1,0.0222152869896
2013-10-18,2013-10-25,0.0041166281545,0.00292065515059,0.000190616577511,1,0.00387648047083
2013-10-25,2013-11-01,-0.00909251291589,-0.0122449780774,0.000509346807879,1,-0.00972555268222
2013-11-01,2013-11-08,-0.000199733710071,-0.00932988702601,0.00146378982382,1,-0.00203308332238
2013-11-08,2013-11-15,0.015226598235,0.0120923131838,0.00049426940281,1,0.0145972698777
2013-11-15,2013-11-22,0.00221463594156,-0.000762080432115,0.000475504638613,1,0.00161691514363
2013-11-22,2013-11-29,0.00709958070302,0.00373230225464,0.000535324489647,1,0.00642344839089
2013-11-29,2013-12-06,-0.00301911174406,-0.0112032236682,0.00131558317647,1,-0.00466251204477
2013-12-06,2013-12-13,-0.00960589619379,-0.0098152485532,3.38226909351e-05,1,-0.00964793577913
2013-12-13,2013-12-20,0.0156366423269,0.0122842156735,0.000528478965367,1,0.0149635146014
2013-12-20,2013-12-27,0.00821131905393,0.00870958977748,7.90661987101e-05,1,0.00831057786765
2013-12-27,2014-01-03,-0.00335939858988,-0.00430630506417,0.000152044608736,1,-0.00354954010778
2014-01-03,2014-01-10,0.00410556217334,0.00895235330235,0.000771570919642,1,0.00507106254454
2014-01-10,2014-01-17,0.00099623209063,0.0017989919168,0.0001282931647,1,0.00115614259004
2014-01-17,2014-01-24,-0.0108056197318,-0.0118936852201,0.000176030907817,1,-0.011024112984
2014-01-24,2014-01-31,-0.00345827846015,-0.00590949296619,0.000393749047491,1,-0.0039504901066
2014-01-31,2014-02-07,0.00198617760204,0.00409504016471,0.000336607476017,1,0.00240626707719
2014-02-07,2014-02-14,0.0170888409263,0.0118732603176,0.000821314313936,1,0.016041618233
2014-02-14,2014-02-21,0.00344644914667,0.00596061850027,0.000400684679375,1,0.00394727959399
2014-02-21,2014-02-28,0.00964971731065,0.0105675236862,0.000145419073828,1,0.0098325514904
2014-02-28,2014-03-07,0.00571551666754,0.00319600450109,0.000401031922953,1,0.00520960907463
2014-03-07,2014-03-14,-0.00874412970578,-0.0131386220168,0.000709950644819,1,-0.00962657792121
2014-03-14,2014-03-21,0.000637906828864,-0.00319587811726,0.000613484638974,1,-0.000131917583556
2014-03-21,2014-03-28,-0.00122741420428,0.000197253487446,0.000228161868826,1,-0.000943621475275
2014-03-28,2014-04-04,-0.000831277754088,0.00109257630029,0.000307954152367,1,-0.000448046713975
2014-04-04,2014-04-11,-0.0090603046463,-0.0060629842302,0.000483663466049,1,-0.00846325888041
2014-04-11,2014-04-18,0.0109335357662,0.00720773979828,0.000590115040604,1,0.0101854259974
2014-04-18,2014-04-25,0.00144062771786,-0.00175055621033,0.000510180064653,1,0.000799840031898
2014-04-25,2014-05-02,0.00683773175446,0.0103807722078,0.000562640595383,1,0.00754352664214
2014-05-02,2014-05-09,-0.00350490691913,-0.00332845248091,2.8331007834e-05,1,-0.00346975768652
2014-05-09,2014-05-16,0.00497087711644,0.00530130573593,5.26036166555e-05,1,0.00503669982225
2014-05-16,2014-05-23,0.00166745183974,0.00494507590098,0.000523204458059,1,0.0023203606297
2014-05-23,2014-05-30,0.00581662200133,0.0068849529631,0.000169908357521,1,0.00602943865189
2014-05-30,2014-06-06,0.00489848962384,0.0111161619508,0.000988754617626,1,0.00613708031614
2014-06-06,2014-06-13,-0.00455924675788,-0.00602087357751,0.000235000412591,1,-0.00485274712387
2014-06-13,2014-06-20,0.00810822112424,0.0106477234995,0.000402849380787,1,0.00861410735238
2014-06-20,2014-06-27,0.00244359133025,-0.00244294332844,0.000780700815963,1,0.00146238089443
2014-06-27,2014-07-04,0.00758869722123,0.00376099075774,0.000608282626947,1,0.0068201145154
2014-07-04,2014-07-11,-0.0104825065722,-0.00891197570105,0.000253866354127,1,-0.0101696697298
2014-07-11,2014-07-18,0.00431906504817,0.00257911190692,0.000277291357983,1,0.00396968796313
2014-07-18,2014-07-25,0.00211401473807,0.00307459171495,0.00015333869731,1,0.00230536343996
2014-07-25,2014-08-01,-0.0184260508476,-0.0163455503955,0.000338985178714,1,-0.0180116456831
2014-08-01,2014-08-08,0.00295179920887,-0.00762209815717,0.00169040867315,1,0.0008285676923
2014-08-08,2014-08-15,0.0157600450896,0.000588406407038,0.00239695916437,1,0.0127137325572
2014-08-15,2014-08-22,0.00729900526911,0.0035304801566,0.000599043101044,1,0.0065423050311
2014-08-22,2014-08-29,0.00693989801292,0.00674968214749,3.02259235311e-05,1,0.00690170371022
2014-08-29,2014-09-05,-0.00255572767483,-0.000795855246955,0.000282201490895,1,-0.00220516419671
2014-09-05,2014-09-12,-0.0195945393599,-0.0261142027685,0.00106541162034,1,-0.0209037990997
2014-09-12,2014-09-19,0.00534315760754,-0.00230341083985,0.00121880262859,1,0.00380774990492
2014-09-19,2014-09-26,-0.0080783184272,-0.0089723715915,0.000144239510542,1,-0.00825785025761
2014-09-26,2014-10-03,-0.000283958243591,-0.000677405788744,6.29744447654e-05,1,-0.000362962624846
2014-10-03,2014-10-10,-0.0120516899621,0.00303969215224,0.00243663224501,1,-0.00904559670049
2014-10-10,2014-10-17,-0.00147743540292,-0.00182261979376,5.53150457201e-05,1,-0.00154674885632
2014-10-17,2014-10-24,0.0210261152911,-0.000677626942516,0.0034156080835,1,0.0166682888039
2014-10-24,2014-10-31,0.0103401788775,0.00882453987684,0.000240092420222,1,0.0100358506153
2014-10-31,2014-11-07,0.00176898490559,-0.00697153790632,0.0013984544497,1,1.38880709615e-05
2014-11-07,2014-11-14,-0.00186091903653,0.00296801576176,0.000773321792869,1,-0.000898998685837
2014-11-14,2014-11-21,0.00575317467982,0.00589258668052,2.21777095072e-05,1,0.00578094619141
2014-11-21,2014-11-28,0.00909325415149,0.00377444983614,0.000844229951724,1,0.00802527213866
2014-11-28,2014-12-05,-0.00424066333958,-0.00478950962731,8.81991103221e-05,1,-0.00435087359268
2014-12-05,2014-12-12,-0.00177016015439,-0.0121322693056,0.00166433279942,1,-0.00385090364863
2014-12-12,2014-12-19,0.0122276536151,-0.00891235394342,0.00335555791344,1,0.0079828743138
2014-12-19,2014-12-26,0.0035941335942,-0.00227000746599,0.000935996236904,1,0.00241662540098
2014-12-26,2015-01-02,0.00139630382567,-0.00307564393025,0.000715152695601,1,0.000498338511004
2015-01-02,2015-01-09,0.0118705642192,-0.000645596793606,0.00198400096628,1,0.00935741201181
2015-01-09,2015-01-16,0.00504742769264,0.00833219844436,0.000522582311227,1,0.00570176893142
2015-01-16,2015-01-23,0.00907619732453,0.0106088810672,0.000242949864855,1,0.00938151932375
2015-01-23,2015-01-30,-0.00275558684537,-0.00686913128389,0.000660530684291,1,-0.0035815983865
2015-01-30,2015-02-06,-0.00817620162025,-0.00474842512661,0.00055258344614,1,-0.00749340923875
2015-02-06,2015-02-13,0.00105234426121,0.011760763821,0.00170789207416,1,0.0031854887128
2015-02-13,2015-02-20,-0.00137725812647,0.0105302153912,0.001903284415,1,0.000994720154985
2015-02-20,2015-02-27,0.00223232461527,0.00192708764552,4.87321042526e-05,1,0.0021710335608
2015-02-27,2015-03-06,-0.0187020388736,-0.0192060687942,8.21901968021e-05,1,-0.0188032558087
2015-03-06,2015-03-13,0.00341122997077,-0.0060262365327,0.00150769730688,1,0.00151619818355
2015-03-13,2015-03-20,0.0285054544337,0.0158437837645,0.00197458127019,1,0.0259632473935
2015-03-20,2015-03-27,-0.0178669641511,-0.0161264097576,0.000283454500769,1,-0.0175202705449
2015-03-27,2015-04-03,0.00376340104528,0.00256100784637,0.000191707541033,1,0.00352196386779
2015-04-03,2015-04-10,0.00281616765845,0.00651230584658,0.000589286962008,1,0.00355244886127
2015-04-10,2015-04-17,-0.00428481390051,-0.00337125674072,0.000146771216134,1,-0.00410283632463
2015-04-17,2015-04-24,0.0111600684157,0.0109131208124,3.90774396455e-05,1,0.0111104835078
2015-04-24,2015-05-01,-0.0171327461218,-0.00983501686496,0.00118622868077,1,-0.0156791314138
2015-05-01,2015-05-08,0.0038267064489,0.000398697179705,0.000546764040033,1,0.00313837077486
2015-05-08,2015-05-15,0.00433363048194,0.00560149457287,0.000201931951634,1,0.00458619364037
2015-05-15,2015-05-22,-0.00130208010887,-0.00658754696386,0.000847674508017,1,-0.0023634118524
2015-05-22,2015-05-29,-0.00779051051765,-0.0179963973661,0.00164915588165,1,-0.00983993366674
2015-05-29,2015-06-05,-0.0142873536001,-0.00850668088172,0.000937214402564,1,-0.0131359051284
2015-06-05,2015-06-12,0.00217061370069,-0.00880824849721,0.00175666214707,1,-3.3942049622e-05
2015-06-12,2015-06-19,0.0023779235419,-0.000138719816533,0.000401909519825,1,0.00187258532262
2015-06-19,2015-06-26,0.000720827173699,-0.00898161139846,0.00155428587269,1,-0.0012274319701
2015-06-26,2015-07-03,-0.017444691082,-0.0208145957098,0.000549134325172,1,-0.0181214176792
2015-07-03,2015-07-10,-0.00207252607141,-0.0092178269139,0.00114726538348,1,-0.00350732256682
2015-07-10,2015-07-17,0.0180048923034,-0.00357541368189,0.00340622176321,1,0.0136717999975
2015-07-17,2015-07-24,-0.0223490318349,-0.0175374892106,0.000786671137851,1,-0.0213906566657
2015-07-24,2015-07-31,0.0120611093801,0.00332951783758,0.00138279144198,1,0.0103078771144
2015-07-31,2015-08-07,-0.00874805028303,-0.00585569383065,0.000466588866987,1,-0.00817191193689
2015-08-07,2015-08-14,-0.000613261999796,-0.00523989551441,0.000741402075196,1,-0.0015422957131
2015-08-14,2015-08-21,-0.0534079598032,-0.0148991664475,0.00645650945676,1,-0.0457384836794
2015-08-21,2015-08-28,0.0125753137586,-0.0276574188626,0.00640821590119,1,0.00449672615486
2015-08-28,2015-09-04,-0.0112464915864,-0.00489978930591,0.00102570598854,1,-0.00998227966026
2015-09-04,2015-09-11,0.00485756195504,-0.00947041368661,0.00228791864462,1,0.00198052723349
2015-09-11,2015-09-18,-0.000874099178712,-0.00496925284228,0.000656335848027,1,-0.00169641159067
2015-09-18,2015-09-25,-0.00310380851867,-0.00833037170386,0.00083973426885,1,-0.00415331982705
2015-09-25,2015-10-02,0.00152261335308,7.81644936032e-05,0.000230827040752,1,0.00123256944598
2015-10-02,2015-10-09,0.00446052297035,0.00895573335723,0.000715399432109,1,0.00535598805056
2015-10-09,2015-10-16,0.00173720946488,0.00531651856651,0.000571288045959,1,0.00245021484498
2015-10-16,2015-10-23,0.0032752888204,0.00719749223619,0.000625015154064,1,0.00405660442779
2015-10-23,2015-10-30,-0.0009825410984,-0.00921083703185,0.0013199965647,1,-0.00263480026791
2015-10-30,2015-11-06,0.00121707114795,-0.0047488588748,0.000954526004649,1,1.91125133758e-05
2015-11-06,2015-11-13,-0.00423187016744,-0.0330194973366,0.00465249596984,1,-0.0100126580811
2015-11-13,2015-11-20,0.00472799851074,0.0210558512451,0.00259173919129,1,0.00798061036165
2015-11-20,2015-11-27,0.000866165400177,0.000471741753874,6.30581389544e-05,1,0.000786965380221
2015-11-27,2015-12-04,-0.000870559876818,-0.00835205498411,0.00119987916184,1,-0.00237285829409
2015-12-04,2015-12-11,-0.00149609869721,-0.017157678821,0.00251750487644,1,-0.00464100224635
2015-12-11,2015-12-18,0.000101411543237,-0.00185179877926,0.000312604066236,1,-0.000290793541593
2015-12-18,2015-12-25,0.00188446255837,0.00077356863065,0.000177448059405,1,0.00166139653253
2015-12-25,2016-01-01,-0.00307638114722,-0.0146370984195,0.00185973599673,1,-0.00539782328166
