benchmark,decision_at,cik10,score,selected_alpha,train_end,execution_at,sector
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000766704,0.0016554678774869393,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000766829,-0.01388986241492493,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000768899,0.00036053235401192123,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000769397,-0.010298816978808424,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000769520,0.0035479444619439925,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000771497,0.01706254163528242,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000772406,-0.0022651015279733116,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000773840,-0.005183461697472922,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000775158,0.01511142869584045,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000775215,-0.0018371702922404635,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000776867,-0.0028002876882264856,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000776901,0.00870980806273637,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000778164,0.02921450502901953,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000779152,0.01983530249448345,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000780571,-0.00046019302740798155,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000783325,-0.023886236929467654,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000784199,0.006061647992748198,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000784977,-0.005422886339755124,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000785161,0.0004610455785284021,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000785557,0.007095456390342616,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000785786,-0.0009209199751586521,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000785956,-0.0029366484132288618,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000788329,0.010351150051750172,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000788784,-0.020041593452592064,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000788965,-9.621330360007318e-05,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000789019,0.0022136129406536815,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000789460,-0.01111623718786225,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000789570,0.008068876389016447,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000789933,0.017900097993551786,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000790051,0.009772154983639699,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000790359,-0.0074861183623237,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000790526,0.010906535973769754,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000790816,-0.01640270029383411,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000791963,-0.0005652898402632225,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000792966,-0.00077433971671664,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000792987,0.00901733341377522,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000793074,0.015429067106050251,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000793733,-0.0012601266320083,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000793952,-0.01237570859575008,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000794170,0.000614668227748233,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,construction
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000794367,0.03261227987748852,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000794619,-0.005259596776526338,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000795266,-0.023845958060876832,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,construction
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000795403,-0.00015100304275475455,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000796343,0.0037134382657359943,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000796505,0.012441573530072683,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000797468,-0.03257179779545553,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000797721,0.010776801145424354,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000798081,-0.01432301448051537,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000798287,-0.0026258667401458306,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000798354,-0.015317854893075652,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000798359,0.002711865230805227,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000798941,0.0022107599902710245,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000799167,-0.00262040034973034,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000799233,0.013744144808346534,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000799288,0.02468246788085223,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000799292,-0.026331339301392018,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,construction
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000799850,0.0015135250103796686,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000800457,-0.007951588656502959,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000801337,-0.00032020701307221527,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000802481,-0.003111538832855236,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000803164,-0.00890116560877574,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000803649,-0.01898938154161558,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000804328,0.014385658281688878,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000805676,-0.00767488903849296,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000805928,0.020376225138185888,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000807863,-0.0031584826255957777,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000807882,0.009289578138928715,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000810136,0.015678400783737237,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000810958,0.0022108620123261124,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000811156,-0.022509372928933714,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000811589,0.007982946323712263,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000811596,0.027110940441099934,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000812011,0.012946309585367131,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000812074,0.021113870122504517,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000813298,-0.004012933838433501,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000813672,0.005095982762752922,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000813762,-0.03700322729874715,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000814453,-0.010121772727504008,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000814547,0.013680774708116265,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000814585,-0.002466488819345488,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000815097,0.005781047327864868,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000815556,-0.003994427207296022,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000816761,0.022549022727722693,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000816956,-0.009482823594100489,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000817720,0.018169693095106156,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000818033,0.005488526793701276,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000818479,-0.009227227108199334,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000818686,0.02505971919361029,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000819793,-0.0015275430619567656,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000820027,-0.009007209824614332,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000820313,0.020106660906820045,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000820318,0.008596183436675717,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000821002,0.0038441005334464142,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000821026,0.009962354684278085,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,wholesale_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000821130,0.0002596449447165087,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000821189,-0.038177447054954024,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000821483,-0.0133870721744527,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000822416,-0.011080251523290762,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,construction
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000822663,-0.004459414247862388,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000822818,-0.00726435307823674,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000823768,-0.022237898523601914,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000824142,0.0033799233929327345,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000825542,-0.001179507068301128,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000826154,0.0006642364037549829,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000826675,0.008781778110120746,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000827052,-0.0018622698816097992,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000827054,0.018876835355722873,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000827187,0.022400034343123522,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000827876,0.005806491276446391,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000828944,5.255228805623679e-05,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000829224,-0.0007384591800015206,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000831001,0.0052077211402807334,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000831259,-0.026933239258811605,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,materials_and_mining
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000831641,0.014000165567836243,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,services
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000832101,0.0034220826016869792,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000832428,0.04359110443127403,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,transport_communications_utilities
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000832988,-0.003738432432724502,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000833079,-0.020907038318750522,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,construction
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000833444,0.006155808662652477,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000833640,0.0046817807102659415,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000834365,-0.002032816142529636,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000835011,-0.003570381963715309,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,wholesale_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000835324,-0.012884030177686271,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000836157,-0.014708556646531375,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000837465,0.01920233023796553,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000840489,0.0009665830303719391,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,retail_trade
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000842023,0.005745485307908888,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000842162,0.015914057215860228,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000842517,0.031354918225180314,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000842633,-0.011401929353001902,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000842717,0.00019593858563727708,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000844965,0.03884411352458926,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,energy
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000845877,-0.008063630815805896,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000846617,-0.002363568262568149,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000849146,-0.0058677554382726834,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000849395,0.011671067169267978,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000849399,0.0016741641847234853,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,technology
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000849869,0.007029990381709983,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,manufacturing
sec_cash_conversion_breadth20_dynamic_v1,2026-04-01 00:00:00+00:00,0000850141,-0.016879928032995657,10.0,2025-10-01 00:00:00+00:00,2026-04-10 00:00:00+00:00,finance_insurance_real_estate
