,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432128848259,0.15692883739981645,0.2311592836189809,0.0,0.0,0.0,0.3131686660963768
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432128848259,0.15692883739981645,0.2311592836189809,0.0,0.0,0.0,0.3131686660963768
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432128848259,0.15692883739981645,0.2311592836189809,0.0,0.0,0.0,0.3131686660963768
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432128848259,0.15692883739981645,0.2311592836189809,0.0,0.0,0.0,0.3131686660963768
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987432128848259,0.15692883739981645,0.2311592836189809,0.0,0.0,0.0,0.3131686660963768
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392776809648301,0.2639994505092381,0.32525988567188296,0.0,0.0,0.0,0.296812895722396
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392776809648301,0.2639994505092381,0.32525988567188296,0.0,0.0,0.0,0.296812895722396
2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392776809648301,0.2639994505092381,0.32525988567188296,0.0,0.0,0.0,0.296812895722396
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392776809648301,0.2639994505092381,0.32525988567188296,0.0,0.0,0.0,0.296812895722396
2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597768715393107,0.17103422434267432,0.3071061836270895,0.0,0.0,0.0,0.36208272049092544
2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597768715393107,0.17103422434267432,0.3071061836270895,0.0,0.0,0.0,0.36208272049092544
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597768715393107,0.17103422434267432,0.3071061836270895,0.0,0.0,0.0,0.36208272049092544
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597768715393107,0.17103422434267432,0.3071061836270895,0.0,0.0,0.0,0.36208272049092544
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640605057891025,0.15721389276302972,0.25644505835379666,0.0,0.0,0.0,0.32993499830426337
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640605057891025,0.15721389276302972,0.25644505835379666,0.0,0.0,0.0,0.32993499830426337
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640605057891025,0.15721389276302972,0.25644505835379666,0.0,0.0,0.0,0.32993499830426337
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640605057891025,0.15721389276302972,0.25644505835379666,0.0,0.0,0.0,0.32993499830426337
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640605057891025,0.15721389276302972,0.25644505835379666,0.0,0.0,0.0,0.32993499830426337
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702399557294449,0.12266362243895812,0.2662418491442511,0.0,0.0,0.0,0.34085457268734604
2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702399557294449,0.12266362243895812,0.2662418491442511,0.0,0.0,0.0,0.34085457268734604
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702399557294449,0.12266362243895812,0.2662418491442511,0.0,0.0,0.0,0.34085457268734604
2015-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702399557294449,0.12266362243895812,0.2662418491442511,0.0,0.0,0.0,0.34085457268734604
2015-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807747378576832,0.1027291663719935,0.270049994966358,0.0,0.0,0.0,0.3464461008039652
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807747378576832,0.1027291663719935,0.270049994966358,0.0,0.0,0.0,0.3464461008039652
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807747378576832,0.1027291663719935,0.270049994966358,0.0,0.0,0.0,0.3464461008039652
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807747378576832,0.1027291663719935,0.270049994966358,0.0,0.0,0.0,0.3464461008039652
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895784863753224,0.11695987241164219,0.29154270506581387,0.0,0.0,0.0,0.3019189361472215
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895784863753224,0.11695987241164219,0.29154270506581387,0.0,0.0,0.0,0.3019189361472215
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895784863753224,0.11695987241164219,0.29154270506581387,0.0,0.0,0.0,0.3019189361472215
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895784863753224,0.11695987241164219,0.29154270506581387,0.0,0.0,0.0,0.3019189361472215
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684329421152451,0.17697373046099565,0.2921535402827071,0.0,0.0,0.0,0.26243978714105215
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684329421152451,0.17697373046099565,0.2921535402827071,0.0,0.0,0.0,0.26243978714105215
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684329421152451,0.17697373046099565,0.2921535402827071,0.0,0.0,0.0,0.26243978714105215
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684329421152451,0.17697373046099565,0.2921535402827071,0.0,0.0,0.0,0.26243978714105215
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684329421152451,0.17697373046099565,0.2921535402827071,0.0,0.0,0.0,0.26243978714105215
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015457965432953,0.11532687304467876,0.3128183656119185,0.0,0.0,0.0,0.3703089648001075
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015457965432953,0.11532687304467876,0.3128183656119185,0.0,0.0,0.0,0.3703089648001075
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015457965432953,0.11532687304467876,0.3128183656119185,0.0,0.0,0.0,0.3703089648001075
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015457965432953,0.11532687304467876,0.3128183656119185,0.0,0.0,0.0,0.3703089648001075
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638050711000267,0.19333296180895224,0.3324450950222614,0.0,0.0,0.0,0.29784143605878366
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638050711000267,0.19333296180895224,0.3324450950222614,0.0,0.0,0.0,0.29784143605878366
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638050711000267,0.19333296180895224,0.3324450950222614,0.0,0.0,0.0,0.29784143605878366
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638050711000267,0.19333296180895224,0.3324450950222614,0.0,0.0,0.0,0.29784143605878366
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17638050711000267,0.19333296180895224,0.3324450950222614,0.0,0.0,0.0,0.29784143605878366
2015-07-31,0.09508862617526533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367916696165808,0.3587663919905826,0.0,0.0,0.0,0.1782282856683441
2015-08-07,0.09508862617526533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367916696165808,0.3587663919905826,0.0,0.0,0.0,0.1782282856683441
2015-08-14,0.09508862617526533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367916696165808,0.3587663919905826,0.0,0.0,0.0,0.1782282856683441
2015-08-21,0.09508862617526533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367916696165808,0.3587663919905826,0.0,0.0,0.0,0.1782282856683441
2015-08-28,0.0,0.0,0.11235883541763135,0.0,0.0,0.0,0.0,0.0,0.39845790370481016,0.3681534711180541,0.0,0.0,0.0,0.1210297897595043
2015-09-04,0.0,0.0,0.11235883541763135,0.0,0.0,0.0,0.0,0.0,0.39845790370481016,0.3681534711180541,0.0,0.0,0.0,0.1210297897595043
2015-09-11,0.0,0.0,0.11235883541763135,0.0,0.0,0.0,0.0,0.0,0.39845790370481016,0.3681534711180541,0.0,0.0,0.0,0.1210297897595043
2015-09-18,0.0,0.0,0.11235883541763135,0.0,0.0,0.0,0.0,0.0,0.39845790370481016,0.3681534711180541,0.0,0.0,0.0,0.1210297897595043
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342314405327924,0.18987022306853357,0.24354609712328726,0.0,0.0,0.0,0.3631605357548998
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342314405327924,0.18987022306853357,0.24354609712328726,0.0,0.0,0.0,0.3631605357548998
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342314405327924,0.18987022306853357,0.24354609712328726,0.0,0.0,0.0,0.3631605357548998
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342314405327924,0.18987022306853357,0.24354609712328726,0.0,0.0,0.0,0.3631605357548998
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20342314405327924,0.18987022306853357,0.24354609712328726,0.0,0.0,0.0,0.3631605357548998
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913373793670704,0.28978333153003566,0.3916122304867242,0.0,0.0,0.0,0.2794707000465332
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913373793670704,0.28978333153003566,0.3916122304867242,0.0,0.0,0.0,0.2794707000465332
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913373793670704,0.28978333153003566,0.3916122304867242,0.0,0.0,0.0,0.2794707000465332
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913373793670704,0.28978333153003566,0.3916122304867242,0.0,0.0,0.0,0.2794707000465332
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17686282616373486,0.136246313562976,0.3621293835875221,0.0,0.0,0.0,0.32476147668576705
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17686282616373486,0.136246313562976,0.3621293835875221,0.0,0.0,0.0,0.32476147668576705
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17686282616373486,0.136246313562976,0.3621293835875221,0.0,0.0,0.0,0.32476147668576705
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17686282616373486,0.136246313562976,0.3621293835875221,0.0,0.0,0.0,0.32476147668576705
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317713639678418,0.25534862364577837,0.3917648712382067,0.0,0.0,0.0,0.16970936871923084
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317713639678418,0.25534862364577837,0.3917648712382067,0.0,0.0,0.0,0.16970936871923084
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317713639678418,0.25534862364577837,0.3917648712382067,0.0,0.0,0.0,0.16970936871923084
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317713639678418,0.25534862364577837,0.3917648712382067,0.0,0.0,0.0,0.16970936871923084
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317713639678418,0.25534862364577837,0.3917648712382067,0.0,0.0,0.0,0.16970936871923084
2016-01-29,0.0,0.0,0.0,0.0,0.11288188242821035,0.0,0.0,0.0,0.25081243933588054,0.48560812516212376,0.0,0.0,0.0,0.1506975530737855
2016-02-05,0.0,0.0,0.0,0.0,0.11288188242821035,0.0,0.0,0.0,0.25081243933588054,0.48560812516212376,0.0,0.0,0.0,0.1506975530737855
2016-02-12,0.0,0.0,0.0,0.0,0.11288188242821035,0.0,0.0,0.0,0.25081243933588054,0.48560812516212376,0.0,0.0,0.0,0.1506975530737855
2016-02-19,0.0,0.0,0.0,0.0,0.11288188242821035,0.0,0.0,0.0,0.25081243933588054,0.48560812516212376,0.0,0.0,0.0,0.1506975530737855
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11791939871687167,0.22669031218981525,0.4369412377013255,0.0,0.0,0.0,0.2184490513919875
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11791939871687167,0.22669031218981525,0.4369412377013255,0.0,0.0,0.0,0.2184490513919875
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11791939871687167,0.22669031218981525,0.4369412377013255,0.0,0.0,0.0,0.2184490513919875
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11791939871687167,0.22669031218981525,0.4369412377013255,0.0,0.0,0.0,0.2184490513919875
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763335857882601,0.2885803355123709,0.33472502385446296,0.0,0.0,0.25906128205434
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763335857882601,0.2885803355123709,0.33472502385446296,0.0,0.0,0.25906128205434
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763335857882601,0.2885803355123709,0.33472502385446296,0.0,0.0,0.25906128205434
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763335857882601,0.2885803355123709,0.33472502385446296,0.0,0.0,0.25906128205434
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763335857882601,0.2885803355123709,0.33472502385446296,0.0,0.0,0.25906128205434
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284818610246805,0.0,0.2230395560409833,0.4327364679900735,0.0,0.0,0.21574211494426254
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284818610246805,0.0,0.2230395560409833,0.4327364679900735,0.0,0.0,0.21574211494426254
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284818610246805,0.0,0.2230395560409833,0.4327364679900735,0.0,0.0,0.21574211494426254
2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284818610246805,0.0,0.2230395560409833,0.4327364679900735,0.0,0.0,0.21574211494426254
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570182966909859,0.0,0.2695799677436733,0.3153955109751282,0.0,0.0,0.23932269161209985
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570182966909859,0.0,0.2695799677436733,0.3153955109751282,0.0,0.0,0.23932269161209985
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570182966909859,0.0,0.2695799677436733,0.3153955109751282,0.0,0.0,0.23932269161209985
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570182966909859,0.0,0.2695799677436733,0.3153955109751282,0.0,0.0,0.23932269161209985
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543138416121243,0.0,0.2761165829141483,0.35284655617438415,0.0,0.0,0.2167230192993432
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543138416121243,0.0,0.2761165829141483,0.35284655617438415,0.0,0.0,0.2167230192993432
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543138416121243,0.0,0.2761165829141483,0.35284655617438415,0.0,0.0,0.2167230192993432
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543138416121243,0.0,0.2761165829141483,0.35284655617438415,0.0,0.0,0.2167230192993432
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543138416121243,0.0,0.2761165829141483,0.35284655617438415,0.0,0.0,0.2167230192993432
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185265023230721,0.0,0.27979051691434803,0.3734669321327737,0.0,0.0,0.2248899007205711
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185265023230721,0.0,0.27979051691434803,0.3734669321327737,0.0,0.0,0.2248899007205711
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185265023230721,0.0,0.27979051691434803,0.3734669321327737,0.0,0.0,0.2248899007205711
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185265023230721,0.0,0.27979051691434803,0.3734669321327737,0.0,0.0,0.2248899007205711
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042381099435606,0.0,0.26033768449299965,0.4346112924572997,0.0,0.0,0.15462721205534463
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042381099435606,0.0,0.26033768449299965,0.4346112924572997,0.0,0.0,0.15462721205534463
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042381099435606,0.0,0.26033768449299965,0.4346112924572997,0.0,0.0,0.15462721205534463
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042381099435606,0.0,0.26033768449299965,0.4346112924572997,0.0,0.0,0.15462721205534463
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042381099435606,0.0,0.26033768449299965,0.4346112924572997,0.0,0.0,0.15462721205534463
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221580959763694,0.0,0.14470387909535662,0.5006963387832543,0.0,0.0,0.15238397252375216
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221580959763694,0.0,0.14470387909535662,0.5006963387832543,0.0,0.0,0.15238397252375216
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221580959763694,0.0,0.14470387909535662,0.5006963387832543,0.0,0.0,0.15238397252375216
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221580959763694,0.0,0.14470387909535662,0.5006963387832543,0.0,0.0,0.15238397252375216
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421353578850012,0.1794060173534254,0.5096745509261317,0.0,0.0,0.11670589593194282
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421353578850012,0.1794060173534254,0.5096745509261317,0.0,0.0,0.11670589593194282
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421353578850012,0.1794060173534254,0.5096745509261317,0.0,0.0,0.11670589593194282
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421353578850012,0.1794060173534254,0.5096745509261317,0.0,0.0,0.11670589593194282
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32316190542312656,0.2646847628793187,0.28268620321527294,0.0,0.0,0.12946712848228184
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32316190542312656,0.2646847628793187,0.28268620321527294,0.0,0.0,0.12946712848228184
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32316190542312656,0.2646847628793187,0.28268620321527294,0.0,0.0,0.12946712848228184
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32316190542312656,0.2646847628793187,0.28268620321527294,0.0,0.0,0.12946712848228184
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32316190542312656,0.2646847628793187,0.28268620321527294,0.0,0.0,0.12946712848228184
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.03911521035510914,0.0,0.0,0.35123322198954543,0.2929083867029737,0.31674318095237164,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.03911521035510914,0.0,0.0,0.35123322198954543,0.2929083867029737,0.31674318095237164,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.03911521035510914,0.0,0.0,0.35123322198954543,0.2929083867029737,0.31674318095237164,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.03911521035510914,0.0,0.0,0.35123322198954543,0.2929083867029737,0.31674318095237164,0.0,0.0,0.0
2017-01-27,0.08688174932545677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229311847877632,0.15691230378916204,0.0,0.433274762097618,0.0,0.0
2017-02-03,0.08688174932545677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229311847877632,0.15691230378916204,0.0,0.433274762097618,0.0,0.0
2017-02-10,0.08688174932545677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229311847877632,0.15691230378916204,0.0,0.433274762097618,0.0,0.0
2017-02-17,0.08688174932545677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229311847877632,0.15691230378916204,0.0,0.433274762097618,0.0,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.059179917022735666,0.0,0.0,0.0,0.27862330191577783,0.16672060892918678,0.0,0.4954761721322998,0.0,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.059179917022735666,0.0,0.0,0.0,0.27862330191577783,0.16672060892918678,0.0,0.4954761721322998,0.0,0.0
2017-03-10,0.0,0.0,0.0,0.0,0.059179917022735666,0.0,0.0,0.0,0.27862330191577783,0.16672060892918678,0.0,0.4954761721322998,0.0,0.0
2017-03-17,0.0,0.0,0.0,0.0,0.059179917022735666,0.0,0.0,0.0,0.27862330191577783,0.16672060892918678,0.0,0.4954761721322998,0.0,0.0
2017-03-24,0.0,0.0,0.0,0.0,0.059179917022735666,0.0,0.0,0.0,0.27862330191577783,0.16672060892918678,0.0,0.4954761721322998,0.0,0.0
2017-03-31,0.0,0.0,0.0,0.0,0.09161273955973029,0.0,0.0,0.0,0.270392624526431,0.15516133503372131,0.0,0.4828333008801173,0.0,0.0
2017-04-07,0.0,0.0,0.0,0.0,0.09161273955973029,0.0,0.0,0.0,0.270392624526431,0.15516133503372131,0.0,0.4828333008801173,0.0,0.0
2017-04-14,0.0,0.0,0.0,0.0,0.09161273955973029,0.0,0.0,0.0,0.270392624526431,0.15516133503372131,0.0,0.4828333008801173,0.0,0.0
2017-04-21,0.0,0.0,0.0,0.0,0.09161273955973029,0.0,0.0,0.0,0.270392624526431,0.15516133503372131,0.0,0.4828333008801173,0.0,0.0
2017-04-28,0.0,0.0,0.0,0.22141063637152175,0.24289094881015613,0.0,0.0,0.0,0.3104338003298117,0.0,0.0,0.22526461448851032,0.0,0.0
2017-05-05,0.0,0.0,0.0,0.22141063637152175,0.24289094881015613,0.0,0.0,0.0,0.3104338003298117,0.0,0.0,0.22526461448851032,0.0,0.0
2017-05-12,0.0,0.0,0.0,0.22141063637152175,0.24289094881015613,0.0,0.0,0.0,0.3104338003298117,0.0,0.0,0.22526461448851032,0.0,0.0
2017-05-19,0.0,0.0,0.0,0.22141063637152175,0.24289094881015613,0.0,0.0,0.0,0.3104338003298117,0.0,0.0,0.22526461448851032,0.0,0.0
2017-05-26,0.0,0.0,0.0,0.18958777308463862,0.2522530307410586,0.0,0.0,0.0,0.35026241861749974,0.20789677755680294,0.0,0.0,0.0,0.0
2017-06-02,0.0,0.0,0.0,0.18958777308463862,0.2522530307410586,0.0,0.0,0.0,0.35026241861749974,0.20789677755680294,0.0,0.0,0.0,0.0
2017-06-09,0.0,0.0,0.0,0.18958777308463862,0.2522530307410586,0.0,0.0,0.0,0.35026241861749974,0.20789677755680294,0.0,0.0,0.0,0.0
2017-06-16,0.0,0.0,0.0,0.18958777308463862,0.2522530307410586,0.0,0.0,0.0,0.35026241861749974,0.20789677755680294,0.0,0.0,0.0,0.0
2017-06-23,0.0,0.0,0.0,0.18958777308463862,0.2522530307410586,0.0,0.0,0.0,0.35026241861749974,0.20789677755680294,0.0,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0,0.317932802720853,0.20888701682548916,0.0,0.0,0.0,0.22252009469649167,0.25066008575716625,0.0,0.0,0.0,0.0
2017-07-07,0.0,0.0,0.0,0.317932802720853,0.20888701682548916,0.0,0.0,0.0,0.22252009469649167,0.25066008575716625,0.0,0.0,0.0,0.0
2017-07-14,0.0,0.0,0.0,0.317932802720853,0.20888701682548916,0.0,0.0,0.0,0.22252009469649167,0.25066008575716625,0.0,0.0,0.0,0.0
2017-07-21,0.0,0.0,0.0,0.317932802720853,0.20888701682548916,0.0,0.0,0.0,0.22252009469649167,0.25066008575716625,0.0,0.0,0.0,0.0
2017-07-28,0.0,0.0,0.0,0.28400206505305137,0.267017267787409,0.0,0.0,0.0,0.2121780102068239,0.23680265695271577,0.0,0.0,0.0,0.0
2017-08-04,0.0,0.0,0.0,0.28400206505305137,0.267017267787409,0.0,0.0,0.0,0.2121780102068239,0.23680265695271577,0.0,0.0,0.0,0.0
2017-08-11,0.0,0.0,0.0,0.28400206505305137,0.267017267787409,0.0,0.0,0.0,0.2121780102068239,0.23680265695271577,0.0,0.0,0.0,0.0
2017-08-18,0.0,0.0,0.0,0.28400206505305137,0.267017267787409,0.0,0.0,0.0,0.2121780102068239,0.23680265695271577,0.0,0.0,0.0,0.0
2017-08-25,0.0,0.0,0.0,0.21000337219767154,0.25027561356672356,0.0,0.0,0.0,0.26217676756599606,0.2775442466696088,0.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.21000337219767154,0.25027561356672356,0.0,0.0,0.0,0.26217676756599606,0.2775442466696088,0.0,0.0,0.0,0.0
2017-09-08,0.0,0.0,0.0,0.21000337219767154,0.25027561356672356,0.0,0.0,0.0,0.26217676756599606,0.2775442466696088,0.0,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.0,0.21000337219767154,0.25027561356672356,0.0,0.0,0.0,0.26217676756599606,0.2775442466696088,0.0,0.0,0.0,0.0
2017-09-22,0.0,0.0,0.0,0.21000337219767154,0.25027561356672356,0.0,0.0,0.0,0.26217676756599606,0.2775442466696088,0.0,0.0,0.0,0.0
2017-09-29,0.0,0.0,0.0,0.21745295437702714,0.2571433637280869,0.0,0.0,0.0,0.24683800994231106,0.278565671952575,0.0,0.0,0.0,0.0
2017-10-06,0.0,0.0,0.0,0.21745295437702714,0.2571433637280869,0.0,0.0,0.0,0.24683800994231106,0.278565671952575,0.0,0.0,0.0,0.0
2017-10-13,0.0,0.0,0.0,0.21745295437702714,0.2571433637280869,0.0,0.0,0.0,0.24683800994231106,0.278565671952575,0.0,0.0,0.0,0.0
2017-10-20,0.0,0.0,0.0,0.21745295437702714,0.2571433637280869,0.0,0.0,0.0,0.24683800994231106,0.278565671952575,0.0,0.0,0.0,0.0
2017-10-27,0.0,0.0,0.0,0.0,0.23025869147316314,0.0,0.0,0.0,0.2895116975243756,0.2621309338127033,0.218098677189758,0.0,0.0,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.23025869147316314,0.0,0.0,0.0,0.2895116975243756,0.2621309338127033,0.218098677189758,0.0,0.0,0.0
2017-11-10,0.0,0.0,0.0,0.0,0.23025869147316314,0.0,0.0,0.0,0.2895116975243756,0.2621309338127033,0.218098677189758,0.0,0.0,0.0
2017-11-17,0.0,0.0,0.0,0.0,0.23025869147316314,0.0,0.0,0.0,0.2895116975243756,0.2621309338127033,0.218098677189758,0.0,0.0,0.0
2017-11-24,0.0,0.0,0.0,0.18056449598111166,0.23644955252548333,0.0,0.0,0.0,0.3044953338863673,0.27849061760703775,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.18056449598111166,0.23644955252548333,0.0,0.0,0.0,0.3044953338863673,0.27849061760703775,0.0,0.0,0.0,0.0
2017-12-08,0.0,0.0,0.0,0.18056449598111166,0.23644955252548333,0.0,0.0,0.0,0.3044953338863673,0.27849061760703775,0.0,0.0,0.0,0.0
