,IWM,QQQ,SPY,XLF,XLI,XLY,VNQ,HYG,PDBC,VWO,EEM,LQD,TLT,BIL
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.08715108022880375,0.09770588998625164,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.06285420276164316,0.15358061705839307,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.09145431254330942,0.16498990899813723,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-09-20,0.0,0.19292830431251512,0.0,0.0,0.0,0.13551611642137687,0.0,0.0,0.0,0.0,0.0,0.671555579266108,0.0,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.2040175710150108,0.1927277802852215,0.0,0.0,0.0,0.2,0.0,0.15
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.25957515664198333,0.17847864434489719,0.0,0.0,0.0,0.2,0.0,0.15
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.22418744345089348,0.17152650164030936,0.0,0.0,0.0,0.2,0.0,0.15
2019-10-18,0.0,0.005773189854983312,0.0,0.0,0.0,0.0,0.25760251605577117,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.5483089093781585,0.08043725925868145,0.0,0.0,0.0,0.3712538313631602,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.5138525525454866,0.10632143733865425,0.0,0.0,0.0,0.37982601011585915,0.0,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15,0.0,0.27858944973911576,0.19106909276830894,0.0,0.0,0.030341457492575316,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-11-22,0.0,0.17608810791610746,0.15326064691436558,0.17065124516952695,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-11-29,0.0,0.24827407308747354,0.10877502738568316,0.1429508995268433,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2019-12-06,0.0,0.436784860188691,0.26625728607646454,0.29695785373484446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-13,0.0,0.3727563868857192,0.27752373577174905,0.34971987734253174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,0.0,0.3949555247340237,0.2607618573493119,0.3442826179166645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,0.0,0.3729406572407627,0.2500412259244139,0.3770181168348233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.2246767818481079,0.1359555296350996,0.13936768851679252,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-01-10,0.0,0.18862421593661627,0.12986427660962976,0.181511507453754,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-01-17,0.0,0.18585575908666566,0.1468583171611342,0.16728592375220014,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-01-24,0.0,0.20990680493101765,0.14541434944226864,0.14467884562671368,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-01-31,0.0,0.22847405774785803,0.142058467255495,0.12946747499664701,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-02-07,0.0,0.24560919655119445,0.14049745172638775,0.1138933517224178,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-02-14,0.0,0.2599827617956936,0.1455717140419999,0.09444552416230655,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-02-21,0.0,0.2569822488672396,0.1317004226325003,0.11131732850026012,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2020-07-10,0.0,0.3090649472263013,0.0,0.0,0.0,0.11486724293599675,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-07-17,0.0,0.29644134020926516,0.0,0.0,0.0,0.10098475587165029,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-07-24,0.0,0.27602807457123824,0.0,0.0,0.0,0.08074767546853891,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-07-31,0.0,0.7088171154858112,0.0,0.0,0.0,0.27841088658015234,0.0,0.012771997934036453,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0.0,0.3592610538261973,0.0,0.0,0.0,0.10907783622334764,0.0,0.15,0.0,0.0,0.03166110995045504,0.2,0.0,0.15
2020-08-14,0.0,0.26828102398150855,0.0,0.0,0.0,0.10547077514271921,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-08-21,0.0,0.3158616265867725,0.0,0.0,0.0,0.14212292108268995,0.0,0.15,0.0,0.04201545233053755,0.0,0.2,0.0,0.15
2020-08-28,0.0,0.6110392679890273,0.0,0.0,0.0,0.2763683027001676,0.0,0.0,0.0,0.11259242931080518,0.0,0.0,0.0,0.0
2020-09-04,0.0,0.5630857599859922,0.1467176690091957,0.0,0.0,0.29019657100481194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,0.0,0.5596963514928693,0.1411070238710254,0.0,0.0,0.2991966246361053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.0,0.4328238508210616,0.15764426116658498,0.0,0.0,0.4095318880123534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.0,0.17543856878804895,0.0,0.0,0.0,0.24782557830713073,0.0,0.15,0.0,0.0,0.07673585290482031,0.2,0.0,0.15
2020-10-02,0.0,0.4315568182833521,0.19815275079917416,0.0,0.0,0.37029043091747377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.3494996311798573,0.0,0.0,0.19043147616663378,0.4600688926535089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.2877831017189962,0.0,0.0,0.23270413331407677,0.47951276496692713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.3209174474598911,0.0,0.0,0.2444117418316903,0.4346708107084186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.18592949288072014,0.0,0.0,0.11105760743300123,0.20301289968627864,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-11-06,0.0,0.17396110698579378,0.0,0.0,0.11930100487760928,0.20673788813659696,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-11-13,0.0,0.16531576933429465,0.0,0.0,0.0,0.2136141106306876,0.0,0.15,0.0,0.0,0.12107012003501781,0.2,0.0,0.15
2020-11-20,0.0,0.2708849149921023,0.0,0.0,0.35183176431676094,0.3772833206911368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.34926249855779257,0.0,0.0,0.0,0.0,0.3018550428422185,0.348882458599989,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.15526448747142968,0.0,0.15,0.0,0.15235984004634034,0.19237567248223,0.2,0.0,0.15
2020-12-11,0.0,0.17868480651543014,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15228137729560928,0.1690338161889606,0.2,0.0,0.15
2020-12-18,0.1865528476561433,0.17377746081882828,0.0,0.0,0.13966969152502837,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2020-12-25,0.3445240352043738,0.36419218670277176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29128377809285444,0.0,0.0,0.0
2021-01-01,0.20922169096846752,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1250921488616234,0.16568616016990903,0.2,0.0,0.15
2021-01-08,0.21696617714667996,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.12317019832889516,0.1598636245244249,0.2,0.0,0.15
2021-01-15,0.261130523838868,0.0,0.0,0.10382343531925849,0.0,0.0,0.0,0.15,0.0,0.0,0.13504604084187355,0.2,0.0,0.15
2021-01-22,0.23350484964010124,0.0,0.0,0.0,0.0,0.09747161686987553,0.0,0.15,0.0,0.0,0.1690235334900232,0.2,0.0,0.15
2021-01-29,0.2249826835072479,0.13797405504422988,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1370432614485222,0.2,0.0,0.15
2021-02-05,0.21864617716393653,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.11683420109886002,0.16451962173720347,0.2,0.0,0.15
2021-02-12,0.20376115975120893,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.12709613440654105,0.16914270584225,0.2,0.0,0.15
2021-02-19,0.18967568323573616,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.149276018186963,0.16104829857730077,0.2,0.0,0.15
2021-02-26,0.18677548035102254,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.1470666764976834,0.16615784315129403,0.2,0.0,0.15
2021-03-05,0.20525658017936593,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14510048955784347,0.14964293026279057,0.2,0.0,0.15
2021-03-12,0.20516267900127796,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14509659715014475,0.14974072384857726,0.2,0.0,0.15
2021-03-19,0.22770585106361663,0.0,0.0,0.1532219056975351,0.0,0.0,0.0,0.15,0.0,0.0,0.11907224323884824,0.2,0.0,0.15
2021-03-26,0.2075711043738198,0.0,0.0,0.18563053814822916,0.0,0.0,0.0,0.15,0.0,0.0,0.10679835747795113,0.2,0.0,0.15
2021-04-02,0.17476046563312708,0.0,0.0,0.19470154413758414,0.0,0.0,0.0,0.15,0.13053799022928875,0.0,0.0,0.2,0.0,0.15
2021-04-09,0.1807279744533965,0.0,0.0,0.17959233880016148,0.0,0.0,0.0,0.15,0.13967968674644196,0.0,0.0,0.2,0.0,0.15
2021-04-16,0.1624465040801746,0.0,0.0,0.1788425508321764,0.158710945087649,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-04-23,0.0,0.0,0.0,0.19685764495579436,0.1357794008577997,0.0,0.0,0.15,0.16736295418640595,0.0,0.0,0.2,0.0,0.15
2021-04-30,0.0,0.0,0.0,0.18416147168849467,0.1597932779183647,0.0,0.0,0.15,0.1560452503931406,0.0,0.0,0.2,0.0,0.15
2021-05-07,0.12321685422562574,0.0,0.0,0.1947131586075304,0.18206998716684392,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-05-14,0.0,0.0,0.0,0.2119647872163515,0.17241958661274867,0.0,0.0,0.15,0.11561562617089985,0.0,0.0,0.2,0.0,0.15
2021-05-21,0.0,0.0,0.0,0.39416690094748674,0.30726398436066177,0.0,0.0,0.0,0.2985691146918515,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0,0.43028622064547173,0.29351436695645894,0.0,0.0,0.0,0.2761994123980694,0.0,0.0,0.0,0.0,0.0
2021-06-04,0.0,0.0,0.0,0.44169751310810323,0.30633097306264806,0.0,0.0,0.0,0.25197151382924865,0.0,0.0,0.0,0.0,0.0
2021-06-11,0.0,0.0,0.0,0.4611780960992112,0.29536166237079814,0.0,0.0,0.0,0.24346024152999063,0.0,0.0,0.0,0.0,0.0
2021-06-18,0.0,0.0,0.0,0.20810745227753522,0.0,0.0,0.1336683571221743,0.15,0.15822419060029047,0.0,0.0,0.2,0.0,0.15
2021-06-25,0.0,0.0,0.0,0.13860790009437252,0.0,0.0,0.16666810597582987,0.15,0.1947239939297976,0.0,0.0,0.2,0.0,0.15
2021-07-02,0.0,0.0,0.0,0.1715979396816188,0.0,0.0,0.13762038635902055,0.15,0.19078167395936071,0.0,0.0,0.2,0.0,0.15
2021-07-09,0.0,0.0,0.0,0.15499533098895785,0.0,0.0,0.1068648999768794,0.15,0.23813976903416278,0.0,0.0,0.2,0.0,0.15
2021-07-16,0.0,0.0,0.0,0.2386382745619759,0.0,0.0,0.3604377199744295,0.0,0.4009240054635944,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,0.0,0.23265637000670505,0.0,0.0,0.3931142398696386,0.0,0.3742293901236563,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0,0.12464709350310865,0.0,0.0,0.1871629752919798,0.15,0.18818993120491154,0.0,0.0,0.2,0.0,0.15
2021-08-06,0.0,0.0,0.11767108012594542,0.0,0.0,0.0,0.1612703520355426,0.15,0.221058567838512,0.0,0.0,0.2,0.0,0.15
2021-08-13,0.0,0.0,0.0,0.13885211000046901,0.0,0.0,0.21217536590505442,0.15,0.1489725240944766,0.0,0.0,0.2,0.0,0.15
2021-08-20,0.0,0.0,0.1280560842218019,0.0,0.0,0.0,0.2383464320074271,0.15,0.133597483770771,0.0,0.0,0.2,0.0,0.15
2021-08-27,0.0,0.27880239828557335,0.2942831337250911,0.0,0.0,0.0,0.4269144679893355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.0,0.3385706649511232,0.25810896874152883,0.0,0.0,0.0,0.403320366307348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-10,0.0,0.3231351343226861,0.28161342206226647,0.0,0.0,0.0,0.39525144361504744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-17,0.0,0.3859294183818305,0.3049508235111119,0.0,0.0,0.0,0.3091197581070576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,0.0,0.18903455591062507,0.14344451642732836,0.0,0.0,0.0,0.16752092766204663,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-10-01,0.0,0.20698398198734402,0.16215690048023773,0.0,0.0,0.0,0.0,0.15,0.13085911753241825,0.0,0.0,0.2,0.0,0.15
2021-10-08,0.0,0.0,0.0,0.14923278867340123,0.0,0.0,0.17271225836361936,0.15,0.17805495296297946,0.0,0.0,0.2,0.0,0.15
2021-10-15,0.0,0.0,0.10686408072007753,0.16305637768858133,0.0,0.0,0.0,0.15,0.23007954159134114,0.0,0.0,0.2,0.0,0.15
2021-10-22,0.0,0.0,0.0,0.17105812939810247,0.0,0.0,0.1129852736157157,0.15,0.2159565969861819,0.0,0.0,0.2,0.0,0.15
2021-10-29,0.0,0.0,0.0,0.17483771130046433,0.0,0.0,0.11381402835246769,0.15,0.21134826034706805,0.0,0.0,0.2,0.0,0.15
2021-11-05,0.0,0.2657069857284292,0.0,0.36205061297597096,0.0,0.0,0.0,0.0,0.3722424012955998,0.0,0.0,0.0,0.0,0.0
2021-11-12,0.0,0.304481004225866,0.27560917525140133,0.0,0.0,0.0,0.0,0.0,0.4199098205227326,0.0,0.0,0.0,0.0,0.0
2021-11-19,0.0,0.2973805174013341,0.0,0.0,0.0,0.32287922104428907,0.0,0.0,0.37974026155437696,0.0,0.0,0.0,0.0,0.0
2021-11-26,0.0,0.13757737745184193,0.0,0.0,0.0,0.16434461069072162,0.0,0.15,0.19807801185743645,0.0,0.0,0.2,0.0,0.15
2021-12-03,0.0,0.14805971232014606,0.0,0.0,0.0,0.1783617959624796,0.0,0.15,0.1735784917173743,0.0,0.0,0.2,0.0,0.15
2021-12-10,0.0,0.1575799740987632,0.12584319722484735,0.0,0.0,0.2165768286763894,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-12-17,0.0,0.14510395787090197,0.14601560411299744,0.0,0.0,0.20888043801610054,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-12-24,0.0,0.0,0.1455518061676715,0.0,0.0,0.2035751634918674,0.15087303034046112,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2021-12-31,0.0,0.1439915989003521,0.0,0.0,0.0,0.19565224777143855,0.16035615332820935,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2022-01-07,0.0,0.15368301522835523,0.0,0.0,0.0,0.16276832232626218,0.1835486624453826,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2022-01-14,0.0,0.0,0.16502826436048457,0.0,0.0,0.18759878326754023,0.14737295237197526,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.0,0.0,0.2,0.0,0.15
2022-02-04,0.0,0.0,0.0,0.05923371833397228,0.0,0.0,0.18836127229499125,0.15,0.2524050093710365,0.0,0.0,0.2,0.0,0.15
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-12-02,0.0,0.0,0.0,0.18463496035608823,0.2521479668531949,0.0,0.0,0.21321707279071683,0.0,0.0,0.0,0.2,0.0,0.15
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2023-01-13,0.0,0.0,0.0,0.35534944017679004,0.6015664780984967,0.0,0.0,0.043084081724713306,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,0.0053658551473365,0.0,0.0,0.3011381892941544,0.6934959555585092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,0.2790652746037923,0.6918134908263566,0.0,0.0,0.02912123456985098,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,0.0,0.0,0.0,0.2723503053100961,0.5860261830161978,0.0,0.0,0.0,0.0,0.1416235116737061,0.0,0.0,0.0,0.0
2023-02-10,0.0,0.0,0.0,0.16996276726460774,0.2692326155681685,0.0,0.0,0.15,0.0,0.0608046171672238,0.0,0.2,0.0,0.15
2023-02-17,0.0,0.0,0.0,0.0,0.5304465590135851,0.0,0.0,0.0,0.0,0.2509921314751955,0.21856130951121927,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.18181658187239577,0.0,0.0,0.15,0.0,0.1758608907055028,0.1423225274221014,0.2,0.0,0.15
2023-03-03,0.0,0.0,0.0,0.0,0.14318034793793033,0.0,0.0,0.15,0.0,0.19346060039492138,0.16335905166714834,0.2,0.0,0.15
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.2,0.2
2023-03-17,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-03-24,0.0,0.3709565513141902,0.5835154197961212,0.0,0.0,0.0,0.0,0.0,0.0,0.04552802888968859,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.2995879331194712,0.17861206706093147,0.0,0.5217999998195973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.0,0.26244854419957525,0.17182136431137301,0.0,0.5657300914890517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.0,0.5413257033948631,0.3470930407482659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11158125585687087,0.0,0.0
2023-04-21,0.0,0.3718628726754763,0.10647860245663687,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-04-28,0.0,0.34320067113449676,0.0,0.0,0.15679932886550324,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
2023-05-05,0.0,0.39157750793975876,0.09953885567813313,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.15
