Date,market_state,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable
2021-09-10,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8885933299217549,-0.016862343942361857,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.07142857142857151,0.0,-1.2996986703199114,-0.668648368110721
2021-09-17,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5730691430622877,-0.022658013176902525,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0714285714285714,0.0,-0.7694963464224196,-0.3783235442739247
2021-09-24,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5890744893787705,-0.017100272021519647,1.0,0.8571428571428571,0.9285714285714286,0.7142857142857143,-0.07142857142857151,0.0,-0.7505280979074521,-0.3797748123423752
2021-10-01,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.653926508891948,-0.038511642697868664,1.0,0.8571428571428571,0.8571428571428571,0.6428571428571429,-0.1428571428571429,0.0,-0.3834526104236281,-0.3812283518722704
2021-10-08,neutral_mixed,mixed inputs,neutral,mixed,-0.4847480654581232,-0.030496413575644254,1.0,0.6428571428571429,0.7857142857142857,0.2857142857142857,-0.2857142857142857,0.0,-0.3104683435534936,-0.3812283518722704
2021-10-15,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5242677912094256,-0.012760636373510326,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.0,0.0,-0.3073850157311807,-0.0699854806879971
2021-10-22,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5657394450012756,0.0,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,-0.0714285714285714,0.0,-0.079199622276703,-0.0734723271023888
2021-10-29,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6283541460598132,0.0,1.0,0.7857142857142857,0.9285714285714286,0.7142857142857143,-0.0714285714285714,0.0,-0.2284646572073746,-0.0769648916601586
2021-11-05,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5912689743003047,0.0,1.0,0.9285714285714286,0.7857142857142857,1.0,0.2857142857142857,0.0,-0.3408734759523836,-0.0769648916601586
2021-11-12,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5296265011663346,-0.0026893941047433367,1.0,1.0,1.0,0.7857142857142857,0.1428571428571429,0.0,-0.1173875104762155,-0.0769648916601586
2021-11-19,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5867568805115724,0.0,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.0,-0.8499320062142571,0.1995952548906217
2021-11-26,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5306650055061632,-0.02115647113357133,1.0,0.5,0.5,0.42857142857142855,-0.2857142857142857,0.0,-0.8158608079641266,0.1906672125089033
2021-12-03,neutral_mixed,mixed inputs,neutral,mixed,-0.0488627347587189,-0.03299286487504449,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,-0.3571428571428572,0.0,-0.2498719701699011,0.1893088184772495
2021-12-10,neutral_mixed,mixed inputs,neutral,mixed,-0.0841308013050073,0.0,1.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,-0.2857142857142857,0.0,-0.6955099302266656,0.1893088184772495
2021-12-17,neutral_mixed,mixed inputs,neutral,mixed,-0.4796775253678234,-0.019659290277731722,1.0,0.6428571428571429,0.7142857142857143,0.5,-0.2857142857142857,0.0,-0.902082158013463,-0.0210736450600475
2021-12-24,neutral_mixed,mixed inputs,neutral,mixed,-0.4035208177344601,0.0,1.0,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.2857142857142857,0.0,-1.2844804540173511,-0.0280472574760387
2021-12-31,neutral_mixed,mixed inputs,neutral,mixed,-0.4897639304950942,0.0,1.0,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.2142857142857143,0.0,-1.0733995813637058,-0.0350496261079256
2022-01-07,neutral_mixed,mixed inputs,neutral,mixed,-0.2660394948533582,-0.01867527692618909,1.0,0.5714285714285714,0.5,0.6428571428571429,-0.1428571428571429,0.0,-1.0906578835008012,-0.0350496261079256
2022-01-14,neutral_mixed,mixed inputs,neutral,mixed,-0.0717700191566918,-0.021559818304543565,1.0,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.0,0.0,-0.5766922333337021,-0.0350496261079256
2022-01-21,neutral_mixed,mixed inputs,neutral,mixed,0.1395102485748723,-0.07785905047845243,0.0,0.2857142857142857,0.35714285714285715,0.2857142857142857,-0.5,0.0,-0.4277874125032181,0.686903975713038
2022-01-28,neutral_mixed,mixed inputs,neutral,mixed,0.6797351298968557,-0.06950062356496611,1.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,-0.5,0.0,-0.5584863435561283,0.6693449967733817
2022-02-04,neutral_mixed,mixed inputs,neutral,mixed,0.6678011057279133,-0.05528865506810843,1.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,-0.21428571428571425,0.0,-0.4901055188262503,0.6626585792866686
2022-02-11,neutral_mixed,mixed inputs,neutral,mixed,0.4789630941569095,-0.07263779219178146,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,-0.4285714285714286,0.0,-0.4808108036629167,0.6626585792866686
2022-02-18,neutral_mixed,mixed inputs,neutral,mixed,0.6261082146030704,-0.08575452042030529,0.0,0.21428571428571427,0.2857142857142857,0.21428571428571427,-0.07142857142857142,0.0,-0.7894509352496956,0.7204818744454301
2022-02-25,neutral_mixed,mixed inputs,neutral,mixed,0.6319227727055735,-0.07834346271653625,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,-0.07142857142857142,0.0,-0.8579936207983201,0.7105550861138669
2022-03-04,neutral_mixed,mixed inputs,neutral,mixed,0.5907109819932596,-0.09009175361725574,0.0,0.2857142857142857,0.21428571428571427,0.21428571428571427,-0.07142857142857145,0.0,-1.6805355218254945,0.7007427944692267
2022-03-11,neutral_mixed,mixed inputs,neutral,mixed,0.5426630794211056,-0.1155675326647918,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,-2.8724464241750884,0.7007427944692267
2022-03-18,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8205108844954963,-0.06118204214631673,1.0,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.14285714285714288,1.0,-2.1550785640194343,1.1505045100228883
2022-03-25,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.846181966552358,-0.043927103859155325,1.0,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.14285714285714288,1.0,-1.8471848653210987,1.4893820079339752
2022-04-01,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7604287409650012,-0.043441397493888645,1.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.07142857142857145,1.0,-1.9387252462721145,2.288110726595658
2022-04-08,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7850797360149696,-0.05474049003828563,1.0,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.14285714285714288,1.0,-1.9809847289880829,2.288110726595658
2022-04-15,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0825641181751176,-0.07539564533014209,0.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,-0.07142857142857145,1.0,-1.6952963803149632,3.4777706789218232
2022-04-22,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.137881461539179,-0.10021155573839835,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.07142857142857145,1.0,-1.9717133339489248,3.2548750435238443
2022-04-29,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.455315863582315,-0.12986375565244102,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,-0.14285714285714288,1.0,-1.467719629433285,3.066799187124586
2022-05-06,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.8988055422034824,-0.13125766685215823,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,-0.14285714285714288,1.0,-1.227339431870918,3.066799187124586
2022-05-13,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5020858029047228,-0.15157498683736415,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,-0.14285714285714285,1.0,-1.4071852263791702,3.066799187124586
2022-05-20,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.7417286689766245,-0.1771087291602954,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,-0.07142857142857142,1.0,-1.4391942114861855,4.568318762721905
2022-05-27,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.671927100655144,-0.12297865848051759,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,1.0,-1.4563461420283144,3.959496707869997
2022-06-03,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.6201903287991868,-0.13294718394519422,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,1.0,-0.7034001654233644,3.558884552584967
2022-06-10,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5550653744245722,-0.17674950669915157,0.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,1.0,-0.4791176405738023,3.558884552584967
2022-06-17,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.005854262670762,-0.2239727524927273,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,-0.07142857142857142,1.0,-0.1939982158951292,4.502156554756261
2022-06-24,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.116806641300834,-0.17259951327195522,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,-0.07142857142857142,1.0,0.6683851922514855,3.9218171055778592
2022-07-01,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.8769815872648847,-0.1913501901345278,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,-0.14285714285714285,1.0,0.1838694292591059,3.510040799898688
2022-07-08,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.7929247202843994,-0.17559024119125088,0.0,0.07142857142857142,0.14285714285714285,0.0,-0.14285714285714285,1.0,0.0907270069666925,3.510040799898688
2022-07-15,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2757937430552428,-0.18309897144133758,0.0,0.07142857142857142,0.07142857142857142,0.0,-0.07142857142857142,1.0,-0.062385936976178,1.6399695897103548
2022-07-22,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1738437915208704,-0.16197282196692342,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,-0.07142857142857142,1.0,-0.1968053042741953,1.5839572816520446
2022-07-29,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.158494440040352,-0.12612611201283774,0.0,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.0,1.0,0.3630516122352298,1.5314264160856206
2022-08-05,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.226524245758144,-0.12298703625122676,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,1.0,1.1344666351788393,1.5314264160856206
2022-08-12,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1193309234856992,-0.09407616687701914,0.0,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.07142857142857142,1.0,1.129750749411266,1.5314264160856206
2022-08-19,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9303761906553248,-0.10459694408893783,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,1.0,1.6834844189290017,1.0273514243068118
2022-08-26,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9600408804848382,-0.14029510186483718,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,1.0,1.9749204247680807,0.9994647110801296
2022-09-02,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3624438623647124,-0.16801796248529632,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,1.7697365674077294,0.9723565425690016
2022-09-09,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4795901837163743,-0.13755890832879825,0.0,0.07142857142857142,0.0,0.35714285714285715,-0.07142857142857142,1.0,2.7982324423815577,0.9723565425690016
2022-09-16,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1176633082452625,-0.17882753439483545,0.0,0.0,0.0,0.35714285714285715,-0.07142857142857142,1.0,2.618787170640189,0.6675831399016812
2022-09-23,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3573304237024035,-0.2163335197330556,0.0,0.0,0.0,0.0,-0.07142857142857142,1.0,2.923451530008105,0.6490710312509591
2022-09-30,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5401123783949315,-0.23927185593503753,0.0,0.0,0.0,0.07142857142857142,-0.07142857142857142,1.0,2.978462165077977,0.6307724424813727
2022-10-07,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.576520854268677,-0.2273234521046935,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,2.8060369018004385,0.6307724424813727
2022-10-14,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4792448617352525,-0.2383134525882884,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,2.763564913581298,0.6307724424813727
2022-10-21,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5519147867430787,-0.20283052859646455,0.0,0.0,0.0,0.07142857142857142,0.0,1.0,2.6674212692742123,0.8948747249684137
2022-10-28,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.401478073660606,-0.17145829743265606,0.0,0.0,0.0,0.0,0.0,1.0,2.293862164920393,0.8700760400861943
2022-11-04,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.213587507709132,-0.19844323311112944,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,1.0,2.120561314661021,0.8595273516302216
2022-11-11,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0519919623178682,-0.15124627853295014,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,1.0,1.793608520572766,0.8595273516302216
2022-11-18,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7897889571823811,-0.15652836079720944,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,2.016437601923657,0.306590480302273
2022-11-25,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9054766983797078,-0.143110509606851,0.0,0.2857142857142857,0.0,0.35714285714285715,0.2857142857142857,1.0,1.938527402915208,0.2915951159511029
2022-12-02,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.6488896443366734,-0.13335585568710984,1.0,0.42857142857142855,0.07142857142857142,0.6428571428571429,0.3571428571428571,1.0,1.7165852257933814,0.2765356082001328
2022-12-09,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4688378250263184,-0.16238530797843032,0.0,0.21428571428571427,0.5,0.42857142857142855,0.07142857142857142,1.0,1.696961332567315,0.2765356082001328
2022-12-16,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7101656242311027,-0.17995649008187742,0.0,0.07142857142857142,0.5714285714285714,0.5714285714285714,0.07142857142857142,1.0,1.7099152774327289,-0.0600755433670793
2022-12-23,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.6011252412540211,-0.18072663197951733,0.0,0.21428571428571427,0.35714285714285715,0.8571428571428571,-0.07142857142857142,1.0,1.4543566697811363,-0.0726866395843306
2022-12-30,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.3980627917174382,-0.18175369217890835,0.0,0.21428571428571427,0.5714285714285714,0.8571428571428571,-0.21428571428571427,1.0,1.5211152378299535,-0.0854734359364429
2023-01-06,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4521988538411304,-0.16966497771717315,0.0,0.5,0.6428571428571429,0.8571428571428571,0.2857142857142857,1.0,1.4699467176943044,-0.0854734359364429
2023-01-13,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.4828026962685016,-0.14737036762066547,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,0.5714285714285715,1.0,1.4410281909648182,-0.0854734359364429
2023-01-20,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2852123278859501,-0.15297591356865092,1.0,0.6428571428571429,0.7142857142857143,0.9285714285714286,0.4285714285714286,1.0,1.5408964471143871,-0.1541127940788312
2023-01-27,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.3741620256986867,-0.13200812439422926,1.0,0.7857142857142857,0.5,0.9285714285714286,0.5714285714285714,1.0,1.4742811079655032,-0.1619565670056658
2023-02-03,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2580987028320491,-0.1177369666067507,1.0,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.2857142857142857,1.0,1.280727451079242,-0.1608141820300539
2023-02-10,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1120293644327225,-0.12695857635111985,1.0,0.7857142857142857,0.2857142857142857,0.9285714285714286,0.1428571428571428,1.0,1.1357555413634195,-0.1608141820300539
2023-02-17,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1129673002203475,-0.12862745552118926,1.0,0.7857142857142857,0.5,0.9285714285714286,0.1428571428571428,1.0,0.9314923272414788,-0.0630144822758165
2023-02-24,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1092887321338847,-0.15190635150810095,1.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,-0.2142857142857143,1.0,0.7714904320656814,-0.0705151084531878
2023-03-03,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3369060994487846,-0.13519596831704206,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,-0.0714285714285714,1.0,0.923145183078382,-0.0780575658798257
2023-03-10,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1260988411260115,-0.17430789737707664,0.0,0.42857142857142855,0.35714285714285715,0.5,-0.35714285714285715,1.0,0.7510793655632647,-0.0780575658798257
2023-03-17,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4949400017873913,-0.1623936857491396,1.0,0.6428571428571429,0.7142857142857143,0.5714285714285714,-0.1428571428571428,1.0,0.6665019111359551,0.0874703028016585
2023-03-24,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.53656390307883,-0.15002257911374073,1.0,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.1428571428571429,1.0,0.305771458842164,0.076190260349574
2023-03-31,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.3418474982898991,-0.12072701340647651,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.0714285714285714,1.0,-0.0402844374400912,0.0648305051352713
2023-04-07,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2002178340058171,-0.12115666363114375,1.0,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.35714285714285715,1.0,-0.1207777058967893,0.0648305051352713
2023-04-14,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1562241479915302,-0.11413350352240981,1.0,0.7857142857142857,0.9285714285714286,0.5,0.1428571428571428,1.0,-0.1509998034157426,0.0648305051352713
2023-04-21,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.0704514467984055,-0.11469195345773753,1.0,0.7142857142857143,0.9285714285714286,0.5,0.0,1.0,-0.4411754822384559,-0.3160517656803261
2023-04-28,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.425023349955398,-0.1066807613009656,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,1.0,-0.3130809321259891,-0.3267773303419992
2023-05-05,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.7520338651183506,-0.1137682872090513,1.0,0.7857142857142857,0.8571428571428571,0.5,0.0,1.0,-0.2079920267203321,-0.324288479185284
2023-05-12,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8652373320978413,-0.11600201883840489,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0,1.0,0.0673833473731307,-0.324288479185284
2023-05-19,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.905760576439524,-0.10090316454963355,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.0,1.0,-0.4348530606986546,-0.3462896252273252
2023-05-26,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.6664129025476173,-0.09789629409653233,1.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.0,-0.600884577234691,-0.3501228533416576
2023-06-02,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.3683509254164625,-0.08092906071567962,1.0,0.7857142857142857,0.6428571428571429,0.7142857142857143,0.0,0.0,-0.6953403896190613,-0.3539728178473044
2023-06-09,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.8273052867643125,-0.07667642256930562,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.0,0.0,-0.7592303657916867,-0.3539728178473044
2023-06-16,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.0275953484328584,-0.05263766959025895,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.2142857142857143,0.0,-1.0355276052478484,-0.7085155130772705
2023-06-23,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.0010276748660918,-0.06611116824947505,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.1428571428571428,0.0,-0.8540803155268474,-0.7160239380890658
2023-06-30,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.9638223132393696,-0.04440279776674516,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.1428571428571429,0.0,-0.506797015058112,-0.7236221037699216
2023-07-07,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0470847886396748,-0.0545994982873248,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.0714285714285714,0.0,-0.6692608940699705,-0.7236221037699216
2023-07-14,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9467359050174968,-0.031468337135115765,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,-0.07142857142857151,0.0,-0.4595840659041301,-0.7236221037699216
2023-07-21,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0600870758243128,-0.025216749275118522,1.0,1.0,0.7142857142857143,0.8571428571428571,0.1428571428571429,0.0,-0.6000576244568873,-0.937151346067682
2023-07-28,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0688375046521046,-0.014998593488088185,1.0,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.0,0.0,-0.6505008778746343,-0.945749250077055
2023-08-04,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.061697241179412,-0.036793193708362315,1.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.07142857142857151,0.0,-0.8239357643543519,-0.9333896760656742
2023-08-11,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.5550024358821101,-0.039293856097143975,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.0,0.0,-0.2124962578905499,-0.9333896760656742
2023-08-18,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8457618588917337,-0.059018874504400354,1.0,0.6428571428571429,0.5714285714285714,0.5714285714285714,-0.3571428571428571,0.0,-0.1307043036326213,-0.4099656412764932
2023-08-25,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.597833221514422,-0.05153841071646281,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,-0.1428571428571429,0.0,0.2233634671515567,-0.4309271918569996
2023-09-01,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7138507995744559,-0.027350901223358814,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,-0.1428571428571429,0.0,-0.1136872234398727,-0.4527125940574744
2023-09-08,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.896970049986518,-0.039574000576227175,1.0,0.7142857142857143,0.9285714285714286,0.35714285714285715,-0.1428571428571428,0.0,-0.224566073680036,-0.4527125940574744
2023-09-15,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8241927326578362,-0.040837477378316334,1.0,0.7857142857142857,0.7857142857142857,0.35714285714285715,0.1428571428571428,0.0,0.1275489988158676,-0.7793036489733227
2023-09-22,neutral_mixed,mixed inputs,calm,trend_friendly,-0.7357634710395251,-0.06885274263011587,1.0,0.5,0.7142857142857143,0.35714285714285715,-0.2857142857142857,0.0,0.9709749823787304,-0.7929698366723046
2023-09-29,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6087129358845024,-0.07521296906150576,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,-0.35714285714285715,0.0,1.199332913540622,-0.8069538291016448
2023-10-06,neutral_mixed,mixed inputs,calm,trend_friendly,-0.6180019024741937,-0.07075647182787292,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,-0.4285714285714286,0.0,1.1093802723342732,-0.8069538291016448
2023-10-13,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5303182556765083,-0.06651629816962734,1.0,0.42857142857142855,0.35714285714285715,0.14285714285714285,-0.35714285714285715,0.0,1.274026610709223,-0.8069538291016448
2023-10-20,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5790618687925423,-0.08882044394011313,1.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.0,1.1374850266155765,-0.7113322890054657
2023-10-27,neutral_mixed,mixed inputs,neutral,mixed,-0.4076363643322193,-0.11155723686137375,0.0,0.2857142857142857,0.2857142857142857,0.21428571428571427,-0.14285714285714285,0.0,1.060425568815178,-0.7203099900914313
2023-11-03,neutral_mixed,mixed inputs,neutral,mixed,-0.2873127428125541,-0.05961526279976925,1.0,0.5,0.5,0.35714285714285715,0.2142857142857143,0.0,0.8529245814169325,-0.7127612092329727
2023-11-10,neutral_mixed,mixed inputs,neutral,mixed,-0.4801363651893179,-0.04680823963966052,1.0,0.42857142857142855,0.5,0.2857142857142857,0.0,0.0,1.2961061802477252,-0.7127612092329727
2023-11-17,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.509042794775671,-0.024785396251526426,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.0,1.176098029944327,-0.755260113987396
2023-11-24,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.511024814770652,-0.015028767085032868,1.0,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.5,0.0,1.4656089202501246,-0.7570831699171752
2023-12-01,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6101162568314916,-0.00680792632465832,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.3571428571428571,0.0,1.4883359675883885,-0.7589111891546956
2023-12-08,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.533891315929336,-0.004428230771483688,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.0,1.3775191899859467,-0.7589111891546956
