Date,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,refined_state,z_dd_neg,z_breadth_decay,z_stress,z_corr,z_inv_trans,deterioration_z,deterioration_rank_neutral_mixed,confidence_score_p2b,defensive_overlay_hint
2023-12-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6101162568314916,-0.0068079263246583,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.3571428571428571,0.6,0.5,0.0,1.4883359675883885,-0.7589111891546956,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-0.9873458910798892,-1.038345696518679,-0.8563488385776751,1.3039189169452192,-0.676292015652835,-0.4508827049767718,,-0.6674987536573417,-1
2023-12-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.533891315929336,-0.0044282307714836,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.8,0.5,0.0,1.3775191899859467,-0.7589111891546956,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0234731078321007,-0.9249857923021619,-0.8451542547285165,1.1953580015160756,-0.6744090852435949,-0.4545328477180597,,-0.6605699563012342,-1
2023-12-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6569069243705348,0.0,1.0,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.1428571428571429,0.8,0.5,0.0,1.3185702120434557,-0.8650367270555758,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0872884474392506,-0.8110953405225729,-0.834057656228299,1.1323612503822886,-0.6725307104314808,-0.45452218084786294,,-0.6207861122135226,-1
2023-12-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6242494792476407,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.1428571428571429,0.6,0.5,0.0,1.3385652033477684,-0.8692076891582556,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0872884474392506,-1.1664339584877317,-0.8230548917531015,1.135730041606208,-0.6706568631459708,-0.5223408238439694,,-0.6541419624454957,-1
2023-12-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6149101391130324,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0714285714285715,0.8,1.0,0.0,1.105351842769625,-0.8734057817777872,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0871888242867773,-1.1664339584877317,-0.8121419014464814,0.9311553154088174,-0.6706568631459708,-0.5610532463916289,,-0.6824826676845115,-1
2024-01-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6777500168829893,-0.0155476842976101,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0714285714285715,0.6,0.0,0.0,1.2426199277089258,-0.8734057817777872,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-0.859722748117387,-1.1664339584877317,-0.8121419014464814,1.0332583371162918,-0.6687875155347446,-0.4947655572940106,,-0.633852240883855,-1
2024-01-12,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.389318805045191,0.0,1.0,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.0,0.6,0.0,0.0,1.4014551206410482,-0.8734057817777872,0.7435897435897436,0.1923076923076923,0.935897435897436,neutral_healthy,-1.0901966379937167,-0.8151526891362136,-0.8121419014464814,1.150794711131542,-0.4907253876721644,-0.4114843810234069,0.2976878612716763,-0.1404851065693148,-1
2024-01-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4641681728847393,0.0,1.0,0.8571428571428571,0.6428571428571429,0.9285714285714286,-0.0714285714285715,0.6,0.0,0.0,1.0000562328013334,-0.9818360517368544,0.7435897435897436,0.1923076923076923,0.935897435897436,neutral_healthy,-1.087364531116936,-0.58328390854606,-0.8121419014464814,0.8099164841595821,-0.49044709416191856,-0.4326641902223628,0.2881844380403458,-0.17953768287447036,-1
2024-01-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4627084878026534,0.0,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,-0.0714285714285715,0.6,0.5,0.0,0.8901536361307888,-0.9673674604501872,0.7435897435897436,0.1923076923076923,0.935897435897436,neutral_healthy,-1.087364531116936,-0.8214646485018812,-0.8121419014464814,0.7109835521777178,-0.4901688906995004,-0.5000312839174162,0.23850574712643677,-0.19149733471247418,-1
2024-02-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5002667796302072,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.6,0.5,0.0,1.0219357636520283,-0.9531718955861096,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0813764256732217,-1.056383961364014,-0.8121419014464814,0.8092605810863068,-0.6660316055635297,-0.561334662592188,,-0.6076471314100674,-1
2024-02-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.718116799292961,0.0,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,-0.0714285714285715,0.8,1.0,0.0,0.7289862714302578,-0.9531718955861096,0.8846153846153846,0.8846153846153846,1.0,calm_trend,-1.0813764256732217,-1.0533909025003152,-0.8121419014464814,0.5619439929612812,-0.6641732158269051,-0.6098276904971285,,-0.6368095316778036,-1
2024-02-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8083401926605283,-0.0033719223817815,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.0,0.6,1.0,0.0,0.5587056064426622,-0.4459198468052772,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0321702744309014,-1.0518528930751303,-0.8121419014464814,0.4163678832670502,-0.6641732158269051,-0.6287940803024735,,-0.6902536604826355,-1
2024-02-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6009965592513401,0.0,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,0.0,0.2506123487969114,-0.4430000969990537,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0807362102744993,-1.0475351791088132,-0.8121419014464814,0.15988579622759863,-0.6641732158269051,-0.6889401420858201,,-0.6840525131819186,-1
2024-03-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7454002047530428,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.8,1.0,0.0,0.2210935002983596,-0.4400887966492499,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.075138354849069,-1.1599911870939827,-0.8121419014464814,0.13106594930360596,-0.6623192308900431,-0.7157049449951941,,-0.6699535947316158,-1
2024-03-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7127875847812142,-0.002203303763348,1.0,0.9285714285714286,0.9285714285714286,1.0,0.0714285714285715,0.8,0.5,0.0,0.1262368251432538,-0.4400887966492499,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0389194216159572,-1.153807169592289,-0.8121419014464814,0.04937748651651693,-0.6604696238471547,-0.723192125997073,,-0.717002406290419,-1
2024-03-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6234014537581639,-0.002799941424587,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0714285714285715,1.0,0.5,0.0,0.0554458551919341,-0.5720371789028523,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0306820479061303,-1.1476760149613576,-0.8121419014464814,-0.012546391242805025,-0.6586243679985639,-0.7323341447110676,,-0.6806261372259022,-1
2024-03-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8378345101632727,0.0,1.0,1.0,0.9285714285714286,0.7857142857142857,0.1428571428571429,0.8,0.5,0.0,-0.1675629589272404,-0.5632336727772627,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.070286273120911,-1.257389493636297,-0.8121419014464814,-0.1983518795811891,-0.6586243679985639,-0.7993587831566884,,-0.6422024186052125,-1
2024-03-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8228922427542131,0.0,1.0,1.0,0.9285714285714286,0.7857142857142857,0.0714285714285714,0.8,0.5,0.0,-0.4772162080945296,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.070286273120911,-1.2492073918977191,-0.8121419014464814,-0.4540767232281979,-0.6586243679985639,-0.8488673315383746,,-0.644369028916687,-1
2024-04-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8477879649192949,-0.0088706369724539,1.0,0.9285714285714286,1.0,0.7857142857142857,0.0,0.8,0.5,0.0,-0.8448125574543621,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-0.9414871390949276,-1.2411159648525114,-0.8121419014464814,-0.756826891064712,-0.6586243679985639,-0.8820392528914394,,-0.6560729412945795,-1
2024-04-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6291639320661436,-0.0233620532880074,1.0,0.9285714285714286,1.0,0.7142857142857143,0.0,0.8,0.5,0.0,-1.2265695472791365,-0.5545042912354666,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-0.7325103674097045,-1.2331132827988365,-0.8121419014464814,-1.067927719352842,-0.6586243679985639,-0.9008635278012858,,-0.5778063018783994,-1
2024-04-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4632948937461285,-0.0533579899948203,1.0,0.8571428571428571,0.9285714285714286,0.7142857142857143,-0.1428571428571429,1.0,0.5,0.0,-1.1199241057313063,-0.4298244640254753,0.7371794871794872,0.1987179487179487,0.935897435897436,neutral_healthy,-0.29938092635884467,-0.9968452555266057,-0.8121419014464814,-0.9765431349599338,-0.48301347768361813,-0.7135849391950967,0.09169054441260745,-0.3605546795160067,-1
2024-04-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3897116111768031,-0.0283134859081298,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,-0.1428571428571429,1.0,0.5,0.0,-1.2564161512205458,-0.4156163584446135,0.7371794871794872,0.1987179487179487,0.935897435897436,neutral_healthy,-0.6711313945356829,-0.9928538087032427,-0.8121419014464814,-1.0840737552484538,-0.4844508927749315,-0.8089303505417584,0.04,-0.3638336875631991,-1
2024-05-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.571751458378746,-0.0225208278886658,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0,1.0,0.5,0.0,-1.3075065275694957,-0.4122596932279735,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-0.7601817457045503,-1.102650188886943,-0.8121419014464814,-1.1205503643752115,-0.661728439126089,-0.8914505279078551,,-0.47200616914923327,-1
2024-05-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8017134584802946,-0.0042630812312609,1.0,0.9285714285714286,1.0,0.7857142857142857,0.0,1.0,0.5,0.0,-2.024491796835824,-0.4122596932279735,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0316676381424057,-1.210417762603646,-0.8121419014464814,-1.7011855905789561,-0.661728439126089,-1.0834282663795158,,-0.4657628904675848,-1
2024-05-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9136795704945628,0.0,1.0,1.0,1.0,0.9285714285714286,0.1428571428571429,1.0,0.5,0.0,-2.0755867153705583,-0.6526935042987873,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0925021620819446,-1.3158383531785836,-0.8121419014464814,-1.741194362744774,-0.661728439126089,-1.1246810437155745,,-0.6078862677816244,-1
2024-05-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8967652721877755,-1.9011824410108957e-05,1.0,1.0,1.0,0.7857142857142857,0.1428571428571429,1.0,0.5,0.0,-2.191551571277853,-0.6325243917607739,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0889430716613098,-1.308814734050008,-0.8121419014464814,-1.824623955743196,-0.661728439126089,-1.1392504204054168,,-0.44959506681298433,-1
2024-05-31,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.927351772947869,-0.0039288348443994,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.0,1.0,0.5,0.0,-2.081275447816884,-0.6126624398271381,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0307530020512587,-1.077077317189172,-0.8121419014464814,-1.722620184175757,-0.661728439126089,-1.0608641687977518,,-0.4385835315611207,-1
2024-06-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7768078607559536,0.0,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.0,1.0,0.5,0.0,-2.013216581861038,-0.6126624398271381,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0890270354983358,-1.0741454741017966,-0.8121419014464814,-1.65542084406228,-0.661728439126089,-1.0584927388469967,,-0.4189603580455779,-1
2024-06-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8770015572990275,0.0,1.0,1.0,0.8571428571428571,0.7857142857142857,0.0,1.0,0.5,0.0,-2.057798039890953,-0.6126624398271381,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-1.0890270354983358,-1.0726409557481167,-0.8121419014464814,-1.6775993007758132,-0.661728439126089,-1.0626275265189673,,-0.6071133953275315,-1
2024-06-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9807222407567742,0.0,1.0,1.0,0.7857142857142857,0.6428571428571429,0.0,1.0,0.5,0.0,-2.5046808543517347,-1.106560789873224,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-1.0854217961497772,-0.956469689364802,-0.8121419014464814,-2.01565263524578,-0.661728439126089,-1.106282892266586,,-0.5648203832688612,-1
2024-06-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9377968977548082,-0.0005326532828849,1.0,1.0,0.7857142857142857,0.4285714285714285,0.0714285714285714,1.0,0.5,0.0,-2.3090489312365214,-1.260882062137168,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-1.077638956991776,-0.9538802413090468,-0.8121419014464814,-1.8334690431304874,-0.661728439126089,-1.067771716400776,,-0.5346357069096426,-1
2024-07-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9556660232723498,0.0,1.0,1.0,0.8571428571428571,0.7857142857142857,0.0714285714285714,1.0,1.0,0.0,-2.2133263504425753,-1.2384282015791952,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-1.0855302616232625,-1.0629654379270603,-0.8121419014464814,-1.7365215908977687,-0.661728439126089,-1.0717775262041325,,-0.6321418146401744,-1
2024-07-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9029302057536166,0.0,1.0,1.0,0.9285714285714286,0.8571428571428571,0.0,1.0,1.0,0.0,-2.2266418850611696,-1.2384282015791952,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-1.0855302616232625,-1.1702376540225796,-0.8121419014464814,-1.7272141640863405,-0.661728439126089,-1.0913704840609506,,-0.6746370335270517,-1
2024-07-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9213322900239168,-0.0196433501832726,1.0,0.9285714285714286,1.0,0.8571428571428571,-0.0714285714285714,1.0,1.0,0.0,-2.0718455157649713,-1.2695596642559956,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-0.7968710877143776,-1.1655938657979037,-0.8121419014464814,-1.587080565495329,-0.661728439126089,-1.0046831719160363,,-0.7036850674652593,-1
2024-07-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5648593648329325,-0.0277685131489288,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,-0.0714285714285714,0.8,1.0,0.0,-1.8011508610299838,-1.289226263750891,0.8974358974358975,0.8974358974358975,1.0,calm_trend,-0.6812704169796481,-1.0487170977225413,-0.8121419014464814,-1.3640268327132303,-0.661728439126089,-0.9135769375975981,,-0.7033988954879316,-1
2024-08-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4715146829737651,-0.0483759411666576,1.0,0.8571428571428571,0.9285714285714286,0.5714285714285714,-0.1428571428571429,1.0,1.0,0.0,-1.7619956602944022,-1.265637557906128,0.7307692307692307,0.2051282051282051,0.935897435897436,neutral_healthy,-0.38295986592587467,-0.933915068185944,-0.8121419014464814,-1.32135935583683,-0.48589097895856354,-0.7872534340707387,0.05698005698005698,-0.33277153767250833,-1
2024-08-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.164026333693482,-0.0482151316929431,1.0,0.8571428571428571,0.8571428571428571,0.6428571428571429,-0.1428571428571429,0.8,1.0,0.0,-1.8923468978040068,-1.265637557906128,0.7371794871794872,0.2051282051282051,0.9423076923076924,neutral_healthy,-0.39117726272954073,-0.8208308150374698,-0.8121419014464814,-1.407362509348524,-0.5049288913142252,-0.7872882759752483,0.056818181818181816,-0.32483904297773636,-1
2024-08-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.239053192335048,-0.0101430158219829,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.8,1.0,0.0,-1.7592089423830894,1.849605965601181,0.7371794871794872,0.2051282051282051,0.9423076923076924,neutral_healthy,-0.9587522839222145,-1.149991684817735,-0.8121419014464814,-1.295227306513242,-0.5062445129570265,-0.9444715379313399,0.0113314447592068,-0.35967256786831764,-1
2024-08-23,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2260852764281266,0.0,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.8,1.0,0.0,-1.4636174803515534,1.8841776186282633,0.7371794871794872,0.2051282051282051,0.9423076923076924,neutral_healthy,-1.1092667184435168,-1.1417889855596974,-0.8121419014464814,-1.0656487235279073,-0.5075624019563972,-0.9272817461867999,0.014124293785310734,-0.3469887042324267,-1
2024-08-30,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0240433243324166,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0714285714285715,0.8,1.0,0.0,-1.3265208520581584,1.9203354720056387,0.7371794871794872,0.2051282051282051,0.9423076923076924,neutral_healthy,-1.1092667184435168,-1.0302078460158444,-0.8121419014464814,-0.9579317511802474,-0.5088825691124548,-0.8836861572397089,0.030985915492957747,-0.29561075486177957,-1
2024-09-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0627014899643766,-0.0413710382941999,1.0,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.0714285714285715,0.8,1.0,0.0,-1.285468740697851,1.9203354720056387,0.7435897435897436,0.2051282051282051,0.9487179487179488,neutral_healthy,-0.4986665453303905,-0.9231029400042198,-0.8121419014464814,-0.9261096624886576,-0.5278421921599282,-0.7375726482859355,0.10393258426966293,-0.2879132454108481,-1
2024-09-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.7203197966327863,-0.0029627421738797,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0,0.8,1.0,0.0,-1.2203370117561478,1.9203354720056387,0.7435897435897436,0.2051282051282051,0.9487179487179488,neutral_healthy,-1.0695474699799492,-1.0347036522235777,-0.8121419014464814,-0.8780762806347825,-0.5290332831964458,-0.8647005174962473,0.03361344537815126,-0.29291731105659125,-1
2024-09-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2211597097190701,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.8,1.0,0.0,-0.9115904203584252,-0.4572885637661651,0.7435897435897436,0.2051282051282051,0.9487179487179488,neutral_healthy,-1.1095680172742597,-0.9218319310704405,-0.8121419014464814,-0.6466684328263058,-0.5302262569335852,-0.8040873079102144,0.05865921787709497,-0.334887335426475,-1
2024-09-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2448675985961572,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,0.8,1.0,0.0,-0.895551965945145,-0.4351856175821663,0.7435897435897436,0.2051282051282051,0.9487179487179488,neutral_healthy,-1.106193539024217,-1.0319435553024383,-0.8121419014464814,-0.633781727578915,-0.5314211213980939,-0.8230963689500292,0.04456824512534819,-0.3456219993787564,-1
2024-10-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1868151810539072,0.0,1.0,1.0,0.9285714285714286,0.8571428571428571,0.0714285714285714,0.8,1.0,0.0,-0.9344350273479836,-0.431620412177022,0.7435897435897436,0.2051282051282051,0.9487179487179488,neutral_healthy,-1.0992797736077635,-1.1391631520036203,-0.8121419014464814,-0.6593451730395145,-0.5326178846596707,-0.8485095769514102,0.041666666666666664,-0.26764159654929986,-1
2024-10-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1267815415116704,0.0,1.0,1.0,0.9285714285714286,0.7857142857142857,0.0714285714285714,0.8,1.0,0.0,-0.8449548900471296,-0.431620412177022,0.75,0.2051282051282051,0.9551282051282052,neutral_healthy,-1.0936669777379708,-1.1300441912677002,-0.8121419014464814,-0.5896912845096686,-0.5497164347780041,-0.8350521579479651,0.04709141274238227,-0.3073406983201977,-1
2024-10-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.3402725984540006,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.8,1.0,0.0,-0.8915212338111954,-0.7842955191838452,0.75,0.2051282051282051,0.9551282051282052,neutral_healthy,-1.0911618203225752,-0.9057973927872361,-0.8121419014464814,-0.6208234039940681,-0.5507767268064448,-0.7961402490713612,0.07458563535911603,-0.37984051614435993,-1
2024-10-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0226058847794297,-0.0094940092261891,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-0.0714285714285715,0.8,1.0,0.0,-0.9924054025854,-0.7788968398177485,0.75,0.2051282051282051,0.9551282051282052,neutral_healthy,-0.9522109397224343,-0.794227106766133,-0.8121419014464814,-0.6903488650470754,-0.5518385270428098,-0.7601534680049868,0.10743801652892562,-0.40319606761834137,-1
2024-11-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2566069098445249,-0.0231787650136003,1.0,0.7857142857142857,0.8571428571428571,0.8571428571428571,-0.2142857142857143,0.8,1.0,0.0,-0.7893777638240119,-0.7790398440491958,0.7564102564102564,0.2051282051282051,0.9615384615384616,neutral_healthy,-0.7535028404265622,-0.685064614558629,-0.8121419014464814,-0.5368178905509238,-0.5705992668597843,-0.6716253027684761,0.1565934065934066,-0.47500027704913506,-1
2024-11-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4467273075655758,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,-0.0714285714285714,1.0,1.0,0.0,-0.592420206802075,-0.7790398440491958,0.7628205128205128,0.2051282051282051,0.967948717948718,neutral_healthy,-1.0974348976323973,-1.013776939792647,-0.8121419014464814,-0.3899284906061263,-0.5892276962728291,-0.7805019851500962,0.09041095890410959,-0.3857560602710219,-1
2024-11-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2158923404951576,-0.0207959950977337,1.0,0.6428571428571429,0.7142857142857143,0.5714285714285714,-0.2857142857142857,0.8,1.0,0.0,-0.5623838881626623,0.0085114936280278,0.7692307692307693,0.1987179487179487,0.967948717948718,neutral_healthy,-0.7917110814067916,-0.2510390546069499,-0.8121419014464814,-0.3655059755911777,-0.5900073940740875,-0.5620810814250976,0.22131147540983606,-0.5196992503075888,-1
2024-11-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1048987016110662,-0.0044800689640847,1.0,0.6428571428571429,0.7142857142857143,0.6428571428571429,-0.2142857142857142,0.8,1.0,0.0,-0.2206032784564357,0.034061591041209,0.7692307692307693,0.1987179487179487,0.967948717948718,neutral_healthy,-1.0350117422094143,-0.2558729964010873,-0.8121419014464814,-0.1165385569991811,-0.5907879202806021,-0.5620706234673533,0.22343324250681199,-0.5190990303592179,-1
2024-11-29,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0107916863311529,0.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0714285714285714,0.8,1.0,0.0,-0.0772732659956553,0.060931200253653,0.7692307692307693,0.1987179487179487,0.967948717948718,neutral_healthy,-1.097733341447092,-0.8007139191554309,-0.8121419014464814,-0.014277246120624918,-0.5897452104920357,-0.662922323732333,0.16032608695652173,-0.48540473917667887,-1
2024-12-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2037136574307683,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,1.0,1.0,0.0,-0.0435156174485472,0.060931200253653,0.7756410256410257,0.1923076923076923,0.967948717948718,neutral_healthy,-1.0917374917704719,-1.012381832812781,-0.8121419014464814,0.00968179246394231,-0.5887038509563804,-0.6990566569044343,0.14092140921409213,-0.67156695304569,-1
2024-12-13,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6923785825958343,-0.0059229039156442,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.0714285714285714,0.8,1.0,0.0,-0.0480560106127746,0.060931200253653,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-1.0050145593841966,-0.5671651800213959,-0.8121419014464814,0.0032853778131256084,-0.6761410842360789,-0.6114354694550055,,-0.7052499973183517,-1
2024-12-20,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.568956355998903,-0.0241363649884254,1.0,0.6428571428571429,0.7142857142857143,0.3571428571428571,0.0,1.0,1.0,0.0,0.0878049215853518,-0.7234272388911869,0.8910256410256411,0.8910256410256411,1.0,calm_trend,-0.7361871304692134,-0.23757526249853772,-0.8121419014464814,0.09915719738919646,-0.6742576105137783,-0.47220094150776293,,-0.514022476979661,-1
2024-12-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1292340583038629,-0.0177643163847144,1.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,-0.2857142857142857,1.0,1.0,0.0,0.3866795793317249,-0.7024187270952659,0.7692307692307693,0.1987179487179487,0.967948717948718,neutral_healthy,-0.8333656493502288,-0.12929531492385235,-0.8121419014464814,0.31326835041620144,-0.5840380892774583,-0.40911452091636386,0.34324324324324323,-0.37794791374369935,-1
2025-01-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3061022596872695,-0.0228157119684384,1.0,0.5714285714285714,0.6428571428571429,0.3571428571428571,-0.3571428571428572,0.8,1.0,0.0,0.4491067830756006,-0.6951811920129921,0.7692307692307693,0.1987179487179487,0.967948717948718,neutral_healthy,-0.7622326797956508,-0.02237838843660015,-0.8121419014464814,0.35294694845414465,-0.5830041583077962,-0.36536203590647676,0.38544474393531,-0.41694579527256226,-1
2025-01-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0771379491990924,-0.0417338620442993,1.0,0.5,0.5,0.4285714285714285,-0.2142857142857143,1.0,1.0,0.0,0.395981414484691,-0.6951811920129921,0.7756410256410257,0.1923076923076923,0.967948717948718,neutral_healthy,-0.4850743468993433,0.3063416484908158,-0.8121419014464814,0.3069232452359179,-0.5819715464737263,-0.25318458021856344,0.43548387096774194,-0.5998577055908598,-1
