variant,Date,BIL,DBA,EEM,EFA,EWJ,GLD,HYG,IAU,IEF,IWM,LQD,MBB,PDBC,QQQ,SHY,SLV,SPY,TIP,TLT,USO,UUP,VEA,VNQ,VTV,VUG,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
exact_ggg,2024-08-30,0.0455791244344201,0.1629291326922632,0.0,0.0605965891379851,0.0,0.2372725937850274,0.1698570827786432,0.0,0.0,0.0171700747408283,0.1559467602339343,0.0,0.0,0.012068368424523,0.0,0.0,0.0835575973481953,0.0,0.0139103225447088,0.0,0.0,0.0,0.027202031334762,0.0,0.0,0.0139103225447088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-09-06,0.04557912443442,0.159443645417543,0.0,0.0605965891379851,0.0,0.2440887895261338,0.1698570827786432,0.0,0.0,0.0032225514149211,0.1591124176763412,0.0,0.0,0.0067309558358197,0.0,0.0,0.0813625928779419,0.0,0.0212860556930369,0.0,0.0,0.0,0.0348098726625048,0.0,0.0,0.0139103225447088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-09-13,0.0455791244344199,0.1667270237489118,0.0,0.0605965891379851,0.0,0.2449328819068969,0.1698570827786432,0.0,0.0,0.0033408619223034,0.1559467602339343,0.0,0.0,0.0044453431521503,0.0,0.0,0.0810902777183351,0.0,0.0139103225447088,0.0,0.0,0.0,0.0361907474398669,0.0,0.0,0.0173829849818437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-09-20,0.04557912443442,0.159443645417543,0.0,0.0605965891379851,0.0,0.2483743259425467,0.1698570827786432,0.0,0.0,0.0037381270824046,0.1559467602339343,0.0,0.0,0.0126449463593781,0.0,0.0,0.0858481725930294,0.0,0.0139103225447088,0.0,0.0,0.0,0.0263157342191951,0.0,0.0,0.0177451692562111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-09-27,0.0447721128383324,0.0,0.0,0.016755230934232,0.0013165055309142,0.2366666782163645,0.1564006075160665,0.0,0.0,0.0098963794315613,0.1433575087119571,0.0,0.0,0.0111892417407931,0.0,0.0,0.0824113208543034,0.0,0.0130430988041094,0.0,0.0,0.0,0.2711482166172562,0.0,0.0,0.0130430988041094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-10-04,0.0447721128383326,0.0048314313756119,0.0,0.0171087376587712,0.0,0.2398832625563552,0.1564006075160665,0.0,0.0,0.0041816490212384,0.1433575087119571,0.0,0.0,0.0082654991983454,0.0,0.0,0.0826851688643336,0.0,0.0130430988041094,0.0,0.0,0.0,0.2724278246507689,0.0,0.0,0.0130430988041094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-10-11,0.0447721128383324,0.0027690504774781,0.0,0.0146512284809183,0.0,0.2299434414058059,0.1564006075160665,0.0,0.0,0.0021930150748098,0.1567289693616587,0.0,0.0,0.0,0.0,0.0,0.0747280661048944,0.0,0.029689443025345,0.0,0.0,0.0,0.275080966910581,0.0,0.0,0.0130430988041094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-10-18,0.0447721128383324,0.005585387667677,0.0,0.0130430988041094,0.0,0.2321402883150561,0.1564006075160665,0.0,0.0,0.0079611329384674,0.1433575087119571,0.0,0.0,0.0041061556102978,0.0,0.0,0.0806235437123029,0.0,0.0166608190512999,0.0,0.0,0.0,0.2823062460303236,0.0,0.0,0.0130430988041094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-10-25,0.0449688752349807,0.0,0.0,0.0163565800257927,0.0,0.2241376109078868,0.0125495081140362,0.0,0.0,0.0091421063715283,0.1356662215037193,0.0,0.0,0.0113254006385828,0.0,0.0,0.0858190233912912,0.0,0.1482157296177555,0.0,0.0,0.0019262099998751,0.2973432260805148,0.0,0.0,0.0125495081140362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-11-01,0.0449688752349806,0.0066453590182157,0.0,0.0145555609486915,0.0,0.2263950487338957,0.0125495081140362,0.0,0.0,0.0,0.1356662215037193,0.0,0.0,0.008816401714613,0.0,0.0,0.0797760832176996,0.0,0.1482157296177555,0.0,0.0,0.0,0.2940195676570012,0.0,0.0,0.0283916442393912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-11-08,0.0449688752349808,0.0029529482951491,0.0,0.0125495081140362,0.0,0.2339738057833373,0.0125495081140362,0.0,0.0,0.0013041646472677,0.1356662215037193,0.0,0.0,0.0090542847072476,0.0,0.0,0.0818796139758849,0.0,0.1482157296177555,0.0,0.0,0.0,0.2792913997551931,0.0,0.0,0.037593940251392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-11-15,0.0449688752349808,0.0033840652869663,0.0,0.0125495081140362,0.0,0.2344978333347859,0.0125495081140362,0.0,0.0,0.0040899706182295,0.1356662215037193,0.0,0.0,0.0095050100043618,0.0,0.0,0.0852586729255069,0.0,0.1482157296177555,0.0,0.0,0.0,0.2824357743258663,0.0,0.0,0.026878830919755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-11-22,0.0449688752349808,0.0105302912653046,0.0,0.0125495081140362,0.0,0.2293800900385053,0.0125495081140362,0.0,0.0,0.0039367855506642,0.1356662215037193,0.0,0.0,0.0124227356729849,0.0,0.0,0.0824467431591842,0.0,0.1482157296177555,0.0,0.0,0.0,0.292752584193612,0.0,0.0,0.0145809275352165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-11-29,0.046629133936934,0.0036276761101639,0.0,0.0,0.0,0.2753859429093443,0.0604398341027231,0.0,0.0,0.0040430950600685,0.1738873237634306,0.0,0.0,0.0112750666098465,0.0,0.0,0.0907146160504961,0.0,0.0,0.0,0.0,0.0,0.2237229053836965,0.0,0.0,0.1102744060732962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-12-06,0.046629133936934,0.0130048354164914,0.0,0.0,0.0,0.2768421811294846,0.0604398341027231,0.0,0.0,0.001399849634759,0.1738873237634306,0.0,0.0,0.0148362931964912,0.0,0.0,0.0914691884866829,0.0,0.0,0.0,0.0,0.0,0.2066456375460355,0.0,0.0,0.1148457227869673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-12-13,0.046629133936934,0.0041931132114515,0.0,0.0,0.0,0.2629232913849946,0.0604398341027231,0.0,0.0,0.0219049951933867,0.1738873237634306,0.0,0.0,0.0209603907222356,0.0,0.0,0.0946567419478648,0.0,0.0,0.0,0.0,0.0,0.2052561828957642,0.0,0.0,0.1091489928412146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-12-20,0.046629133936934,0.0187418974658636,0.0,0.0,0.0,0.2582682307679236,0.0604398341027231,0.0,0.0,0.0173990004019024,0.1738873237634306,0.0,0.0,0.019735427401285,0.0,0.0,0.1010320304579185,0.0,0.0,0.0,0.0,0.0,0.2022004770439485,0.0,0.0,0.1016666446580703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2024-12-27,0.0948121213453679,0.0746205523294216,0.0,0.0,0.0,0.35,0.0592442947932756,0.0,0.0,0.0210988312949769,0.0420178548506113,0.0,0.0,0.0075128040159297,0.0,0.0,0.091993544929276,0.0,0.0,0.0,0.0,0.0,0.1320302750199908,0.0,0.0,0.12666972142115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-01-03,0.08111602511294,0.0804486759201658,0.0,0.0,0.0,0.35,0.0592442947932756,0.0,0.0,0.0189762623719118,0.0420178548506113,0.0,0.0,0.0111340529795643,0.0,0.0,0.096575084451002,0.0,0.0,0.0,0.0,0.0,0.1338180280993789,0.0,0.0,0.12666972142115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-01-10,0.0687876723150526,0.0810543699669702,0.0,0.0,0.0,0.35,0.0674668122918512,0.0,0.0,0.0180764563943418,0.0420178548506113,0.0,0.0,0.0204166152233454,0.0,0.0,0.0920060620320519,0.0,0.0,0.0,0.0,0.0,0.1335044355046253,0.0,0.0,0.12666972142115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-01-17,0.0761165826892504,0.0847013707615173,0.0,0.0,0.0,0.35,0.0592442947932756,0.0,0.0,0.0142968500213404,0.0420178548506113,0.0,0.0,0.0231949065226761,0.0,0.0,0.0946216274518159,0.0,0.0,0.0,0.0,0.0,0.1291367914883627,0.0,0.0,0.12666972142115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-01-24,0.0764724469292552,0.0793477065180435,0.0,0.0,0.0,0.35,0.0848418914602547,0.0,0.0,0.0074449221935099,0.0420178548506113,0.0,0.0,0.0191306411820685,0.0,0.0,0.089449569864076,0.0,0.0,0.0,0.0,0.0,0.119498485729184,0.0,0.0,0.1317964812729964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-01-31,0.0461766474953797,0.1551037706723255,0.0,0.0121836107879303,0.0,0.2514106628896908,0.1876210491365672,0.0,0.0,0.0085645408750817,0.0409640652410454,0.0,0.0121836107879303,0.0241907536060771,0.0,0.0,0.0923944689608664,0.0,0.0,0.0,0.0,0.0,0.0121836107879303,0.0,0.0,0.1570232087591747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-02-07,0.0461766474953797,0.1642285122151843,0.0,0.0121836107879303,0.0,0.2524857857003646,0.179677162640598,0.0,0.0,0.0121334048234284,0.0409640652410454,0.0,0.0121836107879303,0.0237577193636921,0.0,0.0,0.0892942793684644,0.0,0.0,0.0,0.0,0.0,0.0141450424448381,0.0,0.0,0.1527701591311439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-02-14,0.0461766474953797,0.16115195970464,0.0,0.0121836107879303,0.0,0.2573821270225765,0.208419492278226,0.0,0.0,0.0,0.0409640652410454,0.0,0.0139875072423973,0.01730976620505,0.0,0.0,0.0774710541036799,0.0,0.0,0.0,0.0,0.0,0.0121836107879303,0.0,0.0,0.1527701591311439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-02-21,0.0461766474953797,0.1693957704547842,0.0,0.0121836107879303,0.0,0.2593708477813942,0.179677162640598,0.0,0.0,0.0031818243233338,0.0409640652410454,0.0,0.0121836107879303,0.0255376132235053,0.0,0.0,0.0863750773450241,0.0,0.0,0.0,0.0,0.0,0.0121836107879303,0.0,0.0,0.1527701591311439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-02-28,0.0491921348760876,0.1655190717364176,0.0,0.0128124822676629,0.0,0.2557000256891807,0.1847373025909263,0.0,0.0,0.0030709690144794,0.0403047367675439,0.0,0.1032358890709989,0.0201819411167905,0.0,0.0,0.0886897291012059,0.0,0.0,0.0,0.0,0.0,0.063743235501043,0.0,0.0,0.0128124822676629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-03-07,0.0491921348760875,0.1643727876171735,0.0,0.0128124822676629,0.0,0.2558264669489687,0.192172035176776,0.0,0.0,0.0014730420796887,0.0403047367675439,0.0,0.1032358890709989,0.0184306451901579,0.0,0.0,0.0856240622362356,0.0,0.0,0.0,0.0,0.0,0.063743235501043,0.0,0.0,0.0128124822676629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-03-14,0.0491921348760875,0.1612390605280927,0.0,0.0128124822676629,0.0,0.2642665121291929,0.1758134031601002,0.0,0.0,0.0033420845683198,0.0403047367675439,0.0,0.1032358890709989,0.0220327378237542,0.0,0.0,0.0889472724696072,0.0,0.0,0.0,0.0,0.0,0.063743235501043,0.0,0.0,0.0150704508375962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-03-21,0.0491921348760876,0.1587400867857126,0.0,0.0128124822676629,0.0,0.2612688931356056,0.1758134031601002,0.0,0.0,0.0062052189515465,0.0403047367675439,0.0,0.1032358890709989,0.0224272171315869,0.0,0.0,0.0871309260862258,0.0,0.0,0.0,0.0,0.0,0.063743235501043,0.0,0.0,0.0191257762658856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-03-28,0.6,0.0596603229625925,0.0,0.0103680771439945,0.0,0.1173666099363569,0.0861661590670907,0.0,0.0,0.0,0.0172109003916676,0.0,0.0415662934850182,0.0057664328069502,0.0,0.0,0.0257423135458374,0.0,0.0,0.0,0.0,0.0,0.0024971415284272,0.0,0.0,0.0336557491320644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-04-04,0.6,0.0622428246154482,0.0,0.0093732582161757,0.0,0.1174118293819257,0.0931951059552063,0.0,0.0,0.0,0.0172109003916676,0.0,0.0408512598278512,0.0011085666774647,0.0,0.0,0.0231321572603286,0.0,0.0,0.0,0.0,0.0,0.0075875030318193,0.0,0.0,0.0278865946421123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-04-11,0.6000000000000001,0.0594278037241372,0.0,0.0142849008661571,0.0,0.1141529662725444,0.0951040321220887,0.0,0.0,0.0,0.0172109003916676,0.0,0.0408512598278512,0.0,0.0,0.0,0.0191779697219296,0.0,0.0,0.0,0.0,0.0049099808688791,0.0053049365944646,0.0,0.0,0.0295752496102801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-04-18,0.6000000000000001,0.0572204271755062,0.0,0.0139684910409406,0.0014246435704899,0.1137711463398444,0.0958290134629882,0.0,0.0,0.0,0.0172109003916676,0.0,0.0408512598278512,0.0,0.0,0.0,0.0191779697219296,0.0,0.0,0.0,0.0,0.0046174246504758,0.0031800731223419,0.0,0.0,0.0327486506959641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-04-25,0.6,0.0086198314069749,0.0,0.0200709728541488,0.0024690510370314,0.057860969206159,0.1067417262848209,0.0,0.0,0.0,0.0839772044464295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043371742989173,0.0652905200783942,0.0,0.0,0.0506325503871236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-05-02,0.6,0.0108225128503782,0.0,0.0218152919223969,0.0012953649580855,0.0605045187373106,0.1005886625040514,0.0,0.0,0.0,0.0831033944831618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054797397532943,0.0648080218583442,0.0,0.0,0.0515824929329768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-05-09,0.5999999999999999,0.010592448117697,0.0,0.0156055985782269,0.0,0.05905256488206,0.1054443820132839,0.0,0.0,0.0,0.0928894697337997,0.0,0.0005965988280668,0.0,0.0,0.0,0.0,0.0,0.0059119653789296,0.0,0.0,0.0,0.0637170396645482,0.0,0.0,0.0461899328033874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-05-16,0.6,0.0136409515277759,0.0,0.0192647470812886,0.0,0.0622731094744158,0.1054795096942306,0.0,0.0,0.0,0.0861518383773077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025794611983078,0.0637170396645482,0.0,0.0,0.0468933429821251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-05-23,0.5999999999999999,0.0127907231521756,0.0,0.0208827235914513,0.0008821034544867,0.0608169426255939,0.1064040061257223,0.0,0.0,0.0,0.0844094301149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039070984677329,0.0637170396645482,0.0,0.0,0.0461899328033874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-05-30,0.6442937239475897,0.0262755828796497,0.0,0.0175353705401273,0.0032359292480268,0.0877126868492216,0.0873196924678026,0.0,0.0,0.0,0.053003093406534,0.0,0.0,0.0,0.0,0.0,0.0125151584030979,0.0,0.0339113703688695,0.0,0.0,0.0048965730744679,0.0167856604115145,0.0,0.0,0.0125151584030979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-06-06,0.6442937239475897,0.0253627471407383,0.0,0.0182822057955758,0.0025852186758219,0.0877674424669446,0.0845076796060351,0.0,0.0,0.0,0.0510364775011004,0.0,0.0,0.0,0.0,0.0,0.0125151584030979,0.0,0.0339113703688695,0.0,0.0,0.0052674642625741,0.0167856604115145,0.0,0.0,0.0176848514201376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-06-13,0.6442937239475897,0.0269348297111976,0.0,0.0176661964953327,0.0023687972653184,0.0891002122261738,0.083757881317324,0.0,0.0,0.0,0.0510364775011004,0.0,0.0,0.0,0.0,0.0,0.0125151584030979,0.0,0.0339113703688695,0.0,0.0,0.0049485947555782,0.0167856604115145,0.0,0.0,0.0166810975969028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-06-20,0.6442937239475897,0.0237709542808938,0.0,0.0187939237647859,0.0017366752093761,0.0896439772103664,0.0822030395626815,0.0,0.0,0.0,0.0510364775011004,0.0,0.0,0.0018822413658669,0.0,0.0,0.0138951677277449,0.0,0.0339113703688695,0.0,0.0,0.005555274816305,0.0167856604115145,0.0,0.0,0.0164915138329048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-06-27,0.0321170242725354,0.0605283830385021,0.0,0.0786565709748481,0.0062277064316167,0.277633649272903,0.2215935244777575,0.0,0.0,0.0,0.0472847476350716,0.0,0.021114292027509,0.002725793745408,0.0,0.0,0.021114292027509,0.0,0.0,0.0,0.0,0.0889795982341194,0.0,0.0,0.0,0.1420244178622195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-07-04,0.0321170242725356,0.057712150139221,0.0,0.0802505533352331,0.011196013427242,0.2793123230414411,0.2170266380706072,0.0,0.0,0.0,0.0472847476350716,0.0,0.021114292027509,0.0068657653217915,0.0,0.0,0.0223075439930126,0.0,0.0,0.0,0.0,0.0905384534635964,0.0,0.0,0.0,0.1342744952727383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-07-11,0.0321170242725356,0.0578621119281168,0.0,0.0792028988003289,0.0090973581863107,0.2797490164187142,0.2170266380706072,0.0,0.0,0.0,0.0472847476350716,0.0,0.021114292027509,0.0090408190732013,0.0,0.0,0.023561572084912,0.0,0.0,0.0,0.0,0.0894433554363046,0.0,0.0,0.0,0.1345001660663876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-07-18,0.0321170242725356,0.0494568691379827,0.0,0.0784198194620916,0.009378690507245,0.2804376196334734,0.2170266380706072,0.0,0.0,0.0,0.0472847476350716,0.0,0.021114292027509,0.0052227569007132,0.0,0.0,0.0236772385600316,0.0,0.0,0.0,0.0,0.091640939539451,0.0,0.0,0.0,0.1442233642532876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-07-25,0.0625822546440175,0.0301910073352142,0.0,0.2051646325529965,0.0064201864232681,0.2154340021782238,0.1558350862389384,0.0,0.0,0.0,0.0301910073352142,0.0,0.0170596961119368,0.0157019138034032,0.0,0.0,0.0189494859992622,0.0,0.0,0.0,0.0,0.1834425058733848,0.0141345122047786,0.0,0.0,0.0448937092993611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-08-01,0.0625822546440175,0.0301910073352142,0.0,0.1999992392632722,0.0114078536173448,0.2106649636977445,0.1649268311659257,0.0,0.0,0.0,0.0301910073352142,0.0,0.0141345122047786,0.0157800855234994,0.0,0.0,0.0205429376530631,0.0,0.0,0.0,0.0,0.1776073129236532,0.0141345122047786,0.0,0.0,0.0478374824314936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-08-08,0.0625822546440175,0.0301910073352142,0.0,0.1943064884316473,0.0087882236184496,0.2192552001821205,0.1558350862389384,0.0,0.0,0.0,0.0301910073352142,0.0,0.0141345122047786,0.0227471010170011,0.0,0.0,0.0217357974752702,0.0,0.0,0.0,0.0,0.1805615034593707,0.0141345122047786,0.0,0.0,0.0455373058531984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-08-15,0.0625822546440175,0.0301910073352142,0.0,0.2027089454296916,0.0043582027980531,0.2137850618914426,0.1558350862389384,0.0,0.0,0.0,0.0301910073352142,0.0,0.0141345122047786,0.0187581195760462,0.0,0.0,0.0268147929947419,0.0,0.0,0.0,0.0,0.1808513637694666,0.0141345122047786,0.0,0.0,0.0456551335776159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-08-22,0.0625822546440175,0.0301910073352142,0.0,0.1927443907943158,0.0045509079223097,0.2158922303713842,0.1558350862389384,0.0,0.0,0.0,0.0301910073352142,0.0,0.0141345122047786,0.0153372948529746,0.0,0.0,0.0221357453161729,0.0,0.0,0.0,0.0,0.1795632534880175,0.0141345122047786,0.0,0.0,0.0627077972918833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-08-29,0.0774480794884834,0.0,0.0,0.0417527772414072,0.003983528620764,0.35,0.073741181300627,0.0,0.0,0.0,0.0469619240131658,0.0,0.1102888038295962,0.0105397085826154,0.0,0.0,0.0638600749994671,0.0,0.0267792572874611,0.0,0.0,0.059691414011042,0.0267792572874611,0.0,0.0,0.1081739933379091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-09-05,0.0769987533603855,0.0,0.0,0.0361826136675563,0.0036885187231314,0.35,0.0800159681293013,0.0,0.0,0.0,0.0469619240131658,0.0,0.073741181300627,0.0124123370044037,0.0,0.0,0.0635264336699678,0.0,0.0267792572874611,0.0,0.0,0.0698191546594772,0.0267792572874611,0.0,0.0,0.1330946008970614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-09-12,0.0757870190773637,0.0,0.0,0.0342356413546681,0.0093079158182741,0.35,0.0799075770541912,0.0,0.0,0.0,0.0469619240131658,0.0,0.073741181300627,0.0143481831866899,0.0,0.0,0.0633186878448583,0.0,0.0267792572874611,0.0,0.0,0.0706753787782348,0.0267792572874611,0.0,0.0,0.1281579769970043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-09-19,0.0724625190136301,0.0,0.0,0.0391053765274573,0.0132269024721236,0.35,0.073741181300627,0.0,0.0,0.0014135192892891,0.0469619240131658,0.0,0.1102888038295962,0.016024456566187,0.0,0.0,0.0635046791481176,0.0,0.0267792572874611,0.0,0.0,0.0529253245828652,0.0267792572874611,0.0,0.0,0.1067867986820184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-09-26,0.0620407154987614,0.0274386534146318,0.0,0.0561138492231956,0.0193397089598013,0.1991290530610225,0.1482335354727919,0.0,0.0,0.0044995473614967,0.0274386534146318,0.0,0.0156742025703221,0.0138238614623241,0.0,0.0,0.0251475225049219,0.0,0.0156742025703221,0.0,0.0,0.1782852588723761,0.0156742025703221,0.0,0.0,0.1914870330430778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-10-03,0.0620407154987614,0.0274386534146318,0.0,0.0531061619092654,0.0160134682392436,0.1938329726776969,0.1482335354727919,0.0,0.0,0.0054314799928038,0.0274386534146318,0.0,0.0156742025703221,0.0244800715941248,0.0,0.0,0.0270560593474464,0.0,0.0156742025703221,0.0,0.0,0.1796251564695953,0.0156742025703221,0.0,0.0,0.1882804642580398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-10-10,0.0620407154987614,0.0274386534146318,0.0,0.0523113695209999,0.024587598270553,0.1949239296021863,0.1482335354727919,0.0,0.0,0.0071559700758672,0.0274386534146318,0.0,0.0156742025703221,0.027476108497686,0.0,0.0,0.027014379933024,0.0,0.0156742025703221,0.0,0.0,0.1722008662485109,0.0156742025703221,0.0,0.0,0.1821556123393888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-10-17,0.0620407154987614,0.0274386534146318,0.0,0.0441133124309103,0.0265557804571037,0.1934602101289019,0.1482335354727919,0.0,0.0,0.0096266341144514,0.0274386534146318,0.0,0.0156742025703221,0.0216476146433984,0.0,0.0,0.0304098852725231,0.0,0.0156742025703221,0.0,0.0,0.1665403684169487,0.0156742025703221,0.0,0.0,0.1954720290239786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-10-24,0.0620407154987614,0.0274386534146318,0.0,0.0449596843252496,0.0227410698860049,0.1919106237625911,0.1482335354727919,0.0,0.0,0.0098301896442934,0.0274386534146318,0.0,0.0156742025703221,0.0292542067639757,0.0,0.0,0.0314441042447241,0.0,0.0156742025703221,0.0,0.0,0.1642370046738042,0.0156742025703221,0.0,0.0,0.1934489511875729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-10-31,0.0507523523119544,0.0380094378970079,0.0,0.0558713871308857,0.0169428613049577,0.1731995676403049,0.1224640922081773,0.0,0.0,0.0081403710646413,0.1057851332805522,0.0,0.0166789589276251,0.0247226779523092,0.0,0.0,0.0300942262721884,0.0,0.0166789589276251,0.0,0.0,0.2549371855129919,0.0166789589276251,0.0,0.0,0.0690438306411531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-11-07,0.0507523523119546,0.0380094378970079,0.0,0.057496048407834,0.0142639398781624,0.1721406294744211,0.1224640922081773,0.0,0.0,0.0112941990938036,0.1057851332805522,0.0,0.0166789589276251,0.0199770603304042,0.0,0.0,0.029062780427663,0.0,0.0166789589276251,0.0,0.0,0.2612722233578881,0.0166789589276251,0.0,0.0,0.0674452265492556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-11-14,0.0507523523119544,0.0380094378970079,0.0,0.0594209793710396,0.0103773609256203,0.1733297701968074,0.1224640922081773,0.0,0.0,0.007566439273791,0.1057851332805522,0.0,0.0166789589276251,0.0231520752517158,0.0,0.0,0.0307717375176061,0.0,0.0166789589276251,0.0,0.0,0.2630125425012929,0.0166789589276251,0.0,0.0,0.065321202481559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_ggg,2025-11-21,0.0507523523119544,0.0380094378970079,0.0,0.0582774223535968,0.0163502471417613,0.174904863904765,0.1224640922081773,0.0,0.0,0.0079568074646401,0.1057851332805522,0.0,0.0166789589276251,0.020071149036481,0.0,0.0,0.0310654756005524,0.0,0.0166789589276251,0.0,0.0,0.2588714526029687,0.0166789589276251,0.0,0.0,0.0654546894146669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
