Date,research_only,etf_breadth_score,sector_breadth_score,risk_on_participation_score,breadth_persistence_score,breadth_deterioration_score,dollar_pressure_score,vix_pressure_score,credit_pressure_score,financial_conditions_pressure_score,signal_agreement_score,signal_dispersion_score,existing_deterioration_warning_score,breadth_confirmation_score,participation_quality_score,deterioration_score,offense_confidence_score,transition_quality_score,risk_appetite_score,market_quality_state,market_state,risk_state,market_drawdown,transition_non_stress_prob,transition_good_state_prob,future_4w_ggg_return,future_8w_ggg_return,future_4w_ggg_drawdown
2015-03-27,True,0.6121794871794872,0.3221153846153846,1.0,0.45860042735042733,0.34455128205128194,0.9551282051282052,0.0064102564102563875,0.9166666666666666,0.9230769230769231,1.0,0.5512820512820513,0.358974358974359,0.7884615384615384,0.6067574786324786,0.5193108974358974,0.7134134615384616,0.6920579594017094,0.6604619391025641,constructive_transition,neutral_mixed,neutral,-0.0221946347019523,0.9423076923076924,0.1474358974358974,0.01555027385084884,-0.011245244289138756,-0.001299789286704045
2015-04-03,True,0.4230769230769231,0.10416666666666669,0.26282051282051283,0.4444444444444444,0.6826923076923077,0.9230769230769231,0.41666666666666663,0.9038461538461539,0.9102564102564102,1.0,0.6410256410256411,0.07692307692307693,0.44871794871794873,0.28947649572649575,0.6824519230769232,0.4952043269230769,0.5417248931623931,0.4736292467948718,fragile_or_choppy,recovery_fragile,neutral,-0.0188676843730016,0.88,0.6,-0.017464893960293826,-0.021713076790234598,-0.02269427053893902
2015-04-10,True,0.671474358974359,0.34455128205128205,1.0,0.48023504273504275,0.0913461538461538,0.8589743589743589,0.23076923076923073,0.8205128205128205,0.9038461538461539,1.0,0.5769230769230769,0.33974358974358976,0.7051282051282052,0.6364049145299145,0.46681089743589743,0.7221298076923076,0.6830467414529915,0.6726167467948718,constructive_transition,recovery_fragile,neutral,-0.0017583266386616,0.8846153846153846,0.6153846153846154,-0.018435054775466364,-0.04229871154526521,-0.023463874137440555
2015-04-17,True,0.7435897435897436,0.5176282051282052,1.0,0.5032051282051282,0.0625,0.9358974358974359,0.03205128205128205,0.7115384615384616,0.891025641025641,1.0,0.7435897435897436,0.4230769230769231,0.7115384615384616,0.7158653846153846,0.4105608974358974,0.7672860576923077,0.6908712606837607,0.7087922275641027,high_confidence_offense,recovery_fragile,neutral,-0.0116914903494291,0.8888888888888888,0.6296296296296297,-0.015342887517147519,-0.039156161367874365,-0.023463874137440555
2015-04-24,True,0.7035256410256411,0.5512820512820513,1.0,0.576655982905983,0.40865384615384615,0.8461538461538461,0.2564102564102564,0.7435897435897436,0.8717948717948718,1.0,0.9358974358974359,0.4807692307692308,0.7948717948717948,0.719284188034188,0.5016987179487179,0.7676538461538461,0.6462395451770453,0.6773590430402932,fragile_or_choppy,recovery_fragile,neutral,0.0,0.8928571428571429,0.6428571428571429,-0.026385220731990122,-0.037697837664673495,-0.0048289818824700514
2015-05-01,True,0.7003205128205129,0.5080128205128205,1.0,0.6423611111111112,0.2227564102564102,0.7756410256410257,0.02564102564102566,0.6602564102564102,0.8525641025641025,1.0,0.6282051282051282,0.717948717948718,0.6089743589743589,0.7117521367521368,0.426650641025641,0.7476370192307693,0.7253002136752138,0.7060784455128206,constructive_transition,neutral_mixed,neutral,-0.004393939971732,0.9423076923076924,0.1538461538461538,-0.004323695717157516,-0.028793870314706593,-0.00537544105010046
2015-05-08,True,0.592948717948718,0.3926282051282052,1.0,0.639155982905983,0.5785256410256411,0.532051282051282,0.0641025641025641,0.3589743589743589,0.8461538461538461,1.0,0.7948717948717948,0.6602564102564102,0.44871794871794873,0.6392361111111111,0.4720032051282051,0.6841634615384615,0.6756647970085471,0.6503805288461539,fragile_or_choppy,neutral_mixed,neutral,-0.0001417036540648,0.9487179487179488,0.1538461538461538,-0.024311847000954234,-0.032160292333746954,-0.026109996801192414
2015-05-15,True,0.6073717948717949,0.4166666666666667,1.0,0.6698717948717948,0.6362179487179487,0.26282051282051283,0.07051282051282048,0.5192307692307692,0.858974358974359,1.0,0.5961538461538461,0.5256410256410257,0.5,0.6545673076923078,0.4349038461538461,0.7043197115384616,0.719289262820513,0.6809658653846156,constructive_transition,neutral_mixed,neutral,0.0,0.9551282051282052,0.1538461538461538,-0.024184331325938224,-0.03340954523270212,-0.021384279215624358
2015-05-22,True,0.7724358974358974,0.5849358974358975,1.0,0.686698717948718,0.4310897435897437,0.21153846153846154,0.012820512820512775,0.5256410256410257,0.8846153846153846,1.0,0.46794871794871795,0.5641025641025641,0.6089743589743589,0.7645032051282051,0.32129807692307694,0.7871778846153846,0.7887251602564103,0.765946875,high_confidence_offense,neutral_mixed,neutral,0.0,0.9551282051282052,0.1538461538461538,-0.011619191875033574,-0.017731676641200678,-0.02084661550382705
2015-05-29,True,0.7051282051282052,0.4326923076923077,1.0,0.6802884615384616,0.4951923076923077,0.6538461538461539,0.10897435897435892,0.4807692307692307,0.8846153846153846,1.0,0.1858974358974359,0.7051282051282052,0.7115384615384616,0.6946314102564103,0.42830128205128204,0.7550697115384615,0.7921642628205129,0.7295238782051282,constructive_transition,neutral_mixed,neutral,-0.0086861688412016,0.9551282051282052,0.1474358974358974,-0.024576435627012616,-0.02417712173158526,-0.013651478527603511
2015-06-05,True,0.4278846153846154,0.22275641025641024,1.0,0.6343482905982906,0.6650641025641025,0.7435897435897436,0.6794871794871795,0.5064102564102564,0.891025641025641,1.0,0.46794871794871795,0.27564102564102566,0.3141025641025641,0.5300213675213675,0.6270032051282052,0.5915745192307692,0.6689636752136752,0.5710757211538461,neutral_quality,neutral_mixed,neutral,-0.0151181383382863,0.9551282051282052,0.1474358974358974,-0.008044010075010766,0.0029878226106192507,-0.017844419795648547
2015-06-12,True,0.14423076923076922,0.12019230769230768,1.0,0.5416666666666666,0.9631410256410258,0.5705128205128205,0.6346153846153846,0.4935897435897436,0.9038461538461539,1.0,0.1794871794871795,0.36538461538461536,0.36538461538461536,0.39070512820512826,0.7087660256410258,0.5243100961538462,0.661051282051282,0.5187172275641025,neutral_quality,neutral_mixed,neutral,-0.0139918137787095,0.9551282051282052,0.1474358974358974,-0.009453848921384012,-0.00533882729317281,-0.017844419795648547
2015-06-19,True,0.2516025641025641,0.3717948717948718,1.0,0.484775641025641,1.0,0.4423076923076923,0.5769230769230769,0.4487179487179487,0.9102564102564102,1.0,0.17307692307692307,0.46153846153846156,0.6025641025641025,0.4980769230769231,0.6283653846153847,0.6202644230769231,0.7049358974358975,0.5959399038461538,neutral_quality,neutral_mixed,neutral,-0.0054209644500688,0.9551282051282052,0.1474358974358974,-0.006184341820399064,-0.013631203279877102,-0.004250973339308017
2015-06-26,True,0.2676282051282051,0.15705128205128205,1.0,0.4281517094017093,0.9375,0.15384615384615385,0.5,0.41666666666666663,0.9166666666666666,1.0,0.32051282051282054,0.10256410256410256,0.30128205128205127,0.43360042735042736,0.5851282051282052,0.5525432692307692,0.6753488247863249,0.5618506410256411,neutral_quality,neutral_mixed,neutral,-0.010091878388641,0.9551282051282052,0.141025641025641,0.0004093748705815692,-0.026297766110270127,-0.007107304408763948
2015-07-03,True,0.1233974358974359,0.14583333333333331,0.4230769230769231,0.31997863247863245,0.8044871794871795,0.5064102564102564,0.7948717948717949,0.3205128205128205,0.9230769230769231,1.0,0.3525641025641026,0.5897435897435898,0.358974358974359,0.22470619658119656,0.6986698717948718,0.4501634615384615,0.5956092414529914,0.46403052884615376,fragile_or_choppy,neutral_mixed,neutral,-0.0219337023902229,0.9551282051282052,0.1346153846153846,0.011121292474341127,-0.01757676769249006,-0.007107304408763837
2015-07-10,True,0.052884615384615384,0.08653846153846154,0.21794871794871795,0.21127136752136746,0.5913461538461539,0.5705128205128205,0.9487179487179487,0.4358974358974359,0.9358974358974359,1.0,0.16025641025641027,0.09615384615384616,0.07051282051282051,0.12008547008547008,0.6917307692307691,0.36085576923076923,0.5996880341880342,0.42198814102564103,fragile_or_choppy,neutral_mixed,neutral,-0.0211312887244042,0.9551282051282052,0.1282051282051282,0.004154295712249567,-0.021693624478757667,-0.007107304408763837
2015-07-17,True,0.025641025641025644,0.0625,0.09615384615384616,0.1442307692307692,0.7259615384615384,0.5576923076923077,0.9423076923076923,0.4294871794871795,0.9487179487179487,1.0,0.3333333333333333,0.07692307692307693,0.00641025641025641,0.06618589743589742,0.7290865384615384,0.3213822115384615,0.24131740196078433,0.2872690186651584,defensive_deteriorating,stressed_panic,stressed,0.0,0.1764705882352941,0.0490196078431372,-0.007493201981863096,-0.030759103072550142,-0.006756387828099397
2015-07-24,True,0.15705128205128205,0.1907051282051282,0.4230769230769231,0.14636752136752132,0.6105769230769231,0.7307692307692307,0.05769230769230771,0.4807692307692307,0.967948717948718,1.0,0.36538461538461536,0.1858974358974359,0.09615384615384616,0.2325854700854701,0.5930608974358973,0.43012740384615383,0.6142136752136753,0.4807156250000001,fragile_or_choppy,neutral_mixed,neutral,-0.0210840366557575,0.9487179487179488,0.1282051282051282,-0.02669621222242813,-0.023676126753957694,-0.03289635568413263
2015-07-31,True,0.04487179487179488,0.07852564102564104,0.08974358974358974,0.11191239316239314,0.578525641025641,0.5833333333333334,0.47435897435897434,0.782051282051282,0.9935897435897436,1.0,0.5897435897435898,0.019230769230769232,0.00641025641025641,0.07288995726495727,0.6940544871794871,0.32965384615384613,0.520437232905983,0.38214719551282056,fragile_or_choppy,neutral_mixed,neutral,-0.0093182381689509,0.9487179487179488,0.1282051282051282,-0.028382411072170655,-0.0351644271000493,-0.026724849036840026
2015-08-07,True,0.11698717948717949,0.15064102564102566,0.21153846153846154,0.08680555555555552,0.4358974358974359,0.6410256410256411,0.05128205128205132,0.8333333333333334,0.9935897435897436,1.0,0.46794871794871795,0.057692307692307696,0.03205128205128205,0.14770299145299146,0.6016025641025642,0.38103365384615384,0.5759001068376068,0.4429663461538461,fragile_or_choppy,neutral_mixed,neutral,-0.0213196086446501,0.9487179487179488,0.1282051282051282,-0.025740984529348032,-0.02323421688634275,-0.026317780991184536
2015-08-14,True,0.05929487179487179,0.1201923076923077,0.09615384615384616,0.07612179487179484,0.46634615384615385,0.717948717948718,0.35256410256410253,0.9358974358974359,0.9935897435897436,1.0,0.7115384615384616,0.19230769230769232,0.02564102564102564,0.08846153846153845,0.7022596153846153,0.33831490384615387,0.5044198717948718,0.3800314903846154,fragile_or_choppy,neutral_mixed,neutral,-0.0144009916360775,0.9487179487179488,0.1282051282051282,-0.023441553384969338,-0.022872138037233314,-0.0036396199473819335
2015-08-21,True,0.08814102564102563,0.15705128205128205,0.10256410256410256,0.08199786324786322,0.5689102564102564,0.6602564102564102,0.07692307692307687,0.9358974358974359,0.9935897435897436,1.0,0.5192307692307693,0.038461538461538464,0.04487179487179487,0.11180555555555555,0.6464102564102565,0.3600817307692307,0.2445711299892125,0.3241301530993278,fragile_or_choppy,stressed_panic,stressed,-0.0689473334230259,0.1844660194174757,0.0485436893203883,0.003102921725360197,0.0070452347112170965,-0.0036396199473820445
2015-08-28,True,0.028846153846153848,0.017628205128205128,0.019230769230769232,0.08253205128205125,0.5160256410256411,0.19230769230769232,0.9935897435897436,0.9743589743589743,0.9935897435897436,1.0,0.75,0.08974358974358974,0.01282051282051282,0.028445512820512817,0.736650641025641,0.30422596153846154,0.17035817307692305,0.2558903044871795,defensive_deteriorating,stressed_panic,stressed,-0.06212322012991,0.1826923076923076,0.048076923076923,-0.006980128916112549,0.0028573194394876378,-0.005431289487062396
2015-09-04,True,0.020833333333333332,0.014423076923076924,0.02564102564102564,0.05982905982905979,0.5961538461538461,0.33974358974358976,0.9871794871794872,0.9358974358974359,0.9935897435897436,1.0,0.1858974358974359,0.04487179487179487,0.00641025641025641,0.02401175213675213,0.7316506410256411,0.3020192307692307,0.25416914682539676,0.28093023122710614,defensive_deteriorating,stressed_panic,stressed,-0.0936084216212816,0.1809523809523809,0.0476190476190476,0.0025729991749618986,0.004865733339327827,-0.005431289487062396
2015-09-11,True,0.01282051282051282,0.014423076923076922,0.03205128205128205,0.05448717948717945,0.546474358974359,0.2564102564102564,0.9807692307692307,0.967948717948718,0.9935897435897436,1.0,0.8782051282051282,0.057692307692307696,0.02564102564102564,0.022275641025641023,0.7584134615384615,0.3001081730769231,0.1438535619254959,0.24152746280841805,defensive_deteriorating,stressed_panic,stressed,-0.0740775105728179,0.1792452830188679,0.0471698113207547,0.0005830837362676977,-0.005238809376094666,-0.005431289487062396
2015-09-18,True,0.022435897435897433,0.02564102564102564,0.038461538461538464,0.03872863247863244,0.5657051282051282,0.04487179487179487,0.9423076923076923,0.9294871794871795,0.9935897435897436,1.0,0.6025641025641025,0.11538461538461539,0.03205128205128205,0.029033119658119652,0.7059615384615383,0.3119783653846154,0.19670939422078443,0.2738096932662354,fragile_or_choppy,stressed_panic,stressed,-0.075366111689302,0.1775700934579439,0.0467289719626168,0.003930118136906913,-0.017105970208368793,-4.753413750513413e-05
2015-09-25,True,0.038461538461538464,0.028846153846153844,0.04487179487179487,0.03525641025641022,0.49038461538461536,0.23076923076923078,0.9487179487179487,0.967948717948718,0.9807692307692307,1.0,0.6346153846153846,0.3076923076923077,0.04487179487179487,0.03685897435897435,0.7320833333333334,0.31350480769230765,0.18797613960113957,0.266728579059829,defensive_deteriorating,stressed_panic,stressed,-0.0876661139058436,0.1759259259259259,0.0462962962962962,0.00990659768455826,0.0020298172304675788,-4.7534137505245155e-05
2015-10-02,True,0.03685897435897437,0.035256410256410256,0.05128205128205128,0.026709401709401673,0.483974358974359,0.3333333333333333,0.9487179487179487,0.9935897435897436,0.9743589743589743,0.00641025641025641,0.10256410256410256,0.1858974358974359,0.057692307692307696,0.03896901709401709,0.7093589743589743,0.07138862179487179,0.27221061465929586,0.17548570042342979,fragile_or_choppy,stressed_panic,stressed,-0.077495194486069,0.1743119266055046,0.0458715596330275,0.002286850100942761,0.0008671221322333889,-0.0016442174132843546
2015-10-09,True,0.07051282051282053,0.05448717948717948,0.057692307692307696,0.03365384615384612,0.4423076923076923,0.20512820512820512,0.8717948717948718,0.9935897435897436,0.9615384615384616,0.01282051282051282,0.1346153846153846,0.15384615384615385,0.057692307692307696,0.058814102564102556,0.6655448717948717,0.08849358974358976,0.28049315268065267,0.19528576631701633,fragile_or_choppy,stressed_panic,stressed,-0.0475493726070155,0.1727272727272727,0.0454545454545454,-0.005818500439386809,0.0002682707130678974,-0.009764850183646145
2015-10-16,True,0.296474358974359,0.20352564102564105,0.15384615384615385,0.07959401709401706,0.22596153846153844,0.05128205128205128,0.3012820512820513,0.967948717948718,0.9487179487179487,0.019230769230769232,0.5256410256410257,0.28205128205128205,0.10256410256410256,0.21124465811965812,0.4961698717948717,0.1908269230769231,0.6016541132478632,0.3766757211538462,fragile_or_choppy,neutral_mixed,neutral,-0.0383715154117518,0.9423076923076924,0.1282051282051282,-0.02095373768078046,-0.01351625713516813,-0.02143270803177122
2015-10-23,True,0.3028846153846154,0.22435897435897437,0.0641025641025641,0.12793803418803415,0.23557692307692302,0.0641025641025641,0.03205128205128205,0.967948717948718,0.9358974358974359,0.02564102564102564,0.019230769230769232,0.2692307692307692,0.09615384615384616,0.20213675213675214,0.4316346153846154,0.1970496794871795,0.6882457264957265,0.4186716346153846,fragile_or_choppy,neutral_mixed,neutral,-0.0183130158936348,0.9423076923076924,0.1282051282051282,-0.007799513808653069,-0.013261435045845538,-0.01982108078466338
2015-10-30,True,0.36538461538461536,0.31891025641025644,0.28846153846153844,0.18509615384615383,0.17147435897435903,0.5064102564102564,0.0641025641025641,0.9358974358974359,0.9230769230769231,0.03205128205128205,0.07051282051282051,0.7628205128205128,0.28205128205128205,0.31418269230769225,0.48376602564102567,0.2691378205128205,0.6981386217948717,0.4472572916666666,fragile_or_choppy,neutral_mixed,neutral,-0.0163261182323956,0.9423076923076924,0.1282051282051282,-0.0014164886714479463,-0.0023551775777562733,-0.011782916260131837
2015-11-06,True,0.31089743589743585,0.33653846153846156,0.1858974358974359,0.2305021367521367,0.2596153846153847,0.5448717948717948,0.05128205128205132,0.9166666666666666,0.9102564102564102,0.01282051282051282,0.14743589743589744,0.8589743589743589,0.15384615384615385,0.2793002136752136,0.5185576923076923,0.22418349358974354,0.6709212072649573,0.4096565705128205,fragile_or_choppy,neutral_mixed,neutral,-0.0063440344185967,0.9423076923076924,0.1282051282051282,0.006122394306416812,0.004095285745324917,-0.0006458382880143443
2015-11-13,True,0.16666666666666666,0.28685897435897434,0.28846153846153844,0.2521367521367521,0.6298076923076923,0.782051282051282,0.0641025641025641,0.891025641025641,0.8974358974358975,0.019230769230769232,0.17307692307692307,0.5256410256410257,0.1282051282051282,0.24172008547008544,0.634022435897436,0.18770913461538458,0.6345870726495727,0.3574262019230769,fragile_or_choppy,neutral_mixed,neutral,-0.041825196649345,0.9423076923076924,0.1282051282051282,0.007596658944383217,0.00884356860430513,-0.010974051779487848
2015-11-20,True,0.07532051282051282,0.141025641025641,0.07692307692307693,0.2529380341880341,0.7275641025641026,0.7884615384615384,0.8653846153846154,0.967948717948718,0.891025641025641,0.02564102564102564,0.10897435897435898,0.07692307692307693,0.05128205128205128,0.11319444444444442,0.7700961538461538,0.09952564102564102,0.28000529856779854,0.1797451793139293,defensive_deteriorating,stressed_panic,stressed,-0.0097974579187841,0.1801801801801801,0.045045045045045,-0.005504856441018946,-0.010385040628144826,-0.010974051779487848
2015-11-27,True,0.28846153846153844,0.48878205128205127,0.4935897435897436,0.25160256410256404,0.5769230769230769,0.7692307692307693,0.038461538461538436,0.9743589743589743,0.8653846153846154,0.05128205128205128,0.4423076923076923,0.5448717948717948,0.5,0.3961538461538461,0.5890544871794872,0.3277315705128205,0.6392403846153847,0.4378270032051282,neutral_quality,neutral_mixed,neutral,-0.0086146150511428,0.935897435897436,0.1282051282051282,-0.000940020434604838,-0.01290120517533555,-0.01033488815794803
2015-12-04,True,0.296474358974359,0.4807692307692308,0.4935897435897436,0.250534188034188,0.5144230769230769,0.7628205128205128,0.2564102564102564,0.9807692307692307,0.891025641025641,0.0641025641025641,0.019230769230769232,0.5961538461538461,0.5512820512820513,0.39644764957264955,0.5815705128205129,0.3398838141025641,0.7042721688034188,0.4649094551282051,neutral_quality,neutral_mixed,neutral,-0.0083311039047732,0.935897435897436,0.1282051282051282,-0.0020147733243622845,-0.008214219953814883,-0.0017209076483728492
2015-12-11,True,0.266025641025641,0.4471153846153846,0.4935897435897436,0.23397435897435892,0.40064102564102566,0.6346153846153846,0.05769230769230771,0.9551282051282052,0.9038461538461539,1.0,0.057692307692307696,0.75,0.5512820512820513,0.3740384615384615,0.5407532051282051,0.5698966346153846,0.7010641025641027,0.587116907051282,fragile_or_choppy,neutral_mixed,neutral,-0.0449469980207485,0.935897435897436,0.1282051282051282,0.0012375087281732977,-0.0008679667912546707,-0.008818392570787204
2015-12-18,True,0.11538461538461539,0.16506410256410256,0.2692307692307692,0.20138888888888884,0.4599358974358974,0.6282051282051282,0.9615384615384616,0.9935897435897436,0.9166666666666666,1.0,0.01282051282051282,0.4551282051282051,0.28205128205128205,0.17735042735042733,0.7196634615384615,0.4141658653846154,0.32348183760683763,0.36019479166666674,fragile_or_choppy,stressed_panic,stressed,-0.0481149343877885,0.1875,0.0446428571428571,-0.00490719760547198,-0.0016522024766331134,-0.014164628695566783
2015-12-25,True,0.09615384615384616,0.1778846153846154,0.2692307692307692,0.1896367521367521,0.6923076923076923,0.6538461538461539,0.9230769230769231,0.9871794871794872,0.9294871794871795,1.0,0.02564102564102564,0.07051282051282051,0.1858974358974359,0.17329059829059829,0.7390224358974358,0.3950120192307693,0.3160082917328492,0.34450400995575226,defensive_deteriorating,stressed_panic,stressed,-0.0211795713208371,0.1858407079646017,0.0442477876106194,-0.011972439078116182,-0.008570078923310964,-0.012465172457814755
2016-01-01,True,0.20512820512820512,0.29807692307692313,0.4935897435897436,0.21127136752136746,0.5913461538461539,0.5128205128205128,0.02564102564102566,0.9743589743589743,0.9423076923076923,1.0,0.019230769230769232,0.391025641025641,0.48717948717948717,0.30574252136752134,0.5677884615384616,0.5254927884615385,0.6817881944444444,0.5537251602564102,fragile_or_choppy,neutral_mixed,neutral,-0.0297932413348254,0.9294871794871796,0.1282051282051282,-0.006211962325437859,-0.0050605476970546626,-0.00539380077748397
2016-01-08,True,0.12019230769230768,0.27564102564102566,0.4935897435897436,0.18322649572649566,0.6458333333333334,0.5576923076923077,0.8269230769230769,0.9166666666666666,0.9487179487179487,1.0,0.08333333333333333,0.1987179487179487,0.28205128205128205,0.26647970085470085,0.6894551282051281,0.4588052884615385,0.34342188202878987,0.3945381831983806,fragile_or_choppy,stressed_panic,stressed,-0.0866623126227581,0.1929824561403508,0.043859649122807,-0.0021028731954944035,0.006288046463557739,-0.00300434298981056
2016-01-15,True,0.06410256410256411,0.060897435897435896,0.07051282051282051,0.1444978632478632,0.5512820512820513,0.6217948717948718,0.9807692307692307,0.9743589743589743,0.9615384615384616,1.0,0.09615384615384616,0.1346153846153846,0.01282051282051282,0.07278311965811965,0.7496474358974358,0.3222283653846154,0.28036495494240055,0.2952941819955407,defensive_deteriorating,stressed_panic,stressed,-0.106221746610796,0.1913043478260869,0.0434782608695652,0.0032710468018724015,0.01353198572177794,-0.003041833246535175
2016-01-22,True,0.0641025641025641,0.05929487179487179,0.07692307692307693,0.11084401709401707,0.532051282051282,0.5448717948717948,0.967948717948718,0.9871794871794872,0.9807692307692307,1.0,0.14102564102564102,0.019230769230769232,0.019230769230769232,0.07053952991452991,0.7327083333333333,0.3247211538461538,0.27580143862363693,0.2985593418435013,defensive_deteriorating,stressed_panic,stressed,-0.0933248245624435,0.1896551724137931,0.043103448275862,0.0034435883060091044,0.015295815668272317,-0.003041833246534953
2016-01-29,True,0.07211538461538461,0.07371794871794872,0.08333333333333333,0.1036324786324786,0.6330128205128205,0.6025641025641025,0.8397435897435898,0.9615384615384616,0.9935897435897436,1.0,0.0641025641025641,0.019230769230769232,0.02564102564102564,0.07855235042735043,0.7304487179487178,0.32962740384615385,0.28914663461538465,0.30546794871794875,defensive_deteriorating,stressed_panic,stressed,-0.0780963240288411,0.188034188034188,0.0427350427350427,0.0011586118817425994,0.008350165905682605,-3.7603229724125775e-05
2016-02-05,True,0.125,0.09935897435897435,0.08974358974358974,0.1084401709401709,0.4951923076923077,0.6346153846153846,0.7371794871794872,0.9551282051282052,0.9935897435897436,1.0,0.0641025641025641,0.038461538461538464,0.10256410256410256,0.10683760683760682,0.6854166666666666,0.36064903846153845,0.30458695494712446,0.33461727238157324,fragile_or_choppy,stressed_panic,stressed,-0.1055554095043589,0.1864406779661017,0.0423728813559322,0.008408601882562872,0.017126329948518926,0.0
2016-02-12,True,0.1298076923076923,0.09615384615384615,0.09615384615384616,0.09588675213675209,0.4342948717948718,0.12179487179487179,0.8974358974358975,0.9807692307692307,0.9871794871794872,1.0,0.057692307692307696,0.2564102564102564,0.14743589743589744,0.10790598290598288,0.6356089743589743,0.37533173076923076,0.31515043453278746,0.3550892008726568,fragile_or_choppy,stressed_panic,stressed,-0.1118372432956916,0.1848739495798319,0.042016806722689,0.010227484339964343,0.02074340084430415,0.0
2016-02-19,True,0.1362179487179487,0.11217948717948718,0.10256410256410256,0.09855769230769225,0.4278846153846154,0.038461538461538464,0.9102564102564102,0.9743589743589743,0.9743589743589743,0.03205128205128205,0.20512820512820512,0.3141025641025641,0.1346153846153846,0.11682692307692305,0.6317307692307692,0.1360176282051282,0.2954246794871795,0.23029006410256414,fragile_or_choppy,stressed_panic,stressed,-0.0862816344744055,0.1833333333333333,0.0416666666666666,0.011811553235665073,0.020443973019100392,0.0
2016-02-26,True,0.16987179487179488,0.15384615384615385,0.10897435897435898,0.1161858974358974,0.40224358974358976,0.11538461538461539,0.6730769230769231,0.9423076923076923,0.9358974358974359,0.02564102564102564,0.2692307692307692,0.2692307692307692,0.16025641025641027,0.14447115384615383,0.5946794871794872,0.1562588141025641,0.2995245483682984,0.24905087412587412,fragile_or_choppy,stressed_panic,stressed,-0.0715765126994951,0.1818181818181818,0.0413223140495867,0.007183231446636684,0.01357043940412428,-0.002769716142303813
2016-03-04,True,0.2403846153846154,0.24358974358974358,0.11538461538461539,0.14556623931623927,0.3846153846153846,0.28846153846153844,0.717948717948718,0.9230769230769231,0.9038461538461539,0.07051282051282051,0.3974358974358974,0.2692307692307692,0.16666666666666666,0.20061431623931625,0.5982692307692308,0.19316426282051283,0.29301549583158193,0.2648329340058848,fragile_or_choppy,stressed_panic,stressed,-0.0461638622259542,0.180327868852459,0.040983606557377,0.008645035404974744,0.023306137421499562,-0.002769716142303924
2016-03-11,True,0.5112179487179487,0.33974358974358976,0.12179487179487179,0.21874999999999997,0.11858974358974361,0.3717948717948718,0.21153846153846156,0.8397435897435898,0.8717948717948718,0.08333333333333333,0.7692307692307693,0.7051282051282052,0.19230769230769232,0.33317307692307685,0.46836538461538463,0.2793525641025641,0.29578029237023135,0.33473729283927456,fragile_or_choppy,stressed_panic,stressed,-0.035075655378971,0.1788617886178861,0.040650406504065,0.010409453976804484,0.03308306259076632,-0.002769716142303813
2016-03-18,True,0.6233974358974359,0.4871794871794872,0.21794871794871795,0.3018162393162393,0.012820512820512775,0.25,0.14102564102564108,0.7371794871794872,0.8397435897435898,0.03205128205128205,0.9487179487179487,0.9551282051282052,0.5384615384615384,0.44901175213675215,0.3921474358974359,0.38201522435897434,0.31248350048249246,0.4063231751447477,fragile_or_choppy,stressed_panic,stressed,-0.022349527318189,0.1774193548387097,0.0403225806451612,0.008531647771593542,0.024891500187247395,0.0
2016-03-25,True,0.7932692307692307,0.592948717948718,0.3269230769230769,0.4123931623931623,0.0,0.038461538461538464,0.0,0.8012820512820513,0.8076923076923077,0.019230769230769232,0.9743589743589743,0.967948717948718,0.7692307692307693,0.5784989316239316,0.2989102564102564,0.48568028846153843,0.6579196047008549,0.5804339743589744,fragile_or_choppy,neutral_mixed,neutral,-0.0283765447276634,0.9230769230769232,0.1282051282051282,0.006341654386276208,0.011917357327558387,-0.0049351689866561355
2016-04-01,True,0.6057692307692308,0.5528846153846154,0.19230769230769232,0.4906517094017093,0.13461538461538458,0.08974358974358974,0.05128205128205132,0.8717948717948718,0.7307692307692308,0.02564102564102564,0.75,0.6794871794871795,0.42948717948717946,0.4750267094017094,0.3602083333333333,0.38056410256410256,0.6428357003389331,0.5110910947170646,fragile_or_choppy,recovery_fragile,neutral,-0.010199614184286,0.896551724137931,0.6206896551724138,0.014535442600615678,0.007798142772091898,-0.0049351689866562465
2016-04-08,True,0.7275641025641026,0.5993589743589743,0.33974358974358976,0.5836004273504273,0.28365384615384603,0.03205128205128205,0.012820512820512775,0.8974358974358975,0.6858974358974359,0.05128205128205128,0.3141025641025641,0.5,0.6089743589743589,0.5777510683760684,0.3050320512820513,0.4683998397435898,0.7555467414529915,0.5998575320512821,constructive_transition,neutral_mixed,neutral,-0.0217755461154934,0.9230769230769232,0.1346153846153846,0.022440020255869664,0.018377116561543394,-0.0049351689866562465
2016-04-15,True,0.7628205128205128,0.6602564102564102,1.0,0.670673076923077,0.36057692307692313,0.057692307692307696,0.14102564102564108,0.8525641025641025,0.6538461538461539,0.057692307692307696,0.08333333333333333,0.7243589743589743,1.0,0.7821314102564102,0.3123076923076923,0.6195360576923077,0.8398020833333333,0.6992471153846154,constructive_transition,neutral_mixed,neutral,-0.0060857815379946,0.9230769230769232,0.1346153846153846,0.016221456661079436,0.023947056515667642,-0.003992863171430661
