cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001469510,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2020-01-01 00:00:00+00:00,2019-03-01,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/REN/prices.csv.gz,1739,2019-03-01,NYSE,Resolute Energy Corp,2007-10-08,RESOLUTE ENERGY CORP,identity_and_start_validated,True,REN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001397516,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2018-01-01 00:00:00+00:00,2018-01-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/REXX/prices.csv.gz,1455,2018-05-21,NASDAQ,Rex Energy Corp,2007-07-25,REX ENERGY CORP,identity_and_start_validated,True,REXX,1.0,True,True,validated_history_through_last_decision
0001588238,True,2016-04-01 00:00:00+00:00,2016-04-01,True,1.0,2019-01-01 00:00:00+00:00,2017-11-14,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/RICE/prices.csv.gz,411,2017-11-14,NYSE,Rice Energy Inc,2014-01-24,RICE ENERGY INC.,identity_and_start_validated,True,RICE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000077159,False,2012-04-01 00:00:00+00:00,2016-11-15,True,1.0,2024-07-01 00:00:00+00:00,2023-06-20,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/ROCC/prices.csv.gz,1658,2023-06-20,NASDAQ,Ranger Oil Corp - Class A,2016-11-15,RANGER OIL CORP,rejected_missing_start_of_eligibility,True,ROCC,1.0,True,False,rejected_missing_start_of_eligibility
0001286225,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-04-01 00:00:00+00:00,2021-04-22,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/RP/prices.csv.gz,2279,2021-04-22,NASDAQ,RealPage Inc,2010-08-12,"REALPAGE, INC.",identity_and_start_validated,True,RP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001351285,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-10-01 00:00:00+00:00,2020-10-26,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/RST/prices.csv.gz,2157,2020-10-26,NYSE,Rosetta Stone Inc,2009-04-16,ROSETTA STONE INC,identity_and_start_validated,True,RST,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001047122,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-04-01 00:00:00+00:00,2020-04-03,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/RTN/prices.csv.gz,2015,2020-04-03,NYSE,Raytheon Company,1981-12-31,RAYTHEON CO/,identity_and_start_validated,True,RTN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001357326,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-04-01 00:00:00+00:00,2015-04-24,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/RVBD/prices.csv.gz,770,2015-04-24,NASDAQ,Riverbed Technology Inc,2006-09-21,"RIVERBED TECHNOLOGY, INC.",identity_and_start_validated,True,RVBD,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001087934,False,2014-04-01 00:00:00+00:00,,False,0.1935483870967742,2018-01-01 00:00:00+00:00,,,0,2019-11-07,CSE,Subscribe Technologies Inc,2018-04-26,"INCONTACT, INC.",rejected_name_mismatch_or_ticker_reuse,True,SAAS,0.1935483870967742,False,False,rejected_name_mismatch_or_ticker_reuse
0000351817,False,2012-04-01 00:00:00+00:00,2016-05-03,True,1.0,2025-07-01 00:00:00+00:00,2024-07-30,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SBOW/prices.csv.gz,2073,2024-07-30,NYSE,SilverBow Resources Inc,2016-05-03,"SILVERBOW RESOURCES, INC.",rejected_missing_start_of_eligibility,True,SBOW,1.0,True,False,rejected_missing_start_of_eligibility
0001760717,True,2021-04-01 00:00:00+00:00,2021-04-01,True,1.0,2024-10-01 00:00:00+00:00,2023-10-23,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SCPL/prices.csv.gz,645,2023-10-23,NASDAQ,Sciplay Corp - Class A,2019-05-03,SCIPLAY CORP,identity_and_start_validated,True,SCPL,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001468666,True,2018-04-01 00:00:00+00:00,2018-04-02,True,1.0,2026-01-01 00:00:00+00:00,2025-02-03,/project/data/tiingo_delisted_price_probe_cache_v1/SCWX/prices.csv.gz,1721,2025-02-03,NASDAQ,SecureWorks Corp - Class A,2016-04-22,SECUREWORKS CORP,identity_and_start_validated,True,SCWX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001831840,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/project/data/tiingo_delisted_price_probe_cache_v1/SEMR/prices.csv.gz,758,2026-04-28,NYSE,SEMrush Holdings Inc - Class A,2021-03-24,"SEMRUSH HOLDINGS, INC.",identity_and_start_validated,True,SEMR,1.0,True,True,validated_history_through_last_decision
0000904080,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2019-07-01 00:00:00+00:00,2018-05-10,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SGY/prices.csv.gz,1537,2018-05-10,NYSE,Stone Energy Corp,1993-07-09,STONE ENERGY CORP,identity_and_start_validated,True,SGY,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001506439,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2022-01-01 00:00:00+00:00,2021-09-01,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SHSP/prices.csv.gz,359,2021-09-01,NASDAQ,SharpSpring Inc,2015-12-02,"SHARPSPRING, INC.",identity_and_start_validated,True,SHSP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000790715,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2019-07-01 00:00:00+00:00,2019-07-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SIGM/prices.csv.gz,1830,2020-08-17,PINK,Sigma Designs Inc,1990-03-26,SIGMA DESIGNS INC,identity_and_start_validated,True,SIGM,1.0,True,True,validated_history_through_last_decision
0001003214,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-04-01 00:00:00+00:00,2015-03-10,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SIMG/prices.csv.gz,738,2015-03-10,NASDAQ,Silicon Image Inc,1999-10-06,SILICON IMAGE INC,identity_and_start_validated,True,SIMG,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001423542,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2017-10-01 00:00:00+00:00,2016-10-04,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SKUL/prices.csv.gz,887,2016-10-04,NASDAQ,Skullcandy Inc,2011-07-19,"SKULLCANDY, INC.",identity_and_start_validated,True,SKUL,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001366561,True,2020-07-01 00:00:00+00:00,2020-07-01,True,1.0,2026-01-01 00:00:00+00:00,2025-01-22,/project/data/tiingo_delisted_price_probe_cache_v1/SMAR/prices.csv.gz,1146,2025-01-22,NYSE,Smartsheet Inc - Class A,2018-04-27,SMARTSHEET INC,identity_and_start_validated,True,SMAR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001108320,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2022-04-01 00:00:00+00:00,2021-04-05,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SMTX/prices.csv.gz,254,2021-04-05,NASDAQ,SMTC Corp,2000-07-21,SMTC CORP,identity_and_start_validated,True,SMTX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001131554,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/project/data/tiingo_delisted_price_probe_cache_v1/SNCR/prices.csv.gz,3522,2026-08-12,NASDAQ,Synchronoss Technologies Inc,2006-06-15,SYNCHRONOSS TECHNOLOGIES INC,validated_candidate,True,SNCR,1.0,True,True,validated_history_through_last_decision
0001856430,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-07-01 00:00:00+00:00,2024-06-21,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SNPO/prices.csv.gz,307,2024-06-21,NASDAQ,Snap One Holdings Corp,2021-07-28,SNAP ONE HOLDINGS CORP.,identity_and_start_validated,True,SNPO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001353283,True,2014-07-01 00:00:00+00:00,2014-07-01,True,1.0,2025-01-01 00:00:00+00:00,2024-09-04,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SPLK/prices.csv.gz,2474,2026-08-13,NASDAQ,Splunk Inc,2012-04-19,SPLUNK INC,identity_and_start_validated,True,SPLK,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000886835,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-01-01 00:00:00+00:00,2021-05-17,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SPNX/prices.csv.gz,2296,2021-05-17,PINK,Superior Energy Services Inc,1992-07-07,SUPERIOR ENERGY SERVICES INC,identity_and_start_validated,True,SPNX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001082526,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-07-01 00:00:00+00:00,2016-07-29,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SQI/prices.csv.gz,1089,2016-07-29,NASDAQ,SciQuest Inc,2010-09-23,SCIQUEST INC,identity_and_start_validated,True,SQI,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001496963,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-18,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SQSP/prices.csv.gz,390,2024-10-18,NYSE,Squarespace Inc - Class A,2021-05-19,"SQUARESPACE, INC.",identity_and_start_validated,True,SQSP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001413507,True,2012-04-01 00:00:00+00:00,2012-04-02,False,0.4444444444444444,2021-01-01 00:00:00+00:00,2020-01-14,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SRCI/prices.csv.gz,1959,2020-01-14,NYSE,Synergy Resources Corp,2008-02-27,SRC ENERGY INC.,rejected_name_mismatch_or_ticker_reuse,True,SRCI,0.4444444444444444,False,False,rejected_name_mismatch_or_ticker_reuse
0001525287,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2023-10-01 00:00:00+00:00,2022-10-31,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SRLP/prices.csv.gz,1911,2022-10-31,NYSE,Sprague Resources LP,2013-10-25,SPRAGUE RESOURCES LP,identity_and_start_validated,True,SRLP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001404079,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-07-01 00:00:00+00:00,2016-07-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SSN/prices.csv.gz,1075,2017-11-17,NYSE,Samson Oil & Gas Ltd,2008-01-07,SAMSON OIL & GAS LTD,identity_and_start_validated,True,SSN,1.0,True,True,validated_history_through_last_decision
0001180079,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2019-01-01 00:00:00+00:00,2018-01-05,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SSNI/prices.csv.gz,698,2018-01-05,NYSE,Silver Spring Networks Inc,2013-03-13,SILVER SPRING NETWORKS INC,identity_and_start_validated,True,SSNI,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001645070,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-31,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/STER/prices.csv.gz,399,2024-10-31,NASDAQ,Sterling Check Corp,2021-09-23,STERLING CHECK CORP.,identity_and_start_validated,True,STER,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001643269,True,2022-04-01 00:00:00+00:00,2022-04-01,True,1.0,2024-04-01 00:00:00+00:00,2023-06-01,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SUMO/prices.csv.gz,281,2023-06-01,NASDAQ,Sumo Logic Inc,2020-09-17,"SUMO LOGIC, INC.",identity_and_start_validated,True,SUMO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001710583,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2024-01-01 00:00:00+00:00,2022-12-05,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SWCH/prices.csv.gz,929,2022-12-05,NYSE,Switch Inc - Class A,2017-10-06,"SWITCH, INC.",identity_and_start_validated,True,SWCH,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001739942,False,2020-04-01 00:00:00+00:00,2025-04-17,True,1.0,2026-04-01 00:00:00+00:00,2025-04-17,/project/data/tiingo_delisted_price_probe_cache_v1/SWI/prices.csv.gz,1,2025-04-17,,SOLARWINDS INC.,2016-01-04,SOLARWINDS CORP,validated_candidate,True,SWI,1.0,True,False,rejected_missing_start_of_eligibility
0001428669,False,2012-04-01 00:00:00+00:00,2016-01-04,True,1.0,2017-01-01 00:00:00+00:00,2016-02-05,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SWI__0001428669/prices.csv.gz,24,2025-04-17,,SOLARWINDS INC.,2016-01-04,"SOLARWINDS, INC.",rejected_missing_start_of_eligibility,True,SWI,1.0,True,False,rejected_missing_start_of_eligibility
0000007332,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2025-10-01 00:00:00+00:00,2024-10-01,/project/data/tiingo_delisted_price_probe_cache_v1/SWN/prices.csv.gz,3145,2024-10-01,NYSE,Southwestern Energy Company,1987-12-30,SOUTHWESTERN ENERGY CO,identity_and_start_validated,True,SWN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001010612,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-10-01 00:00:00+00:00,2021-08-27,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SYKE/prices.csv.gz,2368,2021-08-27,NASDAQ,Sykes Enterprises Inc,1996-04-30,SYKES ENTERPRISES INC,identity_and_start_validated,True,SYKE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001408278,True,2018-04-01 00:00:00+00:00,2018-04-02,True,1.0,2021-01-01 00:00:00+00:00,2021-01-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SYNC/prices.csv.gz,701,2021-04-01,NASDAQ,Synacor Inc,2012-02-13,"SYNACOR, INC.",identity_and_start_validated,True,SYNC,1.0,True,True,validated_history_through_last_decision
0001092289,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-07-01 00:00:00+00:00,2017-07-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TAT/prices.csv.gz,1327,2021-09-17,NYSE MKT,TransAtlantic Petroleum Ltd,2007-04-09,TRANSATLANTIC PETROLEUM LTD.,identity_and_start_validated,True,TAT,1.0,True,True,validated_history_through_last_decision
0000790703,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-07-01 00:00:00+00:00,2020-06-30,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TECD/prices.csv.gz,2075,2020-06-30,NASDAQ,Tech Data Corp,1990-03-26,TECH DATA CORP,identity_and_start_validated,True,TECD,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001668105,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2022-10-01 00:00:00+00:00,2021-08-09,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TLND/prices.csv.gz,595,2021-08-09,NASDAQ,Talend SA,2016-07-29,TALEND S.A.,identity_and_start_validated,True,TLND,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001474439,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-04-01 00:00:00+00:00,2021-02-17,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TNAV/prices.csv.gz,2234,2021-02-17,NASDAQ,Telenav Inc,2010-05-13,"TELENAV, INC.",identity_and_start_validated,True,TNAV,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000913885,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-01-01 00:00:00+00:00,2014-12-31,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TQNT/prices.csv.gz,692,2014-12-31,NASDAQ,TriQuint Semiconductor,1993-12-14,TRIQUINT SEMICONDUCTOR INC,identity_and_start_validated,True,TQNT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000007039,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2023-07-01 00:00:00+00:00,2022-06-27,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TREC/prices.csv.gz,2576,2022-06-27,NYSE,Trecora Resources,2006-07-31,TRECORA RESOURCES,identity_and_start_validated,True,TREC,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001349454,True,2014-04-01 00:00:00+00:00,2014-04-01,True,1.0,2016-04-01 00:00:00+00:00,2015-02-17,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TRLA/prices.csv.gz,222,2017-09-28,NYSE,Trulia Inc,2012-09-20,"TRULIA, INC.",identity_and_start_validated,True,TRLA,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001327318,True,2016-04-01 00:00:00+00:00,2016-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/project/data/tiingo_delisted_price_probe_cache_v1/TRUE/prices.csv.gz,2505,2026-08-12,NASDAQ,Truecar Inc,2000-05-02,"TRUECAR, INC.",validated_candidate,True,TRUE,1.0,True,True,validated_history_through_last_decision
0001111665,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-01-01 00:00:00+00:00,2016-02-24,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TSYS/prices.csv.gz,980,2016-02-24,NASDAQ,TeleCommunication Systems Inc,2000-08-08,TELECOMMUNICATION SYSTEMS INC /FA/,identity_and_start_validated,True,TSYS,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001449278,True,2016-04-01 00:00:00+00:00,2016-04-01,True,1.0,2018-01-01 00:00:00+00:00,2016-12-20,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TUBE/prices.csv.gz,183,2016-12-20,NASDAQ,TubeMogul Inc,2016-01-04,TUBEMOGUL INC,identity_and_start_validated,True,TUBE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001866550,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2024-11-13,/project/data/tiingo_delisted_price_probe_cache_v1/TWKS/prices.csv.gz,408,2024-11-13,NASDAQ,Thoughtworks Holding Inc,2021-09-15,"THOUGHTWORKS HOLDING, INC.",identity_and_start_validated,True,TWKS,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001418091,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2023-10-01 00:00:00+00:00,2022-10-28,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TWTR/prices.csv.gz,1910,2022-10-28,NYSE,Twitter Inc,2013-11-07,"TWITTER, INC.",identity_and_start_validated,True,TWTR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001385292,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2020-10-01 00:00:00+00:00,2019-10-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TYPE/prices.csv.gz,1895,2019-10-11,NASDAQ,Monotype Imaging Holdings Inc,2007-07-25,MONOTYPE IMAGING HOLDINGS INC.,identity_and_start_validated,True,TYPE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001129260,True,2014-04-01 00:00:00+00:00,2014-04-01,True,0.975609756097561,2023-04-01 00:00:00+00:00,2022-02-23,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VCRA/prices.csv.gz,1990,2022-02-23,NYSE,Vocera Communication Inc,2012-03-28,"VOCERA COMMUNICATIONS, INC.",identity_and_start_validated,True,VCRA,0.975609756097561,True,False,validated_early_delisting_needs_terminal_audit
0001101169,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-07-01 00:00:00+00:00,2015-05-29,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VIAS/prices.csv.gz,794,2015-05-29,NASDAQ,Viasystems Group Inc,1994-05-27,VIASYSTEMS GROUP INC,identity_and_start_validated,True,VIAS,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001407190,True,2015-07-01 00:00:00+00:00,2015-07-01,True,1.0,2017-07-01 00:00:00+00:00,2016-10-27,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VMEM/prices.csv.gz,336,2016-10-27,NYSE,Violin Memory Inc,2013-09-27,VIOLIN MEMORY INC,identity_and_start_validated,True,VMEM,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001837686,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-11-24,/project/data/tiingo_delisted_price_probe_cache_v1/VMEO/prices.csv.gz,665,2025-11-24,NASDAQ,Vimeo Inc,2021-05-25,"VIMEO, INC.",identity_and_start_validated,True,VMEO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001124610,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2024-10-01 00:00:00+00:00,2023-11-22,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VMW/prices.csv.gz,2931,2023-11-22,NYSE,Vmware Inc - Class A,2007-08-15,"VMWARE, INC.",identity_and_start_validated,True,VMW,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001207074,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-04-01 00:00:00+00:00,2021-02-11,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VRTU/prices.csv.gz,2231,2021-02-11,NASDAQ,Virtusa Corp,2007-08-03,VIRTUSA CORP,identity_and_start_validated,True,VRTU,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001528129,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2026-04-01 00:00:00+00:00,2025-12-12,/project/data/tiingo_delisted_price_probe_cache_v1/VTLE/prices.csv.gz,3198,2025-12-12,NYSE,Vital Energy Inc,2011-12-15,"VITAL ENERGY, INC.",validated_candidate,True,VTLE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001713952,True,2021-01-01 00:00:00+00:00,2021-01-04,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VVNT/prices.csv.gz,510,2023-03-09,NYSE,Vivint Smart Home Inc - Class A,2020-01-21,"VIVINT SMART HOME, INC.",identity_and_start_validated,True,VVNT,1.0,True,True,validated_history_through_last_decision
0001835591,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-01-01 00:00:00+00:00,2024-12-03,/project/data/tiingo_delisted_price_probe_cache_v1/VZIO/prices.csv.gz,421,2024-12-03,NYSE,VIZIO Holding Corp - Class A,2021-03-25,VIZIO HOLDING CORP.,identity_and_start_validated,True,VZIO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001255474,False,2012-04-01 00:00:00+00:00,2020-09-02,True,1.0,2023-07-01 00:00:00+00:00,2022-07-01,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/WLL/prices.csv.gz,461,2022-07-01,NYSE,Whiting Petroleum Corp (New),2020-09-02,WHITING PETROLEUM CORP,rejected_missing_start_of_eligibility,True,WLL,1.0,True,False,rejected_missing_start_of_eligibility
0001764925,False,2021-04-01 00:00:00+00:00,2021-07-22,False,0.2702702702702703,2022-07-01 00:00:00+00:00,2021-07-27,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/WORK/prices.csv.gz,4,2021-07-27,,WORKFLOW MANAGEMENT INC,2021-07-22,"SLACK TECHNOLOGIES, INC.",rejected_name_mismatch_or_ticker_reuse,True,WORK,0.2702702702702703,False,False,rejected_name_mismatch_or_ticker_reuse
0001574963,True,2016-04-01 00:00:00+00:00,2016-04-01,True,1.0,2018-07-01 00:00:00+00:00,2017-07-10,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/WPT/prices.csv.gz,321,2017-07-10,NYSE,World Point Terminals LP,2013-08-09,"WORLD POINT TERMINALS, LP",identity_and_start_validated,True,WPT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001518832,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2022-01-01 00:00:00+00:00,2021-01-14,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/WPX/prices.csv.gz,1964,2021-01-14,NYSE,WPX Energy Inc,2011-12-12,"WPX ENERGY, INC.",identity_and_start_validated,True,WPX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001168054,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-10-01 00:00:00+00:00,2021-10-04,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/XEC/prices.csv.gz,2393,2021-10-04,NYSE,Cimarex Energy Company,2002-09-25,CIMAREX ENERGY CO,identity_and_start_validated,True,XEC,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000743988,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2023-04-01 00:00:00+00:00,2022-02-14,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/XLNX/prices.csv.gz,2485,2022-02-14,NASDAQ,Xilinx Inc,1990-06-18,XILINX INC,identity_and_start_validated,True,XLNX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001524471,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2016-07-01 00:00:00+00:00,2015-05-29,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/XLS/prices.csv.gz,546,2015-05-29,NYSE,Exelis Inc,2011-10-13,EXELIS INC.,identity_and_start_validated,True,XLS,1.0,True,False,validated_early_delisting_needs_terminal_audit
