cik10,status,source,price_file,rows,first_date,last_date,split_events
0001609711,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GDDY.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001611052,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PCOR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001614178,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/YEXT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001615063,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INSE.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001615165,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VERI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001616533,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PENG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001616543,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SENS.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001617553,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ZIP.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001618732,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTNX.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001621434,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BSM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001625278,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NRDS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001625641,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LAW.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001626450,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CMRC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001627475,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UPWK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001628945,missing_mapping,missing,,,,,
0001633978,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LITE.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001635327,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FLUT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001636422,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HCAT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001638826,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TTAN.csv.gz,417.0,2024-12-12,2026-08-13,0.0
0001640147,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SNOW.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001640428,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EVER.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001642896,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IOT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001643269,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SUMO/prices.csv.gz,281.0,2022-04-01,2023-06-01,0.0
0001645070,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/STER/prices.csv.gz,399.0,2023-04-03,2024-10-31,0.0
0001650164,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TOST.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001650372,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/TEAM.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001651562,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/COUR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001652535,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ICHR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001653482,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/GTLB.csv.gz,1210.0,2021-10-14,2026-08-11,0.0
0001657788,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KRP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001658566,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001659166,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FTV.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001660134,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OKTA.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001660280,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TENB.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001666071,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CDLX.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001666134,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BL.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001671933,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TTD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001674101,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001676238,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BRZE.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001679268,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/TUSK.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001680247,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PUMP.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001681622,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VREX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001683606,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CARS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001688476,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NEX/prices.csv.gz,1114.0,2019-04-01,2023-08-31,0.0
0001688568,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DXC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001689657,missing_mapping,missing,,,,,
0001689923,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/AYX/prices.csv.gz,1250.0,2019-04-01,2024-03-18,0.0
0001691303,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HCC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001693256,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WTTR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001694028,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/LBRT.csv.gz,2156.0,2018-01-11,2026-08-11,0.0
0001694426,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001698514,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NESR.csv.gz,526.0,2024-07-09,2026-08-13,0.0
0001698990,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MGY.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001699039,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RNGR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001699838,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CFLT/prices.csv.gz,741.0,2023-04-03,2026-03-17,0.0
0001701732,loaded,tiingo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/tiingo/ALTR/prices.csv.gz,1506.0,2019-04-01,2025-03-26,0.0
0001704715,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001705873,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/BRY/prices.csv.gz,871.0,2022-07-01,2025-12-18,0.0
0001707753,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ESTC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001708055,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RBBN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001710366,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CNR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001713445,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/RDDT.csv.gz,599.0,2024-03-21,2026-08-11,0.0
0001713683,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/ZS.csv.gz,2112.0,2018-03-16,2026-08-11,0.0
0001713952,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VVNT/prices.csv.gz,510.0,2021-01-04,2023-01-11,0.0
0001717115,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TEM.csv.gz,542.0,2024-06-14,2026-08-13,0.0
0001719489,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/KLR/prices.csv.gz,947.0,2020-01-02,2023-10-05,1.0
0001720420,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IBEX.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001720671,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/HCP/prices.csv.gz,478.0,2023-04-03,2025-02-27,0.0
0001721947,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/JAMF/prices.csv.gz,961.0,2022-04-01,2026-01-30,0.0
0001722482,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AVTR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001724965,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TALO.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001725057,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/DAY/prices.csv.gz,1468.0,2020-04-01,2026-02-03,0.0
0001726445,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SEER.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001730168,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AVGO.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001734722,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PATH.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001736297,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALAB.csv.gz,602.0,2024-03-20,2026-08-13,0.0
0001736946,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ARLO.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001737706,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SDRL.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001738177,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CMBMF.csv.gz,926.0,2022-12-01,2026-08-12,0.0
0001738827,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KLXE.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001739936,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MNTV/prices.csv.gz,797.0,2020-04-01,2023-05-31,0.0
0001739942,missing_mapping,missing,,,,,
0001743725,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GDYN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001743759,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRSR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001747748,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/XM/prices.csv.gz,60.0,2023-04-03,2023-06-28,0.0
0001751008,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001758009,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QUBT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001760717,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SCPL/prices.csv.gz,645.0,2021-04-01,2023-10-23,0.0
0001764046,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CLVT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001768267,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRNC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001770561,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CODQL.csv.gz,925.0,2022-12-01,2026-08-12,0.0
0001770787,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TXG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001773383,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001774170,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AIOT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001774675,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SKIL.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001777921,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AVPT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001779474,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MAPS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001784535,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PRCH.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001786352,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BILL.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001786842,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VNT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001788999,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/XPER.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001792580,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OVV.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001792849,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HPK.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001794515,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GTM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001794905,missing_mapping,missing,,,,,
0001799332,missing_mapping,missing,,,,,
0001800227,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PPLI.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001800347,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/ETWO/prices.csv.gz,814.0,2022-07-01,2026-04-10,0.0
0001800667,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FROG.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001801661,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FIRY.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001803696,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ADEA.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001805385,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EVLV.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001805651,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MKTW.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001806837,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VERX.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001807794,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRDO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001809519,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GDRX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001809987,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MIR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001810019,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RXT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001810806,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/U.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001816431,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QSI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001818201,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CCC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001819394,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MTTR/prices.csv.gz,479.0,2023-04-03,2025-02-28,0.0
0001819928,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DV.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001819974,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SKYT.csv.gz,913.0,2022-12-01,2026-08-07,0.0
0001820144,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GRND.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001821769,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NVTS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001823593,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TSPH.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001823878,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MYPS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001823882,missing_mapping,missing,,,,,
0001827075,loaded,tiingo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/tiingo/CVT/prices.csv.gz,303.0,2022-04-01,2023-06-15,0.0
0001827090,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CERT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001828016,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PLTK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001828161,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FTCI.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001828791,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DSP.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001829864,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TASK.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001830043,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BMBL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001831481,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SOC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
