trial,start,end,weeks,cagr,annual_volatility,sharpe_zero_rf,max_drawdown,calmar,worst_rolling_52w,cvar_5_weekly,total_return
506,2023-01-06,2026-07-31,180,0.37216594782476764,0.1366197359459811,2.3904337851869943,-0.14726311684764848,2.527217648189486,-0.04658979968993415,-0.031942120715987184,1.9897739986778924
507,2023-01-06,2026-07-31,180,0.36531928968673455,0.13618006761015025,2.360763529745966,-0.14864508644656194,2.4576613894201422,-0.055920421554051414,-0.03188177133457849,1.9384511488568217
508,2023-01-06,2026-07-31,180,0.3684061736265043,0.1358327719769364,2.3831916437720966,-0.14903491829900883,2.471945352346024,-0.050046239744017895,-0.03210926547439133,1.9615123467252054
509,2023-01-06,2026-07-31,180,0.3699433837017889,0.13653221886967934,2.3799392570712277,-0.14815284339102397,2.497038701615648,-0.051222998243401485,-0.0320392396487663,1.973044257490673
510,2023-01-06,2026-07-31,180,0.369013083823311,0.13615170591006928,2.3811845607369637,-0.1493169548112221,2.4713408084825033,-0.05249728038167689,-0.031937706698659446,1.9660614853534506
511,2023-01-06,2026-07-31,180,0.36900774817293636,0.13658814345442422,2.3739825148289606,-0.14629756937764826,2.5223094938808623,-0.05094425929889157,-0.032219440018575164,1.966021469969057
512,2023-01-06,2026-07-31,180,0.3654926923676465,0.13626080365584126,2.360382974425201,-0.15231355627270016,2.399607108596908,-0.057485506454820756,-0.03199615799908659,1.9397431922608641
513,2023-01-06,2026-07-31,180,0.3677685899798515,0.13554772521713868,2.384455922449148,-0.1454534827095908,2.528427529742482,-0.04486639881225318,-0.03188488036730383,1.9567386393820123
514,2023-01-06,2026-07-31,180,0.36676712514437293,0.136483031717584,2.3636456735291866,-0.14747820141577384,2.4869243157527725,-0.049334034528113024,-0.03200782195253144,1.9492515369811825
515,2023-01-06,2026-07-31,180,0.3705361196056174,0.13578372590178323,2.3955195186812537,-0.14737497887097328,2.5142403577884247,-0.050696153480365824,-0.03194187806637876,1.9774993877696065
516,2023-01-06,2026-07-31,180,0.36697147137764996,0.13598038305201096,2.3729864574947688,-0.15189727192113422,2.4159187767913517,-0.05638453819169653,-0.032045369688278376,1.950778164205273
517,2023-01-06,2026-07-31,180,0.36774724647067636,0.135751459609837,2.380963520145677,-0.1490599944136295,2.467108951112713,-0.05201199501088771,-0.03199144153773298,1.9565789312771469
518,2023-01-06,2026-07-31,180,0.3684852631723188,0.13656556030594275,2.371537806604927,-0.14845132454021492,2.482195859912974,-0.052578796488859325,-0.03185150084253642,1.9621048867056938
519,2023-01-06,2026-07-31,180,0.36374055304389485,0.13605236178863145,2.3543120991840123,-0.14796488964548227,2.4582896247576174,-0.05155594082722603,-0.032196430418222385,1.9267063674059632
520,2023-01-06,2026-07-31,180,0.37219327431604055,0.13639495723150433,2.394306505356526,-0.15001480643087428,2.4810435927705874,-0.05595989542646307,-0.03210609165073197,1.9899801069398917
521,2023-01-06,2026-07-31,180,0.3713095352986071,0.1365214802327552,2.3874499788032244,-0.1489128073356425,2.4934694465983225,-0.051941682212068296,-0.032059797623934495,1.9833196821488013
522,2023-01-06,2026-07-31,180,0.3663224841963195,0.13603249820418958,2.368611197967647,-0.1445081287800215,2.5349610938077847,-0.051053861618535756,-0.03206935003665049,1.9459316598603276
523,2023-01-06,2026-07-31,180,0.3723584934966826,0.1360858025996869,2.4003184592887097,-0.14840150549918152,2.509128814051932,-0.049706593958395495,-0.0319242406122507,1.9912264769644996
524,2023-01-06,2026-07-31,180,0.3663122526992162,0.13657640585381775,2.3596664814553296,-0.14663967540759604,2.498043259309076,-0.04970634700523002,-0.03208157363871816,1.9458552984752697
525,2023-01-06,2026-07-31,180,0.3653600575381686,0.13635846587226594,2.358082542851323,-0.1488463416044966,2.4546122773307797,-0.053114776631930094,-0.03215839818390319,1.9387548785101392
526,2023-01-06,2026-07-31,180,0.3724852265553331,0.135960510614288,2.4030899354023525,-0.14757315934037007,2.52407164162024,-0.05066283624305301,-0.03187421596848175,1.9921827681663555
527,2023-01-06,2026-07-31,180,0.36803943768725755,0.1363132326161068,2.373277747537693,-0.14783796390523662,2.4894785342360977,-0.048498205655018056,-0.031932999757523804,1.9587658575000186
528,2023-01-06,2026-07-31,180,0.37070857450061157,0.13607413541553748,2.3916202332536223,-0.14762489825089287,2.5111521084375714,-0.04739209275620215,-0.03217163207693483,1.9787964868157202
529,2023-01-06,2026-07-31,180,0.3674276409490602,0.1362358946333873,2.371249110916276,-0.14844015480427064,2.475257732205553,-0.05283782853250807,-0.03205262089593136,1.954188137272427
530,2023-01-06,2026-07-31,180,0.3718641451082014,0.13578232105089952,2.4027255241787966,-0.14742198341491142,2.5224470360136815,-0.04504193394686651,-0.03193337506269398,1.9874983434714673
531,2023-01-06,2026-07-31,180,0.3662177094695944,0.13607698268685228,2.3673209179219996,-0.1513142618959329,2.420245817419791,-0.058654003570322466,-0.032168435426240836,1.9451497545515752
532,2023-01-06,2026-07-31,180,0.36956609969507226,0.1363307895114081,2.381225427867518,-0.14954637758550404,2.4712474194419762,-0.05361543488843423,-0.032038664199560966,1.9702109800706133
533,2023-01-06,2026-07-31,180,0.367696051603708,0.13606827705539834,2.375454752429194,-0.1467623197434056,2.505384571779566,-0.05110569020954181,-0.03208465873231541,1.9561958779826982
534,2023-01-06,2026-07-31,180,0.36654669562306497,0.13629603580954824,2.3655104342277666,-0.14969272627063457,2.448660698184979,-0.052798445944715944,-0.032165523402209545,1.9476053847244144
535,2023-01-06,2026-07-31,180,0.36540050068573615,0.13603922792586606,2.363519322664006,-0.1493200174903161,2.4470965569598437,-0.049301021989295646,-0.03211639927968768,1.9390562111051204
536,2023-01-06,2026-07-31,180,0.3640743981993002,0.1364597623091603,2.3494733529796776,-0.1512687457825549,2.406805162003843,-0.05569301553526196,-0.031961240154419444,1.9291871715754838
537,2023-01-06,2026-07-31,180,0.3704841893557145,0.13574411667556574,2.395896866786612,-0.14767666215243702,2.5087524592971078,-0.04963851634936656,-0.03194006250424508,1.977108879247362
538,2023-01-06,2026-07-31,180,0.3652405263635645,0.13628909630711566,2.3585669652679884,-0.14971514129852814,2.4395697268540415,-0.052059925007978736,-0.03206144917176365,1.937864407627782
539,2023-01-06,2026-07-31,180,0.36508499831203567,0.13601341641170978,2.3622390392032133,-0.14752188167873814,2.4747853956139862,-0.05293283570915874,-0.03225757274083386,1.936706058233582
540,2023-01-06,2026-07-31,180,0.36442655916698774,0.13649639567326372,2.3507941120637414,-0.14776697792574323,2.4662246212419774,-0.05413524240114698,-0.032245338408570114,1.9318057008664975
541,2023-01-06,2026-07-31,180,0.36715245701570853,0.13600766488537594,2.373508282554585,-0.14812178602059833,2.478720159130751,-0.05296321983662422,-0.031994018061740515,1.9521307385729436
542,2023-01-06,2026-07-31,180,0.3681812162496618,0.1364383582857156,2.371991710520055,-0.14942083570963982,2.4640553942900265,-0.05237989734527271,-0.03203394032649126,1.9598274237571616
543,2023-01-06,2026-07-31,180,0.37108643820870957,0.13708064565633413,2.3770839471835297,-0.14876934848970935,2.4943742913169933,-0.052226579201630985,-0.032159752612083384,1.9816399485760878
544,2023-01-06,2026-07-31,180,0.3653721353330943,0.1368425626647719,2.350282678876457,-0.14936443844539515,2.4461788839159833,-0.05481228445315389,-0.03223599809858638,1.9388448650826406
545,2023-01-06,2026-07-31,180,0.3617159812611306,0.1358455842980547,2.3466847530792956,-0.14755250438372847,2.4514391183794726,-0.052605002557038594,-0.03202220089240542,1.9116937623617916
546,2023-01-06,2026-07-31,180,0.36807121014316935,0.13728324655536484,2.3576340356869365,-0.15274102150755686,2.4097731343570925,-0.05677300542546193,-0.03213947059295843,1.9590037300577672
547,2023-01-06,2026-07-31,180,0.3720761858420436,0.13624465461129653,2.396165858816669,-0.14939890143688161,2.490488097727005,-0.050306689834135,-0.03200924082108247,1.9890970459303752
548,2023-01-06,2026-07-31,180,0.3655609920960592,0.1361697094533784,2.362236682533292,-0.15101814561169868,2.420642834775617,-0.05271615275326447,-0.03187122610843812,1.9402522123078612
549,2023-01-06,2026-07-31,180,0.36643957345122247,0.13596353862404842,2.370363947093662,-0.1484284671779008,2.4687957803405847,-0.049785780921761225,-0.03193872197158963,1.9468056397955702
550,2023-01-06,2026-07-31,180,0.3669266634099193,0.13603807664547438,2.371790200552226,-0.14521288419511647,2.526818921363034,-0.04918234122628129,-0.03212756880560969,1.9504433653245403
551,2023-01-06,2026-07-31,180,0.3707328355628918,0.13612061385099153,2.3909801000117996,-0.14635753172376653,2.5330629124205823,-0.0542279099551336,-0.03212374143058627,1.9789789957538666
552,2023-01-06,2026-07-31,180,0.3655531020829135,0.13596321317934426,2.3655780113605944,-0.14615869420263816,2.5010698410872587,-0.051097816059487156,-0.0320591767795469,1.940193406897781
553,2023-01-06,2026-07-31,180,0.3687132068533199,0.13591380776606507,2.3835160062229868,-0.14718678525232975,2.5050700456648753,-0.05284290170153949,-0.03225394308160652,1.9638131155739567
554,2023-01-06,2026-07-31,180,0.3627621453182239,0.13664475122142739,2.3393985844335066,-0.14970676425550444,2.423151332688602,-0.054260520626813635,-0.03219674203640796,1.919444423144582
555,2023-01-06,2026-07-31,180,0.37209359633902883,0.1363037111301028,2.395293243881411,-0.14989758528720243,2.482318815383856,-0.05187348537355008,-0.032262140227419155,1.989228341146076
556,2023-01-06,2026-07-31,180,0.3680832732411776,0.1362755387241463,2.374143245618157,-0.1506565974294939,2.4431938562361184,-0.05437005382981719,-0.03225302250437587,1.9590940470653426
557,2023-01-06,2026-07-31,180,0.3659386199537564,0.13621944820825954,2.363464966537619,-0.1501711341680505,2.4368106559297154,-0.05286123844142965,-0.03207051217171114,1.943067705473235
558,2023-01-06,2026-07-31,180,0.37131763989329625,0.13608870608070084,2.394664193942051,-0.14625451509863663,2.5388456530239294,-0.04791861470635472,-0.03195587458946795,1.9833807155986491
559,2023-01-06,2026-07-31,180,0.36567180233079255,0.13658147907919743,2.3561319802866914,-0.14675408110473487,2.4917317431862176,-0.05255279999152318,-0.03208727270939479,1.9410781853874397
560,2023-01-06,2026-07-31,180,0.3686715851597824,0.1366849906565919,2.3705845591356245,-0.14850192581607002,2.482604741546637,-0.05052790343859559,-0.03208757995956171,1.9635011468819932
561,2023-01-06,2026-07-31,180,0.36785709659762045,0.13654120000910758,2.3685493646193914,-0.1475222874863965,2.4935696352426864,-0.04934938504500197,-0.0319742053751381,1.9574009775834775
562,2023-01-06,2026-07-31,180,0.37007225284236944,0.1362124033604361,2.385905755189577,-0.14835424894303673,2.494517383081258,-0.05111689459400748,-0.03212062402995498,1.97401246206362
563,2023-01-06,2026-07-31,180,0.367000861842663,0.13604095648772682,2.372149750371496,-0.15020398316391037,2.4433497308934387,-0.0497407216731679,-0.03201574858687072,1.9509977803287084
564,2023-01-06,2026-07-31,180,0.3623039619818662,0.13590147659434806,2.3489611405687167,-0.14967906159694477,2.4205387053900496,-0.05316376200125705,-0.03199728847482019,1.916048100962624
565,2023-01-06,2026-07-31,180,0.36522245497768635,0.13658861764591945,2.353585106122443,-0.1491622837779617,2.4484906353495166,-0.053442646279834305,-0.03206900162913122,1.9377297980004675
566,2023-01-06,2026-07-31,180,0.36920705392423203,0.1360971535951894,2.3831454111298584,-0.14968416522095018,2.4665738916286974,-0.05234079528493285,-0.031995878817076245,1.9675164493145876
567,2023-01-06,2026-07-31,180,0.3686434443934907,0.13640656442464627,2.375016739054762,-0.14705715926245988,2.5068037914125303,-0.0513298037645038,-0.03211638571376456,1.9632902355378494
568,2023-01-06,2026-07-31,180,0.3697389791625305,0.1365759054183143,2.378108816810956,-0.146972082386842,2.5157089234766956,-0.051931126174939446,-0.03207104297186697,1.9715090089342553
569,2023-01-06,2026-07-31,180,0.3679627798435834,0.13657246826894226,2.368622297097811,-0.1497090888588547,2.457851975777487,-0.05312656612691291,-0.03219115491123675,1.9581919950744653
570,2023-01-06,2026-07-31,180,0.37008854461681007,0.1362049604770436,2.386104909152076,-0.1458570250944763,2.537337809934707,-0.046498345767553184,-0.031959386975930086,1.9741348794827482
571,2023-01-06,2026-07-31,180,0.3695465885456397,0.13608016651790147,2.3852666573489696,-0.14995968722209918,2.4643062104972207,-0.05219315214418074,-0.03218321528876786,1.9700645100632452
572,2023-01-06,2026-07-31,180,0.3673507015013777,0.1360626812052326,2.3736898654667944,-0.14925216473737535,2.4612755342461488,-0.0519791481925993,-0.03205087159595167,1.9536128007472073
573,2023-01-06,2026-07-31,180,0.3661442296505544,0.13636598266695654,2.362186956035405,-0.14950640655669523,2.44902033353137,-0.052899327537008434,-0.03206134482767455,1.9446014826827107
574,2023-01-06,2026-07-31,180,0.36625255678273505,0.1358394394959804,2.3714091551860066,-0.14957556174701347,2.4486122766645595,-0.053153318267252225,-0.031922369817737176,1.9454097941969408
575,2023-01-06,2026-07-31,180,0.3691312883493434,0.13666693235162536,2.3733548322861693,-0.14713901883092595,2.508724682835514,-0.05078935588168143,-0.03202531880525089,1.9669480735995237
576,2023-01-06,2026-07-31,180,0.3680791662428684,0.1357987022513097,2.381976092564461,-0.14826138261266708,2.482636811802001,-0.05078122097541815,-0.031870694035755945,1.9590632975470905
577,2023-01-06,2026-07-31,180,0.36794166045209753,0.13621205220602003,2.374410104004482,-0.14776615112606384,2.490026691824674,-0.05165081168472119,-0.032157919993936544,1.9580339087193188
578,2023-01-06,2026-07-31,180,0.3677028273332621,0.13627107026856547,2.3721681367322542,-0.14782484498394244,2.487422377295265,-0.05072306261766002,-0.032113206447637516,1.9562465737250272
579,2023-01-06,2026-07-31,180,0.3669268928515921,0.1357800422131745,2.37604193431644,-0.14592996963879112,2.5144039552657835,-0.04847527582677136,-0.031905819274909306,1.9504450796118853
580,2023-01-06,2026-07-31,180,0.3718769790771488,0.13655349482238835,2.3899858206964275,-0.14742579028649372,2.5224689544107397,-0.04916264917204516,-0.032229220331826874,1.9875950891809055
581,2023-01-06,2026-07-31,180,0.367154655136652,0.13628155959186308,2.3690320572197905,-0.15010144891649624,2.4460433779084028,-0.055985608267389075,-0.032220270161175305,1.9521471686743745
582,2023-01-06,2026-07-31,180,0.37287650089484914,0.13594381634663485,2.4054794317339465,-0.1460665331413047,2.5527853155392455,-0.04726480411805878,-0.03203018102221779,1.9951365835254125
583,2023-01-06,2026-07-31,180,0.3678979099457278,0.13608184488818523,2.3763230665933013,-0.14817694647348767,2.4828282583860193,-0.05013381704283204,-0.032194593690373724,1.9577064393208605
584,2023-01-06,2026-07-31,180,0.3633369385697278,0.13591714568020072,2.3543238320033373,-0.15213361743792442,2.388275153701524,-0.0575210674835519,-0.03202564350950776,1.9237091027751636
585,2023-01-06,2026-07-31,180,0.36607737449382993,0.13680564525606398,2.354660184118496,-0.14879502570846226,2.460279654852806,-0.05457474244170746,-0.0319054844327531,1.9441027039939134
586,2023-01-06,2026-07-31,180,0.3625272897461622,0.13622169060511205,2.344971059357324,-0.1513775318455154,2.394855335044903,-0.056235972881932494,-0.03203259879214437,1.9177031854457307
587,2023-01-06,2026-07-31,180,0.37091321956350054,0.1363893443656688,2.3875084468114913,-0.14844441718738877,2.4986673570571423,-0.04951503340849339,-0.03195105030782223,1.9803362216587552
588,2023-01-06,2026-07-31,180,0.3675683988958649,0.1357610722971279,2.3798429947157387,-0.14907425247908856,2.4656732653911893,-0.05190706088252772,-0.03215597750972482,1.9552409009696543
589,2023-01-06,2026-07-31,180,0.3691773815987902,0.1357860905372264,2.388127990850952,-0.14550708257173972,2.5371780883365163,-0.04884972030357537,-0.031834639043680855,1.9672938452097144
590,2023-01-06,2026-07-31,180,0.36501661742446445,0.13599929166031735,2.362083067530789,-0.1465133534902071,2.491353919141998,-0.04689756421534386,-0.032023061852315786,1.9361968705331258
591,2023-01-06,2026-07-31,180,0.3647301822834219,0.1360020019512266,2.3604944183653953,-0.15317832823252375,2.3810821445300263,-0.05651810686535319,-0.032069064588076984,1.9340646578296292
592,2023-01-06,2026-07-31,180,0.3717382864540655,0.13606289069961275,2.3973589855274042,-0.14758865636611085,2.518745651643615,-0.051848427290243304,-0.03203955960934642,1.9865497070957585
593,2023-01-06,2026-07-31,180,0.36267176658018263,0.13572537630279835,2.353845037935998,-0.14912628706037134,2.4319774449514786,-0.0544066452971812,-0.032176123418237626,1.9187742606242653
594,2023-01-06,2026-07-31,180,0.36785562315006315,0.13582742361149724,2.380285132504268,-0.1470528017525038,2.501520669896382,-0.048864875810176844,-0.03192296318085208,1.9573899501930048
595,2023-01-06,2026-07-31,180,0.3652331438387415,0.13633353091450715,2.3577978268792266,-0.14641822487408707,2.4944513850842354,-0.04998979526845104,-0.032172355913520294,1.9378094163560702
596,2023-01-06,2026-07-31,180,0.362318383028585,0.13597129398646782,2.3479106068932847,-0.14968959761236056,2.420464673616483,-0.05370519264868223,-0.032168580736390034,1.9161549553275186
597,2023-01-06,2026-07-31,180,0.37231897745949927,0.136358002401424,2.395597119476664,-0.15155192605805434,2.456708978524474,-0.05623674249555877,-0.032132237632499866,1.9909283447694461
598,2023-01-06,2026-07-31,180,0.3670845520492503,0.13587843678026892,2.3752740297632933,-0.14841014680855413,2.4734464586358866,-0.049332751743285996,-0.0320406384343391,1.951623207319468
599,2023-01-06,2026-07-31,180,0.37046215517062575,0.13637324542882404,2.385352462365826,-0.14915083689813036,2.483808759475151,-0.05008630767482036,-0.032115608837401034,1.9769431961330675
600,2023-01-06,2026-07-31,180,0.36690822175366167,0.13595269196957022,2.373096318839579,-0.1462168891651776,2.509342278094663,-0.04741308682717449,-0.031997769516033385,1.9503055796900268
601,2023-01-06,2026-07-31,180,0.36616316090997447,0.13602820620208,2.3678335672084025,-0.147969809212655,2.4745802056400747,-0.04878237064490143,-0.03213984189275563,1.9447427318998995
602,2023-01-06,2026-07-31,180,0.36949759010692773,0.1359574184935244,2.387012802381032,-0.146238890069195,2.5266711880273074,-0.04757981222333041,-0.03187923241931072,1.9696967019103244
603,2023-01-06,2026-07-31,180,0.36479537950152263,0.13617254184054228,2.358057323069264,-0.14778945571366542,2.4683451044592464,-0.04929494955325986,-0.031950934855729494,1.9345498867143034
604,2023-01-06,2026-07-31,180,0.36614776232214186,0.13645164972906867,2.3608017588748496,-0.14648679490687755,2.4995274321818837,-0.049000346758848234,-0.03204923486882026,1.9446278401565062
605,2023-01-06,2026-07-31,180,0.3691818688001991,0.13634888679344737,2.3788599687081646,-0.14761715829097333,2.5009414425421457,-0.04939780305729291,-0.032093706925537015,1.967327507783338
606,2023-01-06,2026-07-31,180,0.3659884960381101,0.1363728525391246,2.36124903555638,-0.1505122673026974,2.4316190473834625,-0.05127230197422672,-0.03236340091832463,1.9434397116050763
607,2023-01-06,2026-07-31,180,0.36815178136390925,0.13602981861480057,2.378549772268984,-0.147873918508157,2.48963295947014,-0.05076137641981837,-0.03199066719751119,1.9596070079268335
608,2023-01-06,2026-07-31,180,0.3691090785512563,0.13605442973877885,2.3833179440860213,-0.14803814757714817,2.493337592993724,-0.050937135145978196,-0.0319655932101541,1.9667814755352002
609,2023-01-06,2026-07-31,180,0.3679220190539507,0.13606662291081514,2.376707044101085,-0.14901333786123816,2.469054276178695,-0.05480834735099649,-0.032114337586173415,1.9578868910756149
610,2023-01-06,2026-07-31,180,0.37017082387856615,0.1363195666088824,2.384665514583088,-0.1452865386693558,2.54786731977285,-0.04905988125722438,-0.032273984630795,1.9747531857840017
611,2023-01-06,2026-07-31,180,0.36677867876953085,0.13685558949411536,2.3576285104572214,-0.15021297485898144,2.4417243524659527,-0.05541057672155181,-0.0321343327231243,1.9493378366727248
612,2023-01-06,2026-07-31,180,0.36678690523025925,0.1359953080912851,2.3717499903288135,-0.14929311345585572,2.4568240070813046,-0.05068959676729912,-0.0321465641268838,1.9493992852361894
613,2023-01-06,2026-07-31,180,0.3665822281541451,0.13590390439640868,2.3721252766185206,-0.14754668392365766,2.484516889202464,-0.04953667150705576,-0.032046542668824354,1.9478706949990703
614,2023-01-06,2026-07-31,180,0.36557828882116516,0.13575485446455288,2.3691364145928944,-0.14765142835993605,2.475954976405509,-0.055616407822585257,-0.03194335265613404,1.94038113023031
615,2023-01-06,2026-07-31,180,0.3728229800234091,0.13635097024495094,2.3984240312756326,-0.1494704071992614,2.4942929306828794,-0.05325413817466951,-0.03201155222288012,1.9947324204254073
616,2023-01-06,2026-07-31,180,0.37458537576278306,0.13625971462169406,2.409414627074442,-0.14795670686749407,2.5317228511868093,-0.0504822223689565,-0.032097029998985005,2.008061561521118
617,2023-01-06,2026-07-31,180,0.3696930408245036,0.1360536803102817,2.3864728656883956,-0.14832855194895656,2.492392974696631,-0.05147063455314227,-0.03192396138313039,1.9711640513082886
618,2023-01-06,2026-07-31,180,0.3684092570326527,0.1360855457672799,2.379025870166148,-0.1479240666727235,2.490529535317228,-0.048457027114171214,-0.03216492113477208,1.9615354460679382
619,2023-01-06,2026-07-31,180,0.3689091186722644,0.13576226554512089,2.3870831261580405,-0.14771672386909196,2.4974092913081076,-0.04823142879776354,-0.03206203714609554,1.9652818546958049
620,2023-01-06,2026-07-31,180,0.3681531514335934,0.13623814547628624,2.375131650092918,-0.14960035970914787,2.460910870464179,-0.05303979874954212,-0.03202372836176034,1.9596172670943237
621,2023-01-06,2026-07-31,180,0.3683870001237961,0.13607979785764282,2.3790045333160927,-0.14856873861699504,2.4795727792606814,-0.04725246092854385,-0.032194851626220114,1.9613687112703864
622,2023-01-06,2026-07-31,180,0.3667087160750735,0.13603084962065576,2.370714207630595,-0.1486306993893356,2.4672474635572175,-0.0495432228145668,-0.03194164421371607,1.9488152784878912
623,2023-01-06,2026-07-31,180,0.36802155216893273,0.13580639059200353,2.38153541650007,-0.1486459635527606,2.4758260727228336,-0.052026168776054926,-0.031961530080412505,1.9586319590082808
624,2023-01-06,2026-07-31,180,0.37220359902079925,0.13622876336228507,2.397114339496301,-0.14878123557454692,2.501683747842694,-0.05012950952529882,-0.03220326173734511,1.9900579829759266
625,2023-01-06,2026-07-31,180,0.37108768238388157,0.13556648259092194,2.4021279924213594,-0.14568070601947214,2.5472671881084983,-0.048324609431339316,-0.03196198887258426,1.9816493143040814
626,2023-01-06,2026-07-31,180,0.37012955932416336,0.13579014908894596,2.3932112490807045,-0.1473785007382552,2.511421662386937,-0.05173992606463995,-0.03189866134812645,1.9744430824423156
627,2023-01-06,2026-07-31,180,0.36745000353280766,0.13628270053422878,2.370599266026385,-0.1465084928187823,2.5080457553222524,-0.050878187243548534,-0.0321816414313422,1.9543553747768638
628,2023-01-06,2026-07-31,180,0.36437189335047937,0.1368605659979834,2.3446093899460303,-0.14943043552248159,2.438404814095989,-0.051820765720905215,-0.03217006329717347,1.9313991184379224
629,2023-01-06,2026-07-31,180,0.3695797663413962,0.13632677236881133,2.3813534187441974,-0.14822494458647184,2.493370919263794,-0.04939860610154223,-0.031965939172909255,1.9703135785094577
630,2023-01-06,2026-07-31,180,0.36756162350352106,0.13599474785452326,2.3759409597344257,-0.15001562995750406,2.450155517845992,-0.053463618811359304,-0.032105782510660465,1.9551902200141251
631,2023-01-06,2026-07-31,180,0.36892762282593816,0.1364580514246021,2.3756919539682126,-0.15004921374277125,2.4587108030995037,-0.054323680957346965,-0.032080352140962005,1.9654206059689696
632,2023-01-06,2026-07-31,180,0.3666473784087829,0.13586353976242516,2.373159703730279,-0.14698045154574524,2.494531582621176,-0.05163041124157264,-0.03195632561115802,1.9483571956463432
633,2023-01-06,2026-07-31,180,0.3691229680298116,0.13614225649031875,2.38192843693429,-0.1463390658675654,2.5223816063159936,-0.048095963781806694,-0.031937433389567366,1.9668856612160122
634,2023-01-06,2026-07-31,180,0.36244062790862364,0.1360996280469726,2.346482254480141,-0.15215556588936674,2.382039893119365,-0.05625469674340211,-0.03224238842591296,1.9170608543346175
635,2023-01-06,2026-07-31,180,0.36451032196370803,0.13599531860997857,2.359409091899955,-0.1488377642319043,2.449044594594716,-0.054260549785575374,-0.03217570383160964,1.9324287727662788
636,2023-01-06,2026-07-31,180,0.36975994378451427,0.13582531132047054,2.390631647089197,-0.146249226418961,2.528286493121412,-0.04681952302593462,-0.03211043660877871,1.9716664447776249
637,2023-01-06,2026-07-31,180,0.36929826377548713,0.1364462827249816,2.3778815222281806,-0.1506334057616282,2.4516358898496127,-0.05597623388828876,-0.03216116600949505,1.9682007871040255
638,2023-01-06,2026-07-31,180,0.36397625110671283,0.13601850700339582,2.356130976551211,-0.14889213613394348,2.444563296340107,-0.05488753830715898,-0.03193465011054952,1.928457685163965
639,2023-01-06,2026-07-31,180,0.3703805193229015,0.13598576325438688,2.3913151571759697,-0.14744703948591886,2.5119562970830125,-0.0495838657127915,-0.031974788080453655,1.976329403419288
640,2023-01-06,2026-07-31,180,0.36828169737072947,0.13576994292724204,2.383546555455142,-0.14542276396710163,2.5324900127331116,-0.048173814067702825,-0.031934053063705586,1.9605799396120638
641,2023-01-06,2026-07-31,180,0.3671190184132813,0.13641042971558306,2.366724254894899,-0.14897555022885578,2.4642904010041526,-0.051223983103716564,-0.03221196357484994,1.9518808060085853
642,2023-01-06,2026-07-31,180,0.37366750665367765,0.13638292636000457,2.4024278505220793,-0.1463962350083331,2.55243932080909,-0.04859964454932186,-0.03219714723745129,2.0011143908787075
643,2023-01-06,2026-07-31,180,0.3655101489774375,0.13578989069288844,2.3681927903834357,-0.14845508538963692,2.4620924774527957,-0.052319463384443377,-0.03206928862270224,1.9398732858549277
644,2023-01-06,2026-07-31,180,0.3699887744341799,0.1362113608707541,2.3854728510937924,-0.14864246102633938,2.489119003274697,-0.04914630760741734,-0.032064616222002455,1.9733852562642
645,2023-01-06,2026-07-31,180,0.36865160447860923,0.13630227722973112,2.376774745231037,-0.1516577525370626,2.430812789399058,-0.05209824496125903,-0.03224384972972791,1.9633513932042583
646,2023-01-06,2026-07-31,180,0.3656773211607891,0.13609480055611275,2.3641039591454733,-0.1490273292092369,2.453760146552529,-0.05302905813903136,-0.03205062052968152,1.941119326739973
647,2023-01-06,2026-07-31,180,0.3662810533728684,0.13631171355830082,2.363817992935686,-0.1499341999461674,2.4429453287133858,-0.04970549971715821,-0.03197338276884902,1.9456224552426145
648,2023-01-06,2026-07-31,180,0.3683843770162962,0.13620850885096203,2.37685418488183,-0.1457311563539393,2.527835407561002,-0.05222420509516057,-0.03192774300369427,1.9613490610344249
649,2023-01-06,2026-07-31,180,0.3721960703527172,0.13625084080366545,2.396706889327025,-0.1487468553040543,2.502211354935263,-0.04996416383271007,-0.03211975226422567,1.9900011964323006
650,2023-01-06,2026-07-31,180,0.37034799257403117,0.13598956095508924,2.391079084690534,-0.14931368794123112,2.480335176770918,-0.04919838231888973,-0.03185184470821397,1.976084870715674
651,2023-01-06,2026-07-31,180,0.3665905225056878,0.1355952701333152,2.37728481685403,-0.14702005892213044,2.493472830805036,-0.05129485488804353,-0.03207347395399163,1.9479326287673837
652,2023-01-06,2026-07-31,180,0.36347672631477157,0.13608917145468016,2.352281338995662,-0.1498565141191337,2.425498340538023,-0.05415706088104655,-0.03212731147794491,1.9247469275261841
653,2023-01-06,2026-07-31,180,0.37049521057126933,0.13590529458238879,2.393284093558506,-0.14484926911568663,2.5577982742554695,-0.04910031368758283,-0.032230724253447786,1.9771917542670923
654,2023-01-06,2026-07-31,180,0.36719619344665055,0.1355721458483909,2.3809463926258596,-0.14839224271531426,2.47449722928647,-0.0497401098710053,-0.03202657069182685,1.9524576636544189
655,2023-01-06,2026-07-31,180,0.3683665048676137,0.13648115567226243,2.372291275413714,-0.15004106254778626,2.455104613447358,-0.05233209797028249,-0.032111042313186844,1.9612151795732462
656,2023-01-06,2026-07-31,180,0.36541213374836534,0.1357513331239723,2.3683004757265507,-0.14830981761698148,2.4638431873206326,-0.05242720492599218,-0.032017071719492765,1.939142890449189
