rule_name,rule_formula,target,event_count,event_frequency,precision,baseline_precision,precision_lift,avg_forward_return,baseline_avg_forward_return,return_lift,state_path_interpretation,rule_family,stability,min_subperiod_events,redundancy_warning,next_recommended_phase,incrementality_flag,max_abs_corr_current_state_engine,closest_state_engine_feature,event_count_inc,event_frequency_inc,precision_lift_inc,stability_inc,rule_family_inc,state_path_interpretation_inc,best_sequence_model,best_sequence_brier,best_sequence_auc,best_sequence_high_risk_precision,state_brier,state_auc,state_high_risk_precision,markov_brier,markov_auc,markov_high_risk_precision,auc_lift_vs_state,brier_improvement_vs_state,precision_lift_vs_state,classification,reason
recovery_confirmed_after_fragile_low_stress,state_lag1 == recovery_confirmed and state_lag2 == recovery_fragile and stress_count_last_13w <= 2,recovery_quality_4w,2,0.0024937655860349127,0.0,0.5,-0.5,-0.006359217758309388,0.006656320352115172,-0.01301553811042456,confirmed recovery that graduates from fragile recovery with limited recent stress,recovery_quality,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.21163773236926464,state_lag1_recovery_confirmed,2,0.0024937655860349127,-0.5,0.0,recovery_quality,confirmed recovery that graduates from fragile recovery with limited recent stress,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_new_state,state_lag1 == stressed_panic and state_age_lag1 <= 2,qqq_interaction_success_label,1,0.16666666666666666,0.0,0.5,-0.5,0.017418508239952724,0.024296361049117515,-0.006877852809164791,new stressed_panic state,stress_dwell,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.42151259986843664,state_lag1_stressed_panic,1,0.16666666666666666,-0.5,0.0,stress_dwell,new stressed_panic state,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_stress_short_dwell,state_lag1 == neutral_mixed and state_lag2 == stressed_panic and state_age_lag1 <= 6,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,neutral_mixed immediately after stress with young dwell,stress_memory,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.24540855904650763,refined_state_lag1_neutral_deteriorating,0,0.0,,0.0,stress_memory,neutral_mixed immediately after stress with young dwell,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,stress_transition_4w,0,0.0,,0.10759493670886076,,,0.005468970801374362,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,stress_transition_8w,0,0.0,,0.18330308529945555,,,0.01098717111398922,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,recovery_quality_4w,0,0.0,,0.5,,,0.006656320352115172,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,recovery_quality_8w,0,0.0,,0.49937421777221525,,,0.013101542185322456,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,ggg1_underperformance_4w,0,0.0,,0.6772151898734177,,,0.005468970801374362,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,ggg1_tail_risk_4w,0,0.0,,0.2468354430379747,,,0.005468970801374362,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,false_recovery_label,0,0.0,,0.28125,,,0.02231219402618693,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_calm_old_dwell,state_lag1 == neutral_mixed and state_lag2 == calm_trend and state_age_lag1 >= 14,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,old neutral_mixed after calm_trend,dwell_transition,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,dwell_transition,old neutral_mixed after calm_trend,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,stress_transition_4w,0,0.0,,0.10759493670886076,,,0.005468970801374362,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,stress_transition_8w,0,0.0,,0.18330308529945555,,,0.01098717111398922,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,recovery_quality_4w,0,0.0,,0.5,,,0.006656320352115172,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,recovery_quality_8w,0,0.0,,0.49937421777221525,,,0.013101542185322456,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,ggg1_underperformance_4w,0,0.0,,0.6772151898734177,,,0.005468970801374362,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,ggg1_tail_risk_4w,0,0.0,,0.2468354430379747,,,0.005468970801374362,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,false_recovery_label,0,0.0,,0.28125,,,0.02231219402618693,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_old_high_state_changes,state_lag1 == neutral_mixed and state_age_lag1 >= 14 and state_changes_last_8w >= 2,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,old neutral state with repeated recent regime changes,instability,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,instability,old neutral state with repeated recent regime changes,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_fragile_low_stress,state_lag1 == recovery_confirmed and state_lag2 == recovery_fragile and stress_count_last_13w <= 2,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,confirmed recovery that graduates from fragile recovery with limited recent stress,recovery_quality,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.21163773236926464,state_lag1_recovery_confirmed,0,0.0,,0.0,recovery_quality,confirmed recovery that graduates from fragile recovery with limited recent stress,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,0,0.0,,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_fragile_after_stress,state_lag1 == recovery_fragile and state_lag2 == stressed_panic,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,fragile recovery immediately after stress,recovery_path,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.3430447209444847,state_lag1_recovery_fragile,0,0.0,,0.0,recovery_path,fragile recovery immediately after stress,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,false_recovery_label,0,0.0,,0.28125,,,0.02231219402618693,,mature calm trend with no recent stress memory,calm_persistence,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.3609939021336487,state_lag1_calm_trend,0,0.0,,0.0,calm_persistence,mature calm trend with no recent stress memory,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,mature calm trend with no recent stress memory,calm_persistence,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.3609939021336487,state_lag1_calm_trend,0,0.0,,0.0,calm_persistence,mature calm trend with no recent stress memory,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_memory_neutral,state_lag1 == neutral_mixed and stress_count_last_13w > 0,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,neutral_mixed with recent stress memory,stress_memory,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.5297033860866327,refined_state_lag1_neutral_deteriorating,0,0.0,,0.0,stress_memory,neutral_mixed with recent stress memory,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_deteriorating,refined_state_lag1 == neutral_deteriorating,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,Layer 2B neutral deterioration refinement,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,1.0,refined_state_lag1_neutral_deteriorating,0,0.0,,0.0,refined_state,Layer 2B neutral deterioration refinement,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,0,0.0,,0.0,refined_state,neutral_healthy despite recent stress memory,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,stress_transition_4w,0,0.0,,0.10759493670886076,,,0.005468970801374362,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,stress_transition_8w,0,0.0,,0.18330308529945555,,,0.01098717111398922,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,recovery_quality_4w,0,0.0,,0.5,,,0.006656320352115172,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,recovery_quality_8w,0,0.0,,0.49937421777221525,,,0.013101542185322456,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,ggg1_underperformance_4w,0,0.0,,0.6772151898734177,,,0.005468970801374362,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,ggg1_tail_risk_4w,0,0.0,,0.2468354430379747,,,0.005468970801374362,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,false_recovery_label,0,0.0,,0.28125,,,0.02231219402618693,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_market_trend_mom13_after_recovery,QQQ market_trend_x_mom13 active and recent recovery state,qqq_interaction_success_label,0,0.0,,0.5,,,0.024296361049117515,,QQQ state-gated momentum rule after recovery context,qqq_sequence_overlap,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.0,,0,0.0,,0.0,qqq_sequence_overlap,QQQ state-gated momentum rule after recovery context,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
