target,feature,mean_importance,mean_abs_importance,sign_stability,n_models,n_refits,interaction_source
target_etf_forward_risk_adjusted_top_quantile_8w,int_credit_strength_x_trend__PAIR__z_l1_quality_quality_score_tradable,48.0,48.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,48.0,48.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_real_asset_strength_x_stress__PAIR__z_vol_13w,48.0,48.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_reversal_x_drawdown__PAIR__z_downside_vol_26w,48.0,48.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_trend_consistency_x_lowdownsidevol__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,48.0,48.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__int_mom26_x_ma_distance26,48.0,48.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__ooo3_ggg1_trailing_vol_13w,48.0,48.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__z_ma_distance_26w,48.0,48.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable__PAIR__int_market_trend_x_mom13,48.0,48.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,48.0,48.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,48.0,48.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_LQD_13w__PAIR__z_downside_vol_13w,48.0,48.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,48.0,48.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__ooo3_market_trend_positive_signal__percentile,48.0,48.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__z_l1_xsmom_xsmom_score_tradable,48.0,48.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__z_l1_bab_bab_score_asset_class_neutral_tradable,47.0,47.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__z_l1_carry_carry_score_tradable,47.0,47.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,47.0,47.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_asset_class_neutral_tradable__PAIR__z_trend_consistency_13w,47.0,47.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__int_credit_strength_x_trend,47.0,47.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__z_l1_xsmom_xsmom_asset_class_neutral_tradable,47.0,47.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,47.0,47.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__zscore,47.0,47.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__z_l1_carry_carry_score_tradable,47.0,47.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__int_international_strength_x_calm,47.0,47.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_carry_x_lowvol__PAIR__z_l1_xsmom_xsmom_score_tradable,46.0,46.0,,,19,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_mom13_x_drawdown_repair__PAIR__int_breadth_x_mom13,46.0,46.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_mom13_x_drawdown_repair__PAIR__z_downside_vol_13w,46.0,46.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__z_ma_distance_26w,46.0,46.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_real_asset_strength_x_stress__PAIR__z_l1_bab_bab_score_tradable,46.0,46.0,,,7,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__int_credit_strength_x_trend,46.0,46.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,46.0,46.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__z_l1_bab_bab_score_tradable,46.0,46.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__z_l1_quality_quality_score_asset_class_neutral_tradable,46.0,46.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__z_l1_quality_quality_score_asset_class_neutral_tradable,46.0,46.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,46.0,46.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__z_rel_strength_LQD_13w,46.0,46.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,46.0,46.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__z_l1_quality_quality_score_asset_class_neutral_tradable,46.0,46.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__int_mom13_x_drawdown_repair,46.0,46.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__int_ppp_duration_factor_x_quality,46.0,46.0,,,6,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__int_carry_x_lowvol,45.0,45.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,45.0,45.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__regime_canary_breadth_pair,45.0,45.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_carry_x_lowvol__PAIR__z_vol_26w,44.0,44.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_mom26_x_lowvol26__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,44.0,44.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_trend_consistency_x_lowdownsidevol__PAIR__int_mom26_x_lowvol26,44.0,44.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__zscore__PAIR__z_rel_strength_TLT_13w,44.0,44.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__z_vol_26w,44.0,44.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__regime_canary_breadth_pair,44.0,44.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,44.0,44.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__z_l1_xsmom_xsmom_asset_class_neutral_tradable,44.0,44.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__ooo3_breadth_ret26_positive_signal,44.0,44.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable__PAIR__int_ppp_equity_factor_x_lowvol_mom,44.0,44.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,44.0,44.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable__PAIR__z_drawdown_26w,44.0,44.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable__PAIR__int_trend_consistency_x_lowdownsidevol,44.0,44.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__z_l1_bab_bab_score_tradable,44.0,44.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore,44.0,44.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,43.0,43.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,43.0,43.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__int_carry_x_lowvol,43.0,43.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_asset_class_neutral_tradable__PAIR__z_l1_quality_quality_score_tradable,43.0,43.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__z_downside_vol_26w,43.0,43.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_HYG_13w__PAIR__int_mom26_x_ma_distance26,43.0,43.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__z_l1_carry_carry_score_asset_class_neutral_tradable,43.0,43.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__ooo2_leadlag_DBA_minus_SPY_13w_signal,43.0,43.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_trend_consistency_x_lowdownsidevol__PAIR__z_mom_52w,42.0,42.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,regime_breadth_13w_mom__PAIR__z_l1_carry_carry_score_tradable,42.0,42.0,,,7,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__int_bab_x_highvol,42.0,42.0,,,5,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3event_breadth_ret13_positive_x_recovery_confirmed_top20_event,42.0,42.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__z_mom_52w,42.0,42.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,42.0,42.0,,,20,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_asset_class_neutral_tradable__PAIR__z_rel_strength_HYG_13w,42.0,42.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,42.0,42.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__int_mom26_x_lowvol26,42.0,42.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_HYG_13w__PAIR__z_mom_52w,42.0,42.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_SPY_13w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,42.0,42.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__z_rel_strength_HYG_13w,42.0,42.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_credit_strength_x_trend__PAIR__ooo2_breadth_ret13_positive_signal,41.0,41.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_real_asset_strength_x_stress__PAIR__z_l1_quality_quality_score_tradable,41.0,41.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,41.0,41.0,,,7,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_asset_class_neutral_tradable__PAIR__z_drawdown_26w,41.0,41.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__regime_breadth_sma_43,41.0,41.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_mom26_x_lowvol26__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,40.0,40.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore,40.0,40.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_reversal_x_drawdown__PAIR__int_quality_x_highvol,40.0,40.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,40.0,40.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,40.0,40.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_asset_class_neutral_tradable__PAIR__z_l1_breadth_confirmation_breadth_confirmed_momentum_tradable,40.0,40.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,40.0,40.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__ooo3_market_trend_positive_signal__percentile,40.0,40.0,,,7,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable__PAIR__z_vol_26w,40.0,40.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__int_breadth_x_mom13,40.0,40.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__z_mom_13w,40.0,40.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_carry_x_lowvol__PAIR__ooo3event_market_trend_recent_stress_filtered_event,39.0,39.0,,,6,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_real_asset_strength_x_stress__PAIR__z_downside_vol_26w,39.0,39.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__z_l1_xsmom_xsmom_score_tradable,39.0,39.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__z_rel_strength_GLD_13w,39.0,39.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,39.0,39.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_HYG_13w__PAIR__int_mom13_x_drawdown_repair,39.0,39.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_trend_consistency_13w__PAIR__int_breadth_x_mom13,39.0,39.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_13w__PAIR__z_rel_strength_GLD_13w,39.0,39.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__percentile,39.0,39.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_quality_x_highvol__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,38.0,38.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__zscore__PAIR__int_international_strength_x_calm,38.0,38.0,,,18,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__int_mom26_x_ma_distance26,38.0,38.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,38.0,38.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__z_rel_strength_LQD_13w,38.0,38.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,38.0,38.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable__PAIR__z_vol_26w,38.0,38.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__int_mom26_x_ma_distance26,38.0,38.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,38.0,38.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable__PAIR__ooo3event_breadth_ret13_positive_x_recovery_confirmed_top20_event,38.0,38.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__int_calm_neutral_trend_x_relspy,38.0,38.0,,,15,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__int_efa_spy_strength_x_market_trend,38.0,38.0,,,17,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable__PAIR__z_mom_26w,38.0,38.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__z_l1_bab_bab_score_asset_class_neutral_tradable,38.0,38.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_carry_x_lowvol__PAIR__z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,37.0,37.0,,,8,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore__PAIR__z_l1_carry_carry_yield_trailing_52w_tradable,37.0,37.0,,,16,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,37.0,37.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo3_market_trend_positive_signal__strength_scaled_score,37.0,37.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__ooo2_breadth_ret13_positive_signal,37.0,37.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_asset_class_neutral_tradable__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,37.0,37.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable__PAIR__z_trend_consistency_13w,37.0,37.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_mom_52w__PAIR__z_vol_13w,37.0,37.0,,,10,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_HYG_13w__PAIR__ooo3_market_trend_positive_signal__zscore,37.0,37.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_rel_strength_SPY_13w__PAIR__z_vol_26w,37.0,37.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_vol_26w__PAIR__int_credit_strength_x_trend,37.0,37.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,int_trend_consistency_x_lowdownsidevol__PAIR__ooo3_market_trend_positive_signal__direction_strength,36.0,36.0,,,12,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__zscore__PAIR__z_l1_carry_carry_score_tradable,36.0,36.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,36.0,36.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,36.0,36.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_13w__PAIR__ooo3_market_trend_positive_signal__percentile,36.0,36.0,,,11,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__int_reversal_x_drawdown,36.0,36.0,,,9,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo2_canary_breadth_pair_signal,36.0,36.0,,,7,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_downside_vol_26w__PAIR__ooo2_leadlag_DBA_minus_SPY_13w_signal,36.0,36.0,,,14,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__int_reversal_x_drawdown,36.0,36.0,,,13,tree_path_pair
target_etf_forward_risk_adjusted_top_quantile_8w,z_drawdown_26w__PAIR__ooo2_leadlag_DBA_minus_SPY_13w_signal,36.0,36.0,,,13,tree_path_pair
