Date,baseline_equity,overlay_equity,baseline_return,overlay_return
2024-01-12,3.0401069216950365,3.080070000758775,-0.005707290812329346,0.004097390725954497
2024-01-19,3.0533057638950583,3.1162276822676405,0.004341571707834113,0.011739240179592603
2024-01-26,3.067474891926145,3.1539805850700664,0.004640586016191106,0.01211493724199042
2024-02-02,3.074267634133719,3.205093412509047,0.0022144410131776926,0.016205815495800024
2024-02-09,3.0579650402938805,3.243593347494436,-0.005302919517751303,0.012012110110466434
2024-02-16,3.0873418773646577,3.2584312667214266,0.009606662170328129,0.004574531279777139
2024-02-23,3.117926884995578,3.370858485294575,0.009906582699881428,0.034503480162793254
2024-03-01,3.162728903424784,3.1690586988715017,0.01436916902856411,-0.05986599179509555
2024-03-08,3.150969117132514,3.1487861093471716,-0.0037182403713248435,-0.0063970381904093765
2024-03-15,3.1824903492059393,3.174032667967571,0.010003662651606904,0.008017870297844398
2024-03-22,3.2129958614652634,3.236576387727963,0.00958542176473065,0.019704812868369226
2024-03-29,3.186511708611347,3.2107862385440984,-0.008242821963000857,-0.007968342499701908
2024-04-05,3.1612129402174074,3.1600269893344968,-0.007939330122519572,-0.015808978062836654
2024-04-12,3.131495003858962,3.100945374193991,-0.009400801818937654,-0.018696553966125573
2024-04-19,3.15366968993232,3.098116595892557,0.007081182006048792,-0.0009122309360800607
2024-04-26,3.1607428663457906,3.11231246698277,0.002242839963884302,0.004582097106685223
2024-05-03,3.175262871845269,3.1244248291808465,0.004593858505252291,0.003891756475794539
2024-05-10,3.1860485030431778,3.1435317574886805,0.0033967679632271874,0.006115342615825803
2024-05-17,3.1922681140186406,3.1622751401767197,0.0019521394509600665,0.005962523726183999
2024-05-24,3.197785346856742,3.1325738087441835,0.0017283112323407401,-0.00939239317135332
2024-05-31,3.186257958102115,3.1691531372402006,-0.0036048037952134404,0.011677084317665676
2024-06-07,3.2188156168376016,3.2209559131351453,0.010218149052463987,0.016345936485750334
2024-06-14,3.2065529783561395,3.249203992686253,-0.0038096740979248755,0.008770091958077098
2024-06-21,3.1935071247537343,3.250669787739689,-0.004068497757705236,0.00045112435437588694
2024-06-28,3.252954070864382,3.29628547850397,0.018614940812205605,0.014032705178584015
2024-07-05,3.2848266877874166,3.4120816994784366,0.009798053162971776,0.035129305920135634
2024-07-12,3.2486450709446277,3.427841856777677,-0.011014771944379165,0.004618927296391906
2024-07-19,3.246104856629399,3.28648228060426,-0.0007819303924421206,-0.04123865162971707
2024-07-26,3.2571039474038104,3.248479115309811,0.0033883966354162354,-0.011563477922498233
2024-08-02,3.268277997491864,3.2107916212699172,0.003430670395693225,-0.011601581140625483
2024-08-09,3.330862963638347,3.2686381653955596,0.019149217476148506,0.018016287242821116
2024-08-16,3.3680033426234597,3.370891248039303,0.011150377361830444,0.031283084107099235
2024-08-23,3.3607377581773146,3.4626516412575277,-0.0021572378964700434,0.027221404212193878
2024-08-30,3.32622513740248,3.32622513740248,-0.010269358473703805,-0.03939943083777897
2024-09-06,3.4070760395908684,3.4070760395908684,0.024307104555023162,0.024307104555023162
2024-09-13,3.437786571521294,3.437786571521294,0.009013750081760197,0.009013750081760197
2024-09-20,3.481224797426041,3.481224797426041,0.012635521432479369,0.012635521432479369
2024-09-27,3.455958160092401,3.455958160092401,-0.007257973501832327,-0.007257973501832327
2024-10-04,3.4533130831388332,3.4533130831388332,-0.0007653671806886475,-0.0007653671806886475
2024-10-11,3.5014495734479727,3.5014495734479727,0.013939219859378182,0.013939219859378182
2024-10-18,3.4752277585604316,3.4752277585604316,-0.007488845501698815,-0.007488845501698815
2024-10-25,3.431526770009532,3.431526770009532,-0.012574999852384416,-0.012574999852384416
2024-11-01,3.4770914449340444,3.4770914449340444,0.0132782513377816,0.0132782513377816
2024-11-08,3.3882318320196707,3.3882318320196707,-0.02555573079443685,-0.02555573079443685
2024-11-15,3.4648470069238035,3.4648470069238035,0.0226121406983133,0.0226121406983133
2024-11-22,3.504811752734344,3.504811752734344,0.011534346460515765,0.011534346460515765
2024-11-29,3.488865683854516,3.488865683854516,-0.004549764724849359,-0.004549764724849359
2024-12-06,3.4698933632384663,3.4698933632384663,-0.00543796245978978,-0.00543796245978978
2024-12-13,3.4041822056521527,3.4041822056521527,-0.018937514991810955,-0.018937514991810955
2024-12-20,3.40396228908118,3.3858385947948397,-6.460188018364565e-05,-0.005388551419737819
2024-12-27,3.4198998945624366,3.394380877575644,0.004682074631784161,0.002522944476424982
2025-01-03,3.3977140337625653,3.3763650243688317,-0.006487283687790502,-0.005307552056350251
2025-01-10,3.454436871827396,3.4526627744811016,0.016694412037382866,0.022597601136604917
2025-01-17,3.5173055260540886,3.5158767222979104,0.018199393000757125,0.018308752387875327
2025-01-24,3.527117717693938,3.569222554861702,0.002789689882544133,0.015172839316426767
2025-01-31,3.551133094610561,3.6154812990379024,0.006808782365314459,0.012960453842585595
2025-02-07,3.597208270322022,3.720594034062016,0.01297478142438191,0.02907295774205343
2025-02-14,3.5997385211344843,3.752820015610343,0.0007033929153721363,0.008661515137985631
2025-02-21,3.5297535128913626,3.752098679161995,-0.019441692176315417,-0.0001922118421208152
2025-02-28,3.528104017425331,3.6193193637487275,-0.0004673117995371845,-0.0353880126209587
2025-03-07,3.5290909745398893,3.7103716714795434,0.00027974150129472797,0.025157301298912804
2025-03-14,3.5546262064887904,3.8783738505398997,0.007235640036802993,0.045279070113578124
2025-03-21,3.5574990219678,3.5574990219678,0.0008081905978651882,-0.0827343729453599
2025-03-28,3.5109800720778535,3.5109800720778535,-0.013076307147996014,-0.013076307147996014
2025-04-04,3.5476765438999274,3.5476765438999274,0.010451916863303712,0.010451916863303712
2025-04-11,3.572896941180326,3.572896941180326,0.007108990058229514,0.007108990058229514
2025-04-18,3.5938401748364694,3.5938401748364694,0.005861695425568136,0.005861695425568136
2025-04-25,3.604500235333879,3.604500235333879,0.002966203275273527,0.002966203275273527
2025-05-02,3.6097684813219857,3.6097684813219857,0.0014615745995696372,0.0014615745995696372
2025-05-09,3.6177265562123844,3.6177265562123844,0.002204594264584081,0.002204594264584081
2025-05-16,3.619465347995571,3.619465347995571,0.000480631069310844,0.000480631069310844
2025-05-23,3.6267765775720657,3.6267765775720657,0.0020199750166260966,0.0020199750166260966
2025-05-30,3.6345744652020358,3.6345744652020358,0.0021500876779099176,0.0021500876779099176
2025-06-06,3.64911786509527,3.64911786509527,0.004001403749593013,0.004001403749593013
2025-06-13,3.6424760254403488,3.6424760254403488,-0.0018201219857687523,-0.0018201219857687523
2025-06-20,3.6470715416547863,3.6470715416547863,0.0012616462489638547,0.0012616462489638547
2025-06-27,3.678685070427104,3.678685070427104,0.008668195403146228,0.008668195403146228
2025-07-04,3.6702810537635955,3.6702810537635955,-0.002284516478746168,-0.002284516478746168
2025-07-11,3.6790838527440575,3.6790838527440575,0.002398399155681963,0.002398399155681963
2025-07-18,3.7014000899288635,3.7014000899288635,0.0060657049629790905,0.0060657049629790905
2025-07-25,3.641644738363283,3.641644738363283,-0.016143986090066065,-0.016143986090066065
2025-08-01,3.708981407112955,3.708981407112955,0.018490729762930203,0.018490729762930203
2025-08-08,3.7283462858005962,3.7283462858005962,0.005221077315325395,0.005221077315325395
2025-08-15,3.7613222696184154,3.7613222696184154,0.008844667659602345,0.008844667659602345
2025-08-22,3.7573459079627165,3.7573459079627165,-0.0010571712208277129,-0.0010571712208277129
2025-08-29,3.81874190459733,3.81874190459733,0.016340256696755207,0.016340256696755207
2025-09-05,3.8695235690150835,3.8695235690150835,0.013298009052829185,0.013298009052829185
2025-09-12,3.894134043504648,3.894134043504648,0.006360078715279327,0.006360078715279327
2025-09-19,3.9286716773124772,3.9324484265510162,0.008869143543077884,0.0098389995357957
2025-09-26,3.9982992983119603,3.9962119897788586,0.017722942184650536,0.01621472332537799
2025-10-03,3.9487704264374948,3.953683808940842,-0.012387484822703465,-0.010642123327488928
2025-10-10,4.053814238969268,4.032274334318336,0.026601650941389998,0.019877797308871736
2025-10-17,4.061186895749916,4.050399827620484,0.001818696256423058,0.0044951042015874965
2025-10-24,4.031764776716813,4.036912197655387,-0.007244709437995378,-0.0033299502614833054
2025-10-31,4.017113528331716,4.025867159562835,-0.003633954160646269,-0.002736011474058664
2025-11-07,4.04428109653393,4.0258492025675805,0.006762957534211411,-4.460404316009026e-06
2025-11-14,3.9918470075086208,3.966741997555838,-0.01296499619431668,-0.014681922257308022
2025-11-21,4.087109615397079,4.033709791983348,0.023864293323183627,0.016882316638887396
2025-11-28,4.083314222924415,4.057361741165045,-0.0009286250748857805,0.005863572344421808
2025-12-05,4.094875931716485,4.054970068155092,0.0028314521393335568,-0.0005894650668407664
2025-12-12,4.115721881407572,4.034730554203272,0.005090740241877834,-0.0049912856597307265
2025-12-19,4.182512984298958,4.182512984298958,0.016228283838397806,0.036627583455784984
2025-12-26,4.145485893499443,4.145485893499443,-0.008852833437341001,-0.008852833437341001
2026-01-02,4.22029790522664,4.22029790522664,0.01804662074583585,0.01804662074583585
2026-01-09,4.249930165122469,4.249930165122469,0.007021366870601842,0.007021366870601842
2026-01-16,4.351654498703666,4.351654498703666,0.023935530615540435,0.023935530615540435
2026-01-23,4.322907169073902,4.322907169073902,-0.006606068941899523,-0.006606068941899523
2026-01-30,4.381897778954526,4.381897778954526,0.01364605057972157,0.01364605057972157
2026-02-06,4.446717095684372,4.446717095684372,0.014792521414160209,0.014792521414160209
2026-02-13,4.464794405340276,4.464794405340276,0.004065315887410215,0.004065315887410215
2026-02-20,4.50984138881605,4.50984138881605,0.01008937464665638,0.01008937464665638
2026-02-27,4.36672124004831,4.36672124004831,-0.031735073681895654,-0.031735073681895654
2026-03-06,4.297714923921856,4.297714923921856,-0.01580277566004884,-0.01580277566004884
2026-03-13,4.1851543664088355,4.1851543664088355,-0.026190791968654925,-0.026190791968654925
2026-03-20,4.1812877654688085,4.1812877654688085,-0.0009238849039980845,-0.0009238849039980845
2026-03-27,4.282339855024884,4.282339855024884,0.02416769551012843,0.02416769551012843
2026-04-03,4.35488805191913,4.35488805191913,0.016941251593826312,0.016941251593826312
2026-04-10,4.353593167003814,4.353593167003814,-0.0002973405745172464,-0.0002973405745172464
