group,variant,strategy,window,metric,value
recovery_variant,outright_call|dte=60-120|PT,options,train,ann_vol,0.07417998455183228
recovery_variant,outright_call|dte=60-120|PT,options,train,sharpe,0.8281244354745274
recovery_variant,outright_call|dte=60-120|PT,options,train,sortino,1.0112208805037406
recovery_variant,outright_call|dte=60-120|PT,options,train,max_drawdown,-0.11621812091227712
recovery_variant,outright_call|dte=60-120|PT,options,train,calmar,0.528577276489125
recovery_variant,outright_call|dte=60-120|PT,options,train,var_5,-0.015103265743040079
recovery_variant,outright_call|dte=60-120|PT,options,train,cvar_5,-0.024830877021207263
recovery_variant,outright_call|dte=60-120|PT,options,train,hit_rate,0.5506958250497018
recovery_variant,outright_call|dte=60-120|PT,options,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|PT,options,holdout,cagr,0.1765152599340296
recovery_variant,outright_call|dte=60-120|PT,options,holdout,ann_return,0.1660015396449936
recovery_variant,outright_call|dte=60-120|PT,options,holdout,ann_vol,0.08024346849704005
recovery_variant,outright_call|dte=60-120|PT,options,holdout,sharpe,2.1997461380989627
recovery_variant,outright_call|dte=60-120|PT,options,holdout,sortino,3.0258616989343747
recovery_variant,outright_call|dte=60-120|PT,options,holdout,max_drawdown,-0.07232851932321516
recovery_variant,outright_call|dte=60-120|PT,options,holdout,calmar,2.440465553362625
recovery_variant,outright_call|dte=60-120|PT,options,holdout,var_5,-0.015680394441965822
recovery_variant,outright_call|dte=60-120|PT,options,holdout,cvar_5,-0.02275718823975259
recovery_variant,outright_call|dte=60-120|PT,options,holdout,hit_rate,0.6634615384615384
recovery_variant,outright_call|dte=60-120|PT,options,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|PT,tilt,full,cagr,0.07140036560095564
recovery_variant,outright_call|dte=60-120|PT,tilt,full,ann_return,0.07183948858597423
recovery_variant,outright_call|dte=60-120|PT,tilt,full,ann_vol,0.07515958873562092
recovery_variant,outright_call|dte=60-120|PT,tilt,full,sharpe,0.949983452571985
recovery_variant,outright_call|dte=60-120|PT,tilt,full,sortino,1.1779076043850063
recovery_variant,outright_call|dte=60-120|PT,tilt,full,max_drawdown,-0.11595613056439436
recovery_variant,outright_call|dte=60-120|PT,tilt,full,calmar,0.6157532616294453
recovery_variant,outright_call|dte=60-120|PT,tilt,full,var_5,-0.015575449464530771
recovery_variant,outright_call|dte=60-120|PT,tilt,full,cvar_5,-0.024918872837753802
recovery_variant,outright_call|dte=60-120|PT,tilt,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=60-120|PT,tilt,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|PT,tilt,full,cvar_1,-0.038035321621888545
recovery_variant,outright_call|dte=60-120|PT,tilt,full,upside_capture,0.9993516222500727
recovery_variant,outright_call|dte=60-120|PT,tilt,full,downside_capture,0.998728634391526
recovery_variant,outright_call|dte=60-120|PT,tilt,train,cagr,0.06085453481966607
recovery_variant,outright_call|dte=60-120|PT,tilt,train,ann_return,0.061873070581662956
recovery_variant,outright_call|dte=60-120|PT,tilt,train,ann_vol,0.07431845865667655
recovery_variant,outright_call|dte=60-120|PT,tilt,train,sharpe,0.8188347271946427
recovery_variant,outright_call|dte=60-120|PT,tilt,train,sortino,0.9997997387453773
recovery_variant,outright_call|dte=60-120|PT,tilt,train,max_drawdown,-0.11595613056439436
recovery_variant,outright_call|dte=60-120|PT,tilt,train,calmar,0.5248065326384058
recovery_variant,outright_call|dte=60-120|PT,tilt,train,var_5,-0.015486458706925305
recovery_variant,outright_call|dte=60-120|PT,tilt,train,cvar_5,-0.024961428114382535
recovery_variant,outright_call|dte=60-120|PT,tilt,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=60-120|PT,tilt,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,cagr,0.17898118518416917
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,ann_return,0.16824541658921588
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,ann_vol,0.0820455425126134
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,sharpe,2.181485790732059
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,sortino,3.0582748580518024
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,max_drawdown,-0.07277042187833827
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,calmar,2.4595320538803542
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,var_5,-0.016012999249705413
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,cvar_5,-0.02296416107251729
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=60-120|PT,tilt,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|PT,options,full,n_trades,22.0
recovery_variant,outright_call|dte=60-120|PT,options,full,option_hit_rate,0.5909090909090909
recovery_variant,outright_call|dte=60-120|PT,options,full,avg_trade_return,0.19475254320913973
recovery_variant,outright_call|dte=60-120|PT,options,full,median_trade_return,0.20592235884746862
recovery_variant,outright_call|dte=60-120|PT,options,full,worst_trade_return,-0.9996937654109512
recovery_variant,outright_call|dte=60-120|PT,options,full,best_trade_return,1.9118233031187049
recovery_variant,outright_call|dte=60-120|PT,options,full,avg_premium_fraction,0.005000000000000001
recovery_variant,outright_call|dte=60-120|PT,options,full,sharpe_ex_best,0.953880238493542
recovery_variant,outright_call|dte=60-120|PT,options,full,sharpe_ex_top3,0.946199886620951
recovery_variant,outright_call|dte=60-120|PT,options,full,activations_per_year,1.0306306306306305
recovery_variant,outright_call|dte=60-120|PT,options,full,premium_at_risk_per_year,0.005153153153153154
recovery_variant,outright_call|dte=60-120|PT,options,full,cash_premium_per_year,0.005153153153153154
recovery_variant,outright_call|dte=60-120|PT,options,full,max_concurrent_risk,0.01
recovery_variant,outright_call|dte=60-120|PT,options,full,avg_dte,90.0
recovery_variant,outright_call|dte=60-120|PT,options,full,avg_moneyness,0.020000000000000018
recovery_variant,outright_call|dte=60-120|PT,options,full,n_trades,22.0
recovery_variant,outright_call|dte=60-120|PT,options,full,incremental_cagr_vs_baseline,0.0003753642883783659
recovery_variant,outright_call|dte=60-120|PT,options,full,incremental_sharpe_vs_baseline,0.009914502111522672
recovery_variant,outright_call|dte=60-120|PT,options,full,incremental_drawdown_impact,-0.0001835420546677513
recovery_variant,outright_call|dte=60-120|PT,options,full,incremental_cvar5_impact,0.0001621951180001517
recovery_variant,outright_call|dte=60-120|PT,options,full,options_minus_tilt_sharpe,0.008186693380358046
recovery_variant,outright_call|dte=60-120|PT,options,full,options_minus_tilt_cagr,0.000316693006757518
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,cagr,0.07134169431933479
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,ann_return,0.07179028923478889
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,ann_vol,0.07523466354534096
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,sharpe,0.9482556438408204
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,sortino,1.1760208459590407
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,calmar,0.6148313289168827
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,var_5,-0.0155902506165986
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,cvar_5,-0.02494792885739993
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|noPT,baseline,full,cvar_1,-0.03806773897428264
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,cagr,0.06078003578390767
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,ann_return,0.06180760636914862
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,ann_vol,0.07438362069854018
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,sharpe,0.8171158544464415
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,sortino,0.9977960973656987
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,calmar,0.5238096814096534
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,var_5,-0.015468083001715288
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,cvar_5,-0.024988289222441222
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=60-120|noPT,baseline,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,cagr,0.17909299664100753
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,ann_return,0.16835354849280926
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,ann_vol,0.08220610256668094
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,sharpe,2.178585178584977
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,sortino,3.058182941995818
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,max_drawdown,-0.07285258948618911
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,calmar,2.4582928061185627
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,var_5,-0.01609280452556348
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,cvar_5,-0.02300079828386331
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=60-120|noPT,baseline,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,cagr,0.071109798209543
recovery_variant,outright_call|dte=60-120|noPT,options,full,ann_return,0.0715707067793657
recovery_variant,outright_call|dte=60-120|noPT,options,full,ann_vol,0.0751914137610626
recovery_variant,outright_call|dte=60-120|noPT,options,full,sharpe,0.945716999490263
recovery_variant,outright_call|dte=60-120|noPT,options,full,sortino,1.1691271837028496
recovery_variant,outright_call|dte=60-120|noPT,options,full,max_drawdown,-0.11656208061218776
recovery_variant,outright_call|dte=60-120|noPT,options,full,calmar,0.6100594450276803
recovery_variant,outright_call|dte=60-120|noPT,options,full,var_5,-0.015613156408943184
recovery_variant,outright_call|dte=60-120|noPT,options,full,cvar_5,-0.024892087499913524
recovery_variant,outright_call|dte=60-120|noPT,options,full,hit_rate,0.5603603603603604
recovery_variant,outright_call|dte=60-120|noPT,options,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,cvar_1,-0.037918912487737495
recovery_variant,outright_call|dte=60-120|noPT,options,full,upside_capture,0.9945056432119204
recovery_variant,outright_call|dte=60-120|noPT,options,full,downside_capture,0.9933678997892675
recovery_variant,outright_call|dte=60-120|noPT,options,train,cagr,0.06079157314602823
recovery_variant,outright_call|dte=60-120|noPT,options,train,ann_return,0.061822611694428486
recovery_variant,outright_call|dte=60-120|noPT,options,train,ann_vol,0.07443455958636598
recovery_variant,outright_call|dte=60-120|noPT,options,train,sharpe,0.8167116657080792
recovery_variant,outright_call|dte=60-120|noPT,options,train,sortino,0.9959518984022093
recovery_variant,outright_call|dte=60-120|noPT,options,train,max_drawdown,-0.11656208061218776
recovery_variant,outright_call|dte=60-120|noPT,options,train,calmar,0.5215381608388333
recovery_variant,outright_call|dte=60-120|noPT,options,train,var_5,-0.015426544124459485
recovery_variant,outright_call|dte=60-120|noPT,options,train,cvar_5,-0.02491414428890841
recovery_variant,outright_call|dte=60-120|noPT,options,train,hit_rate,0.5497017892644135
recovery_variant,outright_call|dte=60-120|noPT,options,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,cagr,0.1762481156034008
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,ann_return,0.16586478038943114
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,ann_vol,0.0813824730724653
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,sharpe,2.1656765756732956
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,sortino,2.9818298697627763
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,max_drawdown,-0.07317827451522607
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,calmar,2.4084759687348076
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,var_5,-0.015876365714727093
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,cvar_5,-0.023063722541340204
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,hit_rate,0.6634615384615384
recovery_variant,outright_call|dte=60-120|noPT,options,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,cagr,0.0714182188451582
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,ann_return,0.07185449841321506
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,ann_vol,0.07513698376978102
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,sharpe,0.9505068644222254
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,sortino,1.178000381564729
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,max_drawdown,-0.11594018258088912
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,calmar,0.6159919473589853
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,var_5,-0.015574957715983051
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,cvar_5,-0.02491362642539215
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,hit_rate,0.5558558558558558
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,cvar_1,-0.03803263001120885
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,upside_capture,0.9991183927632515
recovery_variant,outright_call|dte=60-120|noPT,tilt,full,downside_capture,0.9982887969208826
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,cagr,0.06089003656792502
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,ann_return,0.061905068777299614
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,ann_vol,0.07429787451270138
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,sharpe,0.8195394143814402
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,sortino,1.0001357998718936
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,max_drawdown,-0.11594018258088912
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,calmar,0.5251849290943049
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,var_5,-0.015481568897590753
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,cvar_5,-0.024956783722017775
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,hit_rate,0.5457256461232605
recovery_variant,outright_call|dte=60-120|noPT,tilt,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,cagr,0.17880923457687214
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,ann_return,0.16809609662216657
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,ann_vol,0.08200864527191157
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,sharpe,2.180370544885898
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,sortino,3.0565191772254816
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,max_drawdown,-0.07274543750118545
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,calmar,2.458013048226678
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,var_5,-0.016006451008763058
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,cvar_5,-0.02295496260713777
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=60-120|noPT,tilt,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,n_trades,19.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,option_hit_rate,0.5789473684210527
recovery_variant,outright_call|dte=60-120|noPT,options,full,avg_trade_return,0.033725705518410004
recovery_variant,outright_call|dte=60-120|noPT,options,full,median_trade_return,0.12772159987332796
recovery_variant,outright_call|dte=60-120|noPT,options,full,worst_trade_return,-0.9965604381552943
recovery_variant,outright_call|dte=60-120|noPT,options,full,best_trade_return,1.192054015780345
recovery_variant,outright_call|dte=60-120|noPT,options,full,avg_premium_fraction,0.005000000000000001
recovery_variant,outright_call|dte=60-120|noPT,options,full,sharpe_ex_best,0.9432575272519768
recovery_variant,outright_call|dte=60-120|noPT,options,full,sharpe_ex_top3,0.9387085077500954
recovery_variant,outright_call|dte=60-120|noPT,options,full,activations_per_year,0.8900900900900901
recovery_variant,outright_call|dte=60-120|noPT,options,full,premium_at_risk_per_year,0.004450450450450451
recovery_variant,outright_call|dte=60-120|noPT,options,full,cash_premium_per_year,0.004450450450450451
recovery_variant,outright_call|dte=60-120|noPT,options,full,max_concurrent_risk,0.01
recovery_variant,outright_call|dte=60-120|noPT,options,full,avg_dte,90.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,avg_moneyness,0.020000000000000018
recovery_variant,outright_call|dte=60-120|noPT,options,full,n_trades,19.0
recovery_variant,outright_call|dte=60-120|noPT,options,full,incremental_cagr_vs_baseline,-0.00023189610979179598
recovery_variant,outright_call|dte=60-120|noPT,options,full,incremental_sharpe_vs_baseline,-0.0025386443505573952
recovery_variant,outright_call|dte=60-120|noPT,options,full,incremental_drawdown_impact,-0.0005275017545783856
recovery_variant,outright_call|dte=60-120|noPT,options,full,incremental_cvar5_impact,5.584135748640598e-05
recovery_variant,outright_call|dte=60-120|noPT,options,full,options_minus_tilt_sharpe,-0.004789864931962429
recovery_variant,outright_call|dte=60-120|noPT,options,full,options_minus_tilt_cagr,-0.00030842063561520305
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,cagr,0.07134169431933479
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,ann_return,0.07179028923478889
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,ann_vol,0.07523466354534096
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,sharpe,0.9482556438408204
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,sortino,1.1760208459590407
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,calmar,0.6148313289168827
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,var_5,-0.0155902506165986
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,cvar_5,-0.02494792885739993
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,hit_rate,0.554954954954955
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,n_weeks,1110.0
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,full,cvar_1,-0.03806773897428264
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,cagr,0.06078003578390767
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,ann_return,0.06180760636914862
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,ann_vol,0.07438362069854018
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,sharpe,0.8171158544464415
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,sortino,0.9977960973656987
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,calmar,0.5238096814096534
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,var_5,-0.015468083001715288
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,cvar_5,-0.024988289222441222
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,hit_rate,0.5447316103379721
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,train,n_weeks,1006.0
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,cagr,0.17909299664100753
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,ann_return,0.16835354849280926
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,ann_vol,0.08220610256668094
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,sharpe,2.178585178584977
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,sortino,3.058182941995818
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,max_drawdown,-0.07285258948618911
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,calmar,2.4582928061185627
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,var_5,-0.01609280452556348
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,cvar_5,-0.02300079828386331
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,hit_rate,0.6538461538461539
recovery_variant,backspread_1x2|dte=60-90|PT,baseline,holdout,n_weeks,104.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,cagr,0.07134169431933479
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,ann_return,0.07179028923478889
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,ann_vol,0.07523466354534096
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,sharpe,0.9482556438408204
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,sortino,1.1760208459590407
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,calmar,0.6148313289168827
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,var_5,-0.0155902506165986
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,cvar_5,-0.02494792885739993
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,hit_rate,0.554954954954955
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,n_weeks,1110.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,cvar_1,-0.03806773897428264
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,upside_capture,1.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,downside_capture,1.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,cagr,0.06078003578390767
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,ann_return,0.06180760636914862
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,ann_vol,0.07438362069854018
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,sharpe,0.8171158544464415
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,sortino,0.9977960973656987
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,calmar,0.5238096814096534
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,var_5,-0.015468083001715288
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,cvar_5,-0.024988289222441222
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,hit_rate,0.5447316103379721
recovery_variant,backspread_1x2|dte=60-90|PT,options,train,n_weeks,1006.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,cagr,0.17909299664100753
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,ann_return,0.16835354849280926
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,ann_vol,0.08220610256668094
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,sharpe,2.178585178584977
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,sortino,3.058182941995818
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,max_drawdown,-0.07285258948618911
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,calmar,2.4582928061185627
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,var_5,-0.01609280452556348
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,cvar_5,-0.02300079828386331
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,hit_rate,0.6538461538461539
recovery_variant,backspread_1x2|dte=60-90|PT,options,holdout,n_weeks,104.0
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,cagr,0.07134169431933479
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,ann_return,0.07179028923478889
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,ann_vol,0.07523466354534096
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,sharpe,0.9482556438408204
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,sortino,1.1760208459590407
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,calmar,0.6148313289168827
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,var_5,-0.0155902506165986
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,cvar_5,-0.02494792885739993
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,hit_rate,0.554954954954955
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,n_weeks,1110.0
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,cvar_1,-0.03806773897428264
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,upside_capture,1.0
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,full,downside_capture,1.0
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,cagr,0.06078003578390767
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,ann_return,0.06180760636914862
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,ann_vol,0.07438362069854018
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,sharpe,0.8171158544464415
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,sortino,0.9977960973656987
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,max_drawdown,-0.11603457885760937
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,calmar,0.5238096814096534
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,var_5,-0.015468083001715288
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,cvar_5,-0.024988289222441222
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,hit_rate,0.5447316103379721
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,train,n_weeks,1006.0
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,cagr,0.17909299664100753
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,ann_return,0.16835354849280926
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,ann_vol,0.08220610256668094
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,sharpe,2.178585178584977
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,sortino,3.058182941995818
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,max_drawdown,-0.07285258948618911
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,calmar,2.4582928061185627
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,var_5,-0.01609280452556348
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,cvar_5,-0.02300079828386331
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,hit_rate,0.6538461538461539
recovery_variant,backspread_1x2|dte=60-90|PT,tilt,holdout,n_weeks,104.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,n_trades,0.0
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,option_hit_rate,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,avg_trade_return,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,median_trade_return,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,worst_trade_return,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,best_trade_return,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,avg_premium_fraction,
recovery_variant,backspread_1x2|dte=60-90|PT,options,full,sharpe_ex_best,0.9482556438408204
