method,cost_bps,decision_date,realization_date,gross_return,net_return,turnover,cost,wealth,drawdown
MAX_DRAWDOWN,100.0,2009-01-16,2009-01-23,-0.008495924471522842,-0.008495924471522842,0.0,0.0,1.1637029301408248,-0.09960165913225583
MAX_DRAWDOWN,100.0,2009-01-23,2009-01-30,-0.005349594420874663,-0.005349594420874663,0.0,0.0,1.1574775914381878,-0.10441842507312682
MAX_DRAWDOWN,100.0,2009-01-30,2009-02-06,-0.005950113281130019,-0.007783446614673007,0.18333333335429877,0.0018333333335429876,1.1484684263975484,-0.11138913645065496
MAX_DRAWDOWN,100.0,2009-02-06,2009-02-13,0.003054891642836057,0.003054891642836057,0.0,0.0,1.1519768729954114,-0.10867452654986465
MAX_DRAWDOWN,100.0,2009-02-13,2009-02-20,0.0014076432766583224,0.0014076432766583224,0.0,0.0,1.1535984454955492,-0.10741985823984834
MAX_DRAWDOWN,100.0,2009-02-20,2009-02-27,-0.015054958651285187,-0.015054958651285187,0.0,0.0,1.136231068598427,-0.12085761536700568
MAX_DRAWDOWN,100.0,2009-02-27,2009-03-06,0.0005468300029548747,-0.0007865033303399631,0.13333333332948377,0.0013333333332948378,1.1353374190789385,-0.12154906378036257
MAX_DRAWDOWN,100.0,2009-03-06,2009-03-13,-0.001127566261908075,-0.001127566261908075,0.0,0.0,1.1340572509093032,-0.12253957541878546
MAX_DRAWDOWN,100.0,2009-03-13,2009-03-20,0.008067645021085063,0.008067645021085063,0.0,0.0,1.143206422243227,-0.11546053619321361
MAX_DRAWDOWN,100.0,2009-03-20,2009-03-27,-0.002902411076445663,-0.002902411076445663,0.0,0.0,1.1398883672606446,-0.1180278333305197
MAX_DRAWDOWN,100.0,2009-03-27,2009-04-03,-0.007834497612375335,-0.007834497612572442,1.9710566512287642e-11,1.971056651228764e-13,1.1309579145687418,-0.12493764216464709
MAX_DRAWDOWN,100.0,2009-04-03,2009-04-10,-0.0017941063926751977,-0.0017941063926751977,0.0,0.0,1.1289288557443675,-0.12650759713482895
MAX_DRAWDOWN,100.0,2009-04-10,2009-04-17,-0.00035559924507518596,-0.00035559924507518596,0.0,0.0,1.128527409495521,-0.12681821037386676
MAX_DRAWDOWN,100.0,2009-04-17,2009-04-24,0.007580448914203985,0.007580448914203985,0.0,0.0,1.1370821538714808,-0.12019910042479276
MAX_DRAWDOWN,100.0,2009-04-24,2009-05-01,0.00854556190987714,0.0032122285777601957,0.5333333332116945,0.005333333332116945,1.1407347216614079,-0.11737297883243814
MAX_DRAWDOWN,100.0,2009-05-01,2009-05-08,0.015279924151016491,0.015279924151016491,0.0,0.0,1.158165061684825,-0.10388650489536033
MAX_DRAWDOWN,100.0,2009-05-08,2009-05-15,-0.012708102665399814,-0.012708102665399814,0.0,0.0,1.143446981177455,-0.11527440719100035
MAX_DRAWDOWN,100.0,2009-05-15,2009-05-22,0.016198318561723754,0.016198318561723754,0.0,0.0,1.1619688996370088,-0.10094334019897022
MAX_DRAWDOWN,100.0,2009-05-22,2009-05-29,0.019090012446986798,0.019090012446986798,0.0,0.0,1.1841509003940909,-0.0837803373728222
MAX_DRAWDOWN,100.0,2009-05-29,2009-06-05,0.0025493750495848557,-0.001450624949828159,0.3999999999413015,0.003999999999413015,1.1824331415536178,-0.08510942847495229
MAX_DRAWDOWN,100.0,2009-06-05,2009-06-12,0.0010547189054210724,0.0010547189054210724,0.0,0.0,1.1836802761424108,-0.08414447609277331
MAX_DRAWDOWN,100.0,2009-06-12,2009-06-19,-0.016083864786540617,-0.016083864786540617,0.0,0.0,1.164642122630441,-0.09887497250330357
MAX_DRAWDOWN,100.0,2009-06-19,2009-06-26,0.006808286042222774,0.006808286042222774,0.0,0.0,1.1725713393381305,-0.09273985555630027
MAX_DRAWDOWN,100.0,2009-06-26,2009-07-03,-0.011514176262945866,-0.014180842929448857,0.2666666666502992,0.002666666666502992,1.155943289351403,-0.10560556916080543
MAX_DRAWDOWN,100.0,2009-07-03,2009-07-10,-0.011753160939300053,-0.011753160939300053,0.0,0.0,1.1423573018349522,-0.11611753084967213
MAX_DRAWDOWN,100.0,2009-07-10,2009-07-17,0.03269891329197633,0.03269891329197633,0.0,0.0,1.1797111441961095,-0.08721553463062748
MAX_DRAWDOWN,100.0,2009-07-17,2009-07-24,0.03396145666195802,0.03396145666195802,0.0,0.0,1.2197758530933545,-0.05621604456827711
MAX_DRAWDOWN,100.0,2009-07-24,2009-07-31,0.020624382908915582,0.020624382908915582,0.0,0.0,1.244932977350601,-0.0367510828881622
MAX_DRAWDOWN,100.0,2009-07-31,2009-08-07,0.004211649727563867,0.003711649727296447,0.05000000002674203,0.0005000000002674203,1.2495537324964867,-0.03317584030764553
MAX_DRAWDOWN,100.0,2009-08-07,2009-08-14,-0.0008634728170690631,-0.0008634728170690631,0.0,0.0,1.2484747768150088,-0.03401066668842545
MAX_DRAWDOWN,100.0,2009-08-14,2009-08-21,0.011310732815498614,0.011310732815498614,0.0,0.0,1.2625959414424528,-0.02308461943671658
MAX_DRAWDOWN,100.0,2009-08-21,2009-08-28,0.0058819910698247385,0.0058819910698247385,0.0,0.0,1.2700225194948143,-0.017338411892268923
MAX_DRAWDOWN,100.0,2009-08-28,2009-09-04,-0.0036333229356060853,-0.004966656268947001,0.13333333333409159,0.0013333333333409158,1.2637147541866616,-0.022218954229097476
MAX_DRAWDOWN,100.0,2009-09-04,2009-09-11,0.027078865190839626,0.027078865190839626,0.0,0.0,1.2979347156549572,0.0
MAX_DRAWDOWN,100.0,2009-09-11,2009-09-18,0.01181317471910982,0.01181317471910982,0.0,0.0,1.3132674452249875,0.0
MAX_DRAWDOWN,100.0,2009-09-18,2009-09-25,-0.012885431793234002,-0.012885431793234002,0.0,0.0,1.2963454271332664,-0.01288543179323387
MAX_DRAWDOWN,100.0,2009-09-25,2009-10-02,-0.01433031333798756,-0.01699698001100594,0.266666667301838,0.0026666666730183804,1.2743114698209232,-0.02966339837761711
MAX_DRAWDOWN,100.0,2009-10-02,2009-10-09,0.03304726787895786,0.03304726787895786,0.0,0.0,1.3164239823253239,0.0
MAX_DRAWDOWN,100.0,2009-10-09,2009-10-16,0.007696029474601976,0.007696029474601976,0.0,0.0,1.3265552200943724,0.0
MAX_DRAWDOWN,100.0,2009-10-16,2009-10-23,0.0038028756436222313,0.0038028756436222313,0.0,0.0,1.3315999446307891,0.0
MAX_DRAWDOWN,100.0,2009-10-23,2009-10-30,-0.026641776011898405,-0.026641776011898405,0.0,0.0,1.2961237571684794,-0.02664177601189832
MAX_DRAWDOWN,100.0,2009-10-30,2009-11-06,0.02936779038783094,0.02703445704989702,0.23333333379339194,0.0023333333379339195,1.331163759213002,-0.00032756491132790444
MAX_DRAWDOWN,100.0,2009-11-06,2009-11-13,0.019921807892087133,0.019921807892087133,0.0,0.0,1.3576829478969519,0.0
MAX_DRAWDOWN,100.0,2009-11-13,2009-11-20,-0.0044075585755793,-0.0044075585755793,0.0,0.0,1.351698880777031,-0.0044075585755792845
MAX_DRAWDOWN,100.0,2009-11-20,2009-11-27,0.0009369705976811544,0.0009369705976811544,0.0,0.0,1.3529653828852375,-0.0034747177306909682
MAX_DRAWDOWN,100.0,2009-11-27,2009-12-04,0.007012342849276045,0.003012342851438133,0.3999999997837912,0.003999999997837912,1.3570409784846151,-0.000472841920369671
MAX_DRAWDOWN,100.0,2009-12-04,2009-12-11,-0.007404464560783103,-0.007404464560783103,0.0,0.0,1.3469928166518954,-0.007873805339910556
MAX_DRAWDOWN,100.0,2009-12-11,2009-12-18,-0.0009974900767192325,-0.0009974900767192325,0.0,0.0,1.345649204683873,-0.008863441373937131
MAX_DRAWDOWN,100.0,2009-12-18,2009-12-25,0.0075500095081925105,0.0075500095081925105,0.0,0.0,1.3558088689739278,-0.0013803509323933039
MAX_DRAWDOWN,100.0,2009-12-25,2010-01-01,-0.0023049525965999733,-0.004138285931314669,0.18333333347146955,0.0018333333347146953,1.3501981442059012,-0.005512924576864253
MAX_DRAWDOWN,100.0,2010-01-01,2010-01-08,0.015928125640291745,0.015928125640291745,0.0,0.0,1.3717042698861015,0.0
MAX_DRAWDOWN,100.0,2010-01-08,2010-01-15,-0.00623988758891002,-0.00623988758891002,0.0,0.0,1.3631449894367844,-0.00623988758890992
MAX_DRAWDOWN,100.0,2010-01-15,2010-01-22,-0.022273322540023382,-0.022273322540023382,0.0,0.0,1.3327832214182422,-0.028374227100051996
MAX_DRAWDOWN,100.0,2010-01-22,2010-01-29,-0.011772043274440506,-0.011772043274440506,0.0,0.0,1.3170936396602586,-0.039812247745191764
MAX_DRAWDOWN,100.0,2010-01-29,2010-02-05,-0.005033481435831954,-0.006866814770613952,0.18333333347819977,0.0018333333347819976,1.308049401601158,-0.046405679184937654
MAX_DRAWDOWN,100.0,2010-02-05,2010-02-12,0.0019464391128776247,0.0019464391128776247,0.0,0.0,1.3105954401180107,-0.044549565901085164
MAX_DRAWDOWN,100.0,2010-02-12,2010-02-19,0.01413672170949944,0.01413672170949944,0.0,0.0,1.3291229631286978,-0.031042629007008493
MAX_DRAWDOWN,100.0,2010-02-19,2010-02-26,0.004121074034006838,0.004121074034006838,0.0,0.0,1.3346003772600497,-0.027049483945349784
MAX_DRAWDOWN,100.0,2010-02-26,2010-03-05,0.015639068066389945,0.014305734732301522,0.1333333334088423,0.0013333333340884229,1.3536928162307613,-0.013130711955016139
MAX_DRAWDOWN,100.0,2010-03-05,2010-03-12,0.005987319389414658,0.005987319389414658,0.0,0.0,1.361797807476691,-0.007222010331886741
MAX_DRAWDOWN,100.0,2010-03-12,2010-03-19,0.002557193283294277,0.002557193283294277,0.0,0.0,1.365280187683175,-0.004683285124905123
MAX_DRAWDOWN,100.0,2010-03-19,2010-03-26,0.0018171992095332907,0.0018171992095332907,0.0,0.0,1.3677611737610245,-0.0028745963773988414
MAX_DRAWDOWN,100.0,2010-03-26,2010-04-02,0.00416116804726174,0.002327834713417019,0.18333333338447214,0.0018333333338447215,1.3709450957009695,-0.0005534532492160738
MAX_DRAWDOWN,100.0,2010-04-02,2010-04-09,0.010042238887860983,0.010042238887860983,0.0,0.0,1.38471245385414,0.0
MAX_DRAWDOWN,100.0,2010-04-09,2010-04-16,0.0009971056233119043,0.0009971056233119043,0.0,0.0,1.386093158428548,0.0
MAX_DRAWDOWN,100.0,2010-04-16,2010-04-23,0.01411822349927526,0.01411822349927526,0.0,0.0,1.4056623314300585,0.0
MAX_DRAWDOWN,100.0,2010-04-23,2010-04-30,-0.010216887749498799,-0.010216887749498799,0.0,0.0,1.3913008371761388,-0.010216887749498804
MAX_DRAWDOWN,100.0,2010-04-30,2010-05-07,-0.05472136190821407,-0.05605469524162174,0.133333333340767,0.00133333333340767,1.3133118927588172,-0.0656988784620045
MAX_DRAWDOWN,100.0,2010-05-07,2010-05-14,0.028235312230798306,0.028235312230798306,0.0,0.0,1.3503936641072831,-0.039318594577794186
MAX_DRAWDOWN,100.0,2010-05-14,2010-05-21,-0.033421663892149366,-0.033421663892149366,0.0,0.0,1.3052612609434013,-0.0714261656172529
MAX_DRAWDOWN,100.0,2010-05-21,2010-05-28,0.008440101718173441,0.008440101718173441,0.0,0.0,1.3162777987545549,-0.06358890800222816
MAX_DRAWDOWN,100.0,2010-05-28,2010-06-04,-0.003922877275989212,-0.00792287727586886,0.3999999999879648,0.0039999999998796484,1.3058490912940717,-0.07100797816388893
MAX_DRAWDOWN,100.0,2010-06-04,2010-06-11,0.009314027647314038,0.009314027647314038,0.0,0.0,1.3180118058336046,-0.06235532078837325
MAX_DRAWDOWN,100.0,2010-06-11,2010-06-18,0.01316872446711715,0.01316872446711715,0.0,0.0,1.335368340149035,-0.05000773635977673
MAX_DRAWDOWN,100.0,2010-06-18,2010-06-25,-0.0028103706150964442,-0.0028103706150964442,0.0,0.0,1.33161546020555,-0.052677566702080125
MAX_DRAWDOWN,100.0,2010-06-25,2010-07-02,-0.01368036150144876,-0.014180361501540796,0.050000000009203585,0.0005000000000920359,1.3127326715987948,-0.06611094126476391
MAX_DRAWDOWN,100.0,2010-07-02,2010-07-09,0.008505895842944604,0.008505895842944604,0.0,0.0,1.3238986389730447,-0.05816737820229634
MAX_DRAWDOWN,100.0,2010-07-09,2010-07-16,-0.0014864253357528597,-0.0014864253357528597,0.0,0.0,1.3219307624941066,-0.059567342073374885
MAX_DRAWDOWN,100.0,2010-07-16,2010-07-23,0.009974197998722768,0.009974197998722768,0.0,0.0,1.3351159616598252,-0.05018728053874966
MAX_DRAWDOWN,100.0,2010-07-23,2010-07-30,0.0011700978792438372,0.0011700978792438372,0.0,0.0,1.336678178015108,-0.04907590669002926
MAX_DRAWDOWN,100.0,2010-07-30,2010-08-06,0.006552845107607936,0.006552845107132221,4.757151270129434e-11,4.757151270129433e-13,1.3454372230737246,-0.0428446483979289
MAX_DRAWDOWN,100.0,2010-08-06,2010-08-13,-0.004253229313182441,-0.004253229313182441,0.0,0.0,1.3397147700375007,-0.04691564959663219
MAX_DRAWDOWN,100.0,2010-08-13,2010-08-20,0.00947333373565598,0.00947333373565598,0.0,0.0,1.3524063351646536,-0.03788676346703024
MAX_DRAWDOWN,100.0,2010-08-20,2010-08-27,-0.0003537569424338201,-0.0003537569424338201,0.0,0.0,1.3519279120345977,-0.03822711770386111
MAX_DRAWDOWN,100.0,2010-08-27,2010-09-03,0.008770840687779237,0.006437507353509237,0.23333333342699997,0.0023333333342699996,1.3606309579097349,-0.032035697701674026
MAX_DRAWDOWN,100.0,2010-09-03,2010-09-10,-0.001773573453521771,-0.001773573453521771,0.0,0.0,1.3582177789627463,-0.03375245349218703
MAX_DRAWDOWN,100.0,2010-09-10,2010-09-17,0.010616486500868048,0.010616486500868048,0.0,0.0,1.3726372796783433,-0.023494299458189927
MAX_DRAWDOWN,100.0,2010-09-17,2010-09-24,0.00691615575149792,0.00691615575149792,0.0,0.0,1.3821306528949109,-0.016740633941017324
MAX_DRAWDOWN,100.0,2010-09-24,2010-10-01,0.0016328891633298687,0.0016328891625424396,7.874290802734052e-11,7.874290802734052e-13,1.3843875190592405,-0.01513508037821143
MAX_DRAWDOWN,100.0,2010-10-01,2010-10-08,0.017468542603329165,0.017468542603329165,0.0,0.0,1.408570751415444,0.0
MAX_DRAWDOWN,100.0,2010-10-08,2010-10-15,-0.004859017442466281,-0.004859017442466281,0.0,0.0,1.4017264815653685,-0.004859017442466307
MAX_DRAWDOWN,100.0,2010-10-15,2010-10-22,0.0022317201769399015,0.0022317201769399015,0.0,0.0,1.404854742836829,-0.0026381412327928233
MAX_DRAWDOWN,100.0,2010-10-22,2010-10-29,0.005782003325989207,0.005782003325989207,0.0,0.0,1.4129776176324433,0.0
MAX_DRAWDOWN,100.0,2010-10-29,2010-11-05,0.017028226797496247,0.015694893463563744,0.13333333339325024,0.0013333333339325022,1.4351541508075845,0.0
MAX_DRAWDOWN,100.0,2010-11-05,2010-11-12,-0.02310188696879732,-0.02310188696879732,0.0,0.0,1.4019993818328274,-0.023101886968797336
MAX_DRAWDOWN,100.0,2010-11-12,2010-11-19,-0.0020373463330856903,-0.0020373463330856903,0.0,0.0,1.3991430235332618,-0.025092166757179735
MAX_DRAWDOWN,100.0,2010-11-19,2010-11-26,0.0005191266211130804,0.0005191266211130804,0.0,0.0,1.3998693559235227,-0.02458606614781167
MAX_DRAWDOWN,100.0,2010-11-26,2010-12-03,0.021643148837088358,0.0184764821703175,0.31666666667708604,0.0031666666667708606,1.4257340171190176,-0.006563847990312399
MAX_DRAWDOWN,100.0,2010-12-03,2010-12-10,-0.004596474875613606,-0.004596474875613606,0.0,0.0,1.4191806665300224,-0.011130152303551188
MAX_DRAWDOWN,100.0,2010-12-10,2010-12-17,0.0010463739703007405,0.0010463739703007405,0.0,0.0,1.4206656602386336,-0.010095424634906203
MAX_DRAWDOWN,100.0,2010-12-17,2010-12-24,0.006570863004251951,0.006570863004251951,0.0,0.0,1.4300006596669068,-0.003590897282900074
MAX_DRAWDOWN,100.0,2010-12-24,2010-12-31,0.011233430345005322,0.011233430345005322,0.0,0.0,1.4460644724705864,0.0
MAX_DRAWDOWN,100.0,2010-12-31,2011-01-07,0.002796326928795744,0.00012966026172618996,0.2666666667069554,0.002666666667069554,1.44625196956856,0.0
MAX_DRAWDOWN,100.0,2011-01-07,2011-01-14,0.01445495194167959,0.01445495194167959,0.0,0.0,1.467157472284233,0.0
MAX_DRAWDOWN,100.0,2011-01-14,2011-01-21,-0.007227128068879887,-0.007227128068879887,0.0,0.0,1.4565541373348208,-0.007227128068879929
MAX_DRAWDOWN,100.0,2011-01-21,2011-01-28,0.0006088225189310156,0.0006088225189310156,0.0,0.0,1.4574409202936722,-0.006622705588264499
MAX_DRAWDOWN,100.0,2011-01-28,2011-02-04,0.01326355662282861,0.010096889956167036,0.31666666666615756,0.0031666666666615756,1.4721565408834922,0.0
MAX_DRAWDOWN,100.0,2011-02-04,2011-02-11,0.005707402183110103,0.005707402183110103,0.0,0.0,1.4805587303388104,0.0
MAX_DRAWDOWN,100.0,2011-02-11,2011-02-18,0.00817404069859289,0.00817404069859289,0.0,0.0,1.4926608776572567,0.0
MAX_DRAWDOWN,100.0,2011-02-18,2011-02-25,-0.004846972638214665,-0.004846972638214665,0.0,0.0,1.4854259912251186,-0.004846972638214542
MAX_DRAWDOWN,100.0,2011-02-25,2011-03-04,0.0026768565623202924,0.0008435232289659843,0.1833333333354308,0.001833333333354308,1.486678982553627,-0.004007537943258921
MAX_DRAWDOWN,100.0,2011-03-04,2011-03-11,-0.01806114296035885,-0.01806114296035885,0.0,0.0,1.459827860913565,-0.02199630018790555
MAX_DRAWDOWN,100.0,2011-03-11,2011-03-18,-0.015870231614189205,-0.015870231614189205,0.0,0.0,1.4366600546440205,-0.037517445423457474
MAX_DRAWDOWN,100.0,2011-03-18,2011-03-25,0.01484274874843255,0.01484274874843255,0.0,0.0,1.4579840388720111,-0.02323155869112825
MAX_DRAWDOWN,100.0,2011-03-25,2011-04-01,0.005536978662874148,0.0028703119961883336,0.2666666666685814,0.002666666666685814,1.4621689079490365,-0.020427928516541294
MAX_DRAWDOWN,100.0,2011-04-01,2011-04-08,0.0032129914502013715,0.0032129914502013715,0.0,0.0,1.466866844149027,-0.01728057182600895
MAX_DRAWDOWN,100.0,2011-04-08,2011-04-15,0.001294466481484265,0.001294466481484265,0.0,0.0,1.4687656541115783,-0.01600847446553444
MAX_DRAWDOWN,100.0,2011-04-15,2011-04-22,0.008429874044764276,0.008429874044764276,0.0,0.0,1.4811471635770148,-0.007713549844163392
MAX_DRAWDOWN,100.0,2011-04-22,2011-04-29,0.0124523937066527,0.0124523937066527,0.0,0.0,1.4995909911953678,0.0
MAX_DRAWDOWN,100.0,2011-04-29,2011-05-06,-0.018205937103937374,-0.01953927043727923,0.13333333333418576,0.0013333333333418575,1.4702900772730938,-0.01953927043727932
MAX_DRAWDOWN,100.0,2011-05-06,2011-05-13,-0.000144191422053818,-0.000144191422053818,0.0,0.0,1.4700780740560202,-0.01968064446414286
MAX_DRAWDOWN,100.0,2011-05-13,2011-05-20,0.0024185572762214363,0.0024185572762214363,0.0,0.0,1.473633542078642,-0.0173096859537909
MAX_DRAWDOWN,100.0,2011-05-20,2011-05-27,0.004956508446677124,0.004956508446677124,0.0,0.0,1.4809376191772616,-0.012438973111752905
MAX_DRAWDOWN,100.0,2011-05-27,2011-06-03,-0.008524373588651738,-0.011691040257294248,0.31666666686425093,0.0031666666686425093,1.4636239178529187,-0.0239845888336383
MAX_DRAWDOWN,100.0,2011-06-03,2011-06-10,-0.014244738263333466,-0.014244738263333466,0.0,0.0,1.442774978227149,-0.037887672906683045
MAX_DRAWDOWN,100.0,2011-06-10,2011-06-17,-0.0005279598097140273,-0.0005279598097140273,0.0,0.0,1.442013251024184,-0.03839562954781872
MAX_DRAWDOWN,100.0,2011-06-17,2011-06-24,0.002132651831895105,0.002132651831895105,0.0,0.0,1.4450885632255979,-0.036344862225615504
MAX_DRAWDOWN,100.0,2011-06-24,2011-07-01,0.018290266388739786,0.016456933054415906,0.18333333343238806,0.0018333333343238806,1.4688702889683036,-0.02048605413571858
MAX_DRAWDOWN,100.0,2011-07-01,2011-07-08,0.017270015572935345,0.017270015572935345,0.0,0.0,1.494237701733408,-0.0035698330367351927
MAX_DRAWDOWN,100.0,2011-07-08,2011-07-15,-0.0037364181858332425,-0.0037364181858332425,0.0,0.0,1.4886546048106937,-0.007292912833489651
MAX_DRAWDOWN,100.0,2011-07-15,2011-07-22,0.012663324308603757,0.012663324308603757,0.0,0.0,1.507505920854908,0.0
MAX_DRAWDOWN,100.0,2011-07-22,2011-07-29,-0.011828098140947076,-0.011828098140947076,0.0,0.0,1.4896749928749773,-0.011828098140947096
MAX_DRAWDOWN,100.0,2011-07-29,2011-08-05,-0.022042451476636544,-0.023875784810544236,0.1833333333907692,0.0018333333339076922,1.4541078333074453,-0.035421477825560044
MAX_DRAWDOWN,100.0,2011-08-05,2011-08-12,0.014544616248181775,0.014544616248181775,0.0,0.0,1.4752572737263772,-0.021392053379294618
MAX_DRAWDOWN,100.0,2011-08-12,2011-08-19,0.011647504918856813,0.011647504918856813,0.0,0.0,1.4924403400786845,-0.009993712507397445
MAX_DRAWDOWN,100.0,2011-08-19,2011-08-26,0.0024240345853081702,0.0024240345853081702,0.0,0.0,1.4960580670795443,-0.00759390302684293
MAX_DRAWDOWN,100.0,2011-08-26,2011-09-02,0.013934170408602047,0.010767503742036484,0.31666666665655635,0.003166666666565564,1.5121668779151272,0.0
MAX_DRAWDOWN,100.0,2011-09-02,2011-09-09,-0.00126838909474008,-0.00126838909474008,0.0,0.0,1.5102488619377525,-0.00126838909474003
MAX_DRAWDOWN,100.0,2011-09-09,2011-09-16,0.0003380314798560871,0.0003380314798560871,0.0,0.0,1.5107593735955043,-0.0009307863703267305
MAX_DRAWDOWN,100.0,2011-09-16,2011-09-23,-0.017021277594563032,-0.017021277594563032,0.0,0.0,1.485044318918947,-0.01793622079169921
MAX_DRAWDOWN,100.0,2011-09-23,2011-09-30,-0.005560940256243766,-0.005560940256243766,0.0,0.0,1.4767860761835645,-0.023397418795697567
MAX_DRAWDOWN,100.0,2011-09-30,2011-10-07,-0.0031720579726111794,-0.004672057974968295,0.15000000023571153,0.0015000000023571152,1.4698864460190089,-0.027960162673587807
MAX_DRAWDOWN,100.0,2011-10-07,2011-10-14,0.0014627772143906645,0.0014627772143906645,0.0,0.0,1.4720365624199871,-0.02653828494806665
MAX_DRAWDOWN,100.0,2011-10-14,2011-10-21,-0.004344581529012867,-0.004344581529012867,0.0,0.0,1.4656411795608657,-0.030767568734482498
MAX_DRAWDOWN,100.0,2011-10-21,2011-10-28,0.011742400681550896,0.011742400681550896,0.0,0.0,1.4828513255466504,-0.01938645317300891
MAX_DRAWDOWN,100.0,2011-10-28,2011-11-04,0.010931982579550295,0.009598649247781851,0.13333333317684437,0.0013333333317684436,1.497084695307181,-0.009973887689393446
MAX_DRAWDOWN,100.0,2011-11-04,2011-11-11,-0.004896323668480784,-0.004896323668480784,0.0,0.0,1.489754484079828,-0.014821375975513917
MAX_DRAWDOWN,100.0,2011-11-11,2011-11-18,0.0009469852432077712,0.0009469852432077712,0.0,0.0,1.4911652595922542,-0.013888426356639005
MAX_DRAWDOWN,100.0,2011-11-18,2011-11-25,-0.0031729813849464515,-0.0031729813849464515,0.0,0.0,1.486433819981689,-0.017017340023289695
MAX_DRAWDOWN,100.0,2011-11-25,2011-12-02,0.005082084943616118,0.004582084940638564,0.050000000297755476,0.0005000000029775547,1.4932447860034832,-0.012513229980101404
MAX_DRAWDOWN,100.0,2011-12-02,2011-12-09,-0.003515134219426476,-0.003515134219426476,0.0,0.0,1.4879958301582221,-0.01598437851662937
MAX_DRAWDOWN,100.0,2011-12-09,2011-12-16,0.0060633037923912385,0.0060633037923912385,0.0,0.0,1.4970180009182827,-0.01001799286711702
MAX_DRAWDOWN,100.0,2011-12-16,2011-12-23,-0.004480668108694839,-0.004480668108694839,0.0,0.0,1.490310360103426,-0.014453773674659165
MAX_DRAWDOWN,100.0,2011-12-23,2011-12-30,0.005324081464208085,0.005324081464208085,0.0,0.0,1.49824489386757,-0.00920664527896009
MAX_DRAWDOWN,100.0,2011-12-30,2012-01-06,-0.0012702609650700038,-0.002603594298962633,0.13333333338926295,0.0013333333338926294,1.4943440720034467,-0.011786269208761802
MAX_DRAWDOWN,100.0,2012-01-06,2012-01-13,0.0057649230218359835,0.0057649230218359835,0.0,0.0,1.5029588505466833,-0.006089293121629091
MAX_DRAWDOWN,100.0,2012-01-13,2012-01-20,-0.0031479859006107646,-0.0031479859006107646,0.0,0.0,1.4982275572759642,-0.009218110013348157
MAX_DRAWDOWN,100.0,2012-01-20,2012-01-27,0.008922253834906038,0.008922253834906038,0.0,0.0,1.5115951238444316,-0.00037810249585934486
MAX_DRAWDOWN,100.0,2012-01-27,2012-02-03,0.0033481506471040616,0.0020148173156616083,0.1333333331442453,0.001333333331442453,1.514640711874223,0.0
MAX_DRAWDOWN,100.0,2012-02-03,2012-02-10,8.098678861292906e-05,8.098678861292906e-05,0.0,0.0,1.51476337776138,0.0
MAX_DRAWDOWN,100.0,2012-02-10,2012-02-17,0.0019822429752272097,0.0019822429752272097,0.0,0.0,1.517766006826079,0.0
MAX_DRAWDOWN,100.0,2012-02-17,2012-02-24,0.00781987469144467,0.00781987469144467,0.0,0.0,1.5296347468103932,0.0
MAX_DRAWDOWN,100.0,2012-02-24,2012-03-02,0.001709813979298126,0.00037648064724476885,0.13333333320533572,0.0013333333320533572,1.5302106246899205,0.0
MAX_DRAWDOWN,100.0,2012-03-02,2012-03-09,-0.0019687052612969405,-0.0019687052612969405,0.0,0.0,1.5271980909822012,-0.001968705261296888
MAX_DRAWDOWN,100.0,2012-03-09,2012-03-16,-0.000578222120439241,-0.000578222120439241,0.0,0.0,1.5263150312637026,-0.0025457890328054456
MAX_DRAWDOWN,100.0,2012-03-16,2012-03-23,0.0014765411052250618,0.0014765411052250618,0.0,0.0,1.5285686981468865,-0.0010730068897324418
MAX_DRAWDOWN,100.0,2012-03-23,2012-03-30,0.0038365432283336744,0.0038365432283336744,0.0,0.0,1.5344331180348045,0.0
MAX_DRAWDOWN,100.0,2012-03-30,2012-04-06,-0.007555319754887272,-0.00988865309246786,0.23333333375805893,0.0023333333375805893,1.5192596412369646,-0.009888653092467892
MAX_DRAWDOWN,100.0,2012-04-06,2012-04-13,-0.0045870212648772835,-0.0045870212648772835,0.0,0.0,1.5122907649557407,-0.014430314895329088
MAX_DRAWDOWN,100.0,2012-04-13,2012-04-20,0.0016629909113884715,0.0016629909113884715,0.0,0.0,1.514805690753239,-0.012791321466459893
MAX_DRAWDOWN,100.0,2012-04-20,2012-04-27,0.010396405500039976,0.010396405500039976,0.0,0.0,1.530554224968078,-0.0025278997312665474
MAX_DRAWDOWN,100.0,2012-04-27,2012-05-04,-0.008419394767332647,-0.011586061438706986,0.3166666671374338,0.003166666671374338,1.5128211296823253,-0.014084672768376105
MAX_DRAWDOWN,100.0,2012-05-04,2012-05-11,0.000724550300220799,0.000724550300220799,0.0,0.0,1.5139172446860172,-0.013370327522038039
MAX_DRAWDOWN,100.0,2012-05-11,2012-05-18,-0.027630564137148393,-0.027630564137148393,0.0,0.0,1.4720868571583852,-0.04063146196705403
MAX_DRAWDOWN,100.0,2012-05-18,2012-05-25,0.01124246891913311,0.01124246891913311,0.0,0.0,1.4886367478962526,-0.02984579099622453
MAX_DRAWDOWN,100.0,2012-05-25,2012-06-01,0.0016591168242572991,0.0003257834875518308,0.13333333367054684,0.0013333333367054683,1.4891217211676802,-0.02952973077455212
MAX_DRAWDOWN,100.0,2012-06-01,2012-06-08,0.00999659077151198,0.00999659077151198,0.0,0.0,1.5040078616231631,-0.019828336637186195
