Date,sector_pct_trend_positive_43w,sector_pct_trend_positive_26w,sector_pct_positive_13w_return,sector_pct_positive_26w_return,sector_top_26w_momentum,sector_median_26w_momentum,sector_top_minus_median_26w,sector_top_minus_spy_26w,sector_top_minus_qqq_26w,sector_count_beating_spy_26w,sector_count_beating_bil_13w,sector_leadership_dispersion,sector_enough_positive,sector_leadership_differentiated,vix_contained,sector_rotation_quality_score
2015-12-18,0.4,0.4,0.8,0.5,0.028033031816674825,-0.02344813311799243,0.051481164934667256,0.06860758001322786,0.023088141417765495,5,8,0.051481164934667256,0,1,0,0.32935145616833406
2015-12-25,0.7,0.9,0.9,0.5,0.07159772238276108,-0.001319284975003665,0.07291700735776474,0.08036835557793298,0.03555282616400213,5,9,0.07291700735776474,1,1,0,0.4611462591972059
2016-01-01,0.5,0.7,0.9,0.5,0.07281235414253717,0.00460309551469118,0.06820925862784599,0.07841027343856222,0.030898130608171703,5,9,0.06820925862784599,0,1,1,0.5352615732848075
2016-01-08,0.3,0.3,0.0,0.3,0.023200816741981933,-0.05817599122438066,0.0813768079663626,0.08785339290473182,0.051705392276817363,5,0,0.0813768079663626,0,1,1,0.43172100995795326
2016-01-15,0.1,0.1,0.0,0.1,0.02128907454143736,-0.09673470919032601,0.11802378373176337,0.12751082115223344,0.12865671989709893,6,0,0.11802378373176337,0,1,0,0.2075297296647042
2016-01-22,0.2,0.2,0.0,0.3,0.05529550125651772,-0.06642210982731173,0.12171761108382945,0.12909222192689263,0.11614051627564215,6,0,0.12171761108382945,0,1,0,0.2971470138547868
2016-01-29,0.3,0.3,0.2,0.2,0.05303170981348648,-0.0681269728360257,0.12115868264951218,0.1224567144010037,0.1177734674748323,6,2,0.12115868264951218,0,1,0,0.30644835331189024
2016-02-05,0.2,0.2,0.2,0.2,0.0699646273373673,-0.07372157958415076,0.14368620692151807,0.15603542389542735,0.1755837330439144,5,2,0.14368620692151807,0,1,0,0.2996077586518976
2016-02-12,0.2,0.2,0.2,0.2,0.019653939502436657,-0.08920697557378643,0.10886091507622309,0.11851387222635101,0.1278020658408746,5,2,0.10886091507622309,0,1,0,0.2560761438452789
2016-02-19,0.2,0.2,0.2,0.4,0.0803792586800498,-0.012978492115530482,0.09335775079558029,0.09899721840848208,0.0824457617888773,6,2,0.09335775079558029,0,1,0,0.28669718849447534
2016-02-26,0.3,0.4,0.2,0.5,0.09125793454958142,0.01168619086890027,0.07957174368068115,0.10133739570320399,0.10661212378014717,6,2,0.07957174368068115,0,1,0,0.3294646796008514
2016-03-04,0.6,0.7,0.3,0.7,0.17300850112068722,0.06364569607397008,0.10936280504671714,0.12066406133651308,0.1329674555184055,5,3,0.10936280504671714,1,1,1,0.6717035063083965
2016-03-11,0.7,0.8,0.7,0.8,0.18188022948795757,0.05595637980667156,0.125923849681286,0.1397580695456333,0.16762307423541634,6,7,0.125923849681286,1,1,1,0.7524048121016075
2016-03-18,0.7,0.8,0.8,0.9,0.17220389642310163,0.09777764094916097,0.07442625547394066,0.11486597593224213,0.14688458400185755,6,8,0.07442625547394066,1,1,1,0.7130328193424258
2016-03-25,0.7,0.8,0.7,0.9,0.16515730891510882,0.10458517657550293,0.0605721323396059,0.10017060823252422,0.11670497420775039,6,7,0.0605721323396059,1,1,1,0.6957151654245074
2016-04-01,0.7,0.8,0.8,0.9,0.16962723700494453,0.1118916082794208,0.057735628725523735,0.09667847847322886,0.10217751745007697,6,8,0.057735628725523735,1,1,1,0.6921695359069047
2016-04-08,0.7,0.9,1.0,0.8,0.13555912895233369,0.028834245278658965,0.10672488367367472,0.10849859085171909,0.10620387835994771,5,10,0.10672488367367472,1,1,1,0.7284061045920934
2016-04-15,0.9,1.0,1.0,0.8,0.11136308152397811,0.06130791463688845,0.050055166887089664,0.07778906162836186,0.08188558498533705,6,10,0.050055166887089664,1,1,1,0.7275689586088622
2016-04-22,1.0,1.0,1.0,0.8,0.08094248392075842,0.03802611360620356,0.042916370314554864,0.06268840210548454,0.1088101621211871,6,10,0.042916370314554864,1,1,1,0.7536454628931937
2016-04-29,1.0,0.9,1.0,0.6,0.12659175280536528,0.027397875447874975,0.0991938773574903,0.12323219525453566,0.1881160438019991,6,10,0.0991938773574903,1,1,1,0.7739923466968629
2016-05-06,0.9,1.0,1.0,0.5,0.17646779384777678,0.0036901012265427857,0.172777692621234,0.18612444778536974,0.2511551319440535,5,10,0.172777692621234,1,1,1,0.8059721157765425
2016-05-13,0.8,1.0,1.0,0.9,0.1818475899241534,0.026670270334901103,0.1551773195892523,0.15962470818350782,0.2155682138692494,5,10,0.1551773195892523,1,1,1,0.8489716494865654
2016-05-20,1.0,1.0,1.0,0.6,0.13288957458924933,0.005022283648398185,0.12786729094085114,0.14020365508786314,0.1972503721372395,6,10,0.12786729094085114,1,1,1,0.809834113676064
2016-05-27,1.0,1.0,1.0,0.7,0.16270749161817455,0.020469910117596135,0.1422375815005784,0.14828691364075763,0.1934657545663404,6,10,0.1422375815005784,1,1,1,0.852796976875723
2016-06-03,1.0,1.0,1.0,0.7,0.20033349911509735,0.04145047726516038,0.15888302184993697,0.18600974250252333,0.23869040447853007,7,10,0.15888302184993697,1,1,1,0.8736037773124211
2016-06-10,1.0,1.0,1.0,0.9,0.2318007799866446,0.09192388266923734,0.13987689731740727,0.17964059261970045,0.2425701101680514,6,10,0.13987689731740727,1,1,1,0.899846121646759
2016-06-17,0.9,1.0,0.9,0.9,0.2078734421803763,0.09222042940069408,0.11565301277968221,0.1646543429044749,0.23281753438775932,6,8,0.11565301277968221,1,1,1,0.8345662659746028
2016-06-24,0.8,0.9,0.6,0.6,0.17792684748441512,0.040111069910868435,0.13781577757354668,0.17952797390783726,0.24642333576144393,6,6,0.13781577757354668,1,1,1,0.7522697219669333
2016-07-01,1.0,1.0,0.8,0.9,0.23167997193293077,0.07403777796665556,0.1576421939662752,0.19131077935220264,0.2600251494398772,6,8,0.1576421939662752,1,1,0,0.7720527424578439
2016-07-08,1.0,1.0,1.0,1.0,0.23795052446624698,0.15605378756088972,0.08189673690535726,0.11843016961056319,0.17149686311042034,6,10,0.08189673690535726,1,1,1,0.8523709211316965
2016-07-15,1.0,1.0,1.0,1.0,0.291323336788901,0.1913499933983468,0.09997334339055419,0.13019595475777046,0.1763861863808991,6,10,0.09997334339055419,1,1,1,0.8749666792381927
2016-07-22,1.0,1.0,1.0,1.0,0.27429396864605193,0.17872237692101434,0.0955715917250376,0.12220502657615961,0.17290834745374406,5,10,0.0955715917250376,1,1,1,0.869464489656297
2016-07-29,1.0,1.0,1.0,1.0,0.26652877498104854,0.1527818726330461,0.11374690234800244,0.1340967097687218,0.15369234014015531,7,10,0.11374690234800244,1,1,1,0.892183627935003
2016-08-05,1.0,1.0,1.0,1.0,0.22381082687208576,0.17754742169252258,0.04626340517956318,0.050914936278234846,0.02692571006836042,6,10,0.04626340517956318,1,1,1,0.8078292564744539
2016-08-12,1.0,1.0,1.0,1.0,0.2734832290078564,0.1877699120629983,0.08571331694485806,0.09077605829507984,0.07106811903577426,6,10,0.08571331694485806,1,1,1,0.8571416461810726
2016-08-19,1.0,1.0,1.0,1.0,0.25646275052941925,0.15898125473095026,0.09748149579846899,0.10641334503607758,0.09616468522881916,6,10,0.09748149579846899,1,1,1,0.8718518697480863
2016-08-26,1.0,0.9,1.0,1.0,0.2289957141570984,0.1361452745324313,0.0928504396246671,0.10363552987747937,0.09355730796583539,6,10,0.0928504396246671,1,1,1,0.8660630495308339
2016-09-02,1.0,0.9,0.9,1.0,0.14880809326878897,0.1105277160544178,0.038280377214371164,0.04798600208108561,0.03420323350079957,6,9,0.038280377214371164,1,1,1,0.797850471517964
2016-09-09,1.0,0.7,0.7,1.0,0.133095933456562,0.0729067117091563,0.06018922174740571,0.07028783742791678,0.053893588642283996,6,6,0.06018922174740571,1,1,1,0.8252365271842571
2016-09-16,1.0,0.5,0.7,1.0,0.09282113949491477,0.04484501541930752,0.04797612407560725,0.03810433063387375,-0.005223450813853114,3,7,0.04797612407560725,1,1,1,0.8099701550945091
2016-09-23,1.0,0.9,1.0,1.0,0.11109621796963487,0.07647669693570891,0.03461952103392596,0.036805655150444094,0.002179277418679071,5,10,0.03461952103392596,1,0,1,0.7932744012924074
2016-09-30,1.0,0.8,0.7,1.0,0.17105348245814134,0.05816518760169043,0.11288829485645091,0.11497760801181345,0.08973386033256858,6,7,0.11288829485645091,1,1,1,0.8911103685705636
2016-10-07,0.8,0.6,0.5,0.8,0.14645737028573458,0.05390726770415888,0.0925501025815757,0.08410906585089317,0.05395150079366817,5,5,0.0925501025815757,1,1,1,0.7456876282269697
2016-10-14,0.8,0.4,0.3,0.7,0.11243743501459691,0.014426442620221303,0.0980109923943756,0.0761949760186511,0.04820859534419086,3,3,0.0980109923943756,1,1,1,0.7275137404929695
2016-10-21,0.8,0.5,0.3,0.9,0.10402754974087425,0.026069458205251084,0.07795809153562316,0.06952837538366419,0.014272438394856035,4,3,0.07795809153562316,1,1,1,0.752447614419529
2016-10-28,0.8,0.4,0.3,0.7,0.1362008322749857,0.01851247338397699,0.1176883588910087,0.0955161742592916,0.02282519555143736,3,3,0.1176883588910087,1,1,1,0.7521104486137609
2016-11-04,0.5,0.2,0.2,0.5,0.10288262292230255,0.006943089045150397,0.09593953387715215,0.07870673600269229,0.02087684946492696,4,2,0.09593953387715215,0,1,1,0.5699244173464402
2016-11-11,0.7,0.6,0.3,0.7,0.177736878255508,0.04334290357838466,0.13439397467712333,0.10992890845978631,0.0744261145827676,4,3,0.13439397467712333,1,1,0,0.5879924683464041
2016-11-18,0.6,0.6,0.5,0.7,0.18724416318579196,0.05373080657103124,0.13351335661476071,0.11300316465186944,0.07963424512969186,4,4,0.13351335661476071,1,1,1,0.7018916957684509
2016-11-25,0.6,0.6,0.6,0.6,0.17038222939945769,0.05749874224598317,0.11288348715347452,0.10589963739105968,0.08607383773116517,4,6,0.11288348715347452,1,1,1,0.6511043589418432
2016-12-02,0.6,0.6,0.5,0.6,0.19801155651242452,0.048200139531182296,0.14981141698124223,0.1425719888551802,0.14132610890597874,5,5,0.14981141698124223,1,1,1,0.6972642712265528
2016-12-09,0.6,0.6,0.6,0.6,0.2751772976835043,0.08590713562837393,0.18927016205513036,0.1858354688768391,0.1725659758418232,5,6,0.18927016205513036,1,1,1,0.7465877025689129
2016-12-16,0.7,0.6,0.6,0.7,0.283717286008039,0.07612530248383476,0.20759198352420427,0.18208138196010504,0.15446352451387635,4,6,0.20759198352420427,1,1,1,0.82
2016-12-23,0.7,0.6,0.6,0.7,0.3269109435186395,0.09912018175984871,0.22779076175879076,0.2041631988398982,0.16805103890822637,4,6,0.22779076175879076,1,1,1,0.82
2016-12-30,0.8,0.7,0.7,0.6,0.2703676405313493,0.06341718276342201,0.2069504577679273,0.19384691374739704,0.16814613366076214,5,7,0.2069504577679273,1,1,1,0.83
2017-01-06,0.9,0.8,0.9,0.6,0.2761123158332177,0.0671117210254093,0.20900059480780842,0.19591629259274268,0.16462562672516712,5,9,0.20900059480780842,1,1,1,0.865
2017-01-13,0.9,0.8,0.9,0.6,0.2419737899933876,0.05102868483767253,0.19094510515571506,0.17844259593728062,0.13433754387613894,4,9,0.19094510515571506,1,1,1,0.8536813814446438
2017-01-20,0.9,0.9,1.0,0.6,0.21469253153109658,0.050454449254227485,0.1642380822768691,0.1595071363731404,0.12429090935062304,5,10,0.1642380822768691,1,1,1,0.8202976028460863
2017-01-27,0.6,0.8,1.0,0.6,0.24250211102924535,0.07486048413865098,0.16764162689059436,0.176349578384972,0.14480084836450158,5,10,0.16764162689059436,1,1,1,0.7195520336132429
2017-02-03,1.0,1.0,1.0,0.6,0.22698314814764897,0.06318298601335559,0.16380016213429338,0.16429611627498564,0.1448847229400605,5,10,0.16380016213429338,1,1,1,0.8547502026678667
2017-02-10,1.0,1.0,1.0,0.6,0.23833594292158455,0.06723738680756652,0.17109855611401803,0.1669685835210799,0.14553064283569084,5,10,0.17109855611401803,1,1,1,0.8638731951425226
2017-02-17,1.0,1.0,1.0,0.8,0.2663056746888235,0.05341878129222544,0.21288689339659805,0.17876960636706452,0.15322317333031021,3,10,0.21288689339659805,1,1,1,0.9500000000000001
2017-02-24,1.0,0.9,0.9,0.9,0.2584775610184471,0.07660084916790744,0.18187671185053966,0.1570080766910198,0.1369456490174923,3,9,0.18187671185053966,1,1,1,0.9523458898131746
2017-03-03,1.0,1.0,0.9,0.9,0.2627297648719853,0.06945840069276588,0.19327136417921942,0.15893037776108265,0.1379291482114109,3,9,0.19327136417921942,1,1,1,0.9665892052240243
2017-03-10,0.8,0.8,0.8,0.9,0.2812656022188573,0.09134769893802708,0.18991790328083025,0.15458432540601375,0.1252565332205029,3,8,0.18991790328083025,1,1,1,0.8923973791010379
2017-03-17,0.8,0.9,0.9,0.9,0.284605781754504,0.09035051097982061,0.1942552707746834,0.16230921894682782,0.15617045842705468,5,9,0.1942552707746834,1,1,1,0.8978190884683542
2017-03-24,0.8,0.9,0.9,0.9,0.22451858922656087,0.06738193917577362,0.15713665005078725,0.13066299971299156,0.11500424356996897,5,9,0.15713665005078725,1,1,1,0.8514208125634841
2017-03-31,0.8,0.9,0.9,0.9,0.23951919248340792,0.08692460914404176,0.15259458333936615,0.13845102373140206,0.11883476079149657,5,9,0.15259458333936615,1,1,1,0.8457432291742077
2017-04-07,1.0,0.9,0.8,1.0,0.20851194856577426,0.10692020194812424,0.10159174661765003,0.10352913080999504,0.08894072014226295,5,8,0.10159174661765003,1,1,1,0.8769896832720625
2017-04-14,0.9,0.8,0.8,1.0,0.18877305350927198,0.10399005275243056,0.08478300075684142,0.08658651229037528,0.0699609623041908,5,8,0.08478300075684142,1,1,1,0.8209787509460518
2017-04-21,0.9,0.9,0.9,0.9,0.18819769065659675,0.107559872131756,0.08063781852484075,0.08062087960036735,0.06057572734944805,5,9,0.08063781852484075,1,1,1,0.790797273156051
2017-04-28,0.9,0.9,0.8,0.9,0.1998527382453974,0.134805310683087,0.06504742756231041,0.06818301847184571,0.032680758955098366,5,8,0.06504742756231041,1,1,1,0.771309284452888
2017-05-05,0.8,0.9,0.9,1.0,0.23312461765110526,0.15788632555174442,0.07523829209936084,0.07195612412289809,0.016814580980611504,5,9,0.07523829209936084,1,1,1,0.7740478651242011
2017-05-12,0.8,0.8,0.7,0.9,0.1988044091741461,0.09947168720557165,0.09933272196857446,0.08322182186720783,-0.004122799030681579,3,7,0.09933272196857446,1,1,1,0.7791659024607182
2017-05-19,0.8,0.8,0.7,0.9,0.17604482211556638,0.09334915332250504,0.08269566879306134,0.0741798228592101,-0.004786688478841006,4,7,0.08269566879306134,1,1,1,0.7583695859913268
2017-05-26,0.9,0.8,0.7,0.9,0.18431110648609805,0.0937369904031854,0.09057411608291266,0.0819621560166468,-0.010404901866863714,4,7,0.09057411608291266,1,1,1,0.8032176451036409
2017-06-02,0.9,0.8,0.7,0.9,0.23503143299311402,0.11919152530184007,0.11583990769127395,0.1121358216775834,-0.01115287780571439,5,7,0.11583990769127395,1,1,1,0.8347998846140925
2017-06-09,0.9,0.9,0.8,0.9,0.1610262978269319,0.07711497103109044,0.08391132679584146,0.07537938526116705,-0.016261501591946725,4,8,0.08391132679584146,1,1,1,0.7948891584948019
2017-06-16,0.9,0.9,0.8,0.9,0.14604378452987388,0.0928634195407102,0.053180364989163675,0.057864087910105555,-0.01461210860082196,6,8,0.053180364989163675,1,1,1,0.7564754562364546
2017-06-23,0.9,0.9,0.9,0.9,0.16732604598973633,0.08474588954032192,0.08258015644941441,0.0801854932431394,-0.013367359525865874,5,9,0.08258015644941441,1,1,1,0.7932251955617681
2017-06-30,0.9,0.9,0.9,0.9,0.15815310059605703,0.08893174800697234,0.06922135258908468,0.06641485214396381,-0.00914957199999189,4,9,0.06922135258908468,1,1,1,0.7765266907363559
2017-07-07,0.9,0.8,0.8,0.8,0.12505845717006103,0.07453569163624751,0.05052276553381352,0.04962579341433071,-0.010204237803431493,5,8,0.05052276553381352,1,1,1,0.728153456917267
2017-07-14,0.9,0.9,0.8,0.9,0.15402706005605782,0.08393964791035957,0.07008741214569825,0.06250073550766722,-0.005469168437524541,4,8,0.07008741214569825,1,1,1,0.7776092651821228
2017-07-21,0.9,0.9,0.8,0.9,0.1684769322645301,0.09123119139995484,0.07724574086457525,0.0695827961875446,-0.006396794000387285,3,8,0.07724574086457525,1,1,1,0.7865571760807192
2017-07-28,0.9,0.9,0.9,0.9,0.1551048721120467,0.07037594021776017,0.08472893189428654,0.06678103871641139,0.006203195007084439,3,9,0.08472893189428654,1,1,1,0.7959111648678582
2017-08-04,0.9,0.9,0.9,0.9,0.1454901712086405,0.08112615227154574,0.06436401893709476,0.0567220891904594,-0.0029895204091838767,4,9,0.06436401893709476,1,1,1,0.7704550236713685
2017-08-11,0.9,0.8,0.9,0.8,0.12141212243676014,0.051081921276841524,0.07033020115991861,0.05719171203379392,0.0004866406849621807,3,9,0.07033020115991861,1,1,1,0.7529127514498983
2017-08-18,0.9,0.7,0.8,0.8,0.11679858276451793,0.027689241932861486,0.08910934083165645,0.07483738916485794,0.02359056334169618,3,8,0.08910934083165645,1,1,1,0.7763866760395706
2017-08-25,0.9,0.7,0.7,0.8,0.10498940025353898,0.02990280455297989,0.07508659570055909,0.06240363949752714,0.00985016813940387,4,7,0.07508659570055909,1,1,1,0.758858244625699
2017-09-01,0.9,0.8,0.7,0.8,0.1207742723670695,0.042166660790360244,0.07860761157670926,0.07165038049758388,0.0010805804550524378,4,7,0.07860761157670926,1,1,1,0.7632595144708866
2017-09-08,0.9,0.7,0.6,0.8,0.10347838062741266,0.05524332438654411,0.048235056240868546,0.056482125935739314,0.0006268656064711831,5,6,0.048235056240868546,1,1,1,0.7252938203010857
2017-09-15,0.9,1.0,0.8,0.9,0.10962476125670384,0.059521381647112626,0.050103379609591214,0.04795403758072303,-0.0025165965190812045,5,8,0.050103379609591214,1,1,1,0.7526292245119891
2017-09-22,0.9,0.9,0.8,0.8,0.11592918554579756,0.06548855206977167,0.0504406334760259,0.038787620893514285,0.005694671249530714,5,8,0.0504406334760259,1,1,1,0.7280507918450324
2017-09-29,1.0,0.9,0.9,0.9,0.11705340884673698,0.07247724670259015,0.044576162144146836,0.04083350840790034,0.012917475221534191,5,9,0.044576162144146836,1,1,1,0.7807202026801835
2017-10-06,0.9,0.9,0.9,0.8,0.13845813717339306,0.08506654855338425,0.05339158862000881,0.0462856399112892,0.01406337788492773,5,9,0.05339158862000881,1,1,1,0.731739485775011
2017-10-13,1.0,0.9,1.0,1.0,0.16404018752175809,0.09348906385197919,0.07055112366977889,0.05671280761270325,0.020867426072287865,5,10,0.07055112366977889,1,1,1,0.8381889045872236
2017-10-20,0.9,0.9,0.9,0.9,0.15947382075248662,0.10154704765469202,0.05792677309779459,0.052666138040389,0.032123710954730544,5,9,0.05792677309779459,1,1,1,0.7624084663722434
2017-10-27,0.9,0.8,0.8,0.9,0.15881411467471707,0.08895528400403285,0.06985883067068421,0.0656860649644817,0.04120259499821022,5,8,0.06985883067068421,1,1,1,0.7773235383383553
2017-11-03,0.9,0.9,0.8,0.9,0.1637904049130816,0.08292929361509949,0.08086111129798212,0.07493214659843073,0.04394181394731733,3,8,0.08086111129798212,1,1,1,0.7910763891224777
2017-11-10,1.0,0.9,0.9,1.0,0.15161317216384695,0.08435064259277547,0.06726252957107148,0.06099600829823104,0.037356325326715734,3,9,0.06726252957107148,1,1,1,0.8340781619638393
2017-11-17,1.0,1.0,0.9,1.0,0.15554833733820783,0.0820461541355203,0.07350218320268753,0.06283973156698175,0.03317993145131237,3,9,0.07350218320268753,1,1,1,0.8418777290033594
2017-11-24,1.0,1.0,1.0,0.9,0.15273571720245882,0.06609843590563558,0.08663728129682324,0.06495199764105641,0.040792367154703246,3,10,0.08663728129682324,1,1,1,0.833296601621029
2017-12-01,1.0,1.0,1.0,0.9,0.18554137099540902,0.08656786539859962,0.0989735055968094,0.09176035939958549,0.1033585453891881,3,10,0.0989735055968094,1,1,1,0.8487168819960117
2017-12-08,1.0,1.0,0.9,1.0,0.16238712252050203,0.08113142874937973,0.0812556937711223,0.06083476099831686,0.05179265698635582,3,9,0.0812556937711223,1,1,1,0.8515696172139029
2017-12-15,1.0,1.0,1.0,1.0,0.17705337421320166,0.09003896328943217,0.08701441092376949,0.0675838527754633,0.03340467974922956,2,10,0.08701441092376949,1,1,1,0.8587680136547119
2017-12-22,0.9,0.8,0.9,0.9,0.18450354396245894,0.11657175019407584,0.0679317937683831,0.07311532198188764,0.06552674838791384,6,9,0.0679317937683831,1,1,1,0.774914742210479
2017-12-29,1.0,0.9,1.0,1.0,0.17722535357130176,0.11543917302671014,0.06178618054459162,0.06243971415837968,0.040729187202716455,5,10,0.06178618054459162,1,1,1,0.8272327256807396
2018-01-05,0.8,0.8,0.8,1.0,0.21405156727331076,0.14299402007188022,0.07105754720143054,0.07332460048073042,0.033637827135841736,6,8,0.07105754720143054,1,1,1,0.7688219340017882
2018-01-12,0.8,0.8,0.8,0.8,0.207367701571896,0.16271807993785636,0.04464962163403963,0.06415697386375108,0.045006471707984774,6,8,0.04464962163403963,1,1,1,0.6858120270425495
2018-01-19,0.8,0.8,0.8,0.8,0.20165168888467222,0.1618938624199351,0.039757826464737134,0.0543652927630458,0.042448850769727375,6,8,0.039757826464737134,1,1,1,0.6796972830809215
2018-01-26,0.8,0.8,0.8,0.8,0.22185940173267094,0.1826622659973104,0.039197135735360544,0.0494714095658646,0.028433660849973563,6,8,0.039197135735360544,1,1,1,0.6789964196692007
2018-02-02,0.8,0.8,0.8,0.8,0.1680126114660736,0.12252230787262719,0.04549030359344641,0.04343418704787805,0.017192736009844722,5,8,0.04549030359344641,1,1,1,0.686862879491808
2018-02-09,0.6,0.4,0.6,0.7,0.12988111333067764,0.08102619483305118,0.048854918497626465,0.0478678984689509,0.026652240798735516,5,6,0.048854918497626465,1,1,0,0.44606864812203306
2018-02-16,0.8,0.7,0.8,0.8,0.1956787472549364,0.12625037862137645,0.06942836863355994,0.059061879960301544,0.02265037118280322,5,8,0.06942836863355994,1,1,0,0.5667854607919499
2018-02-23,0.7,0.6,0.7,0.8,0.20327703456869206,0.1257309850169106,0.07754604955178146,0.06864977341059286,0.013655645311970055,5,7,0.07754604955178146,1,1,0,0.5419325619397268
2018-03-02,0.6,0.5,0.6,0.7,0.15983405426572284,0.0743161664918498,0.08551788777387304,0.06316846109752561,0.018045220919949978,4,5,0.08551788777387304,1,1,0,0.4918973597173413
2018-03-09,0.7,0.6,0.6,0.8,0.2432518324674764,0.10513114771840726,0.13812068474906913,0.10087823372021498,0.03735796173831463,4,6,0.13812068474906913,1,1,0,0.6176508559363364
2018-03-16,0.7,0.5,0.6,0.7,0.19319219881705352,0.05291874294664267,0.14027345587041085,0.08277288981827913,0.017286813298683423,4,6,0.14027345587041085,1,1,1,0.7453418198380135
2018-03-23,0.4,0.1,0.1,0.5,0.12594259109562045,0.0033137715086831165,0.12262881958693733,0.08197306339757948,0.023536959828819093,3,1,0.12262881958693733,0,1,1,0.5682860244836717
2018-03-30,0.5,0.2,0.2,0.6,0.13159396983445237,0.0073430470267839,0.12425092280766847,0.07457710495573089,0.026573815883153218,3,2,0.12425092280766847,0,1,0,0.48031365350958555
2018-04-06,0.5,0.1,0.0,0.5,0.10466734456264959,-0.004988118799878705,0.1096554633625283,0.07430535677095995,0.039976950389752686,3,0,0.1096554633625283,0,1,0,0.43706932920316033
2018-04-13,0.6,0.3,0.0,0.7,0.11667950366513113,0.02055795300132368,0.09612155066380745,0.06716912945430842,0.02479751819025333,4,0,0.09612155066380745,1,1,0,0.5051519383297594
2018-04-20,0.7,0.5,0.1,0.6,0.13435524222297612,0.029610326013995603,0.10474491620898052,0.08793163606769872,0.038912597664807036,4,1,0.10474491620898052,1,1,0,0.5259311452612256
2018-04-27,0.7,0.5,0.1,0.6,0.13389525915337308,0.023162913406149954,0.11073234574722313,0.09010343548065913,0.05817157428319808,3,1,0.11073234574722313,1,1,0,0.5334154321840289
2018-05-04,0.4,0.4,0.4,0.5,0.14156318500447118,0.007761289619750811,0.13380189538472037,0.10286849281331834,0.06188147692777313,3,4,0.13380189538472037,0,1,1,0.5822523692309005
2018-05-11,0.7,0.5,0.9,0.7,0.14276137509990128,0.0457841746357035,0.09697720046419778,0.07591245912679678,0.0359819197590181,4,9,0.09697720046419778,1,1,1,0.6912215005802472
2018-05-18,0.7,0.4,0.4,0.7,0.1744021544971488,0.056425951011539244,0.11797620348560955,0.11255045181077361,0.08260313848654666,5,4,0.11797620348560955,1,1,1,0.7174702543570118
2018-05-25,0.7,0.5,0.5,0.7,0.12865658450564843,0.04596497229215446,0.08269161221349397,0.07382290486328547,0.038481331777096894,5,5,0.08269161221349397,1,1,1,0.6733645152668674
2018-06-01,0.8,0.4,0.8,0.7,0.1270397843445168,0.008496863472157945,0.11854292087235885,0.08302605317628053,0.004752659934687875,3,7,0.11854292087235885,1,1,1,0.7531786510904486
2018-06-08,0.8,0.7,0.4,0.7,0.13746849027995278,0.0323349922517745,0.10513349802817828,0.08013826342442565,0.0056754074649219,3,4,0.10513349802817828,1,1,1,0.7364168725352228
2018-06-15,0.8,0.6,0.6,0.6,0.15071385203585708,0.01788099229701412,0.13283285973884296,0.10201260845743465,0.02392766301381921,3,6,0.13283285973884296,1,1,1,0.7460410746735536
2018-06-22,0.6,0.6,1.0,0.5,0.13094587639532884,-0.005019522363453877,0.13596539875878272,0.09517547560308803,0.012687757126814914,3,9,0.13596539875878272,1,1,1,0.6549567484484784
2018-06-29,0.6,0.5,0.7,0.6,0.11368675516718407,0.001590706784451057,0.11209604838273302,0.08846939080873484,0.007520028416719837,3,7,0.11209604838273302,1,1,1,0.6501200604784163
2018-07-06,0.6,0.6,0.8,0.6,0.08975583464413073,0.019800026148752425,0.0699558084953783,0.07386520720401868,0.001123388957250615,6,7,0.0699558084953783,1,1,1,0.5974447606192229
2018-07-13,0.6,0.7,0.9,0.5,0.09302025869170749,0.006345483502967486,0.08667477518874,0.07844649060097009,-0.003012767258847582,4,8,0.08667477518874,1,1,1,0.5933434689859249
2018-07-20,0.8,0.7,0.7,0.4,0.07720846852275653,-0.008879495667580228,0.08608796419033676,0.07132102631802839,-0.0028930162951688043,4,7,0.08608796419033676,1,1,1,0.637609955237921
2018-07-27,1.0,1.0,1.0,0.5,0.04865768463750619,-0.01487454864547133,0.06353223328297752,0.0583028495691551,0.005605115972408203,5,10,0.06353223328297752,1,1,1,0.704415291603722
2018-08-03,1.0,1.0,1.0,0.6,0.10117143873658074,0.046951327747626115,0.05422011098895463,0.06281823105849993,0.0030712121767595413,6,10,0.05422011098895463,1,1,1,0.7177751387361934
2018-08-10,0.9,1.0,0.8,1.0,0.1572164807591656,0.10457701748032089,0.05263946327884472,0.06516787318611472,-0.0035774636931453774,6,7,0.05263946327884472,1,1,1,0.7807993290985559
2018-08-17,0.9,0.8,0.8,0.7,0.13779070888517286,0.07693803871457594,0.06085267017059692,0.08514928762468998,0.04335961595893156,6,8,0.06085267017059692,1,1,1,0.7160658377132462
2018-08-24,1.0,1.0,1.0,0.7,0.1344013463717404,0.08485263477998017,0.04954871159176022,0.07889709021178448,0.045222080049305724,6,10,0.04954871159176022,1,1,1,0.7369358894897002
2018-08-31,1.0,1.0,0.9,1.0,0.1671086246945086,0.11409939598557939,0.05300922870892921,0.07902482715797476,0.0384083787881393,6,9,0.05300922870892921,1,1,1,0.8162615358861615
2018-09-07,0.9,0.9,0.8,0.7,0.11724547065552016,0.06403331147607272,0.05321215917944744,0.07716044979195069,0.06739496555242641,6,8,0.05321215917944744,1,1,1,0.7065151989743094
