Date,Ticker,carry_yield_trailing_52w_observed,carry_yield_trailing_52w_tradable,carry_score_observed,carry_score_tradable,carry_score_asset_class_neutral_observed,carry_score_asset_class_neutral_tradable,carry_source,distribution_rows,metadata_yield_latest,asset_class
2025-01-10,IEF,0.0384372538488139,0.038124179641611265,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-01-10,EEM,0.02534794637767901,0.02462286242788404,-0.19999999999999996,-0.19999999999999996,0.33333333333333326,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2025-01-10,QQQ,0.005648863224545812,0.00548271341211849,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
2025-01-10,EFA,0.03380753691335297,0.03334113409509468,0.06666666666666665,0.1333333333333333,0.6666666666666667,0.7777777777777777,cached_distribution_history,46,0.0335,Equities
2025-01-10,EWJ,0.0252156009106791,0.024288582533202145,-0.2666666666666667,-0.2666666666666667,0.22222222222222232,0.22222222222222232,cached_distribution_history,49,0.0433,Equities
2025-01-10,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-10,LQD,0.04767886850908881,0.047120050732281184,0.8666666666666667,0.8666666666666667,0.4285714285714286,0.4285714285714286,cached_distribution_history,284,0.0452,Bonds
2025-01-10,SHY,0.041069557237970324,0.041079595325610306,0.3999999999999999,0.46666666666666656,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,284,0.0375,Bonds
2025-01-10,IWM,0.011820332964715961,0.01152481069385366,-0.7333333333333334,-0.7333333333333334,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,105,0.010199999,Equities
2025-01-10,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-10,VWO,0.03386602597415934,0.03257987952106917,0.19999999999999996,0.06666666666666665,0.8888888888888888,0.6666666666666667,cached_distribution_history,61,0.0271,Equities
2025-01-10,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-10,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-10,DBA,0.04246101740755587,0.043446573609124996,0.6000000000000001,0.6000000000000001,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2025-01-10,UUP,0.045765417728304704,0.04654746583990195,0.7333333333333334,0.7333333333333334,,,cached_distribution_history,9,0.033299997,FX
2025-01-10,MBB,0.04202821843187466,0.04160536678411991,0.46666666666666656,0.5333333333333334,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2025-01-10,HYG,0.06466104328129788,0.06464456459120138,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2025-01-10,BIL,0.052778259355725374,0.05285331432546799,0.9666666666666666,0.9666666666666666,0.7142857142857142,0.7142857142857142,cached_distribution_history,122,0.0401,Bonds
2025-01-10,VEA,0.034998616662438184,0.034576680862785904,0.2666666666666666,0.19999999999999996,1.0,0.8888888888888888,cached_distribution_history,65,0.0294,Equities
2025-01-10,PDBC,0.04441062075601836,0.04662941816782706,0.6666666666666667,0.8,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2025-01-17,TIP,0.025937991398733245,0.026106058883701926,-0.1333333333333333,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,198,0.0345,Bonds
2025-01-17,SPY,0.011995884674307865,0.012109976828044676,-0.6666666666666667,-0.6666666666666667,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,134,0.0114,Equities
2025-01-17,XLV,0.016728259563923355,0.016875124960310024,-0.4666666666666667,-0.4666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,104,0.0171,Equities
2025-01-17,XLU,0.029454142891521994,0.03012668149642956,0.0,0.0,0.5555555555555556,0.5555555555555556,cached_distribution_history,110,0.025899999,Equities
2025-01-17,XLP,0.02909098330502451,0.028686169154068655,-0.06666666666666665,-0.06666666666666665,0.4444444444444444,0.4444444444444444,cached_distribution_history,109,0.026500002,Equities
2025-01-17,XLK,0.006558457734311346,0.006512833253583181,-0.8666666666666667,-0.8666666666666667,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,83,0.0057,Equities
2025-01-17,XLI,0.014007173439423332,0.014538038667876113,-0.5333333333333333,-0.5333333333333333,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,108,0.0127,Equities
2025-01-17,XLF,0.013938731567412706,0.014409187549941076,-0.6,-0.6,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,109,0.016,Equities
2025-01-17,XLE,0.03183784184164063,0.03420011184622849,0.06666666666666665,0.19999999999999996,0.6666666666666667,0.8888888888888888,cached_distribution_history,110,0.024400001,Equities
2025-01-17,XLB,0.01869596911424856,0.019851122638294652,-0.4,-0.4,0.0,0.0,cached_distribution_history,109,0.0175,Equities
2025-01-17,VUG,0.004625630797010413,0.0046190783254410955,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,89,0.0046,Equities
2025-01-17,VTV,0.023026933621268605,0.02361085431367847,-0.33333333333333337,-0.33333333333333337,0.11111111111111116,0.11111111111111116,cached_distribution_history,89,0.0202,Equities
2025-01-17,VNQ,0.04023696637893874,0.04032693739665747,0.3999999999999999,0.3999999999999999,,,cached_distribution_history,86,0.039300002,REITs
2025-01-17,TLT,0.045486808072843166,0.04543470598802539,0.7333333333333334,0.6666666666666667,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2025-01-17,XLY,0.007129685176031485,0.007235109753824538,-0.8,-0.8,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2025-01-17,IEF,0.03797160071542481,0.03801271262602896,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-01-17,EEM,0.02474571389825927,0.024710486274858744,-0.2666666666666667,-0.19999999999999996,0.22222222222222232,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2025-01-17,QQQ,0.005491330877502827,0.005524792440887581,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
2025-01-17,EFA,0.03305019130175246,0.033530574216346,0.1333333333333333,0.1333333333333333,0.7777777777777777,0.7777777777777777,cached_distribution_history,46,0.0335,Equities
2025-01-17,EWJ,0.024857444284489442,0.02445103720745062,-0.19999999999999996,-0.2666666666666667,0.33333333333333326,0.22222222222222232,cached_distribution_history,49,0.0433,Equities
2025-01-17,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-17,LQD,0.04706268314410883,0.04714214668074438,0.8666666666666667,0.8666666666666667,0.4285714285714286,0.4285714285714286,cached_distribution_history,284,0.0452,Bonds
2025-01-17,SHY,0.04094446389320235,0.04100442305655039,0.46666666666666656,0.46666666666666656,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,284,0.0375,Bonds
2025-01-17,IWM,0.01136788330095868,0.01142005520960302,-0.7333333333333334,-0.7333333333333334,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,105,0.010199999,Equities
2025-01-17,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-17,VWO,0.033100564946841264,0.03284559451173287,0.19999999999999996,0.06666666666666665,0.8888888888888888,0.6666666666666667,cached_distribution_history,61,0.0271,Equities
2025-01-17,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-17,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-17,DBA,0.04222157777396419,0.042396902755147244,0.6000000000000001,0.6000000000000001,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2025-01-17,UUP,0.04582701334781949,0.04604390835886689,0.8,0.8,,,cached_distribution_history,9,0.033299997,FX
2025-01-17,MBB,0.041537224083710404,0.04158717183916749,0.5333333333333334,0.5333333333333334,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2025-01-17,HYG,0.06390423696364526,0.06430889667636414,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2025-01-17,BIL,0.05272642155253727,0.05282441429965379,0.9666666666666666,0.9666666666666666,0.7142857142857142,0.7142857142857142,cached_distribution_history,122,0.0401,Bonds
2025-01-17,VEA,0.034249206146476384,0.03465592182743977,0.2666666666666666,0.2666666666666666,1.0,1.0,cached_distribution_history,65,0.0294,Equities
2025-01-17,PDBC,0.043920798922353434,0.04577186702506914,0.6666666666666667,0.7333333333333334,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2025-01-24,TIP,0.025877630482293093,0.026172415003065816,-0.1333333333333333,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,198,0.0345,Bonds
2025-01-24,SPY,0.011790881116955265,0.012349052748578495,-0.6666666666666667,-0.6666666666666667,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,134,0.0114,Equities
2025-01-24,XLV,0.016249513152420323,0.016792950416482256,-0.4666666666666667,-0.4666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,104,0.0171,Equities
2025-01-24,XLU,0.029213291624404517,0.030724591944094565,0.0,0.0,0.5555555555555556,0.5555555555555556,cached_distribution_history,110,0.025899999,Equities
2025-01-24,XLP,0.028844512981425097,0.02943394893938538,-0.06666666666666665,-0.06666666666666665,0.4444444444444444,0.4444444444444444,cached_distribution_history,109,0.026500002,Equities
2025-01-24,XLK,0.006416215933901908,0.006711253239568153,-0.8666666666666667,-0.8666666666666667,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,83,0.0057,Equities
2025-01-24,XLI,0.013677523922436142,0.014691905459059565,-0.6,-0.6,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,108,0.0127,Equities
2025-01-24,XLF,0.013768780903564138,0.01479591094302866,-0.5333333333333333,-0.5333333333333333,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,109,0.016,Equities
2025-01-24,XLE,0.032761840067796706,0.033844143137221276,0.19999999999999996,0.1333333333333333,0.8888888888888888,0.7777777777777777,cached_distribution_history,110,0.024400001,Equities
2025-01-24,XLB,0.01855522621266527,0.01982491202374245,-0.4,-0.4,0.0,0.0,cached_distribution_history,109,0.0175,Equities
2025-01-24,VUG,0.00453715895860981,0.004723065308232131,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,89,0.0046,Equities
2025-01-24,VTV,0.022693058672316874,0.02398106963090659,-0.33333333333333337,-0.33333333333333337,0.11111111111111116,0.11111111111111116,cached_distribution_history,89,0.0202,Equities
2025-01-24,VNQ,0.03976677948467486,0.04216533505703921,0.3999999999999999,0.5333333333333334,,,cached_distribution_history,86,0.039300002,REITs
2025-01-24,TLT,0.04547116658505714,0.04640762835529241,0.7333333333333334,0.8,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2025-01-24,XLY,0.007105198008350702,0.007400898527337872,-0.8,-0.8,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2025-01-24,IEF,0.03796338506122055,0.0384372538488139,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-01-24,EEM,0.02425022258137637,0.02534794637767901,-0.19999999999999996,-0.19999999999999996,0.33333333333333326,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2025-01-24,QQQ,0.005409525771101213,0.005648863224545812,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
2025-01-24,EFA,0.03202819126808345,0.03380753691335297,0.06666666666666665,0.06666666666666665,0.6666666666666667,0.6666666666666667,cached_distribution_history,46,0.0335,Equities
2025-01-24,EWJ,0.024022570300908604,0.0252156009106791,-0.2666666666666667,-0.2666666666666667,0.22222222222222232,0.22222222222222232,cached_distribution_history,49,0.0433,Equities
2025-01-24,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-24,LQD,0.04691330098087434,0.04767886850908881,0.8666666666666667,0.8666666666666667,0.4285714285714286,0.4285714285714286,cached_distribution_history,284,0.0452,Bonds
2025-01-24,SHY,0.04091455798527477,0.041069557237970324,0.46666666666666656,0.3999999999999999,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,284,0.0375,Bonds
2025-01-24,IWM,0.011207323074930645,0.011820332964715961,-0.7333333333333334,-0.7333333333333334,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,105,0.010199999,Equities
2025-01-24,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-24,VWO,0.03252141199077118,0.03386602597415934,0.1333333333333333,0.19999999999999996,0.7777777777777777,0.8888888888888888,cached_distribution_history,61,0.0271,Equities
2025-01-24,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-24,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-24,DBA,0.041048755745583726,0.04246101740755587,0.5333333333333334,0.6000000000000001,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2025-01-24,UUP,0.04664311001039002,0.045765417728304704,0.8,0.7333333333333334,,,cached_distribution_history,9,0.033299997,FX
2025-01-24,MBB,0.041510039664301744,0.04202821843187466,0.6000000000000001,0.46666666666666656,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2025-01-24,HYG,0.06367186594918808,0.06466104328129788,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2025-01-24,BIL,0.052691913407414505,0.052778259355725374,0.9666666666666666,0.9666666666666666,0.7142857142857142,0.7142857142857142,cached_distribution_history,122,0.0401,Bonds
2025-01-24,VEA,0.03325637925355696,0.034998616662438184,0.2666666666666666,0.2666666666666666,1.0,1.0,cached_distribution_history,65,0.0294,Equities
2025-01-24,PDBC,0.044213387449459546,0.04441062075601836,0.6666666666666667,0.6666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2025-01-31,TIP,0.025738673421538728,0.025937991398733245,-0.1333333333333333,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,198,0.0345,Bonds
2025-01-31,SPY,0.01191136993362643,0.011995884674307865,-0.6666666666666667,-0.6666666666666667,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,134,0.0114,Equities
2025-01-31,XLV,0.0159662800247936,0.016728259563923355,-0.4666666666666667,-0.4666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,104,0.0171,Equities
2025-01-31,XLU,0.029817213055537743,0.029454142891521994,0.0,0.0,0.5555555555555556,0.5555555555555556,cached_distribution_history,110,0.025899999,Equities
2025-01-31,XLP,0.02845008200259989,0.02909098330502451,-0.06666666666666665,-0.06666666666666665,0.4444444444444444,0.4444444444444444,cached_distribution_history,109,0.026500002,Equities
2025-01-31,XLK,0.006652227567142452,0.006558457734311346,-0.8666666666666667,-0.8666666666666667,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,83,0.0057,Equities
2025-01-31,XLI,0.01394642502360146,0.014007173439423332,-0.5333333333333333,-0.5333333333333333,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,108,0.0127,Equities
2025-01-31,XLF,0.013602923602875414,0.013938731567412706,-0.6,-0.6,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,109,0.016,Equities
2025-01-31,XLE,0.034133769129346965,0.03183784184164063,0.2666666666666666,0.06666666666666665,1.0,0.6666666666666667,cached_distribution_history,110,0.024400001,Equities
2025-01-31,XLB,0.018599111487946074,0.01869596911424856,-0.4,-0.4,0.0,0.0,cached_distribution_history,109,0.0175,Equities
2025-01-31,VUG,0.004598652151738863,0.004625630797010413,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,89,0.0046,Equities
2025-01-31,VTV,0.02276369582992641,0.023026933621268605,-0.33333333333333337,-0.33333333333333337,0.11111111111111116,0.11111111111111116,cached_distribution_history,89,0.0202,Equities
2025-01-31,VNQ,0.039837045428798006,0.04023696637893874,0.5333333333333334,0.3999999999999999,,,cached_distribution_history,86,0.039300002,REITs
2025-01-31,TLT,0.04146053136224667,0.045486808072843166,0.6666666666666667,0.7333333333333334,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2025-01-31,XLY,0.007039094674260645,0.007129685176031485,-0.8,-0.8,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2025-01-31,IEF,0.03507870545513963,0.03797160071542481,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-01-31,EEM,0.024380785156900512,0.02474571389825927,-0.19999999999999996,-0.2666666666666667,0.33333333333333326,0.22222222222222232,cached_distribution_history,46,0.0216,Equities
2025-01-31,QQQ,0.005485548487839481,0.005491330877502827,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
2025-01-31,EFA,0.03202415086632617,0.03305019130175246,0.06666666666666665,0.1333333333333333,0.6666666666666667,0.7777777777777777,cached_distribution_history,46,0.0335,Equities
2025-01-31,EWJ,0.024082356661062766,0.024857444284489442,-0.2666666666666667,-0.19999999999999996,0.22222222222222232,0.33333333333333326,cached_distribution_history,49,0.0433,Equities
2025-01-31,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-31,LQD,0.042935080786876884,0.04706268314410883,0.7333333333333334,0.8666666666666667,0.4285714285714286,0.4285714285714286,cached_distribution_history,284,0.0452,Bonds
2025-01-31,SHY,0.03775820527396642,0.04094446389320235,0.3999999999999999,0.46666666666666656,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,284,0.0375,Bonds
2025-01-31,IWM,0.011316686401889122,0.01136788330095868,-0.7333333333333334,-0.7333333333333334,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,105,0.010199999,Equities
2025-01-31,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-31,VWO,0.03265325590256383,0.033100564946841264,0.1333333333333333,0.19999999999999996,0.7777777777777777,0.8888888888888888,cached_distribution_history,61,0.0271,Equities
2025-01-31,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-31,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-01-31,DBA,0.04069181037568928,0.04222157777396419,0.6000000000000001,0.6000000000000001,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2025-01-31,UUP,0.04615312759866774,0.04582701334781949,0.8666666666666667,0.8,,,cached_distribution_history,9,0.033299997,FX
2025-01-31,MBB,0.03786991937599975,0.041537224083710404,0.46666666666666656,0.5333333333333334,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2025-01-31,HYG,0.058518168225241245,0.06390423696364526,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2025-01-31,BIL,0.04800682921952326,0.05272642155253727,0.9666666666666666,0.9666666666666666,0.7142857142857142,0.7142857142857142,cached_distribution_history,122,0.0401,Bonds
2025-01-31,VEA,0.03330965546757768,0.034249206146476384,0.19999999999999996,0.2666666666666666,0.8888888888888888,1.0,cached_distribution_history,65,0.0294,Equities
2025-01-31,PDBC,0.04487774814532522,0.043920798922353434,0.8,0.6666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2025-02-07,TIP,0.025636612227183626,0.025877630482293093,-0.1333333333333333,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,198,0.0345,Bonds
2025-02-07,SPY,0.011932187849177198,0.011790881116955265,-0.6666666666666667,-0.6666666666666667,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,134,0.0114,Equities
2025-02-07,XLV,0.016014255609483524,0.016249513152420323,-0.4666666666666667,-0.4666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,104,0.0171,Equities
2025-02-07,XLU,0.02971800123740974,0.029213291624404517,0.0,0.0,0.5555555555555556,0.5555555555555556,cached_distribution_history,110,0.025899999,Equities
2025-02-07,XLP,0.0283174251511519,0.028844512981425097,-0.06666666666666665,-0.06666666666666665,0.4444444444444444,0.4444444444444444,cached_distribution_history,109,0.026500002,Equities
2025-02-07,XLK,0.006594795837515187,0.006416215933901908,-0.8666666666666667,-0.8666666666666667,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,83,0.0057,Equities
2025-02-07,XLI,0.014050010482104518,0.013677523922436142,-0.5333333333333333,-0.6,-0.2222222222222222,-0.33333333333333337,cached_distribution_history,108,0.0127,Equities
2025-02-07,XLF,0.013511048585567984,0.013768780903564138,-0.6,-0.5333333333333333,-0.33333333333333337,-0.2222222222222222,cached_distribution_history,109,0.016,Equities
2025-02-07,XLE,0.03377917599232017,0.032761840067796706,0.2666666666666666,0.19999999999999996,1.0,0.8888888888888888,cached_distribution_history,110,0.024400001,Equities
2025-02-07,XLB,0.01870444310062293,0.01855522621266527,-0.4,-0.4,0.0,0.0,cached_distribution_history,109,0.0175,Equities
2025-02-07,VUG,0.0045934915870871704,0.00453715895860981,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,89,0.0046,Equities
2025-02-07,VTV,0.022828290970725425,0.022693058672316874,-0.33333333333333337,-0.33333333333333337,0.11111111111111116,0.11111111111111116,cached_distribution_history,89,0.0202,Equities
2025-02-07,VNQ,0.039367505446143855,0.03976677948467486,0.3999999999999999,0.3999999999999999,,,cached_distribution_history,86,0.039300002,REITs
2025-02-07,TLT,0.04429260756554384,0.04547116658505714,0.6666666666666667,0.7333333333333334,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2025-02-07,XLY,0.007244731725362038,0.007105198008350702,-0.8,-0.8,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2025-02-07,IEF,0.03824366722738804,0.03796338506122055,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-02-07,EEM,0.024109886637601607,0.02425022258137637,-0.19999999999999996,-0.19999999999999996,0.33333333333333326,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2025-02-07,QQQ,0.005478939582693667,0.005409525771101213,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
2025-02-07,EFA,0.03187531552578433,0.03202819126808345,0.06666666666666665,0.06666666666666665,0.6666666666666667,0.6666666666666667,cached_distribution_history,46,0.0335,Equities
2025-02-07,EWJ,0.024022570300908604,0.024022570300908604,-0.2666666666666667,-0.2666666666666667,0.22222222222222232,0.22222222222222232,cached_distribution_history,49,0.0433,Equities
2025-02-07,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-02-07,LQD,0.04656524895376428,0.04691330098087434,0.8666666666666667,0.8666666666666667,0.4285714285714286,0.4285714285714286,cached_distribution_history,284,0.0452,Bonds
2025-02-07,SHY,0.041258400297083796,0.04091455798527477,0.5333333333333334,0.46666666666666656,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,284,0.0375,Bonds
2025-02-07,IWM,0.011340720901413354,0.011207323074930645,-0.7333333333333334,-0.7333333333333334,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,105,0.010199999,Equities
2025-02-07,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-02-07,VWO,0.03230402512809062,0.03252141199077118,0.1333333333333333,0.1333333333333333,0.7777777777777777,0.7777777777777777,cached_distribution_history,61,0.0271,Equities
2025-02-07,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-02-07,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2025-02-07,DBA,0.040736088326768796,0.041048755745583726,0.46666666666666656,0.5333333333333334,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2025-02-07,UUP,0.04627858666818407,0.04664311001039002,0.8,0.8,,,cached_distribution_history,9,0.033299997,FX
2025-02-07,MBB,0.04162015874048216,0.041510039664301744,0.6000000000000001,0.6000000000000001,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2025-02-07,HYG,0.063380209816571,0.06367186594918808,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2025-02-07,BIL,0.05169809091948995,0.052691913407414505,0.9666666666666666,0.9666666666666666,0.7142857142857142,0.7142857142857142,cached_distribution_history,122,0.0401,Bonds
2025-02-07,VEA,0.0331305368339027,0.03325637925355696,0.19999999999999996,0.2666666666666666,0.8888888888888888,1.0,cached_distribution_history,65,0.0294,Equities
2025-02-07,PDBC,0.04457633381621246,0.044213387449459546,0.7333333333333334,0.6666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2025-02-14,TIP,0.0255964822407103,0.025738673421538728,-0.1333333333333333,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,198,0.0345,Bonds
2025-02-14,SPY,0.01175742378831683,0.01191136993362643,-0.6666666666666667,-0.6666666666666667,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,134,0.0114,Equities
2025-02-14,XLV,0.016194525812107903,0.0159662800247936,-0.4666666666666667,-0.4666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,104,0.0171,Equities
2025-02-14,XLU,0.02935732268652437,0.029817213055537743,0.0,0.0,0.5555555555555556,0.5555555555555556,cached_distribution_history,110,0.025899999,Equities
2025-02-14,XLP,0.027874797220006183,0.02845008200259989,-0.06666666666666665,-0.06666666666666665,0.4444444444444444,0.4444444444444444,cached_distribution_history,109,0.026500002,Equities
2025-02-14,XLK,0.006398302205760305,0.006652227567142452,-0.8666666666666667,-0.8666666666666667,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,83,0.0057,Equities
2025-02-14,XLI,0.01402753805047203,0.01394642502360146,-0.5333333333333333,-0.5333333333333333,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,108,0.0127,Equities
2025-02-14,XLF,0.013516263720841044,0.013602923602875414,-0.6,-0.6,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,109,0.016,Equities
2025-02-14,XLE,0.03321287467704584,0.034133769129346965,0.2666666666666666,0.2666666666666666,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2025-02-14,XLB,0.01837968999983994,0.018599111487946074,-0.4,-0.4,0.0,0.0,cached_distribution_history,109,0.0175,Equities
2025-02-14,VUG,0.0045000141780360756,0.004598652151738863,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,89,0.0046,Equities
2025-02-14,VTV,0.022677708536530932,0.02276369582992641,-0.33333333333333337,-0.33333333333333337,0.11111111111111116,0.11111111111111116,cached_distribution_history,89,0.0202,Equities
2025-02-14,VNQ,0.039367505446143855,0.039837045428798006,0.3999999999999999,0.5333333333333334,,,cached_distribution_history,86,0.039300002,REITs
2025-02-14,TLT,0.04435221551445552,0.04146053136224667,0.7333333333333334,0.6666666666666667,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2025-02-14,XLY,0.007199412208095455,0.007039094674260645,-0.8,-0.8,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2025-02-14,IEF,0.038169897270440165,0.03507870545513963,0.33333333333333326,0.33333333333333326,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,285,0.0382,Bonds
2025-02-14,EEM,0.02345298511309756,0.024380785156900512,-0.2666666666666667,-0.19999999999999996,0.22222222222222232,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2025-02-14,QQQ,0.0053238810835390055,0.005485548487839481,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,88,0.0049,Equities
