signal_name,market_state,horizon_weeks,mean_ic,ic_tstat_nw,hit_rate,n_dates,mean_coverage,warning,base_signal,gate_name
r2_vix_term_structure__vix_below_past_median,stressed_panic,4,-0.09061730115291834,-0.7233373041127422,0.36363636363636365,11,35.0,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,calm_trend,8,0.10564915272104052,2.180093833091158,0.6508620689655172,232,34.599137931034484,,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,neutral_mixed,8,0.08300517865934758,1.849680627486383,0.6111111111111112,216,34.5,,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,recovery_confirmed,8,0.07566411691135616,0.7477103385627327,0.6842105263157895,19,34.73684210526316,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,recovery_fragile,8,-0.07264456713504526,-0.7369565713947047,0.43478260869565216,23,34.82608695652174,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,stressed_panic,8,-0.02687290581348637,-0.1480665456664164,0.45454545454545453,11,35.0,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,calm_trend,13,0.1287046091037633,2.369771207493387,0.6681034482758621,232,34.599137931034484,,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,neutral_mixed,13,0.05308511677304111,1.0359653858917628,0.514018691588785,214,34.495327102803735,,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,recovery_confirmed,13,0.12088035124677392,1.4537814354492427,0.7368421052631579,19,34.73684210526316,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,recovery_fragile,13,0.040319405944950086,0.46397638663450275,0.5217391304347826,23,34.82608695652174,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__vix_below_past_median,stressed_panic,13,0.14185661850676776,1.330708195947725,0.6363636363636364,11,35.0,Small state sample; treat as directional only.,r2_vix_term_structure,vix_below_past_median
r2_vix_term_structure__breadth_confirms,calm_trend,1,0.040177865716210744,1.616125883297566,0.5274725274725275,273,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,neutral_mixed,1,-0.019982231253556786,-0.8023636275078619,0.4960212201591512,377,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_confirmed,1,0.0780622921248989,0.8145047592710053,0.625,40,34.875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_fragile,1,0.0026613836161353253,0.04411685295565354,0.46511627906976744,43,34.69767441860465,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,stressed_panic,1,-0.05276547626764554,-1.3360196577379697,0.4720496894409938,161,34.77018633540373,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,calm_trend,2,0.06277619957003079,2.1208382104237784,0.5787545787545788,273,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,neutral_mixed,2,0.018997848780651624,0.6760081751376741,0.5411140583554377,377,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_confirmed,2,-0.02714101482763092,-0.32977844450918226,0.45,40,34.875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_fragile,2,0.04692945011900894,0.7556548704769204,0.6046511627906976,43,34.69767441860465,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,stressed_panic,2,-0.10295205035617841,-2.356850424713545,0.3875,160,34.76875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,calm_trend,4,0.08623729340327255,2.334196905078378,0.5787545787545788,273,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,neutral_mixed,4,0.006552625547130605,0.20684941875222068,0.5306666666666666,375,34.61333333333334,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_confirmed,4,0.03964412722104864,0.44883362326867543,0.525,40,34.875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_fragile,4,0.12715938484132383,1.6201165736944034,0.5581395348837209,43,34.69767441860465,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,stressed_panic,4,-0.13696794442221483,-2.523037085823249,0.39375,160,34.76875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,calm_trend,8,0.10904418986440854,2.5158814304327684,0.6556776556776557,273,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,neutral_mixed,8,0.028922227097325715,0.8464046704599137,0.543010752688172,372,34.61021505376344,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_confirmed,8,0.1941758312911661,2.30423921235553,0.725,40,34.875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_fragile,8,0.014245704666275377,0.15144914867514092,0.5348837209302325,43,34.69767441860465,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,stressed_panic,8,-0.1974636214974138,-3.64315226086602,0.31446540880503143,159,34.76729559748428,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,calm_trend,13,0.1304024356772412,2.6786968373620605,0.6776556776556777,273,34.61538461538461,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,neutral_mixed,13,0.030767991368690687,0.8286022073682978,0.5068119891008175,367,34.60490463215259,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_confirmed,13,0.22700510395754012,2.879548448623972,0.775,40,34.875,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,recovery_fragile,13,0.1194111643142171,1.6000947084706556,0.627906976744186,43,34.69767441860465,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__breadth_confirms,stressed_panic,13,-0.23576585196751262,-5.0192228208289285,0.27044025157232704,159,34.76729559748428,,r2_vix_term_structure,breadth_confirms
r2_vix_term_structure__calm_or_breadth_no_stress,calm_trend,1,0.040177865716210744,1.616125883297566,0.5274725274725275,273,34.61538461538461,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,neutral_mixed,1,-0.025766429816550022,-1.0104641493599493,0.49025069637883006,359,34.61281337047354,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_confirmed,1,0.0780622921248989,0.8145047592710053,0.625,40,34.875,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_fragile,1,0.0041498945813638905,0.06793016870943473,0.47368421052631576,38,34.71052631578947,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,stressed_panic,1,0.03972102846749507,0.37087439461243676,0.6086956521739131,23,34.69565217391305,Small state sample; treat as directional only.,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,calm_trend,2,0.06277619957003079,2.1208382104237784,0.5787545787545788,273,34.61538461538461,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,neutral_mixed,2,0.023780201396910193,0.8087930855945523,0.5431754874651811,359,34.61281337047354,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_confirmed,2,-0.02714101482763092,-0.32977844450918226,0.45,40,34.875,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_fragile,2,0.07168506162931347,1.0908521835100795,0.631578947368421,38,34.71052631578947,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,stressed_panic,2,0.0708283128258216,0.6927414213175629,0.6363636363636364,22,34.68181818181818,Small state sample; treat as directional only.,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,calm_trend,4,0.08623729340327255,2.334196905078378,0.5787545787545788,273,34.61538461538461,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,neutral_mixed,4,0.010415411229240957,0.3165301622590011,0.5307262569832403,358,34.61173184357542,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_confirmed,4,0.03964412722104864,0.44883362326867543,0.525,40,34.875,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_fragile,4,0.14688681377409826,1.8160279480616468,0.5789473684210527,38,34.71052631578947,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,stressed_panic,4,0.1612069679215111,1.4020817905233156,0.6818181818181818,22,34.68181818181818,Small state sample; treat as directional only.,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,calm_trend,8,0.10904418986440854,2.5158814304327684,0.6556776556776557,273,34.61538461538461,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,neutral_mixed,8,0.04442434984507212,1.2789848149295882,0.5605633802816902,355,34.608450704225355,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_confirmed,8,0.1941758312911661,2.30423921235553,0.725,40,34.875,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_fragile,8,0.01295482062312512,0.12588108240865814,0.5263157894736842,38,34.71052631578947,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,stressed_panic,8,0.16814859949148045,1.398109985184989,0.6190476190476191,21,34.666666666666664,Small state sample; treat as directional only.,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,calm_trend,13,0.1304024356772412,2.6786968373620605,0.6776556776556777,273,34.61538461538461,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,neutral_mixed,13,0.046869202813843804,1.2468059763664514,0.52,350,34.60285714285714,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_confirmed,13,0.22700510395754012,2.879548448623972,0.775,40,34.875,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,recovery_fragile,13,0.09780961218056335,1.157575144433032,0.6052631578947368,38,34.71052631578947,,r2_vix_term_structure,calm_or_breadth_no_stress
r2_vix_term_structure__calm_or_breadth_no_stress,stressed_panic,13,0.00016356852949603713,0.0014133636131223786,0.42857142857142855,21,34.666666666666664,Small state sample; treat as directional only.,r2_vix_term_structure,calm_or_breadth_no_stress
r2_commodity_regime__unconditional,calm_trend,1,-0.0026185016881101492,-0.1310175797124208,0.5054945054945055,273,34.61538461538461,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,neutral_mixed,1,0.03750423028313793,2.134502645529779,0.5461538461538461,390,34.59487179487179,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_confirmed,1,0.04962999820310636,1.2242711753429227,0.575,40,34.875,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_fragile,1,-0.09258712791911966,-2.380597704167298,0.3409090909090909,44,34.68181818181818,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,stressed_panic,1,-0.0003119179828914074,-0.01696497403568109,0.5412844036697247,218,34.60091743119266,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,calm_trend,2,-0.019356453682465937,-0.8031678971752055,0.45787545787545786,273,34.61538461538461,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,neutral_mixed,2,0.05593102522850288,2.5666578636065878,0.5666666666666667,390,34.59487179487179,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_confirmed,2,0.055879399965564146,0.9560055244215873,0.575,40,34.875,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_fragile,2,-0.07756155824820622,-1.3994106046962502,0.3181818181818182,44,34.68181818181818,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,stressed_panic,2,-0.014041491896447236,-0.6165977210138512,0.48847926267281105,217,34.59907834101382,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,calm_trend,4,-0.03676849545643962,-1.1395271206262183,0.43956043956043955,273,34.61538461538461,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,neutral_mixed,4,0.03692773728921482,1.306887956700949,0.5567010309278351,388,34.59278350515464,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_confirmed,4,0.05344158956039804,0.8222023228005696,0.55,40,34.875,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_fragile,4,-0.014392101698449955,-0.2433813888361015,0.4090909090909091,44,34.68181818181818,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,stressed_panic,4,-0.027753516545200935,-0.9324861411332404,0.4608294930875576,217,34.59907834101382,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,calm_trend,8,-0.03213931051108732,-0.9815056963335135,0.42124542124542125,273,34.61538461538461,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,neutral_mixed,8,0.018875140248641217,0.5777967696063796,0.522077922077922,385,34.58961038961039,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_confirmed,8,0.1714776790359102,2.6300774055492524,0.75,40,34.875,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_fragile,8,0.06874784088855436,1.1279717413526562,0.5227272727272727,44,34.68181818181818,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,stressed_panic,8,-0.06650402024206228,-1.8081375518075764,0.42592592592592593,216,34.59722222222222,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,calm_trend,13,-0.029450473566751616,-0.7959508329390733,0.4908424908424908,273,34.61538461538461,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,neutral_mixed,13,0.01507514489998613,0.43828693936287877,0.5184210526315789,380,34.584210526315786,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_confirmed,13,0.24769415024924238,3.9419657707140305,0.85,40,34.875,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,recovery_fragile,13,0.1338081978972211,2.3966775329601644,0.6818181818181818,44,34.68181818181818,,r2_commodity_regime,unconditional
r2_commodity_regime__unconditional,stressed_panic,13,-0.088174943339678,-2.2985234339037524,0.39351851851851855,216,34.59722222222222,,r2_commodity_regime,unconditional
r2_commodity_regime__calm_trend_only,calm_trend,1,-0.004027918048454832,-0.19160759067893116,0.5084745762711864,236,34.63135593220339,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,neutral_mixed,1,-0.07496466522675704,-1.6603719523214684,0.4166666666666667,36,34.5,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,recovery_confirmed,1,0.3565658168555499,,1.0,1,35.0,Small state sample; treat as directional only.,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,calm_trend,2,-0.022791206605484702,-0.8820353663054771,0.4576271186440678,236,34.63135593220339,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,neutral_mixed,2,-0.03382685569029113,-0.5926572207692463,0.4444444444444444,36,34.5,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,recovery_confirmed,2,0.3393102933883639,,1.0,1,35.0,Small state sample; treat as directional only.,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,calm_trend,4,-0.04808189398621109,-1.3913079584273045,0.4322033898305085,236,34.63135593220339,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,neutral_mixed,4,0.08954129625802351,1.2417342420461313,0.6666666666666666,36,34.5,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,recovery_confirmed,4,0.31509455877474984,,1.0,1,35.0,Small state sample; treat as directional only.,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,calm_trend,8,-0.04363368756469187,-1.2988597632650207,0.3983050847457627,236,34.63135593220339,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,neutral_mixed,8,0.05482500963279691,0.7606080888147331,0.6111111111111112,36,34.5,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,recovery_confirmed,8,0.27927847225042257,,1.0,1,35.0,Small state sample; treat as directional only.,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,calm_trend,13,-0.040498728133879856,-1.0704202367748108,0.4745762711864407,236,34.63135593220339,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,neutral_mixed,13,0.061744678591021125,0.8813634214039794,0.5555555555555556,36,34.5,,r2_commodity_regime,calm_trend_only
r2_commodity_regime__calm_trend_only,recovery_confirmed,13,0.38890179780666323,,1.0,1,35.0,Small state sample; treat as directional only.,r2_commodity_regime,calm_trend_only
r2_commodity_regime__no_stressed_panic,calm_trend,1,-0.0026185016881101492,-0.1310175797124208,0.5054945054945055,273,34.61538461538461,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,neutral_mixed,1,0.0292060625341708,1.6577222965990763,0.5365853658536586,369,34.59620596205962,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_confirmed,1,0.04962999820310636,1.2242711753429227,0.575,40,34.875,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_fragile,1,-0.10444028527894669,-2.438022941743717,0.3333333333333333,39,34.69230769230769,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,stressed_panic,1,0.03641562685826624,0.5143329934005736,0.5925925925925926,27,34.592592592592595,Small state sample; treat as directional only.,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,calm_trend,2,-0.019356453682465937,-0.8031678971752055,0.45787545787545786,273,34.61538461538461,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,neutral_mixed,2,0.04974075722314447,2.1998317880699885,0.5636856368563685,369,34.59620596205962,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_confirmed,2,0.055879399965564146,0.9560055244215873,0.575,40,34.875,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_fragile,2,-0.08414215657981182,-1.3256577835741123,0.3076923076923077,39,34.69230769230769,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,stressed_panic,2,0.047198646495879557,0.8562831882605993,0.6153846153846154,26,34.57692307692308,Small state sample; treat as directional only.,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,calm_trend,4,-0.03676849545643962,-1.1395271206262183,0.43956043956043955,273,34.61538461538461,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,neutral_mixed,4,0.03467111014096803,1.1974550183626085,0.5570652173913043,368,34.59510869565217,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_confirmed,4,0.05344158956039804,0.8222023228005696,0.55,40,34.875,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_fragile,4,-0.03884104945222684,-0.6793051738924969,0.38461538461538464,39,34.69230769230769,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,stressed_panic,4,0.06939640691398506,1.1440598029212725,0.6153846153846154,26,34.57692307692308,Small state sample; treat as directional only.,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,calm_trend,8,-0.03213931051108732,-0.9815056963335135,0.42124542124542125,273,34.61538461538461,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,neutral_mixed,8,0.01652462813390398,0.4934968456034675,0.5232876712328767,365,34.59178082191781,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_confirmed,8,0.1714776790359102,2.6300774055492524,0.75,40,34.875,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_fragile,8,0.047284247496388425,0.7704587047760282,0.48717948717948717,39,34.69230769230769,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,stressed_panic,8,0.0646871138008482,1.3362320908500995,0.6,25,34.56,Small state sample; treat as directional only.,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,calm_trend,13,-0.029450473566751616,-0.7959508329390733,0.4908424908424908,273,34.61538461538461,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,neutral_mixed,13,0.013414242022501592,0.3796806546615679,0.5166666666666667,360,34.58611111111111,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_confirmed,13,0.24769415024924238,3.9419657707140305,0.85,40,34.875,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,recovery_fragile,13,0.15548455981736278,2.7946154572754334,0.717948717948718,39,34.69230769230769,,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__no_stressed_panic,stressed_panic,13,0.06954144842142104,1.6368805566885798,0.68,25,34.56,Small state sample; treat as directional only.,r2_commodity_regime,no_stressed_panic
r2_commodity_regime__recovery_only,calm_trend,1,0.35923914362626275,,1.0,1,34.0,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,neutral_mixed,1,0.035047287523587045,0.6742465020023344,0.5357142857142857,28,34.785714285714285,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_confirmed,1,0.02305557909122275,0.4642731870906644,0.5,28,34.892857142857146,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_fragile,1,-0.12424155858181074,-2.022467138608492,0.28,25,34.72,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,stressed_panic,1,-0.1365732973921609,-2.628043093245446,0.0,3,34.333333333333336,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,calm_trend,2,0.666193918883843,,1.0,1,34.0,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,neutral_mixed,2,0.11449957905940869,2.048062105028396,0.6785714285714286,28,34.785714285714285,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_confirmed,2,0.050940002618028675,0.7364779408883892,0.5714285714285714,28,34.892857142857146,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_fragile,2,-0.05468510807335222,-0.7139464932984617,0.32,25,34.72,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,stressed_panic,2,0.04398456118110352,0.6994315427862524,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,calm_trend,4,0.5413708772829345,,1.0,1,34.0,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,neutral_mixed,4,0.14262645286794498,2.319431293336314,0.7142857142857143,28,34.785714285714285,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_confirmed,4,0.02911639938373674,0.5837976354892432,0.5357142857142857,28,34.892857142857146,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_fragile,4,-0.014872661816596989,-0.16818450059097265,0.4,25,34.72,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,stressed_panic,4,0.057108611797023014,0.7955763878847633,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,calm_trend,8,-0.04443386260761906,,0.0,1,34.0,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,neutral_mixed,8,0.19541032599564628,2.884879500488376,0.75,28,34.785714285714285,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_confirmed,8,0.16731208961240435,2.5881333732745735,0.7857142857142857,28,34.892857142857146,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_fragile,8,0.10871026042294252,1.1906750335770535,0.56,25,34.72,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,stressed_panic,8,0.17089806562930235,6.038994680593778,1.0,3,34.333333333333336,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,calm_trend,13,-0.21667395900535077,,0.0,1,34.0,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,neutral_mixed,13,0.20841300464940163,3.6214181516748507,0.7142857142857143,28,34.785714285714285,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_confirmed,13,0.24652369508020264,4.083653734841603,0.8571428571428571,28,34.892857142857146,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,recovery_fragile,13,0.24873603319003026,4.346878588200955,0.92,25,34.72,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__recovery_only,stressed_panic,13,0.015023951646106584,0.24091921080441417,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_commodity_regime,recovery_only
r2_commodity_regime__vix_below_past_median,calm_trend,1,-0.005178830027200783,-0.26797993939433296,0.5043103448275862,232,34.599137931034484,,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,neutral_mixed,1,0.035828310080697576,1.6034721463610593,0.5370370370370371,216,34.5,,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,recovery_confirmed,1,0.10745001348984422,2.5645036542869217,0.631578947368421,19,34.73684210526316,Small state sample; treat as directional only.,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,recovery_fragile,1,-0.14201607024085147,-3.1379678732408105,0.2608695652173913,23,34.82608695652174,Small state sample; treat as directional only.,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,stressed_panic,1,0.01914058065267694,0.2129524004543858,0.5454545454545454,11,35.0,Small state sample; treat as directional only.,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,calm_trend,2,-0.023576415075263483,-0.9860524585686506,0.47413793103448276,232,34.599137931034484,,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,neutral_mixed,2,0.0596896432112663,2.149748330311555,0.5833333333333334,216,34.5,,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,recovery_confirmed,2,0.10131639944262467,1.193687807641706,0.5789473684210527,19,34.73684210526316,Small state sample; treat as directional only.,r2_commodity_regime,vix_below_past_median
r2_commodity_regime__vix_below_past_median,recovery_fragile,2,-0.07963368807023924,-1.3878469156627995,0.2608695652173913,23,34.82608695652174,Small state sample; treat as directional only.,r2_commodity_regime,vix_below_past_median
