variant_name,base_signal,horizon_weeks,market_state,event_count,avg_final_return,positive_barrier_hit_rate,negative_barrier_hit_rate,same_state_avg_return,same_state_positive_rate,same_state_negative_rate,return_lift_vs_same_state,positive_barrier_lift_vs_same_state,negative_barrier_lift_vs_same_state
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,recovery_confirmed,43,0.032721388263432204,0.6744186046511628,0.046511627906976744,0.032721388263432204,0.6744186046511628,0.046511627906976744,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,recovery_fragile,49,0.01359468821678871,0.40816326530612246,0.22448979591836735,0.01359468821678871,0.40816326530612246,0.22448979591836735,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,stressed_panic,225,0.006761656506353526,0.21333333333333335,0.1111111111111111,0.006761656506353526,0.21333333333333335,0.1111111111111111,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,13,calm_trend,287,0.018581030456828657,0.44947735191637633,0.14982578397212543,0.018581030456828657,0.44947735191637633,0.14982578397212543,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,13,neutral_mixed,415,0.020336073177191324,0.3855421686746988,0.1108433734939759,0.020336073177191324,0.3855421686746988,0.1108433734939759,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,13,recovery_confirmed,43,0.045828379362982896,0.8372093023255814,0.046511627906976744,0.045828379362982896,0.8372093023255814,0.046511627906976744,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,13,recovery_fragile,49,0.026087799669437667,0.42857142857142855,0.22448979591836735,0.026087799669437667,0.42857142857142855,0.22448979591836735,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,13,stressed_panic,225,0.011559829293412968,0.25333333333333335,0.08888888888888889,0.011559829293412968,0.25333333333333335,0.08888888888888889,0.0,0.0,0.0
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,4,calm_trend,219,0.005236936043633774,0.3424657534246575,0.182648401826484,0.005264166686956422,0.3170731707317073,0.20209059233449478,-2.723064332264824e-05,0.025392582692950194,-0.01944219050801077
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,4,neutral_mixed,310,0.006017688705881695,0.41935483870967744,0.14838709677419354,0.006913860664367966,0.36879432624113473,0.12293144208037825,-0.0008961719584862707,0.05056051246854271,0.02545565469381529
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,4,recovery_confirmed,37,0.017319359437858128,0.43243243243243246,0.13513513513513514,0.016731987480889613,0.3953488372093023,0.11627906976744186,0.0005873719569685146,0.03708359522313015,0.018856065367693284
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,4,recovery_fragile,40,0.004902587628632354,0.25,0.3,0.00374519511293821,0.22448979591836735,0.24489795918367346,0.0011573925156941442,0.025510204081632654,0.055102040816326525
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,4,stressed_panic,170,0.0018105050486234898,0.11764705882352941,0.14705882352941177,0.00292564687544051,0.11061946902654868,0.11504424778761062,-0.0011151418268170203,0.007027589796980732,0.03201457574180115
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,calm_trend,219,0.010797417829064048,0.4155251141552511,0.1689497716894977,0.01108697225977656,0.3902439024390244,0.17770034843205576,-0.0002895544307125117,0.025281211716226715,-0.008750576742558053
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,neutral_mixed,308,0.010461466477230823,0.4155844155844156,0.17207792207792208,0.012411932737063182,0.3761904761904762,0.1357142857142857,-0.0019504662598323584,0.039393939393939426,0.036363636363636376
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,recovery_confirmed,37,0.03320240808187609,0.6756756756756757,0.05405405405405406,0.032721388263432204,0.6744186046511628,0.046511627906976744,0.00048101981844388825,0.0012570710245128902,0.0075424261470773135
breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,breadth_ret13_positive_x_recovery_confirmed_signal,8,recovery_fragile,40,0.017414773613770144,0.475,0.25,0.01359468821678871,0.40816326530612246,0.22448979591836735,0.003820085396981433,0.06683673469387752,0.025510204081632654
