cik10,company_name_as_filed,sector,current_tickers,current_exchanges,has_current_sec_ticker,identity_status,candidate_symbols,symbol_count,symbol_source,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,first_eligible_decision,last_eligible_decision,inventory_interval_overlap,inventory_status
0000097210,"TERADYNE, INC",technology,TER,Nasdaq,True,current_ticker_available,TER,1,current_sec_mapping,False,True,TER,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000097476,TEXAS INSTRUMENTS INC,technology,TXN,Nasdaq,True,current_ticker_available,TXN,1,current_sec_mapping,False,True,TXN,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000097745,THERMO FISHER SCIENTIFIC INC.,technology,TMO,NYSE,True,current_ticker_available,TMO,1,current_sec_mapping,False,True,TMO,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000099302,TRANSCAT INC,technology,TRNS,Nasdaq,True,current_ticker_available,TRNS,1,current_sec_mapping,False,True,TRNS,2018-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000101984,UNIVERSAL ELECTRONICS INC,technology,UEIC,Nasdaq,True,current_ticker_available,UEIC,1,current_sec_mapping,False,True,UEIC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000103730,VISHAY INTERTECHNOLOGY INC,technology,VSH,NYSE,True,current_ticker_available,VSH,1,current_sec_mapping,False,True,VSH,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000106040,WESTERN DIGITAL CORP,technology,WDC,Nasdaq,True,current_ticker_available,WDC,1,current_sec_mapping,False,True,WDC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000202058,"L3HARRIS TECHNOLOGIES, INC. /DE/",technology,LHX,NYSE,True,current_ticker_available,LHX,1,current_sec_mapping,False,True,LHX,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000275880,PARSONS CORP,technology,PSN,NYSE,True,current_ticker_available,PSN,1,current_sec_mapping,False,True,PSN,2020-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000313616,DANAHER CORP /DE/,technology,DHR,NYSE,True,current_ticker_available,DHR,1,current_sec_mapping,False,True,DHR,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000315374,HURCO COMPANIES INC,technology,HURC,Nasdaq,True,current_ticker_available,HURC,1,current_sec_mapping,False,True,HURC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000319201,KLA CORP,technology,KLAC,Nasdaq,True,current_ticker_available,KLAC,1,current_sec_mapping,False,True,KLAC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000320121,TELOS CORP,technology,TLS,Nasdaq,True,current_ticker_available,TLS,1,current_sec_mapping,False,True,TLS,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000320193,APPLE INC,technology,AAPL,Nasdaq,True,current_ticker_available,AAPL,1,current_sec_mapping,False,True,AAPL,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000704532,ONTO INNOVATION INC.,technology,ONTO,NYSE,True,current_ticker_available,ONTO,1,current_sec_mapping,False,True,ONTO,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000708821,PAR TECHNOLOGY CORP,technology,PAR,NYSE,True,current_ticker_available,PAR,1,current_sec_mapping,False,True,PAR,2018-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000709283,QUANTUM CORP /DE/,technology,QMCO,Nasdaq,True,current_ticker_available,QMCO,1,current_sec_mapping,False,True,QMCO,2012-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,True,candidate_supported
0000712515,ELECTRONIC ARTS INC.,technology,EA,Nasdaq,True,current_ticker_available,EA,1,current_sec_mapping,False,True,EA,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000719733,KEY TRONIC CORP,technology,KTCC,Nasdaq,True,current_ticker_available,KTCC,1,current_sec_mapping,False,True,KTCC,2013-10-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,True,candidate_supported
0000722572,FRANKLIN WIRELESS CORP,technology,FKWL,Nasdaq,True,current_ticker_available,FKWL,1,current_sec_mapping,False,True,FKWL,2022-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,True,candidate_supported
0000723125,MICRON TECHNOLOGY INC,technology,MU,Nasdaq,True,current_ticker_available,MU,1,current_sec_mapping,False,True,MU,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000724004,MESA LABORATORIES INC /CO/,technology,MLAB,Nasdaq,True,current_ticker_available,MLAB,1,current_sec_mapping,False,True,MLAB,2013-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000724910,NVE CORP /NEW/,technology,NVEC,Nasdaq,True,current_ticker_available,NVEC,1,current_sec_mapping,False,True,NVEC,2012-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,True,candidate_supported
0000733269,"LIVERAMP HOLDINGS, INC.",technology,RAMP,NYSE,True,current_ticker_available,RAMP,1,current_sec_mapping,False,True,RAMP,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000746838,UNISYS CORP,technology,UIS,NYSE,True,current_ticker_available,UIS,1,current_sec_mapping,False,True,UIS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000751978,VICOR CORP,technology,VICR,Nasdaq,True,current_ticker_available,VICR,1,current_sec_mapping,False,True,VICR,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000769397,"AUTODESK, INC.",technology,ADSK,Nasdaq,True,current_ticker_available,ADSK,1,current_sec_mapping,False,True,ADSK,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000771266,KOPIN CORP,technology,KOPN,Nasdaq,True,current_ticker_available,KOPN,1,current_sec_mapping,False,True,KOPN,2012-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,True,candidate_supported
0000772406,"CIRRUS LOGIC, INC.",technology,CRUS,Nasdaq,True,current_ticker_available,CRUS,1,current_sec_mapping,False,True,CRUS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000779152,JACK HENRY & ASSOCIATES INC,technology,JKHY,Nasdaq,True,current_ticker_available,JKHY,1,current_sec_mapping,False,True,JKHY,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000780571,"ITRON, INC.",technology,ITRI,Nasdaq,True,current_ticker_available,ITRI,1,current_sec_mapping,False,True,ITRI,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000785786,PLEXUS CORP,technology,PLXS,Nasdaq,True,current_ticker_available,PLXS,1,current_sec_mapping,False,True,PLXS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000789019,MICROSOFT CORP,technology,MSFT,Nasdaq,True,current_ticker_available,MSFT,1,current_sec_mapping,False,True,MSFT,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000796343,ADOBE INC.,technology,ADBE,Nasdaq,True,current_ticker_available,ADBE,1,current_sec_mapping,False,True,ADBE,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000796505,"CLEARFIELD, INC.",technology,CLFD,Nasdaq,True,current_ticker_available,CLFD,1,current_sec_mapping,False,True,CLFD,2015-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000797721,VIASAT INC,technology,VSAT,Nasdaq,True,current_ticker_available,VSAT,1,current_sec_mapping,False,True,VSAT,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000798354,FISERV INC,technology,FISV,Nasdaq,True,current_ticker_available,FISV,1,current_sec_mapping,False,True,FISV,2012-04-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,True,candidate_supported
0000804328,QUALCOMM INC/DE,technology,QCOM,Nasdaq,True,current_ticker_available,QCOM,1,current_sec_mapping,False,True,QCOM,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000807863,MITEK SYSTEMS INC,technology,MITK,Nasdaq,True,current_ticker_available,MITK,1,current_sec_mapping,False,True,MITK,2013-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000810136,PHOTRONICS INC,technology,PLAB,Nasdaq,True,current_ticker_available,PLAB,1,current_sec_mapping,False,True,PLAB,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000813672,CADENCE DESIGN SYSTEMS INC,technology,CDNS,Nasdaq,True,current_ticker_available,CDNS,1,current_sec_mapping,False,True,CDNS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000816761,TERADATA CORP /DE/,technology,TDC,NYSE,True,current_ticker_available,TDC,1,current_sec_mapping,False,True,TDC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000817720,SYNAPTICS INC,technology,SYNA,Nasdaq,True,current_ticker_available,SYNA,1,current_sec_mapping,False,True,SYNA,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000820313,AMPHENOL CORP /DE/,technology,APH,NYSE,True,current_ticker_available,APH,1,current_sec_mapping,False,True,APH,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000833640,POWER INTEGRATIONS INC,technology,POWI,Nasdaq,True,current_ticker_available,POWI,1,current_sec_mapping,False,True,POWI,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000836690,INNOVATIVE SOLUTIONS & SUPPORT INC,technology,ISSC,Nasdaq,True,current_ticker_available,ISSC,1,current_sec_mapping,False,True,ISSC,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,True,candidate_supported
0000840715,CLEARONE INC,technology,CLRO,Nasdaq,True,current_ticker_available,CLRO,1,current_sec_mapping,False,True,CLRO,2016-07-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,True,candidate_supported
0000851205,COGNEX CORP,technology,CGNX,Nasdaq,True,current_ticker_available,CGNX,1,current_sec_mapping,False,True,CGNX,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000851310,HARMONIC INC.,technology,HLIT,Nasdaq,True,current_ticker_available,HLIT,1,current_sec_mapping,False,True,HLIT,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000854775,DIGI INTERNATIONAL INC,technology,DGII,Nasdaq,True,current_ticker_available,DGII,1,current_sec_mapping,False,True,DGII,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000855658,LATTICE SEMICONDUCTOR CORP,technology,LSCC,Nasdaq,True,current_ticker_available,LSCC,1,current_sec_mapping,False,True,LSCC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000857005,PTC INC.,technology,PTC,Nasdaq,True,current_ticker_available,PTC,1,current_sec_mapping,False,True,PTC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000858877,"CISCO SYSTEMS, INC.",technology,CSCO,Nasdaq,True,current_ticker_available,CSCO,1,current_sec_mapping,False,True,CSCO,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000860731,TYLER TECHNOLOGIES INC,technology,TYL,NYSE,True,current_ticker_available,TYL,1,current_sec_mapping,False,True,TYL,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000863436,BENCHMARK ELECTRONICS INC,technology,BHE,NYSE,True,current_ticker_available,BHE,1,current_sec_mapping,False,True,BHE,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000864749,TRIMBLE INC.,technology,TRMB,Nasdaq,True,current_ticker_available,TRMB,1,current_sec_mapping,False,True,TRMB,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000866291,"ALLEGRO MICROSYSTEMS, INC.",technology,ALGM,Nasdaq,True,current_ticker_available,ALGM,1,current_sec_mapping,False,True,ALGM,2022-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000866374,FLEX LTD.,technology,FLEX,Nasdaq,True,current_ticker_available,FLEX,1,current_sec_mapping,False,True,FLEX,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000866706,ESCO TECHNOLOGIES INC,technology,ESE,NYSE,True,current_ticker_available,ESE,1,current_sec_mapping,False,True,ESE,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000876167,PROGRESS SOFTWARE CORP /MA,technology,PRGS,Nasdaq,True,current_ticker_available,PRGS,1,current_sec_mapping,False,True,PRGS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000882508,QUICKLOGIC CORP,technology,QUIK,Nasdaq,True,current_ticker_available,QUIK,1,current_sec_mapping,False,True,QUIK,2012-04-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,True,candidate_supported
0000882835,ROPER TECHNOLOGIES INC,technology,ROP,Nasdaq,True,current_ticker_available,ROP,1,current_sec_mapping,False,True,ROP,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000883241,SYNOPSYS INC,technology,SNPS,Nasdaq,True,current_ticker_available,SNPS,1,current_sec_mapping,False,True,SNPS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000884144,ASURE SOFTWARE INC,technology,ASUR,Nasdaq,True,current_ticker_available,ASUR,1,current_sec_mapping,False,True,ASUR,2018-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000890394,"MOSYS, INC.",technology,PRSO,Nasdaq,True,current_ticker_available,PRSO,1,current_sec_mapping,False,True,PRSO,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,True,candidate_supported
0000891103,"MATCH GROUP, INC.",technology,MTCH,Nasdaq,True,current_ticker_available,MTCH,1,current_sec_mapping,False,True,MTCH,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000895419,"WOLFSPEED, INC.",technology,WOLF,NYSE,True,current_ticker_available,WOLF,1,current_sec_mapping,False,True,WOLF,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000896878,INTUIT INC.,technology,INTU,Nasdaq,True,current_ticker_available,INTU,1,current_sec_mapping,False,True,INTU,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000897723,SANMINA CORP,technology,SANM,Nasdaq,True,current_ticker_available,SANM,1,current_sec_mapping,False,True,SANM,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000898293,JABIL INC,technology,JBL,NYSE,True,current_ticker_available,JBL,1,current_sec_mapping,False,True,JBL,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000903651,INNODATA INC,technology,INOD,Nasdaq,True,current_ticker_available,INOD,1,current_sec_mapping,False,True,INOD,2012-04-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,True,candidate_supported
0000909494,TUCOWS INC /PA/,technology,TCX,Nasdaq,True,current_ticker_available,TCX,1,current_sec_mapping,False,True,TCX,2015-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000910638,3D SYSTEMS CORP,technology,DDD,NYSE,True,current_ticker_available,DDD,1,current_sec_mapping,False,True,DDD,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000912093,VIAVI SOLUTIONS INC.,technology,VIAV,Nasdaq,True,current_ticker_available,VIAV,1,current_sec_mapping,False,True,VIAV,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000914139,PARKERVISION INC,technology,PRKR,OTC,True,current_ticker_available,PRKR,1,current_sec_mapping,False,True,PRKR,2013-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,True,candidate_supported
0000917273,RAMBUS INC,technology,RMBS,Nasdaq,True,current_ticker_available,RMBS,1,current_sec_mapping,False,True,RMBS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000917520,INTEGRA LIFESCIENCES HOLDINGS CORP,technology,IART,Nasdaq,True,current_ticker_available,IART,1,current_sec_mapping,False,True,IART,2012-04-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,True,candidate_supported
0000918965,"SCANSOURCE, INC.",technology,SCSC,Nasdaq,True,current_ticker_available,SCSC,1,current_sec_mapping,False,True,SCSC,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000921582,IMAX CORP,technology,IMAX,NYSE,True,current_ticker_available,IMAX,1,current_sec_mapping,False,True,IMAX,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000924383,LRAD CORP,technology,GNSS,Nasdaq,True,current_ticker_available,GNSS,1,current_sec_mapping,False,True,GNSS,2012-04-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,True,candidate_supported
0000926282,"ADTRAN HOLDINGS, INC.",technology,ADTN,Nasdaq,True,current_ticker_available,ADTN,1,current_sec_mapping,False,True,ADTN,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000926326,"OMNICELL, INC.",technology,OMCL,Nasdaq,True,current_ticker_available,OMCL,1,current_sec_mapping,False,True,OMCL,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000927003,ADVANCED ENERGY INDUSTRIES INC,technology,AEIS,Nasdaq,True,current_ticker_available,AEIS,1,current_sec_mapping,False,True,AEIS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000935036,"ACI WORLDWIDE, INC.",technology,ACIW,Nasdaq,True,current_ticker_available,ACIW,1,current_sec_mapping,False,True,ACIW,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000936395,CIENA CORP,technology,CIEN,NYSE,True,current_ticker_available,CIEN,1,current_sec_mapping,False,True,CIEN,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,CLMB,Nasdaq,True,current_ticker_available,CLMB,1,current_sec_mapping,False,True,CLMB,2016-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,technology,TTWO,Nasdaq,True,current_ticker_available,TTWO,1,current_sec_mapping,False,True,TTWO,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000948708,"SMITH MICRO SOFTWARE, INC.",technology,SMSI,Nasdaq,True,current_ticker_available,SMSI,1,current_sec_mapping,False,True,SMSI,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0001000697,WATERS CORP /DE/,technology,WAT,NYSE,True,current_ticker_available,WAT,1,current_sec_mapping,False,True,WAT,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001001115,GEOSPACE TECHNOLOGIES CORP,technology,GEOS,Nasdaq,True,current_ticker_available,GEOS,1,current_sec_mapping,False,True,GEOS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001002047,"NETAPP, INC.",technology,NTAP,Nasdaq,True,current_ticker_available,NTAP,1,current_sec_mapping,False,True,NTAP,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001002638,OPEN TEXT CORP,technology,OTEX,Nasdaq,True,current_ticker_available,OTEX,1,current_sec_mapping,False,True,OTEX,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001005284,UNIVERSAL DISPLAY CORP PA,technology,OLED,Nasdaq,True,current_ticker_available,OLED,1,current_sec_mapping,False,True,OLED,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001007587,KVH INDUSTRIES INC DE,technology,KVHI,Nasdaq,True,current_ticker_available,KVHI,1,current_sec_mapping,False,True,KVHI,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001013237,FACTSET RESEARCH SYSTEMS INC,technology,FDS,NYSE,True,current_ticker_available,FDS,1,current_sec_mapping,False,True,FDS,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001013857,PEGASYSTEMS INC,technology,PEGA,Nasdaq,True,current_ticker_available,PEGA,1,current_sec_mapping,False,True,PEGA,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001014473,VERISIGN INC/CA,technology,VRSN,Nasdaq,True,current_ticker_available,VRSN,1,current_sec_mapping,False,True,VRSN,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001015739,AWARE INC /MA/,technology,AWRE,Nasdaq,True,current_ticker_available,AWRE,1,current_sec_mapping,False,True,AWRE,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,True,candidate_supported
0001017303,TRANSACT TECHNOLOGIES INC,technology,TACT,Nasdaq,True,current_ticker_available,TACT,1,current_sec_mapping,False,True,TACT,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
