tested_variant,cik10,ticker,window,weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,average_growth_allocation,maximum_growth_allocation,annual_total_turnover,cap_event_weeks
balanced_50,0000788965,HNRG,ytd,32,2026-01-02,2026-08-07,0.9864753575915586,0.5255828724327094,2.244941230835252,-0.13680599508964875,0.3309948660160415,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0000797721,VSAT,full_recent,188,2023-01-06,2026-08-07,0.4016201851769472,2.389417654565319,1.5601718354529868,-0.2146302188416993,0.23460245286189788,0.17176723232759442,0.21595744680851062,0.5,2.2096120210680854,17
balanced_50,0000797721,VSAT,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40594523105906655,1.797375423914307,1.5057134487160933,-0.2146302188416993,0.24711095036549097,0.17176723232759442,0.2388535031847133,0.5,2.558364244882712,17
balanced_50,0000797721,VSAT,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321732,1.5565739863259944,1.8407378255123445,-0.21252594302288463,0.2737700095540618,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000797721,VSAT,trailing_1y,53,2025-08-08,2026-08-07,1.013520143856271,1.040803949418767,2.514169262793409,-0.13680599508964886,0.29723060588358785,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0000797721,VSAT,ytd,32,2026-01-02,2026-08-07,0.9864753575915595,0.5255828724327098,2.244941230835253,-0.13680599508964875,0.3309948660160415,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0000807863,MITK,full_recent,188,2023-01-06,2026-08-07,0.39802625274695913,2.3581019275461172,1.5510835990624876,-0.21463021884169975,0.2342591562512646,0.1717672323275944,0.21595744680851062,0.5,2.2075887382998416,13
balanced_50,0000807863,MITK,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4016294824953519,1.7715297318003458,1.4951565108518516,-0.21463021884169953,0.24672169252086365,0.1717672323275944,0.2388535031847133,0.5,2.5559414604213746,13
balanced_50,0000807863,MITK,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321732,1.5565739863259944,1.840737825512347,-0.21252594302288497,0.27377000955406167,0.1717672323275944,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000807863,MITK,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562729,1.0408039494187689,2.5141692627934153,-0.13680599508964864,0.29723060588358763,0.1717672323275944,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0000807863,MITK,ytd,32,2026-01-02,2026-08-07,0.9864753575915604,0.5255828724327103,2.244941230835255,-0.13680599508964852,0.3309948660160413,0.1717672323275944,0.47812499999999997,0.5,2.237937524383214,8
balanced_50,0000858470,0000858470,full_recent,188,2023-01-06,2026-08-07,0.39831687263180116,2.360626433710626,1.54972358010989,-0.21463021884169997,0.23466059245424684,0.17176723232759444,0.21595744680851062,0.5,2.2132662379993167,20
balanced_50,0000858470,0000858470,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4030784301600594,1.7801891461583867,1.4983149508307083,-0.2146302188417002,0.2469303723207702,0.17176723232759444,0.2388535031847133,0.5,2.550440750927518,13
balanced_50,0000858470,0000858470,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321732,1.556573986325994,1.840737825512346,-0.2125259430228853,0.2737700095540618,0.17176723232759444,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000858470,0000858470,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562715,1.0408039494187675,2.5141692627934122,-0.13680599508964886,0.29723060588358774,0.17176723232759444,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0000858470,0000858470,ytd,32,2026-01-02,2026-08-07,0.986475357591557,0.5255828724327087,2.24494123083525,-0.13680599508964864,0.3309948660160414,0.17176723232759444,0.47812499999999997,0.5,2.237937524383215,8
balanced_50,0000889900,PTEN,full_recent,188,2023-01-06,2026-08-07,0.4041992956234841,2.4120205460397157,1.576634071437131,-0.21061432739988517,0.2330678673245282,0.17176723232759442,0.21595744680851062,0.5,2.2197085902140965,18
balanced_50,0000889900,PTEN,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40904368501874777,1.8160301839834054,1.5234790396299636,-0.21061432739988528,0.24536322290432203,0.17176723232759442,0.2388535031847133,0.5,2.5704544041148774,18
balanced_50,0000889900,PTEN,trailing_2y,105,2024-08-09,2026-08-07,0.5995969923564801,1.5819298478534223,1.871954198652343,-0.20849929162639058,0.2714570988986857,0.17176723232759442,0.2980952380952381,0.5,2.9709340049592425,12
balanced_50,0000889900,PTEN,trailing_1y,53,2025-08-08,2026-08-07,1.013520143856271,1.040803949418767,2.514169262793411,-0.13680599508964886,0.29723060588358785,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0000889900,PTEN,ytd,32,2026-01-02,2026-08-07,0.9864753575915586,0.5255828724327094,2.2449412308352508,-0.13680599508964864,0.3309948660160415,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0000896429,0000896429,full_recent,188,2023-01-06,2026-08-07,0.39949275480486834,2.3708548993078455,1.5547396250820065,-0.21463021884169897,0.23440977965484058,0.17176723232759442,0.21595744680851062,0.5,2.210783869971904,19
balanced_50,0000896429,0000896429,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4033231712399077,1.7816535877570407,1.4993969670627618,-0.2146302188416993,0.2468567507995462,0.17176723232759442,0.2388535031847133,0.5,2.5534466970226197,19
balanced_50,0000896429,0000896429,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321732,1.556573986325994,1.8407378255123465,-0.21252594302288486,0.2737700095540617,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000896429,0000896429,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562706,1.0408039494187666,2.514169262793411,-0.13680599508964864,0.29723060588358774,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0000896429,0000896429,ytd,32,2026-01-02,2026-08-07,0.9864753575915566,0.5255828724327085,2.2449412308352485,-0.13680599508964864,0.3309948660160415,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0000909494,TCX,full_recent,188,2023-01-06,2026-08-07,0.40324673461647476,2.4036598024980242,1.5651509843593188,-0.21463021884169964,0.23460232038777956,0.17176723232759442,0.21595744680851062,0.5,2.225116690137819,20
balanced_50,0000909494,TCX,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.407899180236692,1.8091298427175007,1.5113779897776878,-0.21463021884169964,0.2471101234018493,0.17176723232759442,0.2388535031847133,0.5,2.576930345424813,20
balanced_50,0000909494,TCX,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321732,1.556573986325994,1.8407378255123445,-0.21252594302288452,0.2737700095540617,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000909494,TCX,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562702,1.0408039494187662,2.5141692627934105,-0.13680599508964886,0.29723060588358763,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0000909494,TCX,ytd,32,2026-01-02,2026-08-07,0.9864753575915575,0.525582872432709,2.2449412308352485,-0.13680599508964875,0.33099486601604133,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0000912093,VIAV,full_recent,188,2023-01-06,2026-08-07,0.36218601705792763,2.057146706105145,1.4163593977397266,-0.21463021884169975,0.23887597261456506,0.17176723232759444,0.21595744680851062,0.5,2.227343429923476,17
balanced_50,0000912093,VIAV,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.3587115567775878,1.523143482019735,1.3450535251522322,-0.21463021884170053,0.2519793594626774,0.17176723232759444,0.2388535031847133,0.5,2.579596759945217,17
balanced_50,0000912093,VIAV,trailing_2y,105,2024-08-09,2026-08-07,0.517128563892099,1.3202029253343976,1.6281852699375066,-0.21252594302288585,0.2809914086949957,0.17176723232759444,0.2980952380952381,0.5,2.9916951394460214,12
balanced_50,0000912093,VIAV,trailing_1y,53,2025-08-08,2026-08-07,0.8307057014611692,0.8521190150573807,2.1023717950447613,-0.142009788360687,0.3116949463080602,0.17176723232759444,0.441509433962264,0.5,2.3370313272817556,12
balanced_50,0000912093,VIAV,ytd,32,2026-01-02,2026-08-07,0.6967507084407549,0.38453330996503254,1.676658004700604,-0.142009788360687,0.35231191686210794,0.17176723232759444,0.47812499999999997,0.5,2.3809841936262996,12
balanced_50,0000927003,AEIS,full_recent,188,2023-01-06,2026-08-07,0.40293264992600264,2.400906295028391,1.5627309220674634,-0.21463021884169975,0.2348551542380001,0.17176723232759444,0.21595744680851062,0.5,2.2143241430672584,19
balanced_50,0000927003,AEIS,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4075218402037224,1.8068573006733692,1.5087840256154772,-0.21463021884170053,0.24739794823462385,0.17176723232759444,0.2388535031847133,0.5,2.5640067858753515,19
balanced_50,0000927003,AEIS,trailing_2y,105,2024-08-09,2026-08-07,0.5993414937068009,1.5810971775594123,1.8547429890106752,-0.21252594302288585,0.2743555581323725,0.17176723232759444,0.2980952380952381,0.5,2.9683844163129844,14
balanced_50,0000927003,AEIS,trailing_1y,53,2025-08-08,2026-08-07,1.0320010806694846,1.0598972068228187,2.538111478980283,-0.13680599508964886,0.29817862720128335,0.17176723232759444,0.441509433962264,0.5,2.2716004987034366,14
balanced_50,0000927003,AEIS,ytd,32,2026-01-02,2026-08-07,0.9864753575915557,0.5255828724327081,2.244941230835247,-0.13680599508964875,0.3309948660160414,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0000936395,CIEN,full_recent,188,2023-01-06,2026-08-07,0.3973976065435689,2.3526458069598717,1.5490230866755865,-0.21463021884169986,0.2342824794963808,0.17176723232759442,0.21595744680851062,0.5,2.2125312560773454,18
balanced_50,0000936395,CIEN,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4008748020303976,1.7670266521585352,1.4928271140260265,-0.21463021884169942,0.246748468358633,0.17176723232759442,0.2388535031847133,0.5,2.5618598893523985,18
balanced_50,0000936395,CIEN,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321725,1.5565739863259922,1.8407378255123445,-0.21252594302288463,0.2737700095540618,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576524,8
balanced_50,0000936395,CIEN,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562702,1.0408039494187662,2.5141692627934096,-0.13680599508964897,0.2972306058835878,0.17176723232759442,0.441509433962264,0.5,2.2506635269840425,8
balanced_50,0000936395,CIEN,ytd,32,2026-01-02,2026-08-07,0.9864753575915561,0.5255828724327083,2.244941230835247,-0.13680599508964875,0.3309948660160414,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001006655,EPM,full_recent,188,2023-01-06,2026-08-07,0.3996940631408299,2.3726082442280187,1.554209669737379,-0.21463021884170008,0.2346128959537745,0.17176723232759442,0.21595744680851062,0.5,2.2065031083521642,13
balanced_50,0001006655,EPM,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4036319888412574,1.7835021760114573,1.4989373330762727,-0.2146302188417003,0.24712360276403736,0.17176723232759442,0.2388535031847133,0.5,2.5546414704203344,13
balanced_50,0001006655,EPM,trailing_2y,105,2024-08-09,2026-08-07,0.591797991832171,1.5565739863259869,1.8407378255123417,-0.2125259430228853,0.2737700095540619,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0001006655,EPM,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562698,1.0408039494187658,2.514169262793408,-0.13680599508964897,0.29723060588358796,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001006655,EPM,ytd,32,2026-01-02,2026-08-07,0.9864753575915566,0.5255828724327085,2.244941230835248,-0.13680599508964864,0.3309948660160415,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001035002,VLO,full_recent,188,2023-01-06,2026-08-07,0.3970308871853443,2.3494659544542493,1.5443998766530644,-0.2146302188416992,0.23490747100741985,0.1717672323275944,0.21595744680851062,0.5,2.212013029080139,13
balanced_50,0001035002,VLO,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4035587099735696,1.783063452938173,1.4981731765301294,-0.21463021884169897,0.2472341046712877,0.1717672323275944,0.2388535031847133,0.5,2.55433696112749,13
balanced_50,0001035002,VLO,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321723,1.5565739863259913,1.8407378255123437,-0.21252594302288474,0.2737700095540617,0.1717672323275944,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0001035002,VLO,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562693,1.0408039494187653,2.514169262793407,-0.13680599508964852,0.29723060588358785,0.1717672323275944,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0001035002,VLO,ytd,32,2026-01-02,2026-08-07,0.9864753575915544,0.5255828724327074,2.244941230835246,-0.13680599508964852,0.33099486601604133,0.1717672323275944,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001039399,FORM,full_recent,188,2023-01-06,2026-08-07,0.4034137906252475,2.4051250005155187,1.5659907026823914,-0.21157289836135262,0.23454315673812703,0.17176723232759442,0.21595744680851062,0.5,2.209446141440329,15
balanced_50,0001039399,FORM,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.408099887420879,1.8103391091293255,1.5122960933677148,-0.21157289836135307,0.24704273026238324,0.17176723232759442,0.2388535031847133,0.5,2.558165611952659,15
balanced_50,0001039399,FORM,trailing_2y,105,2024-08-09,2026-08-07,0.6003237026632744,1.584298938467,1.85984061120495,-0.21157289836135285,0.27387023965068213,0.17176723232759442,0.2980952380952381,0.5,2.9596504705428632,10
balanced_50,0001039399,FORM,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562698,1.0408039494187658,2.514169262793408,-0.13680599508964875,0.29723060588358774,0.17176723232759442,0.441509433962264,0.5,2.2506635269840425,8
balanced_50,0001039399,FORM,ytd,32,2026-01-02,2026-08-07,0.9864753575915548,0.5255828724327076,2.244941230835246,-0.13680599508964864,0.3309948660160414,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001045810,NVDA,full_recent,188,2023-01-06,2026-08-07,0.37116692691705566,2.1306482016474226,1.4608101878642865,-0.22779076699287493,0.23562933640851394,0.17176723232759444,0.21595744680851062,0.5,2.262958571051729,29
balanced_50,0001045810,NVDA,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.3694453068887913,1.583806197036275,1.3933911327361321,-0.22779076699287493,0.24828733003514486,0.17176723232759444,0.2388535031847133,0.5,2.6222441900860547,29
balanced_50,0001045810,NVDA,trailing_2y,105,2024-08-09,2026-08-07,0.5784963986978182,1.5136196781295603,1.8036279413832323,-0.2156834193580628,0.27492547768664405,0.17176723232759444,0.2980952380952381,0.5,3.0052207728221565,18
balanced_50,0001045810,NVDA,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562724,1.0408039494187684,2.5141692627934122,-0.13680599508964864,0.29723060588358785,0.17176723232759444,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001045810,NVDA,ytd,32,2026-01-02,2026-08-07,0.9864753575915566,0.5255828724327085,2.2449412308352485,-0.13680599508964852,0.33099486601604144,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001104485,NOG,full_recent,188,2023-01-06,2026-08-07,0.39995027578934494,2.374840745957101,1.5546685710569796,-0.21463021884169975,0.23466937194911316,0.17176723232759444,0.21595744680851062,0.5,2.208892029797709,18
balanced_50,0001104485,NOG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40393965997185544,1.7853447183320794,1.4994951363595102,-0.21463021884170053,0.24718776728589434,0.17176723232759444,0.2388535031847133,0.5,2.5575020897309226,18
balanced_50,0001104485,NOG,trailing_2y,105,2024-08-09,2026-08-07,0.5932591640625531,1.5613148873981717,1.8421592294924678,-0.21252594302288585,0.2741085882100235,0.17176723232759444,0.2980952380952381,0.5,2.958658346839887,13
balanced_50,0001104485,NOG,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562698,1.0408039494187658,2.5141692627934074,-0.13680599508964886,0.29723060588358796,0.17176723232759444,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001104485,NOG,ytd,32,2026-01-02,2026-08-07,0.9864753575915557,0.5255828724327081,2.244941230835247,-0.13680599508964875,0.3309948660160415,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0001162194,LAB,full_recent,188,2023-01-06,2026-08-07,0.41749138733445057,2.5302432167193176,1.6263744962173063,-0.21077563348586248,0.23156830826775127,0.17176723232759444,0.21595744680851062,0.5,2.2263281447167964,15
balanced_50,0001162194,LAB,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4250301295597625,1.9136024595816021,1.5791867832944988,-0.2107756334858628,0.24364899008892865,0.17176723232759444,0.2388535031847133,0.5,2.578381004411104,15
balanced_50,0001162194,LAB,trailing_2y,105,2024-08-09,2026-08-07,0.6155231820146272,1.634100929695495,1.9068677973113113,-0.21077563348586237,0.27182537717779115,0.17176723232759444,0.2980952380952381,0.5,2.977617616627752,10
balanced_50,0001162194,LAB,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562724,1.0408039494187684,2.5141692627934127,-0.13680599508964864,0.29723060588358763,0.17176723232759444,0.441509433962264,0.5,2.2506635269840425,8
balanced_50,0001162194,LAB,ytd,32,2026-01-02,2026-08-07,0.9864753575915557,0.5255828724327081,2.244941230835248,-0.13680599508964852,0.3309948660160413,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0001280452,MPWR,full_recent,188,2023-01-06,2026-08-07,0.39940157962039247,2.3700610034052096,1.5550651147065786,-0.21463021884169997,0.23430309391027349,0.17176723232759442,0.21595744680851062,0.5,2.211064216275628,19
balanced_50,0001280452,MPWR,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40325417814826525,1.7812407059885982,1.4991848287923826,-0.2146302188416992,0.24685996604244861,0.17176723232759442,0.2388535031847133,0.5,2.553713125095779,19
balanced_50,0001280452,MPWR,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321707,1.5565739863259864,1.8407378255123426,-0.2125259430228843,0.2737700095540617,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0001280452,MPWR,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562693,1.0408039494187653,2.5141692627934096,-0.13680599508964886,0.29723060588358774,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0001280452,MPWR,ytd,32,2026-01-02,2026-08-07,0.9864753575915586,0.5255828724327094,2.244941230835252,-0.13680599508964875,0.33099486601604133,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001321655,PLTR,full_recent,188,2023-01-06,2026-08-07,0.41763394852973446,2.5315270160622556,1.5978049754447965,-0.21463021884169975,0.2365036750942755,0.1718948607762353,0.21595744680851062,0.5,2.3604838184909993,23
balanced_50,0001321655,PLTR,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.42520174938479016,1.9146620129023066,1.5497022009619152,-0.21463021884170053,0.24926594206489497,0.1718948607762353,0.2388535031847133,0.5,2.739026015045181,23
balanced_50,0001321655,PLTR,trailing_2y,105,2024-08-09,2026-08-07,0.6294731027138505,1.6802309804766353,1.9094392112293932,-0.21252594302288585,0.27669061940665307,0.1718948607762353,0.2980952380952381,0.5,3.2300798351669213,18
balanced_50,0001321655,PLTR,trailing_1y,53,2025-08-08,2026-08-07,1.1090301200145483,1.1395140526215868,2.6362543806791123,-0.1429944572185864,0.3017911225714888,0.1718948607762353,0.441509433962264,0.5,2.8093028942759886,18
balanced_50,0001321655,PLTR,ytd,32,2026-01-02,2026-08-07,1.119989403097951,0.5878911651826335,2.3828674242768257,-0.1429944572185864,0.3408728723145051,0.1718948607762353,0.47812499999999997,0.5,2.899226620021888,13
balanced_50,0001431959,nan,full_recent,188,2023-01-06,2026-08-07,0.39901097067039437,2.3666613583909304,1.5509525553098975,-0.21463021884170108,0.23482072336962612,0.17176723232759442,0.21595744680851062,0.5,2.214453643353882,20
balanced_50,0001431959,nan,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4030784301600592,1.7801891461583854,1.4983149508307063,-0.21463021884170064,0.24693037232077011,0.17176723232759442,0.2388535031847133,0.5,2.550440750927518,13
balanced_50,0001431959,nan,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321714,1.5565739863259886,1.840737825512344,-0.21252594302288552,0.27377000955406167,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0001431959,nan,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562733,1.0408039494187693,2.5141692627934145,-0.13680599508964897,0.29723060588358774,0.17176723232759442,0.441509433962264,0.5,2.250663526984044,8
balanced_50,0001431959,nan,ytd,32,2026-01-02,2026-08-07,0.9864753575915575,0.525582872432709,2.2449412308352503,-0.13680599508964897,0.3309948660160414,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832147,8
balanced_50,0001451505,RIG,full_recent,188,2023-01-06,2026-08-07,0.4122880148286052,2.48361616144957,1.5992631272002886,-0.2010717528159941,0.23344354608844736,0.17176723232759442,0.21595744680851062,0.5,2.213080695934311,16
balanced_50,0001451505,RIG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.41876847423640395,1.8751199260627844,1.5494735755541376,-0.20107175281599365,0.2457871261674771,0.17176723232759442,0.2388535031847133,0.5,2.5625178173339873,16
balanced_50,0001451505,RIG,trailing_2y,105,2024-08-09,2026-08-07,0.6053203175040747,1.6006177013450085,1.8795018591291994,-0.19928239778763834,0.27242801955349055,0.17176723232759442,0.2980952380952381,0.5,2.9535855596021956,9
balanced_50,0001451505,RIG,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562706,1.0408039494187666,2.5141692627934114,-0.13680599508964886,0.2972306058835876,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001451505,RIG,ytd,32,2026-01-02,2026-08-07,0.9864753575915552,0.5255828724327078,2.2449412308352485,-0.13680599508964864,0.3309948660160411,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001463101,ENPH,full_recent,188,2023-01-06,2026-08-07,0.4018741790969844,2.391638792268914,1.5619895474553736,-0.21463021884169986,0.23441962985190523,0.17176723232759442,0.21595744680851062,0.5,2.2108940603683793,18
balanced_50,0001463101,ENPH,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40307843016005873,1.7801891461583823,1.498314950830706,-0.21463021884170042,0.2469303723207702,0.17176723232759442,0.2388535031847133,0.5,2.5504407509275175,13
balanced_50,0001463101,ENPH,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321716,1.556573986325989,1.840737825512344,-0.2125259430228853,0.2737700095540617,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0001463101,ENPH,trailing_1y,53,2025-08-08,2026-08-07,1.013520143856272,1.040803949418768,2.5141692627934122,-0.13680599508964875,0.29723060588358785,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001463101,ENPH,ytd,32,2026-01-02,2026-08-07,0.9864753575915604,0.5255828724327103,2.2449412308352548,-0.1368059950896484,0.3309948660160415,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001507605,MARA,full_recent,188,2023-01-06,2026-08-07,0.38862809290211087,2.2772007038662965,1.5150909074186054,-0.2359380885378678,0.23555854690963138,0.17176723232759442,0.21595744680851062,0.5,2.2044475984466323,14
balanced_50,0001507605,MARA,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.390354131443734,1.7047598267750068,1.455051520933661,-0.23593808853786835,0.24820324137335925,0.17176723232759442,0.2388535031847133,0.5,2.5521800955016087,14
balanced_50,0001507605,MARA,trailing_2y,105,2024-08-09,2026-08-07,0.5702616289287801,1.487211570460048,1.7805149447027375,-0.22800544582774207,0.27561375912526176,0.17176723232759442,0.2980952380952381,0.5,2.9507006983255786,9
balanced_50,0001507605,MARA,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562724,1.0408039494187684,2.514169262793412,-0.13680599508964886,0.2972306058835879,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8
balanced_50,0001507605,MARA,ytd,32,2026-01-02,2026-08-07,0.9864753575915575,0.525582872432709,2.2449412308352494,-0.13680599508964875,0.3309948660160416,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001511737,UI,full_recent,188,2023-01-06,2026-08-07,0.40809075880963586,2.4463307819127715,1.5810272546123956,-0.21463021884169975,0.2344084946949732,0.17176723232759442,0.21595744680851062,0.5,2.2740951071158144,22
balanced_50,0001511737,UI,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4137208807969248,1.8443473229145444,1.5293201682511104,-0.21463021884170053,0.2468874079219477,0.17176723232759442,0.2388535031847133,0.5,2.6355796600226666,22
balanced_50,0001511737,UI,trailing_2y,105,2024-08-09,2026-08-07,0.6098852149700691,1.6155718159993917,1.8833464842766932,-0.21252594302288585,0.2736024979177672,0.17176723232759442,0.2980952380952381,0.5,3.075402904323732,17
balanced_50,0001511737,UI,trailing_1y,53,2025-08-08,2026-08-07,1.059952355621025,1.0887809146964997,2.596612372970816,-0.13680599508964875,0.2966227344921806,0.17176723232759442,0.441509433962264,0.5,2.487465213730826,17
balanced_50,0001511737,UI,ytd,32,2026-01-02,2026-08-07,0.9867582635927312,0.5257165718527435,2.245292013470637,-0.13680599508964886,0.3310094811316306,0.17176723232759442,0.47812499999999997,0.5,2.209501387211447,8
balanced_50,0001561550,DDOG,full_recent,188,2023-01-06,2026-08-07,0.39428648498171937,2.3257382397103514,1.5397027310273024,-0.21463021884169997,0.2342356828323927,0.17176723232759442,0.21595744680851062,0.5,2.2117466013063014,13
balanced_50,0001561550,DDOG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4030784301600594,1.7801891461583859,1.4983149508307076,-0.2146302188417002,0.24693037232077025,0.17176723232759442,0.2388535031847133,0.5,2.550440750927518,13
balanced_50,0001561550,DDOG,trailing_2y,105,2024-08-09,2026-08-07,0.5917979918321734,1.5565739863259949,1.8407378255123454,-0.21252594302288452,0.27377000955406183,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576524,8
balanced_50,0001561550,DDOG,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562729,1.0408039494187689,2.5141692627934122,-0.13680599508964852,0.29723060588358785,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0001561550,DDOG,ytd,32,2026-01-02,2026-08-07,0.9864753575915575,0.525582872432709,2.24494123083525,-0.1368059950896484,0.33099486601604144,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0001562088,DUOL,full_recent,188,2023-01-06,2026-08-07,0.38964762405255016,2.285908114621177,1.514394583944329,-0.2344231749016248,0.23631743626862717,0.17176723232759442,0.21595744680851062,0.5,2.2214833857497784,18
balanced_50,0001562088,DUOL,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.39157657735844387,1.7119462815982454,1.4547475538221395,-0.23442317490162523,0.24906608184245996,0.17176723232759442,0.2388535031847133,0.5,2.57257963698563,18
balanced_50,0001562088,DUOL,trailing_2y,105,2024-08-09,2026-08-07,0.5723264438104114,1.4938200069689036,1.7794966133892351,-0.2302042012222445,0.27676279324837944,0.17176723232759442,0.2980952380952381,0.5,2.9812028698778774,13
