task_id,barrier_id,model_name,split,actual_label,predicted_label,count
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,0,0,296
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,1,0,26
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,-1,-1,6
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,0,0,671
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,train,1,1,9
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,0,0,104
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,validation,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,-1,0,2
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,0,0,296
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,1,0,26
task_3_phase4b_vs_production_switch,h8_u2_l2,lightgbm,holdout,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,0,0,689
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,0,1,1
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,train,1,1,1
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,0,0,102
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,1,0,2
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,validation,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,0,0,311
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,1,0,8
task_3_phase4b_vs_production_switch,h13_u3_l3,logistic_regression,holdout,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,0,0,690
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,train,1,1,1
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,0,0,102
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,1,0,2
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,validation,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,0,0,311
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,1,0,8
task_3_phase4b_vs_production_switch,h13_u3_l3,random_forest,holdout,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,0,0,690
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,train,1,1,1
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,0,0,102
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,1,0,2
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,validation,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,0,0,311
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,1,0,8
task_3_phase4b_vs_production_switch,h13_u3_l3,gradient_boosting,holdout,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,0,0,690
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,train,1,1,1
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,0,0,102
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,1,0,2
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,validation,1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,-1,0,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,0,0,311
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,0,1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,1,0,8
task_3_phase4b_vs_production_switch,h13_u3_l3,lightgbm,holdout,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,0,0,681
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,train,1,1,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,0,0,104
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,validation,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,-1,0,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,0,0,321
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,1,0,5
task_4_mlx9_sleeve_vs_production,h4_u1_l1,logistic_regression,holdout,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,0,0,679
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,0,1,2
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,train,1,1,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,0,0,104
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,validation,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,-1,0,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,0,0,321
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,1,0,5
task_4_mlx9_sleeve_vs_production,h4_u1_l1,random_forest,holdout,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,0,0,681
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,train,1,1,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,0,0,104
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,validation,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,-1,0,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,0,0,319
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,0,1,2
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,1,0,5
task_4_mlx9_sleeve_vs_production,h4_u1_l1,gradient_boosting,holdout,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,0,0,681
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,train,1,1,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,-1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,0,0,104
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,1,0,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,validation,1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,-1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,-1,0,1
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,-1,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,0,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,0,0,321
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,0,1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,1,-1,0
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,1,0,5
task_4_mlx9_sleeve_vs_production,h4_u1_l1,lightgbm,holdout,1,1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,-1,-1,225
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,-1,0,32
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,-1,1,77
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,0,-1,6
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,0,0,91
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,0,1,6
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,1,-1,131
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,1,0,74
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,train,1,1,297
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,-1,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,-1,0,45
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,-1,1,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,0,0,17
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,0,1,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,1,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,1,0,38
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,validation,1,1,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,-1,-1,34
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,-1,0,80
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,-1,1,7
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,0,-1,13
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,0,0,9
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,0,1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,1,-1,44
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,1,0,131
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,logistic_regression,holdout,1,1,10
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,-1,-1,190
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,-1,0,55
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,-1,1,89
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,0,-1,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,0,0,93
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,0,1,8
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,1,-1,79
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,1,0,90
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,train,1,1,333
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,-1,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,-1,0,21
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,-1,1,25
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,0,-1,3
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,0,0,3
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,0,1,13
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,1,-1,3
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,1,0,20
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,validation,1,1,16
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,-1,-1,12
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,-1,0,34
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,-1,1,75
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,0,-1,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,0,0,13
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,0,1,8
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,1,-1,12
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,1,0,53
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,random_forest,holdout,1,1,120
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,-1,-1,180
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,-1,0,2
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,-1,1,152
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,0,-1,4
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,0,0,46
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,0,1,53
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,1,-1,25
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,1,0,5
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,train,1,1,472
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,-1,-1,1
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,-1,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,-1,1,45
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,0,-1,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,0,0,0
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,0,1,19
task_5_mlx5_offensive_sleeve_danger,h4_u1_l1,gradient_boosting,validation,1,-1,1
