date,active_member_count,pct_members_above_50d_ma,pct_members_above_100d_ma,pct_members_above_200d_ma,pct_members_positive_4w_return,pct_members_positive_13w_return,pct_members_positive_26w_return,pct_members_with_13w_high,pct_members_with_52w_high,pct_members_in_drawdown_less_than_10pct,equal_weight_current_constituent_return,median_member_13w_return,diagnostic_label,breadth_thrust_4w,breadth_thrust_8w,broad_bull_diagnostic_flag,narrow_bull_diagnostic_warning,neutral_risk_on_diagnostic,pct_members_above_50d_ma_lag1w,pct_members_above_100d_ma_lag1w,pct_members_above_200d_ma_lag1w,pct_members_positive_4w_return_lag1w,pct_members_positive_13w_return_lag1w,pct_members_positive_26w_return_lag1w,pct_members_with_13w_high_lag1w,pct_members_with_52w_high_lag1w,pct_members_in_drawdown_less_than_10pct_lag1w,equal_weight_current_constituent_return_lag1w,median_member_13w_return_lag1w,breadth_thrust_4w_lag1w,breadth_thrust_8w_lag1w,broad_bull_diagnostic_flag_lag1w,narrow_bull_diagnostic_warning_lag1w,neutral_risk_on_diagnostic_lag1w
2023-04-21,497,0.5835010060362174,0.5492957746478874,0.6217303822937625,0.8430583501006036,0.5110663983903421,0.7525150905432596,0.19114688128772636,0.10462776659959759,0.4688128772635815,0.0012587324034086724,0.0014528933266744204,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.32595573440643866,0.10261569416499,0,0,1,0.5633802816901409,0.5492957746478874,0.6317907444668008,0.8732394366197183,0.47484909456740443,0.8390342052313883,0.13279678068410464,0.06841046277665996,0.4647887323943662,0.012884738094293306,-0.009840883199484507,0.33400402414486924,-0.11066398390342047,0.0,0.0,0.0
2023-04-28,497,0.6036217303822937,0.5251509054325956,0.6217303822937625,0.5392354124748491,0.448692152917505,0.6398390342052314,0.1790744466800805,0.11267605633802817,0.47283702213279677,0.0024763703521482375,-0.019287319354096222,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.07645875251509049,0.05030181086519114,0,0,0,0.5835010060362174,0.5492957746478874,0.6217303822937625,0.8430583501006036,0.5110663983903421,0.7525150905432596,0.19114688128772636,0.10462776659959759,0.4688128772635815,0.0012587324034086724,0.0014528933266744204,0.32595573440643866,0.10261569416499,0.0,0.0,1.0
2023-05-05,497,0.5573440643863179,0.49899396378269617,0.5513078470824949,0.5291750503018109,0.3963782696177062,0.6579476861167002,0.1790744466800805,0.11267605633802817,0.44064386317907445,-0.008630317435758221,-0.03689624936999214,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.10663983903420521,0.37424547283702214,0,0,0,0.6036217303822937,0.5251509054325956,0.6217303822937625,0.5392354124748491,0.448692152917505,0.6398390342052314,0.1790744466800805,0.11267605633802817,0.47283702213279677,0.0024763703521482375,-0.019287319354096222,0.07645875251509049,0.05030181086519114,0.0,0.0,0.0
2023-05-12,497,0.5130784708249497,0.47283702213279677,0.5251509054325956,0.45472837022132795,0.3983903420523139,0.4969818913480885,0.15090543259557343,0.09456740442655935,0.41851106639839036,-0.008024958280026159,-0.03168258191719375,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.05030181086519114,0.2837022132796781,0,0,0,0.5573440643863179,0.49899396378269617,0.5513078470824949,0.5291750503018109,0.3963782696177062,0.6579476861167002,0.1790744466800805,0.11267605633802817,0.44064386317907445,-0.008630317435758221,-0.03689624936999214,0.10663983903420521,0.37424547283702214,0.0,0.0,0.0
2023-05-19,497,0.5291750503018109,0.45472837022132795,0.5352112676056338,0.42655935613682094,0.38028169014084506,0.5171026156941649,0.18309859154929578,0.11670020120724346,0.4245472837022133,0.011375946731735634,-0.03721541885915325,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.05432595573440646,0.2716297786720322,0,0,0,0.5130784708249497,0.47283702213279677,0.5251509054325956,0.45472837022132795,0.3983903420523139,0.4969818913480885,0.15090543259557343,0.09456740442655935,0.41851106639839036,-0.008024958280026159,-0.03168258191719375,-0.05030181086519114,0.2837022132796781,0.0,0.0,0.0
2023-05-26,497,0.3903420523138833,0.3903420523138833,0.47484909456740443,0.3199195171026157,0.41448692152917505,0.42857142857142855,0.11066398390342053,0.06639839034205232,0.37424547283702214,-0.007953704543108602,-0.02351745876683653,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.21327967806841042,-0.13682092555331993,0,0,0,0.5291750503018109,0.45472837022132795,0.5352112676056338,0.42655935613682094,0.38028169014084506,0.5171026156941649,0.18309859154929578,0.11670020120724346,0.4245472837022133,0.011375946731735634,-0.03721541885915325,-0.05432595573440646,0.2716297786720322,0.0,0.0,0.0
2023-06-02,497,0.5653923541247485,0.48893360160965793,0.5774647887323944,0.4909456740442656,0.4346076458752515,0.448692152917505,0.1891348088531187,0.08450704225352113,0.45875251509054327,0.021208431244697176,-0.02138111349144267,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.008048289738430636,0.11468812877263584,0,0,0,0.3903420523138833,0.3903420523138833,0.47484909456740443,0.3199195171026157,0.41448692152917505,0.42857142857142855,0.11066398390342053,0.06639839034205232,0.37424547283702214,-0.007953704543108602,-0.02351745876683653,-0.21327967806841042,-0.13682092555331993,0.0,0.0,0.0
2023-06-09,497,0.6116700201207244,0.5553319919517102,0.6096579476861167,0.6498993963782697,0.6599597585513078,0.5613682092555332,0.22736418511066397,0.10865191146881288,0.4909456740442656,0.009687075378805324,0.04173648878018099,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.09859154929577463,0.048289738430583484,0,0,1,0.5653923541247485,0.48893360160965793,0.5774647887323944,0.4909456740442656,0.4346076458752515,0.448692152917505,0.1891348088531187,0.08450704225352113,0.45875251509054327,0.021208431244697176,-0.02138111349144267,0.008048289738430636,0.11468812877263584,0.0,0.0,0.0
2023-06-16,497,0.7303822937625755,0.6559356136820925,0.6901408450704225,0.7907444668008048,0.8108651911468813,0.6659959758551308,0.4124748490945674,0.20321931589537223,0.5472837022132797,0.02781112335649211,0.08416982369716974,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.20120724346076457,0.1468812877263581,1,0,1,0.6116700201207244,0.5553319919517102,0.6096579476861167,0.6498993963782697,0.6599597585513078,0.5613682092555332,0.22736418511066397,0.10865191146881288,0.4909456740442656,0.009687075378805324,0.04173648878018099,0.09859154929577463,0.048289738430583484,0.0,0.0,1.0
2023-06-23,497,0.5754527162977867,0.5492957746478874,0.5975855130784709,0.7424547283702213,0.7243460764587525,0.5955734406438632,0.10462776659959759,0.07645875251509054,0.482897384305835,-0.021449967943109778,0.05854358144943772,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.1851106639839034,-0.028169014084507005,0,0,1,0.7303822937625755,0.6559356136820925,0.6901408450704225,0.7907444668008048,0.8108651911468813,0.6659959758551308,0.4124748490945674,0.20321931589537223,0.5472837022132797,0.02781112335649211,0.08416982369716974,0.20120724346076457,0.1468812877263581,1.0,0.0,1.0
2023-06-30,497,0.772635814889336,0.7022132796780685,0.6921529175050302,0.8249496981891348,0.6519114688128773,0.6539235412474849,0.4124748490945674,0.24748490945674045,0.5814889336016097,0.034996153231099,0.04387750448112726,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.20724346076458744,0.21529175050301808,1,0,1,0.5754527162977867,0.5492957746478874,0.5975855130784709,0.7424547283702213,0.7243460764587525,0.5955734406438632,0.10462776659959759,0.07645875251509054,0.482897384305835,-0.021449967943109778,0.05854358144943772,0.1851106639839034,-0.028169014084507005,0.0,0.0,1.0
2023-07-07,497,0.7565392354124748,0.6881287726358148,0.676056338028169,0.7344064386317908,0.647887323943662,0.5935613682092555,0.1448692152917505,0.03621730382293763,0.5653923541247485,-0.006820174771559202,0.051358542640027594,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.14486921529175045,0.24346076458752508,0,0,1,0.772635814889336,0.7022132796780685,0.6921529175050302,0.8249496981891348,0.6519114688128773,0.6539235412474849,0.4124748490945674,0.24748490945674045,0.5814889336016097,0.034996153231099,0.04387750448112726,0.20724346076458744,0.21529175050301808,1.0,0.0,1.0
2023-07-14,497,0.8571428571428571,0.7806841046277666,0.7364185110663984,0.7464788732394366,0.7062374245472837,0.5955734406438632,0.4225352112676056,0.22334004024144868,0.6338028169014085,0.025904829194675173,0.06804161415262144,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.12676056338028163,0.3279678068410462,0,0,1,0.7565392354124748,0.6881287726358148,0.676056338028169,0.7344064386317908,0.647887323943662,0.5935613682092555,0.1448692152917505,0.03621730382293763,0.5653923541247485,-0.006820174771559202,0.051358542640027594,0.14486921529175045,0.24346076458752508,0.0,0.0,1.0
2023-07-21,497,0.8893360160965795,0.8611670020120724,0.7847082494969819,0.8873239436619719,0.7484909456740443,0.6800804828973843,0.44466800804828976,0.19517102615694165,0.6639839034205232,0.013942926927595533,0.07532274565727048,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3138832997987928,0.4989939637826962,1,0,1,0.8571428571428571,0.7806841046277666,0.7364185110663984,0.7464788732394366,0.7062374245472837,0.5955734406438632,0.4225352112676056,0.22334004024144868,0.6338028169014085,0.025904829194675173,0.06804161415262144,0.12676056338028163,0.3279678068410462,0.0,0.0,1.0
2023-07-28,497,0.8309859154929577,0.8309859154929577,0.7645875251509054,0.7263581488933601,0.7303822937625755,0.6096579476861167,0.3702213279678068,0.1790744466800805,0.6559356136820925,0.0036006751791882977,0.08141096480548438,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.05835010060362178,0.2655935613682092,1,0,1,0.8893360160965795,0.8611670020120724,0.7847082494969819,0.8873239436619719,0.7484909456740443,0.6800804828973843,0.44466800804828976,0.19517102615694165,0.6639839034205232,0.013942926927595533,0.07532274565727048,0.3138832997987928,0.4989939637826962,1.0,0.0,1.0
2023-08-04,497,0.641851106639839,0.7263581488933601,0.682092555331992,0.6297786720321932,0.6901408450704225,0.5553319919517102,0.18712273641851107,0.09054325955734406,0.5754527162977867,-0.015250764270258009,0.07261711896703682,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.11468812877263579,0.030181086519114664,0,0,1,0.8309859154929577,0.8309859154929577,0.7645875251509054,0.7263581488933601,0.7303822937625755,0.6096579476861167,0.3702213279678068,0.1790744466800805,0.6559356136820925,0.0036006751791882977,0.08141096480548438,0.05835010060362178,0.2655935613682092,1.0,0.0,1.0
2023-08-11,497,0.5714285714285714,0.7022132796780685,0.6861167002012073,0.48490945674044267,0.7142857142857143,0.579476861167002,0.2012072434607646,0.10663983903420524,0.5754527162977867,-0.000715494917438421,0.08767288436183107,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.2857142857142857,-0.15895372233400407,0,0,1,0.641851106639839,0.7263581488933601,0.682092555331992,0.6297786720321932,0.6901408450704225,0.5553319919517102,0.18712273641851107,0.09054325955734406,0.5754527162977867,-0.015250764270258009,0.07261711896703682,-0.11468812877263579,0.030181086519114664,0.0,0.0,1.0
2023-08-18,497,0.3762575452716298,0.5352112676056338,0.5935613682092555,0.26961770623742454,0.6599597585513078,0.5150905432595574,0.03219315895372234,0.01609657947686117,0.49899396378269617,-0.026134967946541347,0.04176976006929789,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.5130784708249497,-0.19919517102615691,0,0,1,0.5714285714285714,0.7022132796780685,0.6861167002012073,0.48490945674044267,0.7142857142857143,0.579476861167002,0.2012072434607646,0.10663983903420524,0.5754527162977867,-0.000715494917438421,0.08767288436183107,-0.2857142857142857,-0.15895372233400407,0.0,0.0,1.0
2023-08-25,497,0.3641851106639839,0.5573440643863179,0.5694164989939637,0.2193158953722334,0.7263581488933601,0.5915492957746479,0.06237424547283702,0.05030181086519115,0.5030181086519114,0.0021971794962649424,0.054723475178442005,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.46680080482897385,-0.40845070422535207,0,0,1,0.3762575452716298,0.5352112676056338,0.5935613682092555,0.26961770623742454,0.6599597585513078,0.5150905432595574,0.03219315895372234,0.01609657947686117,0.49899396378269617,-0.026134967946541347,0.04176976006929789,-0.5130784708249497,-0.19919517102615691,0.0,0.0,1.0
2023-09-01,497,0.4909456740442656,0.641851106639839,0.6398390342052314,0.48893360160965793,0.710261569416499,0.5915492957746479,0.22334004024144868,0.16700201207243462,0.5774647887323944,0.0239461365488693,0.05820133581718534,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.15090543259557343,-0.2655935613682092,0,0,1,0.3641851106639839,0.5573440643863179,0.5694164989939637,0.2193158953722334,0.7263581488933601,0.5915492957746479,0.06237424547283702,0.05030181086519115,0.5030181086519114,0.0021971794962649424,0.054723475178442005,-0.46680080482897385,-0.40845070422535207,0.0,0.0,1.0
2023-09-08,497,0.3843058350100604,0.5271629778672032,0.5633802816901409,0.33601609657947684,0.6036217303822937,0.6841046277665996,0.09456740442655935,0.06841046277665996,0.5251509054325956,-0.015900141804285062,0.030977292329850137,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.18712273641851102,-0.4728370221327967,0,0,1,0.4909456740442656,0.641851106639839,0.6398390342052314,0.48893360160965793,0.710261569416499,0.5915492957746479,0.22334004024144868,0.16700201207243462,0.5774647887323944,0.0239461365488693,0.05820133581718534,-0.15090543259557343,-0.2655935613682092,0.0,0.0,1.0
2023-09-15,497,0.3782696177062374,0.5533199195171026,0.5975855130784709,0.5835010060362174,0.5211267605633803,0.7464788732394366,0.08048289738430583,0.05432595573440644,0.5171026156941649,-0.0003546440234225282,0.005286224749722512,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.0020120724346076035,-0.5110663983903421,0,0,1,0.3843058350100604,0.5271629778672032,0.5633802816901409,0.33601609657947684,0.6036217303822937,0.6841046277665996,0.09456740442655935,0.06841046277665996,0.5251509054325956,-0.015900141804285062,0.030977292329850137,-0.18712273641851102,-0.4728370221327967,0.0,0.0,1.0
2023-09-22,497,0.21327967806841047,0.3782696177062374,0.49295774647887325,0.31388329979879276,0.49295774647887325,0.6599597585513078,0.03822937625754527,0.01609657947686117,0.42052313883299797,-0.028527171078810705,-0.0015591075982953617,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.15090543259557343,-0.6177062374245472,0,0,0,0.3782696177062374,0.5533199195171026,0.5975855130784709,0.5835010060362174,0.5211267605633803,0.7464788732394366,0.08048289738430583,0.05432595573440644,0.5171026156941649,-0.0003546440234225282,0.005286224749722512,0.0020120724346076035,-0.5110663983903421,0.0,0.0,1.0
2023-09-29,497,0.1891348088531187,0.358148893360161,0.46277665995975853,0.1529175050301811,0.3440643863179074,0.5311871227364185,0.026156941649899398,0.01609657947686117,0.37424547283702214,-0.005151412176906936,-0.04339670781390548,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.30181086519114686,-0.4527162977867203,0,0,0,0.21327967806841047,0.3782696177062374,0.49295774647887325,0.31388329979879276,0.49295774647887325,0.6599597585513078,0.03822937625754527,0.01609657947686117,0.42052313883299797,-0.028527171078810705,-0.0015591075982953617,-0.15090543259557343,-0.6177062374245472,0.0,0.0,0.0
2023-10-06,497,0.21327967806841047,0.32595573440643866,0.4386317907444668,0.19114688128772636,0.36016096579476864,0.5311871227364185,0.04426559356136821,0.03621730382293763,0.36016096579476864,-0.010607046069023369,-0.044873106324942125,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.1710261569416499,-0.3581488933601609,0,0,0,0.1891348088531187,0.358148893360161,0.46277665995975853,0.1529175050301811,0.3440643863179074,0.5311871227364185,0.026156941649899398,0.01609657947686117,0.37424547283702214,-0.005151412176906936,-0.04339670781390548,-0.30181086519114686,-0.4527162977867203,0.0,0.0,0.0
2023-10-13,497,0.2837022132796781,0.33400402414486924,0.44466800804828976,0.23943661971830985,0.29979879275653926,0.5150905432595574,0.096579476861167,0.06841046277665996,0.39235412474849096,0.0019464742336767224,-0.06551936619157372,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.09456740442655931,-0.0925553319919517,0,0,0,0.21327967806841047,0.32595573440643866,0.4386317907444668,0.19114688128772636,0.36016096579476864,0.5311871227364185,0.04426559356136821,0.03621730382293763,0.36016096579476864,-0.010607046069023369,-0.044873106324942125,-0.1710261569416499,-0.3581488933601609,0.0,0.0,0.0
2023-10-20,497,0.17303822937625754,0.22132796780684105,0.37424547283702214,0.22132796780684105,0.19718309859154928,0.4386317907444668,0.02012072434607646,0.006036217303822937,0.30985915492957744,-0.023223958412700633,-0.09808568452577748,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.04024144869215293,-0.19114688128772636,0,1,0,0.2837022132796781,0.33400402414486924,0.44466800804828976,0.23943661971830985,0.29979879275653926,0.5150905432595574,0.096579476861167,0.06841046277665996,0.39235412474849096,0.0019464742336767224,-0.06551936619157372,-0.09456740442655931,-0.0925553319919517,0.0,0.0,0.0
2023-10-27,497,0.10865191146881288,0.1710261569416499,0.28772635814889336,0.1851106639839034,0.1488933601609658,0.38832997987927564,0.012072434607645875,0.002012072434607646,0.22736418511066397,-0.022298537869684505,-0.1178404086211613,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.08048289738430582,-0.3822937625754527,0,1,0,0.17303822937625754,0.22132796780684105,0.37424547283702214,0.22132796780684105,0.19718309859154928,0.4386317907444668,0.02012072434607646,0.006036217303822937,0.30985915492957744,-0.023223958412700633,-0.09808568452577748,-0.04024144869215293,-0.19114688128772636,0.0,1.0,0.0
2023-11-03,497,0.5331991951710262,0.4305835010060362,0.4869215291750503,0.6197183098591549,0.3319919517102616,0.5674044265593562,0.17706237424547283,0.096579476861167,0.4346076458752515,0.0650348699959967,-0.04059732318172471,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.31991951710261574,0.14889336016096583,0,0,0,0.10865191146881288,0.1710261569416499,0.28772635814889336,0.1851106639839034,0.1488933601609658,0.38832997987927564,0.012072434607645875,0.002012072434607646,0.22736418511066397,-0.022298537869684505,-0.1178404086211613,-0.08048289738430582,-0.3822937625754527,0.0,1.0,0.0
2023-11-10,497,0.5352112676056338,0.4084507042253521,0.46277665995975853,0.5975855130784709,0.32595573440643866,0.5674044265593562,0.1710261569416499,0.11871227364185111,0.42857142857142855,-0.004754099496592604,-0.049796251269898506,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.25150905432595566,0.15694164989939635,0,0,0,0.5331991951710262,0.4305835010060362,0.4869215291750503,0.6197183098591549,0.3319919517102616,0.5674044265593562,0.17706237424547283,0.096579476861167,0.4346076458752515,0.0650348699959967,-0.04059732318172471,0.31991951710261574,0.14889336016096583,0.0,0.0,0.0
2023-11-17,497,0.7364185110663984,0.5633802816901409,0.5855130784708249,0.8209255533199196,0.5352112676056338,0.6297786720321932,0.32595573440643866,0.1448692152917505,0.5050301810865191,0.03357412924372138,0.011352403575871417,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.5633802816901409,0.523138832997988,0,0,1,0.5352112676056338,0.4084507042253521,0.46277665995975853,0.5975855130784709,0.32595573440643866,0.5674044265593562,0.1710261569416499,0.11871227364185111,0.42857142857142855,-0.004754099496592604,-0.049796251269898506,0.25150905432595566,0.15694164989939635,0.0,0.0,0.0
2023-11-24,497,0.7867203219315896,0.6096579476861167,0.6297786720321932,0.9154929577464789,0.5653923541247485,0.7082494969818913,0.3460764587525151,0.18712273641851107,0.5372233400402414,0.011212016202044487,0.020125067583598222,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.6780684104627767,0.5975855130784709,0,0,1,0.7364185110663984,0.5633802816901409,0.5855130784708249,0.8209255533199196,0.5352112676056338,0.6297786720321932,0.32595573440643866,0.1448692152917505,0.5050301810865191,0.03357412924372138,0.011352403575871417,0.5633802816901409,0.523138832997988,0.0,0.0,1.0
2023-12-01,497,0.8651911468812877,0.7263581488933601,0.7203219315895373,0.8712273641851107,0.5814889336016097,0.7303822937625755,0.47484909456740443,0.22132796780684105,0.5975855130784709,0.024375418580993395,0.022422923863539834,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3319919517102615,0.6519114688128773,1,0,1,0.7867203219315896,0.6096579476861167,0.6297786720321932,0.9154929577464789,0.5653923541247485,0.7082494969818913,0.3460764587525151,0.18712273641851107,0.5372233400402414,0.011212016202044487,0.020125067583598222,0.6780684104627767,0.5975855130784709,0.0,0.0,1.0
2023-12-08,497,0.8390342052313883,0.7323943661971831,0.7122736418511066,0.8551307847082495,0.6338028169014085,0.6981891348088531,0.31388329979879276,0.13279678068410464,0.5995975855130785,0.001534729185233671,0.03637217432269302,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3038229376257545,0.5553319919517101,1,0,1,0.8651911468812877,0.7263581488933601,0.7203219315895373,0.8712273641851107,0.5814889336016097,0.7303822937625755,0.47484909456740443,0.22132796780684105,0.5975855130784709,0.024375418580993395,0.022422923863539834,0.3319919517102615,0.6519114688128773,1.0,0.0,1.0
2023-12-15,497,0.8732394366197183,0.8189134808853119,0.7746478873239436,0.8410462776659959,0.7263581488933601,0.7122736418511066,0.5935613682092555,0.2937625754527163,0.676056338028169,0.037681681427755936,0.07125277078963954,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.13682092555331982,0.7002012072434607,1,0,1,0.8390342052313883,0.7323943661971831,0.7122736418511066,0.8551307847082495,0.6338028169014085,0.6981891348088531,0.31388329979879276,0.13279678068410464,0.5995975855130785,0.001534729185233671,0.03637217432269302,0.3038229376257545,0.5553319919517101,1.0,0.0,1.0
2023-12-22,497,0.8993963782696177,0.8511066398390342,0.7907444668008048,0.8289738430583501,0.8229376257545271,0.772635814889336,0.42655935613682094,0.22334004024144868,0.682092555331992,0.007721365174360891,0.10634507355694223,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.11267605633802813,0.7907444668008048,1,0,1,0.8732394366197183,0.8189134808853119,0.7746478873239436,0.8410462776659959,0.7263581488933601,0.7122736418511066,0.5935613682092555,0.2937625754527163,0.676056338028169,0.037681681427755936,0.07125277078963954,0.13682092555331982,0.7002012072434607,1.0,0.0,1.0
2023-12-29,497,0.9014084507042254,0.8672032193158954,0.8189134808853119,0.7987927565392354,0.8470824949698189,0.704225352112676,0.4507042253521127,0.23742454728370221,0.6901408450704225,0.005307748776402668,0.1218815429658735,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.03621730382293764,0.36820925553319916,1,0,1,0.8993963782696177,0.8511066398390342,0.7907444668008048,0.8289738430583501,0.8229376257545271,0.772635814889336,0.42655935613682094,0.22334004024144868,0.682092555331992,0.007721365174360891,0.10634507355694223,0.11267605633802813,0.7907444668008048,1.0,0.0,1.0
2024-01-05,497,0.8732394366197183,0.8450704225352113,0.806841046277666,0.806841046277666,0.8611670020120724,0.7183098591549296,0.22736418511066397,0.07847082494969819,0.6720321931589537,-0.013705888956298365,0.1205561424212922,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.03420523138832998,0.3380281690140845,1,0,1,0.9014084507042254,0.8672032193158954,0.8189134808853119,0.7987927565392354,0.8470824949698189,0.704225352112676,0.4507042253521127,0.23742454728370221,0.6901408450704225,0.005307748776402668,0.1218815429658735,0.03621730382293764,0.36820925553319916,1.0,0.0,1.0
2024-01-12,497,0.8410462776659959,0.8611670020120724,0.7927565392354124,0.5633802816901409,0.8712273641851107,0.6519114688128773,0.26156941649899396,0.16700201207243462,0.6780684104627767,0.006543770716461822,0.1231308821913275,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.03219315895372232,0.1046277665995975,1,0,1,0.8732394366197183,0.8450704225352113,0.806841046277666,0.806841046277666,0.8611670020120724,0.7183098591549296,0.22736418511066397,0.07847082494969819,0.6720321931589537,-0.013705888956298365,0.1205561424212922,0.03420523138832998,0.3380281690140845,1.0,0.0,1.0
2024-01-19,497,0.7686116700201208,0.8350100603621731,0.7484909456740443,0.49295774647887325,0.8752515090543259,0.5814889336016097,0.2535211267605634,0.20925553319919518,0.6720321931589537,0.0012375217409573045,0.15452661782403787,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.13078470824949695,-0.01810865191146882,0,0,1,0.8410462776659959,0.8611670020120724,0.7927565392354124,0.5633802816901409,0.8712273641851107,0.6519114688128773,0.26156941649899396,0.16700201207243462,0.6780684104627767,0.006543770716461822,0.1231308821913275,-0.03219315895372232,0.1046277665995975,1.0,0.0,1.0
2024-01-26,497,0.7686116700201208,0.8511066398390342,0.7686116700201208,0.5311871227364185,0.9154929577464789,0.5995975855130785,0.32595573440643866,0.22937625754527163,0.6800804828973843,0.0095877406855037,0.19113036429248864,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.1327967806841046,-0.09657947686116697,0,0,1,0.7686116700201208,0.8350100603621731,0.7484909456740443,0.49295774647887325,0.8752515090543259,0.5814889336016097,0.2535211267605634,0.20925553319919518,0.6720321931589537,0.0012375217409573045,0.15452661782403787,-0.13078470824949695,-0.01810865191146882,0.0,0.0,1.0
2024-02-02,497,0.670020120724346,0.8390342052313883,0.7505030181086519,0.6036217303822937,0.8551307847082495,0.6720321931589537,0.3722334004024145,0.2917505030181087,0.6780684104627767,0.007554599807437799,0.12744782259287435,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.20321931589537223,-0.16901408450704225,0,0,1,0.7686116700201208,0.8511066398390342,0.7686116700201208,0.5311871227364185,0.9154929577464789,0.5995975855130785,0.32595573440643866,0.22937625754527163,0.6800804828973843,0.0095877406855037,0.19113036429248864,-0.1327967806841046,-0.09657947686116697,0.0,0.0,1.0
2024-02-09,497,0.6498993963782697,0.7887323943661971,0.7424547283702213,0.5975855130784709,0.8651911468812877,0.670020120724346,0.31388329979879276,0.26961770623742454,0.6800804828973843,0.009136402480372776,0.14010480516501045,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.19114688128772628,-0.2233400402414486,0,0,1,0.670020120724346,0.8390342052313883,0.7505030181086519,0.6036217303822937,0.8551307847082495,0.6720321931589537,0.3722334004024145,0.2917505030181087,0.6780684104627767,0.007554599807437799,0.12744782259287435,-0.20321931589537223,-0.16901408450704225,0.0,0.0,1.0
2024-02-16,497,0.6338028169014085,0.8108651911468813,0.7424547283702213,0.6398390342052314,0.8209255533199196,0.7525150905432596,0.2776659959758551,0.22535211267605634,0.6941649899396378,0.008074253010323839,0.11259014393407796,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.13480885311871227,-0.2655935613682092,0,0,1,0.6498993963782697,0.7887323943661971,0.7424547283702213,0.5975855130784709,0.8651911468812877,0.670020120724346,0.31388329979879276,0.26961770623742454,0.6800804828973843,0.009136402480372776,0.14010480516501045,-0.19114688128772628,-0.2233400402414486,0.0,0.0,1.0
2024-02-23,497,0.7082494969818913,0.8450704225352113,0.7947686116700201,0.676056338028169,0.8329979879275654,0.7806841046277666,0.4084507042253521,0.3440643863179074,0.7223340040241448,0.013909254647513821,0.1202698694260016,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.06036217303822944,-0.19315895372233405,0,0,1,0.6338028169014085,0.8108651911468813,0.7424547283702213,0.6398390342052314,0.8209255533199196,0.7525150905432596,0.2776659959758551,0.22535211267605634,0.6941649899396378,0.008074253010323839,0.11259014393407796,-0.13480885311871227,-0.2655935613682092,0.0,0.0,1.0
