date,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,refined_state,z_dd_neg,z_breadth_decay,z_stress,z_corr,z_inv_trans,deterioration_z,deterioration_rank_neutral_mixed,confidence_score_p2b,defensive_overlay_hint,ggg1_gross_return,ggg1_net_return,ggg1_turnover,ggg1_cost,ggg1_wealth,ggg1_drawdown,production_gross_return,production_net_return,production_turnover,production_cost,production_wealth,production_drawdown,shadow_gross_return,shadow_net_return,shadow_turnover,shadow_cost,shadow_wealth,shadow_drawdown,p_regime_confidence,p_transition_quality,p_tail_risk,p_existing,p_stress_forecast,p_regime_confidence_refreshed,p_regime_confidence_blend25,ggg1_sleeve_weight_dual_momentum_topn,ggg1_sleeve_weight_cta_trend_long_only,ggg1_sleeve_weight_composite_selective_signals,ggg1_sleeve_weight_composite_regime_offense_component,ggg1_sleeve_weight_composite_regime_defense_component,ggg1_sleeve_weight_taa_10m_sma,ggg1_sleeve_weight_cash::BIL,qqq_active_int_efa_spy_strength_x_market_trend,qqq_active_int_market_trend_x_mom13,qqq_any_shortlist_rule_active,qqq_mean_shortlist_rule_active,ooo2_leadlag_EFA_minus_SPY_13w_signal,ooo2_leadlag_GLD_minus_SPY_13w_signal,ooo2_leadlag_DBA_minus_SPY_13w_signal,ooo2_leadlag_HYG_minus_LQD_13w_signal,ooo2_breadth_ret13_positive_signal,ooo2_breadth_ret26_positive_signal,ooo2_canary_breadth_pair_signal,ooo2_recent_stress_26w_signal,ooo2_market_drawdown_signal,ooo2_market_trend_positive_signal,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,ooo2_breadth_ret13_positive_x_neutral_mixed_signal,ooo2_breadth_ret13_positive_x_stressed_panic_signal,ooo2_leadlag_HYG_minus_LQD_13w_x_calm_trend_signal,ooo3event_efa_spy_raw_top20_event,ooo3event_efa_spy_raw_top10_event,ooo3event_efa_spy_raw_top30_event,ooo3event_efa_spy_vol_filtered_top20_event,ooo3event_efa_spy_low_or_normal_vol_top20_event,ooo3event_efa_spy_strength_scaled_score_event,ooo3event_efa_spy_drawdown_aware_top20_event,ooo3event_efa_spy_market_trend_confirmed_top20_event,ooo3event_market_trend_raw_event,ooo3event_market_trend_breadth_confirmed_event,ooo3event_market_trend_ex_high_vol_drawdown_event,ooo3event_market_trend_recent_stress_filtered_event,ooo3event_market_trend_calm_neutral_event,ooo3event_market_trend_vol_scaled_score_event,ooo3event_market_drawdown_top20_event,ooo3event_market_drawdown_vol_filtered_top20_event,ooo3event_leadlag_GLD_minus_SPY_13w_top20_event,ooo3event_leadlag_GLD_minus_SPY_13w_vol_filtered_top20_event,ooo3event_leadlag_DBA_minus_SPY_13w_top20_event,ooo3event_leadlag_DBA_minus_SPY_13w_vol_filtered_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,state_run_id,state_age_weeks,state_run_length,state_dwell_bucket,prev_market_state,prev2_market_state,path2_current,path3_current,ggg1_fwd_return_4w,production_fwd_return_4w,shadow_fwd_return_4w,ggg1_future_min_path_return_4w,ggg1_fwd_return_8w,production_fwd_return_8w,shadow_fwd_return_8w,ggg1_future_min_path_return_8w,ggg1_trailing_vol_13w_lag1,ggg1_trailing_mean_260w_lag1,ggg1_expected_4w_from_trailing_mean,ggg1_minus_production_fwd_4w,ggg1_minus_shadow_fwd_4w
2020-02-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6572414394525884,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,-0.0714285714285714,1.0,1.0,0.0,-1.0507924803590558,-0.3391844462021548,0.8397435897435898,0.8397435897435898,1.0,calm_trend,-0.7355804656934614,-1.0713160032349909,-0.9872606263311612,-0.5512632443373557,-0.6278657043707804,-0.7946572087935498,,-0.7188191169827064,-1,0.0051015418011002,0.0050910545714146,0.0104872296855261,1.04872296855262e-05,2.5254161847417604,0.0,-0.0013089329295104,-0.0013178156293828,0.0088826998723446,8.882699872344604e-06,2.6063058942780977,-0.0013178156293828,-0.0013089329295104,-0.0013178156293828,0.0088826998723446,8.882699872344604e-06,2.592832590547023,-0.0013178156293828,0.5327628350281722,0.6850477200424173,0.0537179089617413,0.5334260633918959,0.0483305511674377,0.9516694488325624,0.6379869097520625,0.0640689154507867,0.0640501284022234,0.1858419574509508,0.0608896184777777,0.4267260176954001,0.1984233625228611,0.0,-0.0527916232936816,3.489272363107635e-17,3.489272363107635e-17,-0.026395811646840784,-0.0603890845824112,-0.0042833630726083,-0.0824223522353515,-0.0230422197631181,0.8857142857142857,0.9142857142857144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0230422197631181,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,154,18,19,old_14w_plus,calm_trend,calm_trend,calm_trend->calm_trend,calm_trend->calm_trend->calm_trend,-0.11773854403501693,-0.13861889798477545,-0.13560209835043424,-0.11773854403501693,-0.037736856413115305,-0.07490217760307649,-0.07331776994617767,-0.11773854403501693,0.0038863459047270253,0.0008151427022868327,0.0032605708091473307,0.020880353949758512,0.017863554315417307
2020-02-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5901502334921891,-0.0122040931028114,1.0,0.9285714285714286,1.0,0.8571428571428571,0.0,0.8,1.0,0.0,-0.9628701905279116,1.081953741657505,0.8397435897435898,0.8397435897435898,1.0,calm_trend,-0.369608794842889,-1.2218548202632282,-0.9872606263311612,-0.4850328408909477,-0.6278657043707804,-0.7383245573398013,,-0.572651609934177,-1,-0.0258191442076604,-0.0258296864835816,0.0105422759211084,1.0542275921108422e-05,2.460185476449318,-0.0258296864835816,-0.0432992371917147,-0.0433081665158343,0.0089293241195902,8.929324119590205e-06,2.493431564617502,-0.0445689099665026,-0.0432992371917147,-0.0433081665158343,0.0089293241195902,8.929324119590205e-06,2.4805417649679304,-0.0445689099665025,0.5110577248490759,0.6850477200424173,0.0653030481911835,0.5327628350281722,0.0375983012617513,0.9624016987382488,0.6401725509556913,0.0640689154507867,0.0640501284022234,0.1858419574509508,0.0608896184777777,0.4267260176954001,0.1984233625228611,0.0,-0.060389084582411205,6.97854472621527e-17,6.97854472621527e-17,-0.030194542291205568,-0.0633745244817799,-0.0093521077698778,-0.0841941055585879,-0.0120402840123858,0.8857142857142857,0.9142857142857144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0120402840123858,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,154,19,19,old_14w_plus,calm_trend,calm_trend,calm_trend->calm_trend,calm_trend->calm_trend->calm_trend,-0.030815581732518083,-0.04605827588933209,-0.04443991028538241,-0.09434577945582856,-0.00967805616176054,-0.03262026769257376,-0.0309634441460378,-0.09434577945582856,0.003673746406669233,0.00081217583581436,0.00324870334325744,0.015242694156814007,0.013624328552864329
2020-02-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1123052040175375,-0.122452815090071,0.0,0.3571428571428571,0.6428571428571429,0.3571428571428571,-0.4999999999999999,0.8,1.0,0.0,-1.1018894853371457,1.2608631334850489,0.8012820512820513,0.1282051282051282,0.9294871794871796,neutral_deteriorating,2.9379609485476705,0.8829454319384524,-0.9872606263311612,-0.5862543701722073,-0.4120886455489125,0.3670605476867684,0.8286713286713286,0.7461195556238569,1,0.025138488966325,0.0245189135610315,0.619575405293538,0.0006195754052935,2.5205065514904836,-0.0019440887727496,0.011007898149744,0.0105376374268274,0.4702607229165245,0.0004702607229165,2.519706442394048,-0.034500923553411,0.0106949349811696,0.0102135603104057,0.4813746707639348,0.0004813746707639,2.50587692788691,-0.0348105569060087,0.485306332394041,0.6417370325693607,0.6645251516080634,0.5110577248490759,0.0273330881347262,0.9726669118652737,0.6264600216031253,0.0501874398630525,0.0483714961773899,0.1529629814261639,0.051828425528363,0.3409919231721758,0.1556577338328547,0.1999999999999998,-0.0633745244817799,1.3322676295501878e-16,1.3322676295501878e-16,-0.03168726224088988,-0.0618351546056644,0.0453834383261123,-0.0655510478490911,-0.0109077602921308,0.8857142857142857,0.9714285714285714,1.0,0.0,-0.0122040931028114,1.0,0.0,0.0,0.0,-0.0109077602921308,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,155,1,1,new_state_1_2w,calm_trend,calm_trend,calm_trend->neutral_mixed,calm_trend->calm_trend->neutral_mixed,-0.05784185080921678,-0.06047204239318915,-0.05856100301892109,-0.11602000845812521,-0.03718875382119413,-0.045660005371978785,-0.04371883769154217,-0.11602000845812521,0.009011077014900643,0.0008167209643833739,0.0032668838575334955,0.0026301915839723744,0.0007191522097043102
2020-03-06,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.694239348016889,-0.1188981883728611,0.0,0.3571428571428571,0.5,0.2857142857142857,-0.4999999999999999,0.8,1.0,1.0,2.371505865920074,1.2384100172482368,0.8525641025641025,0.032051282051282,0.1474358974358974,stressed_panic,2.7383306452101857,1.1956428427072976,1.01290375948262,1.9705688614673993,1.9811191917805613,1.7797130601296125,,1.7214189015805763,1,-0.0682507228056981,-0.0682627791922948,0.0120563865967012,1.2056386596701223e-05,2.348449769313356,-0.0700741590624201,-0.0567573551374678,-0.0567677773901612,0.01042225269341,1.04222526934101e-05,2.3766683079836675,-0.0893101601955372,-0.0549274277936904,-0.0549375184880311,0.010090694340685,1.0090694340685e-05,2.3682102678323926,-0.0878356697804374,0.3211107548641634,0.2401805869074492,0.7002719247016664,0.485306332394041,0.1173914751809423,0.8826085248190577,0.5846318805002951,0.0501874398630525,0.0483714961773899,0.1529629814261639,0.051828425528363,0.3409919231721758,0.1556577338328547,0.1999999999999998,-0.0618351546056644,-2.4583509830985608e-17,-2.4583509830985608e-17,-0.030917577302832212,-0.0207637094379643,0.1350826591446802,0.0181063889803255,-0.0401841412040612,0.3142857142857143,0.5428571428571428,1.0,0.0,-0.122452815090071,0.0,0.0,0.3142857142857143,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,156,1,18,new_state_1_2w,neutral_mixed,calm_trend,neutral_mixed->stressed_panic,calm_trend->neutral_mixed->stressed_panic,0.03431454775637621,0.01396428549719575,0.014059039401817408,-0.05125611406232167,0.031008646820710473,0.009970918916004434,0.010065299644685277,-0.05125611406232167,0.010864978945963005,0.0008699144553987139,0.0034796578215948557,0.020350262259180463,0.020255508354558804
2020-03-13,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.1449155705892444,-0.2022512471016527,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,-0.7857142857142858,0.8,1.0,1.0,2.198608711139338,1.2384100172482368,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,5.045683249540718,2.144878180609567,0.9999999999999998,1.8069877169577804,1.9621831881523717,2.3919464670520876,,1.6875494497132757,1,-0.0512467680770776,-0.0512561140623217,0.0093459852440785,9.345985244078526e-06,2.2280773600677977,-0.1177385440350171,-0.055382765238786,-0.0553908444604584,0.0080792216723807,8.079221672380713e-06,2.2450226434020433,-0.1397540394638661,-0.0536070189131443,-0.053614841114237,0.007822201092685,7.822201092685004e-06,2.2412390505974544,-0.1367412154152336,0.3683630013721339,0.2401805869074492,0.8314083876920102,0.3211107548641634,0.9553216671507978,0.0446783328492021,0.2520026493604231,0.0501874398630525,0.0483714961773899,0.1529629814261639,0.051828425528363,0.3409919231721758,0.1556577338328547,0.1999999999999998,0.0,0.0,0.0,0.0,-0.0368757552544438,0.199341312789798,-0.004274833897227,-0.0698131830620597,0.3714285714285714,0.4571428571428571,1.0,1.0,-0.1188981883728611,0.0,0.0,0.0,0.3714285714285714,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,156,2,18,new_state_1_2w,stressed_panic,neutral_mixed,stressed_panic->stressed_panic,neutral_mixed->stressed_panic->stressed_panic,0.09067798109166958,0.07397041824185835,0.07205515918698646,0.06581388516207443,0.0919139546841683,0.07322398283786913,0.07131005493434173,0.06581388516207443,0.022787714378780962,0.00047917183868513585,0.0019166873547405434,0.01670756284981123,0.018622821904683118
2020-03-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,3.831842210190469,-0.3182898878407255,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,-0.8571428571428572,0.8,1.0,1.0,4.929128547898828,6.477463832415014,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,7.741786885288347,2.734505395829134,0.9872606263311612,3.741661806295085,1.9246227499342852,3.4259674927356025,,1.4066400926833418,1,0.0701566151155331,0.0701484035321314,0.0082115834016834,8.211583401683445e-06,2.3843734298226393,-0.0558493114011398,0.0595012701370431,0.0594941715593276,0.0070985777155465,7.098577715546526e-06,2.3785884057031796,-0.0885744187045107,0.0575945097539695,0.0575876370000564,0.0068727539130257,6.872753913025796e-06,2.370306711473612,-0.0870281818914562,0.4228451161973497,0.2401805869074492,0.8564531247007489,0.3683630013721339,0.9850143784778684,0.0149856215221315,0.2800186564096333,0.0501874398630525,0.0483714961773899,0.1529629814261639,0.051828425528363,0.3409919231721758,0.1556577338328547,0.1999999999999998,0.0,0.0,0.0,0.0,-0.0870911978663814,0.1805491556853931,0.0309473867387738,-0.0390981098938478,0.2285714285714285,0.2571428571428571,1.0,1.0,-0.2022512471016527,0.0,0.0,0.0,0.2285714285714285,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,156,3,18,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.02180960111651742,0.014086822975781121,0.014103211597472187,-0.004050389979324831,0.021844018429311385,0.013828631516665357,0.013845015965733065,-0.004050389979324831,0.026542261109854994,0.0003436401137822158,0.0013745604551288631,0.007722778140736297,0.007706389519045231
2020-03-27,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.836616761451656,-0.2449343651273077,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.2142857142857143,0.4,0.5,1.0,3.792776529763008,5.0630577658514175,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,4.882725972304274,2.349676902982971,0.9746794344808962,2.778592673896435,1.888575671127296,2.5748501309583745,,1.7235810971730177,1,-0.0036244073892285,-0.0040503899793248,0.4259825900963262,0.0004259825900963,2.3747157875755174,-0.0596734898892132,-0.0044042735091406,-0.0047312759471093,0.3270024379687425,0.0003270024379687,2.367334647591203,-0.0928866246348742,-0.0044042735091406,-0.0047151914440568,0.3109179349162511,0.0003109179349162,2.359130261547881,-0.0913330187968666,0.3526754137826847,0.2401805869074492,0.8316970798550968,0.4228451161973497,0.989035827015208,0.0109641729847919,0.3198748803942103,0.0471225292007851,0.0271799038760851,0.064719582895414,0.025946275284458,0.1692629038313075,0.06576880491195,0.6000000000000001,0.0,0.0,0.0,0.0,-0.0353571146720472,0.2973883370238206,0.1538337445531453,-0.0357811741500124,0.1714285714285714,0.1714285714285714,1.0,1.0,-0.3182898878407255,0.0,0.0,0.0,0.1714285714285714,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,156,4,18,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.021921051158727112,0.015765403148768176,0.015765403148768176,0.021921051158727112,0.025826945411176805,0.01835851902514718,0.01835851902514718,0.01960496976279691,0.03380608493776488,0.0005744217441479258,0.002297686976591703,0.006155648009958936,0.006155648009958936
2020-04-03,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,3.415839552808903,-0.2605172626802475,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.2142857142857143,0.4,0.5,1.0,3.628085287301728,4.3099319318095395,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,4.850125618860463,2.296056988642804,0.962250448649376,2.583435101234228,1.8539594626337872,2.5091655240041315,,1.6703545070285002,1,0.022884189706797,0.022874305120888,0.0098845859090663,9.884585909066394e-06,2.4290357610759097,-0.0381641743836793,0.0179707088079387,0.0179620296693381,0.0086791386006187,8.679138600618708e-06,2.409856782768488,-0.0765930272731124,0.0179707088079387,0.0179620296693381,0.0086791386006187,8.679138600618708e-06,2.4015050292996376,-0.0750115155209479,0.3571714229967075,0.2401805869074492,0.8316970798550968,0.3526754137826847,0.9524811459092232,0.0475188540907769,0.2763862738597077,0.0471225292007851,0.0271799038760851,0.064719582895414,0.025946275284458,0.1692629038313075,0.06576880491195,0.6000000000000001,0.0,0.0,0.0,0.0,-0.0293521117150189,0.2927545047551519,0.0879231660170632,-0.0682563843877809,0.2571428571428571,0.2571428571428571,0.5,1.0,-0.2449343651273077,0.0,0.0,0.0,0.2571428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,156,5,18,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.003196223956084765,-0.003938370057317342,-0.003938370057317342,-0.003196223956084765,-0.004317619844753651,-0.006302574883759626,-0.006302574883759626,-0.004317619844753651,0.03371082910478582,0.0005580735957804524,0.0022322943831218096,0.000742146101232577,0.000742146101232577
2020-04-10,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.414248712077983,-0.171102366542986,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.0,0.5,1.0,3.1091926026058077,4.3099319318095395,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,2.731919483062931,1.6473886510808402,0.9499679070317288,2.170053867615779,1.8206501067308956,1.863996003104435,,1.6113419858236733,1,0.0004464393622803,0.0004442732940313,0.002166068248946,2.1660682489460684e-06,2.430114916794803,-0.0377368564131154,0.000512772323796,0.0005108704124035,0.0019019113925408,1.901911392540877e-06,2.4110879072969347,-0.076121285972139,0.000512772323796,0.0005108704124035,0.0019019113925408,1.901911392540877e-06,2.402731887164345,-0.0745389662724137,0.2840227941953034,0.2401805869074492,0.5986910683562752,0.3571714229967075,0.9566048420357968,0.0433951579642031,0.2787273567385814,0.0471225292007851,0.0271799038760851,0.064719582895414,0.025946275284458,0.1692629038313075,0.06576880491195,0.6000000000000001,0.0,0.0,0.0,0.0,-0.0384369988752064,0.2850780255020417,0.0712880276890184,-0.0960485479456909,0.2571428571428571,0.2571428571428571,0.5,1.0,-0.2605172626802475,0.0,0.0,0.0,0.2571428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,156,6,18,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0011332158656596203,-0.0006950241750709463,-0.0006950241750709463,-0.003638880592648608,0.0024002047507958313,-0.00019226912688274922,-0.00019226912688274922,-0.004759778496313594,0.03440162314290322,0.0006510508819634991,0.0026042035278539964,0.0018282400407305666,0.0018282400407305666
2020-04-17,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.870650519242252,-0.1459552322382169,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.2142857142857142,0.0,0.5,1.0,2.8131339883084214,0.8980192872877005,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,2.166755471494553,1.6209674090241988,0.9378262484539214,1.930231312474409,1.7885594792763786,1.6888679841446923,,1.478315337910951,1,0.002578889582238,0.0025763170300393,0.0025725521987194,2.572552198719481e-06,2.4363756632398936,-0.0352577614889134,0.0004200172167576,0.00041775839304,0.0022588237175958,2.25882371759584e-06,2.412095159506565,-0.0757353278852029,0.0004200172167576,0.00041775839304,0.0022588237175958,2.25882371759584e-06,2.4037356485764327,-0.0741523471581424,0.2768632981063501,0.2401805869074492,0.5216612848035377,0.2840227941953034,0.9053824865373044,0.0946175134626956,0.2366714740121514,0.0471225292007851,0.0271799038760851,0.064719582895414,0.025946275284458,0.1692629038313075,0.06576880491195,0.6000000000000001,0.0,0.0,0.0,0.0,-0.0551495330234904,0.2404623334256994,0.004456350191988,-0.0823120091864028,0.2857142857142857,0.3714285714285714,0.5,1.0,-0.171102366542986,0.0,0.0,0.0,0.2857142857142857,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,156,7,18,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,3.3682706402915485e-05,-0.0002546048851695959,-0.0002546048851695959,-0.006199226450011586,0.0023050224444889356,0.0017349795032206572,0.0017349795032206572,-0.007317243986058597,0.03435725045202942,0.0006279218053521089,0.0025116872214084357,0.0002882875915725114,0.0002882875915725114
2020-04-24,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.7081272475866214,-0.1568899429762145,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.0,0.5,1.0,2.533630877258742,0.8783272342047937,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,2.3276488388630483,1.595842043134359,0.9258200997725512,1.7139167153637804,1.7575768687133106,1.66416091316941,,1.5075258450283018,1,-0.0038285720032976,-0.0039417605184602,0.1131885151626585,0.0001131885151626,2.426772053842397,-0.0390605443551675,-0.0030108834358229,-0.003083844672845,0.072961237022062,7.296123702206206e-05,2.4046566326985257,-0.078585616570603,-0.0030108834358229,-0.003083844672845,0.072961237022062,7.296123702206206e-05,2.3963229012016427,-0.0770075175102248,0.2881088544209184,0.2415502478593962,0.5860444223280721,0.2768632981063501,0.9178130909274484,0.0821869090725516,0.2281942008479004,0.0459062184962992,0.0300550108301081,0.0545178058315662,0.0257589873403844,0.1642522711669165,0.0795097063347253,0.6,0.0,0.0,0.0,0.0,-0.0717938934774345,0.2332114180913871,-0.0122639402923524,-0.0843765871767409,0.2571428571428571,0.4,0.5,1.0,-0.1459552322382169,0.0,0.0,0.0,0.2571428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,156,8,18,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0038221095925374815,0.0025528688694660406,0.0025528688694660406,-0.002266399535760577,0.008958934238086025,0.00727470588124679,0.00727470588124679,-0.0033888414691045643,0.0343384951167221,0.0007251163729251023,0.002900465491700409,0.0012692407230714409,0.0012692407230714409
2020-05-01,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4219805326198245,-0.1574262627129885,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.5,1.0,2.324437991878669,0.8590585503748936,0.8589743589743589,0.032051282051282,0.141025641025641,stressed_panic,2.2828991610484572,1.571442594459414,0.9139442639718566,1.5522981089058372,1.7276890227429558,1.6096546302257042,,1.471893106308924,1,-0.0022599538982413,-0.0022663995357606,0.0064456375193164,6.445637519316458e-06,2.4212720187861714,-0.0412384170913351,-0.0017786973517064,-0.00178435360266,0.0056562509535781,5.656250953578173e-06,2.4003658749728096,-0.0802297456452181,-0.0017786973517064,-0.00178435360266,0.0056562509535781,5.656250953578173e-06,2.392047013799747,-0.0786544624715835,0.2905180926493729,0.2415502478593962,0.5886253033549352,0.2881088544209184,0.9109086733837024,0.0890913266162976,0.2383544724697631,0.0459062184962992,0.0300550108301081,0.0545178058315662,0.0257589873403844,0.1642522711669165,0.0795097063347253,0.6,0.0,0.0,0.0,0.0,-0.0665924939330077,0.2527196437708306,-0.0161861835379424,-0.0960169433708958,0.2571428571428571,0.4,0.5,1.0,-0.1568899429762145,0.0,0.0,0.0,0.2571428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,156,9,18,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.001124991613815296,-0.0023735527555441838,-0.0023735527555441838,-0.001124991613815296,0.014895086274336,0.012917122439990658,0.012917122439990658,-0.001124991613815296,0.034348658826626716,0.0007129845046380808,0.0028519380185523233,0.0012485611417288878,0.0012485611417288878
2020-05-08,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4712406797001485,-0.1286740053380728,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,0.2,0.5,1.0,2.129647752318478,0.8590585503748936,0.8653846153846154,0.0256410256410256,0.1346153846153846,stressed_panic,1.7008765377452062,1.5500239203067996,0.9021937088963172,1.4062071113922372,1.7167761156864854,1.455215478805409,,1.6288852449063662,1,0.0047905652334287,0.0047895249677615,0.0010402656671466,1.0402656671466723e-06,2.43286876157389,-0.0366464045518635,0.0037696166435264,0.0037687037774749,0.0009128660515177,9.128660515177288e-07,2.4094121429131414,-0.0767634040132222,0.0037696166435264,0.0037687037774749,0.0009128660515177,9.128660515177288e-07,2.4010619304165517,-0.0751821840639405,0.2998243990639697,0.2415502478593962,0.7137304696165325,0.2905180926493729,0.9299988549905208,0.0700011450094793,0.2353888557393995,0.0459062184962992,0.0300550108301081,0.0545178058315662,0.0257589873403844,0.1642522711669165,0.0795097063347253,0.6,0.0,0.0,0.0,0.0,-0.059455346429239,0.2060040591015576,0.0224390615846865,-0.0693603906782272,0.2571428571428571,0.3428571428571428,0.5,1.0,-0.1574262627129885,0.0,0.0,0.0,0.2571428571428571,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,156,10,18,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.00126555473842771,0.0005031047181296433,0.0005031047181296433,-0.005886323886354794,0.016134127637701834,0.014819069932059392,0.014819069932059392,-0.005886323886354794,0.03426648377013982,0.0006971662056270016,0.0027886648225080063,0.0007624500202980666,0.0007624500202980666
