decision_at,symbol,weight
2025-10-10,PR,0.0
2025-10-10,RMBS,0.0
2025-10-10,SKYT,0.0
2025-10-10,TALO,0.0
2025-10-10,TBCH,0.0
2025-10-10,TEAM,0.0
2025-10-10,UI,0.08
2025-10-10,VEEV,0.0
2025-10-10,VRNS,0.0
2025-10-10,VTLE,0.0
2025-10-10,VUG,0.24
2025-10-10,XLK,0.36
2025-10-31,BLND,0.0
2025-10-31,BSY,0.0
2025-10-31,CRC,0.08
2025-10-31,DT,0.0
2025-10-31,EB,0.0
2025-10-31,EQT,0.08
2025-10-31,HLIT,0.0
2025-10-31,HPK,0.0
2025-10-31,MLNK,0.0
2025-10-31,MTDR,0.0
2025-10-31,MU,0.08
2025-10-31,PANW,0.0
2025-10-31,PEGA,0.0
2025-10-31,PLTR,0.08
2025-10-31,PLXS,0.0
2025-10-31,PR,0.0
2025-10-31,RMBS,0.0
2025-10-31,SKYT,0.0
2025-10-31,SLV,0.24
2025-10-31,TALO,0.0
2025-10-31,TBCH,0.0
2025-10-31,TEAM,0.0
2025-10-31,UI,0.08
2025-10-31,VEEV,0.0
2025-10-31,VRNS,0.0
2025-10-31,VTLE,0.0
2025-10-31,XLK,0.36
2025-11-28,BLND,0.0
2025-11-28,BSY,0.0
2025-11-28,CRC,0.08
2025-11-28,DT,0.0
2025-11-28,EB,0.0
2025-11-28,EQT,0.08
2025-11-28,GLD,0.0449122943117974
2025-11-28,HLIT,0.0
2025-11-28,HPK,0.0
2025-11-28,MLNK,0.0
2025-11-28,MTDR,0.0
2025-11-28,MU,0.08
2025-11-28,PANW,0.0
2025-11-28,PEGA,0.0
2025-11-28,PLTR,0.08
2025-11-28,PLXS,0.0
2025-11-28,PR,0.0
2025-11-28,RMBS,0.0
2025-11-28,SKYT,0.0
2025-11-28,SLV,0.2681932692777428
2025-11-28,TALO,0.0
2025-11-28,TBCH,0.0
2025-11-28,TEAM,0.0
2025-11-28,UI,0.08
2025-11-28,VEEV,0.0
2025-11-28,VRNS,0.0
2025-11-28,VTLE,0.0
2025-11-28,XLK,0.2868944364104596
2025-12-26,BLND,0.0
2025-12-26,BSY,0.0
2025-12-26,CRC,0.08
2025-12-26,DT,0.0
2025-12-26,EB,0.0
2025-12-26,EQT,0.08
2025-12-26,HLIT,0.0
2025-12-26,HPK,0.0
2025-12-26,MLNK,0.0
2025-12-26,MTDR,0.0
2025-12-26,MU,0.08
2025-12-26,PANW,0.0
2025-12-26,PEGA,0.0
2025-12-26,PLTR,0.08
2025-12-26,PLXS,0.0
2025-12-26,PR,0.0
2025-12-26,RMBS,0.0
2025-12-26,SKYT,0.0
2025-12-26,SLV,0.24
2025-12-26,TALO,0.0
2025-12-26,TBCH,0.0
2025-12-26,TEAM,0.0
2025-12-26,UI,0.08
2025-12-26,VEEV,0.0
2025-12-26,VRNS,0.0
2025-12-26,VTLE,0.0
2025-12-26,XLK,0.36
2026-01-02,BSY,0.0
2026-01-02,DT,0.0
2026-01-02,EB,0.0
2026-01-02,EQT,0.0
2026-01-02,GTLB,0.0
2026-01-02,HLIT,0.0
2026-01-02,HPK,0.0
2026-01-02,MDRX,0.0
2026-01-02,MU,0.08
2026-01-02,NOG,0.0
2026-01-02,OSPN,0.0
2026-01-02,PANW,0.0
2026-01-02,PEGA,0.0
2026-01-02,PLTR,0.08
2026-01-02,PLXS,0.0
2026-01-02,QLYS,0.0
2026-01-02,RMBS,0.0
2026-01-02,SLV,0.24
2026-01-02,SONO,0.0
2026-01-02,TBCH,0.0
2026-01-02,TE,0.08
2026-01-02,VEEV,0.0
2026-01-02,VIAV,0.08
2026-01-02,VICR,0.08
2026-01-02,VRNS,0.0
2026-01-02,XLK,0.36
2026-01-02,ZS,0.0
2026-01-09,BSY,0.0
2026-01-09,DT,0.0
2026-01-09,EB,0.0
2026-01-09,EQT,0.0
2026-01-09,GTLB,0.0
2026-01-09,HLIT,0.0
2026-01-09,HPK,0.0
2026-01-09,MDRX,0.0
2026-01-09,MU,0.08
2026-01-09,NOG,0.0
2026-01-09,OSPN,0.0
2026-01-09,PANW,0.0
2026-01-09,PEGA,0.0
2026-01-09,PLTR,0.08
2026-01-09,PLXS,0.0
2026-01-09,QLYS,0.0
2026-01-09,RMBS,0.0
2026-01-09,SLV,0.24
2026-01-09,SONO,0.0
2026-01-09,TBCH,0.0
2026-01-09,TE,0.08
2026-01-09,VEEV,0.0
2026-01-09,VIAV,0.08
2026-01-09,VICR,0.08
2026-01-09,VRNS,0.0
2026-01-09,XLK,0.36
2026-01-09,ZS,0.0
2026-02-27,BSY,0.0
2026-02-27,DT,0.0
2026-02-27,EB,0.0
2026-02-27,EQT,0.0
2026-02-27,GLD,0.2742115293849175
2026-02-27,GTLB,0.0
2026-02-27,HLIT,0.0
2026-02-27,HPK,0.0
2026-02-27,MDRX,0.0
2026-02-27,MU,0.08
2026-02-27,NOG,0.0
2026-02-27,OSPN,0.0
2026-02-27,PANW,0.0
2026-02-27,PEGA,0.0
2026-02-27,PLTR,0.08
2026-02-27,PLXS,0.0
2026-02-27,QLYS,0.0
2026-02-27,RMBS,0.0
2026-02-27,SLV,0.0136837778511286
2026-02-27,SONO,0.0
2026-02-27,TBCH,0.0
2026-02-27,TE,0.08
2026-02-27,VEA,0.0601046927639536
2026-02-27,VEEV,0.0
2026-02-27,VIAV,0.08
2026-02-27,VICR,0.08
2026-02-27,VRNS,0.0
2026-02-27,XLK,0.252
2026-02-27,ZS,0.0
2026-03-27,BSY,0.0
2026-03-27,DT,0.0
2026-03-27,EB,0.0
2026-03-27,EQT,0.0
2026-03-27,GTLB,0.0
2026-03-27,HLIT,0.0
2026-03-27,HPK,0.0
2026-03-27,MDRX,0.0
2026-03-27,MU,0.08
2026-03-27,NOG,0.0
2026-03-27,OSPN,0.0
2026-03-27,PANW,0.0
2026-03-27,PEGA,0.0
2026-03-27,PLTR,0.08
2026-03-27,PLXS,0.0
2026-03-27,QLYS,0.0
2026-03-27,RMBS,0.0
2026-03-27,SONO,0.0
2026-03-27,TBCH,0.0
2026-03-27,TE,0.08
2026-03-27,VEEV,0.0
2026-03-27,VIAV,0.08
2026-03-27,VICR,0.08
2026-03-27,VRNS,0.0
2026-03-27,XLE,0.06
2026-03-27,XLK,0.54
2026-03-27,ZS,0.0
2026-04-10,BKV,0.08
2026-04-10,BLND,0.0
2026-04-10,BSY,0.0
2026-04-10,DH,0.0
2026-04-10,DT,0.0
2026-04-10,EQT,0.0
2026-04-10,GTLB,0.0
2026-04-10,HLIT,0.0
2026-04-10,HPK,0.0
2026-04-10,MDRX,0.0
2026-04-10,MU,0.08
2026-04-10,NOG,0.0
2026-04-10,NOW,0.0
2026-04-10,OSPN,0.0
2026-04-10,PANW,0.0
2026-04-10,PEGA,0.0
2026-04-10,PLTR,0.08
2026-04-10,QLYS,0.0
2026-04-10,RDDT,0.08
2026-04-10,RMBS,0.0
2026-04-10,TBCH,0.0
2026-04-10,VEEV,0.0
2026-04-10,VICR,0.08
2026-04-10,VRNS,0.0
2026-04-10,XLE,0.06
2026-04-10,XLK,0.54
2026-04-10,ZS,0.0
2026-04-24,BKV,0.08
2026-04-24,BLND,0.0
2026-04-24,BSY,0.0
2026-04-24,DH,0.0
2026-04-24,DT,0.0
2026-04-24,EQT,0.0
2026-04-24,GTLB,0.0
2026-04-24,HLIT,0.0
2026-04-24,HPK,0.0
2026-04-24,MDRX,0.0
2026-04-24,MU,0.08
2026-04-24,NOG,0.0
2026-04-24,NOW,0.0
2026-04-24,OSPN,0.0
2026-04-24,PANW,0.0
2026-04-24,PEGA,0.0
2026-04-24,PLTR,0.08
2026-04-24,QLYS,0.0
2026-04-24,RDDT,0.08
2026-04-24,RMBS,0.0
2026-04-24,TBCH,0.0
2026-04-24,VEEV,0.0
2026-04-24,VICR,0.08
2026-04-24,VRNS,0.0
2026-04-24,XLK,0.6
2026-04-24,ZS,0.0
2026-05-29,BKV,0.08
2026-05-29,BLND,0.0
2026-05-29,BSY,0.0
2026-05-29,DH,0.0
2026-05-29,DT,0.0
2026-05-29,EQT,0.0
2026-05-29,GTLB,0.0
2026-05-29,HLIT,0.0
2026-05-29,HPK,0.0
2026-05-29,MDRX,0.0
2026-05-29,MU,0.08
2026-05-29,NOG,0.0
2026-05-29,NOW,0.0
2026-05-29,OSPN,0.0
2026-05-29,PANW,0.0
2026-05-29,PEGA,0.0
2026-05-29,PLTR,0.08
2026-05-29,QLYS,0.0
2026-05-29,RDDT,0.08
2026-05-29,RMBS,0.0
2026-05-29,TBCH,0.0
2026-05-29,USO,0.06
2026-05-29,VEEV,0.0
2026-05-29,VICR,0.08
2026-05-29,VRNS,0.0
2026-05-29,XLK,0.54
2026-05-29,ZS,0.0
2026-06-26,BKV,0.08
2026-06-26,BLND,0.0
2026-06-26,BSY,0.0
2026-06-26,DH,0.0
2026-06-26,DT,0.0
2026-06-26,EQT,0.0
2026-06-26,GTLB,0.0
2026-06-26,HLIT,0.0
2026-06-26,HPK,0.0
2026-06-26,MDRX,0.0
2026-06-26,MU,0.08
2026-06-26,NOG,0.0
2026-06-26,NOW,0.0
2026-06-26,OSPN,0.0
2026-06-26,PANW,0.0
2026-06-26,PEGA,0.0
2026-06-26,PLTR,0.08
2026-06-26,QLYS,0.0
2026-06-26,RDDT,0.08
2026-06-26,RMBS,0.0
2026-06-26,SLV,0.0272010158510801
2026-06-26,TBCH,0.0
2026-06-26,USO,0.0256681980115683
2026-06-26,VEEV,0.0
2026-06-26,VICR,0.08
2026-06-26,VRNS,0.0
2026-06-26,XLE,0.0551307861373513
2026-06-26,XLK,0.492
2026-06-26,ZS,0.0
2026-07-10,ALAB,0.04
2026-07-10,CRM,0.025
2026-07-10,CRNC,0.025
2026-07-10,DEC,0.025
2026-07-10,DT,0.025
2026-07-10,GTE,0.025
2026-07-10,GTLB,0.025
2026-07-10,MU,0.04
2026-07-10,NCNO,0.025
2026-07-10,NOG,0.025
2026-07-10,OLED,0.025
2026-07-10,PANW,0.025
2026-07-10,PEGA,0.025
2026-07-10,PLTR,0.04
2026-07-10,RDDT,0.04
2026-07-10,RMBS,0.025
2026-07-10,SLV,0.01360050792554
2026-07-10,SONO,0.025
2026-07-10,TBCH,0.025
2026-07-10,TTD,0.025
2026-07-10,TXO,0.025
2026-07-10,USO,0.0128340990057841
2026-07-10,VEEV,0.025
2026-07-10,VRNS,0.025
2026-07-10,WDC,0.04
2026-07-10,XLE,0.0275653930686756
2026-07-10,XLK,0.246
2026-07-10,YOU,0.025
2026-07-10,ZS,0.025
2026-07-31,ALAB,0.04000000000000001
2026-07-31,CRM,0.025
2026-07-31,CRNC,0.025
2026-07-31,DEC,0.025
2026-07-31,DT,0.025
2026-07-31,GTE,0.025
2026-07-31,GTLB,0.025
2026-07-31,MU,0.04000000000000001
2026-07-31,NCNO,0.025
2026-07-31,NOG,0.025
2026-07-31,OLED,0.025
2026-07-31,PANW,0.025
2026-07-31,PEGA,0.025
2026-07-31,PLTR,0.04000000000000001
2026-07-31,RDDT,0.04000000000000001
2026-07-31,RMBS,0.025
2026-07-31,SONO,0.025
2026-07-31,TBCH,0.025
2026-07-31,TTD,0.025
2026-07-31,TXO,0.025
2026-07-31,USO,0.00969527244926106
2026-07-31,VEEV,0.025
2026-07-31,VRNS,0.025
2026-07-31,WDC,0.04000000000000001
2026-07-31,XLE,0.1416997885936123
2026-07-31,XLK,0.14860493895712662
2026-07-31,YOU,0.025
2026-07-31,ZS,0.025
