decision_at,signal_reference_at,cik10,company_name_as_filed,sector,cash_score,momentum_return,momentum_score,adjusted_score,rank,intended_weight
2025-11-28,2025-11-21,0001658566,PERMIAN RESOURCES CORP,energy,0.9610526315789474,-0.11221491354815749,0.5802469135802469,0.9039317738791423,15,0.03333333333333333
2025-11-28,2025-11-21,0001493761,TURTLE BEACH CORP,technology,0.9873684210526316,-0.15969578876633284,0.4155844155844156,0.9016008202323992,16,0.03333333333333333
2025-11-28,2025-11-21,0001834494,"MERIDIANLINK, INC.",technology,0.9726315789473684,-0.12620087336244534,0.4649350649350649,0.8964771018455229,17,0.03333333333333333
2025-11-28,2025-11-21,0001107843,"QUALYS, INC.",technology,0.9578947368421052,-0.06715777610280749,0.535064935064935,0.8944702665755296,18,0.03333333333333333
2025-11-28,2025-11-21,0001031308,BENTLEY SYSTEMS INC,technology,0.9663157894736842,-0.14670809297432263,0.43896103896103894,0.8872125768967875,19,0.03333333333333333
2025-11-28,2025-11-21,0001459417,"2U, INC.",technology,0.9536842105263158,,0.5,0.8856315789473683,20,0.03333333333333333
2025-11-28,2025-11-21,0001475115,"EVENTBRITE, INC.",technology,0.9894736842105263,-0.28531855955678664,0.2779220779220779,0.8827409432672589,21,0.03333333333333333
2025-11-28,2025-11-21,0001773383,"DYNATRACE, INC.",technology,0.9705263157894737,-0.21438874118152162,0.34805194805194806,0.8771551606288449,22,0.03333333333333333
2025-11-28,2025-11-21,0001520006,MATADOR RESOURCES CO,energy,0.9821052631578947,-0.3055448989611985,0.2716049382716049,0.8755302144249513,23,0.03333333333333333
2025-11-28,2025-11-21,0000851310,HARMONIC INC,technology,0.9789473684210527,-0.2886928872799045,0.2727272727272727,0.8730143540669857,24,0.03333333333333333
2025-11-28,2025-11-21,0001361113,VARONIS SYSTEMS INC,technology,0.9957894736842106,-0.3732506978295349,0.17662337662337663,0.8729145591250854,25,0.03333333333333333
2025-11-28,2025-11-21,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9410526315789474,-0.18661571135158517,0.4691358024691358,0.8702651072124756,26,0.03333333333333333
2025-11-28,2025-11-21,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9389473684210526,-0.1870737382541363,0.4567901234567901,0.8666237816764133,27,0.03333333333333333
2025-11-28,2025-11-21,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9094736842105263,-0.07205550995541565,0.6172839506172839,0.8656452241715399,28,0.03333333333333333
2025-11-28,2025-11-21,0001528129,"VITAL ENERGY, INC.",energy,0.9989473684210526,-0.4927007299270073,0.09876543209876543,0.8639200779727095,29,0.03333333333333333
2025-11-28,2025-11-21,0001855747,"BLEND LABS, INC.",technology,0.9852631578947368,-0.4211538267558841,0.13766233766233765,0.858123034859877,32,0.03333333333333333
2025-12-05,2025-11-28,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.991578947368421,0.9382871829235606,0.9272727272727272,0.9819330143540669,1,0.03333333333333333
2025-12-05,2025-11-28,0000917273,RAMBUS INC,technology,0.9747368421052631,0.6531741467658712,0.8857142857142857,0.9613834586466166,2,0.03333333333333333
2025-12-05,2025-11-28,0001315098,ROBLOX CORP,technology,0.9473684210526315,0.8956711899960423,0.9246753246753247,0.9439644565960355,3,0.03333333333333333
2025-12-05,2025-11-28,0001393052,VEEVA SYSTEMS INC,technology,0.9936842105263158,0.05459726508396723,0.6311688311688312,0.9393069036226931,4,0.03333333333333333
2025-12-05,2025-11-28,0001013857,PEGASYSTEMS INC,technology,0.9642105263157895,0.15552940202858045,0.6935064935064935,0.9236049213943951,5,0.03333333333333333
2025-12-05,2025-11-28,0000033213,EQT CORP,energy,0.9242105263157895,0.35543910164715475,0.9135802469135802,0.922615984405458,6,0.03333333333333333
2025-12-05,2025-11-28,0001724965,TALOS ENERGY INC.,energy,0.9610526315789474,0.01866667005750866,0.7037037037037037,0.9224502923976607,7,0.03333333333333333
2025-12-05,2025-11-28,0001314727,SONOS INC,technology,0.9431578947368421,0.36370315460196223,0.7974025974025974,0.9212946001367054,8,0.03333333333333333
2025-12-05,2025-11-28,0001713683,"ZSCALER, INC.",technology,0.9515789473684211,0.21738711679270417,0.7350649350649351,0.9191018455228982,9,0.03333333333333333
2025-12-05,2025-11-28,0000785786,PLEXUS CORP,technology,0.9989473684210526,-0.13047443883573584,0.42597402597402595,0.9130013670539986,10,0.03333333333333333
2025-12-05,2025-11-28,0001327567,PALO ALTO NETWORKS INC,technology,0.9768421052631578,-0.019493572832289474,0.5506493506493506,0.9129131920710867,11,0.03333333333333333
2025-12-05,2025-11-28,0001658566,PERMIAN RESOURCES CORP,energy,0.9610526315789474,-0.04409145399117609,0.5925925925925926,0.9057836257309941,12,0.03333333333333333
2025-12-05,2025-11-28,0001078075,NETSCOUT SYSTEMS INC,technology,0.9326315789473684,0.22851920437755702,0.7480519480519481,0.9049446343130553,13,0.03333333333333333
2025-12-05,2025-11-28,0001856314,"CLEAR SECURE, INC.",technology,0.9178947368421052,0.4110582822180222,0.8285714285714286,0.9044962406015037,14,0.03333333333333333
2025-12-05,2025-11-28,0001014473,VERISIGN INC/CA,technology,0.9157894736842105,0.35798977036364854,0.7922077922077922,0.8972522214627477,15,0.03333333333333333
2025-12-05,2025-11-28,0001493761,TURTLE BEACH CORP,technology,0.9873684210526316,-0.19815132624642928,0.35584415584415585,0.8926397812713602,16,0.03333333333333333
2025-12-05,2025-11-28,0001834494,"MERIDIANLINK, INC.",technology,0.9726315789473684,-0.14304068522483937,0.4051948051948052,0.8875160628844839,17,0.03333333333333333
2025-12-05,2025-11-28,0001107843,"QUALYS, INC.",technology,0.9578947368421052,-0.08300780920156603,0.4857142857142857,0.8870676691729322,18,0.03333333333333333
2025-12-05,2025-11-28,0001459417,"2U, INC.",technology,0.9536842105263158,,0.5,0.8856315789473683,19,0.03333333333333333
2025-12-05,2025-11-28,0001031308,BENTLEY SYSTEMS INC,technology,0.9663157894736842,-0.14752072854713905,0.38961038961038963,0.87980997949419,20,0.03333333333333333
2025-12-05,2025-11-28,0001475115,"EVENTBRITE, INC.",technology,0.9894736842105263,-0.29261363636363635,0.24415584415584415,0.8776760082023239,21,0.03333333333333333
2025-12-05,2025-11-28,0001773383,"DYNATRACE, INC.",technology,0.9705263157894737,-0.20697628648614763,0.35064935064935066,0.8775447710184553,22,0.03333333333333333
2025-12-05,2025-11-28,0000851310,HARMONIC INC,technology,0.9789473684210527,-0.2542901211240801,0.3012987012987013,0.8773000683527,23,0.03333333333333333
2025-12-05,2025-11-28,0001361113,VARONIS SYSTEMS INC,technology,0.9957894736842106,-0.33807045034349836,0.19480519480519481,0.8756418318523582,24,0.03333333333333333
2025-12-05,2025-11-28,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9410526315789474,-0.1361961055366605,0.49382716049382713,0.8739688109161793,25,0.03333333333333333
2025-12-05,2025-11-28,0001520006,MATADOR RESOURCES CO,energy,0.9821052631578947,-0.27230334647411014,0.25925925925925924,0.8736783625730994,26,0.03333333333333333
2025-12-05,2025-11-28,0001539838,"DIAMONDBACK ENERGY, INC.",energy,0.9305263157894736,-0.11637909614598774,0.5432098765432098,0.8724288499025341,27,0.03333333333333333
2025-12-05,2025-11-28,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9389473684210526,-0.14334608160506157,0.48148148148148145,0.870327485380117,28,0.03333333333333333
2025-12-05,2025-11-28,0001528129,"VITAL ENERGY, INC.",energy,0.9989473684210526,-0.45385318306427047,0.12345679012345678,0.8676237816764132,29,0.03333333333333333
2025-12-05,2025-11-28,0001855747,"BLEND LABS, INC.",technology,0.9852631578947368,-0.38160469603404934,0.15584415584415584,0.8608503075871496,30,0.03333333333333333
2025-12-26,2025-12-19,0000917273,RAMBUS INC,technology,0.9747368421052631,0.8333966939678452,0.9090909090909091,0.96488995215311,1,0.03333333333333333
2025-12-26,2025-12-19,0001475115,"EVENTBRITE, INC.",technology,0.9894736842105263,0.3303303303303302,0.7714285714285715,0.9567669172932329,2,0.03333333333333333
2025-12-26,2025-12-19,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.991578947368421,0.20509088689630683,0.6883116883116883,0.9460888585099111,3,0.03333333333333333
2025-12-26,2025-12-19,0001724965,TALOS ENERGY INC.,energy,0.9610526315789474,0.20109888428493572,0.8148148148148148,0.9391169590643275,4,0.03333333333333333
2025-12-26,2025-12-19,0001013857,PEGASYSTEMS INC,technology,0.9642105263157895,0.28689676273131925,0.7350649350649351,0.9298386876281614,5,0.03333333333333333
2025-12-26,2025-12-19,0001315098,ROBLOX CORP,technology,0.9473684210526315,0.3631675529761238,0.7922077922077922,0.9240943267259056,6,0.03333333333333333
2025-12-26,2025-12-19,0001393052,VEEVA SYSTEMS INC,technology,0.9936842105263158,-0.01021634329015575,0.509090909090909,0.9209952153110048,7,0.03333333333333333
2025-12-26,2025-12-19,0000785786,PLEXUS CORP,technology,0.9989473684210526,-0.03633629076476386,0.4675324675324675,0.9192351332877648,8,0.03333333333333333
2025-12-26,2025-12-19,0001713683,"ZSCALER, INC.",technology,0.9515789473684211,0.241060929618369,0.7194805194805195,0.9167641831852358,9,0.03333333333333333
2025-12-26,2025-12-19,0000033213,EQT CORP,energy,0.9242105263157895,0.2681360538202957,0.8518518518518519,0.9133567251461988,10,0.03333333333333333
2025-12-26,2025-12-19,0001658566,PERMIAN RESOURCES CORP,energy,0.9610526315789474,0.0611750244067224,0.6419753086419753,0.9131910331384016,11,0.03333333333333333
2025-12-26,2025-12-19,0001314727,SONOS INC,technology,0.9431578947368421,0.2664835166634605,0.7324675324675325,0.9115543403964457,12,0.03333333333333333
2025-12-26,2025-12-19,0001327567,PALO ALTO NETWORKS INC,technology,0.9768421052631578,0.000535421909033218,0.5272727272727272,0.9094066985645932,13,0.03333333333333333
2025-12-26,2025-12-19,0001078075,NETSCOUT SYSTEMS INC,technology,0.9326315789473684,0.30665426816079466,0.7532467532467533,0.905723855092276,14,0.03333333333333333
2025-12-26,2025-12-19,0001856314,"CLEAR SECURE, INC.",technology,0.9178947368421052,0.42544251993634385,0.812987012987013,0.9021585782638413,15,0.03333333333333333
2025-12-26,2025-12-19,0001834494,"MERIDIANLINK, INC.",technology,0.9726315789473684,-0.04895437262357405,0.4597402597402597,0.8956978810663021,16,0.03333333333333333
2025-12-26,2025-12-19,0001107843,"QUALYS, INC.",technology,0.9578947368421052,0.014424776813232176,0.5428571428571428,0.8956390977443608,17,0.03333333333333333
2025-12-26,2025-12-19,0001493761,TURTLE BEACH CORP,technology,0.9873684210526316,-0.14160402402757333,0.35064935064935066,0.8918605604921395,18,0.03333333333333333
2025-12-26,2025-12-19,0001459417,"2U, INC.",technology,0.9536842105263158,,0.5,0.8856315789473683,19,0.03333333333333333
2025-12-26,2025-12-19,0001014473,VERISIGN INC/CA,technology,0.9157894736842105,0.23797537106454536,0.7116883116883117,0.8851742993848256,20,0.03333333333333333
2025-12-26,2025-12-19,0001361113,VARONIS SYSTEMS INC,technology,0.9957894736842106,-0.26225168362466644,0.22077922077922077,0.8795379357484621,21,0.03333333333333333
2025-12-26,2025-12-19,0001031308,BENTLEY SYSTEMS INC,technology,0.9663157894736842,-0.16923796768763277,0.3246753246753247,0.8700697197539303,22,0.03333333333333333
2025-12-26,2025-12-19,0001773383,"DYNATRACE, INC.",technology,0.9705263157894737,-0.1916178868531735,0.2987012987012987,0.8697525632262475,23,0.03333333333333333
2025-12-26,2025-12-19,0001528129,"VITAL ENERGY, INC.",energy,0.9989473684210526,-0.3687918281084889,0.13580246913580246,0.8694756335282651,24,0.03333333333333333
2025-12-26,2025-12-19,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9389473684210526,-0.02913241931864008,0.4567901234567901,0.8666237816764133,25,0.03333333333333333
2025-12-26,2025-12-19,0000851310,HARMONIC INC,technology,0.9789473684210527,-0.25825823267248194,0.22857142857142856,0.866390977443609,26,0.03333333333333333
2025-12-26,2025-12-19,0001520006,MATADOR RESOURCES CO,energy,0.9821052631578947,-0.20217711467787147,0.20987654320987653,0.866270955165692,27,0.03333333333333333
2025-12-26,2025-12-19,0001855747,"BLEND LABS, INC.",technology,0.9852631578947368,-0.29772730745559806,0.18961038961038962,0.8659152426520847,28,0.03333333333333333
2025-12-26,2025-12-19,0001539838,"DIAMONDBACK ENERGY, INC.",energy,0.9305263157894736,-0.01680876123308228,0.4691358024691358,0.861317738791423,29,0.03333333333333333
2025-12-26,2025-12-19,0000006281,ANALOG DEVICES INC,technology,0.871578947368421,0.3172438383290703,0.7636363636363637,0.8553875598086124,30,0.03333333333333333
2026-01-02,2025-12-26,0000917273,RAMBUS INC,technology,0.9913606911447084,0.7350663292422628,0.9026315789473685,0.9780513243151073,1,0.03333333333333333
2026-01-02,2025-12-26,0001475115,"EVENTBRITE, INC.",technology,0.9935205183585313,0.3175074183976261,0.7657894736842106,0.9593608616573832,2,0.03333333333333333
2026-01-02,2025-12-26,0000033213,EQT CORP,energy,0.9762419006479481,0.23145060499540904,0.8461538461538461,0.9567286924738329,3,0.03333333333333333
2026-01-02,2025-12-26,0001713683,"ZSCALER, INC.",technology,0.980561555075594,0.24902474708407984,0.7289473684210527,0.9428194270774127,4,0.03333333333333333
2026-01-02,2025-12-26,0001013857,PEGASYSTEMS INC,technology,0.9654427645788337,0.3242502973768233,0.7684210526315789,0.9358895077867455,5,0.03333333333333333
2026-01-02,2025-12-26,0001393052,VEEVA SYSTEMS INC,technology,0.9956803455723542,0.04971730135392605,0.5684210526315789,0.9315914516312379,6,0.03333333333333333
2026-01-02,2025-12-26,0001724965,TALOS ENERGY INC.,energy,0.9416846652267818,0.17965366758999668,0.8333333333333334,0.9254319654427645,7,0.03333333333333333
2026-01-02,2025-12-26,0000785786,PLEXUS CORP,technology,1.0,-0.02262495859896474,0.4842105263157895,0.9226315789473684,8,0.03333333333333333
2026-01-02,2025-12-26,0001327567,PALO ALTO NETWORKS INC,technology,0.9892008639308856,0.012192525307560764,0.531578947368421,0.9205575764465158,9,0.03333333333333333
2026-01-02,2025-12-26,0001314727,SONOS INC,technology,0.9611231101511879,0.20372832041830602,0.6868421052631579,0.9199809594179833,10,0.03333333333333333
2026-01-02,2025-12-26,0001315098,ROBLOX CORP,technology,0.9330453563714903,0.38301093634229644,0.7947368421052632,0.9122990792315562,11,0.03333333333333333
2026-01-02,2025-12-26,0001856314,"CLEAR SECURE, INC.",technology,0.9265658747300216,0.35345556535676126,0.7842105263157895,0.9052125724678868,12,0.03333333333333333
2026-01-02,2025-12-26,0001107843,"QUALYS, INC.",technology,0.9740820734341252,-0.011013434347104889,0.5,0.9029697624190064,13,0.03333333333333333
2026-01-02,2025-12-26,0001658566,PERMIAN RESOURCES CORP,energy,0.9481641468682506,0.036742373606199585,0.6282051282051282,0.9001702940687822,14,0.03333333333333333
2026-01-02,2025-12-26,0000723125,MICRON TECHNOLOGY INC,technology,0.8833693304535637,2.226661991990175,0.9789473684210527,0.897706036148687,15,0.03333333333333333
2026-01-02,2025-12-26,0001014473,VERISIGN INC/CA,technology,0.9308855291576674,0.21828415498351905,0.6973684210526315,0.895857962941912,16,0.03333333333333333
2026-01-02,2025-12-26,0001361113,VARONIS SYSTEMS INC,technology,0.9978401727861771,-0.25327994397306686,0.22894736842105262,0.8825062521314083,17,0.03333333333333333
2026-01-02,2025-12-26,0001614178,"YEXT, INC.",technology,0.9049676025917927,0.2796209287673075,0.7368421052631579,0.8797487779924974,18,0.03333333333333333
2026-01-02,2025-12-26,0001031308,BENTLEY SYSTEMS INC,technology,0.978401727861771,-0.17531940781981692,0.3157894736842105,0.8790098897351369,19,0.03333333333333333
2026-01-02,2025-12-26,0000789019,MICROSOFT CORP,technology,0.9157667386609071,0.14116957489741044,0.6526315789473685,0.8762964647038762,20,0.03333333333333333
2026-01-02,2025-12-26,0001326801,"META PLATFORMS, INC.",technology,0.91792656587473,0.10932061022489936,0.631578947368421,0.8749744230987836,21,0.03333333333333333
2026-01-02,2025-12-26,0001493761,TURTLE BEACH CORP,technology,0.9676025917926566,-0.16371161024074876,0.34210526315789475,0.8737779924974423,22,0.03333333333333333
2026-01-02,2025-12-26,0001773383,"DYNATRACE, INC.",technology,0.9697624190064795,-0.18943128644722207,0.3,0.8692980561555076,23,0.03333333333333333
2026-01-02,2025-12-26,0000851310,HARMONIC INC.,technology,0.9827213822894169,-0.25947954056579614,0.21842105263157896,0.8680763328407411,24,0.03333333333333333
2026-01-02,2025-12-26,0000704532,ONTO INNOVATION INC.,technology,0.9438444924406048,-0.05924059764095868,0.4342105263157895,0.8673993975218824,25,0.03333333333333333
2026-01-02,2025-12-26,0000858470,COTERRA ENERGY INC.,energy,0.8920086393088553,0.08357191586975499,0.717948717948718,0.8658996511048347,26,0.03333333333333333
2026-01-02,2025-12-26,0000006281,ANALOG DEVICES INC,technology,0.8855291576673866,0.2968589707639677,0.7526315789473684,0.8655945208593838,27,0.03333333333333333
2026-01-02,2025-12-26,0001078075,NETSCOUT SYSTEMS INC,technology,0.8725701943844493,0.28637417423475875,0.7447368421052631,0.8533951915425714,30,0.03333333333333333
2026-01-02,2025-12-26,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9222462203023758,-0.02980645095146317,0.46153846153846156,0.8531400564877886,31,0.03333333333333333
2026-01-02,2025-12-26,0001520006,MATADOR RESOURCES CO,energy,0.9546436285097192,-0.2121938833756365,0.23076923076923078,0.8460624688486459,35,0.03333333333333333
2026-01-09,2026-01-02,0000917273,RAMBUS INC,technology,0.9913606911447084,0.8001812517214555,0.9210526315789473,0.9808144822098441,1,0.03333333333333333
2026-01-09,2026-01-02,0000033213,EQT CORP,energy,0.9762419006479481,0.15062210035338675,0.8461538461538461,0.9567286924738329,2,0.03333333333333333
2026-01-09,2026-01-02,0001475115,"EVENTBRITE, INC.",technology,0.9935205183585313,0.2098092643051772,0.7210526315789474,0.9526503353415937,3,0.03333333333333333
2026-01-09,2026-01-02,0001713683,"ZSCALER, INC.",technology,0.980561555075594,0.18688125091857333,0.7,0.9384773218142548,4,0.03333333333333333
2026-01-09,2026-01-02,0001393052,VEEVA SYSTEMS INC,technology,0.9956803455723542,0.03032439914981122,0.5684210526315789,0.9315914516312379,5,0.03333333333333333
2026-01-09,2026-01-02,0001013857,PEGASYSTEMS INC,technology,0.9654427645788337,0.18884261791602341,0.7078947368421052,0.9268105604183244,6,0.03333333333333333
2026-01-09,2026-01-02,0000785786,PLEXUS CORP,technology,1.0,-0.03596990566046854,0.48947368421052634,0.9234210526315789,7,0.03333333333333333
2026-01-09,2026-01-02,0001314727,SONOS INC,technology,0.9611231101511879,0.159814314297412,0.6789473684210526,0.9187967488916675,8,0.03333333333333333
2026-01-09,2026-01-02,0001327567,PALO ALTO NETWORKS INC,technology,0.9892008639308856,-0.021173287218622105,0.5131578947368421,0.917794418551779,9,0.03333333333333333
2026-01-09,2026-01-02,0001724965,TALOS ENERGY INC.,energy,0.9416846652267818,0.10510802188092327,0.782051282051282,0.9177396577504568,10,0.03333333333333333
2026-01-09,2026-01-02,0001315098,ROBLOX CORP,technology,0.9330453563714903,0.3386802598662313,0.7947368421052632,0.9122990792315562,11,0.03333333333333333
2026-01-09,2026-01-02,0001856314,"CLEAR SECURE, INC.",technology,0.9265658747300216,0.2955784717119978,0.7710526315789473,0.9032388882573604,12,0.03333333333333333
2026-01-09,2026-01-02,0000723125,MICRON TECHNOLOGY INC,technology,0.8833693304535637,2.521238891898129,0.9842105263157894,0.8984955098328976,13,0.03333333333333333
2026-01-09,2026-01-02,0001014473,VERISIGN INC/CA,technology,0.9308855291576674,0.17998499337810214,0.6973684210526315,0.895857962941912,14,0.03333333333333333
2026-01-09,2026-01-02,0001107843,"QUALYS, INC.",technology,0.9740820734341252,-0.07901585583946613,0.4473684210526316,0.8950750255769012,15,0.03333333333333333
2026-01-09,2026-01-02,0001658566,PERMIAN RESOURCES CORP,energy,0.9481641468682506,-0.006759237405921326,0.5769230769230769,0.8924779863764746,16,0.03333333333333333
2026-01-09,2026-01-02,0001361113,VARONIS SYSTEMS INC,technology,0.9978401727861771,-0.28129206820247155,0.23421052631578948,0.8832957258156189,17,0.03333333333333333
2026-01-09,2026-01-02,0001031308,BENTLEY SYSTEMS INC,technology,0.978401727861771,-0.184552526673452,0.34210526315789475,0.8829572581561895,18,0.03333333333333333
2026-01-09,2026-01-02,0001614178,"YEXT, INC.",technology,0.9049676025917927,0.24012638218747284,0.7368421052631579,0.8797487779924974,19,0.03333333333333333
2026-01-09,2026-01-02,0000789019,MICROSOFT CORP,technology,0.9157667386609071,0.12537789857791903,0.6552631578947369,0.8766912015459815,20,0.03333333333333333
2026-01-09,2026-01-02,0000851310,HARMONIC INC.,technology,0.9827213822894169,-0.26051658179199977,0.26052631578947366,0.8743921223144253,21,0.03333333333333333
2026-01-09,2026-01-02,0001326801,"META PLATFORMS, INC.",technology,0.91792656587473,0.07910759849114424,0.618421052631579,0.8730007388882574,22,0.03333333333333333
2026-01-09,2026-01-02,0001493761,TURTLE BEACH CORP,technology,0.9676025917926566,-0.2002281854761011,0.31842105263157894,0.8702253609184949,23,0.03333333333333333
2026-01-09,2026-01-02,0000704532,ONTO INNOVATION INC.,technology,0.9438444924406048,-0.07865357861535327,0.45,0.869767818574514,24,0.03333333333333333
2026-01-09,2026-01-02,0000006281,ANALOG DEVICES INC,technology,0.8855291576673866,0.29198287147871715,0.7684210526315789,0.8679629419120154,25,0.03333333333333333
2026-01-09,2026-01-02,0001773383,"DYNATRACE, INC.",technology,0.9697624190064795,-0.22733082625394174,0.28421052631578947,0.866929635102876,26,0.03333333333333333
2026-01-09,2026-01-02,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9222462203023758,-0.03688796256761728,0.5,0.8589092872570193,27,0.03333333333333333
2026-01-09,2026-01-02,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9870410367170627,-0.38532111462939733,0.1282051282051282,0.8582156504402725,28,0.03333333333333333
2026-01-09,2026-01-02,0000858470,COTERRA ENERGY INC.,energy,0.8920086393088553,0.04945762589027347,0.6666666666666666,0.858207343412527,29,0.03333333333333333
2026-01-09,2026-01-02,0001078075,NETSCOUT SYSTEMS INC,technology,0.8725701943844493,0.23846863484866665,0.7342105263157894,0.8518162441741504,32,0.03333333333333333
2026-01-16,2026-01-09,0000917273,RAMBUS INC,technology,0.9913606911447084,0.6606793173326804,0.8789473684210526,0.97449869273616,1,0.03333333333333333
2026-01-16,2026-01-09,0001475115,"EVENTBRITE, INC.",technology,0.9935205183585313,0.35151515151515156,0.7631578947368421,0.9589661248152779,2,0.03333333333333333
2026-01-16,2026-01-09,0000033213,EQT CORP,energy,0.9762419006479481,0.05517918051099757,0.717948717948718,0.9374979232430636,3,0.03333333333333333
2026-01-16,2026-01-09,0001393052,VEEVA SYSTEMS INC,technology,0.9956803455723542,0.10273246896526977,0.5973684210526315,0.9359335568943958,4,0.03333333333333333
2026-01-16,2026-01-09,0001327567,PALO ALTO NETWORKS INC,technology,0.9892008639308856,0.08995505863353848,0.5789473684210527,0.9276628396044106,5,0.03333333333333333
2026-01-16,2026-01-09,0001713683,"ZSCALER, INC.",technology,0.980561555075594,0.14080429835551578,0.6210526315789474,0.9266352165510969,6,0.03333333333333333
2026-01-16,2026-01-09,0001013857,PEGASYSTEMS INC,technology,0.9654427645788337,0.22702316237535225,0.7,0.9256263498920086,7,0.03333333333333333
2026-01-16,2026-01-09,0000785786,PLEXUS CORP,technology,1.0,-0.021588063234619148,0.45526315789473687,0.9182894736842105,8,0.03333333333333333
2026-01-16,2026-01-09,0001314727,SONOS INC,technology,0.9611231101511879,0.14531671050153028,0.6263157894736842,0.9109020120495623,9,0.03333333333333333
2026-01-16,2026-01-09,0001856314,"CLEAR SECURE, INC.",technology,0.9265658747300216,0.40224246801199715,0.781578947368421,0.9048178356257816,10,0.03333333333333333
2026-01-16,2026-01-09,0001107843,"QUALYS, INC.",technology,0.9740820734341252,-0.0064916456367800635,0.47368421052631576,0.8990223939979538,11,0.03333333333333333
2026-01-16,2026-01-09,0000723125,MICRON TECHNOLOGY INC,technology,0.8833693304535637,2.4852119937267907,0.9763157894736842,0.8973112993065818,12,0.03333333333333333
2026-01-16,2026-01-09,0001014473,VERISIGN INC/CA,technology,0.9308855291576674,0.2126323046182368,0.6894736842105263,0.8946737524155962,13,0.03333333333333333
2026-01-16,2026-01-09,0001724965,TALOS ENERGY INC.,energy,0.9416846652267818,0.018796973948468798,0.6282051282051282,0.8946627346735337,14,0.03333333333333333
2026-01-16,2026-01-09,0001315098,ROBLOX CORP,technology,0.9330453563714903,0.18521509228025468,0.6657894736842105,0.8929569739683983,15,0.03333333333333333
2026-01-16,2026-01-09,0001361113,VARONIS SYSTEMS INC,technology,0.9978401727861771,-0.21140940943281594,0.25,0.8856641468682505,16,0.03333333333333333
2026-01-16,2026-01-09,0001658566,PERMIAN RESOURCES CORP,energy,0.9481641468682506,-0.03227994446933047,0.5256410256410257,0.8847856786841668,17,0.03333333333333333
2026-01-16,2026-01-09,0001031308,BENTLEY SYSTEMS INC,technology,0.978401727861771,-0.11959858277873547,0.3526315789473684,0.8845362055246105,18,0.03333333333333333
2026-01-16,2026-01-09,0001855747,"BLEND LABS, INC.",technology,0.9503239740820735,-0.020833314115565216,0.4605263157894737,0.8768543253381834,19,0.03333333333333333
2026-01-16,2026-01-09,0000704532,ONTO INNOVATION INC.,technology,0.9438444924406048,0.0002109239280843056,0.4789473684210526,0.8741099238376719,20,0.03333333333333333
2026-01-16,2026-01-09,0000789019,MICROSOFT CORP,technology,0.9157667386609071,0.1524419987431458,0.6368421052631579,0.8739280436512447,21,0.03333333333333333
2026-01-16,2026-01-09,0000006281,ANALOG DEVICES INC,technology,0.8855291576673866,0.440376425106066,0.8,0.8726997840172785,22,0.03333333333333333
2026-01-16,2026-01-09,0001614178,"YEXT, INC.",technology,0.9049676025917927,0.21060604341978073,0.6868421052631579,0.8722487779924974,23,0.03333333333333333
2026-01-16,2026-01-09,0000851310,HARMONIC INC.,technology,0.9827213822894169,-0.2258842090616695,0.22894736842105262,0.8696552802091622,24,0.03333333333333333
2026-01-16,2026-01-09,0001773383,"DYNATRACE, INC.",technology,0.9697624190064795,-0.16591043746804912,0.29210526315789476,0.8681138456291918,25,0.03333333333333333
2026-01-16,2026-01-09,0001326801,"META PLATFORMS, INC.",technology,0.91792656587473,0.06374725228648703,0.5421052631578948,0.8615533704672047,27,0.03333333333333333
2026-01-16,2026-01-09,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9870410367170627,-0.4146031447232946,0.1282051282051282,0.8582156504402725,28,0.03333333333333333
2026-01-16,2026-01-09,0001493761,TURTLE BEACH CORP,technology,0.9676025917926566,-0.23179187584108019,0.2236842105263158,0.8560148346027054,29,0.03333333333333333
2026-01-16,2026-01-09,0001078075,NETSCOUT SYSTEMS INC,technology,0.8725701943844493,0.26219513286132723,0.718421052631579,0.8494478231215188,31,0.03333333333333333
2026-01-16,2026-01-09,0001698990,MAGNOLIA OIL & GAS CORP,energy,0.9222462203023758,-0.08078221629877291,0.41025641025641024,0.8454477487954809,34,0.03333333333333333
2026-01-23,2026-01-16,0000917273,RAMBUS INC,technology,0.9913606911447084,0.7440245648768391,0.8842105263157894,0.9752881664203705,1,0.03333333333333333
2026-01-23,2026-01-16,0001475115,"EVENTBRITE, INC.",technology,0.9935205183585313,0.2655367231638419,0.7342105263157894,0.9546240195521201,2,0.03333333333333333
2026-01-23,2026-01-16,0000785786,PLEXUS CORP,technology,1.0,0.08329351332796331,0.5947368421052631,0.9392105263157895,3,0.03333333333333333
2026-01-23,2026-01-16,0001713683,"ZSCALER, INC.",technology,0.980561555075594,0.14073991704223188,0.6631578947368421,0.9329510060247811,4,0.03333333333333333
