decision_date,offense_scale,breadth,path_clarity,persistence,quality,leadership_fragility,stressed,buffer_band,buffer_held
2018-12-28,1.0,0.0,0.15506227792668653,0.0,-0.8966251480488756,0.1758385774366671,True,0.0,False
2019-01-04,1.0,0.0,0.14770704712002136,0.0,-0.9015286352533192,0.14727975111971614,True,0.0,True
2019-01-11,1.0,0.1111111111111111,0.12502666694400738,0.0,-0.8425748146299211,0.21929302409961246,True,0.0,True
2019-01-18,1.0,0.2222222222222222,0.06904955054192612,0.0,-0.8058188181572344,0.26391297968447586,True,0.0,True
2019-01-25,1.0,0.2222222222222222,0.08513694512576023,0.0,-0.7950938884346783,0.2930678113878999,True,0.0,False
2019-02-01,1.0,0.2222222222222222,0.06933639160531324,0.0,-0.805627590781643,0.2900232059758718,True,0.0,True
2019-02-08,1.0,0.2222222222222222,0.06392059580571356,0.0,-0.8092381213147095,0.3443295258920886,True,0.0,True
2019-02-15,1.0,0.3333333333333333,0.029869039000446018,0.0,-0.7578650851108137,0.3066225530616785,True,0.0,True
2019-02-22,1.0,0.3333333333333333,0.033823161965749755,0.0,-0.7552290031339446,0.3353366456398471,True,0.0,False
2019-03-01,1.0,0.3333333333333333,0.043118786472784526,0.0,-0.7490319201292547,0.2740095795859768,True,0.0,True
2019-03-08,1.0,0.3333333333333333,0.06284737617484722,0.0,-0.7358795269945464,0.29510780180676466,True,0.0,True
2019-03-15,1.0,0.3333333333333333,0.03158055447396243,0.0,-0.7567240747951361,0.33232615139564226,True,0.0,True
2019-03-22,1.0,0.3333333333333333,0.05767586637351353,0.0,-0.7393272001954355,0.37182799333532424,True,0.0,True
2019-03-29,1.0,0.3333333333333333,0.03094678822809424,0.0,-0.757146585625715,0.41936163079335287,True,0.0,False
2019-04-05,1.0,0.7777777777777778,0.021326769720433396,0.07692307692307693,-0.41598158371914123,0.65272921732628,False,0.0,True
2019-04-12,1.0,0.8888888888888888,0.10942820750142292,0.15384615384615385,-0.23189116650902294,0.7081057893968146,False,0.0,True
2019-04-19,1.0,0.8888888888888888,0.10661531560969958,0.23076923076923078,-0.18248437648812052,0.6613415343084299,False,0.0,True
2019-04-26,1.0,1.0,0.21668420994532278,0.3076923076923077,0.016251011758420326,0.6573376806068008,False,0.0,False
2019-05-03,1.0,1.0,0.17856887734415924,0.38461538461538464,0.0421228413063626,0.6522440530181903,False,0.0,True
2019-05-10,1.0,0.8888888888888888,0.09264765445779274,0.46153846153846156,-0.03794999674323788,0.5453698114348893,False,0.0,True
2019-05-17,1.0,0.8888888888888888,0.1077484776032927,0.5384615384615384,0.023399269969146652,0.581575819438773,False,0.0,True
2019-05-24,1.0,1.0,0.17660550268615088,0.6153846153846154,0.1946600787138442,0.628872700697503,False,0.0,True
2019-05-31,1.0,0.7777777777777778,0.019214649435842838,0.6923076923076923,-0.007133253652458056,0.5075493501313946,False,0.0,False
2019-06-07,1.0,1.0,0.22146075966696757,0.7692307692307693,0.32712768593182456,0.5834431976924184,False,0.0,True
2019-06-14,1.0,1.0,0.26682753047802305,0.8461538461538461,0.4086542510879128,0.6060004461504929,False,0.0,True
2019-06-21,1.0,1.0,0.5708161196821108,0.9230769230769231,0.662595361839356,0.7422184857437726,False,0.0,True
2019-06-28,1.0,1.0,0.5069900681659386,1.0,0.6713267121106258,0.6631284657369432,False,0.0,False
2019-07-05,1.0,1.0,0.5068264280599113,1.0,0.6712176187066076,0.6989880069464505,False,0.0,True
2019-07-12,1.0,1.0,0.47288940993418677,1.0,0.6485929399561244,0.7251780905918435,False,0.0,True
2019-07-19,1.0,1.0,0.3633076849941505,1.0,0.575538456662767,0.6761412546131056,False,0.0,True
2019-07-26,1.0,1.0,0.4085657603373094,1.0,0.6057105068915396,0.7274724765078657,False,0.0,False
2019-08-02,1.0,0.8888888888888888,0.2499603245374222,1.0,0.4258994756175407,0.6140992532358871,False,0.0,True
2019-08-09,1.0,0.8888888888888888,0.2343794438759748,1.0,0.4155122218432424,0.5926619728904352,False,0.0,True
2019-08-16,1.0,0.4444444444444444,0.14170113417832225,0.0,-0.6092362809181555,0.4022980343900783,False,0.0,True
2019-08-23,1.0,0.4444444444444444,0.08138670888261998,0.0,-0.649445897781957,0.4148915129914671,False,0.0,True
2019-08-30,1.0,0.4444444444444444,0.1348701541377051,0.0,-0.6137902676119004,0.4635375653222801,False,0.0,False
2019-09-06,1.0,0.8888888888888888,0.2476416336013677,0.07692307692307693,-0.19103093372444435,0.63341390820376,False,0.0,True
2019-09-13,1.0,0.8888888888888888,0.2049152390760586,0.15384615384615385,-0.16823314545926582,0.5316336056023843,False,0.0,True
2019-09-20,1.0,1.0,0.21394638105841843,0.23076923076923078,-0.036856258781567175,0.612094174416955,False,0.0,True
2019-09-27,1.0,0.7777777777777778,0.15293038226282438,0.3076923076923077,-0.17439968817806006,0.5019000305037724,False,0.0,False
2019-10-04,1.0,0.5555555555555556,0.08589415395431849,0.38461538461538464,-0.3159566039164942,0.3905884747692855,False,0.0,True
2019-10-11,1.0,0.7777777777777778,0.08872299601447231,0.46153846153846156,-0.11464050977952556,0.4917743666125252,False,0.0,True
2019-10-18,1.0,0.7777777777777778,0.10551745263688005,0.5384615384615384,-0.05216215408253581,0.5849801066654652,False,0.0,True
2019-10-25,1.0,0.7777777777777778,0.10680406895972473,0.6153846153846154,-2.2358585254715162e-05,0.5351528580279421,False,0.0,False
2019-11-01,1.0,0.7777777777777778,0.13965837567322928,0.6923076923076923,0.07316256383913289,0.5032051781433897,False,0.0,True
2019-11-08,1.0,1.0,0.2326421237049517,0.7692307692307693,0.33458192862381403,0.5994241378587613,False,0.0,True
2019-11-15,1.0,1.0,0.2840396914178296,0.8461538461538461,0.4201290250477838,0.5923703995736962,False,0.0,True
2019-11-22,1.0,1.0,0.3163228192967083,0.9230769230769231,0.4929331615824209,0.6293042729969893,False,0.0,True
2019-11-29,1.0,1.0,0.4594654248538589,1.0,0.6396436165692393,0.6709415092871764,False,0.0,False
2019-12-06,1.0,1.0,0.36330967845826034,1.0,0.5755397856388402,0.6311807475279902,False,0.0,True
2019-12-13,1.0,1.0,0.36882404504667093,1.0,0.5792160300311139,0.5926566994335918,False,0.0,True
2019-12-20,1.0,1.0,0.3547618812087245,1.0,0.5698412541391497,0.6081544592063617,False,0.0,True
2019-12-27,1.0,1.0,0.38919678643786193,1.0,0.5927978576252413,0.6461768481648944,False,0.0,False
2020-01-03,1.0,1.0,0.3333833564449154,1.0,0.5555889042966102,0.6249228428466158,False,0.0,True
2020-01-10,1.0,1.0,0.3412903600671768,1.0,0.5608602400447845,0.6211979652613211,False,0.0,True
2020-01-17,1.0,1.0,0.4526430544286179,1.0,0.6350953696190786,0.6411734435409788,False,0.0,True
2020-01-24,1.0,1.0,0.3594605819368495,1.0,0.572973721291233,0.6314791635850674,False,0.0,True
2020-01-31,1.0,1.0,0.4138624446401562,1.0,0.6092416297601041,0.7055883356719939,False,0.0,False
2020-02-07,1.0,1.0,0.508808363763184,1.0,0.672538909175456,0.7523587303720531,False,0.0,True
2020-02-14,1.0,1.0,0.5965417963998426,1.0,0.7310278642665619,0.7818205393649644,False,0.0,True
2020-02-21,1.0,1.0,0.6063678041982838,1.0,0.7375785361321893,0.7955866701311796,False,0.0,True
2020-02-28,1.0,0.5555555555555556,0.05899622219214129,1.0,0.07636785183179791,0.48042143006955007,False,0.0,False
2020-03-06,1.0,0.3333333333333333,0.020438730384579377,0.0,-0.7641519575213915,0.3702347006588357,False,0.0,True
2020-03-13,1.0,0.1111111111111111,0.21347580457637688,0.0,-0.7836087228750079,0.3167245781607475,True,0.0,True
2020-03-20,1.0,0.0,0.3775747062096565,0.0,-0.7482835291935622,0.25888656595542736,True,0.0,True
2020-03-27,1.0,0.0,0.19169921418959524,0.0,-0.8722005238736031,0.32640080221770806,True,0.0,False
2020-04-03,1.0,0.0,0.20802716987760683,0.0,-0.8613152200815954,0.31230229968821677,True,0.0,True
2020-04-10,1.0,0.1111111111111111,0.061696772466709446,0.0,-0.8847947442814529,0.43861058209692416,True,0.0,True
2020-04-17,1.0,0.1111111111111111,0.0325222003483387,0.0,-0.9042444590270335,0.5651444841041606,True,0.0,True
2020-04-24,1.0,0.1111111111111111,0.06075191516379364,0.0,-0.8854246491500635,0.5529170260902365,True,0.0,False
2020-05-01,1.0,0.1111111111111111,0.07935227290993203,0.0,-0.8730244106526378,0.5351300520142681,True,0.0,True
2020-05-08,1.0,0.1111111111111111,0.05017896041236247,0.0,-0.8924732856510177,0.571615714498785,True,0.0,True
2020-05-15,1.0,0.1111111111111111,0.08243087301444646,0.0,-0.8709720105829616,0.5495060876091922,True,0.0,True
2020-05-22,1.0,0.1111111111111111,0.04396274797759002,0.0,-0.8966174272741992,0.6055959262608852,True,0.0,True
2020-05-29,1.0,0.1111111111111111,0.023139507050279604,0.0,-0.9104995878924061,0.538555686943559,True,0.0,True
2020-06-05,1.0,0.2222222222222222,0.026003024185616164,0.0,-0.8345165023947745,0.5558638483605285,True,0.0,True
2020-06-12,1.0,0.1111111111111111,0.030697719004450907,0.0,-0.9054607799229587,0.51335986159929,True,0.0,True
2020-06-19,1.0,0.1111111111111111,0.02747260680177359,0.0,-0.9076108547247435,0.5656598242640274,True,0.0,True
2020-06-26,1.0,0.1111111111111111,0.05916180965397816,0.0,-0.8864847194899405,0.5293391992497716,True,0.0,True
2020-07-03,1.0,0.1111111111111111,0.020152971048319413,0.0,-0.9124906118937129,0.5706292885928232,True,0.0,True
2020-07-10,1.0,0.1111111111111111,0.013798417902538355,0.0,-0.916726980657567,0.5923530048548578,True,0.0,True
2020-07-17,1.0,0.1111111111111111,0.019424896415287683,0.0,-0.9129759949824008,0.5239336787295554,True,0.0,True
2020-07-24,1.0,0.1111111111111111,0.013084908768511535,0.0,-0.917202653413585,0.4689738134216468,True,0.0,True
2020-07-31,1.0,0.4444444444444444,0.023880900305394446,0.0,-0.6877831035001073,0.7616619563868333,False,0.0,False
2020-08-07,1.0,0.3333333333333333,0.016624221038661447,0.0,-0.7666949637520034,0.6365894650779184,False,0.0,True
2020-08-14,1.0,0.3333333333333333,0.007693326459508069,0.0,-0.7726488934714392,0.5428040071899626,False,0.0,True
2020-08-21,1.0,0.4444444444444444,0.027396038224098536,0.0,-0.6854396782209714,0.71032977240147,False,0.0,True
2020-08-28,1.0,0.8888888888888888,0.20352615214947228,0.07692307692307693,-0.22044125469237463,1.0,False,0.0,False
2020-09-04,1.0,0.8888888888888888,0.1669249588697893,0.15384615384615385,-0.193559998930112,1.0,False,0.0,True
2020-09-11,1.0,1.0,0.27825348909538156,0.23076923076923078,0.006015146576408226,0.8167665349704514,False,0.0,True
2020-09-18,1.0,1.0,0.5934324661587148,0.3076923076923077,0.26741651590068166,0.7859333166968567,False,0.0,True
2020-09-25,1.0,1.0,0.46064914162706,0.38461538461538464,0.23017635082829643,0.9478174856501824,False,0.0,False
2020-10-02,1.0,1.0,0.5369943919313411,0.46153846153846156,0.33235523564653513,0.8908884060783926,False,0.0,True
2020-10-09,1.0,1.0,0.4421888529293251,0.5384615384615384,0.32043359426057566,0.8955353563496171,False,0.0,True
2020-10-16,1.0,1.0,0.40126806596917,0.6153846153846154,0.3444351209025236,0.7838989501588642,False,0.0,True
2020-10-23,1.0,1.0,0.4267302070385077,0.6923076923076923,0.4126919328974667,0.7527067123717068,False,0.0,True
2020-10-30,1.0,1.0,0.27438419105197753,0.7692307692307693,0.3624099735218312,0.7327460677163575,False,0.0,False
2020-11-06,1.0,1.0,0.32542935868877987,0.8461538461538461,0.4477221365617507,0.7348496426394999,False,0.0,True
2020-11-13,1.0,1.0,0.40902468616492366,0.9230769230769231,0.5547344061612312,0.7432819522177341,False,0.0,True
2020-11-20,1.0,1.0,0.3461773521979809,1.0,0.564118234798654,0.6839541365069057,False,0.0,True
2020-11-27,1.0,1.0,0.33717669947286666,1.0,0.5581177996485778,0.7349476360677283,False,0.0,False
2020-12-04,1.0,1.0,0.2915889105770494,1.0,0.5277259403846996,0.717880938547991,False,0.0,True
2020-12-11,1.0,1.0,0.39814002829779693,1.0,0.5987600188651979,0.8439367619015807,False,0.0,True
2020-12-18,1.0,1.0,0.3878818584050287,1.0,0.5919212389366858,0.8781009222359621,False,0.0,True
2020-12-25,1.0,1.0,0.4762511672063674,1.0,0.6508341114709116,0.9651652878714003,False,0.0,False
2021-01-01,1.0,1.0,0.4351664083940706,1.0,0.6234442722627137,0.8367184443955464,False,0.0,True
2021-01-08,1.0,1.0,0.43920237358975306,1.0,0.626134915726502,1.0,False,0.0,True
2021-01-15,1.0,1.0,0.3691814300277717,1.0,0.5794542866851812,0.9866892406254815,False,0.0,True
2021-01-22,1.0,1.0,0.4085081732990495,1.0,0.6056721155326996,1.0,False,0.0,True
2021-01-29,1.0,1.0,0.27825953692535926,1.0,0.5188396912835729,0.9380037345754553,False,0.0,False
2021-02-05,1.0,1.0,0.31419062116584934,1.0,0.5427937474438996,0.9530127729701356,False,0.0,True
2021-02-12,1.0,1.0,0.3234522512049038,1.0,0.5489681674699359,0.9990359237879312,False,0.0,True
2021-02-19,1.0,1.0,0.2929298632866024,1.0,0.5286199088577349,1.0,False,0.0,True
2021-02-26,1.0,1.0,0.17626118784875874,1.0,0.45084079189917253,1.0,False,0.0,False
2021-03-05,1.0,1.0,0.24897751126075957,1.0,0.49931834084050636,1.0,False,0.0,True
2021-03-12,1.0,1.0,0.36348865345116166,1.0,0.5756591023007744,1.0,False,0.0,True
2021-03-19,1.0,1.0,0.357106554049526,1.0,0.5714043693663506,1.0,False,0.0,True
2021-03-26,1.0,1.0,0.4001163302496213,1.0,0.6000775534997476,1.0,False,0.0,False
2021-04-02,1.0,1.0,0.39434002488318187,1.0,0.5962266832554546,1.0,False,0.0,True
2021-04-09,1.0,1.0,0.37680747021065075,1.0,0.5845383134737672,0.8828329686186431,False,0.0,True
2021-04-16,1.0,1.0,0.3964268021382368,1.0,0.5976178680921579,0.8602381549179978,False,0.0,True
2021-04-23,1.0,1.0,0.40589720747482017,1.0,0.6039314716498801,0.8540979872286769,False,0.0,True
2021-04-30,1.0,1.0,0.6071068569619651,1.0,0.7380712379746434,0.8833027778475802,False,0.0,False
2021-05-07,1.0,1.0,0.5197232130578929,1.0,0.6798154753719287,0.8396170542480106,False,0.0,True
2021-05-14,1.0,1.0,0.4266238439969018,1.0,0.6177492293312679,0.7444824211030583,False,0.0,True
2021-05-21,1.0,1.0,0.44190736663285357,1.0,0.6279382444219024,0.6936616548479466,False,0.0,True
2021-05-28,1.0,1.0,0.42153692057514236,1.0,0.6143579470500949,0.6821727223421759,False,0.0,False
2021-06-04,1.0,1.0,0.40067125186889874,1.0,0.6004475012459325,0.6548163471015473,False,0.0,True
2021-06-11,1.0,1.0,0.4492934787137869,1.0,0.6328623191425246,0.7480432010284206,False,0.0,True
2021-06-18,1.0,1.0,0.3466016800930683,1.0,0.5644011200620455,0.7363809552827383,False,0.0,True
2021-06-25,1.0,1.0,0.4028105770030242,1.0,0.6018737180020161,0.7240191603960193,False,0.0,False
2021-07-02,1.0,1.0,0.4090715479061444,1.0,0.6060476986040962,0.720987975337549,False,0.0,True
2021-07-09,1.0,0.8888888888888888,0.3799713984505208,1.0,0.5125735248929398,0.8690550262480288,False,0.0,True
2021-07-16,1.0,0.8888888888888888,0.3997818942576098,1.0,0.5257805220976658,0.8319545051242987,False,0.0,True
2021-07-23,1.0,0.7777777777777778,0.4013382849121697,1.0,0.45274404179329836,0.7520706084615214,False,0.0,True
2021-07-30,1.0,0.8888888888888888,0.5354540372978112,1.0,0.6162286174578,0.7529125813886133,False,0.0,False
2021-08-06,1.0,0.7777777777777778,0.4630321273694828,1.0,0.49387327009817367,0.6678754448594009,False,0.0,True
2021-08-13,1.0,0.6666666666666666,0.45249782034062974,1.0,0.41277632467153086,0.5897164674511723,False,0.0,True
2021-08-20,1.0,0.6666666666666666,0.4571041763178045,1.0,0.415847228656314,0.6573723882301608,False,0.0,True
2021-08-27,1.0,0.8888888888888888,0.6254720222548651,1.0,0.6762406074291692,0.7009249322971762,False,0.0,False
2021-09-03,1.0,1.0,0.62124350872559,1.0,0.7474956724837266,0.8577491750682604,False,0.0,True
2021-09-10,1.0,0.8888888888888888,0.469427139185224,1.0,0.5722106853827419,0.6851646541107848,False,0.0,True
2021-09-17,1.0,0.7777777777777778,0.48326251547754984,1.0,0.5073601955035517,0.6536721387242905,False,0.0,True
2021-09-24,1.0,0.8888888888888888,0.4581707587815805,1.0,0.5647064317803129,0.6906926032532275,False,0.0,False
2021-10-01,1.0,0.7777777777777778,0.313558146389942,1.0,0.39422394944514655,0.5654452261126339,False,0.0,True
2021-10-08,1.0,0.6666666666666666,0.26162787607422505,1.0,0.28552969516059445,0.5290651422642212,False,0.0,True
2021-10-15,1.0,0.7777777777777778,0.2739416996563346,1.0,0.3678129849560749,0.5883136826100088,False,0.0,True
2021-10-22,1.0,0.7777777777777778,0.32465954658089313,1.0,0.40162488290578063,0.5855370772820718,False,0.0,True
2021-10-29,1.0,0.8888888888888888,0.3555732941547748,1.0,0.49630812202910907,0.6500532233572798,False,0.0,False
2021-11-05,1.0,0.8888888888888888,0.37612617723135805,1.0,0.5100100440801646,0.7721060928633185,False,0.0,True
2021-11-12,1.0,1.0,0.4284065516585787,1.0,0.6189377011057191,0.8170167674266176,False,0.0,True
2021-11-19,1.0,0.8888888888888888,0.4569990640465603,1.0,0.5639253019569661,0.8473915992487198,False,0.0,True
2021-11-26,1.0,0.3333333333333333,0.3224486142490524,0.0,-0.5628120349450761,0.529528709792008,False,0.0,False
2021-12-03,1.0,0.4444444444444444,0.2532860203646051,0.0,-0.534846356793967,0.5593521124463997,False,0.0,True
2021-12-10,1.0,0.4444444444444444,0.3336208109538903,0.0,-0.4812898297344435,0.5733107015570708,False,0.0,True
2021-12-17,1.0,0.5555555555555556,0.3305604328809268,0.07692307692307693,-0.35797395642696045,0.5081753787571733,False,0.0,True
2021-12-24,1.0,0.4444444444444444,0.3199840612433926,0.0,-0.49038099620810865,0.5018705188306448,False,0.0,True
2021-12-31,1.0,0.6666666666666666,0.30307330137461513,0.07692307692307693,-0.30222463669042754,0.6162740319853979,False,0.0,False
2022-01-07,1.0,0.5555555555555556,0.21950981517736365,0.15384615384615385,-0.38072565028061794,0.4260038497843689,False,0.0,True
2022-01-14,1.0,0.8888888888888888,0.24467416412403284,0.23076923076923078,-0.09044514414523168,0.568532282160662,False,0.0,True
2022-01-21,1.0,0.2222222222222222,0.005848314528742258,0.0,-0.8479529754993571,0.17741203817937262,True,0.0,True
2022-01-28,1.0,0.2222222222222222,0.03756694565473635,0.0,-0.8268072214153609,0.22075771222718993,True,0.0,False
2022-02-04,1.0,0.1111111111111111,0.05273226659714346,0.0,-0.8907710815278302,0.1471830459895642,True,0.0,True
2022-02-11,1.0,0.0,0.013785273901889047,0.0,-0.9908098173987406,0.09238256329901318,True,0.0,True
2022-02-18,1.0,0.1111111111111111,0.03377992734578957,0.0,-0.9034059743620663,0.17114333033324633,True,0.0,True
2022-02-25,1.0,0.0,0.052126216968722404,0.0,-0.9652491886875184,0.08598278054368236,True,0.0,False
2022-03-04,1.0,0.0,0.09607398870047544,0.0,-0.9359506741996831,0.1628557692603323,True,0.0,True
2022-03-11,1.0,0.0,0.11916510252084485,0.0,-0.9205565983194367,0.23247481247618618,True,0.0,True
2022-03-18,1.0,0.2222222222222222,0.02861914545345564,0.0,-0.8327724215495481,0.2612006961374968,True,0.0,True
2022-03-25,1.0,0.2222222222222222,0.053836307889462885,0.0,-0.8159609799255433,0.28159266668638167,True,0.0,False
2022-04-01,1.0,0.3333333333333333,0.10585518388944627,0.0,-0.7072076551848135,0.40222591578810485,False,0.0,True
2022-04-08,1.0,0.2222222222222222,0.06093096061079714,0.0,-0.8112312114446537,0.3726569321413575,True,0.0,True
2022-04-15,1.0,0.1111111111111111,0.024253037571894398,0.0,-0.9097572342113297,0.29119991558212677,True,0.0,True
2022-04-22,1.0,0.1111111111111111,0.10939175775570277,0.0,-0.8529980874221241,0.3138513384224775,True,0.0,True
2022-04-29,1.0,0.0,0.19053594246637615,0.0,-0.8729760383557492,0.19608996938493273,True,0.0,False
2022-05-06,1.0,0.0,0.23715379682811016,0.0,-0.8418974687812599,0.1675989653003258,True,0.0,True
2022-05-13,1.0,0.0,0.2634482587159247,0.0,-0.824367827522717,0.12961283659497158,True,0.0,True
2022-05-20,1.0,0.0,0.30425001955123976,0.0,-0.7971666536325067,0.1325676816745771,True,0.0,True
2022-05-27,1.0,0.0,0.15329914515732077,0.0,-0.8978005698951194,0.09657519373939838,True,0.0,False
2022-06-03,1.0,0.0,0.15233918132275523,0.0,-0.8984405457848298,0.0476350191440682,True,0.0,True
2022-06-10,1.0,0.0,0.28036455545091693,0.0,-0.8130902963660555,0.08843297406261441,True,0.0,True
2022-06-17,1.0,0.0,0.3143948362792081,0.0,-0.7904034424805279,0.14481734487475584,True,0.0,True
2022-06-24,1.0,0.0,0.24461267752702054,0.0,-0.836924881648653,0.09124092061966427,True,0.0,False
2022-07-01,1.0,0.0,0.2782613028020489,0.0,-0.8144924647986341,0.12309467224603865,True,0.0,True
2022-07-08,1.0,0.0,0.23225363613745215,0.0,-0.845164242575032,0.15310851286718963,True,0.0,True
2022-07-15,1.0,0.0,0.2376732948692292,0.0,-0.8415511367538473,0.19691002748297204,True,0.0,True
2022-07-22,1.0,0.0,0.1375872355158948,0.0,-0.9082751763227369,0.12003069959933521,True,0.0,True
2022-07-29,1.0,0.0,0.08735089046651154,0.0,-0.9417660730223257,0.11986170719691347,True,0.0,False
2022-08-05,1.0,0.0,0.10461367870509594,0.0,-0.9302575475299361,0.12932366735208056,True,0.0,True
2022-08-12,1.0,0.0,0.03304461562816861,0.0,-0.9779702562478875,0.08908119092005906,True,0.0,True
2022-08-19,1.0,0.0,0.029566268221472847,0.0,-0.9802891545190181,0.07759983105530344,True,0.0,True
2022-08-26,1.0,0.0,0.09222721646754128,0.0,-0.9385151890216391,0.09115315868104545,True,0.0,True
2022-09-02,1.0,0.0,0.1144440679184183,0.0,-0.9237039547210545,0.05564337592409285,True,0.0,True
2022-09-09,1.0,0.0,0.032849379125041316,0.0,-0.9781004139166392,0.06041508660732209,True,0.0,True
2022-09-16,1.0,0.0,0.16858908902182235,0.0,-0.8876072739854518,0.1265455988548818,True,0.0,True
2022-09-23,1.0,0.0,0.23401173476060402,0.0,-0.8439921768262639,0.20846484758767359,True,0.0,True
2022-09-30,1.0,0.0,0.2561112095312253,0.0,-0.8292591936458499,0.19424106843761768,True,0.0,False
2022-10-07,1.0,0.0,0.22729828230945678,0.0,-0.8484678117936953,0.2100888313048932,True,0.0,True
2022-10-14,1.0,0.0,0.22146522910517058,0.0,-0.8523565139298862,0.22709628985406782,True,0.0,True
2022-10-21,1.0,0.0,0.13987330704872025,0.0,-0.9067511286341864,0.15526708952728652,True,0.0,True
2022-10-28,1.0,0.0,0.058170796783515714,0.0,-0.9612194688109895,0.20283047515980068,True,0.0,False
2022-11-04,1.0,0.0,0.09069247434798756,0.0,-0.9395383504346749,0.14477412209508156,True,0.0,True
2022-11-11,1.0,0.2222222222222222,0.00043595164663833377,0.0,-0.8515612174207595,0.2423008536877455,True,0.0,True
2022-11-18,1.0,0.2222222222222222,0.028934602430151047,0.0,-0.8325621168984179,0.24899625247611196,True,0.0,True
2022-11-25,1.0,0.0,0.02818342807629147,0.0,-0.9812110479491389,0.07359069123438755,True,0.0,False
2022-12-02,1.0,0.1111111111111111,0.0005789127975224963,0.0,-0.925539984060911,0.1090435935127356,True,0.0,True
2022-12-09,1.0,0.6666666666666666,0.02187947912634517,0.07692307692307693,-0.4896871848559408,0.384812240590591,False,0.0,True
2022-12-16,1.0,0.7777777777777778,0.07452465727584409,0.15384615384615385,-0.32923427406681616,0.4252207400349027,False,0.0,True
2022-12-23,1.0,0.5555555555555556,0.014115864952303282,0.23076923076923078,-0.4663728991486069,0.3410049955750979,True,0.0,True
2022-12-30,1.0,0.6666666666666666,0.017595962119278528,0.3076923076923077,-0.33869670901449805,0.39242644958750034,False,0.0,False
2023-01-06,1.0,0.7777777777777778,0.010732253940434405,0.38461538461538464,-0.21791638911093544,0.5405456012919703,False,0.0,True
2023-01-13,1.0,0.7777777777777778,0.06362182515540424,0.46153846153846156,-0.13137462368557093,0.5386444072357062,False,0.0,True
2023-01-20,1.0,0.7777777777777778,0.016067794061021726,0.5384615384615384,-0.11179525979977471,0.5560955028575196,False,0.0,True
2023-01-27,1.0,0.6666666666666666,0.010352410847612913,0.6153846153846154,-0.13839753806740338,0.47625944491042854,True,0.0,False
2023-02-03,1.0,0.7777777777777778,0.009029212587099196,0.6923076923076923,-0.013923544884953806,0.5193244907849408,False,0.0,True
2023-02-10,1.0,0.3333333333333333,0.05667120507983569,0.0,-0.7399969743912207,0.3439341786565281,True,0.0,True
2023-02-17,1.0,0.5555555555555556,0.04254683806908774,0.07692307692307693,-0.5499830196348531,0.4784334881607807,True,0.0,True
2023-02-24,1.0,0.5555555555555556,0.02186759470226848,0.15384615384615385,-0.5124871305973481,0.48457646938756815,True,0.0,False
2023-03-03,1.0,0.8888888888888888,0.0651980430784838,0.23076923076923078,-0.21009589150893104,0.7192462490322249,False,0.0,True
2023-03-10,1.0,0.3333333333333333,0.06943194890341349,0.0,-0.7314898118421688,0.4096774157215167,True,0.0,True
2023-03-17,1.0,0.7777777777777778,0.03448796067076201,0.07692307692307693,-0.40720745641892214,0.5822859585717537,False,0.0,True
2023-03-24,1.0,0.8888888888888888,0.15402330459555175,0.15384615384615385,-0.2021611017796037,0.7098818867039276,False,0.0,True
2023-03-31,1.0,1.0,0.2809941713660616,0.23076923076923078,0.007842268090194912,0.7524081245492851,False,0.0,False
2023-04-07,1.0,1.0,0.25475344177367315,0.3076923076923077,0.04163049964398724,0.7671095732170099,False,0.0,True
2023-04-14,1.0,1.0,0.30580941219933894,0.38461538461538464,0.12694986454314905,0.7989504132294911,False,0.0,True
2023-04-21,1.0,1.0,0.22695529745670673,0.46153846153846156,0.12566250599677886,0.8284555471034727,False,0.0,True
2023-04-28,1.0,0.8888888888888888,0.1711315981719855,0.5384615384615384,0.06565468368160854,0.6130793154788965,False,0.0,False
2023-05-05,1.0,0.8888888888888888,0.24440490666535647,0.6153846153846154,0.16578560729257383,0.682648218398515,False,0.0,True
2023-05-12,1.0,0.7777777777777778,0.11047844447655807,0.6923076923076923,0.05370927637468544,0.5722132633068817,False,0.0,True
2023-05-19,1.0,0.7777777777777778,0.17053087339752346,0.7692307692307693,0.1450262802707137,0.6292837033072805,False,0.0,True
2023-05-26,1.0,0.7777777777777778,0.14102498462987917,0.8461538461538461,0.17663773904100208,0.7214920268996132,False,0.0,False
2023-06-02,1.0,0.7777777777777778,0.15853520560650142,0.9230769230769231,0.23959327097413488,0.702009970480606,False,0.0,True
2023-06-09,1.0,0.8888888888888888,0.2901082588984675,1.0,0.4526647651915709,0.7932447281825443,False,0.0,True
2023-06-16,1.0,1.0,0.4339608507212173,1.0,0.6226405671474783,0.9246605608877596,False,0.0,True
2023-06-23,1.0,0.8888888888888888,0.377032200747434,1.0,0.5106140597575486,0.9911076372649184,False,0.0,True
2023-06-30,1.0,1.0,0.42707715230618054,1.0,0.618051434870787,1.0,False,0.0,False
2023-07-07,1.0,0.8888888888888888,0.3562932297103726,1.0,0.4967880790661743,1.0,False,0.0,True
2023-07-14,1.0,0.8888888888888888,0.35165401567501114,1.0,0.4936952697092667,1.0,False,0.0,True
2023-07-21,1.0,0.8888888888888888,0.39031660375621946,1.0,0.5194703284300722,0.9944305012137391,False,0.0,True
2023-07-28,1.0,0.8888888888888888,0.36221741481820413,1.0,0.5007375358047287,0.9365490472418323,False,0.0,False
