,QQQ,SPY,XLK,XLI,XLF,XLY,VUG,XLV,XLP,XLU,HYG,LQD,EFA,VEA,TLT,BIL,GLD
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-05-29,0.22324192625636816,0.0,0.16506176467918376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-06-05,0.22100653601018366,0.0,0.17785926745666797,0.0,0.0,0.0,0.0,0.10113419653314835,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-06-12,0.23268464768735747,0.0,0.18929177491128757,0.0,0.0,0.0,0.0,0.07802357740135496,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-06-19,0.24503974103546336,0.0,0.17949803480211124,0.0,0.0,0.0,0.07546222416242537,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-06-26,0.21031238287414092,0.0,0.18158455988389294,0.0,0.0,0.0,0.10810305724196614,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-07-03,0.2110923272121122,0.0,0.17227753147069572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-07-10,0.1938265837725476,0.0,0.1831742485106646,0.0,0.0,0.0,0.12299916771678784,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-07-17,0.1856565412669616,0.0,0.18119352129339264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-07-24,0.19105989112681934,0.0,0.18181235952445104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-07-31,0.19697485023167724,0.0,0.1739486073369128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-08-07,0.19089727018750488,0.0,0.17535244287383173,0.0,0.0,0.0,0.13375028693866337,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-08-14,0.185388050967884,0.0,0.17944279559616552,0.0,0.0,0.0,0.13516915343595048,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-08-21,0.18705802288406467,0.0,0.17875557537302922,0.0,0.0,0.0,0.13418640174290608,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-08-28,0.18554605136312566,0.0,0.1761500066850084,0.0,0.0,0.0,0.13830394195186593,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-09-04,0.18118609334709718,0.0,0.16569185854041493,0.0,0.0,0.0,0.15312204811248784,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-09-11,0.18192422888587317,0.0,0.1617393900359906,0.0,0.0,0.0,0.15633638107813622,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2020-09-18,0.3150180156505158,0.0,0.23630223160693206,0.0,0.0,0.0,0.24867975274255227,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-09-25,0.2778354420933087,0.0,0.2843007323525184,0.0,0.0,0.0,0.23786382555417288,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-10-02,0.2861426616329366,0.0,0.26759915904979065,0.0,0.0,0.0,0.2462581793172728,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-10-09,0.2884027609898236,0.0,0.0,0.0,0.0,0.26035746878779203,0.25123977022238436,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-10-16,0.27905755426689766,0.0,0.0,0.0,0.0,0.28516198040554047,0.23578046532756192,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-10-23,0.289052404484956,0.0,0.2419667444753537,0.0,0.0,0.2689808510396903,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-10-30,0.26831587754852343,0.0,0.2748799832636492,0.0,0.0,0.25680413918782735,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-11-06,0.29656450964604336,0.0,0.26511435222759167,0.0,0.0,0.0,0.23832113812636502,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-11-13,0.3141225325730418,0.0,0.0,0.0,0.0,0.2581321372442966,0.2277453301826615,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-11-20,0.2791184322358518,0.0,0.2477089685541893,0.0,0.0,0.2731725992099589,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-11-27,0.29651145089440045,0.0,0.0,0.0,0.0,0.2896990610626706,0.21378948804292888,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-12-04,0.3173820042411647,0.0,0.0,0.0,0.0,0.28198004917018543,0.20063794658864992,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-12-11,0.33358414859895336,0.0,0.23101818392837978,0.0,0.0,0.23539766747266688,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-12-18,0.3111411447405246,0.0,0.0,0.0,0.0,0.25042309245965205,0.23843576279982337,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-12-25,0.2975884395507908,0.0,0.0,0.0,0.0,0.2676998848474278,0.23471167560178158,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-01,0.26424540663993484,0.0,0.0,0.0,0.0,0.2824070394987985,0.25334755386126667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-08,0.29372916948542355,0.0,0.0,0.0,0.0,0.2655759738147725,0.24069485669980406,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15,0.25557586243272945,0.0,0.0,0.0,0.0,0.3080331674175072,0.2363909701497633,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-22,0.2917284941782596,0.0,0.2145912385937018,0.0,0.0,0.2936802672280387,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-29,0.3452844604797381,0.0,0.23917254201559107,0.0,0.0,0.0,0.2155429975046709,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-02-05,0.31804121596494395,0.0,0.21943516569670507,0.0,0.0,0.2625236183383511,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-02-12,0.3176133911228408,0.0,0.2532763888878277,0.0,0.0,0.22911021998933154,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-02-19,0.3403715243408426,0.0,0.238590850859103,0.0,0.0,0.22103762480005443,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-02-26,0.33263646447915035,0.0,0.25706541206886574,0.0,0.0,0.21029812345198395,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-03-05,0.3644993133242427,0.0,0.25424128194641277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18125940472934451,0.0,0.0,0.1
2021-03-12,0.3540871307470473,0.0,0.26270886656180054,0.0,0.18320400269115217,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-03-19,0.3405197727472784,0.0,0.2441223939865068,0.0,0.21535783326621485,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-03-26,0.3017088861594253,0.0,0.2451099312484848,0.0,0.25318118259209,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-04-02,0.21497415202174525,0.0,0.0,0.2829382850617827,0.3020875629164721,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-04-09,0.0,0.0,0.0,0.3150991036156931,0.35769524271040565,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12720565367390135,0.0,0.0,0.1
2021-04-16,0.0,0.0,0.0,0.33288637381279623,0.2894739450693583,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17763968111784553,0.0,0.0,0.1
2021-04-23,0.0,0.0,0.0,0.25748037666320595,0.3268235617852593,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.21569606155153478,0.0,0.0,0.1
2021-04-30,0.0,0.0,0.0,0.32006390064827467,0.3312221334427875,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1487139659089378,0.0,0.0,0.1
2021-05-07,0.0,0.0,0.0,0.36672404928684305,0.3065260880377317,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12674986267542537,0.0,0.0,0.1
2021-05-14,0.0,0.0,0.0,0.3568230426134451,0.3194523227294854,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12372463465706945,0.0,0.0,0.1
2021-05-21,0.0,0.0,0.0,0.33374213468486014,0.3219480191975738,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.14430984611756614,0.0,0.0,0.1
2021-05-28,0.0,0.13038226664254376,0.0,0.2861763154140646,0.38344141794339176,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-06-04,0.0,0.16838400564335573,0.0,0.24970657328342627,0.3819094210732181,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-06-11,0.0,0.17167553965220494,0.0,0.25070879930926704,0.37761566103852806,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-06-18,0.0,0.20545929649724612,0.0,0.2460210352036204,0.3485196682991335,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-06-25,0.0,0.23121338051796367,0.0,0.2374023503552083,0.33138426912682806,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-07-02,0.0,0.24136659455844867,0.0,0.25135138370445276,0.3072820217370987,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-07-09,0.0,0.22227424002901502,0.0,0.25849949432743374,0.31922626564355133,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-07-16,0.0,0.201337407200754,0.0,0.2909575913468523,0.30770500145239366,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-07-23,0.0,0.24254266056666782,0.0,0.24413420680445644,0.3133231326288757,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-07-30,0.0,0.23908717864664508,0.0,0.24692813225713994,0.313984689096215,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-08-06,0.0,0.24199339805300296,0.0,0.2427112974757124,0.3152953044712847,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-08-13,0.0,0.22787197959473213,0.0,0.26401478934548356,0.3081132310597844,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-08-20,0.0,0.24762212318485372,0.2590612535294979,0.0,0.2933166232856484,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-08-27,0.0,0.2574913197658251,0.27291394766381244,0.2695947325703624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-09-03,0.0,0.24314314705797418,0.30841144920157193,0.0,0.2484454037404539,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-09-10,0.0,0.24898119113040063,0.3009796918734744,0.0,0.0,0.0,0.250039116996125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-09-17,0.23438961467119268,0.24027676565753217,0.3253336196712753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-09-24,0.23923741113849226,0.23493811670973816,0.32582447215176974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-10-01,0.0,0.26442106717340247,0.2936586010263988,0.0,0.24192033180019878,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-10-08,0.0,0.23600583945041806,0.30917988989607914,0.0,0.25481427065350293,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-10-15,0.0,0.2523480654803755,0.26668815344431246,0.0,0.28096378107531217,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-10-22,0.0,0.27814884569204473,0.258778104063016,0.0,0.2630730502449393,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-10-29,0.0,0.2421542568686181,0.30419762832375663,0.0,0.2536481148076253,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-11-05,0.0,0.2411236033979273,0.32657854195846864,0.0,0.23229785464360408,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-11-12,0.0,0.26882216298664285,0.27949747626813354,0.0,0.0,0.0,0.2516803607452237,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-11-19,0.0,0.22873575335890894,0.31447910459090256,0.0,0.0,0.0,0.2567851420501885,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-11-26,0.0,0.25696096366353655,0.30704430703289803,0.0,0.0,0.0,0.23599472930356558,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-12-03,0.0,0.25705241730253753,0.2804665310011809,0.0,0.26248105169628155,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-12-10,0.0,0.2560369699231685,0.3134817437460648,0.0,0.0,0.0,0.2304812863307667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-12-17,0.0,0.2383821558020215,0.300184268250664,0.0,0.2614335759473146,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-12-24,0.2171494532512353,0.0,0.2934569391596784,0.0,0.28939360758908633,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-12-31,0.0,0.23881347004212863,0.27991600719650056,0.0,0.2812705227613708,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2022-01-07,0.0,0.2548632669995291,0.32094613127712035,0.0,0.22419060172335056,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2022-01-14,0.19374445183391176,0.2642380930757118,0.3420174550903765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-01-28,0.0,0.1724506555703839,0.264787750713895,0.0,0.21276159371572118,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2022-02-04,0.0,0.1637017898537441,0.2667080508993541,0.0,0.0,0.0,0.0,0.0,0.21959015924690173,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-03-18,0.0,0.0,0.0,0.0,0.09822271729093308,0.0,0.0,0.0,0.2787065534296626,0.12307072927940424,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2022-03-25,0.0,0.0,0.0,0.0,0.09789598666727511,0.0,0.0,0.0,0.2547439294804019,0.14736008385232294,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2022-04-01,0.0,0.0,0.0,0.0,0.0807248780141319,0.0,0.0,0.0,0.25194360602949906,0.167331515956369,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185992028371744,0.22119573505157605,0.17694434466470646,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-12-02,0.0,0.0,0.0,0.08912151254623735,0.0,0.0,0.0,0.2131839071671795,0.19769458028658324,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2023-01-13,0.0,0.0,0.0,0.14819282074454795,0.0,0.0,0.0,0.21445107200931518,0.13735610724613687,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2023-01-20,0.0,0.0,0.0,0.19620126288193168,0.0,0.0,0.0,0.19149156281425175,0.11230717430381651,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2023-01-27,0.0,0.0,0.0,0.1656262923053153,0.0,0.0,0.0,0.21427527318929676,0.12009843450538797,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2023-02-03,0.0,0.0,0.0,0.17112048658972137,0.0,0.0,0.0,0.2210741940156092,0.10780531939466945,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2023-02-10,0.0,0.0,0.0,0.20070098512389303,0.0,0.0,0.0,0.20437337128103553,0.0,0.0,0.0,0.25,0.09492564359507148,0.0,0.0,0.15,0.1
2023-02-17,0.0,0.0,0.0,0.13727747614233174,0.0,0.0,0.0,0.21773022934353634,0.0,0.0,0.0,0.25,0.144992294514132,0.0,0.0,0.15,0.1
2023-02-24,0.0,0.0,0.0,0.12857654002888852,0.0,0.0,0.0,0.210917651850448,0.0,0.0,0.0,0.25,0.1605058081206635,0.0,0.0,0.15,0.1
2023-03-03,0.0,0.0,0.0,0.1799496051018911,0.0,0.0,0.0,0.1651544211771299,0.0,0.0,0.0,0.25,0.15489597372097902,0.0,0.0,0.15,0.1
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2023-03-17,0.0,0.0,0.0,0.20613880270809018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15742945452493187,0.13643174276697792,0.0,0.15,0.1
2023-03-24,0.0,0.0,0.0,0.22482291284238193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22070801692679198,0.20446907023082606,0.0,0.0,0.15
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316853332687432,0.1,0.29739253432610085,0.37092213240515587,0.0,0.0,0.1
2023-04-07,0.0,0.0,0.1658203669371807,0.43351406354144717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.20066556952137216,0.0,0.0,0.1
2023-04-14,0.0,0.0,0.22369136737821985,0.35738054341630476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.21892808920547543,0.0,0.0,0.1
2023-04-21,0.24877037669656366,0.14423354177146036,0.40699608153197603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2023-04-28,0.0,0.0,0.26221645972811486,0.16642134139428522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3713621988775999,0.0,0.0,0.0,0.1
2023-05-05,0.0,0.0,0.1553343267793786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.35244751889257325,0.2922181543280482,0.0,0.0,0.1
2023-05-12,0.0,0.0,0.23937212205448152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.35952779525780443,0.20110008268771412,0.0,0.0,0.1
2023-05-19,0.0,0.0,0.21543151506173155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.36683181293565553,0.21773667200261296,0.0,0.0,0.1
2023-05-26,0.0,0.0,0.2148499266092194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33270999521843675,0.2524400781723439,0.0,0.0,0.1
2023-06-02,0.0,0.0,0.2386953131441442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3661580090275382,0.19514667782831763,0.0,0.0,0.1
2023-06-09,0.0,0.0,0.24163360453590843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33951767320783377,0.21884872225625782,0.0,0.0,0.1
