,QQQ,XLF,VUG,SPY,XLK,XLV,LQD,GLD,XLP,BIL
2018-08-10,0.0,0.0,0.34489783027116344,0.2551021697288366,0.0,0.0,0.15,0.0,0.0,0.25
2018-08-17,0.0,0.0,0.4203860830636149,0.37961391693638513,0.0,0.0,0.1,0.0,0.0,0.1
2018-08-24,0.0,0.0,0.2815097536017075,0.265862892286397,0.2526273541118956,0.0,0.1,0.0,0.0,0.1
2018-08-31,0.0,0.0,0.29386533498645073,0.2794044225597985,0.22673024245375079,0.0,0.1,0.0,0.0,0.1
2018-09-07,0.0,0.0,0.26079222400631424,0.253675766391969,0.20488289825245498,0.18064911134926195,0.1,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.44924853882239985,0.45075146117760023,0.0,0.0,0.1,0.0,0.0,0.0
2018-09-21,0.0,0.06216714348898425,0.38244336222014547,0.4553894942908703,0.0,0.0,0.1,0.0,0.0,0.0
2018-09-28,0.0,0.08900833812307588,0.3784836202042934,0.43250804167263074,0.0,0.0,0.1,0.0,0.0,0.0
2018-10-05,0.0,0.0,0.3021975956118442,0.30801340640006986,0.0,0.289788997988086,0.1,0.0,0.0,0.0
2018-10-12,0.0,0.0,0.2754669326699799,0.30109992956244497,0.0,0.32343313776757515,0.1,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.16262171525432514,0.18061404432922706,0.0,0.25676424041644774,0.15,0.0,0.0,0.25
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-11-09,0.0,0.0,0.0,0.1665648789931456,0.16726654823039105,0.2661685727764634,0.15,0.0,0.0,0.25
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-11-30,0.0,0.0,0.0,0.2189914704034374,0.0,0.0,0.15,0.0,0.3810085295965625,0.25
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.7017387064135543,0.0,0.29826129358644565,0.0
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.6049345584293332,0.0,0.2950654415706668,0.1
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6543906805317798,0.0,0.2456093194682202,0.1
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.5951542063083094,0.0,0.3048457936916906,0.1
2019-04-26,0.0,0.0,0.0,0.027823020821510638,0.0,0.0,0.608937346173825,0.0,0.2632396330046642,0.1
2019-05-03,0.0,0.0,0.05526217739355832,0.07377144750735967,0.0,0.0,0.5770150822866511,0.0,0.2939512928124309,0.0
2019-05-10,0.0,0.0,0.0,0.08138204320693067,0.0,0.0,0.6016280363727008,0.0,0.3169899204203687,0.0
2019-05-17,0.0,0.0,0.0,0.062134268896141535,0.0,0.0,0.6279042063186375,0.0,0.30996152478522093,0.0
2019-05-24,0.0,0.0,0.0,0.06089408551588842,0.0,0.0,0.6284011679812788,0.0,0.3107047465028327,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7253703754290625,0.0,0.2746296245709376,0.0
2019-06-14,0.0,0.0,0.0,0.10362660217405413,0.0,0.0,0.6463733978259458,0.0,0.0,0.25
2019-06-21,0.0,0.0,0.13096507837564422,0.0,0.0,0.0,0.6190349216243557,0.0,0.0,0.25
2019-06-28,0.0,0.0,0.0,0.12739614114296435,0.0,0.0,0.7602228576155017,0.112381001241534,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8093185232509764,0.19068147674902353,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7706562650300991,0.22934373496990096,0.0,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.7129216955789809,0.287078304421019,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.06791050091310517,0.0,0.0,0.625922766343334,0.3061667327435609,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.6752565337954349,0.324743466204565,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6456393178976616,0.35436068210233834,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.6033053526935739,0.2966946473064262,0.0,0.1
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.5690987293066749,0.33090127069332503,0.0,0.1
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.5577950931260927,0.3422049068739073,0.0,0.1
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.45289268919189485,0.2881558086256403,0.15895150218246495,0.1
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.4454589518499936,0.2476434145671998,0.20689763358280655,0.1
2019-09-20,0.0,0.0,0.0,0.045484498753161295,0.0,0.0,0.4278088359239829,0.30256050647190075,0.22414615885095518,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.4510567328630156,0.3343887376955515,0.21455452944143288,0.0
2019-10-04,0.0,0.0,0.0,0.02358962873946513,0.0,0.0,0.41945199944258194,0.3212027746924063,0.23575559712554667,0.0
2019-10-11,0.0,0.0,0.0,0.01990381389427714,0.0,0.0,0.42314993003442314,0.3012099014973097,0.25573635457399,0.0
2019-10-18,0.0,0.0,0.07497174383182781,0.0,0.0,0.0,0.3940045599044215,0.27844194449856535,0.2525817517651854,0.0
2019-10-25,0.0,0.0,0.08560808164047616,0.0,0.0,0.0,0.4150065113304304,0.29198160091260583,0.20740380611648754,0.0
2019-11-01,0.0,0.0,0.06281299532998427,0.0,0.0,0.0,0.419895099351822,0.2796584176774304,0.2376334876407633,0.0
2019-11-08,0.0,0.0,0.20376477628635192,0.08249058731524006,0.0,0.0,0.4424343055626889,0.0,0.2713103308357191,0.0
2019-11-15,0.0,0.0,0.20582731968730145,0.0,0.0,0.0,0.38405828659040575,0.19281251106601255,0.21730188265628034,0.0
2019-11-22,0.0,0.0,0.23600771765911396,0.1465813378150298,0.0,0.0,0.388687319136661,0.0,0.22872362538919536,0.0
2019-11-29,0.1898293479113205,0.0,0.2665053024164922,0.0,0.0,0.0,0.32628775174631064,0.0,0.2173775979258768,0.0
2019-12-06,0.2072675949523186,0.0,0.23795825553477556,0.0,0.24492737970602724,0.0,0.1,0.0,0.20984676980687858,0.0
2019-12-13,0.23752030463926876,0.0,0.24646180972729684,0.21244647673173406,0.2035714089017004,0.0,0.1,0.0,0.0,0.0
2019-12-20,0.2229620757196138,0.0,0.2761051234536647,0.20899083457054482,0.0,0.0,0.1,0.0,0.19194196625617668,0.0
2019-12-27,0.2138781724735318,0.0,0.2469127971876403,0.19494004560991968,0.0,0.0,0.1,0.0,0.2442689847289082,0.0
2020-01-03,0.22668548679234993,0.0,0.2636331994995371,0.20399658395095693,0.0,0.0,0.1,0.0,0.20568472975715596,0.0
2020-01-10,0.22556828178323476,0.0,0.27439271276103594,0.230699656199513,0.0,0.0,0.1,0.0,0.16933934925621633,0.0
2020-01-17,0.22365104343344638,0.0,0.2518124435137876,0.23273926190497465,0.0,0.0,0.1,0.0,0.19179725114779145,0.0
2020-01-24,0.2361719642393975,0.0,0.25006012529756483,0.22952782484419873,0.0,0.0,0.1,0.0,0.18424008561883892,0.0
2020-01-31,0.2541726211373064,0.0,0.25142134613651035,0.22102941340427848,0.0,0.0,0.1,0.0,0.17337661932190493,0.0
2020-02-07,0.2684646863279955,0.0,0.23637290637731811,0.19697009091385365,0.0,0.0,0.1,0.0,0.19819231638083273,0.0
2020-02-14,0.0,0.23197343757598612,0.0,0.2522238851267344,0.0,0.0,0.25595544728748315,0.0,0.2598472300097964,0.0
2020-02-21,0.0,0.24909678684825648,0.0,0.2426679282962179,0.0,0.0,0.24349451340891723,0.0,0.26474077144660835,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2020-05-29,0.12892424413264397,0.0,0.0,0.0,0.0,0.08866725862902634,0.2771914319952644,0.2552170652430653,0.0,0.25
2020-06-05,0.15512650717142232,0.0,0.0,0.0,0.09973957648799324,0.10959011252078558,0.15,0.23554380381979878,0.0,0.25
2020-06-12,0.19140467288019591,0.0,0.0,0.0,0.0,0.1116872627586482,0.2295163073097209,0.217391757051435,0.0,0.25
2020-06-19,0.1812878614179622,0.0,0.0,0.0,0.0,0.08607168839870494,0.24374326211422775,0.23889718806910498,0.0,0.25
2020-06-26,0.17178393896144845,0.0,0.10879006966282861,0.0,0.13038942182321742,0.0,0.15,0.1890365695525055,0.0,0.25
2020-07-03,0.1588015346491052,0.0,0.0,0.0,0.11281308451271298,0.0,0.2842353470459503,0.19415003379223145,0.0,0.25
2020-07-10,0.15925785203924533,0.0,0.0,0.0,0.12742351205953875,0.0,0.2782355523343275,0.18508308356688843,0.0,0.25
2020-07-17,0.14881150414130034,0.0,0.0,0.0,0.13127110690732163,0.0,0.29683768546762623,0.17307970348375187,0.0,0.25
2020-07-24,0.15520821341445415,0.0,0.0,0.0,0.12478136095696105,0.0,0.2952115811601993,0.17479884446838553,0.0,0.25
2020-07-31,0.1535819759223679,0.0,0.0,0.0,0.11779609186184463,0.0,0.3000058166918347,0.1786161155239528,0.0,0.25
2020-08-07,0.1691272492332174,0.0,0.0,0.0,0.13432438891504528,0.0,0.27936253508392106,0.16718582676781618,0.0,0.25
2020-08-14,0.16057401523713505,0.0,0.0,0.0,0.13346977472172736,0.0,0.2901125891437314,0.1658436208974062,0.0,0.25
2020-08-21,0.17699086340531509,0.0,0.0,0.0,0.14723568408185564,0.0,0.2902769406872183,0.13549651182561087,0.0,0.25
2020-08-28,0.18632499964863708,0.0,0.13823849761647578,0.0,0.14792836206002208,0.0,0.15,0.127508140674865,0.0,0.25
2020-09-04,0.1780837914992164,0.0,0.14897657677055992,0.0,0.14157916006885063,0.0,0.15,0.1313604716613731,0.0,0.25
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.3701322522731819,0.3798677477268181,0.0,0.25
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.7388832706759095,0.0,0.16111672932409038,0.1
2020-09-25,0.0,0.0,0.0,0.2536528497589579,0.0,0.0,0.605438973874223,0.0,0.14090817636681913,0.0
2020-10-02,0.0,0.0,0.0,0.20468677062966226,0.0,0.21136397668365967,0.40067112631049573,0.0,0.18327812637618227,0.0
2020-10-09,0.0,0.0,0.0,0.2359770497844277,0.0,0.16821889242061439,0.4089604967078555,0.0,0.18684356108710243,0.0
2020-10-16,0.0,0.0,0.0,0.20013160441909097,0.0,0.19620135707358433,0.3983279891249495,0.0,0.20533904938237513,0.0
2020-10-23,0.0,0.0,0.0,0.1620707551075789,0.0,0.2362652592979413,0.40543324567879113,0.0,0.1962307399156887,0.0
2020-10-30,0.0,0.0,0.0,0.17053848379756012,0.0,0.2361064813583345,0.377391737373558,0.0,0.21596329747054732,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.12982439383718522,0.4492874911247444,0.23543971153749021,0.18544840350058026,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.49676401087291333,0.29132628961878915,0.21190969950829755,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.5551772239730519,0.28090276685150617,0.16392000917544192,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.5497403340243047,0.2780626979379711,0.17219696803772416,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.6222542492089594,0.19554676283975447,0.18219898795128608,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.659040638899192,0.18414848545282378,0.1568108756479842,0.0
2020-12-18,0.0,0.0,0.0,0.2706089350119849,0.0,0.0,0.4560112480049213,0.048490518837006696,0.22488929814608716,0.0
2020-12-25,0.0,0.0,0.0,0.2841764522971943,0.0,0.0,0.5586487097827949,0.0,0.15717483792001094,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.7525955328570079,0.0,0.24740446714299213,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.623113389976377,0.0,0.37688661002362295,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.7226477871968194,0.0,0.27735221280318056,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.7611587718808318,0.0,0.23884122811916836,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.8039552550209764,0.0,0.1960447449790237,0.0
2021-02-05,0.0,0.0,0.0,0.7085179102798923,0.0,0.0,0.1,0.0,0.1914820897201077,0.0
2021-02-12,0.0,0.0,0.0,0.39287282586752303,0.0,0.41801518332351395,0.1,0.0,0.08911199080896318,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.5291014174309733,0.4708985825690267,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,0.4271071360458205,0.0,0.4728928639541795,0.1,0.0,0.0,0.0
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0,0.5674925013938461,0.0,0.33250749860615386,0.1,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,0.6132419043013125,0.0,0.2867580956986875,0.1,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.678317397157343,0.0,0.2216826028426571,0.1,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.6642547605565117,0.0,0.23574523944348838,0.1,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2021-04-23,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-05-14,0.0,0.5366294456817959,0.0,0.3633705543182041,0.0,0.0,0.1,0.0,0.0,0.0
2021-05-21,0.0,0.5252572525757527,0.0,0.37474274742424724,0.0,0.0,0.1,0.0,0.0,0.0
2021-05-28,0.0,0.5369821417564719,0.0,0.3630178582435282,0.0,0.0,0.1,0.0,0.0,0.0
2021-06-04,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-06-11,0.0,0.461300878194009,0.0,0.3742080375377381,0.0,0.06449108426825292,0.1,0.0,0.0,0.0
2021-06-18,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0
2021-06-25,0.16640450682851704,0.0,0.15043111298321668,0.5831643801882662,0.0,0.0,0.1,0.0,0.0,0.0
2021-07-02,0.11496201078353561,0.0,0.16489190602972859,0.6201460831867358,0.0,0.0,0.1,0.0,0.0,0.0
2021-07-09,0.11009012438815945,0.0,0.12292340683643778,0.6669864687754029,0.0,0.0,0.1,0.0,0.0,0.0
2021-07-16,0.13872512558034406,0.0,0.1851710549629486,0.45660568951268937,0.11949812994401801,0.0,0.1,0.0,0.0,0.0
2021-07-23,0.1332383587070333,0.0,0.17481020617156598,0.3891046083827639,0.20284682673863672,0.0,0.1,0.0,0.0,0.0
2021-07-30,0.1270745926304895,0.0,0.16996869510690713,0.4098010698992519,0.19315564236335145,0.0,0.1,0.0,0.0,0.0
2021-08-06,0.1158003764509475,0.0,0.0,0.3855192357425837,0.19789471160130276,0.200785676205166,0.1,0.0,0.0,0.0
2021-08-13,0.1136490596802571,0.0,0.0,0.3804791596054756,0.18914894429479312,0.21672283641947418,0.1,0.0,0.0,0.0
2021-08-20,0.14745703292449863,0.0,0.0,0.29945491641773364,0.23657924803545735,0.21650880262231037,0.1,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.18899885688024978,0.2709819347735792,0.20812102766544038,0.23189818068073076,0.1,0.0,0.0,0.0
2021-09-03,0.0,0.0,0.21261155040827046,0.2457721387506928,0.20721572437279925,0.23440058646823742,0.1,0.0,0.0,0.0
2021-09-10,0.0,0.0,0.21939998058232316,0.2425701055336871,0.20171573970951553,0.23631417417447417,0.1,0.0,0.0,0.0
2021-09-17,0.21488545928328903,0.0,0.0,0.25121742003458974,0.23026167648123938,0.20363544420088187,0.1,0.0,0.0,0.0
2021-09-24,0.21028727526391888,0.0,0.0,0.25285317621510617,0.21993856599026218,0.2169209825307129,0.1,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.22157015029510466,0.270016686760993,0.20472799219169022,0.20368517075221224,0.1,0.0,0.0,0.0
2021-10-08,0.0,0.0,0.0,0.35913600299127096,0.3183609399734561,0.17094255185148338,0.1,0.0,0.0515605051837895,0.0
2021-10-15,0.0,0.0,0.0,0.405168435192452,0.30728426981333634,0.18754729499421172,0.1,0.0,0.0,0.0
2021-10-22,0.0,0.0,0.0,0.406730652959666,0.31558790210626525,0.17768144493406884,0.1,0.0,0.0,0.0
2021-10-29,0.19455349902495597,0.0,0.21864607334993647,0.2542291924405117,0.23257123518459588,0.0,0.1,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.26520040239550197,0.3073017846261891,0.2857698267098589,0.0,0.1,0.0,0.041727986268450194,0.0
2021-11-12,0.0,0.0,0.2816046895907864,0.3167581923844347,0.2455392241681822,0.0,0.1,0.0,0.056097893856596824,0.0
2021-11-19,0.0,0.0,0.40768911511623274,0.42135880225987843,0.0,0.0,0.1,0.0,0.07095208262388884,0.0
2021-11-26,0.0,0.0,0.0,0.7849649355024836,0.0,0.0,0.1,0.0,0.11503506449751638,0.0
2021-12-03,0.0,0.22827431942853618,0.0,0.3866999478320436,0.0,0.15938656303848536,0.1,0.0,0.1256391697009349,0.0
2021-12-10,0.0,0.28297271401866625,0.0,0.3801207619388608,0.0,0.12275095824150063,0.1,0.0,0.11415556580097237,0.0
2021-12-17,0.0,0.2860829315318962,0.0,0.3750321934388658,0.0,0.11668049046649186,0.1,0.0,0.12220438456274625,0.0
2021-12-24,0.0,0.37798219998744875,0.0,0.39098096741674154,0.0,0.0,0.1,0.0,0.13103683259580975,0.0
2021-12-31,0.0,0.25867967906191947,0.0,0.3309827720277621,0.0,0.1634956200605583,0.1,0.0,0.1468419288497602,0.0
2022-01-07,0.0,0.20987656074920819,0.0,0.3422300720896749,0.0,0.1678277165096265,0.1,0.0,0.18006565065149038,0.0
2022-01-14,0.0,0.0,0.0,0.5375722880302917,0.0,0.0,0.1,0.0,0.36242771196970835,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-03-18,0.0,0.0,0.0,0.11328027811049811,0.0,0.0,0.15,0.0,0.4867197218895019,0.25
2022-03-25,0.0,0.0,0.0,0.10459899533895338,0.0,0.0,0.15,0.0,0.49540100466104664,0.25
2022-04-01,0.0,0.0,0.0,0.05531700242334028,0.0,0.0,0.15,0.2343304581580956,0.31035253941856406,0.25
2022-04-08,0.0,0.0,0.0,0.03371024058752103,0.0,0.0,0.15,0.2554752231587626,0.3108145362537164,0.25
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.31406098751733136,0.15,0.08329445560681754,0.20264455687585106,0.25
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.29630384774742596,0.15,0.13300266030925667,0.17069349194331726,0.25
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.29142197266650727,0.15,0.1559298138112187,0.15264821352227395,0.25
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.2909635522342578,0.15,0.16159926323147866,0.14743718453426355,0.25
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.2694819125737998,0.15,0.22082428135849871,0.1096938060677015,0.25
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.27902073170417063,0.15,0.2061539129790394,0.11482535531678992,0.25
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.27599925429347455,0.15,0.24539439179992434,0.07860635390660103,0.25
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.2898813195328375,0.15,0.22684045326994495,0.08327822719721743,0.25
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.2550285530428867,0.15,0.264338489364584,0.0806329575925293,0.25
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.31934608873589004,0.15,0.0,0.28065391126410993,0.25
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.19790722617027895,0.1,0.33065389100530956,0.27143888282441153,0.1
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.07312430996968991,0.1,0.5286889365303689,0.19818675349994133,0.1
2023-04-07,0.0,0.0,0.0,0.15806929652207083,0.0,0.0,0.1,0.4527116928490082,0.189219010628921,0.1
