,SPY,EFA,VWO,TLT,GLD,PDBC,DBA,USO,UUP,BIL
2017-07-28,0.26309742113308254,0.18907075346342653,0.14783182540349107,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-08-04,0.26110910047534297,0.18651590855784325,0.1523749909668139,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997
2017-08-11,0.2614545300581591,0.1860009717924351,0.1525444981494058,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-08-18,0.2631799483829598,0.17973585166089528,0.15708419995614503,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997
2017-08-25,0.26921492954860404,0.17746153932090872,0.15332353113048736,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-09-01,0.271895245980713,0.18010437747451286,0.14800037654477421,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-09-08,0.2661524291950702,0.18256935641831656,0.15127821438661332,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-09-15,0.26444626333217136,0.18253218901470616,0.15302154765312262,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-09-22,0.24835458011017736,0.1855541982354021,0.1660912216544206,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-09-29,0.25978526707336913,0.18146593754564214,0.15874879538098885,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-10-06,0.2606508602217737,0.18147991392464835,0.15786922585357804,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-10-13,0.2580895731525648,0.18606446598658136,0.15584596086085392,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-10-20,0.26985417961749286,0.17938121178477967,0.15076460859772756,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-10-27,0.2719311925693673,0.17861646166165684,0.14945234576897598,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-11-03,0.27026913776600753,0.1863326405191192,0.14339822171487343,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-11-10,0.26141249206103456,0.20036539618399493,0.13822211175497057,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-11-17,0.26215962747976546,0.19786021800221207,0.13998015451802256,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-11-24,0.2616672877823314,0.19818913472319843,0.14014357749447026,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-12-01,0.27243153262529063,0.1876591879937462,0.13990927938096323,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-12-08,0.2724539168942168,0.20066444997207794,0.12688163313370543,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-12-15,0.26971943791353836,0.20613424840058361,0.1241463136858781,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-12-22,0.26816153920580876,0.2066351563327952,0.12520330446139616,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-12-29,0.2718748213153613,0.20646472587726963,0.12166045280736923,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-01-05,0.2747576032274371,0.20488245480239656,0.12035994197016643,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-01-12,0.2693025995112575,0.20651282681732522,0.12418457367141734,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-01-19,0.25752561293273063,0.20781967381916316,0.1346547132481063,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-01-26,0.2580302043101825,0.20844512853701963,0.133524667152798,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-02-02,0.25292259595698985,0.21345945087608023,0.13361795316693006,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-02-09,0.2339695328128335,0.2234107392755992,0.14261972791156738,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-02-16,0.2241161949377734,0.21811885247778898,0.15776495258443776,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-02-23,0.22301271131333866,0.21850080490765725,0.15848648377900415,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-03-02,0.22212701844620936,0.2176710451009401,0.16020193645285064,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-03-09,0.223450980790717,0.21522980441316877,0.1613192147961143,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-03-16,0.21844847640202086,0.21786590302564998,0.16368562057232922,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-03-23,0.16768666181223746,0.16882339749221842,0.1262432764188433,0.0,0.23724666427670071,0.0,0.0,0.0,0.0,0.30000000000000004
2018-03-30,0.15158528568259472,0.16953217364441647,0.12878175928422583,0.0,0.25010078138876296,0.0,0.0,0.0,0.0,0.30000000000000004
2018-04-06,0.1914204968426663,0.2105631870388886,0.16308216118756289,0.0,0.0,0.0,0.0,0.13493415493088215,0.0,0.30000000000000004
2018-04-13,0.20307847400199677,0.22397574695596417,0.17294577904203917,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-04-20,0.20138948548373917,0.2238796283865512,0.1747308861297097,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-04-27,0.2014953760094456,0.22390029754893018,0.17460432644162435,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2018-05-04,0.1644336523263804,0.18279389192046563,0.14245743505576228,0.0,0.0,0.19904053191364057,0.0,0.11127448878375112,0.0,0.19999999999999996
2018-05-11,0.16423727515289052,0.18308389807645917,0.14117021053478584,0.0,0.0,0.19998405592251187,0.0,0.11152456031335262,0.0,0.19999999999999996
2018-05-18,0.12549912934091573,0.142269543087214,0.10887505652444804,0.0,0.22981723970941642,0.15656192651135842,0.0,0.08697710482664749,0.0,0.15000000000000002
2018-05-25,0.12650867683378345,0.1435922111821383,0.10815460227629535,0.0,0.22530249471380848,0.15831408159830804,0.0,0.08812793339566638,0.0,0.15000000000000002
2018-06-01,0.18574992438816837,0.0,0.15941458388668947,0.0,0.0,0.23104349767451052,0.0,0.12379199405063157,0.0,0.30000000000000004
2018-06-08,0.16332660571307903,0.18511642840249473,0.1437181575952686,0.0,0.0,0.20140981147126602,0.0,0.1064289968178917,0.0,0.19999999999999996
2018-06-15,0.16070073112074634,0.18322050179600557,0.14240862589229272,0.0,0.0,0.20757702566720881,0.0,0.10609311552374666,0.0,0.19999999999999996
2018-06-22,0.16416431950419952,0.18657277431113492,0.1437979700144252,0.0,0.0,0.19789816908136368,0.0,0.10756676708887675,0.0,0.19999999999999996
2018-06-29,0.16409594351040066,0.18719387346903937,0.14479301262173336,0.0,0.0,0.20193443004537845,0.0,0.10198274035344812,0.0,0.19999999999999996
2018-07-06,0.1864458846846279,0.0,0.16563421730326547,0.0,0.0,0.2363384080719547,0.0,0.11158148994015187,0.0,0.30000000000000004
2018-07-13,0.1860935657823143,0.0,0.17268269957107116,0.0,0.0,0.2310408352107441,0.0,0.11018289943587042,0.0,0.30000000000000004
2018-07-20,0.13699921680314653,0.0,0.12692696047786817,0.0,0.28747376321572915,0.16765111146508027,0.0,0.08094894803817586,0.0,0.19999999999999996
2018-07-27,0.21362881506679315,0.0,0.0,0.0,0.0,0.26111136870322577,0.0,0.1252598162299811,0.0,0.3999999999999999
2018-08-03,0.11559990910172958,0.0,0.0,0.0,0.0,0.14106175383860703,0.0,0.06777322949706645,0.37556510756259687,0.30000000000000004
2018-08-10,0.12080423354105012,0.0,0.0,0.0,0.0,0.14177272212445308,0.0,0.06713541460396134,0.3702876297305354,0.30000000000000004
2018-08-17,0.12626952830885402,0.0,0.0,0.0,0.0,0.1560282119104622,0.0,0.07029201850427388,0.34741024127640985,0.3
2018-08-24,0.12684569824958875,0.0,0.0,0.0,0.0,0.14991101631797704,0.0,0.06484043970880203,0.3584028457236322,0.3000000000000001
2018-08-31,0.13120870521616126,0.0,0.0,0.0,0.0,0.15179856080064832,0.0,0.06553558345832255,0.3514571505248678,0.30000000000000004
2018-09-07,0.13382172104214288,0.0,0.0,0.0,0.0,0.1531418969948287,0.0,0.06604149169587488,0.3469948902671534,0.30000000000000004
2018-09-14,0.14190280970110078,0.0,0.0,0.0,0.0,0.14936894678219112,0.0,0.06430095004360954,0.3444272934730985,0.30000000000000004
2018-09-21,0.14430153669168705,0.0,0.0,0.0,0.0,0.15038447050678716,0.0,0.06465811254315841,0.34065588025836735,0.30000000000000004
2018-09-28,0.20422025511757544,0.0,0.0,0.0,0.0,0.1344184703028906,0.0,0.05871814372908768,0.3026431308504462,0.30000000000000004
2018-10-05,0.2116833373265595,0.0,0.0,0.0,0.0,0.12915333127885323,0.0,0.05866226636492946,0.30050106502965784,0.30000000000000004
2018-10-12,0.21389298380437924,0.0,0.0,0.0,0.0,0.128305813726344,0.0,0.060783446920756316,0.29701775554852045,0.30000000000000004
2018-10-19,0.1726720435130906,0.0,0.0,0.0,0.0,0.1417001334991886,0.0,0.06872192597505614,0.3169058970126647,0.30000000000000004
2018-10-26,0.17251810895496858,0.0,0.0,0.0,0.0,0.1417464163757673,0.0,0.0675342050048651,0.3182012696643991,0.30000000000000004
2018-11-02,0.14908973482132512,0.0,0.0,0.0,0.0,0.14278792360458403,0.0,0.06837976861163608,0.3397425729624547,0.30000000000000004
2018-11-09,0.14400195600703006,0.0,0.0,0.0,0.0,0.13177360973090255,0.0,0.06388273750361068,0.36034169675845673,0.30000000000000004
2018-11-16,0.14635035034500452,0.0,0.0,0.0,0.0,0.12912117654468824,0.0,0.062402218738790344,0.36212625437151696,0.30000000000000004
2018-11-23,0.14075801707787802,0.0,0.0,0.0,0.0,0.12734634756426744,0.0,0.05948941702672548,0.37240621833112897,0.30000000000000004
2018-11-30,0.13379636395554875,0.0,0.0,0.0,0.0,0.11533401786628948,0.0,0.05680028139973771,0.394069336778424,0.30000000000000004
2018-12-07,0.12130384616195922,0.0,0.0,0.0,0.0,0.11767073433586084,0.0,0.05832401469596127,0.4027014048062187,0.30000000000000004
2018-12-14,0.11383820773672927,0.0,0.0,0.0,0.0,0.11383220963108605,0.0,0.05798477202463763,0.41434481060754697,0.30000000000000004
2018-12-21,0.10985151127957256,0.0,0.0,0.0,0.0,0.11380407754223239,0.0,0.05599408548071024,0.42035032569748476,0.30000000000000004
2018-12-28,0.09671799685363806,0.0,0.0,0.0,0.0,0.1112363843432645,0.0,0.05519932570154395,0.43684629310155354,0.30000000000000004
2019-01-04,0.09802060409864767,0.0,0.0,0.0,0.0,0.0,0.0,0.062418073170511956,0.4395613227308405,0.3999999999999999
2019-01-11,0.08961384079629933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4103861592037007,0.5
2019-01-18,0.08814376730427056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118562326957294,0.5
2019-01-25,0.07808347289057355,0.0,0.0,0.1555389302595338,0.0,0.0,0.0,0.0,0.36637759684989285,0.3999999999999999
2019-02-01,0.07890895756504614,0.0,0.0,0.1581063344254378,0.0,0.0,0.0,0.0,0.36298470800951615,0.3999999999999999
2019-02-08,0.07809270746349262,0.0,0.0,0.15700598837476376,0.0,0.0,0.0,0.0,0.3649013041617437,0.3999999999999999
2019-02-15,0.07847478091448226,0.0,0.0,0.15801429169946782,0.0,0.0,0.0,0.0,0.36351092738605,0.3999999999999999
2019-02-22,0.07735466408598621,0.0,0.0,0.15805460646622616,0.0,0.0,0.0,0.0,0.3645907294477877,0.3999999999999999
2019-03-01,0.07456496093762513,0.0,0.0,0.1536465350152805,0.0,0.0,0.0,0.0,0.3717885040470944,0.3999999999999999
2019-03-08,0.07536443289503784,0.0,0.0,0.14906457653136657,0.0,0.0,0.0,0.0,0.37557099057359566,0.3999999999999999
2019-03-15,0.07729306763220976,0.0,0.0,0.14892203784239552,0.0,0.0,0.0,0.0,0.3737848945253948,0.39999999999999997
2019-03-22,0.07727739311396735,0.0,0.0,0.15220723277382472,0.0,0.0,0.0,0.0,0.37051537411220803,0.39999999999999997
2019-03-29,0.07568787021671033,0.0,0.0,0.14474673490266227,0.0,0.0,0.0,0.0,0.37956539488062746,0.3999999999999999
2019-04-05,0.0815894452794251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41841055472057487,0.5
2019-04-12,0.08031293484546234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41968706515453763,0.5
2019-04-19,0.07542802284028279,0.0,0.0,0.15055702952879824,0.0,0.0,0.0,0.0,0.37401494763091914,0.3999999999999999
2019-04-26,0.08431546708971996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41568453291028007,0.5
2019-05-03,0.0,0.0,0.0,0.14550750730278106,0.0,0.0,0.0,0.0,0.35449249269721894,0.5
2019-05-10,0.0,0.0,0.0,0.15777374592183172,0.0,0.0,0.0,0.0,0.34222625407816826,0.5
2019-05-17,0.0,0.0,0.0,0.15815199077962583,0.0,0.0,0.0,0.0,0.34184800922037417,0.5
2019-05-24,0.07944454804859004,0.0,0.0,0.16659249985525743,0.0,0.0,0.0,0.0,0.35396295209615264,0.3999999999999999
2019-05-31,0.08301512355082016,0.0,0.0,0.16405148759276106,0.0,0.0,0.0,0.0,0.35293338885641884,0.3999999999999999
2019-06-07,0.08757761875667357,0.0,0.0,0.15427769080753684,0.0,0.0,0.0,0.0,0.35814469043578967,0.3999999999999999
2019-06-14,0.09020222572621105,0.0,0.0,0.16638151366369186,0.0,0.0,0.0,0.0,0.34341626061009717,0.3999999999999999
2019-06-21,0.0914848375555005,0.0,0.0,0.16665628509027186,0.0,0.0,0.0,0.0,0.34185887735422776,0.3999999999999999
2019-06-28,0.12050401863281393,0.0,0.0,0.1700740249977522,0.0,0.0,0.0,0.0,0.30942195636943387,0.3999999999999999
2019-07-05,0.12154494950216475,0.0,0.0,0.16681705537706149,0.0,0.0,0.0,0.0,0.31163799512077384,0.3999999999999999
2019-07-12,0.0,0.0,0.0,0.16230559233138636,0.14861397641261057,0.0,0.0,0.0,0.2890804312560032,0.39999999999999997
2019-07-19,0.11854278162540542,0.0,0.0,0.15399780185223413,0.14444286937814596,0.0,0.0,0.0,0.2830165471442144,0.30000000000000004
2019-07-26,0.11876190402467146,0.0,0.0,0.15480679460633368,0.14357057330140172,0.0,0.0,0.0,0.28286072806759316,0.3000000000000001
2019-08-02,0.11890217574531445,0.0,0.0,0.15548515440407035,0.14501884593590922,0.0,0.0,0.0,0.280593823914706,0.30000000000000004
2019-08-09,0.0,0.0,0.0,0.14525078510589878,0.15351086081081933,0.0,0.0,0.0,0.301238354083282,0.3999999999999999
2019-08-16,0.0,0.0,0.0,0.14247457729226487,0.13961466810037715,0.0,0.0,0.0,0.31791075460735807,0.39999999999999997
2019-08-23,0.0,0.0,0.0,0.1335069805523446,0.1437202305955217,0.0,0.0,0.0,0.3227727888521338,0.3999999999999999
2019-08-30,0.0,0.0,0.0,0.13469769435995582,0.14430702066447204,0.0,0.0,0.0,0.3209952849755723,0.3999999999999999
2019-09-06,0.0,0.0,0.0,0.1424648614834351,0.15831114057228274,0.0,0.0,0.0,0.2992239979442823,0.3999999999999999
2019-09-13,0.0,0.0,0.0,0.14242001539372873,0.15290395248079855,0.0,0.0,0.0,0.3046760321254728,0.3999999999999999
2019-09-20,0.0,0.0,0.0,0.11059184325293812,0.15780656781204394,0.0,0.0,0.0,0.33160158893501807,0.3999999999999999
2019-09-27,0.0,0.0,0.0,0.1084668728095948,0.1567431232804108,0.0,0.0,0.0,0.33479000390999447,0.3999999999999999
2019-10-04,0.0,0.0,0.0,0.10771238849612977,0.15678633124578095,0.0,0.0,0.0,0.33550128025808934,0.3999999999999999
2019-10-11,0.0,0.0,0.0,0.10860124056708577,0.1573028377810083,0.0,0.0,0.0,0.334095921651906,0.3999999999999999
2019-10-18,0.0,0.0,0.0,0.10363607207616342,0.15663126914805578,0.0,0.0,0.0,0.33973265877578096,0.3999999999999999
2019-10-25,0.0,0.0,0.0,0.10456321255146603,0.1631554284098211,0.0,0.0,0.0,0.332281359038713,0.3999999999999999
2019-11-01,0.0,0.0,0.0,0.10406077099158212,0.1631622257859664,0.0,0.0,0.0,0.3327770032224516,0.3999999999999999
2019-11-08,0.0,0.0,0.0,0.10330325975925264,0.1648502896254176,0.0,0.0,0.0,0.3318464506153298,0.3999999999999999
2019-11-15,0.0,0.0,0.0,0.10388739298081284,0.1536773410788777,0.0,0.0,0.0,0.34243526594030954,0.3999999999999999
2019-11-22,0.0,0.0,0.0,0.10237271763114689,0.1540918285953095,0.0,0.0,0.0,0.3435354537735437,0.3999999999999999
2019-11-29,0.0,0.0,0.0,0.2000863410785728,0.29991365892142724,0.0,0.0,0.0,0.0,0.5
2019-12-06,0.2618195509734762,0.0,0.0,0.0,0.23818044902652383,0.0,0.0,0.0,0.0,0.5
2019-12-13,0.2575590358617227,0.0,0.0,0.13479360838493912,0.20764735575333831,0.0,0.0,0.0,0.0,0.3999999999999999
2019-12-20,0.2509271612449781,0.24907283875502187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2019-12-27,0.24619870445307307,0.25380129554692693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-01-03,0.24703852159424441,0.2529614784057556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-01-10,0.2507682258590441,0.24923177414095593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-01-17,0.24923906093388143,0.2507609390661185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-01-24,0.25052343179629505,0.24947656820370498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-01-31,0.25350505190125444,0.2464949480987456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-02-07,0.26548050811764573,0.23451949188235424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2020-02-14,0.25432672101319415,0.0,0.0,0.0,0.24567327898680588,0.0,0.0,0.0,0.0,0.5
2020-02-21,0.20523861431633858,0.19894005072609472,0.0,0.0,0.19582133495756676,0.0,0.0,0.0,0.0,0.3999999999999999
2020-02-28,0.2725208217588462,0.0,0.0,0.0,0.22747917824115388,0.0,0.0,0.0,0.0,0.5
2020-03-06,0.19394249726611618,0.0,0.0,0.0,0.3060575027338839,0.0,0.0,0.0,0.0,0.5
2020-03-13,0.10185716547041027,0.0,0.0,0.09544279075700114,0.1337112216929096,0.0,0.0,0.0,0.36898882207967887,0.30000000000000004
2020-03-20,0.18315173890980996,0.0,0.0,0.2011151687328751,0.21573309235731503,0.0,0.0,0.0,0.0,0.3999999999999999
2020-03-27,0.14695976846035919,0.0,0.0,0.2194449196409512,0.2335953118986897,0.0,0.0,0.0,0.0,0.3999999999999999
2020-04-03,0.09773459929403461,0.0,0.0,0.15579462693949261,0.1500883628346711,0.0,0.0,0.0,0.2963824109318016,0.3000000000000001
2020-04-10,0.0985938172317837,0.0,0.0,0.1585154534573148,0.1517053326523706,0.0,0.0,0.0,0.2911853966585309,0.30000000000000004
2020-04-17,0.0,0.0,0.0,0.16318885673311254,0.14890259976637144,0.0,0.0,0.0,0.28790854350051615,0.3999999999999999
2020-04-24,0.0,0.0,0.0,0.16283131201668494,0.1481116477041178,0.0,0.0,0.0,0.2890570402791973,0.3999999999999999
2020-05-01,0.0,0.0,0.0,0.16345185163593876,0.14714650672732646,0.0,0.0,0.0,0.2894016416367349,0.3999999999999999
2020-05-08,0.0,0.0,0.0,0.16339310386308037,0.1473218077496546,0.0,0.0,0.0,0.2892850883872652,0.3999999999999999
2020-05-15,0.0,0.0,0.0,0.16535738665067476,0.1493441350146044,0.0,0.0,0.0,0.28529847833472094,0.3999999999999999
2020-05-22,0.0,0.0,0.0,0.16580797621711613,0.14874793039041687,0.0,0.0,0.0,0.28544409339246707,0.3999999999999999
2020-05-29,0.0,0.0,0.0,0.165761690138102,0.14912181082688214,0.0,0.0,0.0,0.28511649903501596,0.3999999999999999
2020-06-05,0.08850963994971255,0.0,0.0,0.1692729541833116,0.15334347535669524,0.0,0.0,0.0,0.28887393051028065,0.30000000000000004
2020-06-12,0.08938205689953592,0.0,0.0,0.16505448362196753,0.15346644906967002,0.0,0.0,0.0,0.29209701040882646,0.30000000000000004
2020-06-19,0.08892013399699054,0.0,0.0,0.16277388115710192,0.15337835675449796,0.0,0.0,0.0,0.29492762809140954,0.30000000000000004
2020-06-26,0.0886572233076546,0.0,0.0,0.16391929630028543,0.15303653025991748,0.0,0.0,0.0,0.2943869501321424,0.30000000000000004
2020-07-03,0.08825014126271875,0.0,0.0,0.16344059639536465,0.15319479662050298,0.0,0.0,0.0,0.29511446572141364,0.30000000000000004
2020-07-10,0.08747474613398036,0.0,0.0,0.16292057690076248,0.15432238377948623,0.0,0.0,0.0,0.29528229318577087,0.30000000000000004
2020-07-17,0.08743448682070963,0.0,0.0,0.1631846161397436,0.15426509555846446,0.0,0.0,0.0,0.29511580148108235,0.30000000000000004
2020-07-24,0.08752739485547963,0.0,0.0,0.1634564917482089,0.154419384213661,0.0,0.0,0.0,0.2945967291826504,0.30000000000000004
2020-07-31,0.08857519866444709,0.0,0.0,0.16655761278688536,0.15135475880838187,0.0,0.0,0.0,0.29351242974028563,0.30000000000000004
2020-08-07,0.0,0.0,0.0,0.16519278845388818,0.14683587596704128,0.0,0.0,0.0,0.2879713355790706,0.3999999999999999
2020-08-14,0.13126181821146285,0.0,0.0,0.24835895333061983,0.22037922845791738,0.0,0.0,0.0,0.0,0.3999999999999999
2020-08-21,0.12450509327020977,0.0,0.15002525108576006,0.22569801977013587,0.19977163587389424,0.0,0.0,0.0,0.0,0.30000000000000004
2020-08-28,0.12395617870463924,0.0,0.14943747381863332,0.22532234236503262,0.2012840051116949,0.0,0.0,0.0,0.0,0.30000000000000004
2020-09-04,0.13036581075812295,0.0,0.148674045506258,0.22006327212811963,0.20089687160749942,0.0,0.0,0.0,0.0,0.3000000000000001
2020-09-11,0.1328827541534435,0.0,0.0,0.2526619394086664,0.21445530643789024,0.0,0.0,0.0,0.0,0.3999999999999999
2020-09-18,0.11922657390135159,0.0,0.0,0.2552644971369684,0.22550892896168018,0.0,0.0,0.0,0.0,0.3999999999999999
2020-09-25,0.14670857595498132,0.0,0.0,0.2417765595122553,0.2115148645327635,0.0,0.0,0.0,0.0,0.3999999999999999
2020-10-02,0.13517928485903785,0.0,0.15881827673911758,0.21813491248459976,0.18786752591724476,0.0,0.0,0.0,0.0,0.30000000000000004
2020-10-09,0.13767564155307868,0.0,0.15934974610151642,0.21669537799443409,0.18627923435097077,0.0,0.0,0.0,0.0,0.30000000000000004
2020-10-16,0.18056193012263042,0.0,0.0,0.22186953507423993,0.19756853480312975,0.0,0.0,0.0,0.0,0.3999999999999999
2020-10-23,0.18264737384386465,0.0,0.0,0.22310750864990736,0.19424511750622805,0.0,0.0,0.0,0.0,0.3999999999999999
2020-10-30,0.18273803270625227,0.0,0.0,0.22140477856408514,0.1958571887296627,0.0,0.0,0.0,0.0,0.3999999999999999
2020-11-06,0.16664431465594837,0.0,0.0,0.230246474796188,0.20310921054786374,0.0,0.0,0.0,0.0,0.39999999999999997
2020-11-13,0.15855565340703776,0.0,0.0,0.24118957536756677,0.20025477122539556,0.0,0.0,0.0,0.0,0.3999999999999999
2020-11-20,0.16139926277068029,0.0,0.0,0.2453748955131972,0.1932258417161226,0.0,0.0,0.0,0.0,0.3999999999999999
2020-11-27,0.16394090170880427,0.0,0.0,0.24160349514098103,0.1944556031502148,0.0,0.0,0.0,0.0,0.3999999999999999
2020-12-04,0.16812384789142099,0.0,0.0,0.2472505751021812,0.1846255770063979,0.0,0.0,0.0,0.0,0.3999999999999999
2020-12-11,0.0,0.0,0.18456301749860227,0.24265684804880594,0.17278013445259185,0.0,0.0,0.0,0.0,0.3999999999999999
2020-12-18,0.15300132579117715,0.0,0.16642804971862388,0.22620141055336046,0.15436921393683847,0.0,0.0,0.0,0.0,0.30000000000000004
2020-12-25,0.17390451274010174,0.0,0.0,0.2531870789934154,0.17290840826648288,0.0,0.0,0.0,0.0,0.3999999999999999
2021-01-01,0.1770654598179388,0.0,0.0,0.25285885514142714,0.1700756850406342,0.0,0.0,0.0,0.0,0.3999999999999999
2021-01-08,0.18129579646110697,0.0,0.0,0.25084659023211586,0.16785761330677723,0.0,0.0,0.0,0.0,0.3999999999999999
2021-01-15,0.1879181433733244,0.0,0.0,0.24178928834910368,0.17029256827757203,0.0,0.0,0.0,0.0,0.3999999999999999
2021-01-22,0.1862800842478026,0.0,0.0,0.2431584003892935,0.170561515362904,0.0,0.0,0.0,0.0,0.3999999999999999
2021-01-29,0.1804658407209235,0.0,0.0,0.24236442654738588,0.17716973273169076,0.0,0.0,0.0,0.0,0.3999999999999999
2021-02-05,0.0,0.0,0.0,0.2833839634526198,0.21661603654738018,0.0,0.0,0.0,0.0,0.5
2021-02-12,0.0,0.0,0.22757601180134335,0.0,0.2724239881986566,0.0,0.0,0.0,0.0,0.5
2021-02-19,0.0,0.0,0.21801362101188204,0.0,0.28198637898811796,0.0,0.0,0.0,0.0,0.5
2021-02-26,0.0,0.0,0.21947495682894458,0.0,0.2805250431710554,0.0,0.0,0.0,0.0,0.5
2021-03-05,0.26897467182553914,0.0,0.23102532817446084,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-03-12,0.26916412111164384,0.0,0.23083587888835622,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-03-19,0.26979815422607956,0.0,0.23020184577392042,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-03-26,0.21588515056256422,0.1997284421192761,0.18438640731815975,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2021-04-02,0.21126347440716708,0.20309830177012864,0.18563822382270442,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2021-04-09,0.19920091737336557,0.0,0.17567727840883454,0.0,0.0,0.22512180421779995,0.0,0.0,0.0,0.3999999999999999
2021-04-16,0.17477608934051153,0.16652287538547578,0.15467618458639665,0.0,0.0,0.20402485068761606,0.0,0.0,0.0,0.3000000000000001
2021-04-23,0.1501343530909109,0.0,0.13314452382976022,0.0,0.0,0.16993506641389444,0.2467860566654344,0.0,0.0,0.30000000000000004
2021-04-30,0.14567005086722995,0.13979340523949008,0.12905479913802814,0.0,0.0,0.16634448618053463,0.21913725857471733,0.0,0.0,0.19999999999999998
2021-05-07,0.14551283881022262,0.1354490839263698,0.11463788577516179,0.0,0.0,0.1628110668725101,0.2054632844036415,0.08612584021209424,0.0,0.15000000000000002
2021-05-14,0.19874260736970634,0.18236088821516006,0.14385671736268832,0.0,0.0,0.1773559715685894,0.0,0.09768381548385602,0.0,0.19999999999999996
2021-05-21,0.19613841886626326,0.19593871305196903,0.1372256893139727,0.0,0.0,0.1708171848540369,0.0,0.09987999391375815,0.0,0.19999999999999996
2021-05-28,0.19834258806408656,0.19789699963498864,0.13862152404058956,0.0,0.0,0.16636183345339797,0.0,0.09877705480693734,0.0,0.19999999999999996
2021-06-04,0.19978030483687753,0.19823515390845614,0.13432299483267823,0.0,0.0,0.16673356918449223,0.0,0.10092797723749598,0.0,0.19999999999999998
2021-06-11,0.17553849546853495,0.17287227134014022,0.11630131713870248,0.0,0.0,0.1447239119732714,0.15348788365494256,0.0870761204244085,0.0,0.15000000000000005
2021-06-18,0.19350753463936782,0.1888379243297015,0.0,0.0,0.0,0.15686709141892866,0.16628493039217673,0.09450251921982536,0.0,0.19999999999999996
2021-06-25,0.1989618802980271,0.1880867443402479,0.0,0.0,0.0,0.16004789017767201,0.15046646602711677,0.10243701915693625,0.0,0.19999999999999996
