variant,decision_date,asset,prediction,weight
random_features,2020-07-03,USO,0.0037801964426663823,0.05376862570823977
random_features,2020-08-07,QQQ,0.00942584257680315,0.10973544595378794
random_features,2020-08-07,XLU,0.004961013190541256,0.07330226755499568
random_features,2020-08-07,VWO,0.004816213366505135,0.11696228649121636
random_features,2020-08-07,BIL,0.0040437671620683945,0.35000000000000003
random_features,2020-08-07,MBB,0.003677077957765061,0.35000000000000003
random_features,2020-09-04,IWM,0.008103606604039774,0.12290765533281062
random_features,2020-09-04,XLV,0.006922544171917299,0.19951801685740048
random_features,2020-09-04,VTV,0.006161782303271861,0.15672552119674307
random_features,2020-09-04,EFA,0.005972354371016839,0.1708488066130459
random_features,2020-09-04,SHY,0.00572437677826684,0.35
random_features,2020-10-02,BIL,0.00856036944660431,0.35
random_features,2020-10-02,VEA,0.005995457464931063,0.09423985621299452
random_features,2020-10-02,GLD,0.00483121860700576,0.12118277628509948
random_features,2020-10-02,IEF,0.00382462835170888,0.35
random_features,2020-10-02,XLK,0.0034234346285425465,0.08457736750190609
random_features,2020-11-06,EFA,0.007855246746603206,0.12489350903052847
random_features,2020-11-06,LQD,0.0077021014894605895,0.35000000000000003
random_features,2020-11-06,IAU,0.005959117684998316,0.1528446551858769
random_features,2020-11-06,TLT,0.005702458351461288,0.1730262745139201
random_features,2020-11-06,DBA,0.005139486480152728,0.19923556126967457
random_features,2020-12-04,LQD,0.007792426558538342,0.35
random_features,2020-12-04,VNQ,0.005282947167388679,0.1060063469342958
random_features,2020-12-04,XLB,0.004614278192180929,0.10296499385103344
random_features,2020-12-04,IWM,0.004536462810446463,0.0910286592146708
random_features,2020-12-04,MBB,0.004056685588114883,0.35
random_features,2021-01-01,XLP,0.017310321440184982,0.21161233023395887
random_features,2021-01-01,VUG,0.014823597459950981,0.13969169076235824
random_features,2021-01-01,IWM,0.014737496251873677,0.12728469535480774
random_features,2021-01-01,IEF,0.0128250195163831,0.35
random_features,2021-01-01,EEM,0.01195172466625908,0.17141128364887517
random_features,2021-02-05,SLV,0.013073241037309124,0.10942068091741126
random_features,2021-02-05,VWO,0.01224891460841323,0.2555100927349015
random_features,2021-02-05,IAU,0.012027664004115632,0.27778972887586023
random_features,2021-02-05,XLE,0.008830957115558181,0.11531729488245554
random_features,2021-02-05,VEA,0.008338930937757148,0.24196220258937157
random_features,2021-03-05,BIL,0.016030158339918048,0.35
random_features,2021-03-05,EEM,0.013466463041753961,0.1374130530081684
random_features,2021-03-05,XLY,0.013043711678338534,0.13950921844789835
random_features,2021-03-05,SPY,0.012402836558271945,0.16848147694846252
random_features,2021-03-05,GLD,0.011352928634229494,0.2045962515954707
random_features,2021-04-02,HYG,0.016584822226492137,0.35000000000000003
random_features,2021-04-02,USO,0.016520029198441276,0.07237364968720927
random_features,2021-04-02,XLI,0.009004176992419554,0.12236190006242136
random_features,2021-04-02,XLK,0.008941999493548475,0.10526445025036939
random_features,2021-04-02,BIL,0.008466401673346566,0.35000000000000003
random_features,2021-05-07,GLD,0.014762630783161767,0.20254518407666883
random_features,2021-05-07,MBB,0.012272071104116839,0.35
random_features,2021-05-07,EEM,0.011648409694511393,0.14103708154099345
random_features,2021-05-07,EWJ,0.01017987843630366,0.1800293412938761
random_features,2021-05-07,IWM,0.008910756416010636,0.1263883930884617
random_features,2021-06-04,EFA,0.013170566488734443,0.24823669758262096
random_features,2021-06-04,XLK,0.013014977251518406,0.17874396822121252
random_features,2021-06-04,EEM,0.012936447237860454,0.15884775375437005
random_features,2021-06-04,XLB,0.009919156735052115,0.17700902996173895
random_features,2021-06-04,VEA,0.009876616228996694,0.23716255048005752
random_features,2021-07-02,TIP,0.010447026161547407,0.35
random_features,2021-07-02,DBA,0.01042405048376434,0.14253827284912413
random_features,2021-07-02,XLU,0.009346626494443674,0.1606433614840993
random_features,2021-07-02,QQQ,0.009128863299889127,0.1386414961475551
random_features,2021-07-02,XLV,0.008249350442055475,0.20817686951922149
random_features,2021-08-06,IAU,0.01937108068307228,0.21400918856293663
random_features,2021-08-06,XLI,0.012193518987128761,0.2136829323777524
random_features,2021-08-06,QQQ,0.01167825820789636,0.1862887541889795
random_features,2021-08-06,EWJ,0.010466124779518162,0.21004439121745283
random_features,2021-08-06,VWO,0.008841658571350705,0.1759747336528786
random_features,2021-09-03,QQQ,0.012632823576774173,0.15972905749476693
random_features,2021-09-03,TLT,0.011951833990253808,0.18097672864591366
random_features,2021-09-03,XLK,0.011806775747263104,0.15287339807335693
random_features,2021-09-03,VTV,0.010770554865851089,0.15642081578596254
random_features,2021-09-03,TIP,0.010750518716461252,0.35
random_features,2021-10-01,VUG,0.025801851768255734,0.1653950052005152
random_features,2021-10-01,VTV,0.017345359474746577,0.1734098773072576
random_features,2021-10-01,PDBC,0.01686647041296178,0.09826910854373047
random_features,2021-10-01,TIP,0.01231412131283117,0.35
random_features,2021-10-01,SPY,0.010496962219630472,0.21292600894849673
random_features,2021-11-05,LQD,0.012670518042559626,0.35
random_features,2021-11-05,XLE,0.010631242323362884,0.0785809505303816
random_features,2021-11-05,VNQ,0.00722544772739378,0.1811477024388817
random_features,2021-11-05,SPY,0.006960961114970873,0.2617699037034698
random_features,2021-11-05,DBA,0.006860193061517533,0.1285014433272669
random_features,2021-12-03,USO,0.016122685146513376,0.12769050955449088
random_features,2021-12-03,IWM,0.015455911177398984,0.1896141633628926
random_features,2021-12-03,XLV,0.011438595967002491,0.33713916731566534
random_features,2021-12-03,PDBC,0.010812281604614987,0.191335259628336
random_features,2021-12-03,SLV,0.00975455061368559,0.15422090013861522
random_features,2022-01-07,XLF,0.010564622159745421,0.18779186865424582
random_features,2022-01-07,XLU,0.009461142599202377,0.21614098966709996
random_features,2022-01-07,XLB,0.007307188321084763,0.16567963646631023
random_features,2022-01-07,XLI,0.007135960072649077,0.2007109540290468
random_features,2022-01-07,SPY,0.00672623615653934,0.22967655118329716
random_features,2022-02-04,XLI,0.01751683316677302,0.19555081430562662
random_features,2022-02-04,MBB,0.014023686223049111,0.35
random_features,2022-02-04,USO,0.009759521124940468,0.08342825683468232
random_features,2022-02-04,VUG,0.008948785829638529,0.13808462165023036
random_features,2022-02-04,GLD,0.007849897268625207,0.23293630720946068
random_features,2022-03-04,EWJ,0.012623061616354968,0.18282636405229374
random_features,2022-03-04,SHY,0.009531306572905332,0.35
random_features,2022-03-04,XLI,0.009198087648293418,0.21904702264324954
random_features,2022-03-04,XLK,0.009037321568439841,0.13781364131418267
random_features,2022-03-04,XLE,0.007358086648506253,0.11031297199027401
random_features,2022-04-01,UUP,0.007290513691068402,0.35000000000000003
random_features,2022-04-01,EWJ,0.0068983975557404395,0.13680407604230052
random_features,2022-04-01,EEM,0.006201923611844783,0.12415266541730101
random_features,2022-04-01,VTV,0.0057642420135008065,0.1970196302753414
random_features,2022-04-01,IAU,0.005423829494015161,0.19202362826505712
random_features,2022-05-06,XLP,0.018170158706787398,0.09266845742910099
random_features,2022-05-06,MBB,0.013137841053826132,0.26926218359316123
random_features,2022-05-06,TLT,0.009085422259098204,0.08023864493442058
random_features,2022-05-06,SHY,0.008408482836422152,0.35
random_features,2022-05-06,UUP,0.007684648526753279,0.20783071404331718
random_features,2022-06-03,QQQ,0.012047936579453092,0.142974373482407
random_features,2022-06-03,XLP,0.011148848746266215,0.18435566685288776
random_features,2022-06-03,LQD,0.010549331463295926,0.35
random_features,2022-06-03,XLB,0.008023092558413655,0.20734816058452443
random_features,2022-06-03,XLE,0.007005928569544118,0.11532179908018082
random_features,2022-07-01,SPY,0.010441972547900592,0.131148271132804
random_features,2022-07-01,XLV,0.009915780952156865,0.13470766119202013
random_features,2022-07-01,BIL,0.007881297804603534,0.35
random_features,2022-07-01,IWM,0.007686824767426102,0.12143428212611919
random_features,2022-07-01,HYG,0.007424594214529492,0.2627097855490567
random_features,2022-08-05,SPY,0.010957052417587793,0.16437873162816796
random_features,2022-08-05,VUG,0.009801367011901223,0.129467723896775
random_features,2022-08-05,VEA,0.009628483518697096,0.18332558306600547
random_features,2022-08-05,EFA,0.00961888560750053,0.17282796140905163
random_features,2022-08-05,IEF,0.009053883668285998,0.35000000000000003
random_features,2022-09-02,XLF,0.011427812079401497,0.15477833142809921
random_features,2022-09-02,XLB,0.010733763900504057,0.16994295576847557
random_features,2022-09-02,XLP,0.010468659800524461,0.18056012678718536
random_features,2022-09-02,SHY,0.008611426539428525,0.35
random_features,2022-09-02,SLV,0.006655681130867827,0.14471858601623988
random_features,2022-10-07,USO,0.011594092341515242,0.09087160774133922
random_features,2022-10-07,BIL,0.009280696669057552,0.35
random_features,2022-10-07,XLB,0.009108209440450692,0.10511823096272498
random_features,2022-10-07,IEF,0.008312870379471768,0.31673696869597867
random_features,2022-10-07,EFA,0.007346257207023172,0.1372731925999572
random_features,2022-11-04,VWO,0.012186666071710258,0.2550447662911199
random_features,2022-11-04,USO,0.010570923520631981,0.11926229388596672
random_features,2022-11-04,XLB,0.010450522958101935,0.15104223518433169
random_features,2022-11-04,BIL,0.009323193500424355,0.35000000000000003
random_features,2022-11-04,XLY,0.007559168384962783,0.12465070463858169
random_features,2022-12-02,UUP,0.018672450249778642,0.309629527909369
random_features,2022-12-02,XLF,0.012727985426250345,0.11941943786352305
random_features,2022-12-02,XLV,0.010943866272416298,0.15037088785636782
random_features,2022-12-02,XLE,0.008542075701272512,0.07058014637074025
random_features,2022-12-02,BIL,0.0071685568957634786,0.35
random_features,2023-01-06,MBB,0.011106274705895047,0.35
random_features,2023-01-06,EEM,0.01048364206994935,0.2363145192590845
random_features,2023-01-06,USO,0.00973009008505357,0.12112488445754348
random_features,2023-01-06,XLK,0.008635068830573751,0.16270433732111722
random_features,2023-01-06,XLE,0.008455432055985299,0.1298562589622549
random_features,2023-02-03,VEA,0.013689876949480543,0.13224877134361773
random_features,2023-02-03,UUP,0.012560239947179364,0.3050294583325778
random_features,2023-02-03,TIP,0.010100290515329305,0.32572836014311435
random_features,2023-02-03,EFA,0.009958191620737892,0.1348589784244288
random_features,2023-02-03,XLY,0.007325377387013007,0.10213443175626138
random_features,2023-03-03,XLY,0.014808148135438928,0.12225488260354479
random_features,2023-03-03,LQD,0.010804939544963704,0.28266966499822255
random_features,2023-03-03,VUG,0.009458938232901108,0.124992130040828
random_features,2023-03-03,XLK,0.008761864860833768,0.1200833223574047
random_features,2023-03-03,TIP,0.00548465547526545,0.35000000000000003
random_features,2023-04-07,XLK,0.020595486232356887,0.13059610210148395
random_features,2023-04-07,PDBC,0.011467230971520616,0.13654956950926603
random_features,2023-04-07,IEF,0.010486547647208487,0.3494593888683036
random_features,2023-04-07,XLU,0.008698016087240888,0.2130374729181351
random_features,2023-04-07,TLT,0.007460861408773371,0.1703574666028113
random_features,2023-05-05,VWO,0.014714397746061883,0.13532787661011603
random_features,2023-05-05,VNQ,0.014206473594882385,0.11783101916239971
random_features,2023-05-05,SPY,0.013218941671729809,0.14802638881528501
random_features,2023-05-05,DBA,0.01214618614023216,0.24881471541219932
random_features,2023-05-05,SHY,0.011425254497812391,0.35
random_features,2023-06-02,VEA,0.012033421741097849,0.16380118143517047
random_features,2023-06-02,TIP,0.0107658703970726,0.3468560057689094
random_features,2023-06-02,EWJ,0.006638789942855524,0.19256698125343563
random_features,2023-06-02,SPY,0.00606916967308825,0.17068072599073814
random_features,2023-06-02,VNQ,0.005303528855735446,0.1260951055517463
random_features,2023-07-07,EEM,0.012018903273986456,0.14479761470398003
random_features,2023-07-07,XLP,0.009155498503104365,0.2403483285527001
random_features,2023-07-07,SPY,0.008754363372561887,0.19876718317083172
random_features,2023-07-07,XLV,0.006725881156345082,0.23162647452931565
random_features,2023-07-07,TLT,0.006385699547147398,0.1844603990431725
random_features,2023-08-04,XLI,0.011212695861950771,0.12144436721543339
random_features,2023-08-04,UUP,0.009680217546182195,0.3186729789001005
random_features,2023-08-04,GLD,0.009636029613797246,0.1640421526873434
random_features,2023-08-04,MBB,0.007047860557149205,0.29642359582056244
random_features,2023-08-04,XLF,0.004932136429086656,0.09941690537656024
random_features,2023-09-01,HYG,0.012954586238026831,0.35000000000000003
random_features,2023-09-01,VUG,0.011184874018775093,0.15363279027305526
random_features,2023-09-01,XLK,0.01029034434752324,0.12980698832886453
random_features,2023-09-01,IAU,0.009855815026552443,0.21261873522908678
random_features,2023-09-01,PDBC,0.008777860179773837,0.15394148616899347
random_features,2023-10-06,IWM,0.01116213030313759,0.11208213163158393
random_features,2023-10-06,MBB,0.009807001854683228,0.3171769218785227
random_features,2023-10-06,GLD,0.007428258176357632,0.19351551764226335
random_features,2023-10-06,IEF,0.006507617818041128,0.27351345215720374
random_features,2023-10-06,XLK,0.006061404804670708,0.10371197669042632
random_features,2023-11-03,XLY,0.010742899413943772,0.13010674705037015
random_features,2023-11-03,MBB,0.009241567758826709,0.35
random_features,2023-11-03,EWJ,0.007233747464065165,0.16647053913189458
random_features,2023-11-03,XLI,0.00700574099133026,0.16846542788600855
random_features,2023-11-03,IAU,0.006713840848134938,0.18495728593172678
random_features,2023-12-01,VNQ,0.013303899533813912,0.14230277518296006
random_features,2023-12-01,GLD,0.010017221214476874,0.24605498800151476
random_features,2023-12-01,VTV,0.007042644718398387,0.244758029831197
random_features,2023-12-01,TLT,0.006912352026761704,0.1998397921855371
random_features,2023-12-01,XLK,0.006817913021294591,0.1670444147987911
random_features,2024-01-05,IEF,0.011196603771389386,0.22658572191366158
random_features,2024-01-05,BIL,0.01067975727795231,0.35
random_features,2024-01-05,PDBC,0.010277667986917875,0.14830991769147978
random_features,2024-01-05,XLV,0.008168298622712566,0.14971993516021204
random_features,2024-01-05,EFA,0.0072377054000139895,0.1253844252346466
random_features,2024-02-02,IAU,0.013251514931053879,0.16561180001987474
random_features,2024-02-02,XLB,0.008226852845672993,0.15200320627683903
random_features,2024-02-02,EEM,0.006669154767123871,0.165994080492544
random_features,2024-02-02,TIP,0.006288581360813901,0.35
random_features,2024-02-02,GLD,0.004787218976979887,0.16639091321074231
random_features,2024-03-01,XLY,0.010309446597970654,0.12237467600064142
random_features,2024-03-01,UUP,0.009618070871403702,0.35000000000000003
random_features,2024-03-01,SPY,0.009063539349994355,0.18007206044232002
random_features,2024-03-01,PDBC,0.008234545231136477,0.17065682971749688
random_features,2024-03-01,EFA,0.006889334935770015,0.1768964338395417
random_features,2024-04-05,VWO,0.015536261311673646,0.24276513728817875
random_features,2024-04-05,VEA,0.00954400689980046,0.21714920595140327
random_features,2024-04-05,GLD,0.009247321082790125,0.18845868751553382
random_features,2024-04-05,XLU,0.008893173470982048,0.1755974368134859
random_features,2024-04-05,QQQ,0.00803974808954801,0.17602953243139835
random_features,2024-05-03,PDBC,0.011171401450361546,0.21043526129624526
random_features,2024-05-03,QQQ,0.0069843797940799986,0.15311376137339994
random_features,2024-05-03,SLV,0.006913628018470562,0.09293816800028479
random_features,2024-05-03,MBB,0.006703679941807353,0.3234841901770669
random_features,2024-05-03,XLI,0.004859441512190017,0.22002861915300317
random_features,2024-06-07,XLY,0.0096398398974398,0.15389893148771175
random_features,2024-06-07,XLB,0.008644272183749697,0.20753810397411304
random_features,2024-06-07,GLD,0.006735655373008048,0.1576569441247054
random_features,2024-06-07,XLV,0.006431339318969031,0.22828315855067938
random_features,2024-06-07,VEA,0.006395667068635833,0.2526228618627905
random_features,2024-07-05,IEF,0.008032766024249651,0.27822310649034726
random_features,2024-07-05,VNQ,0.006849877534597345,0.1350039633896736
random_features,2024-07-05,XLB,0.006200543334163901,0.17910293003227665
random_features,2024-07-05,LQD,0.0061612964060547915,0.25880819759967677
random_features,2024-07-05,EEM,0.00582526636844522,0.14886180248802583
random_features,2024-08-02,XLF,0.013962535760311019,0.09463818993154617
random_features,2024-08-02,LQD,0.008641327694117946,0.16120386094209394
random_features,2024-08-02,SHY,0.00758871569156715,0.35
random_features,2024-08-02,UUP,0.007279536797482788,0.22951468861742763
random_features,2024-08-02,IEF,0.007247659638408847,0.16464326050893224
random_features,2024-09-06,TIP,0.016078919700665967,0.3311287000107395
random_features,2024-09-06,LQD,0.011648110623644686,0.19349299524863267
random_features,2024-09-06,IAU,0.01076473655374065,0.09416455084512992
random_features,2024-09-06,UUP,0.009836876700354425,0.250154967076012
random_features,2024-09-06,XLV,0.008868618594288995,0.13105878681948602
random_features,2024-10-04,PDBC,0.01421491394203302,0.1193177239902147
random_features,2024-10-04,XLI,0.01133893708752208,0.11810309500741746
random_features,2024-10-04,EEM,0.010109202029643102,0.08849206973130333
random_features,2024-10-04,SHY,0.00858620973733465,0.35
random_features,2024-10-04,UUP,0.008420130721727422,0.3240871112710645
random_features,2024-11-01,VWO,0.018341662515878432,0.18366555176141888
random_features,2024-11-01,QQQ,0.010982644399809918,0.15748801905259358
random_features,2024-11-01,MBB,0.01069804929549435,0.35
random_features,2024-11-01,XLK,0.010290207938338777,0.11695927058812612
random_features,2024-11-01,XLU,0.009407500095223896,0.19188715859786148
random_features,2024-12-06,USO,0.011114516319942914,0.10113693780069524
random_features,2024-12-06,VWO,0.008033291276166853,0.1914390506577878
random_features,2024-12-06,VNQ,0.00798072483511705,0.21460644271717544
random_features,2024-12-06,IEF,0.007733832682153991,0.35
random_features,2024-12-06,QQQ,0.007651283996800199,0.14281756882434152
random_features,2025-01-03,BIL,0.0115587441715757,0.35
random_features,2025-01-03,XLB,0.009083523885467772,0.165004604919298
random_features,2025-01-03,IAU,0.007866710728309089,0.204821808064216
random_features,2025-01-03,USO,0.006483138900100017,0.10097554040169784
random_features,2025-01-03,TLT,0.006334093909060999,0.1791980466147883
random_features,2025-02-07,XLY,0.01359971390870564,0.1527860519028611
random_features,2025-02-07,XLP,0.007959877262665113,0.28923071218536994
random_features,2025-02-07,HYG,0.007229738719399069,0.35
random_features,2025-02-07,XLE,0.006076355677961194,0.11448678200610844
random_features,2025-02-07,USO,0.005478106976927239,0.09349645390566051
random_features,2025-03-07,XLE,0.014040597924878802,0.11285925199569155
random_features,2025-03-07,SHY,0.012163033545927994,0.35
random_features,2025-03-07,VEA,0.006803536677463158,0.21461809650958477
random_features,2025-03-07,XLI,0.005845534868555855,0.15695880063824508
random_features,2025-03-07,EEM,0.005175065343810163,0.16556385085647862
random_features,2025-04-04,SLV,0.009995259501824016,0.13591095835692885
random_features,2025-04-04,UUP,0.00745969351058968,0.3237364281369973
random_features,2025-04-04,EEM,0.007099629163658869,0.206621436213891
random_features,2025-04-04,XLI,0.006860634933112491,0.1675454704371634
random_features,2025-04-04,XLB,0.00622442220030745,0.1661857068550194
random_features,2025-05-02,SLV,0.011263828905804078,0.15590664241680202
random_features,2025-05-02,USO,0.01022904946261417,0.16931296632060958
random_features,2025-05-02,XLV,0.009841027566344147,0.26569711381337263
random_features,2025-05-02,EWJ,0.008836747920919602,0.17887007802059604
random_features,2025-05-02,VEA,0.008364598230653062,0.2302131994286197
random_features,2025-06-06,SLV,0.010577882755414868,0.15468773962035332
random_features,2025-06-06,GLD,0.008179306561535836,0.2538277137783716
random_features,2025-06-06,XLI,0.006993833325266239,0.18286495981765868
random_features,2025-06-06,VTV,0.006217786664681339,0.24291932397536195
random_features,2025-06-06,USO,0.004954722160975715,0.16570026280825445
random_features,2025-07-04,IAU,0.010594446144523038,0.07347400333822028
random_features,2025-07-04,EEM,0.009123625029120706,0.07105857556578696
random_features,2025-07-04,BIL,0.008163458534013759,0.35
random_features,2025-07-04,UUP,0.006012039677929214,0.15546742109599276
random_features,2025-07-04,SHY,0.005148971651491151,0.35
random_features,2025-08-01,SHY,0.01351711464173009,0.35
random_features,2025-08-01,IAU,0.011255739832729381,0.09275813465673309
random_features,2025-08-01,VEA,0.010784498822542928,0.09203799306787883
random_features,2025-08-01,DBA,0.008021462760192789,0.13918108224887557
random_features,2025-08-01,TIP,0.006133540423346082,0.3260227900265126
random_features,2025-09-05,XLE,0.008244124502316161,0.07297866975882401
random_features,2025-09-05,HYG,0.007933777440676835,0.35
random_features,2025-09-05,XLB,0.007090156549366306,0.10566395601797958
random_features,2025-09-05,EEM,0.006981347409220511,0.12135737422319644
random_features,2025-09-05,TIP,0.00636925418263036,0.35
random_features,2025-10-03,XLV,0.00804969254336198,0.16161852625037504
random_features,2025-10-03,BIL,0.00749639136747703,0.35
random_features,2025-10-03,TLT,0.006563693368653169,0.20448129154089115
random_features,2025-10-03,XLY,0.005962746380816156,0.1287729379705384
random_features,2025-10-03,IAU,0.005681043117225342,0.15512724423819543
random_features,2025-11-07,IWM,0.00831334118995359,0.09200935743808158
random_features,2025-11-07,SPY,0.007464355583688558,0.12214150471871214
random_features,2025-11-07,BIL,0.007042748916116328,0.35
random_features,2025-11-07,EWJ,0.006618280301543631,0.08584913784320634
random_features,2025-11-07,MBB,0.006379463536547491,0.35
random_features,2025-12-05,VNQ,0.013581510063030443,0.12012108161957392
random_features,2025-12-05,IEF,0.008562700228095462,0.35000000000000003
random_features,2025-12-05,HYG,0.008301653402382203,0.35000000000000003
random_features,2025-12-05,IWM,0.008037410651123515,0.08753171254684501
random_features,2025-12-05,GLD,0.007943343868863726,0.09234720583358103
random_features,2026-01-02,EWJ,0.007927899407237992,0.18529748482493122
random_features,2026-01-02,SLV,0.004851564815908984,0.09805955813582319
random_features,2026-01-02,VTV,0.004747003626143715,0.3260635098942533
random_features,2026-01-02,XLV,0.004110034075685751,0.18970006750441237
random_features,2026-01-02,IWM,0.003716027562964559,0.20087937964057992
random_features,2026-02-06,XLI,0.005858288600555506,0.2409545438965684
random_features,2026-02-06,XLP,0.005538268232458314,0.22431146145731332
random_features,2026-02-06,XLV,0.004717540583142369,0.168108991974096
random_features,2026-02-06,VUG,0.004130212095427813,0.1905177570229365
random_features,2026-02-06,QQQ,0.0038695370093795216,0.17610724564908575
random_features,2026-03-06,SLV,0.009900384895581092,0.050200176631389114
random_features,2026-03-06,IEF,0.004621476964255006,0.35
random_features,2026-03-06,IWM,0.004606948747779534,0.1926526821415699
random_features,2026-03-06,VNQ,0.002202953977684319,0.22185089839027183
random_features,2026-03-06,XLB,0.002150292799141711,0.1852962428367692
random_features,2026-04-03,IEF,0.005845616497226279,0.35
random_features,2026-04-03,EFA,0.004000612185367203,0.19272884151988137
random_features,2026-04-03,XLB,0.003840346992300221,0.14325377187747276
random_features,2026-04-03,XLF,0.0030320695270300213,0.2054363419595264
random_features,2026-04-03,IAU,0.003022869117890487,0.10858104464311946
random_features,2026-05-01,VNQ,0.008050999364377831,0.11118274903538523
random_features,2026-05-01,TIP,0.006247374656247914,0.35
random_features,2026-05-01,XLF,0.006044733632232375,0.10561278363569292
random_features,2026-05-01,IEF,0.005378270444883322,0.35
random_features,2026-05-01,XLB,0.004042643915647732,0.08320446732892199
random_features,2026-06-05,UUP,0.00956909931806191,0.35000000000000003
random_features,2026-06-05,XLV,0.005550963158846138,0.1711309448284141
random_features,2026-06-05,TIP,0.0047655660042860756,0.35000000000000003
random_features,2026-06-05,IAU,0.004734552193594345,0.08856183374066276
random_features,2026-06-05,USO,0.0035385820491761664,0.040307221430923156
random_features,2026-07-03,SLV,0.007106701207153161,0.05821645139870109
random_features,2026-07-03,VWO,0.006420886210305879,0.20057524816041364
random_features,2026-07-03,XLI,0.005560924087578233,0.24958327457327814
random_features,2026-07-03,XLE,0.004879626405644021,0.14162502586760714
random_features,2026-07-03,HYG,0.004744305313968096,0.35000000000000003
stale_1m,2012-01-06,XLU,0.050766491349063345,0.285748090213637
stale_1m,2012-01-06,XLI,0.04752189658047673,0.1297646678768546
stale_1m,2012-01-06,XLK,0.044812741978715764,0.15486881194190713
stale_1m,2012-01-06,XLP,0.04399571761044349,0.28070017359341026
stale_1m,2012-01-06,QQQ,0.03920463580748887,0.1489182563741911
stale_1m,2012-02-03,VNQ,0.08333563802931551,0.22068265438429166
stale_1m,2012-02-03,XLB,0.07769322173393955,0.1830358562323383
stale_1m,2012-02-03,XLE,0.07192468774083513,0.1796445999760889
stale_1m,2012-02-03,XLI,0.060195693424598025,0.22048225645864392
stale_1m,2012-02-03,IWM,0.058787895483467315,0.19615463294863725
stale_1m,2012-03-02,TLT,0.11574138256725341,0.15325269258081706
stale_1m,2012-03-02,USO,0.0864092966571415,0.11042823038826846
stale_1m,2012-03-02,UUP,0.05265837654921978,0.28736457709298435
stale_1m,2012-03-02,IEF,0.049265606379013324,0.35
stale_1m,2012-03-02,IWM,0.04857057158870676,0.09895449993793012
stale_1m,2012-04-06,IWM,0.06987899669919254,0.17123082925158029
stale_1m,2012-04-06,XLK,0.058506955155777,0.22874578603493853
stale_1m,2012-04-06,XLF,0.04422525762156947,0.16366817443113416
stale_1m,2012-04-06,QQQ,0.038045263881082286,0.2248152740042465
stale_1m,2012-04-06,XLI,0.037345726214704264,0.21153993627810058
stale_1m,2012-05-04,SLV,0.0995010144731446,0.14650188062872593
stale_1m,2012-05-04,IAU,0.07296175485742987,0.2197903094376373
stale_1m,2012-05-04,GLD,0.07132531348175868,0.2194866548482008
stale_1m,2012-05-04,IWM,0.05227474320656106,0.1779239228125489
stale_1m,2012-05-04,VNQ,0.04827586407447511,0.23629723227288701
stale_1m,2012-06-01,USO,0.07409829001506743,0.13948043350395803
stale_1m,2012-06-01,XLU,0.055080600382830205,0.3196573871172941
stale_1m,2012-06-01,TLT,0.05309913698084076,0.20956213185289646
stale_1m,2012-06-01,VNQ,0.04862301443801284,0.18494562787891589
stale_1m,2012-06-01,EFA,0.03408666791123148,0.14635441964693555
stale_1m,2012-07-06,TLT,0.0741950846534086,0.09076550896683652
stale_1m,2012-07-06,UUP,0.05008102918551938,0.20301200368361222
stale_1m,2012-07-06,XLU,0.049877775992018925,0.15399067928403817
stale_1m,2012-07-06,TIP,0.047577149663154635,0.3180772118684504
stale_1m,2012-07-06,IEF,0.0463867177453704,0.2341545961970627
stale_1m,2012-08-03,EEM,0.05377484506698853,0.18501622245117358
stale_1m,2012-08-03,XLE,0.053484000622891256,0.16525578216181636
stale_1m,2012-08-03,GLD,0.052975922770297154,0.22909387924838945
stale_1m,2012-08-03,IAU,0.051902817150349875,0.22970969680179765
stale_1m,2012-08-03,VWO,0.044760307668208245,0.19092441933682294
stale_1m,2012-09-07,TLT,0.12486706659469524,0.11462183526904642
stale_1m,2012-09-07,UUP,0.0996149844610778,0.28788623171555455
stale_1m,2012-09-07,LQD,0.08842030439673373,0.3225622579811322
stale_1m,2012-09-07,IAU,0.0828515564768752,0.1377491276800526
stale_1m,2012-09-07,GLD,0.07728806747712283,0.13718054735421426
stale_1m,2012-10-05,VEA,0.07700846987906516,0.20270864202684832
stale_1m,2012-10-05,IWM,0.07602613233126296,0.20687047667821776
stale_1m,2012-10-05,EFA,0.07489772494033821,0.20063983281494474
stale_1m,2012-10-05,QQQ,0.07335875761982671,0.24303378454746222
stale_1m,2012-10-05,USO,0.07220096971549848,0.14674726393252693
stale_1m,2012-11-02,USO,0.08487984866502334,0.15617034531150464
stale_1m,2012-11-02,SLV,0.07994684756868778,0.1806285273114277
stale_1m,2012-11-02,EFA,0.055640282902900226,0.22727821927385533
stale_1m,2012-11-02,XLE,0.05514150240755978,0.20584202208171856
stale_1m,2012-11-02,VEA,0.05311800460398755,0.23008088602149376
stale_1m,2012-12-07,VEA,0.08547233125952675,0.2039427847073145
stale_1m,2012-12-07,XLF,0.07300756321233234,0.18559366715432127
stale_1m,2012-12-07,XLB,0.07010978043562974,0.1867283703684282
stale_1m,2012-12-07,QQQ,0.05440401892284637,0.22171710794510927
stale_1m,2012-12-07,IWM,0.050898026892342726,0.20201806982482678
stale_1m,2013-01-04,USO,0.10958368459152888,0.159877837079959
stale_1m,2013-01-04,SLV,0.10161384363544679,0.11794141413865956
stale_1m,2013-01-04,IAU,0.07487353920201414,0.24362198114977943
stale_1m,2013-01-04,GLD,0.0670396915619641,0.2439818900212227
