date,market_state,transition_quality_gate,r2a,rq_no_credit,rq_r2a_trend,mod_r2a,mod_no_credit,mod_r2a_trend,mod_conf_only
2023-05-19,calm_trend,0.0,0.7968955483991229,-0.5466736163047883,0.25782688387938596,1.0,1.0,1.0,1.0
2023-05-26,calm_trend,0.0,0.091802168255141,-0.07146238566811651,-0.22484894448840803,1.0,1.0,1.0,1.0
2023-06-02,neutral_mixed,0.0,0.0432558957210475,-0.22980980111721966,-0.26972087299526676,1.0,1.0,1.0,1.0
2023-06-09,calm_trend,0.0,-0.3597249277537179,0.29852625890678897,-0.5518074494276025,1.0,1.0,1.0,1.0
2023-06-16,calm_trend,0.0,-0.7447408992764099,0.6153386686057114,-0.6281333783015983,1.0,1.0,1.0,1.0
2023-06-23,calm_trend,0.0,-1.0,0.8789924971379866,-0.7016581841477754,1.0,1.0,1.0,1.0
2023-06-30,calm_trend,0.0,-0.7888328985563143,0.614059680865271,-0.5961712724567928,1.0,1.0,1.0,1.0
2023-07-07,calm_trend,0.0,-1.0,0.9306549773350147,-0.7099076152653085,1.0,1.0,1.0,1.0
2023-07-14,calm_trend,0.0,-0.8659758422576488,0.6655600118858559,-0.6469416014182469,1.0,1.0,1.0,1.0
2023-07-21,calm_trend,0.0,-1.0,1.0,-0.704586058565537,1.0,1.0,1.0,1.0
2023-07-28,calm_trend,0.0,-1.0,1.0,-0.6798534177902983,1.0,1.0,1.0,1.0
2023-08-04,calm_trend,0.0,-1.0,1.0,-0.6656363658505975,1.0,1.0,1.0,1.0
2023-08-11,calm_trend,0.0,-1.0,1.0,-0.6548882978406887,1.0,1.0,1.0,1.0
2023-08-18,calm_trend,0.0,-1.0,0.711758393829622,-0.6344818878870966,1.0,1.0,1.0,1.0
2023-08-25,calm_trend,0.0,-0.0554370360938806,-0.18708254774082925,-0.06476636123885342,1.0,1.0,1.0,1.0
2023-09-01,calm_trend,0.0,0.1653318137769771,-0.08123034904612919,0.212803395544722,1.0,1.0,1.0,1.0
2023-09-08,calm_trend,0.0,-0.5357094496715316,1.0,-0.21192266362124773,1.0,1.0,1.0,1.0
2023-09-15,calm_trend,0.0,0.5073855701710771,-0.02949650437348051,0.4676303231376716,1.0,1.0,1.0,1.0
2023-09-22,neutral_mixed,0.0,0.7572411361543204,-0.1882406988626555,0.6183128384186997,1.0,1.0,1.0,1.0
2023-09-29,neutral_mixed,0.0,1.0,-1.0,0.6906251202820782,1.0,1.0,1.0,1.0
2023-10-06,neutral_mixed,0.0,1.0,-1.0,0.5453684288969926,1.0,1.0,1.0,1.0
2023-10-13,neutral_mixed,0.0,1.0,-1.0,0.5427559875024782,1.0,1.0,1.0,1.0
2023-10-20,neutral_mixed,0.0,1.0,-1.0,0.5003241948120855,1.0,1.0,1.0,1.0
2023-10-27,neutral_mixed,0.0,1.0,-1.0,0.4048413284439369,1.0,1.0,1.0,1.0
2023-11-03,neutral_mixed,0.0,1.0,-1.0,0.39999999999999997,1.0,1.0,1.0,1.0
2023-11-10,neutral_mixed,0.0,0.7229229596164616,-0.5994785845794343,0.27416090801000376,1.0,1.0,1.0,1.0
2023-11-17,calm_trend,0.0,0.525557263003239,0.08634843463545838,0.12579679667530183,1.0,1.0,1.0,1.0
2023-11-24,calm_trend,0.0,0.6480580590539412,0.2445746635446228,0.38336997322934147,1.0,1.0,1.0,1.0
2023-12-01,calm_trend,0.0,0.61426311473203,0.3499976908858318,0.4164939920595145,1.0,1.0,1.0,1.0
2023-12-08,calm_trend,0.0,0.5335878361584032,0.3497988372613646,0.3811106112375596,1.0,1.0,1.0,1.0
2023-12-15,calm_trend,0.0,-0.4501263328645632,0.9303590344654991,-0.2607247684740144,1.0,1.0,1.0,1.0
2023-12-22,calm_trend,0.0,-0.7485865232993503,0.876713207662266,-0.4701093970492356,1.0,1.0,1.0,1.0
2023-12-29,calm_trend,0.0,-1.0,1.0,-0.6183140228236034,1.0,1.0,1.0,1.0
2024-01-05,calm_trend,0.0,-1.0,1.0,-0.6294712942140399,1.0,1.0,1.0,1.0
2024-01-12,neutral_mixed,0.0,-1.0,1.0,-0.6055378274772828,1.0,1.0,1.0,1.0
2024-01-19,neutral_mixed,0.0,-0.7937195467318933,0.6079592111187974,-0.5304662751096099,1.0,1.0,1.0,1.0
2024-01-26,neutral_mixed,0.0,-0.7380738100103945,0.5019414783370912,-0.5128103749738676,1.0,1.0,1.0,1.0
2024-02-02,calm_trend,0.0,-0.9226122789075892,0.6072651821357412,-0.6272207568611154,1.0,1.0,1.0,1.0
2024-02-09,calm_trend,0.0,-0.7304655023001994,0.3954857763380099,-0.4525191248398572,1.0,1.0,1.0,1.0
2024-02-16,calm_trend,0.0,-0.9609482320543408,0.7124062054138742,-0.530033608758415,1.0,1.0,1.0,1.0
2024-02-23,calm_trend,0.0,-1.0,0.81756844835418,-0.5203778558915368,1.0,1.0,1.0,1.0
2024-03-01,calm_trend,0.0,-1.0,0.9225766995519881,-0.4947567949974353,1.0,1.0,1.0,1.0
2024-03-08,calm_trend,0.0,-1.0,1.0,-0.4620781435980272,1.0,1.0,1.0,1.0
2024-03-15,calm_trend,0.0,-1.0,0.973509750667381,-0.45351257700069647,1.0,1.0,1.0,1.0
2024-03-22,calm_trend,0.0,-1.0,0.9197268031277702,-0.45478475386635786,1.0,1.0,1.0,1.0
2024-03-29,calm_trend,0.0,-1.0,1.0,-0.41940755023825,1.0,1.0,1.0,1.0
2024-04-05,calm_trend,0.0,-1.0,1.0,-0.41044772927777556,1.0,1.0,1.0,1.0
2024-04-12,calm_trend,0.0,-1.0,1.0,-0.40885955796596707,1.0,1.0,1.0,1.0
2024-04-19,neutral_mixed,0.0,-0.5875476401843278,0.3339819663042038,-0.1336475834609928,1.0,1.0,1.0,1.0
2024-04-26,neutral_mixed,0.0,1.0,-1.0,0.9317463204260062,1.0,1.0,1.0,1.0
2024-05-03,calm_trend,0.0,1.0,-1.0,0.9756464168941128,1.0,1.0,1.0,1.0
2024-05-10,calm_trend,0.0,1.0,-0.8791983364500799,1.0,1.0,1.0,1.0,1.0
2024-05-17,calm_trend,0.0,1.0,-0.13859494369888514,0.9803994237284183,1.0,1.0,1.0,1.0
2024-05-24,calm_trend,0.0,0.6624453127178588,0.33750747650781965,0.7637117189025011,1.0,1.0,1.0,1.0
2024-05-31,calm_trend,0.0,0.4379333252023276,0.3902294534039502,0.5947892561353431,1.0,1.0,1.0,1.0
2024-06-07,calm_trend,0.0,0.7554066933013968,-0.03348419711960118,0.8033006073095637,1.0,1.0,1.0,1.0
2024-06-14,calm_trend,0.0,0.1766309199784494,0.39023315962307603,0.3924350036358143,1.0,1.0,1.0,1.0
2024-06-21,calm_trend,0.0,0.2679465271774647,0.12509796449302255,0.4077684781039064,1.0,1.0,1.0,1.0
2024-06-28,calm_trend,0.0,-0.1127117804842793,0.23105865723131358,0.08684113043344929,1.0,1.0,1.0,1.0
2024-07-05,calm_trend,0.0,-0.6208883441598483,0.5490968685514245,-0.2607079691658173,1.0,1.0,1.0,1.0
2024-07-12,calm_trend,0.0,-1.0,0.9728315340637329,-0.4316752698041679,1.0,1.0,1.0,1.0
2024-07-19,calm_trend,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-07-26,calm_trend,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-08-02,neutral_mixed,0.0,-0.8698358359524434,0.596761314593663,-0.30888508516671037,1.0,1.0,1.0,1.0
2024-08-09,neutral_mixed,0.0,1.0,-1.0,0.9885225873960211,1.0,1.0,1.0,1.0
2024-08-16,neutral_mixed,0.0,1.0,-1.0,0.9635693060214967,1.0,1.0,1.0,1.0
2024-08-23,neutral_mixed,0.0,0.6858824328175773,0.17542315834347508,0.7801177029723041,1.0,1.0,1.0,1.0
2024-08-30,neutral_mixed,0.0,0.5542894099771137,0.2811918782420263,0.6880025869839796,1.0,1.0,1.0,1.0
2024-09-06,neutral_mixed,0.0,0.2345699312180088,0.49282194432810783,0.4641989518526061,1.0,1.0,1.0,1.0
2024-09-13,neutral_mixed,0.0,1.0,-1.0,0.9626973339091527,1.0,1.0,1.0,1.0
2024-09-20,neutral_mixed,0.0,0.4791973408722959,0.5994539894388573,0.6354381386106072,1.0,1.0,1.0,1.0
2024-09-27,neutral_mixed,0.0,0.0843460784179295,0.8637703270775716,0.35904225489255065,1.0,1.0,1.0,1.0
2024-10-04,neutral_mixed,0.0,-0.1229159017136573,0.968890871880048,0.2139588688004399,1.0,1.0,1.0,1.0
2024-10-11,neutral_mixed,0.0,-0.4520532742466438,1.0,-0.016437291972650647,1.0,1.0,1.0,1.0
2024-10-18,neutral_mixed,0.0,-0.9089371942971148,1.0,-0.3362560360079803,1.0,1.0,1.0,1.0
2024-10-25,neutral_mixed,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-11-01,neutral_mixed,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-11-08,neutral_mixed,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-11-15,neutral_mixed,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-11-22,neutral_mixed,0.0,-1.0,1.0,-0.4396300364849786,1.0,1.0,1.0,1.0
2024-11-29,neutral_mixed,0.0,-1.0,1.0,-0.4303971570072284,1.0,1.0,1.0,1.0
2024-12-06,neutral_mixed,0.0,-1.0,1.0,-0.4052290382628841,1.0,1.0,1.0,1.0
2024-12-13,calm_trend,0.0,-1.0,1.0,-0.39999999999999997,1.0,1.0,1.0,1.0
2024-12-20,calm_trend,0.0,-0.2541758931941392,-0.051004926204359244,0.10396731800945752,1.0,1.0,1.0,1.0
2024-12-27,neutral_mixed,0.0,-0.0586820173628122,-0.15661826866282758,0.10813891351838267,1.0,1.0,1.0,1.0
2025-01-03,neutral_mixed,0.0,0.3459392772318861,-0.42073035021274907,0.35300690593040257,1.0,1.0,1.0,1.0
2025-01-10,neutral_mixed,0.0,0.4587998986623866,-0.314783201063463,0.4018173433866656,1.0,1.0,1.0,1.0
2025-01-17,neutral_mixed,0.0,1.0,-1.0,0.6925527421093064,1.0,1.0,1.0,1.0
2025-01-24,neutral_mixed,0.0,0.6475944075965764,-0.10189581863544546,0.5246199971940522,1.0,1.0,1.0,1.0
2025-01-31,neutral_mixed,0.0,0.1497645286354763,0.6386473009607374,0.26835811043593794,1.0,1.0,1.0,1.0
2025-02-07,neutral_mixed,0.0,0.3339583066719098,0.5324381459293597,0.3955640723806557,1.0,1.0,1.0,1.0
2025-02-14,neutral_mixed,0.0,0.6899422648513113,0.10870851907063366,0.5882141869074762,1.0,1.0,1.0,1.0
2025-02-21,neutral_mixed,0.0,0.0951386758606551,0.7439731492228661,0.23152071864839124,1.0,1.0,1.0,1.0
2025-02-28,neutral_mixed,0.0,0.8592445502544945,-0.05094017452908008,0.6630104618648984,1.0,1.0,1.0,1.0
2025-03-07,neutral_mixed,0.0,1.0,-0.47483148566484157,0.6761394656317651,1.0,1.0,1.0,1.0
2025-03-14,stressed_panic,0.0,-0.4900766503385802,-0.4215552803060952,-0.3321085610233018,1.0,1.0,1.0,1.0
2025-03-21,stressed_panic,0.0,-0.2630472833354312,-1.0,-0.20610389535389304,1.0,1.0,1.0,1.0
2025-03-28,stressed_panic,0.0,0.189149262091984,-1.0,0.12576574698526508,1.0,1.0,1.0,1.0
2025-04-04,stressed_panic,0.0,0.6149419396357946,-1.0,0.2509441148322351,1.0,1.0,1.0,1.0
2025-04-11,stressed_panic,0.0,1.0,-1.0,0.39999999999999997,1.0,1.0,1.0,1.0
2025-04-18,stressed_panic,0.0,1.0,-1.0,0.39999999999999997,1.0,1.0,1.0,1.0
2025-04-25,stressed_panic,0.0,1.0,-1.0,0.39999999999999997,1.0,1.0,1.0,1.0
2025-05-02,stressed_panic,0.0,1.0,-1.0,0.39999999999999997,1.0,1.0,1.0,1.0
2025-05-09,stressed_panic,0.0,0.7702778455020505,-0.5159491139781669,0.26086171198083774,1.0,1.0,1.0,1.0
2025-05-16,stressed_panic,0.0,0.27492636177476,-0.4099514578051839,-0.10755154675766801,1.0,1.0,1.0,1.0
2025-05-23,stressed_panic,0.0,-1.0,0.7006005176403426,-0.9318970696613214,1.0,1.0,1.0,1.0
2025-05-30,stressed_panic,0.0,-1.0,0.805814784943235,-1.0,1.0,1.0,1.0,1.0
2025-06-06,recovery_fragile,0.0,0.6908925176281345,1.0,0.24957979247115425,1.0,1.0,1.0,1.0
2025-06-13,recovery_fragile,0.0,0.3126681670742969,0.3809404816955857,0.06063352617552131,1.0,1.0,1.0,1.0
2025-06-20,recovery_fragile,0.0,0.6418553716809033,0.48653204242308146,0.37129394158652074,1.0,1.0,1.0,1.0
2025-06-27,recovery_fragile,0.0,1.0,0.7507607441417601,0.6766835975994473,1.0,1.0,1.0,1.0
2025-07-04,recovery_confirmed,0.0,1.0,1.0,0.6667057676659418,1.0,1.0,1.0,1.0
2025-07-11,recovery_confirmed,1.0,1.0,0.7491661355656466,0.7137415996603907,1.2,1.1498332271131293,1.1427483199320783,1.1427483199320783
2025-07-18,recovery_confirmed,1.0,1.0,0.8544235292787944,0.7648447448400784,1.2,1.1708847058557588,1.1529689489680157,1.1529689489680157
2025-07-25,recovery_confirmed,1.0,1.0,0.9595245925638222,0.7358022535361409,1.2,1.1919049185127644,1.1471604507072282,1.1471604507072282
2025-08-01,neutral_mixed,0.0,-1.0,1.0,-0.6536725003050295,1.0,1.0,1.0,1.0
2025-08-08,neutral_mixed,0.0,-0.3339371470710024,-0.04810836905864793,-0.22117063391774186,1.0,1.0,1.0,1.0
2025-08-15,calm_trend,0.0,-1.0,0.852270516736068,-0.6953277323585142,1.0,1.0,1.0,1.0
2025-08-22,calm_trend,0.0,-0.9621439984457316,0.7457103012990077,-0.6345500760990331,1.0,1.0,1.0,1.0
2025-08-29,calm_trend,0.0,-1.0,0.8510715750875973,-0.6195268213704682,1.0,1.0,1.0,1.0
2025-09-05,recovery_confirmed,0.0,1.0,0.7974382264732496,0.787987384082984,1.0,1.0,1.0,1.0
2025-09-12,recovery_confirmed,0.0,0.6809593730304051,0.2139266008860531,0.5807267221293884,1.0,1.0,1.0,1.0
2025-09-19,neutral_mixed,0.0,-0.9812856336467044,0.8499750369135176,-0.5889760447716444,1.0,1.0,1.0,1.0
2025-09-26,recovery_confirmed,0.0,1.0,0.7433065250564199,0.779777947606772,1.0,1.0,1.0,1.0
2025-10-03,neutral_mixed,0.0,-0.5678778443684862,0.4246051244155198,-0.2898057839442287,1.0,1.0,1.0,1.0
2025-10-10,neutral_mixed,0.0,-0.7855502270241711,0.5835391874567935,-0.4441782412972153,1.0,1.0,1.0,1.0
2025-10-17,neutral_mixed,0.0,-0.114587946447957,-0.05381065458916581,-0.008394101852790728,1.0,1.0,1.0,1.0
2025-10-24,neutral_mixed,0.0,-0.6863443647587866,0.5834967029420371,-0.39199777941149827,1.0,1.0,1.0,1.0
2025-10-31,neutral_mixed,0.0,-0.9807464390444428,0.9016745489808186,-0.552734377642293,1.0,1.0,1.0,1.0
2025-11-07,recovery_confirmed,0.0,1.0,1.0,0.8468515206214371,1.0,1.0,1.0,1.0
2025-11-14,recovery_confirmed,0.0,0.4799878050112535,-0.002965117124569154,0.4757043953831218,1.0,1.0,1.0,1.0
2025-11-21,neutral_mixed,0.0,0.1081359639658346,-0.2687515152604504,0.2326461231886821,1.0,1.0,1.0,1.0
2025-11-28,neutral_mixed,0.0,1.0,-1.0,0.7595615501896085,1.0,1.0,1.0,1.0
2025-12-05,neutral_mixed,0.0,0.1692995302753054,0.10503524423164706,0.24579888314896667,1.0,1.0,1.0,1.0
2025-12-12,neutral_mixed,0.0,0.147790124913022,0.26448355608370494,0.2739270442701451,1.0,1.0,1.0,1.0
2025-12-19,neutral_mixed,0.0,0.0283389153869712,0.3175389401254577,0.22713771814022127,1.0,1.0,1.0,1.0
2025-12-26,neutral_mixed,0.0,-0.2422096379792435,0.6365529936230262,0.07984758054254001,1.0,1.0,1.0,1.0
2026-01-02,neutral_mixed,0.0,-0.5399324800483715,0.9552281459856552,-0.1265679114326515,1.0,1.0,1.0,1.0
2026-01-09,neutral_mixed,0.0,0.0724406840970206,0.10312113163990988,0.30011469798556406,1.0,1.0,1.0,1.0
2026-01-16,neutral_mixed,0.0,-0.5833323339018343,1.0,-0.1346889100634437,1.0,1.0,1.0,1.0
2026-01-23,neutral_mixed,0.0,-0.4648048884724012,0.9538091741212341,-0.0339637302737551,1.0,1.0,1.0,1.0
2026-01-30,neutral_mixed,0.0,-0.8242183830935729,1.0,-0.3229854821007757,1.0,1.0,1.0,1.0
2026-02-06,neutral_mixed,0.0,-0.7998510415265638,0.9516641696271534,-0.25989572906859465,1.0,1.0,1.0,1.0
2026-02-13,neutral_mixed,0.0,-0.5558402586016592,0.6316430394721798,-0.08908818102116145,1.0,1.0,1.0,1.0
2026-02-20,neutral_mixed,0.0,-0.1040256943306974,0.41828208144363227,0.2269911799728291,1.0,1.0,1.0,1.0
2026-02-27,neutral_mixed,0.0,-0.06160355291237,0.6310997869122691,0.256877512961341,1.0,1.0,1.0,1.0
2026-03-06,neutral_mixed,0.0,0.4462825763994694,0.2577425605492473,0.6123978034796285,1.0,1.0,1.0,1.0
2026-03-13,stressed_panic,0.0,-0.2100026953935528,-0.5420626579640767,0.11694254268628021,1.0,1.0,1.0,1.0
2026-03-20,neutral_mixed,0.0,1.0,-1.0,0.923136531715104,1.0,1.0,1.0,1.0
2026-03-27,neutral_mixed,0.0,1.0,-1.0,0.8007235126414337,1.0,1.0,1.0,1.0
2026-04-03,stressed_panic,0.0,1.0,-1.0,0.7356515722490358,1.0,1.0,1.0,1.0
2026-04-10,recovery_confirmed,0.0,-0.9065402972053958,-1.0,-0.49786507286079495,1.0,1.0,1.0,1.0
