,hyg_lqd_credit_spread_proxy,uup_dollar_strength_4w,tlt_rate_sensitive_4w,gld_defensive_4w,spy_realized_vol_4w,spy_drawdown_from_52w_high,spy_minus_iei_3m,xlf_minus_xlu_3m,ig_credit_4w,hy_credit_4w,regime_recent_stress_26w,regime_avg_corr_risk_off_z,regime_transition_non_stress_prob,regime_market_drawdown,regime_breadth_sma_43
2014-11-28,-0.024857644547450604,0.01638560111244187,0.029438173761184582,-0.005424995334917827,0.026016473262190774,0.0,0.017665492318486603,-0.02290773647754093,0.009031024472562458,-0.010888123446800652,1.0,-0.6533901859485478,0.9487179487179488,0.0,0.5714285714285714
2014-12-05,-0.022097593097267502,0.018814598538315068,0.013229210684042026,0.012165363180230832,0.026336438046885045,0.0,0.01998436357190723,0.0017369919688718025,-0.0036708369386331415,-0.017571912595070932,1.0,-0.6482500040103372,0.9487179487179488,0.0,0.5
2014-12-12,-0.06749786237292464,0.007577655265735083,0.0582125799384395,0.024671043228830732,0.1301760033781062,-0.034780648793427016,-0.03584477797053883,-0.06019474655205685,0.007207700695930628,-0.042160151349673394,1.0,-0.5862183285762622,0.9487179487179488,-0.0341827537975765,0.4285714285714285
2014-12-19,-0.04037103277988181,0.012985700226492158,0.049260125672390104,-0.0065842366263025925,0.17380844917385085,-0.002789302240423286,-0.00517942087040351,-0.06277731809674239,0.008719629871212782,-0.013224154655657579,1.0,-0.7031029515283865,0.1530612244897959,-0.0016351898411938,0.5
2014-12-26,-0.020161037405708838,0.017652985279628455,0.019155724067712498,0.023448351107555415,0.17574289930289336,0.0,0.0299742014603338,-0.0958534520918055,-0.003694264590258063,-0.005099929457632557,1.0,-0.6725138867989546,0.9423076923076924,0.0,0.5
2015-01-02,-0.03197885526670227,0.02039196071202634,0.05243432525557518,-0.0036657807888369983,0.1836158632880464,-0.014546167231678564,0.018547400101732402,-0.05709266614779118,0.015124841841501233,-0.004769072553278017,1.0,-0.6544053138997518,0.9423076923076924,-0.0144408828540449,0.4285714285714285
2015-01-09,-0.012710318017959153,0.04031224854012326,0.039207047179656375,-0.0019319894156758276,0.1303461987532376,-0.020222877287347063,0.04548626244544175,-0.03944022060485834,0.01823030473653992,0.03649804060258719,1.0,-0.5313033954715992,0.9423076923076924,-0.0201018786539769,0.4285714285714285
2015-01-16,-0.03232482350796275,0.03433284313769298,0.059494483864146325,0.06610925383767154,0.06779233950581141,-0.032872248315312325,0.04031410972177952,-0.0823986829331004,0.019609785542238318,-0.0030964784557591368,1.0,-0.3573207458838885,0.1616161616161616,-0.0326714974726576,0.5
2015-01-23,-0.04767856971535076,0.05477700248500503,0.08232779189359932,0.08032134038474857,0.08911944582924781,-0.016982409656860042,0.00791009748698835,-0.0786166236018971,0.02746243587562747,0.0003915785547628828,1.0,-0.4079840320740293,0.16,-0.0166470809642352,0.5
2015-01-30,-0.0595670917354032,0.03804141235875098,0.08506804171915618,0.0805978725924965,0.11384355658171547,-0.04381935146283644,-0.06476729522111532,-0.10163632590041441,0.03371756059424168,0.006983495560330436,1.0,-0.3238122693409966,0.9090909090909092,-0.0431300327402699,0.5
2015-02-06,-0.0288420924405632,0.02753135134614848,-0.0007620309922240633,0.009886655248688278,0.16441659181632598,-0.01501358229524652,-0.015732435984923004,-0.011274573975759362,0.004637013170808055,0.013319064523657703,1.0,-0.8130943578958372,0.1683168316831683,-0.0138648917134888,0.5714285714285714
2015-02-13,-0.019418710608892942,0.012677131458288473,-0.03756609105172149,-0.03796180374687767,0.15902189856718024,0.0,0.006202925384412871,0.006120128919346967,-0.0023031040584709384,0.02134775696716555,1.0,-1.13100179316466,0.8695652173913043,0.0,0.5714285714285714
2015-02-20,-0.018472915151730492,-0.00994541622024945,-0.06110756682034224,-0.07308166146989553,0.15670504455765727,0.0,0.007890429718820126,0.005544877069420071,-0.009212224116744031,0.019596328816553682,1.0,-1.2435833255406183,0.875,0.0,0.7142857142857143
2015-02-27,-0.002206877865339678,0.002715887710706137,-0.0632645588672609,-0.06011287993545042,0.09054491193320481,-0.0027498727793999755,0.001972616924683278,0.01064674581026192,-0.014427726869893727,0.022219564871660408,1.0,-1.2577547821619643,,-0.0027460953425322,0.7142857142857143
2015-03-06,0.0005623928807093666,0.02918130421571973,-0.05669624718230255,-0.058133763139347955,0.09379640127601178,-0.017822358678860506,-0.007054429662635578,0.027399701363394386,-0.014242981689197675,0.0006973396551663513,1.0,-1.3055591221190286,0.935897435897436,-0.0177053064544012,0.5714285714285714
2015-03-13,0.03085560372451107,0.06272429665174928,-0.01127939507499029,-0.06118456963438768,0.0580337436204544,-0.025759271911690806,0.02845397174047486,0.05793224037041475,-0.004685796443342637,-0.005916553438350123,1.0,-0.2664742817122053,0.9423076923076924,-0.0256111791366883,0.5
2015-03-20,-0.010391866452027516,0.03342700471709912,0.038863560144794855,-0.015897176552332862,0.11409927929556424,0.0,-0.0021590456746650617,0.03900963834288809,0.00759583066941552,-0.0064320783411085485,1.0,-0.9099950010800916,0.9423076923076924,0.0,0.7142857142857143
2015-03-27,-0.010184096694124753,0.0172686937776475,0.011675895440128287,-0.010594136424987735,0.13518411410801343,-0.022444641740713478,-0.03888802340496685,0.05241269086872034,-0.001880318459423565,-0.011066398516887808,1.0,0.5028614688194328,0.9423076923076924,-0.0221946347019523,0.7142857142857143
2015-04-03,0.000691345313112296,-0.00418337520358867,0.05969513984832874,0.030153759482391296,0.1290310281249935,-0.019124187721854313,-0.014392051717710169,0.03669968706572535,0.022622259241468035,0.0027038056400843636,1.0,0.4987006431195206,0.88,-0.0188676843730016,0.7857142857142857
2015-04-10,0.012183606477064502,-0.012584379761236249,0.024293642450299583,0.04550128823773053,0.1330560531206506,-0.0021667322428449154,0.02566389802631577,0.05950939430457247,0.016575377462344,0.01636344012020415,1.0,0.7277040794998794,0.8846153846153846,-0.0017583266386616,0.7857142857142857
2015-04-17,0.014917923747249122,-0.007752574463813795,0.001496109927168534,0.017763597175073604,0.10693425695201084,-0.012145562774846907,0.030536857158866757,0.11762291414989584,0.008711474354461951,0.011000993816500696,1.0,1.1368480135887136,0.8888888888888888,-0.0116914903494291,0.7857142857142857
2015-04-24,0.025138014806544148,-0.005840814578309474,-0.013421228738412073,-0.017741428361181415,0.08229438425640541,0.0,0.036545481303655494,0.10025944650541005,0.005734931779042638,0.013879952502068346,1.0,1.1147841764967,0.8928571428571429,0.0,0.7857142857142857
2015-05-01,0.05363005734662597,-0.027008850711178093,-0.050525961461156954,-0.019354072415028272,0.09007018833295229,-0.004403621696991711,0.08812051559322207,0.13566518601637614,-0.018743844202160315,0.008052555317828997,1.0,1.12459340719832,0.9423076923076924,-0.004393939971732,0.7857142857142857
2015-05-08,0.02504755806865385,-0.048557551988280725,-0.053936073305499,-0.017529085028500334,0.07516217116814121,-0.00016048152552461392,0.03923296700445223,0.07842833434689604,-0.01913598629699527,0.002332457762169232,1.0,1.7245628540267246,0.9487179487179488,-0.0001417036540648,0.7857142857142857
2015-05-15,0.021649395857225792,-0.04402730756089123,-0.07404897786520745,0.015936624141753026,0.05694811082002884,0.0,0.016113413036500004,0.027703093806304743,-0.02591614146682674,0.004205438695201444,1.0,1.785236874614078,0.9551282051282052,0.0,0.7857142857142857
2015-05-22,0.024170490269657202,-0.010199739566115723,-0.06609215177186067,0.02190950873920221,0.025300797967831957,0.0,0.011652671505982082,0.03950648068394677,-0.028951640545370014,-0.0011801772365048354,1.0,1.8681971979580616,0.9551282051282052,0.0,0.6428571428571429
2015-05-29,0.024164474894802675,0.016530607264015406,-0.010728704664903464,0.008295131493768891,0.03865294050816131,-0.008724113494673058,0.008143395149376986,0.024054196420197932,-0.005756829550708659,0.0013132490083613791,1.0,1.8845270166867525,0.9551282051282052,-0.0086861688412016,0.5714285714285714
2015-06-05,0.01948605461150946,0.015000302745683855,-0.03906009404484324,-0.015991382223945992,0.039637098532484885,-0.015176793056847493,0.020759291291422566,0.036183625347024836,-0.023262643396073663,-0.013717713945622694,1.0,2.0314106191443533,0.9551282051282052,-0.0151181383382863,0.5
2015-06-12,0.029564342228015524,0.014845289462824573,-0.028884407634717238,-0.036971223124031755,0.03484246495235294,-0.014051179086888355,0.03851837688700812,0.04886597123991832,-0.021880890908400865,-0.014947592108749677,1.0,2.0501863653046843,0.9551282051282052,-0.0139918137787095,0.5
2015-06-19,0.037713820003276846,-0.023945044138103087,-0.009886974395533495,-0.00454695311738154,0.04934608130478961,-0.005517880026078559,0.02557838872929877,0.0465446684984594,-0.008529619848821616,-0.008581908088409267,1.0,2.086487822883325,0.9551282051282052,-0.0054209644500688,0.5
2015-06-26,0.04161882470608853,-0.01833561970799592,-0.06028650212280707,-0.014056278684133372,0.04269855107953635,-0.010199340379285715,0.05764842731010385,0.08501649632400599,-0.025697560949810225,-0.01687887438933738,1.0,1.9190265839198857,0.9551282051282052,-0.010091878388641,0.4285714285714285
2015-07-03,0.03654185717083585,-0.005412990189074878,-0.012067155735220523,-0.0047306017391710205,0.05481761260153552,-0.02211127029020654,0.039283972706488854,0.06701095298760061,-0.0014301943128821105,-0.003320295743651836,1.0,1.5985474019578876,0.9551282051282052,-0.0219337023902229,0.5
2015-07-10,0.03258164577982226,0.008290694202433701,-0.014570242113420315,-0.015781186158994535,0.054606020612414576,-0.021309331216316174,0.020182226469748328,0.05155236966442252,-0.004209225919184855,-0.0007458375458886807,1.0,1.2155623215476576,0.9551282051282052,-0.0211312887244042,0.5
2015-07-17,0.03509789259869778,0.03775899338457038,-0.0016741158930505965,-0.05679093900475509,0.09668862557077255,0.0,0.05820391457681636,0.06592926898999578,-0.006396596704876006,-0.006206066140934617,1.0,1.4150975425250134,0.1764705882352941,0.0,0.5
2015-07-24,0.007995312593304604,0.017738847979327725,0.05521027983752212,-0.06485265350796457,0.12214545263571372,-0.02130947941667971,0.008994552969288108,0.09399661893361735,0.01092758999901596,-0.015307484720408321,1.0,1.4343045561064325,0.9487179487179488,-0.0210840366557575,0.4285714285714285
2015-07-31,-0.006018743964446287,0.01009337072002739,0.055720592712544884,-0.0618970844082416,0.11992140698500156,-0.009616520723293998,0.0036545899591536378,0.04371624589399222,0.007681238741634343,-0.008957305149646416,1.0,1.7827919301355293,0.9487179487179488,-0.0093182381689509,0.4285714285714285
2015-08-07,-0.017017210523833027,0.016492942262596805,0.07304253384334275,-0.06213513925569737,0.130555809527717,-0.021687541961715184,-0.014785131472743396,0.006727031250011475,0.009969575082845067,-0.019335753261998594,1.0,1.9532575579183284,0.9487179487179488,-0.0213196086446501,0.4285714285714285
2015-08-14,-0.01827979368541748,-0.014920892697954631,0.04596562034840441,-0.017265674091655935,0.09824128774762544,-0.014795857201018059,-0.009968045740971574,-0.008590262890019126,0.002473619889987566,-0.021862809276732124,1.0,2.3485265886694595,0.9487179487179488,-0.0144009916360775,0.4285714285714285
2015-08-21,-0.03919542555613579,-0.025758768830987763,0.04315319689582266,0.053834975997963545,0.1959682379209911,-0.07088721477546989,-0.08716841997042785,-0.06474077785772964,0.00402648200618322,-0.016232638589683095,1.0,2.10901037146844,0.1844660194174757,-0.0689473334230259,0.0714285714285714
2015-08-28,-0.020938315337294264,-0.013268569062419702,-7.896858537280591e-05,0.03466900027415059,0.18883208762415118,-0.06410215491344295,-0.05442769404774109,-0.012741022140399624,-0.005812673057355544,-0.014029352120522809,1.0,1.993360321247837,0.1826923076923076,-0.06212322012991,0.0714285714285714
2015-09-04,-0.03573889614855011,-0.015567932022137144,-0.011943153082218825,0.025827963664926214,0.19874464859687457,-0.09606040579773734,-0.10936241792642738,-0.049072554090082356,0.004486914461783691,-0.004346260569430425,1.0,1.635784894411452,0.1809523809523809,-0.0936084216212816,0.0
2015-09-11,-0.024609926711357564,-0.01654061720329044,-0.019385761332840038,-0.007590565829135689,0.22631921868508478,-0.07678921993140864,-0.08540246569197396,-0.05748374205997349,0.004581102890874941,0.0057240879564955625,1.0,0.8964005464184631,0.1792452830188679,-0.0740775105728179,0.0
2015-09-18,-0.03580423661786372,0.0022731172161597674,-0.03252592758351962,-0.018046300863577693,0.14707102753474138,-0.07807494205102228,-0.08907008728058491,-0.07485112335084255,0.004915455367812682,0.008941565907042906,1.0,1.030516999183169,0.1775700934579439,-0.075366111689302,0.0
2015-09-25,-0.05878768177991321,-0.000909550736661018,-0.0046397589174552775,0.009656159335562338,0.14472596100736257,-0.09042121168785433,-0.11044880323670236,-0.11031397080710233,0.006413227254880975,-0.02243937630000927,1.0,-0.2803335973628395,0.1759259259259259,-0.0876661139058436,0.0
2015-10-02,-0.07423878648214813,-0.004092758956123914,0.016993148370045556,0.013432650456434676,0.09409525729574497,-0.08033711289343692,-0.0968913435321723,-0.10943763150726918,0.004385233408015125,-0.03671101544738551,1.0,-0.3482887425704165,0.1743119266055046,-0.077495194486069,0.0714285714285714
2015-10-09,-0.047712488231604566,-0.0045493939562484325,0.008869490324519426,0.04375983426627098,0.12094653173864225,-0.050957851288465084,-0.05949870069387817,-0.08038735020638545,0.00752003653791512,-0.012194393526173585,1.0,-0.4646751410900755,0.1727272727272727,-0.0475493726070155,0.0714285714285714
2015-10-16,-0.04818421321455893,-0.008569268694999965,0.016464393423455126,0.02973315422340951,0.11571470794153585,-0.041856618207567586,-0.07450740170623588,-0.10947572390800063,0.009209953703254605,-0.0027007976315132844,1.0,0.5030810129102496,0.9423076923076924,-0.0383715154117518,0.2857142857142857
2015-10-23,-0.023486518561804334,0.0083511719293531,0.015125535768566236,0.015069088229011698,0.06445761578713947,-0.022076400904437632,-0.02100243264290833,-0.09701707597058004,0.014962559060769662,0.025191010675356194,1.0,0.6355281124755328,0.9423076923076924,-0.0183130158936348,0.3571428571428571
2015-10-30,-0.02397098423873565,0.008368538577819266,-0.014571280388010702,0.002353725448969353,0.08160824258635928,-0.02009912048983009,-0.020338337732303174,-0.04422842401750201,0.001501552976210352,0.03742178470772374,1.0,0.6269048010437379,0.9423076923076924,-0.0163261182323956,0.2142857142857142
2015-11-06,-0.011148204448078253,0.04428363204087093,-0.02523308822162706,-0.06253817728259142,0.047798372671335014,-0.010205439052488274,0.01757235796841102,0.025166424092536624,-0.00943471706390007,-0.00215740253646557,1.0,0.4004655622010564,0.9423076923076924,-0.0063440344185967,0.1428571428571428
2015-11-13,-0.032896011493990476,0.04441133061104852,-0.03264461359319907,-0.08074836672299193,0.1551262889359396,-0.04619516842125737,-0.031681419709347985,0.008674539030948836,-0.01310078521126323,-0.02245294328094857,1.0,0.2901814399707508,0.9423076923076924,-0.041825196649345,0.0714285714285714
2015-11-20,-0.02340855867664734,0.025005396429506246,-0.020655465064252313,-0.07676872947366456,0.17993600340919105,-0.01483475050975469,0.07194664329896283,0.07710191704266137,-0.010347271589606698,-0.03057140083007171,1.0,0.3559462792455974,0.1801801801801801,-0.0097974579187841,0.2857142857142857
2015-11-27,-0.038318722010845886,0.030199784728076454,-0.0130656061021713,-0.074961480158573,0.17996279601918325,-0.013658627248894661,0.05130812549679009,0.04516175527112766,-0.002056885420725997,-0.02457398196688395,1.0,0.579926570780094,0.935897435897436,-0.0086146150511428,0.2142857142857142
2015-12-04,-0.027091116736942176,-0.009856514462888518,0.015378867159152125,-0.0013138551849097213,0.1767698771021235,-0.01337659888701015,0.09846147140975335,0.05220240161538917,0.007196136351924555,-0.01770449980188754,1.0,0.505985007337071,0.935897435897436,-0.0083311039047732,0.2142857142857142
2015-12-11,-0.07403312841403985,-0.016129668156770475,0.03590729316372623,-0.004913807485537747,0.18010945469166711,-0.050495777687267984,0.02077316559810185,0.0021963222649322503,0.003354795824671898,-0.03806175025366626,1.0,0.2410996522025601,0.935897435897436,-0.0449469980207485,0.1428571428571428
2015-12-18,-0.05505964856264477,-0.012200279821714744,0.02488869430110871,-0.010794359765109916,0.11619827827683761,-0.05365054372271727,0.029387385322885783,0.01599641417236921,-0.007239038083669671,-0.03608112456777304,1.0,0.6096617936039884,0.1875,-0.0481149343877885,0.2142857142857142
2015-12-25,-0.026164913811287823,-0.021013068971359173,0.010969733363072965,0.017269424515204475,0.16774625053096176,-0.027243698971291197,0.07214584549632702,0.029386225564699973,-0.00572578685667579,-0.022503150763625426,1.0,0.4635678321588863,0.1858407079646017,-0.0211795713208371,0.2857142857142857
2016-01-01,0.0012383264692447469,0.0025957803547028047,0.0016563674316227065,-0.02486807351912619,0.16770885946942599,-0.03584189235542057,0.06924640819160766,0.04552436745474016,-0.008007076145419222,-0.020917115653822402,1.0,0.7989765363200534,0.9294871794871796,-0.0297932413348254,0.1428571428571428
2016-01-08,-0.04819296719749276,0.00817776209014334,-0.0015039507423934883,0.023866042675627346,0.22853979516889872,-0.09408043988777781,-0.04701143555931759,-0.04212185040755947,-0.0021072452715127313,0.005040768871537577,1.0,0.9418297683481716,0.1929824561403508,-0.0866623126227581,0.1428571428571428
2016-01-15,-0.05805461966595864,0.0022825097371079123,0.022042668333013243,0.018874507842134867,0.22752567092970238,-0.11369176135113657,-0.07886990151856,-0.0688922163769498,-0.00011336637571795451,-0.015639529775725938,1.0,0.7943264196562683,0.1913043478260869,-0.106221746610796,0.0714285714285714
2016-01-22,-0.046565666143776725,0.014850094589214807,0.028299915703527065,0.017816197102952448,0.1953360063950431,-0.1009940224452418,-0.08862346754558426,-0.10960166470010414,-0.008866162179170021,-0.020985381814877177,1.0,1.0236783183430846,0.1896551724137931,-0.0933248245624435,0.0714285714285714
2016-01-29,-0.049803168582879906,0.008146218021796419,0.05513778999824551,0.05291765908635654,0.22654549153229267,-0.0860197384322533,-0.09110875442203646,-0.14520292275835223,0.0011748974500398158,-0.016388449022224586,1.0,1.0570039835290004,0.188034188034188,-0.0780963240288411,0.1428571428571428
2016-02-05,-0.06891586127021014,-0.01565872481446849,0.045021736968504346,0.06125347120657577,0.15110728651881458,-0.11365648056643463,-0.15049263432937107,-0.26519802555577554,-0.007843623917414642,-0.022309302068338012,1.0,1.2714802854647829,0.1864406779661017,-0.1055554095043589,0.1428571428571428
2016-02-12,-0.057209564364733935,-0.03040361473459631,0.047254882118929316,0.13414302749959445,0.13666680750583277,-0.11990338146447699,-0.12685940007492616,-0.22373093013684656,-0.0027851686482845655,-0.01070197102254467,1.0,1.1571244370269884,0.1848739495798319,-0.1118372432956916,0.1428571428571428
2016-02-19,-0.04235758205735529,-0.03097603965203139,0.04676444611052069,0.11681569320733598,0.16249698344630548,-0.0949373469553102,-0.12855149281123043,-0.22356626605819363,0.004880504595250569,-0.01052493782259929,1.0,1.0061395080952875,0.1833333333333333,-0.0862816344744055,0.1428571428571428
2016-02-26,-0.034293240132414964,-0.016779081600880524,0.026038578078246527,0.0922440669587939,0.16169559269482167,-0.08048749423448476,-0.11002358637425977,-0.22222010776135415,0.00975288990803226,0.0036949810098444477,1.0,1.325016264509399,0.1818181818181818,-0.0715765126994951,0.2857142857142857
2016-03-04,-0.013165101716928394,0.0029750308012348125,0.0006463124144277984,0.07129180013206819,0.10231296983175713,-0.05565705154822842,-0.0786977742507961,-0.2206166738259939,0.015156079052032262,0.04965796988768806,1.0,1.6884682437456622,0.180327868852459,-0.0461638622259542,0.2857142857142857
2016-03-11,0.03005845713043728,0.0009791668162024835,-0.029779455962279277,0.008383629965844127,0.05156320330306936,-0.04474251937425222,-0.011636200341114549,-0.2024620033420043,0.02691221501674987,0.07550474111662185,1.0,2.2758592884227,0.1788617886178861,-0.035075655378971,0.4285714285714285
2016-03-18,0.01368414426544446,-0.017432483565271537,-0.01323130694138311,0.018405254855334254,0.0435544087853997,-0.03222624165989074,-0.00887112309745727,-0.17661716490721596,0.037528187622966995,0.06619388629322237,1.0,2.393130295950937,0.1774193548387097,-0.022349527318189,0.5714285714285714
2016-03-25,-0.015339614548086227,-0.020289248010705814,-0.005001033809812439,-0.007553395480554491,0.08498667637455692,-0.03821083704550232,-0.044242488544958936,-0.20394650903681028,0.028588530444009295,0.031606683172671235,1.0,2.4656437489308813,0.9230769230769232,-0.0283765447276634,0.4285714285714285
2016-04-01,-0.027921402290760736,-0.028855848345113854,0.01807619967359188,-0.03043710983236183,0.06692963893718182,-0.02038411857581779,-0.03122003946242074,-0.20641883559849256,0.038128207178390675,0.010650437076123807,1.0,2.5492254671673016,0.896551724137931,-0.010199614184286,0.5
2016-04-08,-0.009501552551600317,-0.02152551287059113,0.03844667431106008,-0.008742139999241257,0.09157005272022603,-0.03190846249266577,0.029695591254595033,-0.14076499816069366,0.028449737939485988,-0.003023512391692355,1.0,2.270368320613959,0.9230769230769232,-0.0217755461154934,0.5
2016-04-15,0.017050998139166475,-0.00427978584847531,0.023847426531705206,-0.01622788647642174,0.0957552120897525,-0.016504425246237853,0.0816566095569605,-0.06266454403749118,0.01849080647502856,0.005591600009351894,1.0,1.9255874900461816,0.9230769230769232,-0.0060857815379946,0.6428571428571429
2016-04-22,0.009751809583197893,-0.011393972427633063,-0.007535057675864153,0.013305614351993416,0.08579320703493502,-0.010887606601427513,0.08184833673636217,0.020473932578471812,0.01778751479110806,0.029831435814961973,1.0,1.8162761914351755,0.9230769230769232,-0.0003932213687677,0.8571428571428571
2016-04-29,0.009048115822519395,-0.017814899952819405,-0.010398732713153364,0.056209716074851236,0.08711673705850448,-0.023462817858952323,0.0561572564451354,0.0018165724227493657,0.012257811653265449,0.03032801822506437,1.0,1.7192843708533057,0.9,-0.0130214092153494,0.7857142857142857
2016-05-06,0.015344725815656546,-0.004414918844009503,-0.010279679698823792,0.03894433726533654,0.07626044865268893,-0.02635424105097639,0.08834225187169939,0.050700931536717606,0.00798654738606066,0.016811039413562722,1.0,1.2533061922357007,0.9230769230769232,-0.0159394262112412,0.5
2016-05-13,0.027415999667962723,-0.0023703523651562816,0.00449806372058584,0.030920344967707545,0.0471913834812244,-0.030908638208273276,0.09416785818258823,0.027584600550084187,0.006548247434507736,0.007963813481504479,1.0,0.8694552781826572,0.9230769230769232,-0.0205317913076169,0.5714285714285714
2016-05-20,0.0315450774098528,0.0012657575716150957,0.01566894995341652,0.014097029085676796,0.04180636288558498,-0.02745986450997795,0.07830045918718123,0.056629499033338936,-0.003553174945514662,0.0013521887267808268,1.0,0.5410094891659709,0.9230769230769232,-0.0170398790214981,0.5714285714285714
2016-05-27,0.025389007762529343,0.028521392680858456,0.005368446005218344,-0.0657239886107513,0.07878284660787688,-0.005235004493002737,0.08495486210000248,0.05454923546240516,-0.0069213503238696695,0.0025597194931239677,1.0,0.473365462565001,,0.0,0.9285714285714286
2016-06-03,-0.009861720506411195,0.0005870587446498275,0.02278610208585139,-0.03607498084639615,0.07534205829548052,-0.005045517401670474,0.03320563700695835,-0.011522255237491903,0.006864905385765975,0.016723359246944715,1.0,0.4418111499776925,1.0,0.0,1.0
2016-06-10,-0.014339459572039734,0.0001758877733873483,0.020401532232619483,-0.0011680238221717146,0.06954694983771074,-0.006039683682378061,0.008151779273787456,-0.024401611238251804,0.010356096574803733,0.017534459887221403,1.0,0.7186090118522249,1.0,-0.0009987087591702,0.8571428571428571
2016-06-17,-0.0115099247267719,-0.01235763252216158,0.04360729362652125,0.03393283950445501,0.09106452660387825,-0.017824765010858057,-0.011122376444040493,-0.04867046154919753,0.018227147539915996,0.0046422676316529195,1.0,0.1270315501134702,1.0,-0.0127736157083486,0.7142857142857143
2016-06-24,0.0013497975568123113,-0.0007290328162420098,0.04733141634539272,0.08874123032427322,0.05000695934581282,-0.03354912099417329,-0.027062579367281382,-0.04496797248263504,0.019451076303350964,-0.0004989371953569474,1.0,0.1940475930393757,0.9230769230769232,-0.0284529930429467,0.7142857142857143
2016-07-01,0.008969706568536032,0.017096589118991878,0.05625522018881835,0.07935680322720574,0.13685377945579422,-0.002295015599359407,-0.012447739947860855,-0.055560785963973194,0.025099143705696245,0.016028710329331255,1.0,0.1201142194470878,0.9230769230769232,0.0,0.8571428571428571
2016-07-08,0.012491133222879147,0.017389967670139204,0.0664454469908537,0.07147612976697773,0.14121740339114935,0.0,0.013347561915743312,-0.039632358755360704,0.031155547104242662,0.025489940049054048,1.0,1.0092550486118772,0.9230769230769232,0.0,0.7857142857142857
2016-07-15,0.014717793041841044,0.023217846218581077,0.020767307914018394,0.02243752922367441,0.12507358423929618,0.0,0.026572191284881894,-0.039614038724482895,0.02176059461655022,0.034644652983250514,1.0,0.6178021379065151,1.0,0.0,1.0
2016-07-22,0.008605104553022429,0.017277657317290696,0.022505064154696813,0.0020428993595121726,0.06898733912707965,0.0,0.014830292904177107,-0.11227019399876786,0.020376268777026675,0.039649056567656285,1.0,-0.3255063003592474,1.0,0.0,0.9285714285714286
2016-07-29,-0.005893053105960187,-0.0039449194299373885,0.005915839430038927,0.0036705497645390843,0.0435162200486801,-0.0005526860120758093,0.024554806433820617,-0.06523304466637458,0.007506988174790498,0.01098146357842154,1.0,-0.3086453732244446,1.0,-0.000552533309295,0.9285714285714286
2016-08-05,0.020961540718069206,-0.0023285032326536563,-0.03837817309137886,-0.02343547449862722,0.03982079737852371,0.0,0.04760205396800528,-0.0032596646389856793,-0.01314268424869738,0.003840052288417137,1.0,-0.4791044039574251,1.0,0.0,1.0
2016-08-12,0.017865600142798865,-0.008747348925641238,0.013460882323771394,0.004133696671187497,0.020204288519942937,0.0,0.05385600981711511,0.009473844580876023,0.007949333701331409,0.012362506228773005,1.0,-0.6865249987998407,1.0,0.0,0.9285714285714286
2016-08-19,0.00985197295123004,-0.03170314993240751,0.0005413986862227377,0.012535384332700282,0.014824834741450096,0.0,0.04346126222028666,-0.009512151643544332,0.00322194925014831,0.009296784607929218,1.0,-0.6775762945336797,1.0,0.0,1.0
2016-08-26,0.005106077818755744,0.00020912015031176662,-0.021257724204454116,-0.02290101216456655,0.02751816162824095,-0.005736171738040308,0.01709840242980826,0.0037234514676918167,-0.0022664251043858453,0.01796545351681305,1.0,-0.7417474613358596,1.0,-0.0057197513167241,0.9285714285714286
2016-09-02,0.02152175493250464,-0.0037870352175829202,0.006222390921530859,-0.007816753174400436,0.02771228600424248,-0.0008065831736305817,0.03348325588150937,0.05159784177416121,0.009814161723853814,0.02018420156131489,1.0,-0.4019543878114922,1.0,-0.0007778403949015,0.9285714285714286
2016-09-09,0.021695787448932382,-0.004618508757267242,-0.031102646600268877,-0.005236179803665689,0.07815866283876144,-0.02437245822116718,0.01947918084809915,0.07752672620037884,-0.01320990745117712,-0.0021101268832215765,1.0,-1.345060409359882,1.0,-0.0240686579457083,0.9285714285714286
2016-09-16,0.031402896885203244,0.01667440396269996,-0.027061666997995226,-0.022950595961114637,0.084881366962742,-0.019045270267074588,0.03894704725746534,0.06735922268932235,-0.011299093706753546,-0.003709663152684255,0.0,-0.8131198799022519,1.0,-0.0187252361788823,0.9285714285714286
2016-09-23,0.03410063060069472,-7.613389683765603e-05,-0.00972798619318961,0.01238187540025401,0.09935619361359961,-0.0070733845126453865,0.06821518593992612,0.06782436460998237,-0.0017603940318595185,0.006447438523225185,0.0,-0.961371140032015,1.0,-0.0066760682285555,0.9285714285714286
2016-09-30,0.0358312746399919,-0.004503166914244384,-0.008480964930796467,-0.007770971931184624,0.0975522848602834,-0.005649045238203643,0.043177825089986535,0.1098943922441147,-0.0015041404315113143,0.003990208161572946,0.0,-0.8503988958656993,1.0,-0.0052501365145048,0.9285714285714286
2016-10-07,0.04248238886288703,0.012874636875123132,-0.010476457633126317,-0.05683552557635855,0.04715082320701309,-0.011458381430533793,0.039837808720236095,0.1563637920445433,0.0049411523773312946,0.020531875616615878,0.0,-0.7205988606757308,1.0,-0.0110448594143828,0.8571428571428571
2016-10-14,0.03200125655844094,0.021134107043021995,-0.022273297494356747,-0.04704184084021719,0.058720052166656544,-0.02032454413020468,0.0033353942412865066,0.09766173534135762,0.0016407239248271708,0.01547352559485451,0.0,-0.3564240817512416,1.0,-0.0198750729787452,0.8571428571428571
