cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks
0001058867,GUARANTY BANCSHARES INC /TX/,finance_insurance_real_estate,0000950170-25-104142,2025-08-07 00:00:00+00:00,GNTY,xbrl_symbol_recovered,gnty-20250630.htm,aa0a89480423615ce6506dbaf806251577736d55ee51e408a5867fd653d4f42a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GNTY,True
0001099219,METLIFE INC,finance_insurance_real_estate,0001099219-26-000013,2026-02-20 00:00:00+00:00,MET,xbrl_symbol_recovered,met-20251231.htm,394004175952d41cfe12e190223d432a9cfac73647819b488015de5523b31d64,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MET,True
0001101215,"BREAD FINANCIAL HOLDINGS, INC.",finance_insurance_real_estate,0001101215-26-000016,2026-02-14 00:00:00+00:00,BFH,xbrl_symbol_recovered,bfh-20251231.htm,a62be2a8a7c163c1c417fc10bbd0b930602f3beff90c86989a8bac706cc92c96,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BFH,True
0001127703,PROASSURANCE CORP,finance_insurance_real_estate,0001127703-26-000008,2026-02-24 00:00:00+00:00,PRA,xbrl_symbol_recovered,pra-20251231.htm,e74db10d5b4e7dddc23aca3f429226df2f3cd5947f157b89906239cb67685b15,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PRA,True
0001169770,"BANC OF CALIFORNIA, INC.",finance_insurance_real_estate,0001628280-26-012946,2026-02-28 00:00:00+00:00,BANC,xbrl_symbol_recovered,banc-20251231.htm,74a57e807409a18ab6816d1bd175cae3edf2500b0b0687f3446f86f4601c2e55,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BANC,True
0001175535,WHITESTONE REIT,finance_insurance_real_estate,0001437749-26-007232,2026-03-07 00:00:00+00:00,WSR,xbrl_symbol_recovered,wstr20251231_10k.htm,61fe66b13ad6376b31bd74a4c59853b87daaca9489cc0900ab25b949e0404be9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,WSR,True
0001212545,WESTERN ALLIANCE BANCORPORATION,finance_insurance_real_estate,0001628280-26-010336,2026-02-24 00:00:00+00:00,WAL,xbrl_symbol_recovered,wal-20251231.htm,b578402fc2d723279473fc613e2681344c0181789258c216e7ebe49b7df4848d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,WAL,True
0001214816,AXIS CAPITAL HOLDINGS LTD,finance_insurance_real_estate,0001214816-26-000097,2026-02-28 00:00:00+00:00,AXS,xbrl_symbol_recovered,axs-20251231.htm,85a872b02862dd397eed40ef678893a8b73f5a186d2787741775cb333c24868d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,AXS,True
0001274173,JANUS HENDERSON GROUP PLC,finance_insurance_real_estate,0001437749-26-005628,2026-02-26 00:00:00+00:00,JHG,xbrl_symbol_recovered,jhg20251231_10k.htm,bb8d675c3f056fc0bf28626be68a33f35422f534eaaec619a24f28c9281a8671,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,JHG,True
0001281761,REGIONS FINANCIAL CORP,finance_insurance_real_estate,0001281761-26-000019,2026-02-25 00:00:00+00:00,RF,xbrl_symbol_recovered,rf-20251231.htm,0293dc5e9bf5a4c7137c62313437df8e8ba805141ce15fbba34cf8fd869351ad,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,RF,True
0001297996,"DIGITAL REALTY TRUST, INC.",finance_insurance_real_estate,0001104659-26-015365,2026-02-14 00:00:00+00:00,DLR,xbrl_symbol_recovered,dlr-20251231x10k.htm,ef7e792602c7eaa03a1d06b019a971ab86fd5e54fcd94bf825348f6151b5165b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,DLR,True
0001332174,ISHARES S&P GSCI COMMODITY-INDEXED TRUST,finance_insurance_real_estate,0001437749-26-006060,2026-02-28 00:00:00+00:00,GSG,xbrl_symbol_recovered,gsg20251231_10k.htm,891bcd346bf9c599e4655f1ae7d984734414941a59779ee3f840ad4a511330ab,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GSG,True
0001333986,"EQUITABLE HOLDINGS, INC.",finance_insurance_real_estate,0001333986-26-000012,2026-02-26 00:00:00+00:00,EQH,xbrl_symbol_recovered,eqh-20251231.htm,f06a26dc1b5b640b8bef969b3e01a854c1b6a1d9d1ae72bf39abfc812fc1acf0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EQH,True
0001338749,POTLATCHDELTIC CORP,finance_insurance_real_estate,0001193125-25-272023,2025-11-08 00:00:00+00:00,PCH,xbrl_symbol_recovered,pch-20250930.htm,41536fbb1d499542fc15ef0f8f17dbc749767109bdccbbcf0bd6ba7aa70ebc98,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PCH,True
0001382821,REDFIN CORP,finance_insurance_real_estate,0001382821-25-000064,2025-05-07 00:00:00+00:00,RDFN,xbrl_symbol_recovered,rdfn-20250331.htm,7e979b28a9b3487dc0ff7d70cbca8fcf7bfe24c6ad265e4054f57638441f945f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,RDFN,True
0001390777,BANK OF NEW YORK MELLON CORP,finance_insurance_real_estate,0001390777-26-000033,2026-02-26 00:00:00+00:00,BK,xbrl_symbol_recovered,bk-20251231.htm,4712d5ef9152a49feee0690e15ed8bfa68119981fef36ca22e646b14fefce35f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BK,True
0001393612,DISCOVER FINANCIAL SERVICES,finance_insurance_real_estate,0001393612-25-000020,2025-05-01 00:00:00+00:00,DFS,xbrl_symbol_recovered,dfs-20250331.htm,0d5648291209fd1aea6f982af51b97f75da0c28c84f1539eadfea7403f669677,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,DFS,True
0001398987,ANYWHERE REAL ESTATE INC.,finance_insurance_real_estate,0001398987-25-000116,2025-11-06 00:00:00+00:00,HOUS,xbrl_symbol_recovered,hous-20250930.htm,fead66d54ed57414e161359596a6d9b123542c61e72dd41bc279d29785540745,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HOUS,True
0001400810,"HCI GROUP, INC.",finance_insurance_real_estate,0001193125-26-076743,2026-02-27 00:00:00+00:00,HCI,xbrl_symbol_recovered,hci-20251231.htm,e95675a6b209522082b7e0e3176175c3358dbe24b30ce0f902950dc9b90c395f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HCI,True
0001408100,"KENNEDY-WILSON HOLDINGS, INC.",finance_insurance_real_estate,0001408100-26-000072,2026-02-28 00:00:00+00:00,KW,xbrl_symbol_recovered,kw-20251231.htm,ec205924416fa28f8b2bdce0eb8468f905f56c07f8c7f66ad2fbdd19236243b9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,KW,True
0001411342,ELLINGTON FINANCIAL INC.,finance_insurance_real_estate,0001628280-26-013279,2026-03-03 00:00:00+00:00,EFC,xbrl_symbol_recovered,efc-20251231.htm,b942ae90d9ba427439e77b24cc28773bc4ae83736d4787da8dca0f8366b988ef,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EFC,True
0001412100,"MAIDEN HOLDINGS, LTD.",finance_insurance_real_estate,0001412100-25-000043,2025-05-13 00:00:00+00:00,MHLD,xbrl_symbol_recovered,mhld-20250331.htm,351dd8e33a265e33d760b13fdfa0488f30f79c658b9a76eb7eb49376c8af049d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MHLD,True
0001412665,"MIDWESTONE FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001412665-25-000159,2025-11-06 00:00:00+00:00,MOFG,xbrl_symbol_recovered,mofg-20250930.htm,c14b2ef990e9b4519411afce714be7c6189eb5b74928e2e398aa15d7315ea8ba,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,MOFG,True
0001413837,FIRST FOUNDATION INC.,finance_insurance_real_estate,0001104659-26-028501,2026-03-17 00:00:00+00:00,FFWM,xbrl_symbol_recovered,ffwm-20251231x10k.htm,a4011fa22ffdcf24840fad5e939234d0c8ba9cacb6ffde7f1467380dc0052caa,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,FFWM,True
0000315858,BLUEGREEN VACATIONS HOLDING CORP,finance_insurance_real_estate,0000315858-23-000046,2023-11-07 00:00:00+00:00,BVH,xbrl_symbol_recovered,bvh-20230930x10q.htm,b732d5e952f25e31f07d889853512e605a422f6f0a15d0a3aa0d8f8d712a491c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,BVH,True
0000701869,INDEPENDENCE HOLDING CO,finance_insurance_real_estate,0000701869-21-000062,2021-11-10 00:00:00+00:00,IHC,xbrl_symbol_recovered,ihc-20210930.htm,d7b72c01855e484b5a3057d730e3c51658a985eef5f21b70883d828ca7fb2545,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,IHC,True
0000711772,CAMBRIDGE BANCORP,finance_insurance_real_estate,0000950170-24-056243,2024-05-10 00:00:00+00:00,CATC,xbrl_symbol_recovered,catc-20240331.htm,e03d14465b3d41191f1b2b027054731bdc80f30c043e9f77dd4b5a641abdb4bd,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,CATC,True
0000741516,AMERICAN NATIONAL BANKSHARES INC.,finance_insurance_real_estate,0001437749-24-008036,2024-03-16 00:00:00+00:00,AMNB,xbrl_symbol_recovered,amcannb20231231_10k.htm,1528561692314d0183c9fcf4953aa945d44607297c168dbeb6b89aee1b2a2fae,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,AMNB,True
0000775368,ALLEGHANY CORP /DE,finance_insurance_real_estate,0000950170-22-014825,2022-08-05 00:00:00+00:00,Y,xbrl_symbol_recovered,y-20220630.htm,8cecee23afc7e1894f861e07d6df6c7c7aa7a430e6c0ec7e496bd0cbed5dd221,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,Y,True
0000783280,DUKE REALTY CORP,finance_insurance_real_estate,0000783280-22-000054,2022-08-09 00:00:00+00:00,DRE,xbrl_symbol_recovered,dre-20220630.htm,8f073970d1edd3895db15b0d622946fc3f1be93b4790ddb582c114730e475ef1,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,DRE,True
0000802681,BRYN MAWR BANK CORP,finance_insurance_real_estate,0000802681-21-000271,2021-11-05 00:00:00+00:00,BMTC,xbrl_symbol_recovered,bmtc-20210930.htm,838737545494925dacf1b179e15a43f9a85dc21aa3c798dbf5500e79f379a311,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,BMTC,True
0000806279,CODORUS VALLEY BANCORP INC,finance_insurance_real_estate,0000806279-24-000058,2024-05-07 00:00:00+00:00,CVLY,xbrl_symbol_recovered,cvly-20240331x10q.htm,65bd08a3a46537c6ecf124fbc7b65cbc2207d5f58eac281493457659f2b09495,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,5,1,CVLY,True
0000811808,"SUMMIT FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001437749-24-014354,2024-05-03 00:00:00+00:00,SMMF,xbrl_symbol_recovered,smmf20240331_10q.htm,65419686c20de8fb3513719d8833bc93ef071900a3f132c63a54b2554ce37077,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,SMMF,True
0000812348,CENTURY BANCORP INC,finance_insurance_real_estate,0001193125-21-321180,2021-11-06 00:00:00+00:00,CNBKA,xbrl_symbol_recovered,d231797d10q.htm,5e5e4ec6c6cc5eb465f6074cdf4b8282a4a11c5e642ba5171ff0d876391b3c2a,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,CNBKA,True
0000834285,REPUBLIC FIRST BANCORP INC,finance_insurance_real_estate,0001437749-23-006738,2023-03-16 00:00:00+00:00,FRBK,xbrl_symbol_recovered,frbk20221222_10q.htm,3a944a4d615ec1d2d50076cf08c00b549c56e063b7af8898086d0eade18f46b5,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,FRBK,True
0000846901,LAKELAND BANCORP INC,finance_insurance_real_estate,0000846901-24-000005,2024-04-27 00:00:00+00:00,LBAI,xbrl_symbol_recovered,lbai-20240331.htm,d9b012e91318f93258dd23a34a951c0b27af1dfad229fc705a5e05aa57324805,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,LBAI,True
0000874977,STATE AUTO FINANCIAL CORP,finance_insurance_real_estate,0000874977-21-000092,2021-11-05 00:00:00+00:00,STFC,xbrl_symbol_recovered,stfc-20210930.htm,3a70402a357da21e054d3d9e611776923a39f64ad48e62a507798c7bb9d31f1f,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,STFC,True
0000899749,HEALTHCARE REALTY TRUST INC,finance_insurance_real_estate,0000899749-22-000049,2022-05-06 00:00:00+00:00,HR,xbrl_symbol_recovered,hr-20220331.htm,b94551ce2552554708b40ee2f9e50926e0c4a929f6ffbd7a8a282a27032e49c2,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,HR,True
0000944314,"LIFE STORAGE, INC.",finance_insurance_real_estate,0000950170-23-017254,2023-05-04 00:00:00+00:00,LSI,xbrl_symbol_recovered,lsi-20230331.htm,f733d016b48460703cb060c2cf6631077e44428015de2d21a4ea6147d5ce9fc3,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,LSI,True
0001033012,FLAGSTAR BANCORP INC,finance_insurance_real_estate,0001033012-22-000090,2022-11-09 00:00:00+00:00,FBC,xbrl_symbol_recovered,fbc-20220930.htm,2bf3134ea2fe083f1e8eb785fbb0c408acd1f4ee4afe46bd56e5b9811786a0d9,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,FBC,True
0001060349,"GAMCO INVESTORS, INC. ET AL",finance_insurance_real_estate,0001060349-22-000032,2022-08-03 00:00:00+00:00,GBL,xbrl_symbol_recovered,form10q.htm,e477f135667086310042f6a24330c04556247fc05f1ceb9ebec8694b9a8edd07,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,GBL,True
0001068875,"AVANTAX, INC.",finance_insurance_real_estate,0001068875-23-000114,2023-11-07 00:00:00+00:00,AVTA,xbrl_symbol_recovered,avta-20230930.htm,cdc0b8eed533ce3a260a2688e69641325b929267c01829d08a383f361e6e70e0,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,AVTA,True
0001069996,FEDNAT HOLDING CO,finance_insurance_real_estate,0001069996-22-000058,2022-05-19 00:00:00+00:00,FNHC,xbrl_symbol_recovered,fnhc-20220331.htm,727ca87c370b1a937c52643276b9e320c4fe6236d7a383fe54d2d9ede06b02fe,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,FNHC,True
0001077771,UMPQUA HOLDINGS CORP,finance_insurance_real_estate,0001077771-23-000012,2023-02-25 00:00:00+00:00,UMPQ,xbrl_symbol_recovered,umpq-20221231.htm,ca989e98092e8a254b5d11dff745a8e0d12248799ebc79b9be096d38f0fdd3cb,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,UMPQ,True
0001171662,TRIPLE-S MANAGEMENT CORP,finance_insurance_real_estate,0001140361-21-036576,2021-11-05 00:00:00+00:00,GTS,xbrl_symbol_recovered,brhc10030271_10q.htm,3b41aae027e9a661774122e7837ff1570866c665b03ac1a03f142459592b515d,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,GTS,True
0001252849,"COLUMBIA PROPERTY TRUST, INC.",finance_insurance_real_estate,0001252849-21-000112,2021-10-28 00:00:00+00:00,CXP,xbrl_symbol_recovered,cxp-20210930.htm,4d3e066935a90762f1fd6e3164d66ed6cd1fd3c75c00178d651dca7c8b82f738,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,CXP,True
0001260968,MARLIN BUSINESS SERVICES CORP,finance_insurance_real_estate,0001562762-21-000381,2021-10-30 00:00:00+00:00,MRLN,xbrl_symbol_recovered,mrln-20210930.htm,9ffda7fb7a2d1e1472862ed965d8969559e4d915bca1fe5c2841282d6343ef4a,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,MRLN,True
0001282977,GREENHILL & CO INC,finance_insurance_real_estate,0001282977-23-000052,2023-11-10 00:00:00+00:00,GHL,xbrl_symbol_recovered,ghl-20230930.htm,401fa3dd1427cb165743a1f416a55530aaad05d0a700d692dcf4d8d5b18fbc02,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,GHL,True
0001283630,AMERICAN CAMPUS COMMUNITIES INC,finance_insurance_real_estate,0001283630-22-000096,2022-05-06 00:00:00+00:00,ACC,xbrl_symbol_recovered,acc-20220331.htm,304f595fbd936b43d11fd2212f9bcf8a394bcd7d6ff9a123c84a5b7f1cd83a90,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,ACC,True
0001312109,SILVERGATE CAPITAL CORP,finance_insurance_real_estate,0001312109-22-000206,2022-11-08 00:00:00+00:00,SI,xbrl_symbol_recovered,si-20220930.htm,279d08c8a07f5839a9acecb8dfbadb72488df6a65c3bdbb29ba1a0591f5acee1,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,SI,True
0001341141,"CATCHMARK TIMBER TRUST, INC.",finance_insurance_real_estate,0001341141-22-000038,2022-08-05 00:00:00+00:00,CTT,xbrl_symbol_recovered,ctt-20220630.htm,2272820dc3e0704ac6ba20e4a5f20891cccd589121c6bc9a3194c51e6086bd07,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,CTT,True
0001390162,HOWARD BANCORP INC,finance_insurance_real_estate,0001410578-21-000045,2021-11-10 00:00:00+00:00,HBMD,xbrl_symbol_recovered,hbmd-20210930x10q.htm,9f6f162abbda027422c90678918f5a42b57abb55b6b0284868f361b6730bd5d2,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,HBMD,True
0001399249,"PZENA INVESTMENT MANAGEMENT, INC.",finance_insurance_real_estate,0000950170-22-022228,2022-11-05 00:00:00+00:00,PZN,xbrl_symbol_recovered,pzn-20220930.htm,e2467a680b01cd26576c74de1fb5b8fd48d65d964944c821d9d228ed608a349c,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,PZN,True
0001403256,"SCULPTOR CAPITAL MANAGEMENT, INC.",finance_insurance_real_estate,0001403256-23-000116,2023-11-09 00:00:00+00:00,SCU,xbrl_symbol_recovered,scu-20230930.htm,dffa2456b4df48891c749aa8236035bacde366518740c456a1e59122f6864bd0,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,SCU,True
0001407623,RETAIL OPPORTUNITY INVESTMENTS CORP,finance_insurance_real_estate,0001407623-24-000089,2024-10-24 00:00:00+00:00,ROIC,xbrl_symbol_recovered,roic-20240930.htm,89714ec944aa6bb729e2285adc21562ba81159c1f2c9a5899b4924c36027adc1,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,ROIC,True
0001435508,"FIRST SAVINGS FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001104659-25-120690,2025-12-13 00:00:00+00:00,FSFG,xbrl_symbol_recovered,fsfg-20250930x10k.htm,e9a5f07e5446749f88d05d5eab2bf08abe7cd06dfcfdeca1b43e7ffc58dbad22,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,FSFG,True
0001437071,INVESCO MORTGAGE CAPITAL INC.,finance_insurance_real_estate,0001437071-26-000015,2026-02-24 00:00:00+00:00,IVR,xbrl_symbol_recovered,ivr-20251231.htm,0b914db0a34febec7fc5ed6c56e7cba105f49660bc517428d99b0419fadb0be0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,IVR,True
0001442626,"BLUEROCK RESIDENTIAL GROWTH REIT, INC.",finance_insurance_real_estate,0001410578-22-002130,2022-08-09 00:00:00+00:00,BRG,xbrl_symbol_recovered,brg-20220630x10q.htm,8e777838f0d357918911ca78f7240a281bf2b019605607d25ec8eca968fab9d0,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,BRG,True
0001458412,"CROSSFIRST BANKSHARES, INC.",finance_insurance_real_estate,0001558370-24-014105,2024-11-02 00:00:00+00:00,CFB,xbrl_symbol_recovered,cfb-20240930x10q.htm,7051a7416a4ce87385239531af0c0cfb396a47e3f1d9346fec3da351b1dce142,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,CFB,True
0001461755,"ATLANTIC CAPITAL BANCSHARES, INC.",finance_insurance_real_estate,0001558370-21-014769,2021-11-06 00:00:00+00:00,ACBI,xbrl_symbol_recovered,acbi-20210930x10q.htm,79cc0910928d03be079bf96f604e0af72191fe6cabfdd437ac2f855f9da40f9e,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,ACBI,True
0001462120,"LIVE OAK BANCSHARES, INC.",finance_insurance_real_estate,0001462120-26-000020,2026-02-28 00:00:00+00:00,LOB,xbrl_symbol_recovered,lob-20251231.htm,aef240c477d7566b64fc9e5c3027e276c2b843acbd9d8a81b3de5e9dfe58908f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,LOB,True
0001465885,WESTERN ASSET MORTGAGE CAPITAL CORP,finance_insurance_real_estate,0001628280-23-037888,2023-11-09 00:00:00+00:00,WMC,xbrl_symbol_recovered,wmc-20230930.htm,2574fab40cefcf79298fa69b85abb8bf359ebfeb2bb276249f963b07e807c2ac,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,WMC,True
0001473844,"STELLAR BANCORP, INC.",finance_insurance_real_estate,0001473844-26-000006,2026-02-27 00:00:00+00:00,STEL,xbrl_symbol_recovered,stel-20251231.htm,582a921ea3100e779f2e6626a37ff540345b4db01017984a1bbfa0ae4fac0acc,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,STEL,True
0001475348,LUTHER BURBANK CORP,finance_insurance_real_estate,0001475348-23-000048,2023-11-04 00:00:00+00:00,LBC,xbrl_symbol_recovered,lbc-20230930.htm,9ba28963aff02d9e25871ee8873c77c0b8f27dffc235756fae4ab105aeb16fe3,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,LBC,True
0001481832,PREFERRED APARTMENT COMMUNITIES INC,finance_insurance_real_estate,0001481832-22-000063,2022-05-10 00:00:00+00:00,APTS,xbrl_symbol_recovered,apts-20220331.htm,e80422855ef5dba41f11fb5c17bb487a71c3d4f33cf653691854b9f2ee906723,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,APTS,True
0001482512,"HUDSON PACIFIC PROPERTIES, INC.",finance_insurance_real_estate,0001482512-26-000038,2026-02-28 00:00:00+00:00,HPP,xbrl_symbol_recovered,hpp-20251231.htm,75cb46b338d4677765b92f8255d1f1d105d8980b3034caee7e5dd58179524521,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HPP,True
0001490892,CORESITE REALTY CORP,finance_insurance_real_estate,0001558370-21-013788,2021-10-30 00:00:00+00:00,COR,xbrl_symbol_recovered,cor-20210930x10q.htm,eaa09dbc10b617399a7178b574f944deba70ca1a6929934c761d2bc978437307,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,COR,True
0001493225,"NORTHFIELD BANCORP, INC.",finance_insurance_real_estate,0001493225-26-000037,2026-03-03 00:00:00+00:00,NFBK,xbrl_symbol_recovered,nfbk-20251231.htm,60e6aade74ca5300ead110ed7bf806c1193d6b884f607f952a1e47690d8cdf44,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,NFBK,True
0001499453,"SPIRIT OF TEXAS BANCSHARES, INC.",finance_insurance_real_estate,0001564590-22-008918,2022-03-08 00:00:00+00:00,STXB,xbrl_symbol_recovered,stxb-10k_20211231.htm,34d166d7f0d54e80e110da28a16329599a2e726c5ce16d774da2cdf1e3b7522b,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,STXB,True
0001501570,"VERITEX HOLDINGS, INC.",finance_insurance_real_estate,0001501570-25-000140,2025-08-02 00:00:00+00:00,VBTX,xbrl_symbol_recovered,vbtx-20250630.htm,a874cd9f76b72a05d9cb8c2676ca96fed60f776c60c00dae1c3f48515b1d9d34,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,VBTX,True
0001507385,"VEREIT, INC.",finance_insurance_real_estate,0001507385-21-000218,2021-10-30 00:00:00+00:00,VER,xbrl_symbol_recovered,ver-20210930.htm,6da1cabc4d261ad249923629855954c4a2af5f896453d0de98b86c37113000d4,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,VER,True
0001515816,"PLYMOUTH INDUSTRIAL REIT, INC.",finance_insurance_real_estate,0001193125-25-274281,2025-11-11 00:00:00+00:00,PLYM,xbrl_symbol_recovered,plym-20250930.htm,70efc02654bfe1319def04ce83d7b876d883b49b799806a4d0bf66e787c4bbe9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PLYM,True
0001524223,"MANNING & NAPIER, INC.",finance_insurance_real_estate,0001524223-22-000036,2022-08-10 00:00:00+00:00,MN,xbrl_symbol_recovered,mn-20220630.htm,86c27c268172cc4497fe09cbf1076e8b6aaa6f906d15d0294832eacf948cadeb,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,MN,True
0001526113,"GLOBAL NET LEASE, INC.",finance_insurance_real_estate,0001628280-26-011696,2026-02-26 00:00:00+00:00,GNL,xbrl_symbol_recovered,gnl-20251231.htm,03523801fe343fdcc3d561016f16b5bcac0f1bf208eda5d8bdcd81593f66a475,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GNL,True
0001533615,CHIRON REAL ESTATE INC.,finance_insurance_real_estate,0001104659-26-021956,2026-03-03 00:00:00+00:00,XRN,xbrl_symbol_recovered,xrn-20251231x10k.htm,c2fe27fad9068a62ceb497609efd531813359253787e063201d36560c6bfdc12,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,XRN,True
0001538990,STORE CAPITAL CORP,finance_insurance_real_estate,0001558370-22-016332,2022-11-05 00:00:00+00:00,STOR,xbrl_symbol_recovered,stor-20220930x10q.htm,cf38c5db846f450ec7b1af07e2c5e39687a733955b121b35faa2e29c22e1d2f2,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,STOR,True
0001539638,"TRIUMPH FINANCIAL, INC.",finance_insurance_real_estate,0001539638-26-000007,2026-02-12 00:00:00+00:00,TFIN,xbrl_symbol_recovered,tfin-20251231.htm,f82093340448dab7ad7f74d2ffcd0246e57fcb1af493dad78d178b7cf343934e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TFIN,True
0001545654,"ALEXANDER & BALDWIN, INC.",finance_insurance_real_estate,0001545654-26-000003,2026-02-28 00:00:00+00:00,ALEX,xbrl_symbol_recovered,alex-20251231.htm,5a3997ae329168f3bf1f6b3f742cacf64a28e63b977405e3cf441bb0c06e00c4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ALEX,True
