Date,exact_gross_return,exact_net_return,exact_turnover,exact_cost,exact_wealth,exact_drawdown,saved_gross_return,saved_net_return,saved_turnover,saved_cost,saved_wealth,saved_drawdown,b7_style_gross_return,b7_style_net_return,b7_style_turnover,b7_style_cost,exact_minus_saved_net
2022-04-22,-0.0058779759218334175,-0.005879380031691692,0.0014041098582747505,1.4041098582747506e-06,2.828850433436961,-0.021363384906484262,-0.0058779759218334,-0.0058793800316916,0.0014041098582747,1.4041098582747193e-06,2.828850433436932,-0.0213633849064841,-0.005686060313292906,-0.005688868533009456,0.002808219716549501,2.808219716549501e-06,-9.194034422677078e-17
2022-04-29,-0.004348938857067126,-0.004482672027906049,0.13373317083892294,0.00013373317083892295,2.816169624727863,-0.02575029188644873,-0.0043489388570671,-0.004482672027906,0.1337331708389229,0.0001337331708389,2.816169624727834,-0.0257502918864486,-0.00600726652711096,-0.0062747328687888055,0.2674663416778459,0.0002674663416778459,-4.9439619065339e-17
2022-05-06,-0.005503145188267252,-0.005507507410833256,0.004362222566004603,4.362222566004603e-06,2.800659549649511,-0.031115979373886216,-0.0055031451882672,-0.0055075074108332,0.0043622225660046,4.362222566004652e-06,2.8006595496494815,-0.0311159793738862,-0.004511982940595261,-0.00452070738572727,0.008724445132009206,8.724445132009206e-06,-5.637851296924623e-17
2022-05-13,0.0017238894428270232,0.001723532727939633,0.00035671488739030463,3.5671488739030464e-07,2.8054865780431486,-0.02944607605475935,0.0017238894428269,0.0017235327279395,0.0003567148873903,3.567148873903844e-07,2.8054865780431193,-0.0294460760547593,-0.005645893226124256,-0.005646606655899037,0.0007134297747806093,7.134297747806093e-07,1.3292318634672284e-16
2022-05-20,0.009940964061528152,0.009940248809842067,0.0007152516860845053,7.152516860845052e-07,2.83337381266157,-0.019798528567375073,0.0099409640615281,0.009940248809842,0.0007152516860845,7.152516860845226e-07,2.8333738126615406,-0.0197985285673749,0.0016601370965977041,0.0016587065932255351,0.0014305033721690105,1.4305033721690105e-06,6.765421556309548e-17
2022-05-27,-0.0020678384634680424,-0.002159831837753665,0.09199337428562285,9.199337428562285e-05,2.827254201692726,-0.02191559891278827,-0.002067838463468,-0.0021598318377536,0.0919933742856227,9.19933742856228e-05,2.827254201692697,-0.021915598912788,0.009717260325339871,0.009533273576768626,0.1839867485712457,0.0001839867485712457,-6.505213034913027e-17
2022-06-03,-0.004982884206808938,-0.004985430737414898,0.002546530605960596,2.546530605960596e-06,2.813159121693122,-0.02679177094975438,-0.0049828842068089,-0.0049854307374149,0.0025465306059605,2.546530605960593e-06,2.813159121693093,-0.0267917709497541,-0.002133497264092686,-0.002138590325304607,0.005093061211921192,5.093061211921192e-06,1.734723475976807e-18
2022-06-10,-0.012178101261826982,-0.012180687994949828,0.0025867331228463554,2.5867331228463556e-06,2.7788929081516307,-0.03864611674193319,-0.012178101261827,-0.0121806879949498,0.0025867331228464,2.586733122846404e-06,2.7788929081516023,-0.0386461167419329,-0.0051810622511236325,-0.005186235717369325,0.005173466245692711,5.173466245692711e-06,-2.7755575615628914e-17
2022-06-17,0.00016048594021172242,0.00015466730060678189,0.005818639604940546,5.818639604940546e-06,2.77932271201641,-0.038497426731881834,0.0001604859402117,0.0001546673006067,0.0058186396049405,5.818639604940581e-06,2.7793227120163815,-0.0384974267318816,-0.012439116983838294,-0.012450754263048175,0.011637279209881092,1.1637279209881092e-05,8.188436907696772e-17
2022-06-24,-0.0075514413497716915,-0.007623225054333426,0.07178370456173419,7.178370456173419e-05,2.7581353094840884,-0.04582717723822538,-0.0075514413497717,-0.0076232250543334,0.0717837045617341,7.178370456173419e-05,2.7581353094840604,-0.0458271772382251,-0.00011130183637703562,-0.000254869245500504,0.14356740912346838,0.00014356740912346838,-2.6020852139652106e-17
2022-07-01,-0.005460384199234084,-0.005463354620081724,0.0029704208476404453,2.9704208476404453e-06,2.743066638198208,-0.05104016173781745,-0.005460384199234,-0.0054633546200816,0.0029704208476404,2.97042084764049e-06,2.74306663819818,-0.0510401617378171,-0.007660613448928459,-0.007666554290623739,0.005940841695280891,5.940841695280891e-06,-1.240327285323417e-16
2022-07-08,-0.007715924195553312,-0.007716961167753428,0.0010369722001155462,1.0369722001155462e-06,2.7218984994706723,-0.05836324795944425,-0.0077159241955533,-0.0077169611677534,0.0010369722001156,1.0369722001156087e-06,2.7218984994706443,-0.0583632479594441,-0.005601298000709326,-0.005603371945109557,0.0020739444002310925,2.0739444002310925e-06,-2.7755575615628914e-17
2022-07-15,0.0015079643104035844,0.0015049818370627835,0.0029824733408009008,2.9824733408009007e-06,2.725994907274704,-0.05694610175051251,0.0015079643104035,0.0015049818370627,0.0029824733408008,2.98247334080088e-06,2.725994907274676,-0.0569461017505122,-0.007856767358192473,-0.007862732304874075,0.0059649466816018015,5.964946681601801e-06,8.348356728138384e-17
2022-07-22,0.011868160797549274,0.01186543466328022,0.0027261342690543984,2.7261342690543983e-06,2.7583400217394067,-0.04575635733688144,0.0118681607975492,0.0118654346632801,0.0027261342690543,2.7261342690543848e-06,2.7583400217393783,-0.0457563573368813,0.0014754250407408732,0.0014699727722027644,0.005452268538108797,5.452268538108797e-06,1.196959198423997e-16
2022-07-29,-0.004771954829336741,-0.00477587027919401,0.003915449857268927,3.915449857268928e-06,2.7451665476096703,-0.05031370118898604,-0.0047719548293367,-0.004775870279194,0.003915449857269,3.915449857269e-06,2.745166547609642,-0.0503137011889859,0.01165486860318718,0.011647037703472642,0.007830899714537855,7.830899714537855e-06,-9.540979117872439e-18
2022-08-05,0.010894182934612327,0.010892438537706902,0.001744396905425643,1.744396905425643e-06,2.775068105505278,-0.03996930154908451,0.0108941829346123,0.0108924385377068,0.0017443969054255,1.7443969054255943e-06,2.775068105505249,-0.0399693015490845,-0.004917940311526726,-0.004921429105337578,0.003488793810851286,3.488793810851286e-06,1.0234868508263162e-16
2022-08-12,-0.007726352792270913,-0.0077288288231471625,0.0024760308762501945,2.4760308762501948e-06,2.7536200791452523,-0.047389214482378095,-0.0077263527922709,-0.0077288288231471,0.0024760308762502,2.4760308762502744e-06,2.753620079145223,-0.047389214482378,0.010693693055619801,0.010688740993867301,0.004952061752500389,4.9520617525003895e-06,-6.245004513516506e-17
2022-08-19,0.00243013885392822,0.002418693353755209,0.0114455001730107,1.14455001730107e-05,2.7602802417294474,-0.04508514110673123,0.0024301388539282,0.0024186933537551,0.0114455001730107,1.1445500173010722e-05,2.7602802417294185,-0.0450851411067312,-0.007834662308556296,-0.007857553308902317,0.0228910003460214,2.28910003460214e-05,1.0928757898653885e-16
2022-08-26,-0.009635371317194946,-0.009683209670432047,0.047838353237101075,4.7838353237101074e-05,2.7335518693996304,-0.054331781902805854,-0.0096353713171949,-0.009683209670432,0.0478383532371011,4.78383532371011e-05,2.733551869399602,-0.0543317819028057,0.0023576223010075724,0.00226194559453337,0.09567670647420215,9.567670647420215e-05,-4.683753385137379e-17
2022-09-02,0.0034541757855041885,0.0034413465138238733,0.01282927168031514,1.282927168031514e-05,2.7429589685957456,-0.05107740987722298,0.0034541757855041,0.0034413465138238,0.0128292716803151,1.2829271680315132e-05,2.742958968595717,-0.0510774098772228,-0.009825867601884631,-0.009851526145245261,0.02565854336063028,2.565854336063028e-05,7.32920668600201e-17
2022-09-09,-0.0072385823261262965,-0.007248734204240451,0.010151878114154399,1.01518781141544e-05,2.7230759880992577,-0.05795589751342234,-0.0072385823261263,-0.0072487342042404,0.0101518781141544,1.0151878114154435e-05,2.7230759880992292,-0.0579558975134223,0.003427014808273303,0.003406711052044994,0.020303756228308798,2.03037562283088e-05,-5.0306980803327406e-17
2022-09-16,-0.010067156631007879,-0.010079961007074232,0.012804376066353608,1.2804376066353608e-05,2.695627488319917,-0.06745166533343128,-0.0100671566310078,-0.0100799610070742,0.0128043760663536,1.2804376066353674e-05,2.695627488319889,-0.0674516653334311,-0.007324212070861033,-0.007349820822993741,0.025608752132707215,2.5608752132707217e-05,-3.122502256758253e-17
2022-09-23,-0.0010331496801173085,-0.0010361325760517685,0.0029828959344599592,2.9828959344599594e-06,2.692834460866368,-0.06841790904172207,-0.0010331496801173,-0.0010361325760518,0.00298289593446,2.982895934460025e-06,2.6928344608663397,-0.0684179090417221,-0.010241246593179387,-0.010247212385048306,0.0059657918689199185,5.965791868919919e-06,3.144186300207963e-17
2022-09-30,0.010447022994100648,0.010371843500811483,0.07517949328916408,7.517949328916408e-05,2.7207641184680664,-0.05875568538614406,0.0104470229941005,0.0103718435008114,0.0751794932891641,7.517949328916417e-05,2.720764118468037,-0.0587556853861443,-0.001057380606312741,-0.0012077395928910691,0.15035898657832816,0.00015035898657832816,8.326672684688674e-17
2022-10-07,-0.006057173120816322,-0.006061397655006392,0.004224534190069356,4.2245341900693564e-06,2.704272485220559,-0.06446094146753245,-0.0060571731208163,-0.0060613976550064,0.0042245341900694,4.224534190069483e-06,2.704272485220529,-0.064460941467533,0.010139640756756474,0.010131191688376335,0.008449068380138713,8.449068380138713e-06,8.673617379884035e-18
2022-10-14,0.0013935911569037387,0.001391465440862117,0.002125716041621841,2.125716041621841e-06,2.7080353869264178,-0.06315917119900782,0.0013935911569036,0.001391465440862,0.0021257160416218,2.125716041621883e-06,2.7080353869263876,-0.0631591711990084,-0.006145390312357778,-0.006149641744441022,0.004251432083243682,4.251432083243682e-06,1.1687699419393738e-16
2022-10-21,0.003756929740185101,0.0037559366018201455,0.0009931383649556499,9.931383649556498e-07,2.7182065961551984,-0.059640456440034795,0.003756929740185,0.0037559366018201,0.0009931383649556,9.931383649556436e-07,2.718206596155168,-0.0596404564400353,0.0013733276164917456,0.0013713413397618342,0.0019862767299112997,1.9862767299112996e-06,4.5536491244391186e-17
2022-10-28,0.003584951257573366,0.0034991237022187153,0.08582755535465077,8.582755535465077e-05,2.727717937283332,-0.05635002207255668,0.0035849512575733,0.0034991237022186,0.0858275553546508,8.582755535465083e-05,2.727717937283302,-0.0563500220725572,0.003696274743638,0.0035246196329286983,0.17165511070930153,0.00017165511070930153,1.1535911115245767e-16
2022-11-04,0.007277359799725323,0.007270442871438746,0.006916928286577254,6.916928286577255e-06,2.7475496547157494,-0.04948926881740068,0.0072773597997252,0.0072704428714387,0.0069169282865772,6.9169282865772234e-06,2.7475496547157188,-0.0494892688174013,0.0034964511839983754,0.003482617327425221,0.013833856573154509,1.383385657315451e-05,4.597017211338539e-17
2022-11-11,-0.0015205291648955957,-0.0015223375888342116,0.0018084239386158517,1.8084239386158517e-06,2.743366956599187,-0.050936267032070326,-0.0015205291648956,-0.0015223375888342,0.0018084239386158,1.8084239386158515e-06,2.7433669565991563,-0.0509362670320709,0.007120566811319019,0.007116949963441787,0.0036168478772317034,3.6168478772317035e-06,-1.1492543028346347e-17
2022-11-18,0.001911311346774571,0.0019053393095509337,0.005972037223637351,5.972037223637351e-06,2.7485940015021186,-0.04912797859437734,0.0019113113467745,0.0019053393095508,0.0059720372236373,5.972037223637348e-06,2.748594001502088,-0.049127978594378,-0.0015569784302987143,-0.001568922504745989,0.011944074447274702,1.1944074447274703e-05,1.3379054808471125e-16
2022-11-25,0.0050082157821810325,0.004938746039517656,0.06946974266337705,6.946974266337705e-05,2.762168609241279,-0.04443186316457215,0.0050082157821809,0.0049387460395176,0.0694697426633771,6.946974266337712e-05,2.762168609241248,-0.0444318631645729,0.001890405356422922,0.0017514658710961679,0.1389394853267541,0.0001389394853267541,5.551115123125783e-17
2022-12-02,-0.003470363040032521,-0.003479332133715377,0.008969093682856102,8.969093682856103e-06,2.752558107240406,-0.04775660208901822,-0.0034703630400325,-0.0034793321337154,0.0089690936828561,8.969093682856155e-06,2.752558107240375,-0.0477566020890189,0.004965901061810678,0.004947962874444966,0.017938187365712205,1.7938187365712206e-05,2.3418766925686896e-17
2022-12-09,0.0011182755625650082,0.0011109336743804754,0.007341888184532796,7.341888184532796e-06,2.755616016732428,-0.04669872283207244,0.001118275562565,0.0011109336743804,0.0073418881845327,7.341888184532778e-06,2.755616016732397,-0.0466987228320733,-0.0035505486873617215,-0.003565232463730787,0.014683776369065591,1.4683776369065592e-05,7.546047120499111e-17
2022-12-16,0.0022556536074281944,0.002238532136425369,0.017121471002825555,1.7121471002825556e-05,2.761784551741532,-0.04456472728743677,0.0022556536074281,0.0022385321364253,0.0171214710028256,1.712147100282566e-05,2.761784551741501,-0.0445647272874375,0.0011135518860753073,0.0010793089440696562,0.03424294200565111,3.424294200565111e-05,6.895525817007808e-17
2022-12-23,0.0009654694517649577,0.00096244266054172,0.0030267912232377473,3.0267912232377473e-06,2.764442611013353,-0.04364517562159187,0.0009654694517648,0.0009624426605416,0.0030267912232377,3.0267912232377456e-06,2.764442611013322,-0.0436451756215926,0.0022329794046826524,0.002226925822236177,0.006053582446475495,6.053582446475495e-06,1.2002118049414534e-16
2022-12-30,0.01411811215166687,0.013663882603469726,0.45422954819714423,0.00045422954819714426,2.8022156303142687,-0.030577655574023477,0.0141181121516668,0.0136638826034696,0.4542295481971442,0.0004542295481971,2.802215630314237,-0.0305776555740242,0.0009481675923391606,3.9708495944872036e-05,0.9084590963942885,0.0009084590963942885,1.2663481374630692e-16
2023-01-06,0.022253386729536886,0.02224419345074926,0.009193278787625273,9.193278787625274e-06,2.8645486568856926,-0.00901363740913319,0.0222533867295368,0.0222441934507492,0.0091932787876253,9.193278787625357e-06,2.8645486568856597,-0.0090136374091341,0.013747243598431024,0.013728857040855774,0.018386557575250546,1.8386557575250547e-05,5.898059818321144e-17
2023-01-13,0.002083417140635224,0.002053418383505303,0.029998757129921033,2.9998757129921034e-05,2.870430773758187,-0.006978727794386019,0.0020834171406352,0.0020534183835052,0.0299987571299211,2.9998757129921116e-05,2.8704307737581543,-0.006978727794387,0.021873119629240594,0.02181312211498075,0.059997514259842066,5.999751425984207e-05,1.0321604682062002e-16
2023-01-20,0.0007784440580420646,0.0007620100523229262,0.016434005719138466,1.6434005719138466e-05,2.8726180708622877,-0.006222035602794995,0.000778444058042,0.0007620100523229,0.0164340057191384,1.6434005719138493e-05,2.872618070862255,-0.0062220356027958,0.0020680315376825926,0.0020351635262443155,0.03286801143827693,3.286801143827693e-05,2.6237692574149207e-17
2023-01-27,-0.009084838657238704,-0.009241570825576301,0.15673216833759757,0.00015673216833759758,2.8460705675055835,-0.01540610504566875,-0.0090848386572387,-0.0092415708255763,0.1567321683375976,0.0001567321683375,2.846070567505551,-0.0154061050456697,0.0007641289774666651,0.00045066464079146994,0.31346433667519513,0.00031346433667519516,-1.734723475976807e-18
2023-02-03,-0.006076876699283472,-0.006110947886221626,0.03407118693815344,3.407118693815344e-05,2.828678378587048,-0.021422907026826588,-0.0060768766992834,-0.0061109478862216,0.0340711869381533,3.407118693815337e-05,2.8286783785870155,-0.0214229070268275,-0.009311873789077621,-0.009380016162953928,0.06814237387630688,6.814237387630688e-05,-2.6020852139652106e-17
2023-02-10,-0.004478444783386368,-0.0045101024533748015,0.03165766998843339,3.165766998843339e-05,2.8159207492919744,-0.0258363899746612,-0.0044784447833863,-0.0045101024533748,0.0316576699884333,3.165766998843331e-05,2.815920749291942,-0.0258363899746622,-0.00620071326096267,-0.0062640286009395365,0.06331533997686678,6.331533997686678e-05,-1.734723475976807e-18
2023-02-17,-0.012888243513284697,-0.012898002983873287,0.009759470588590452,9.759470588590452e-06,2.779600995065256,-0.0384011551235488,-0.0128882435132846,-0.0128980029838732,0.0097594705885905,9.7594705885905e-06,2.779600995065224,-0.0384011551235498,-0.004516728830776619,-0.0045362477719538,0.019518941177180903,1.9518941177180904e-05,-8.673617379884035e-17
2023-02-24,0.016258980190097232,0.01618517606881945,0.07380412127778332,7.380412127778332e-05,2.8245893265714526,-0.022837508511650118,0.0162589801900971,0.0161851760688193,0.0738041212777833,7.380412127778335e-05,2.82458932657142,-0.0228375085116511,-0.013028881649574539,-0.013176489892130105,0.14760824255556665,0.00014760824255556664,1.491862189340054e-16
2023-03-03,-0.010693599064969106,-0.010703052236847454,0.009453171878347395,9.453171878347395e-06,2.7943575994615166,-0.03329612970193785,-0.0106935990649691,-0.0107030522368474,0.0094531718783474,9.45317187834745e-06,2.7943575994614847,-0.0332961297019388,0.016063337222957507,0.01604443087920081,0.01890634375669479,1.890634375669479e-05,-5.377642775528102e-17
2023-03-10,0.005908557582157801,0.005875349056257018,0.033208525900783145,3.3208525900783145e-05,2.8107754257463577,-0.02761640702990209,0.0059085575821577,0.0058753490562569,0.0332085259007833,3.320852590078334e-05,2.810775425746325,-0.0276164070299032,-0.010948435251862516,-0.011014852303664082,0.06641705180156629,6.641705180156629e-05,1.1796119636642288e-16
2023-03-17,0.008000795747414934,0.007987530530649897,0.01326521676503729,1.326521676503729e-05,2.833226580274307,-0.019849463393550426,0.0080007957474149,0.0079875305306499,0.0132652167650372,1.3265216765037268e-05,2.8332265802742738,-0.0198494633935516,0.005501696082740336,0.005475165649210261,0.02653043353007458,2.653043353007458e-05,-3.469446951953614e-18
2023-03-24,0.015430215024839405,0.015415712569820014,0.01450245501939196,1.450245501939196e-05,2.87690278688099,-0.004739744446070504,0.0154302150248394,0.01541571256982,0.0145024550193919,1.4502455019391915e-05,2.876902786880956,-0.0047397444460719,0.007921720911026069,0.007892716000987286,0.02900491003878392,2.900491003878392e-05,1.3877787807814457e-17
2023-03-31,0.0004523585115496467,8.016383426359209e-05,0.3721946772860546,0.0003721946772860546,2.87713341043919,-0.004659960567895194,0.0004523585115496,8.016383426358542e-05,0.3721946772860548,0.000372194677286,2.8771334104391557,-0.0046599605678965,0.015158546525397594,0.014414157170825484,0.7443893545721092,0.0007443893545721092,6.667843360785852e-18
2023-04-07,0.006697090789721246,0.006682760093405176,0.01433069631607009,1.433069631607009e-05,2.8963606027778757,0.0,0.0066970907897212,0.0066827600934051,0.0143306963160701,1.4330696316070104e-05,2.8963606027778415,0.0,0.00042790600908226286,0.0003992446164501227,0.02866139263214018,2.866139263214018e-05,7.632783294297951e-17
2023-04-14,-0.001830892718967941,-0.00186410997489745,0.03321725592950909,3.321725592950909e-05,2.8909614680873372,-0.0018641099748974987,-0.0018308927189679,-0.0018641099748974,0.0332172559295091,3.321725592950915e-05,2.8909614680873035,-0.0018641099748973,0.006631583418792216,0.006565148906933198,0.06643451185901818,6.643451185901818e-05,-4.9873299934333204e-17
2023-04-21,0.00364617406487141,0.00361727280517076,0.028901259700650453,2.8901259700650453e-05,2.901418864386646,0.0,0.0036461740648713,0.0036172728051707,0.0289012597006504,2.8901259700650433e-05,2.901418864386612,0.0,-0.0018507089547041842,-0.001908511474105485,0.057802519401300906,5.7802519401300906e-05,5.984795992119984e-17
2023-04-28,0.001231337652338451,0.0008428609800840861,0.3884766722543648,0.00038847667225436476,2.9038643571343172,0.0,0.0012313376523384,0.0008428609800841,0.3884766722543647,0.0003884766722543,2.9038643571342835,0.0,0.0036302094249723972,0.0028532560804636676,0.7769533445087295,0.0007769533445087295,-1.3877787807814457e-17
2023-05-05,-0.003428526405224942,-0.0034492943484559007,0.020767943230958492,2.0767943230958494e-05,2.8938480742185715,-0.003449294348455867,-0.0034285264052249,-0.0034492943484558,0.0207679432309585,2.0767943230958596e-05,2.8938480742185377,-0.0034492943484558,0.0011985989735388322,0.0011570630870769152,0.041535886461916985,4.153588646191699e-05,-1.0061396160665481e-16
2023-05-12,-0.0023438572650197297,-0.002359862788944342,0.016005523924612537,1.6005523924612536e-05,2.887018989831365,-0.005801017276019005,-0.0023438572650197,-0.0023598627889443,0.0160055239246126,1.6005523924612608e-05,2.887018989831331,-0.0058010172760192,-0.0034536031006644715,-0.0034856141485136967,0.03201104784922507,3.201104784922507e-05,-4.206704429243757e-17
2023-05-19,-0.007776672064908271,-0.007794941213730023,0.018269148821751933,1.8269148821751933e-05,2.8645148465227073,-0.01355073990110267,-0.0077766720649082,-0.00779494121373,0.018269148821752,1.8269148821752035e-05,2.8645148465226735,-0.0135507399011028,-0.002414060847536463,-0.002450599145179967,0.036538297643503866,3.6538297643503867e-05,-2.2551405187698492e-17
2023-05-26,0.008088001561320371,0.007755381610858489,0.33261995046188175,0.00033261995046188176,2.8867302522874603,-0.005900449449286915,0.0080880015613203,0.0077553816108584,0.3326199504618818,0.0003326199504618,2.8867302522874265,-0.0059004494492869,-0.00785371268685703,-0.008518952587780794,0.6652399009237635,0.0006652399009237635,8.933825901280557e-17
2023-06-02,0.0020871874392393067,0.0020767290162258924,0.010458423013414417,1.0458423013414418e-05,2.8927252087644026,-0.0038359740676411347,0.0020871874392392,0.0020767290162258,0.0104584230134144,1.0458423013414448e-05,2.8927252087643684,-0.0038359740676413,0.0080367787898556,0.008015861943828771,0.020916846026828834,2.0916846026828835e-05,9.237402509576498e-17
2023-06-09,0.01074134373025517,0.010731897439426966,0.009446290828202655,9.446290828202655e-06,2.9237696390253074,0.0,0.0107413437302551,0.0107318974394269,0.0094462908282026,9.446290828202643e-06,2.9237696390252728,0.0,0.002074297739988987,0.0020554051583325816,0.01889258165640531,1.889258165640531e-05,6.591949208711867e-17
2023-06-16,-0.01695372908246006,-0.016963705727559494,0.009976645099432666,9.976645099432666e-06,2.8741716712537095,-0.01696370572755934,-0.01695372908246,-0.0169637057275594,0.0099766450994326,9.976645099432684e-06,2.8741716712536753,-0.0169637057275594,0.010611965447704014,0.01059201215750515,0.019953290198865332,1.995329019886533e-05,-9.367506770274758e-17
2023-06-23,0.009712794986616643,0.009696378285622875,0.016416700993768442,1.641670099376844e-05,2.902040727036007,-0.007431813949796751,0.0097127949866165,0.0096963782856228,0.0164167009937685,1.641670099376855e-05,2.9020407270359714,-0.0074318139497971,-0.01717605186798077,-0.017208885269968305,0.032833401987536884,3.283340198753688e-05,7.45931094670027e-17
2023-06-30,-0.006813727837421596,-0.00706265551874362,0.24892768132202403,0.00024892768132202405,2.8815446130795874,-0.01444198112673356,-0.0068137278374216,-0.0070626555187436,0.248927681322024,0.000248927681322,2.881544613079552,-0.014441981126734,0.009624002863884215,0.009126147501240167,0.49785536264404806,0.0004978553626440481,-1.9949319973733282e-17
2023-07-07,0.01932817015477213,0.019322965395556776,0.005204759215356313,5.204759215356313e-06,2.937224599923877,0.0,0.019328170154772,0.0193229653955567,0.0052047592153563,5.204759215356364e-06,2.937224599923841,0.0,-0.006892239012052777,-0.0069026485304834895,0.010409518430712627,1.0409518430712627e-05,7.632783294297951e-17
2023-07-14,0.002680661153671193,0.002674503390045268,0.0061577636259246,6.157763625924599e-06,2.9450802170736976,0.0,0.0026806611536711,0.0026745033900452,0.0061577636259245,6.157763625924563e-06,2.9450802170736616,0.0,0.019065642343760774,0.019053326816508925,0.0123155272518492,1.2315527251849199e-05,6.808789643208968e-17
2023-07-21,0.0027508836152491042,0.0027421732932611507,0.008710321987953556,8.710321987953555e-06,2.9531561373914688,0.0,0.002750883615249,0.0027421732932611,0.0087103219879536,8.710321987953616e-06,2.953156137391433,0.0,0.0026701983523062327,0.0026527777083303256,0.01742064397590711,1.742064397590711e-05,5.074066167232161e-17
2023-07-28,-0.013158388899799445,-0.013249639372282499,0.09125047248305435,9.125047248305434e-05,2.914027883560989,-0.013249639372282407,-0.0131583888997994,-0.0132496393722824,0.0912504724830543,9.125047248305432e-05,2.9140278835609537,-0.0132496393722825,0.002706959690007905,0.0025244587450417963,0.1825009449661087,0.0001825009449661087,-9.8879238130678e-17
2023-08-04,-0.006783602910118908,-0.006790359921966128,0.006757011847219584,6.757011847219584e-06,2.894240585408965,-0.019950029474074538,-0.0067836029101188,-0.0067903599219661,0.0067570118472196,6.757011847219602e-06,2.8942405854089297,-0.0199500294740745,-0.013309378211695228,-0.013322892235389667,0.013514023694439168,1.3514023694439168e-05,-2.7755575615628914e-17
2023-08-11,-0.014890778470642758,-0.014893572334701049,0.0027938640582911094,2.7938640582911095e-06,2.851135003896149,-0.034546474601724,-0.0148907784706427,-0.014893572334701,0.0027938640582912,2.7938640582912056e-06,2.8511350038961143,-0.034546474601724,-0.006832994112094101,-0.006838581840210683,0.005587728116582219,5.587728116582219e-06,-4.85722573273506e-17
2023-08-18,0.008762654387018686,0.008755825414349836,0.006828972668851201,6.828972668851201e-06,2.876099044223005,-0.02609313208766817,0.0087626543870186,0.0087558254143498,0.0068289726688511,6.828972668851176e-06,2.87609904422297,-0.0260931320876681,-0.015065858454605216,-0.015079516399942918,0.013657945337702402,1.3657945337702402e-05,3.642919299551295e-17
2023-08-25,0.01403713778080891,0.013921793242553817,0.11534453825509289,0.0001153445382550929,2.9161395004617843,-0.012534602035089604,0.0140371377808088,0.0139217932425537,0.115344538255093,0.000115344538255,2.9161395004617487,-0.0125346020350896,0.00871418014391709,0.008483491067406904,0.23068907651018578,0.0002306890765101858,1.1796119636642288e-16
2023-09-01,-0.008723668135238607,-0.00873313482594315,0.00946669070454306,9.466690704543059e-06,2.890672461032993,-0.021158270491470788,-0.0087236681352385,-0.0087331348259431,0.0094666907045429,9.466690704542988e-06,2.8906724610329575,-0.0211582704914709,0.013904665683568587,0.013885732302159502,0.01893338140908612,1.8933381409086117e-05,-5.0306980803327406e-17
2023-09-08,0.004263773013379632,0.004254683561544696,0.009089451834936313,9.089451834936313e-06,2.90297135763476,-0.016993608675576866,0.0042637730133795,0.0042546835615446,0.0090894518349362,9.089451834936293e-06,2.9029713576347245,-0.0169936086755769,-0.008784158616117267,-0.008802337519787139,0.018178903669872626,1.8178903669872626e-05,9.540979117872439e-17
2023-09-15,-0.008364741347764156,-0.008377230688180167,0.012489340416010897,1.2489340416010898e-05,2.878652496890674,-0.02522847998365707,-0.0083647413477641,-0.0083772306881801,0.0124893404160109,1.248934041601094e-05,2.878652496890638,-0.0252284799836571,0.004230249816149478,0.004205271135317456,0.024978680832021795,2.4978680832021796e-05,-6.591949208711867e-17
2023-09-22,-0.019044634557488945,-0.01905456553975683,0.00993098226788228,9.93098226788228e-06,2.8238010242224862,-0.043802327798096785,-0.0190446345574889,-0.0190545655397567,0.0099309822678822,9.930982267882295e-06,2.823801024222451,-0.043802327798097,-0.008470400641577325,-0.00849026260611309,0.01986196453576456,1.986196453576456e-05,-1.2836953722228372e-16
2023-09-29,-0.006691308020263353,-0.006757740551306975,0.06643253104362215,6.643253104362215e-05,2.8047185095322757,-0.05026406358260094,-0.0066913080202633,-0.0067577405513069,0.0664325310436221,6.64325310436221e-05,2.804718509532241,-0.0502640635826011,-0.019371885292596997,-0.01950475035468424,0.1328650620872443,0.0001328650620872443,-7.45931094670027e-17
2023-10-06,0.021262793750594092,0.02125102217742327,0.011771573170823902,1.1771573170823903e-05,2.864321644779776,-0.030081204135098738,0.021262793750594,0.0212510221774232,0.0117715731708238,1.1771573170823896e-05,2.8643216447797406,-0.0300812041350989,-0.006760789367525245,-0.006784332513866893,0.023543146341647805,2.3543146341647806e-05,6.938893903907228e-17
2023-10-13,0.0016957647321055626,0.001681525452398369,0.014239279707193495,1.4239279707193495e-05,2.869138074529329,-0.028450260993092336,0.0016957647321054,0.0016815254523982,0.0142392797071935,1.423927970719354e-05,2.869138074529293,-0.0284502609930927,0.02074343172205682,0.020714953162642432,0.02847855941438699,2.847855941438699e-05,1.691355389077387e-16
2023-10-20,0.0019063059143362828,0.0019004190064263122,0.005886907909970496,5.886907909970496e-06,2.8745906390582254,-0.0266039094033953,0.0019063059143362,0.0019004190064262,0.0058869079099704,5.886907909970477e-06,2.8745906390581895,-0.0266039094033956,0.001466340078378205,0.001454566262558264,0.011773815819940992,1.1773815819940991e-05,1.1210650463500116e-16
2023-10-27,0.018196295902145505,0.018028413640471294,0.1678822616742125,0.0001678822616742125,2.926414948146194,-0.009055122046102038,0.0181962959021455,0.0180284136404713,0.1678822616742124,0.0001678822616742,2.9264149481461574,-0.0090551220461022,0.0018275889011173652,0.0014918243777689401,0.335764523348425,0.000335764523348425,-6.938893903907228e-18
