rule_name,target,comparison_name,comparison_type,correlation,abs_correlation
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,-0.004018851358465819,0.004018851358465819
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_reversal_reversal_4w_score_tradable,style_layer1,-0.35121762595139616,0.35121762595139616
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.33616859429012597,0.33616859429012597
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,momentum,0.32115828986334066,0.32115828986334066
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.28997571136731204,0.28997571136731204
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_breadth_confirmation_breadth_confirmed_momentum_tradable,momentum,0.2839869546170105,0.2839869546170105
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_reversal_reversal_4w_asset_class_neutral_tradable,style_layer1,-0.2600509955289935,0.2600509955289935
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_market_trend_positive_signal,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_raw_event,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__direction_strength,trend_breadth,0.24651894490393217,0.24651894490393217
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__percentile,trend_breadth,0.24651894490393217,0.24651894490393217
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_xsmom_xsmom_score_tradable,momentum,0.23930801766003493,0.23930801766003493
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__zscore,trend_breadth,0.22823611435372276,0.22823611435372276
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_tradable,style_layer1,-0.19246785867955368,0.19246785867955368
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,regime_market_trend_positive,trend_breadth,0.18784555125641939,0.18784555125641939
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_reversal_reversal_1w_score_tradable,style_layer1,-0.17228501002331836,0.17228501002331836
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_stressed_panic,regime_state_context,-0.16761431694080306,0.16761431694080306
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.16709175799069645,0.16709175799069645
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__zscore,drawdown_stress,0.1634983018737133,0.1634983018737133
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_leadlag_GLD_minus_SPY_13w_signal,relative_strength_leadlag,-0.15833671251928497,0.15833671251928497
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__raw,relative_strength_leadlag,-0.15833671251928497,0.15833671251928497
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__percentile,drawdown_stress,0.15738185715141456,0.15738185715141456
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__direction_strength,drawdown_stress,-0.15738185715141453,0.15738185715141453
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.1566910334103139,0.1566910334103139
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__zscore,relative_strength_leadlag,-0.15290549959000838,0.15290549959000838
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_breadth_ret26_positive_signal,trend_breadth,0.15255943409306374,0.15255943409306374
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret26_positive_signal,trend_breadth,0.15255943409306374,0.15255943409306374
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,-0.15142187256142225,0.15142187256142225
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__percentile,relative_strength_leadlag,-0.15142187256142225,0.15142187256142225
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_market_drawdown_signal,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__abs_strength,drawdown_stress,-0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__raw,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_breadth_ret13_positive_signal,trend_breadth,0.13893615120069713,0.13893615120069713
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,regime_market_drawdown,drawdown_stress,0.13610645072215807,0.13610645072215807
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_xsmom_xsmom_asset_class_neutral_tradable,momentum,0.136073264545941,0.136073264545941
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_drawdown_top20_event,drawdown_stress,-0.12574949710973166,0.12574949710973166
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_reversal_reversal_1w_asset_class_neutral_tradable,style_layer1,-0.12551435872013542,0.12551435872013542
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_leadlag_DBA_minus_SPY_13w_signal,relative_strength_leadlag,-0.11965441155937223,0.11965441155937223
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__raw,relative_strength_leadlag,-0.11965441155937223,0.11965441155937223
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,-0.11771401414732377,0.11771401414732377
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,relative_strength_leadlag,-0.11771401414732377,0.11771401414732377
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.11474224516210017,0.11474224516210017
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__strength_scaled_score,trend_breadth,0.11264120721873892,0.11264120721873892
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_breadth_ret13_positive_x_stressed_panic_signal,drawdown_stress,-0.10898518592911223,0.10898518592911223
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,-0.10852103906367373,0.10852103906367373
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_tradable,style_layer1,-0.10696821447855716,0.10696821447855716
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_score_asset_class_neutral_tradable,style_layer1,-0.10329296438313135,0.10329296438313135
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_tradable,volatility_quality,-0.09964509005713562,0.09964509005713562
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_drawdown_signal__strength_scaled_score,drawdown_stress,-0.09917043443688911,0.09917043443688911
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_carry_carry_yield_trailing_52w_tradable,style_layer1,-0.09811262795747926,0.09811262795747926
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,relative_strength_leadlag,-0.09739986116765233,0.09739986116765233
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,regime_recent_stress_26w,drawdown_stress,-0.09045915142994392,0.09045915142994392
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_leadlag_HYG_minus_LQD_13w_signal,relative_strength_leadlag,0.08528910247802858,0.08528910247802858
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_recent_stress_26w_signal,drawdown_stress,-0.08456946678656892,0.08456946678656892
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_recent_stress_26w_signal,drawdown_stress,-0.08456946678656892,0.08456946678656892
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,-0.0783441120697395,0.0783441120697395
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,-0.07811273229280695,0.07811273229280695
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.07593534639411197,0.07593534639411197
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_calm_trend,regime_state_context,0.07454399527847612,0.07454399527847612
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.06305339974339755,0.06305339974339755
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,-0.05768600202068621,0.05768600202068621
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_canary_breadth_pair_signal,trend_breadth,0.056469783933458466,0.056469783933458466
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_ggg1_trailing_vol_13w,volatility_quality,-0.04885101186276198,0.04885101186276198
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_ggg1_trailing_vol_26w,volatility_quality,-0.04839668706752834,0.04839668706752834
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_bab_bab_score_asset_class_neutral_tradable,style_layer1,-0.045727545530139004,0.045727545530139004
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,trend_breadth,0.04446656195009705,0.04446656195009705
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,trend_breadth,0.04446656195009705,0.04446656195009705
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_neutral_mixed,regime_state_context,0.04167356082358646,0.04167356082358646
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_breadth_ret13_positive_x_neutral_mixed_signal,trend_breadth,0.041563623573603735,0.041563623573603735
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.04136460393467029,0.04136460393467029
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_leadlag_HYG_minus_LQD_13w_x_calm_trend_signal,trend_breadth,0.037224632621308894,0.037224632621308894
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,trend_breadth,0.02901504276358858,0.02901504276358858
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_leadlag_EFA_minus_SPY_13w_signal,relative_strength_leadlag,-0.027195410618003034,0.027195410618003034
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__raw,relative_strength_leadlag,-0.027195410618003034,0.027195410618003034
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,relative_strength_leadlag,-0.025302316009597987,0.025302316009597987
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore,trend_breadth,0.02388916237822312,0.02388916237822312
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.02302439123137965,0.02302439123137965
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_recovery_confirmed,regime_state_context,0.02302439123137965,0.02302439123137965
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,-0.02299833721541548,0.02299833721541548
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,-0.021435918456318516,0.021435918456318516
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,relative_strength_leadlag,-0.021435918456318516,0.021435918456318516
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_recovery_fragile,regime_state_context,0.01978782716549494,0.01978782716549494
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.019689104539808204,0.019689104539808204
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,0.01839490489995399,0.01839490489995399
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__abs_strength,trend_breadth,0.01839490489995399,0.01839490489995399
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__raw,trend_breadth,0.01839490489995399,0.01839490489995399
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_DBA_minus_SPY_13w_signal__abs_strength,relative_strength_leadlag,0.00991138408428739,0.00991138408428739
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,z_l1_quality_quality_score_asset_class_neutral_tradable,volatility_quality,0.00773718879428793,0.00773718879428793
rule_int_market_trend_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,relative_strength_leadlag,-0.004018851358465819,0.004018851358465819
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_4w_score_tradable,style_layer1,-0.35121762595139616,0.35121762595139616
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,momentum,0.33616859429012597,0.33616859429012597
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,momentum,0.32115828986334066,0.32115828986334066
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,momentum,0.28997571136731204,0.28997571136731204
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_breadth_confirmation_breadth_confirmed_momentum_tradable,momentum,0.2839869546170105,0.2839869546170105
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_4w_asset_class_neutral_tradable,style_layer1,-0.2600509955289935,0.2600509955289935
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_market_trend_positive_signal,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_raw_event,trend_breadth,0.2474220415095525,0.2474220415095525
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__direction_strength,trend_breadth,0.24651894490393217,0.24651894490393217
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__percentile,trend_breadth,0.24651894490393217,0.24651894490393217
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_xsmom_xsmom_score_tradable,momentum,0.23930801766003493,0.23930801766003493
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__zscore,trend_breadth,0.22823611435372276,0.22823611435372276
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_bab_bab_score_tradable,style_layer1,-0.19246785867955368,0.19246785867955368
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_market_trend_positive,trend_breadth,0.18784555125641939,0.18784555125641939
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_reversal_reversal_1w_score_tradable,style_layer1,-0.17228501002331836,0.17228501002331836
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_stressed_panic,regime_state_context,-0.16761431694080306,0.16761431694080306
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.16709175799069645,0.16709175799069645
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal__zscore,drawdown_stress,0.1634983018737133,0.1634983018737133
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_leadlag_GLD_minus_SPY_13w_signal,relative_strength_leadlag,-0.15833671251928497,0.15833671251928497
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_leadlag_GLD_minus_SPY_13w_signal__raw,relative_strength_leadlag,-0.15833671251928497,0.15833671251928497
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal__percentile,drawdown_stress,0.15738185715141456,0.15738185715141456
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal__direction_strength,drawdown_stress,-0.15738185715141453,0.15738185715141453
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.1566910334103139,0.1566910334103139
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_leadlag_GLD_minus_SPY_13w_signal__zscore,relative_strength_leadlag,-0.15290549959000838,0.15290549959000838
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_breadth_ret26_positive_signal,trend_breadth,0.15255943409306374,0.15255943409306374
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_breadth_ret26_positive_signal,trend_breadth,0.15255943409306374,0.15255943409306374
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,relative_strength_leadlag,-0.15142187256142225,0.15142187256142225
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_leadlag_GLD_minus_SPY_13w_signal__percentile,relative_strength_leadlag,-0.15142187256142225,0.15142187256142225
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_market_drawdown_signal,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal__abs_strength,drawdown_stress,-0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_drawdown_signal__raw,drawdown_stress,0.14254580725200322,0.14254580725200322
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_breadth_ret13_positive_signal,trend_breadth,0.13893615120069713,0.13893615120069713
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_market_drawdown,drawdown_stress,0.13610645072215807,0.13610645072215807
rule_int_market_trend_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,z_l1_xsmom_xsmom_asset_class_neutral_tradable,momentum,0.136073264545941,0.136073264545941
