rule_name,target,market_state,n_state_obs,n_events,event_frequency,precision,baseline_precision,precision_lift,avg_forward_return,baseline_avg_forward_return
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,3384,0.6600351082504389,0.2579787234042553,0.2580456407255705,-6.691732131519634e-05,0.022875046996876456,0.015539357936034136
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,277,0.021860942309210006,0.259927797833935,0.2599636966301002,-3.589879616522351e-05,-0.002295847975300031,0.007886207812807192
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,104,0.08545603944124898,0.25961538461538464,0.25883319638455216,0.0007821882308324812,0.005044469414238872,0.004723361628163968
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,3384,0.6556868823871342,0.2579787234042553,0.25808951753536136,-0.00011079413110604008,0.013043017323696436,0.006705046995841937
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,277,0.02204360974056979,0.259927797833935,0.2599872672290307,-5.9469395095712585e-05,0.013192546571534562,0.014558561184797762
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,104,0.08545603944124898,0.25961538461538464,0.25883319638455216,0.0007821882308324812,0.021056129451283562,0.0002025645882895124
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,3384,0.6601638704642997,0.2579787234042553,0.25809598127194694,-0.0001172578676916225,0.022875046996876456,0.01555455556525306
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,0,0.0,,0.2599021619062648,,,0.007864108633122808
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,0.004480230484619026
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,0,0.0,,0.2580395195660597,,,0.006686765824965065
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,0,0.0,,0.25992521282520487,,,0.014527301328741162
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,-0.00022790410775056337
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,0,0.0,,0.2580456407255705,,,0.015539357936034136
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,0,0.0,,0.2599636966301002,,,0.007886207812807192
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.004723361628163968
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,0,0.0,,0.25808951753536136,,,0.006705046995841937
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,0,0.0,,0.2599872672290307,,,0.014558561184797762
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.0002025645882895124
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,0,0.0,,0.25809598127194694,,,0.01555455556525306
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,0,0.0,,0.2599021619062648,,,0.007864108633122808
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,0.004480230484619026
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,0,0.0,,0.2580395195660597,,,0.006686765824965065
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,0,0.0,,0.25992521282520487,,,0.014527301328741162
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,-0.00022790410775056337
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,0,0.0,,0.2580456407255705,,,0.015539357936034136
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,0,0.0,,0.2599636966301002,,,0.007886207812807192
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.004723361628163968
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,0,0.0,,0.25808951753536136,,,0.006705046995841937
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,0,0.0,,0.2599872672290307,,,0.014558561184797762
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.0002025645882895124
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,0,0.0,,0.25809598127194694,,,0.01555455556525306
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,0,0.0,,0.2599021619062648,,,0.007864108633122808
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,0.004480230484619026
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,0,0.0,,0.2580395195660597,,,0.006686765824965065
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,0,0.0,,0.25992521282520487,,,0.014527301328741162
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,0,0.0,,0.2581967213114754,,,-0.00022790410775056337
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,0,0.0,,0.2580456407255705,,,0.015539357936034136
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,0,0.0,,0.2599636966301002,,,0.007886207812807192
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.004723361628163968
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,0,0.0,,0.25808951753536136,,,0.006705046995841937
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,0,0.0,,0.2599872672290307,,,0.014558561184797762
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,0,0.0,,0.25883319638455216,,,0.0002025645882895124
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,0,0.0,,0.25809598127194694,,,0.01555455556525306
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,9,0.0010105546822366943,0.2222222222222222,0.25971255333483045,-0.037490331112608244,0.016456910611758312,0.0014150441011628431
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,183,0.01443900899479249,0.29508196721311475,0.2599021619062648,0.03517980530684994,0.02771737738084391,0.007864108633122808
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,184,0.13189964157706094,0.34782608695652173,0.25806451612903225,0.08976157082748948,0.00483591728042285,0.005740015900132737
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,12,0.009836065573770493,0.6666666666666666,0.2581967213114754,0.4084699453551912,0.02998238524588133,0.004480230484619026
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,0,0.0,,0.2580395195660597,,,0.006686765824965065
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,9,0.0010105546822366943,0.3333333333333333,0.25971255333483045,0.07362077999850286,0.004442668144051609,0.00410352140722696
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,183,0.01455963083777548,0.3114754098360656,0.25992521282520487,0.05155019701086072,0.045994714878502055,0.014527301328741162
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,184,0.13189964157706094,0.32608695652173914,0.25806451612903225,0.06802244039270688,0.02008020627747783,0.019242971263184132
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,12,0.009836065573770493,0.5833333333333334,0.2581967213114754,0.32513661202185795,0.007875068889842778,-0.00022790410775056337
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,0,0.0,,0.2580456407255705,,,0.015539357936034136
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,9,0.0010105546822366943,0.3333333333333333,0.25971255333483045,0.07362077999850286,0.016456910611758312,0.0014150441011628431
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,183,0.014442427590561123,0.2459016393442623,0.2599636966301002,-0.014062057285837926,0.02771737738084391,0.007886207812807192
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,184,0.13189964157706094,0.266304347826087,0.25806451612903225,0.008239831697054723,0.00483591728042285,0.005740015900132737
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,12,0.009860312243221035,0.5833333333333334,0.25883319638455216,0.3245001369487812,0.02998238524588133,0.004723361628163968
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,0,0.0,,0.25808951753536136,,,0.006705046995841937
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,9,0.0010105546822366943,0.2222222222222222,0.25971255333483045,-0.037490331112608244,0.004442668144051609,0.00410352140722696
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,183,0.014563106796116505,0.2786885245901639,0.2599872672290307,0.018701257361133206,0.045994714878502055,0.014558561184797762
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,184,0.13189964157706094,0.17391304347826086,0.25806451612903225,-0.08415147265077139,0.02008020627747783,0.019242971263184132
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,12,0.009860312243221035,0.3333333333333333,0.25883319638455216,0.07450013694878116,0.007875068889842778,0.0002025645882895124
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,0,0.0,,0.25809598127194694,,,0.01555455556525306
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,2591,0.2909274646305861,0.28135854882284833,0.25971255333483045,0.021645995488017877,0.0018481121250983005,0.0014150441011628431
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,2984,0.2354426384724633,0.289544235924933,0.2599021619062648,0.029642074018668196,0.0077138950303607305,0.007864108633122808
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,117,0.08387096774193549,0.358974358974359,0.25806451612903225,0.10090984284532672,0.019166599883621998,0.005740015900132737
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,86,0.07049180327868852,0.313953488372093,0.2581967213114754,0.05575676706061761,0.017946117231805947,0.004480230484619026
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,176,0.03409531189461449,0.3352272727272727,0.2580395195660597,0.07718775316121301,-1.3768617167896195e-05,0.006686765824965065
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,2591,0.2909274646305861,0.3029718255499807,0.25971255333483045,0.043259272215150246,0.007185860969913426,0.00410352140722696
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,2956,0.23518179648341156,0.2706359945872801,0.25992521282520487,0.010710781762075239,0.011460381244024894,0.014527301328741162
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,117,0.08387096774193549,0.3076923076923077,0.25806451612903225,0.04962779156327546,0.034162881774479535,0.019242971263184132
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,86,0.07049180327868852,0.29069767441860467,0.2581967213114754,0.03250095310712925,0.005408424283350943,-0.00022790410775056337
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,169,0.032962746245367665,0.28402366863905326,0.2580456407255705,0.02597802791348275,-0.0030286247510093447,0.015539357936034136
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,2591,0.2909274646305861,0.2620609803164801,0.25971255333483045,0.002348426981649665,0.0018481121250983005,0.0014150441011628431
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,2984,0.23549838213242838,0.27949061662198393,0.2599636966301002,0.019526919991883718,0.0077138950303607305,0.007886207812807192
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,117,0.08387096774193549,0.3162393162393162,0.25806451612903225,0.058174800110283975,0.019166599883621998,0.005740015900132737
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,86,0.07066557107641742,0.3488372093023256,0.25883319638455216,0.09000401291777343,0.017946117231805947,0.004723361628163968
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,176,0.034101918232900603,0.3352272727272727,0.25808951753536136,0.07713775519191135,-1.3768617167896195e-05,0.006705046995841937
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,2591,0.2909274646305861,0.260903126206098,0.25971255333483045,0.001190572871267559,0.007185860969913426,0.00410352140722696
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,2956,0.23523794365748846,0.2655615696887686,0.2599872672290307,0.00557430245973789,0.011460381244024894,0.014558561184797762
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,117,0.08387096774193549,0.26495726495726496,0.25806451612903225,0.006892748828232709,0.034162881774479535,0.019242971263184132
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,86,0.07066557107641742,0.22093023255813954,0.25883319638455216,-0.03790296382641262,0.005408424283350943,0.0002025645882895124
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,169,0.03296917674600078,0.27218934911242604,0.25809598127194694,0.014093367840479099,-0.0030286247510093447,0.01555455556525306
