candidate,generated_at,source_file,parameters,parent_candidate,artifact_class,promotion_status,annual_return,annual_vol,sharpe,max_drawdown,cvar_5,avg_turnover,holdout_ann_return,holdout_sharpe,validation_verdict,trial_count_used,dsr_proxy,pbo_proxy,multiple_testing_adjusted_support
baseline_hrp_default,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_baseline_hrp_default.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,diagnostic-only,not_promoted,0.0505799560417832,0.0636599924766644,0.7945328623832953,-0.1222088537311896,-0.0223336633997955,0.0563771114593506,,,overfit_risk,3869.0,0.4730697777168201,0.6666666666666666,0.0
baseline_max_div_default,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_baseline_max_div_default.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,diagnostic-only,not_promoted,0.0504051766609046,0.063735431620623,0.790850165743521,-0.127180423620318,-0.0221490253456791,0.0562852952461779,,,overfit_risk,3869.0,0.4643040153900435,0.6666666666666666,0.0
improved_frontier_phase5_fragility_guard,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_frontier_phase5_fragility_guard.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,production,current_production,0.0713416943193356,0.0752346635453412,0.9482556438408292,-0.1160345788576096,-0.0249479288573999,0.0673878026565274,0.1790929966410082,2.1785851785849784,not_scanned,,,,
improved_herc_recovery_tilt,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_herc_recovery_tilt.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0649157321302329,0.0786068069436516,0.8258283812083478,-0.1558287469150604,-0.0259543010252944,0.0565153759773694,,,overfit_risk,3869.0,0.5321857121561496,0.6666666666666666,0.0
improved_herc_selective,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_herc_selective.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0616477074650363,0.0746166048019806,0.8261928779611261,-0.152083582897532,-0.0248341687606606,0.0540110784986826,,,overfit_risk,3869.0,0.524790096018265,0.6666666666666666,0.0
improved_hrp_beta_participation,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_beta_participation.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0682409412560207,0.0772814965074993,0.8830178547254023,-0.1495493659570838,-0.0259188647080459,0.0591139061493838,,,overfit_risk,3869.0,0.622051683511287,0.6666666666666666,0.0
improved_hrp_calm_confirmed_fragile_leadership,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_calm_confirmed_fragile_leadership.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0686476063590497,0.0780705158390809,0.8793025846088465,-0.1456644700154657,-0.0262533751231305,0.055627737910887,,,overfit_risk,3869.0,0.6212432198393923,0.6666666666666666,0.0
improved_hrp_calm_confirmed_leadership,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_calm_confirmed_leadership.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0685572397086775,0.0780233348226753,0.8786761020211261,-0.1456644700154655,-0.0262415222215726,0.055509907328551,,,overfit_risk,3869.0,0.6202109802616806,0.6666666666666666,0.0
improved_hrp_confirmed_leadership,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_confirmed_leadership.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0685242798675784,0.0780978046518468,0.8774162112885715,-0.1428344425733756,-0.0262943927968932,0.0564556005459321,,,overfit_risk,3869.0,0.6193698163519912,0.6666666666666666,0.0
improved_hrp_continuous_overlay_careful,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_continuous_overlay_careful.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0690652754592529,0.0789637383669128,0.8746454624315558,-0.151364906901841,-0.0264641965727956,0.0564621488625983,,,overfit_risk,3869.0,0.6128004636142924,0.6666666666666666,0.0
improved_hrp_cta_vol_managed_local,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_cta_vol_managed_local.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.065631418965558,0.0749821987127153,0.8752933375162327,-0.1371114431813923,-0.0253536013897264,0.0464763935175609,,,overfit_risk,3869.0,0.6148407976124766,0.6666666666666666,0.0
improved_hrp_fragile_expression,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_fragile_expression.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0669831584488092,0.0766713700235434,0.8736397749021665,-0.1428344425733756,-0.025783059942337,0.0558230492755362,,,overfit_risk,3869.0,0.6107889677830772,0.6666666666666666,0.0
improved_hrp_fragile_participation,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_fragile_participation.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0659301214107725,0.0757387552352463,0.8704938601907588,-0.1428344425733754,-0.0254170521826705,0.0558638705090841,,,overfit_risk,3869.0,0.6044298169811397,0.6666666666666666,0.0
improved_hrp_good_state_combo_plus,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_combo_plus.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0696794500513462,0.0793679913971436,0.8779288580289555,-0.1501483985676267,-0.026654296027379,0.0565646239380716,,,overfit_risk,3869.0,0.618828494161762,0.6666666666666666,0.0
improved_hrp_good_state_fragile_combo,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_fragile_combo.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0679700691124709,0.0776160753477634,0.8757215410329245,-0.1428344425733757,-0.0261285750368346,0.0561044801972383,,,overfit_risk,3869.0,0.615856796629433,0.6666666666666666,0.0
improved_hrp_good_state_mix_rotation,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_mix_rotation.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0682061210793152,0.0779338807161912,0.8751793244801805,-0.1465002661467704,-0.0261934856402929,0.0560107689230604,,,overfit_risk,3869.0,0.6137039198979779,0.6666666666666666,0.0
improved_hrp_good_state_offense,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_offense.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0678797555377694,0.0775122924059801,0.8757289125477153,-0.1428344425733756,-0.0261108887039346,0.0556385665493543,,,overfit_risk,3869.0,0.6156076768296344,0.6666666666666666,0.0
improved_hrp_good_state_stabilizer,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_stabilizer.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0679700691124709,0.0776160753477634,0.8757215410329245,-0.1428344425733757,-0.0261285750368346,0.0561044801972383,,,overfit_risk,3869.0,0.615856796629433,0.6666666666666666,0.0
improved_hrp_good_state_strong_offense,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_strong_offense.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0694423710597029,0.0790418167168031,0.878552315017078,-0.1464213276851629,-0.0265897874840107,0.0566593055750032,,,overfit_risk,3869.0,0.6211083486316845,0.6666666666666666,0.0
improved_hrp_good_state_transition_aware,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_good_state_transition_aware.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0685455877924432,0.0781950810506558,0.876597183242747,-0.1428344425733757,-0.0263552255087065,0.0564206467746666,,,overfit_risk,3869.0,0.6180542355651002,0.6666666666666666,0.0
improved_hrp_layer3_expression_relax,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_layer3_expression_relax.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0670784901351897,0.0773671343773798,0.8670153117988784,-0.1478270628550071,-0.0260628655608064,0.0555595300673844,,,overfit_risk,3869.0,0.5990443867324847,0.6666666666666666,0.0
improved_hrp_neutral_ease,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_neutral_ease.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.066896618531544,0.0765658134900127,0.8737139394498837,-0.1428344425733756,-0.0257647060965308,0.055288447742454,,,overfit_risk,3869.0,0.6106262135501738,0.6666666666666666,0.0
improved_hrp_neutral_ease_beta_diag,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_neutral_ease_beta_diag.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684103597245002,0.0776817801974507,0.8806487126146635,-0.1473121539176644,-0.0261233675909578,0.0575725596523018,,,overfit_risk,3869.0,0.6202916352563747,0.6666666666666666,0.0
improved_hrp_neutral_fragile_combo,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_neutral_fragile_combo.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.066935540916557,0.076642790163167,0.8733442607459371,-0.1428344425733756,-0.0257754192758479,0.055662330230016,,,overfit_risk,3869.0,0.610267528113884,0.6666666666666666,0.0
improved_hrp_non_self_gated_relief_flat,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_non_self_gated_relief_flat.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684389919670804,0.0781022269973888,0.8762745263252042,-0.1428344425733755,-0.0263039690771846,0.0565010027479764,,,overfit_risk,3869.0,0.6175526757473625,0.6666666666666666,0.0
improved_hrp_non_self_gated_relief_narrow,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_non_self_gated_relief_narrow.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0683805655893095,0.0780351781883858,0.8762787139952573,-0.1428344425733756,-0.0262788564131939,0.0563706124321172,,,overfit_risk,3869.0,0.6174162867661291,0.6666666666666666,0.0
improved_hrp_non_self_gated_relief_narrow_plus_confirmed,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_non_self_gated_relief_narrow_plus_confirmed.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0683958998197509,0.0780495041719928,0.8763143410755192,-0.1428344425733756,-0.0262797334669584,0.0563578346141469,,,overfit_risk,3869.0,0.6175097865149823,0.6666666666666666,0.0
improved_hrp_overlay_cash_wider_cap,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_overlay_cash_wider_cap.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684289775848032,0.078085606895181,0.8763327878934147,-0.1428344425733756,-0.0262935329123478,0.0564043565614625,,,overfit_risk,3869.0,0.6176116040552301,0.6666666666666666,0.0
improved_hrp_overlay_cash_wider_cap_persistence_gated,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_overlay_cash_wider_cap_persistence_gated.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684254898045155,0.0780830134595693,0.8763172266647427,-0.1428344425733756,-0.0262926385648089,0.0563899999909961,,,overfit_risk,3869.0,0.6175810423960726,0.6666666666666666,0.0
improved_hrp_phase1_combo_f_a_plus_e,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_combo_f_a_plus_e.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0688974616350897,0.0781838452449629,0.8812237543347038,-0.1448782897035911,-0.0262803054779191,0.0556056521277553,,,overfit_risk,3869.0,0.6250216794083497,0.6666666666666666,0.0
improved_hrp_phase1_combo_g_a_e_d_restricted,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_combo_g_a_e_d_restricted.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0696783343026297,0.0791227614654028,0.8806357742341585,-0.1503328803202266,-0.0265041133964606,0.0561236407477765,,,overfit_risk,3869.0,0.6230589369730818,0.6666666666666666,0.0
improved_hrp_phase1_confidence_gated,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_confidence_gated.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684292482769097,0.0780881171318901,0.8763080836144805,-0.1428344425733757,-0.0262936225379744,0.0564006128071684,,,overfit_risk,3869.0,0.6175797723003427,0.6666666666666666,0.0
improved_hrp_phase1_continuous_confidence,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_continuous_confidence.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0684278510320066,0.0780889062867407,0.8762813347742521,-0.1428344425733756,-0.0262944596981503,0.0564049158950917,,,overfit_risk,3869.0,0.6175386051847658,0.6666666666666666,0.0
improved_hrp_phase1_dynamic_risk_budget,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_dynamic_risk_budget.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0685423808097553,0.0776560734106178,0.8826403113035032,-0.1397540394638661,-0.0261137287994972,0.0561454199743492,,,overfit_risk,3869.0,0.6287409620026415,0.6666666666666666,0.0
improved_hrp_phase1_internal_redeploy,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_internal_redeploy.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0692629186922819,0.0792848124837338,0.8735962982379762,-0.1491021260643428,-0.0266314085615734,0.0568817525154062,,,overfit_risk,3869.0,0.6124112961863791,0.6666666666666666,0.0
improved_hrp_phase1_leadership,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_phase1_leadership.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0687197163493129,0.078305940175063,0.8775798642565446,-0.1455049577108818,-0.0263559518946164,0.055688237623245,,,overfit_risk,3869.0,0.6188388269063128,0.6666666666666666,0.0
improved_hrp_recovery_concentrated,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_recovery_concentrated.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0653227314317557,0.0752686636608901,0.8678609165436485,-0.1314791153548588,-0.0254242211275406,0.0573912169907855,,,overfit_risk,3869.0,0.6019721071625471,0.6666666666666666,0.0
improved_hrp_recovery_split,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_recovery_split.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.065873843970285,0.0756722002348768,0.8705157741656919,-0.1428344425733756,-0.0254057408141847,0.0555495775044983,,,overfit_risk,3869.0,0.6043184551545382,0.6666666666666666,0.0
improved_hrp_recovery_split_confirmed_offense,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_recovery_split_confirmed_offense.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0661629069959084,0.0760283931275521,0.8702394496870076,-0.1428344425733756,-0.0254861562501148,0.0564572324714306,,,overfit_risk,3869.0,0.6052072339713388,0.6666666666666666,0.0
improved_hrp_recovery_split_confirmed_offense_neutral_ease,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_recovery_split_confirmed_offense_neutral_ease.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0671614283866535,0.0769311652368423,0.8730067740412947,-0.1428344425733756,-0.0258484542019709,0.0563319361786316,,,overfit_risk,3869.0,0.6108761214703575,0.6666666666666666,0.0
improved_hrp_recovery_tilt,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_recovery_tilt.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0658926745658701,0.0756602321964321,0.8709023571960093,-0.1428344425733756,-0.0254033590272718,0.0554757382088178,,,overfit_risk,3869.0,0.6048388311703304,0.6666666666666666,0.0
improved_hrp_selective,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_selective.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.062383366490629,0.0719672621461359,0.8668297866320672,-0.1405480828600404,-0.0244085633478099,0.0531021821852437,,,overfit_risk,3869.0,0.5907472348525308,0.6666666666666666,0.0
improved_hrp_self_gated_relief_targeted,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_self_gated_relief_targeted.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0682983450725081,0.0779461280954763,0.8762249869403306,-0.1428344425733757,-0.0262448867828422,0.0562530131477248,,,overfit_risk,3869.0,0.6171516794979834,0.6666666666666666,0.0
improved_hrp_separate_canary_proxy,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_separate_canary_proxy.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0682434522249322,0.0779404517567537,0.8755845095421673,-0.1428344425733756,-0.0262514330349974,0.0562403062369058,,,overfit_risk,3869.0,0.6161692014203564,0.6666666666666666,0.0
improved_hrp_stacked_defense_asymmetric_speed,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_stacked_defense_asymmetric_speed.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0679070002085593,0.0776085624568646,0.8749936612510056,-0.1428344425733757,-0.0261319659590377,0.0561733194919731,,,overfit_risk,3869.0,0.6147806594766818,0.6666666666666666,0.0
improved_hrp_stacked_defense_continuous_overlay,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_stacked_defense_continuous_overlay.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0704930846510301,0.0803598174282678,0.8772180787239198,-0.1590135534297938,-0.0267829798567889,0.0570504656262962,,,overfit_risk,3869.0,0.6157314397112137,0.6666666666666666,0.0
improved_hrp_stacked_defense_continuous_self_gated_combo,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_stacked_defense_continuous_self_gated_combo.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0714012446852112,0.0812631383326902,0.8786424712382565,-0.1603610356574739,-0.02706620548645,0.0574010558608342,,,overfit_risk,3869.0,0.6190314416626885,0.6666666666666666,0.0
improved_hrp_stacked_defense_self_gated_overlay,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_stacked_defense_self_gated_overlay.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0690554850492706,0.0787053031221444,0.8773930384602158,-0.1453665772016035,-0.0264381987925798,0.0564720936840314,,,overfit_risk,3869.0,0.6194349756688242,0.6666666666666666,0.0
improved_hrp_strength_weighted_selective,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_strength_weighted_selective.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0653505448385516,0.0775440471290968,0.8427538574270537,-0.1484013594344115,-0.0262992285283364,0.0560827494529011,,,overfit_risk,3869.0,0.5562837430656676,0.6666666666666666,0.0
improved_hrp_targeted_relief_continuous_combo,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_targeted_relief_continuous_combo.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0694009603891439,0.079305909538066,0.8751045261744606,-0.1513649069018408,-0.0265869724651513,0.0565904331540835,,,overfit_risk,3869.0,0.6141305788518407,0.6666666666666666,0.0
improved_hrp_threshold_recentering,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_threshold_recentering.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0679700691124709,0.0776160753477634,0.8757215410329245,-0.1428344425733757,-0.0261285750368346,0.0561044801972383,,,overfit_risk,3869.0,0.615856796629433,0.6666666666666666,0.0
improved_hrp_trend_horizon_ensemble,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_hrp_trend_horizon_ensemble.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0679700691124709,0.0776160753477634,0.8757215410329245,-0.1428344425733757,-0.0261285750368346,0.0561044801972383,,,overfit_risk,3869.0,0.615856796629433,0.6666666666666666,0.0
improved_inverse_vol_recovery_tilt,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_inverse_vol_recovery_tilt.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0661359141181312,0.0782628176415462,0.8450489786994667,-0.1556279172515985,-0.0260403090137626,0.0564356214118761,,,overfit_risk,3869.0,0.5642554948152323,0.6666666666666666,0.0
improved_inverse_vol_selective,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_inverse_vol_selective.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0624246998462323,0.0744739479927398,0.8382085484754733,-0.1537449088148886,-0.024962096788505,0.0539723472734906,,,overfit_risk,3869.0,0.5459981952510075,0.6666666666666666,0.0
improved_max_div_recovery_tilt,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_max_div_recovery_tilt.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0659521470040043,0.0762327710230761,0.865141672261135,-0.1504226012090043,-0.0253811613963734,0.0540381740063354,,,overfit_risk,3869.0,0.5933630080192314,0.6666666666666666,0.0
improved_max_div_selective,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_max_div_selective.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.062367087857958,0.0725171210884897,0.8600325953626038,-0.1482426855932915,-0.0243912614801374,0.0520291631133812,,,overfit_risk,3869.0,0.5773821858766987,0.6666666666666666,0.0
improved_phase2_aggressive_balanced_mandate,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_balanced_mandate.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0742464968962086,0.0800499492579178,0.9275021106757892,-0.1328652622545117,-0.0265731075100731,0.0629168469247618,,,overfit_risk,3869.0,0.6970344219322577,0.6666666666666666,0.0
improved_phase2_aggressive_calm_offense_unlock,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_calm_offense_unlock.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0714277240945611,0.077846719336419,0.9175431502242514,-0.1274936202121473,-0.0259728285756481,0.0619388672829879,,,overfit_risk,3869.0,0.6822478759618008,0.6666666666666666,0.0
improved_phase2_aggressive_neutral_cash_unlock,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_neutral_cash_unlock.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0738918124984719,0.0785913124862045,0.940203314602266,-0.1250434472587279,-0.0260483640572594,0.0629152169736412,,,overfit_risk,3869.0,0.7162158029451355,0.6666666666666666,0.0
improved_phase2_aggressive_nonstressed_offense_mandate,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_nonstressed_offense_mandate.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0743869505673029,0.0807471661507117,0.92123295607009,-0.1364999128686342,-0.0268084505670137,0.0634507364348101,,,overfit_risk,3869.0,0.6877009963603813,0.6666666666666666,0.0
improved_phase2_aggressive_recovery_confirmed_boost,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_recovery_confirmed_boost.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0714749768217815,0.076238000076351,0.9375242890710748,-0.1174914444111334,-0.0253698395572613,0.0623756627678164,,,overfit_risk,3869.0,0.7128955507775604,0.6666666666666666,0.0
improved_phase2_aggressive_stretch_mandate,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2_aggressive_stretch_mandate.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.074874137018279,0.0818839069542325,0.9143938021927622,-0.1427097914060067,-0.0271697838775977,0.0638279968065681,,,overfit_risk,3869.0,0.6765135943939473,0.6666666666666666,0.0
improved_phase2a_combo_erc_plus_principled_continuous,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2a_combo_erc_plus_principled_continuous.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0661185922147027,0.0782404214177361,0.8450694796451402,-0.1456994177526507,-0.0260331909385314,0.0515763355420977,,,overfit_risk,3869.0,0.5760125826538526,0.6666666666666666,0.0
improved_phase2a_combo_herc_plus_principled_continuous,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase2a_combo_herc_plus_principled_continuous.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0676190084851442,0.080655938170878,0.8383636718958785,-0.1543699499210681,-0.0267149926564713,0.0570332030962224,,,overfit_risk,3869.0,0.5575480672281541,0.6666666666666666,0.0
