Date,Ticker,own_momentum_26_4w_observed,asset_class_breadth_confirmation_observed,breadth_confirmation_multiplier_observed,breadth_confirmed_momentum_observed,breadth_confirmed_momentum_tradable,breadth_confirmed_momentum_score_observed,breadth_confirmed_momentum_score_tradable,asset_class
2018-08-31,XLK,0.08164699700108691,0.6842105263157895,1.1842105263157894,0.0966872332907608,0.060717225075554555,0.588235294117647,0.5294117647058822,Equities
2018-08-31,XLI,0.017717570531765148,0.6842105263157895,1.1842105263157894,0.020981333524458724,-0.01325639789155021,0.0,-0.3529411764705882,Equities
2018-08-31,XLF,-0.003353954681118987,0.6842105263157895,0.8157894736842105,-0.0027361209240707525,-0.02558935707831521,-0.5882352941176471,-0.5882352941176471,Equities
2018-08-31,XLE,0.13947056743447717,0.6842105263157895,1.1842105263157894,0.165162514067144,0.1327185735218427,0.9705882352941178,0.9705882352941178,Equities
2018-08-31,XLB,0.014137869996929675,0.6842105263157895,1.1842105263157894,0.016742214470048297,-0.023612683979144164,-0.05882352941176472,-0.5294117647058824,Equities
2018-08-31,VUG,0.08014628815343361,0.6842105263157895,1.1842105263157894,0.09491007807643453,0.05283776248928576,0.47058823529411775,0.47058823529411775,Equities
2018-08-31,VTV,0.047074974903100975,0.6842105263157895,1.1842105263157894,0.05574668080630378,0.018733817466618195,0.2941176470588236,0.17647058823529416,Equities
2018-08-31,VNQ,0.15363906945149286,0.7142857142857143,1.2142857142857144,0.18656172719109848,0.10476096327627574,0.9705882352941178,0.9705882352941178,REITs
2018-08-31,TLT,0.018648754478897578,1.0,1.5,0.027973131718346367,0.03356584926933526,0.11764705882352944,0.2941176470588236,Bonds
2018-08-31,XLY,0.09154784861177223,0.6842105263157895,1.1842105263157894,0.108411925987625,0.061561632599007696,0.7058823529411764,0.588235294117647,Equities
2018-08-31,IEF,0.0059540524845467235,1.0,1.5,0.008931078726820085,0.00816926159616016,-0.3529411764705882,-0.11764705882352944,Bonds
2018-08-31,EEM,-0.0754453236296111,0.6842105263157895,0.8157894736842105,-0.06154750085573536,-0.09278668849857713,-0.7058823529411764,-0.8235294117647058,Equities
2018-08-31,QQQ,0.08897097082825978,0.6842105263157895,1.1842105263157894,0.10536036019136025,0.061754509370218764,0.6470588235294117,0.6470588235294117,Equities
2018-08-31,EFA,0.0007706893876071597,0.6842105263157895,1.1842105263157894,0.000912658485324268,-0.016009749381812266,-0.47058823529411764,-0.4117647058823529,Equities
2018-08-31,EWJ,-0.015784498207649045,0.6842105263157895,0.8157894736842105,-0.012876827485187379,-0.027949078086297537,-0.6470588235294117,-0.6470588235294117,Equities
2018-08-31,GLD,-0.08349949175904903,0.3333333333333333,1.1666666666666667,-0.09741607371889054,-0.10897941555394092,-0.9705882352941176,-0.9705882352941176,Commodities
2018-08-31,LQD,0.008480438197401963,1.0,1.5,0.012720657296102944,0.0007640223765018606,-0.17647058823529416,-0.23529411764705888,Bonds
2018-08-31,SHY,0.003378262170921964,1.0,1.5,0.005067393256382946,0.004665552886372604,-0.4117647058823529,-0.17647058823529416,Bonds
2018-08-31,IWM,0.09864165961914528,0.6842105263157895,1.1842105263157894,0.11681249165425098,0.08172584451831556,0.7647058823529411,0.8823529411764706,Equities
2018-08-31,IAU,-0.08201892246236886,0.3333333333333333,1.1666666666666667,-0.09568874287276367,-0.10858792777307615,-0.8823529411764706,-0.8823529411764706,Commodities
2018-08-31,VWO,-0.07602731383638361,0.6842105263157895,0.8157894736842105,-0.062022282340207686,-0.09088455053285861,-0.7647058823529411,-0.7647058823529411,Equities
2018-08-31,USO,0.1535974607746502,0.3333333333333333,0.8333333333333333,0.12799788397887515,0.08091877742093626,0.8823529411764706,0.8235294117647058,Commodities
2018-08-31,SLV,-0.06812341844672076,0.3333333333333333,1.1666666666666667,-0.07947732152117423,-0.08723544560875482,-0.8235294117647058,-0.7058823529411764,Commodities
2018-08-31,DBA,-0.09695720481721448,0.3333333333333333,1.1666666666666667,-0.11311673895341691,-0.11378726303791503,-0.9705882352941176,-0.9705882352941176,Commodities
2018-08-31,UUP,0.07060841032089304,0.7142857142857143,1.2142857142857144,0.08573878396108442,0.0711490519366413,0.41176470588235303,0.7647058823529411,FX
2018-08-31,MBB,0.007694357541853103,1.0,1.5,0.011541536312779654,0.00933696053754951,-0.23529411764705888,-0.05882352941176472,Bonds
2018-08-31,HYG,0.02421289716013364,1.0,1.5,0.03631934574020046,0.02376051056338302,0.23529411764705888,0.23529411764705888,Bonds
2018-08-31,BIL,0.006688344538869906,1.0,1.5,0.010032516808304859,0.010098585105585256,-0.2941176470588235,0.0,Bonds
2018-08-31,VEA,0.0007251530352192503,0.6842105263157895,1.1842105263157894,0.0008587338574964806,-0.01739897441271999,-0.5294117647058824,-0.47058823529411764,Equities
2018-08-31,PDBC,0.029293520736674905,0.3333333333333333,0.8333333333333333,0.024411267280562417,0.011669425504200987,0.05882352941176472,0.05882352941176472,Commodities
2018-09-07,TIP,0.017020689681695345,0.875,1.375,0.0234034483123311,0.016546214295016015,0.23529411764705888,-0.11764705882352944,Bonds
2018-09-07,SPY,0.02402801105611907,0.47368421052631576,0.9736842105263157,0.02339569497569488,0.07452760428015724,0.17647058823529416,0.3529411764705883,Equities
2018-09-07,XLV,0.043557025619280765,0.47368421052631576,0.9736842105263157,0.0424107881029839,0.09655226831255291,0.47058823529411775,0.5294117647058822,Equities
2018-09-07,XLU,0.09067569906158557,0.47368421052631576,0.9736842105263157,0.08828949645470173,0.12714495781642088,0.8823529411764706,0.8235294117647058,Equities
2018-09-07,XLP,-0.011838972745143339,0.47368421052631576,1.0263157894736843,-0.012150524659489218,0.028154646385559548,-0.2941176470588235,0.17647058823529416,Equities
2018-09-07,XLK,0.042660101421593044,0.47368421052631576,0.9736842105263157,0.04153746717365638,0.0966872332907608,0.41176470588235303,0.588235294117647,Equities
2018-09-07,XLI,-0.03537529434439757,0.47368421052631576,1.0263157894736843,-0.03630622314293435,0.020981333524458724,-0.4117647058823529,0.0,Equities
2018-09-07,XLF,-0.05072669564005139,0.47368421052631576,1.0263157894736843,-0.05206160868321064,-0.0027361209240707525,-0.6470588235294117,-0.5882352941176471,Equities
2018-09-07,XLE,0.11524088362708662,0.47368421052631576,0.9736842105263157,0.11220822879479486,0.165162514067144,0.9705882352941178,0.9705882352941178,Equities
2018-09-07,XLB,-0.03492515581565969,0.47368421052631576,1.0263157894736843,-0.035844238863440216,0.016742214470048297,-0.3529411764705882,-0.05882352941176472,Equities
2018-09-07,VUG,0.03798014266286254,0.47368421052631576,0.9736842105263157,0.036980665224366153,0.09491007807643453,0.3529411764705883,0.47058823529411775,Equities
2018-09-07,VTV,0.011952465220250286,0.47368421052631576,0.9736842105263157,0.011637926661822645,0.05574668080630378,-0.11764705882352944,0.2941176470588236,Equities
2018-09-07,VNQ,0.10227856721091966,0.5428571428571428,1.0428571428571427,0.10666193437710192,0.18656172719109848,0.9705882352941178,0.9705882352941178,REITs
2018-09-07,TLT,0.03480027260278584,0.875,1.375,0.04785037482883053,0.027973131718346367,0.588235294117647,0.11764705882352944,Bonds
2018-09-07,XLY,0.06691309389808842,0.47368421052631576,0.9736842105263157,0.06515222300603345,0.108411925987625,0.7058823529411764,0.7058823529411764,Equities
2018-09-07,IEF,0.013873238537262855,0.875,1.375,0.019075702988736426,0.008931078726820085,0.11764705882352944,-0.3529411764705882,Bonds
2018-09-07,EEM,-0.12618765072501303,0.47368421052631576,1.0263157894736843,-0.12950837837567128,-0.06154750085573536,-0.9705882352941176,-0.7058823529411764,Equities
2018-09-07,QQQ,0.046430344489049036,0.47368421052631576,0.9736842105263157,0.04520849331828458,0.10536036019136025,0.5294117647058822,0.6470588235294117,Equities
2018-09-07,EFA,-0.03834334789760063,0.47368421052631576,1.0263157894736843,-0.03935238336859013,0.000912658485324268,-0.47058823529411764,-0.47058823529411764,Equities
2018-09-07,EWJ,-0.04412501501423638,0.47368421052631576,1.0263157894736843,-0.045286199619874186,-0.012876827485187379,-0.5882352941176471,-0.6470588235294117,Equities
2018-09-07,GLD,-0.08642662414366076,0.16666666666666666,1.3333333333333335,-0.11523549885821435,-0.09741607371889054,-0.8235294117647058,-0.9705882352941176,Commodities
2018-09-07,LQD,0.008559531342849258,0.875,1.375,0.01176935559641773,0.012720657296102944,-0.05882352941176472,-0.17647058823529416,Bonds
2018-09-07,SHY,0.005429532052735331,0.875,1.375,0.00746560657251108,0.005067393256382946,-0.23529411764705888,-0.4117647058823529,Bonds
2018-09-07,IWM,0.06043877006661891,0.47368421052631576,0.9736842105263157,0.05884827611749735,0.11681249165425098,0.6470588235294117,0.7647058823529411,Equities
2018-09-07,IAU,-0.08582678495732687,0.16666666666666666,1.3333333333333335,-0.11443571327643584,-0.09568874287276367,-0.7647058823529411,-0.8823529411764706,Commodities
2018-09-07,VWO,-0.11795712906821898,0.47368421052631576,1.0263157894736843,-0.12106126404369844,-0.062022282340207686,-0.8823529411764706,-0.7647058823529411,Equities
2018-09-07,USO,0.12910983337619886,0.16666666666666666,0.6666666666666666,0.08607322225079923,0.12799788397887515,0.8235294117647058,0.8823529411764706,Commodities
2018-09-07,SLV,-0.07805503890570176,0.16666666666666666,1.3333333333333335,-0.10407338520760236,-0.07947732152117423,-0.7058823529411764,-0.8235294117647058,Commodities
2018-09-07,DBA,-0.1105944452363159,0.16666666666666666,1.3333333333333335,-0.14745926031508788,-0.11311673895341691,-0.9705882352941176,-0.9705882352941176,Commodities
2018-09-07,UUP,0.0819532608054494,0.5428571428571428,1.0428571428571427,0.08546554341139723,0.08573878396108442,0.7647058823529411,0.41176470588235303,FX
2018-09-07,MBB,0.011679044902830116,0.875,1.375,0.01605868674139141,0.011541536312779654,0.05882352941176472,-0.23529411764705888,Bonds
2018-09-07,HYG,0.019692348883170396,0.875,1.375,0.027076979714359295,0.03631934574020046,0.2941176470588236,0.23529411764705888,Bonds
2018-09-07,BIL,0.007019611761754918,0.875,1.375,0.009651966172413012,0.010032516808304859,-0.17647058823529416,-0.2941176470588235,Bonds
2018-09-07,VEA,-0.03973160675501963,0.47368421052631576,1.0263157894736843,-0.040777175353835945,0.0008587338574964806,-0.5294117647058824,-0.5294117647058824,Equities
2018-09-07,PDBC,0.019484134245226326,0.16666666666666666,0.6666666666666666,0.012989422830150883,0.024411267280562417,0.0,0.05882352941176472,Commodities
2018-09-14,TIP,0.015751686300025325,0.625,1.125,0.01772064708752849,0.0234034483123311,0.05882352941176472,0.23529411764705888,Bonds
2018-09-14,SPY,0.04427446016662584,0.631578947368421,1.131578947368421,0.050100047030655556,0.02339569497569488,0.3529411764705883,0.17647058823529416,Equities
2018-09-14,XLV,0.07070468739987579,0.631578947368421,1.131578947368421,0.0800079357419647,0.0424107881029839,0.6470588235294117,0.47058823529411775,Equities
2018-09-14,XLU,0.09467968251891512,0.631578947368421,1.131578947368421,0.10713753548193027,0.08828949645470173,0.9705882352941178,0.8823529411764706,Equities
2018-09-14,XLP,0.041239625074762865,0.631578947368421,1.131578947368421,0.046665891531968505,-0.012150524659489218,0.2941176470588236,-0.2941176470588235,Equities
2018-09-14,XLK,0.054577035404788754,0.631578947368421,1.131578947368421,0.0617582242738399,0.04153746717365638,0.5294117647058822,0.41176470588235303,Equities
2018-09-14,XLI,7.695074411362413e-05,0.631578947368421,1.131578947368421,8.707584202331151e-05,-0.03630622314293435,-0.3529411764705882,-0.4117647058823529,Equities
2018-09-14,XLF,-0.020019734710274295,0.631578947368421,0.868421052631579,-0.01738555909050136,-0.05206160868321064,-0.47058823529411764,-0.6470588235294117,Equities
2018-09-14,XLE,0.08602694359407392,0.631578947368421,1.131578947368421,0.0973462782775047,0.11220822879479486,0.8823529411764706,0.9705882352941178,Equities
2018-09-14,XLB,-0.007574139793148138,0.631578947368421,0.868421052631579,-0.006577542451944436,-0.035844238863440216,-0.4117647058823529,-0.3529411764705882,Equities
2018-09-14,VUG,0.05031659181640258,0.631578947368421,1.131578947368421,0.056937196002771334,0.036980665224366153,0.41176470588235303,0.3529411764705883,Equities
2018-09-14,VTV,0.036961764450450296,0.631578947368421,1.131578947368421,0.04182515450972007,0.011637926661822645,0.23529411764705888,-0.11764705882352944,Equities
2018-09-14,VNQ,0.11891704023180694,0.5714285714285714,1.0714285714285714,0.12741111453407886,0.10666193437710192,0.9705882352941178,0.9705882352941178,REITs
2018-09-14,TLT,0.02109028990806916,0.625,1.125,0.023726576146577805,0.04785037482883053,0.11764705882352944,0.588235294117647,Bonds
2018-09-14,XLY,0.07250013035874248,0.631578947368421,1.131578947368421,0.08203962119541912,0.06515222300603345,0.7058823529411764,0.7058823529411764,Equities
2018-09-14,IEF,0.010697592967187752,0.625,1.125,0.012034792088086221,0.019075702988736426,0.0,0.11764705882352944,Bonds
2018-09-14,EEM,-0.13664369931056974,0.631578947368421,0.868421052631579,-0.11866426519075794,-0.12950837837567128,-0.7647058823529411,-0.9705882352941176,Equities
2018-09-14,QQQ,0.05565056694311599,0.631578947368421,1.131578947368421,0.06297300996194703,0.04520849331828458,0.588235294117647,0.5294117647058822,Equities
2018-09-14,EFA,-0.039323144113837194,0.631578947368421,0.868421052631579,-0.03414904620412178,-0.03935238336859013,-0.5294117647058824,-0.47058823529411764,Equities
2018-09-14,EWJ,-0.05037506066681752,0.631578947368421,0.868421052631579,-0.04374676321065732,-0.045286199619874186,-0.6470588235294117,-0.5882352941176471,Equities
2018-09-14,GLD,-0.10008026784441015,0.16666666666666666,1.3333333333333335,-0.13344035712588023,-0.11523549885821435,-0.9705882352941176,-0.8235294117647058,Commodities
2018-09-14,LQD,0.008074787686292995,0.625,1.125,0.009084136147079619,0.01176935559641773,-0.11764705882352944,-0.05882352941176472,Bonds
2018-09-14,SHY,0.0055501234671462285,0.625,1.125,0.006243888900539507,0.00746560657251108,-0.23529411764705888,-0.23529411764705888,Bonds
2018-09-14,IWM,0.07319197122425192,0.631578947368421,1.131578947368421,0.08282249375375875,0.05884827611749735,0.8235294117647058,0.6470588235294117,Equities
2018-09-14,IAU,-0.099920643101709,0.16666666666666666,1.3333333333333335,-0.13322752413561204,-0.11443571327643584,-0.9705882352941176,-0.7647058823529411,Commodities
2018-09-14,VWO,-0.12876252615507566,0.631578947368421,0.868421052631579,-0.11182008850309202,-0.12106126404369844,-0.7058823529411764,-0.8823529411764706,Equities
2018-09-14,USO,0.09083660337232913,0.16666666666666666,0.6666666666666666,0.06055773558155275,0.08607322225079923,0.47058823529411775,0.8235294117647058,Commodities
2018-09-14,SLV,-0.09551658442077926,0.16666666666666666,1.3333333333333335,-0.12735544589437237,-0.10407338520760236,-0.8823529411764706,-0.7058823529411764,Commodities
2018-09-14,DBA,-0.09119318832224355,0.16666666666666666,1.3333333333333335,-0.12159091776299141,-0.14745926031508788,-0.8235294117647058,-0.9705882352941176,Commodities
2018-09-14,UUP,0.07705335108306688,0.5714285714285714,1.0714285714285714,0.08255716187471451,0.08546554341139723,0.7647058823529411,0.7647058823529411,FX
2018-09-14,MBB,0.010611649359369979,0.625,1.125,0.011938105529291226,0.01605868674139141,-0.05882352941176472,0.05882352941176472,Bonds
2018-09-14,HYG,0.024688412389719083,0.625,1.125,0.02777446393843397,0.027076979714359295,0.17647058823529416,0.2941176470588236,Bonds
2018-09-14,BIL,0.0070193029812566365,0.625,1.125,0.007896715853913716,0.009651966172413012,-0.17647058823529416,-0.17647058823529416,Bonds
2018-09-14,VEA,-0.04044709409110536,0.631578947368421,0.868421052631579,-0.03512510802648624,-0.040777175353835945,-0.5882352941176471,-0.5294117647058824,Equities
2018-09-14,PDBC,0.006884658735599292,0.16666666666666666,0.6666666666666666,0.004589772490399527,0.012989422830150883,-0.2941176470588235,0.0,Commodities
2018-09-21,TIP,0.017568631679732105,0.5,1.0,0.017568631679732105,0.01772064708752849,-0.17647058823529416,0.05882352941176472,Bonds
2018-09-21,SPY,0.1191666953838495,0.8421052631578947,1.3421052631578947,0.159934249067798,0.050100047030655556,0.5294117647058822,0.3529411764705883,Equities
2018-09-21,XLV,0.15765589830257065,0.8421052631578947,1.3421052631578947,0.21159081087976586,0.0800079357419647,0.9705882352941178,0.6470588235294117,Equities
2018-09-21,XLU,0.10498599705340084,0.8421052631578947,1.3421052631578947,0.14090225920324848,0.10713753548193027,0.47058823529411775,0.9705882352941178,Equities
2018-09-21,XLP,0.07114805809928271,0.8421052631578947,1.3421052631578947,0.09548818323851099,0.046665891531968505,0.3529411764705883,0.2941176470588236,Equities
2018-09-21,XLK,0.15966244553709474,0.8421052631578947,1.3421052631578947,0.21428380848399556,0.0617582242738399,0.9705882352941178,0.5294117647058822,Equities
2018-09-21,XLI,0.05894527136759553,0.8421052631578947,1.3421052631578947,0.07911075894072031,8.707584202331151e-05,0.17647058823529416,-0.3529411764705882,Equities
2018-09-21,XLF,0.05750673177054422,0.8421052631578947,1.3421052631578947,0.07718008737625671,-0.01738555909050136,0.11764705882352944,-0.47058823529411764,Equities
2018-09-21,XLE,0.12391051172258116,0.8421052631578947,1.3421052631578947,0.1663009499434642,0.0973462782775047,0.588235294117647,0.8823529411764706,Equities
2018-09-21,XLB,0.06042937421567984,0.8421052631578947,1.3421052631578947,0.0811025811842019,-0.006577542451944436,0.23529411764705888,-0.4117647058823529,Equities
2018-09-21,VUG,0.13403976449164512,0.8421052631578947,1.3421052631578947,0.1798954733966816,0.056937196002771334,0.6470588235294117,0.41176470588235303,Equities
2018-09-21,VTV,0.10473264009260408,0.8421052631578947,1.3421052631578947,0.14056222749270547,0.04182515450972007,0.41176470588235303,0.23529411764705888,Equities
2018-09-21,VNQ,0.15962414060311114,0.6857142857142857,1.1857142857142857,0.18926862385797463,0.12741111453407886,0.7058823529411764,0.9705882352941178,REITs
2018-09-21,TLT,0.029054985988384407,0.5,1.0,0.029054985988384407,0.023726576146577805,-0.05882352941176472,0.11764705882352944,Bonds
2018-09-21,XLY,0.14984822374765683,0.8421052631578947,1.3421052631578947,0.20111208976659206,0.08203962119541912,0.8235294117647058,0.7058823529411764,Equities
2018-09-21,IEF,0.011283431832992408,0.5,1.0,0.011283431832992408,0.012034792088086221,-0.4117647058823529,0.0,Bonds
2018-09-21,EEM,-0.06902649023377949,0.8421052631578947,0.6578947368421053,-0.04541216462748651,-0.11866426519075794,-0.7058823529411764,-0.7647058823529411,Equities
2018-09-21,QQQ,0.15368442484859068,0.8421052631578947,1.3421052631578947,0.2062606754546875,0.06297300996194703,0.8823529411764706,0.588235294117647,Equities
2018-09-21,EFA,0.010562073963556351,0.8421052631578947,1.3421052631578947,0.014175415056351944,-0.03414904620412178,-0.23529411764705888,-0.5294117647058824,Equities
2018-09-21,EWJ,-0.003843814415571245,0.8421052631578947,0.6578947368421053,-0.002528825273402135,-0.04374676321065732,-0.6470588235294117,-0.6470588235294117,Equities
2018-09-21,GLD,-0.10539923896177095,0.3333333333333333,1.1666666666666667,-0.12296577878873279,-0.13344035712588023,-0.8823529411764706,-0.9705882352941176,Commodities
2018-09-21,LQD,0.01950267385932669,0.5,1.0,0.01950267385932669,0.009084136147079619,-0.11764705882352944,-0.11764705882352944,Bonds
2018-09-21,SHY,0.005069744722325575,0.5,1.0,0.005069744722325575,0.006243888900539507,-0.5882352941176471,-0.23529411764705888,Bonds
2018-09-21,IWM,0.14769296356952322,0.8421052631578947,1.3421052631578947,0.1982195037380443,0.08282249375375875,0.7647058823529411,0.8235294117647058,Equities
2018-09-21,IAU,-0.10595513172653825,0.3333333333333333,1.1666666666666667,-0.12361432034762797,-0.13322752413561204,-0.9705882352941176,-0.9705882352941176,Commodities
2018-09-21,VWO,-0.07268792638668597,0.8421052631578947,0.6578947368421053,-0.04782100420176709,-0.11182008850309202,-0.7647058823529411,-0.7058823529411764,Equities
2018-09-21,USO,0.08659643037110931,0.3333333333333333,0.8333333333333333,0.07216369197592443,0.06055773558155275,0.05882352941176472,0.47058823529411775,Commodities
2018-09-21,SLV,-0.10654684567015349,0.3333333333333333,1.1666666666666667,-0.12430465328184574,-0.12735544589437237,-0.9705882352941176,-0.8823529411764706,Commodities
2018-09-21,DBA,-0.09697941976384217,0.3333333333333333,1.1666666666666667,-0.1131426563911492,-0.12159091776299141,-0.8235294117647058,-0.8235294117647058,Commodities
2018-09-21,UUP,0.07600354247320373,0.6857142857142857,1.1857142857142857,0.09011848607537014,0.08255716187471451,0.2941176470588236,0.7647058823529411,FX
2018-09-21,MBB,0.01187268177835099,0.5,1.0,0.01187268177835099,0.011938105529291226,-0.3529411764705882,-0.05882352941176472,Bonds
2018-09-21,HYG,0.039397831414604845,0.5,1.0,0.039397831414604845,0.02777446393843397,0.0,0.17647058823529416,Bonds
2018-09-21,BIL,0.0071282791658646705,0.5,1.0,0.0071282791658646705,0.007896715853913716,-0.5294117647058824,-0.17647058823529416,Bonds
2018-09-21,VEA,0.010281526900213,0.8421052631578947,1.3421052631578947,0.013798891366075343,-0.03512510802648624,-0.2941176470588235,-0.5882352941176471,Equities
2018-09-21,PDBC,0.009550673467144,0.3333333333333333,0.8333333333333333,0.007958894555953333,0.004589772490399527,-0.47058823529411764,-0.2941176470588235,Commodities
2018-09-28,TIP,0.009555174647195352,0.5,1.0,0.009555174647195352,0.017568631679732105,-0.11764705882352944,-0.17647058823529416,Bonds
2018-09-28,SPY,0.10816521439859894,0.631578947368421,1.131578947368421,0.12239747945104616,0.159934249067798,0.5294117647058822,0.5294117647058822,Equities
2018-09-28,XLV,0.14402642858178316,0.631578947368421,1.131578947368421,0.16297727444780727,0.21159081087976586,0.8235294117647058,0.9705882352941178,Equities
2018-09-28,XLU,0.06764861894997143,0.631578947368421,1.131578947368421,0.07654975302233609,0.14090225920324848,0.3529411764705883,0.47058823529411775,Equities
2018-09-28,XLP,0.029762574430717725,0.631578947368421,1.131578947368421,0.03367870264528584,0.09548818323851099,0.05882352941176472,0.3529411764705883,Equities
2018-09-28,XLK,0.15970318277872053,0.631578947368421,1.131578947368421,0.18071675946013113,0.21428380848399556,0.9705882352941178,0.9705882352941178,Equities
2018-09-28,XLI,0.041986890708624935,0.631578947368421,1.131578947368421,0.04751148159133874,0.07911075894072031,0.17647058823529416,0.17647058823529416,Equities
2018-09-28,XLF,0.032017281907694706,0.631578947368421,1.131578947368421,0.03623008215870717,0.07718008737625671,0.11764705882352944,0.11764705882352944,Equities
2018-09-28,XLE,0.11174637116067565,0.631578947368421,1.131578947368421,0.12644984105023824,0.1663009499434642,0.588235294117647,0.588235294117647,Equities
2018-09-28,XLB,0.04576568855119789,0.631578947368421,1.131578947368421,0.051787489676355505,0.0811025811842019,0.23529411764705888,0.23529411764705888,Equities
2018-09-28,VUG,0.13604541208102616,0.631578947368421,1.131578947368421,0.15394612419695064,0.1798954733966816,0.7058823529411764,0.6470588235294117,Equities
2018-09-28,VTV,0.0795197778736787,0.631578947368421,1.131578947368421,0.089982906541268,0.14056222749270547,0.41176470588235303,0.41176470588235303,Equities
2018-09-28,VNQ,0.12401260161472116,0.5714285714285714,1.0714285714285714,0.13287064458720124,0.18926862385797463,0.6470588235294117,0.7058823529411764,REITs
2018-09-28,TLT,0.003749543664091526,0.5,1.0,0.003749543664091526,0.029054985988384407,-0.3529411764705882,-0.05882352941176472,Bonds
2018-09-28,XLY,0.157638289863391,0.631578947368421,1.131578947368421,0.17838017010857404,0.20111208976659206,0.8823529411764706,0.8235294117647058,Equities
2018-09-28,IEF,0.003742329691257096,0.5,1.0,0.003742329691257096,0.011283431832992408,-0.4117647058823529,-0.4117647058823529,Bonds
2018-09-28,EEM,-0.09999953511887527,0.631578947368421,0.868421052631579,-0.08684170155060221,-0.04541216462748651,-0.7647058823529411,-0.7058823529411764,Equities
2018-09-28,QQQ,0.16810971025708188,0.631578947368421,1.131578947368421,0.19022940897511897,0.2062606754546875,0.9705882352941178,0.8823529411764706,Equities
2018-09-28,EFA,-0.014380496953119604,0.631578947368421,0.868421052631579,-0.01248832630139334,0.014175415056351944,-0.5882352941176471,-0.23529411764705888,Equities
2018-09-28,EWJ,-0.03311299244053156,0.631578947368421,0.868421052631579,-0.02875601975098794,-0.002528825273402135,-0.6470588235294117,-0.6470588235294117,Equities
2018-09-28,GLD,-0.09762301208299806,0.3333333333333333,1.1666666666666667,-0.11389351409683109,-0.12296577878873279,-0.9705882352941176,-0.8823529411764706,Commodities
2018-09-28,LQD,-0.0019181112956992985,0.5,1.0,-0.0019181112956992985,0.01950267385932669,-0.47058823529411764,-0.11764705882352944,Bonds
2018-09-28,SHY,0.004467648065730856,0.5,1.0,0.004467648065730856,0.005069744722325575,-0.2941176470588235,-0.5882352941176471,Bonds
2018-09-28,IWM,0.14369078766379006,0.631578947368421,1.131578947368421,0.16259747025113086,0.1982195037380443,0.7647058823529411,0.7647058823529411,Equities
2018-09-28,IAU,-0.09662211991095249,0.3333333333333333,1.1666666666666667,-0.1127258065627779,-0.12361432034762797,-0.8823529411764706,-0.9705882352941176,Commodities
2018-09-28,VWO,-0.0993534761798196,0.631578947368421,0.868421052631579,-0.08628065036668545,-0.04782100420176709,-0.7058823529411764,-0.7647058823529411,Equities
2018-09-28,USO,0.12375858416157537,0.3333333333333333,0.8333333333333333,0.10313215346797946,0.07216369197592443,0.47058823529411775,0.05882352941176472,Commodities
2018-09-28,SLV,-0.11421156692466838,0.3333333333333333,1.1666666666666667,-0.1332468280787798,-0.12430465328184574,-0.9705882352941176,-0.9705882352941176,Commodities
2018-09-28,DBA,-0.09303548288730279,0.3333333333333333,1.1666666666666667,-0.10854139670185325,-0.1131426563911492,-0.8235294117647058,-0.8235294117647058,Commodities
2018-09-28,UUP,0.06692098118967804,0.5714285714285714,1.0714285714285714,0.07170105127465504,0.09011848607537014,0.2941176470588236,0.2941176470588236,FX
2018-09-28,MBB,0.007328490854570324,0.5,1.0,0.007328490854570324,0.01187268177835099,-0.17647058823529416,-0.3529411764705882,Bonds
2018-09-28,HYG,0.030420370863860402,0.5,1.0,0.030420370863860402,0.039397831414604845,0.0,0.0,Bonds
2018-09-28,BIL,0.007018004212269391,0.5,1.0,0.007018004212269391,0.0071282791658646705,-0.23529411764705888,-0.5294117647058824,Bonds
2018-09-28,VEA,-0.013276690642997191,0.631578947368421,0.868421052631579,-0.011529757663655455,0.013798891366075343,-0.5294117647058824,-0.2941176470588235,Equities
2018-09-28,PDBC,0.021946807055052364,0.3333333333333333,0.8333333333333333,0.018289005879210302,0.007958894555953333,-0.05882352941176472,-0.47058823529411764,Commodities
2018-10-05,TIP,0.004184374080239639,0.375,0.875,0.003661327320209684,0.009555174647195352,-0.17647058823529416,-0.11764705882352944,Bonds
2018-10-05,SPY,0.11231882901735468,0.631578947368421,1.131578947368421,0.12709762230911187,0.12239747945104616,0.6470588235294117,0.5294117647058822,Equities
2018-10-05,XLV,0.16290499247708934,0.631578947368421,1.131578947368421,0.1843398599082853,0.16297727444780727,0.9705882352941178,0.8235294117647058,Equities
2018-10-05,XLU,0.0825844821578201,0.631578947368421,1.131578947368421,0.09345086138911222,0.07654975302233609,0.3529411764705883,0.3529411764705883,Equities
2018-10-05,XLP,0.04523024006516896,0.631578947368421,1.131578947368421,0.051181587442164875,0.03367870264528584,0.05882352941176472,0.05882352941176472,Equities
2018-10-05,XLK,0.15285883487512852,0.631578947368421,1.131578947368421,0.17297183946396122,0.18071675946013113,0.8823529411764706,0.9705882352941178,Equities
2018-10-05,XLI,0.07051196342072119,0.631578947368421,1.131578947368421,0.0797898533445003,0.04751148159133874,0.2941176470588236,0.17647058823529416,Equities
2018-10-05,XLF,0.04721095770877026,0.631578947368421,1.131578947368421,0.0534229258283453,0.03623008215870717,0.11764705882352944,0.11764705882352944,Equities
2018-10-05,XLE,0.0882218670346,0.631578947368421,1.131578947368421,0.09983000743388946,0.12644984105023824,0.47058823529411775,0.588235294117647,Equities
