decision_time,cik10,ticker,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,net_margin,operating_cash_flow_margin,revenue__prior_year,revenue__yoy_growth
2025-07-01 00:00:00+00:00,0001037676,0001037676,-6221000.0,2024-09-30,2024-11-06 00:00:00+00:00,128266000.0,2024-03-31,2024-04-26 00:00:00+00:00,73691000.0,-1.08442007843563,126121000.0,0.01700747694674165,617899000.0,2024-09-30,2024-11-06 00:00:00+00:00,-0.010067988457660557,0.20758408736702924,744601000.0,-0.17016093182791858
2025-10-01 00:00:00+00:00,0001037676,0001037676,-6221000.0,2024-09-30,2024-11-06 00:00:00+00:00,128266000.0,2024-03-31,2024-04-26 00:00:00+00:00,73691000.0,-1.08442007843563,126121000.0,0.01700747694674165,617899000.0,2024-09-30,2024-11-06 00:00:00+00:00,-0.010067988457660557,0.20758408736702924,744601000.0,-0.17016093182791858
2026-01-01 00:00:00+00:00,0001037676,0001037676,-6221000.0,2024-09-30,2024-11-06 00:00:00+00:00,128266000.0,2024-03-31,2024-04-26 00:00:00+00:00,73691000.0,-1.08442007843563,126121000.0,0.01700747694674165,617899000.0,2024-09-30,2024-11-06 00:00:00+00:00,-0.010067988457660557,0.20758408736702924,744601000.0,-0.17016093182791858
2026-04-01 00:00:00+00:00,0001037676,0001037676,-6221000.0,2024-09-30,2024-11-06 00:00:00+00:00,128266000.0,2024-03-31,2024-04-26 00:00:00+00:00,73691000.0,-1.08442007843563,126121000.0,0.01700747694674165,617899000.0,2024-09-30,2024-11-06 00:00:00+00:00,-0.010067988457660557,0.20758408736702924,744601000.0,-0.17016093182791858
2026-07-01 00:00:00+00:00,0001037676,0001037676,-6221000.0,2024-09-30,2024-11-06 00:00:00+00:00,128266000.0,2024-03-31,2024-04-26 00:00:00+00:00,73691000.0,-1.08442007843563,126121000.0,0.01700747694674165,617899000.0,2024-09-30,2024-11-06 00:00:00+00:00,-0.010067988457660557,0.20758408736702924,744601000.0,-0.17016093182791858
2012-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,119100000.0,2011-10-01,2011-10-31 23:59:59+00:00,0.11227539882451722,-0.022048698572628044,120154000.0,-0.008772075836010473
2012-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,125702000.0,2012-03-31,2012-04-27 00:00:00+00:00,0.10637857790647723,-0.020890677952618095,119636000.0,0.05070380153131171
2012-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,135670000.0,2012-06-30,2012-07-26 00:00:00+00:00,0.09856268887742316,-0.01935578978403479,126197000.0,0.07506517587581318
2013-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,149461000.0,2012-09-29,2012-10-25 00:00:00+00:00,0.08946815557235667,-0.01756980081760459,119100000.0,0.2549202350965576
2013-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,149461000.0,2012-09-29,2012-10-25 00:00:00+00:00,0.08946815557235667,-0.01756980081760459,119100000.0,0.2549202350965576
2013-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,145375000.0,2013-03-30,2013-04-25 00:00:00+00:00,0.09198280309544282,-0.018063628546861565,125702000.0,0.15650506754069138
2013-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,141543000.0,2013-06-29,2013-07-26 00:00:00+00:00,0.09447305765739034,-0.018552665974297562,135670000.0,0.04328886268150667
2014-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,146933000.0,2013-09-28,2013-10-25 00:00:00+00:00,0.09100746598789924,-0.01787209136136879,149461000.0,-0.0169141113735356
2014-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,146933000.0,2013-09-28,2013-10-25 00:00:00+00:00,0.09100746598789924,-0.01787209136136879,149461000.0,-0.0169141113735356
2014-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,145691000.0,2014-03-29,2014-04-30 00:00:00+00:00,0.09178329478142096,-0.018024449005086107,145375000.0,0.0021736887360275237
2014-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,154918000.0,2014-06-28,2014-07-26 00:00:00+00:00,0.08631663202468402,-0.016950903058392183,141543000.0,0.09449425262994282
2015-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,158144000.0,2014-09-27,2014-10-24 00:00:00+00:00,0.08455584783488466,-0.016605119384864427,146933000.0,0.07630008235045915
2015-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,158144000.0,2014-09-27,2014-10-24 00:00:00+00:00,0.08455584783488466,-0.016605119384864427,146933000.0,0.07630008235045915
2015-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,163705000.0,2015-04-04,2015-04-30 00:00:00+00:00,0.08168351608075501,-0.01604104944870346,145691000.0,0.12364524919178255
2015-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,164856000.0,2015-07-04,2015-07-30 00:00:00+00:00,0.08111321395642257,-0.015929053234337846,154918000.0,0.06415006648678645
2016-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,156194000.0,2015-10-03,2015-10-29 00:00:00+00:00,0.08561148315556295,-0.01681242557332548,158144000.0,-0.012330534196681509
2016-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,156194000.0,2015-10-03,2015-10-29 00:00:00+00:00,0.08561148315556295,-0.01681242557332548,158144000.0,-0.012330534196681509
2016-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,162025000.0,2016-04-02,2016-04-28 00:00:00+00:00,0.08253047369233144,-0.01620737540503009,163705000.0,-0.01026236217586507
2016-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,174908000.0,2016-07-02,2016-07-28 00:00:00+00:00,0.07645162028037597,-0.015013607153474969,164856000.0,0.060974426165866014
2017-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,178083000.0,2016-10-01,2016-10-27 00:00:00+00:00,0.07508858229028037,-0.014745933076149886,156194000.0,0.14013982611367903
2017-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,178083000.0,2016-10-01,2016-10-27 00:00:00+00:00,0.07508858229028037,-0.014745933076149886,156194000.0,0.14013982611367903
2017-07-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,179028000.0,2017-04-01,2017-04-27 00:00:00+00:00,0.07469222691422571,-0.014668096610586054,162025000.0,0.10494059558710078
2017-10-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,190098000.0,2017-07-01,2017-07-27 00:00:00+00:00,0.07034266536207641,-0.013813927553156793,174908000.0,0.08684565600201255
2018-01-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,198723000.0,2017-09-30,2017-10-26 00:00:00+00:00,0.06728964437936223,-0.013214373776563357,178083000.0,0.11590101244925122
2018-04-01 00:00:00+00:00,0001038074,0001038074,13372000.0,2011-07-02,2011-08-01 23:59:59+00:00,-2626000.0,2011-04-02,2011-04-28 23:59:59+00:00,21047000.0,-0.36466004656245543,,,198723000.0,2017-09-30,2017-10-26 00:00:00+00:00,0.06728964437936223,-0.013214373776563357,178083000.0,0.11590101244925122
2018-07-01 00:00:00+00:00,0001038074,0001038074,26405000.0,2018-03-31,2018-04-26 00:00:00+00:00,22212000.0,2018-03-31,2018-04-26 00:00:00+00:00,,,,,205384000.0,2018-03-31,2018-04-26 00:00:00+00:00,0.12856405562263856,0.10814863864760643,179028000.0,0.1472171950756307
2018-10-01 00:00:00+00:00,0001038074,0001038074,26405000.0,2018-03-31,2018-04-26 00:00:00+00:00,22212000.0,2018-03-31,2018-04-26 00:00:00+00:00,,,,,217106000.0,2018-06-30,2018-07-26 00:00:00+00:00,0.1216226175232375,0.10230947094967435,190098000.0,0.14207408810192645
2019-01-01 00:00:00+00:00,0001038074,0001038074,26405000.0,2018-03-31,2018-04-26 00:00:00+00:00,22212000.0,2018-03-31,2018-04-26 00:00:00+00:00,,,,,230243000.0,2018-09-29,2018-10-25 00:00:00+00:00,0.11468318255060957,0.09647198829063207,198723000.0,0.15861274235996836
2019-04-01 00:00:00+00:00,0001038074,0001038074,26405000.0,2018-03-31,2018-04-26 00:00:00+00:00,22212000.0,2018-03-31,2018-04-26 00:00:00+00:00,,,,,230243000.0,2018-09-29,2018-10-25 00:00:00+00:00,0.11468318255060957,0.09647198829063207,198723000.0,0.15861274235996836
2019-07-01 00:00:00+00:00,0001038074,0001038074,5398000.0,2019-03-30,2019-05-04 00:00:00+00:00,32015000.0,2019-03-30,2019-05-04 00:00:00+00:00,26405000.0,-0.7955690210187465,22212000.0,0.44133801548712404,188113000.0,2019-03-30,2019-05-04 00:00:00+00:00,0.028695518119428217,0.17019025798323348,205384000.0,-0.0840912631947961
2019-10-01 00:00:00+00:00,0001038074,0001038074,5398000.0,2019-03-30,2019-05-04 00:00:00+00:00,32015000.0,2019-03-30,2019-05-04 00:00:00+00:00,26405000.0,-0.7955690210187465,22212000.0,0.44133801548712404,206709000.0,2019-06-29,2019-07-25 00:00:00+00:00,0.026114005679481783,0.1548795649923322,217106000.0,-0.04788904958868023
2020-01-01 00:00:00+00:00,0001038074,0001038074,5398000.0,2019-03-30,2019-05-04 00:00:00+00:00,32015000.0,2019-03-30,2019-05-04 00:00:00+00:00,26405000.0,-0.7955690210187465,22212000.0,0.44133801548712404,223294000.0,2019-09-28,2019-10-24 00:00:00+00:00,0.02417440683583079,0.14337599756375002,230243000.0,-0.030181156430380107
2020-04-01 00:00:00+00:00,0001038074,0001038074,5398000.0,2019-03-30,2019-05-04 00:00:00+00:00,32015000.0,2019-03-30,2019-05-04 00:00:00+00:00,26405000.0,-0.7955690210187465,22212000.0,0.44133801548712404,223294000.0,2019-09-28,2019-10-24 00:00:00+00:00,0.02417440683583079,0.14337599756375002,230243000.0,-0.030181156430380107
2020-07-01 00:00:00+00:00,0001038074,0001038074,2244000.0,2020-04-04,2020-04-30 00:00:00+00:00,59700000.0,2020-04-04,2020-04-30 00:00:00+00:00,5398000.0,-0.584290477954798,32015000.0,0.8647508980165548,214877000.0,2020-04-04,2020-04-30 00:00:00+00:00,0.010443183774903782,0.27783336513447227,188113000.0,0.14227618505898043
2020-10-01 00:00:00+00:00,0001038074,0001038074,2244000.0,2020-04-04,2020-04-30 00:00:00+00:00,59700000.0,2020-04-04,2020-04-30 00:00:00+00:00,5398000.0,-0.584290477954798,32015000.0,0.8647508980165548,207533000.0,2020-07-04,2020-07-30 00:00:00+00:00,0.010812738215127233,0.2876650942259785,206709000.0,0.003986280229694827
2021-01-01 00:00:00+00:00,0001038074,0001038074,2244000.0,2020-04-04,2020-04-30 00:00:00+00:00,59700000.0,2020-04-04,2020-04-30 00:00:00+00:00,5398000.0,-0.584290477954798,32015000.0,0.8647508980165548,221350000.0,2020-10-03,2020-10-29 00:00:00+00:00,0.01013779082900384,0.2697086062796476,223294000.0,-0.008706010909384054
2021-04-01 00:00:00+00:00,0001038074,0001038074,2244000.0,2020-04-04,2020-04-30 00:00:00+00:00,59700000.0,2020-04-04,2020-04-30 00:00:00+00:00,5398000.0,-0.584290477954798,32015000.0,0.8647508980165548,221350000.0,2020-10-03,2020-10-29 00:00:00+00:00,0.01013779082900384,0.2697086062796476,223294000.0,-0.008706010909384054
2021-07-01 00:00:00+00:00,0001038074,0001038074,13509000.0,2021-04-03,2021-04-29 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,2244000.0,5.020053475935829,59700000.0,-0.7570184254606365,255505000.0,2021-04-03,2021-04-29 00:00:00+00:00,0.05287176376196161,0.05677384004226923,214877000.0,0.18907561069821344
2021-10-01 00:00:00+00:00,0001038074,0001038074,13509000.0,2021-04-03,2021-04-29 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,2244000.0,5.020053475935829,59700000.0,-0.7570184254606365,169492000.0,2021-07-03,2021-07-29 00:00:00+00:00,0.07970287683194487,0.08558516036155099,207533000.0,-0.18330096900252013
2022-01-01 00:00:00+00:00,0001038074,0001038074,13509000.0,2021-04-03,2021-04-29 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,2244000.0,5.020053475935829,59700000.0,-0.7570184254606365,184831000.0,2021-10-02,2021-10-28 00:00:00+00:00,0.07308838885251932,0.07848250564028761,221350000.0,-0.1649830585046307
2022-04-01 00:00:00+00:00,0001038074,0001038074,13509000.0,2021-04-03,2021-04-29 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,2244000.0,5.020053475935829,59700000.0,-0.7570184254606365,184831000.0,2021-10-02,2021-10-28 00:00:00+00:00,0.07308838885251932,0.07848250564028761,221350000.0,-0.1649830585046307
2022-07-01 00:00:00+00:00,0001038074,0001038074,22907000.0,2022-04-02,2022-04-28 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,13509000.0,0.6956843585757644,59700000.0,-0.7570184254606365,233814000.0,2022-04-02,2022-04-28 00:00:00+00:00,0.09797103680703464,0.06204076744762931,255505000.0,-0.08489462045752527
2022-10-01 00:00:00+00:00,0001038074,0001038074,22907000.0,2022-04-02,2022-04-28 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,13509000.0,0.6956843585757644,59700000.0,-0.7570184254606365,263150000.0,2022-07-02,2022-07-28 00:00:00+00:00,0.08704921147634428,0.05512445373361201,169492000.0,0.5525806527741723
2023-01-01 00:00:00+00:00,0001038074,0001038074,22907000.0,2022-04-02,2022-04-28 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,13509000.0,0.6956843585757644,59700000.0,-0.7570184254606365,269817000.0,2022-10-01,2022-10-27 00:00:00+00:00,0.08489828291026881,0.053762364862110244,184831000.0,0.4598038207876385
2023-04-01 00:00:00+00:00,0001038074,0001038074,22907000.0,2022-04-02,2022-04-28 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,13509000.0,0.6956843585757644,59700000.0,-0.7570184254606365,269817000.0,2022-10-01,2022-10-27 00:00:00+00:00,0.08489828291026881,0.053762364862110244,184831000.0,0.4598038207876385
2023-07-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,22907000.0,-0.3902737154581569,59700000.0,-0.7570184254606365,246787000.0,2023-04-01,2023-04-27 00:00:00+00:00,0.056595363613156285,0.05877943327646918,233814000.0,0.05548427382449295
2023-10-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,22907000.0,-0.3902737154581569,59700000.0,-0.7570184254606365,244866000.0,2023-07-01,2023-07-27 00:00:00+00:00,0.05703936030318623,0.05924056422696495,263150000.0,-0.06948128443853319
2024-01-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,22907000.0,-0.3902737154581569,59700000.0,-0.7570184254606365,203760000.0,2023-09-30,2023-11-02 00:00:00+00:00,0.0685463290145269,0.07119159795838241,269817000.0,-0.24482149012108212
2024-04-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,14506000.0,2021-04-03,2021-04-29 00:00:00+00:00,22907000.0,-0.3902737154581569,59700000.0,-0.7570184254606365,203760000.0,2023-09-30,2023-11-02 00:00:00+00:00,0.0685463290145269,0.07119159795838241,269817000.0,-0.24482149012108212
2024-07-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,-71800000.0,2024-03-30,2024-04-25 00:00:00+00:00,22907000.0,-0.3902737154581569,,,106375000.0,2024-03-30,2024-04-25 00:00:00+00:00,0.13129964747356052,-0.6749706227967097,246787000.0,-0.5689602774862533
2024-10-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,-71800000.0,2024-03-30,2024-04-25 00:00:00+00:00,22907000.0,-0.3902737154581569,,,145367000.0,2024-06-29,2024-07-25 00:00:00+00:00,0.09608095372402264,-0.49392227947195716,244866000.0,-0.4063406107830405
2025-01-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,-71800000.0,2024-03-30,2024-04-25 00:00:00+00:00,22907000.0,-0.3902737154581569,,,166395000.0,2024-09-28,2024-11-05 00:00:00+00:00,0.08393882027705159,-0.4315033504612518,203760000.0,-0.18337750294464072
2025-04-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,-71800000.0,2024-03-30,2024-04-25 00:00:00+00:00,22907000.0,-0.3902737154581569,,,166395000.0,2024-09-28,2024-11-05 00:00:00+00:00,0.08393882027705159,-0.4315033504612518,203760000.0,-0.18337750294464072
2025-07-01 00:00:00+00:00,0001038074,0001038074,13967000.0,2023-04-01,2023-04-27 00:00:00+00:00,48128000.0,2025-04-05,2025-05-14 00:00:00+00:00,22907000.0,-0.3902737154581569,-71800000.0,-1.6703064066852367,177714000.0,2025-04-05,2025-05-14 00:00:00+00:00,0.07859257008451782,0.2708171556545911,106375000.0,0.6706368977673325
2025-10-01 00:00:00+00:00,0001038074,0001038074,-21817000.0,2025-07-05,2025-08-06 00:00:00+00:00,48128000.0,2025-04-05,2025-05-14 00:00:00+00:00,,,-71800000.0,-1.6703064066852367,192845000.0,2025-07-05,2025-08-06 00:00:00+00:00,-0.11313230833052451,0.2495683061526096,145367000.0,0.3266078270859274
2026-01-01 00:00:00+00:00,0001038074,0001038074,-9936000.0,2025-10-04,2025-11-05 00:00:00+00:00,48128000.0,2025-04-05,2025-05-14 00:00:00+00:00,,,-71800000.0,-1.6703064066852367,205999000.0,2025-10-04,2025-11-05 00:00:00+00:00,-0.048233243850698305,0.23363220209806843,166395000.0,0.23801195949397513
2026-04-01 00:00:00+00:00,0001038074,0001038074,-9936000.0,2025-10-04,2025-11-05 00:00:00+00:00,48128000.0,2025-04-05,2025-05-14 00:00:00+00:00,,,-71800000.0,-1.6703064066852367,205999000.0,2025-10-04,2025-11-05 00:00:00+00:00,-0.048233243850698305,0.23363220209806843,166395000.0,0.23801195949397513
2026-07-01 00:00:00+00:00,0001038074,0001038074,-15897000.0,2026-04-04,2026-05-06 00:00:00+00:00,4934000.0,2026-04-04,2026-05-06 00:00:00+00:00,,,48128000.0,-0.8974817154255319,213500000.0,2026-04-04,2026-05-06 00:00:00+00:00,-0.07445901639344263,0.02311007025761124,177714000.0,0.20136849094612685
2012-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,187993000.0,2011-12-31,2012-01-26 00:00:00+00:00,,,,
2012-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,208439000.0,2012-03-31,2012-04-26 00:00:00+00:00,,,,
2012-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,208439000.0,2012-03-31,2012-04-26 00:00:00+00:00,,,,
2013-01-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,181694000.0,2012-09-30,2012-10-25 00:00:00+00:00,,,161317000.0,0.126316507249701
2013-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,194049000.0,2012-12-31,2013-01-26 00:00:00+00:00,,,187993000.0,0.03221396541360577
2013-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,198409000.0,2013-03-31,2013-05-10 00:00:00+00:00,,,208439000.0,-0.04811959374205399
2013-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,198409000.0,2013-03-31,2013-05-10 00:00:00+00:00,,,208439000.0,-0.04811959374205399
2014-01-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,206274000.0,2013-09-30,2013-10-26 00:00:00+00:00,,,181694000.0,0.13528239787775043
2014-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,236408000.0,2013-12-31,2014-01-31 00:00:00+00:00,,,194049000.0,0.21829022566465173
2014-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,203956000.0,2014-03-31,2014-05-03 00:00:00+00:00,,,198409000.0,0.027957401125956904
2014-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,203956000.0,2014-03-31,2014-05-03 00:00:00+00:00,,,198409000.0,0.027957401125956904
2015-01-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,218397000.0,2014-09-30,2014-10-25 00:00:00+00:00,,,206274000.0,0.05877134297099973
2015-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,257829000.0,2014-12-31,2015-01-28 00:00:00+00:00,,,236408000.0,0.0906103008358432
2015-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,215375000.0,2015-03-31,2015-04-29 00:00:00+00:00,,,203956000.0,0.055987565945596174
2015-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,215375000.0,2015-03-31,2015-04-29 00:00:00+00:00,,,203956000.0,0.055987565945596174
2016-01-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,200050000.0,2015-09-30,2015-10-31 00:00:00+00:00,,,218397000.0,-0.08400756420646804
2016-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,197339000.0,2015-12-31,2016-01-29 00:00:00+00:00,,,257829000.0,-0.23461286356461064
2016-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,210804000.0,2016-03-31,2016-04-29 00:00:00+00:00,,,215375000.0,-0.021223447475333668
2016-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,210804000.0,2016-03-31,2016-04-29 00:00:00+00:00,,,215375000.0,-0.021223447475333668
2017-01-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,220855000.0,2016-09-30,2016-11-01 00:00:00+00:00,,,200050000.0,0.10399900024993758
2017-04-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,242548000.0,2016-12-31,2017-02-02 00:00:00+00:00,,,197339000.0,0.2290930834756435
2017-07-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,245146000.0,2017-03-31,2017-04-28 00:00:00+00:00,,,210804000.0,0.1629096222083073
2017-10-01 00:00:00+00:00,0001039065,0001039065,,,,,,,,,,,245146000.0,2017-03-31,2017-04-28 00:00:00+00:00,,,210804000.0,0.1629096222083073
2018-01-01 00:00:00+00:00,0001039065,0001039065,10157000.0,2017-09-30,2017-11-01 00:00:00+00:00,35107000.0,2017-09-30,2017-11-01 00:00:00+00:00,,,,,257133000.0,2017-09-30,2017-11-01 00:00:00+00:00,0.039500958647859276,0.1365324559663676,220855000.0,0.16426161961467933
2018-04-01 00:00:00+00:00,0001039065,0001039065,10157000.0,2017-09-30,2017-11-01 00:00:00+00:00,35107000.0,2017-09-30,2017-11-01 00:00:00+00:00,,,,,277528000.0,2017-12-31,2018-02-07 00:00:00+00:00,0.036598109019630454,0.12649894785391025,242548000.0,0.14421887626366736
2018-07-01 00:00:00+00:00,0001039065,0001039065,10157000.0,2017-09-30,2017-11-01 00:00:00+00:00,35107000.0,2017-09-30,2017-11-01 00:00:00+00:00,,,,,267299000.0,2018-03-31,2018-05-01 00:00:00+00:00,0.03799864571135694,0.13133981047441254,245146000.0,0.09036655707211216
2018-10-01 00:00:00+00:00,0001039065,0001039065,10157000.0,2017-09-30,2017-11-01 00:00:00+00:00,35107000.0,2017-09-30,2017-11-01 00:00:00+00:00,,,,,267299000.0,2018-03-31,2018-05-01 00:00:00+00:00,0.03799864571135694,0.13133981047441254,245146000.0,0.09036655707211216
2019-01-01 00:00:00+00:00,0001039065,0001039065,9402000.0,2018-09-30,2018-10-27 00:00:00+00:00,-2821000.0,2018-09-30,2018-10-27 00:00:00+00:00,10157000.0,-0.07433297233435066,35107000.0,-1.0803543452872646,267299000.0,2018-03-31,2018-05-01 00:00:00+00:00,0.035174093430951854,-0.010553724480824844,245146000.0,0.09036655707211216
