Date,version_name,offensive_weight,defensive_weight,cash_proxy_weight,bil_weight,spy_weight,overlay_cash_weight,sleeve_bil_weight,risk_state,market_state
2024-10-18,improved_hrp_recovery_concentrated,0.5404324512604994,0.2356157562981169,0.22395179244138363,0.22395179244138363,0.07804210970515428,0.1499999999999999,0.07395179244138372,neutral,neutral_mixed
2024-10-25,improved_hrp_recovery_concentrated,0.48691954974619,0.28768866935657494,0.225391780897235,0.225391780897235,0.07892971066200268,0.15000000000000002,0.07539178089723497,neutral,neutral_mixed
2024-11-01,improved_hrp_recovery_concentrated,0.4857044927036993,0.28890372639906575,0.225391780897235,0.225391780897235,0.07567712185061802,0.15000000000000002,0.07539178089723497,neutral,neutral_mixed
2024-11-08,improved_hrp_recovery_concentrated,0.4816252564916741,0.2929829626110909,0.2253917808972351,0.2253917808972351,0.07680933901840943,0.15000000000000002,0.07539178089723508,neutral,neutral_mixed
2024-11-15,improved_hrp_recovery_concentrated,0.4813432007205203,0.2932650183822447,0.225391780897235,0.225391780897235,0.0786281042248863,0.15000000000000002,0.07539178089723497,neutral,neutral_mixed
2024-11-22,improved_hrp_recovery_concentrated,0.4840978059469242,0.29051041315584086,0.225391780897235,0.225391780897235,0.07711459407360098,0.15000000000000002,0.07539178089723497,neutral,neutral_mixed
2024-11-29,improved_hrp_recovery_concentrated,0.6281870518233298,0.14449884537041474,0.22731410280625552,0.22731410280625552,0.081030643414198,0.1499999999999999,0.07731410280625561,neutral,neutral_mixed
2024-12-06,improved_hrp_recovery_concentrated,0.6274466952243155,0.14523920196942897,0.22731410280625552,0.22731410280625552,0.08141427067712706,0.1499999999999999,0.07731410280625561,neutral,neutral_mixed
2024-12-13,improved_hrp_recovery_concentrated,0.6345231074010894,0.13816278979265506,0.2273141028062554,0.2273141028062554,0.08303483399366271,0.1499999999999999,0.0773141028062555,calm,calm_trend
2024-12-20,improved_hrp_recovery_concentrated,0.6368897564829462,0.13579614071079837,0.22731410280625552,0.22731410280625552,0.08627605294655007,0.1499999999999999,0.07731410280625561,calm,calm_trend
2024-12-27,improved_hrp_recovery_concentrated,0.5439134269959622,0.2275635182193667,0.22852305478467105,0.22852305478467105,0.08094911358007302,0.15000000000000013,0.07852305478467092,neutral,neutral_mixed
2025-01-03,improved_hrp_recovery_concentrated,0.5506431332162163,0.22083381199911278,0.22852305478467105,0.22852305478467105,0.08320029628896038,0.15000000000000013,0.07852305478467092,neutral,neutral_mixed
2025-01-10,improved_hrp_recovery_concentrated,0.5567007857838866,0.2147761594314424,0.22852305478467105,0.22852305478467105,0.08095526397672483,0.15000000000000013,0.07852305478467092,neutral,neutral_mixed
2025-01-17,improved_hrp_recovery_concentrated,0.5530996564623689,0.21837728875295997,0.22852305478467094,0.22852305478467094,0.0822404467453148,0.15000000000000013,0.07852305478467081,neutral,neutral_mixed
2025-01-24,improved_hrp_recovery_concentrated,0.5529247992075071,0.21855214600782186,0.22852305478467105,0.22852305478467105,0.0796991074082478,0.15000000000000013,0.07852305478467092,neutral,neutral_mixed
2025-01-31,improved_hrp_recovery_concentrated,0.6951199088839136,0.15488009111608622,0.15000000000000013,0.15000000000000013,0.08000295975895219,0.15000000000000013,0.0,neutral,neutral_mixed
2025-02-07,improved_hrp_recovery_concentrated,0.6946002123691724,0.15539978763082743,0.15000000000000013,0.15000000000000013,0.0785043795872612,0.15000000000000013,0.0,neutral,neutral_mixed
2025-02-14,improved_hrp_recovery_concentrated,0.6922334022755958,0.15776659772440396,0.15000000000000013,0.15000000000000013,0.07278922881368743,0.15000000000000013,0.0,neutral,neutral_mixed
2025-02-21,improved_hrp_recovery_concentrated,0.6912720876826115,0.15872791231738836,0.15000000000000013,0.15000000000000013,0.07709328580118782,0.15000000000000013,0.0,neutral,neutral_mixed
2025-02-28,improved_hrp_recovery_concentrated,0.48086774297260415,0.19164424311165168,0.3274880139157441,0.3274880139157441,0.0837681853779066,0.15000000000000002,0.1774880139157441,neutral,neutral_mixed
2025-03-07,improved_hrp_recovery_concentrated,0.4808016423607772,0.19171034372347867,0.3274880139157441,0.3274880139157441,0.08216552453941171,0.15000000000000002,0.1774880139157441,neutral,neutral_mixed
2025-03-14,improved_hrp_recovery_concentrated,0.4763893789018759,0.1961226071823799,0.3274880139157441,0.3274880139157441,0.0839028231872091,0.15000000000000002,0.1774880139157441,stressed,stressed_panic
2025-03-21,improved_hrp_recovery_concentrated,0.4779564658625126,0.19455552022174327,0.3274880139157441,0.3274880139157441,0.08295327865220126,0.15000000000000002,0.1774880139157441,stressed,stressed_panic
2025-03-28,improved_hrp_recovery_concentrated,0.2170010542361001,0.09131244962369633,0.6916864961402036,0.6916864961402036,0.02945615109822864,0.6,0.09168649614020363,stressed,stressed_panic
2025-04-04,improved_hrp_recovery_concentrated,0.2169731760388232,0.09134032782097319,0.6916864961402036,0.6916864961402036,0.027846966135087903,0.6,0.09168649614020363,stressed,stressed_panic
2025-04-11,improved_hrp_recovery_concentrated,0.21898229462749355,0.0893312092323029,0.6916864961402036,0.6916864961402036,0.025409173745583574,0.6,0.09168649614020363,stressed,stressed_panic
2025-04-18,improved_hrp_recovery_concentrated,0.21921769007018765,0.08909581378960874,0.6916864961402036,0.6916864961402036,0.025409173745583574,0.6,0.09168649614020363,stressed,stressed_panic
2025-04-25,improved_hrp_recovery_concentrated,0.22370055778262316,0.07921192984721344,0.6970875123701634,0.6970875123701634,0.0,0.6,0.09708751237016344,stressed,stressed_panic
2025-05-02,improved_hrp_recovery_concentrated,0.22201448998922174,0.0808979976406149,0.6970875123701634,0.6970875123701634,0.0,0.6,0.09708751237016344,stressed,stressed_panic
2025-05-09,improved_hrp_recovery_concentrated,0.21916987455846842,0.08374261307136825,0.6970875123701634,0.6970875123701634,0.0,0.6,0.09708751237016344,stressed,stressed_panic
2025-05-16,improved_hrp_recovery_concentrated,0.22088647485411578,0.08202601277572084,0.6970875123701634,0.6970875123701634,0.0,0.6,0.09708751237016344,stressed,stressed_panic
2025-05-23,improved_hrp_recovery_concentrated,0.2218152246266037,0.08109726300323294,0.6970875123701634,0.6970875123701634,0.0,0.6,0.09708751237016344,stressed,stressed_panic
2025-05-30,improved_hrp_recovery_concentrated,0.23054494539023065,0.13121349384504932,0.63824156076472,0.63824156076472,0.007203524144283345,0.5999999999999999,0.038241560764720184,stressed,stressed_panic
2025-06-06,improved_hrp_recovery_concentrated,0.2305082017263192,0.13125023750896075,0.63824156076472,0.63824156076472,0.007203524144283345,0.5999999999999999,0.038241560764720184,neutral,recovery_rebound
2025-06-13,improved_hrp_recovery_concentrated,0.22961384885183997,0.13214459038343998,0.63824156076472,0.63824156076472,0.007203524144283345,0.5999999999999999,0.038241560764720184,neutral,recovery_rebound
2025-06-20,improved_hrp_recovery_concentrated,0.22924895628634914,0.1325094829489308,0.63824156076472,0.63824156076472,0.008129577048589904,0.5999999999999999,0.038241560764720184,neutral,recovery_rebound
2025-06-27,improved_hrp_recovery_concentrated,0.6104845863530463,0.22721133204571398,0.16230408160123977,0.16230408160123977,0.023137729726961046,0.07999999999999996,0.08230408160123981,neutral,recovery_rebound
2025-07-04,improved_hrp_recovery_concentrated,0.6092006530170812,0.22849526538167902,0.16230408160123977,0.16230408160123977,0.024050388282440837,0.07999999999999996,0.08230408160123981,neutral,recovery_rebound
2025-07-11,improved_hrp_recovery_concentrated,0.6088666481644502,0.22882927023431,0.16230408160123977,0.16230408160123977,0.0250095314474814,0.07999999999999996,0.08230408160123981,neutral,recovery_rebound
2025-07-18,improved_hrp_recovery_concentrated,0.6083399701170223,0.22935594828173783,0.16230408160123977,0.16230408160123977,0.02509799893058802,0.07999999999999996,0.08230408160123981,neutral,recovery_rebound
2025-07-25,improved_hrp_recovery_concentrated,0.6137108626997368,0.22697504515953315,0.15931409214073,0.15931409214073,0.023909432150721027,0.08000000000000007,0.07931409214072993,neutral,recovery_rebound
2025-08-01,improved_hrp_recovery_concentrated,0.61576243535128,0.22492347250799,0.1593140921407299,0.1593140921407299,0.024594912431049065,0.08000000000000007,0.07931409214072982,neutral,neutral_mixed
2025-08-08,improved_hrp_recovery_concentrated,0.6120670375653802,0.2286188702938898,0.1593140921407299,0.1593140921407299,0.02510806379235216,0.08000000000000007,0.07931409214072982,neutral,neutral_mixed
2025-08-15,improved_hrp_recovery_concentrated,0.6144202134022391,0.22626569445703096,0.1593140921407299,0.1593140921407299,0.027292975561822964,0.08000000000000007,0.07931409214072982,calm,calm_trend
2025-08-22,improved_hrp_recovery_concentrated,0.6135137394361897,0.2271721684230803,0.1593140921407299,0.1593140921407299,0.025280115675724087,0.08000000000000007,0.07931409214072982,calm,calm_trend
2025-08-29,improved_hrp_recovery_concentrated,0.7153078132044193,0.28469218679558067,1.1102230246251565e-16,1.1102230246251565e-16,0.05998241835227783,0.0,1.1102230246251565e-16,calm,calm_trend
2025-09-05,improved_hrp_recovery_concentrated,0.7156307493657034,0.2843692506342966,0.0,0.0,0.05974262626484608,0.0,0.0,neutral,recovery_rebound
2025-09-12,improved_hrp_recovery_concentrated,0.7165016375544488,0.283498362445551,0.0,0.0,0.05959331680989039,0.0,0.0,neutral,recovery_rebound
2025-09-19,improved_hrp_recovery_concentrated,0.7188909962443507,0.2811090037556491,2.220446049250313e-16,2.220446049250313e-16,0.05972699102501125,0.0,2.220446049250313e-16,neutral,neutral_mixed
2025-09-26,improved_hrp_recovery_concentrated,0.6042856433886884,0.2424816491928343,0.15323270741847728,0.15323270741847728,0.024554607067125082,0.07999999999999985,0.07323270741847743,neutral,recovery_rebound
2025-10-03,improved_hrp_recovery_concentrated,0.6064415130527743,0.24032577952874848,0.15323270741847728,0.15323270741847728,0.02533151307756691,0.07999999999999985,0.07323270741847743,neutral,neutral_mixed
2025-10-10,improved_hrp_recovery_concentrated,0.6059974184076597,0.240769874173863,0.1532327074184774,0.1532327074184774,0.025314546683806526,0.07999999999999985,0.07323270741847754,neutral,neutral_mixed
2025-10-17,improved_hrp_recovery_concentrated,0.6065932530968614,0.2401740394846614,0.15323270741847717,0.15323270741847717,0.026696751338160924,0.07999999999999985,0.07323270741847732,neutral,neutral_mixed
2025-10-24,improved_hrp_recovery_concentrated,0.6072240415285342,0.2395432510529887,0.15323270741847728,0.15323270741847728,0.027117749726933503,0.07999999999999985,0.07323270741847743,neutral,neutral_mixed
2025-10-31,improved_hrp_recovery_concentrated,0.5608258418895151,0.21908272218905167,0.22009143592143343,0.22009143592143343,0.025273501984023207,0.1499999999999999,0.07009143592143352,neutral,neutral_mixed
2025-11-07,improved_hrp_recovery_concentrated,0.5612569959773721,0.2186515681011944,0.22009143592143343,0.22009143592143343,0.024853541587280557,0.1499999999999999,0.07009143592143352,neutral,recovery_rebound
2025-11-14,improved_hrp_recovery_concentrated,0.5607728290070878,0.2191357350714787,0.22009143592143343,0.22009143592143343,0.025549355430845848,0.1499999999999999,0.07009143592143352,neutral,recovery_rebound
2025-11-21,improved_hrp_recovery_concentrated,0.5601315185766745,0.21977704550189214,0.22009143592143343,0.22009143592143343,0.025668952947775388,0.1499999999999999,0.07009143592143352,neutral,neutral_mixed
2025-11-28,improved_hrp_recovery_concentrated,0.44800746869749625,0.21625053725846127,0.3357419940440425,0.3357419940440425,0.026611437503039993,0.1499999999999999,0.18574199404404257,neutral,neutral_mixed
2025-12-05,improved_hrp_recovery_concentrated,0.4481312708735321,0.21612673508242547,0.3357419940440425,0.3357419940440425,0.02775663894342587,0.1499999999999999,0.18574199404404257,neutral,neutral_mixed
2025-12-12,improved_hrp_recovery_concentrated,0.44692928456318726,0.21732872139277015,0.3357419940440425,0.3357419940440425,0.027141116970702713,0.1499999999999999,0.18574199404404257,neutral,neutral_mixed
2025-12-19,improved_hrp_recovery_concentrated,0.4471065999648993,0.2171514059910582,0.3357419940440425,0.3357419940440425,0.027952535642777256,0.1499999999999999,0.18574199404404257,neutral,neutral_mixed
2025-12-26,improved_hrp_recovery_concentrated,0.5501735345319402,0.22718856164039464,0.22263790382766524,0.22263790382766524,0.02955351351793528,0.1499999999999999,0.07263790382766533,neutral,neutral_mixed
2026-01-02,improved_hrp_recovery_concentrated,0.5525384741870617,0.22482362198527311,0.22263790382766513,0.22263790382766513,0.03273689710470797,0.1499999999999999,0.07263790382766522,neutral,neutral_mixed
2026-01-09,improved_hrp_recovery_concentrated,0.5534168747155495,0.2239452214567853,0.22263790382766513,0.22263790382766513,0.03332336935148106,0.1499999999999999,0.07263790382766522,neutral,neutral_mixed
2026-01-16,improved_hrp_recovery_concentrated,0.5538408689315543,0.22352122724078044,0.22263790382766513,0.22263790382766513,0.030647487114299425,0.1499999999999999,0.07263790382766522,neutral,neutral_mixed
2026-01-23,improved_hrp_recovery_concentrated,0.5548249607565098,0.222537135415825,0.22263790382766513,0.22263790382766513,0.031067019686346585,0.1499999999999999,0.07263790382766522,neutral,neutral_mixed
2026-01-30,improved_hrp_recovery_concentrated,0.561570705583375,0.2152105915608547,0.2232187028557704,0.2232187028557704,0.030414867800261036,0.1499999999999999,0.07321870285577048,neutral,neutral_mixed
2026-02-06,improved_hrp_recovery_concentrated,0.5618507109438291,0.21493058620040056,0.2232187028557704,0.2232187028557704,0.024970271514125775,0.1499999999999999,0.07321870285577048,neutral,neutral_mixed
2026-02-13,improved_hrp_recovery_concentrated,0.5616553883996764,0.21512590874455328,0.22321870285577028,0.22321870285577028,0.024863819228481684,0.1499999999999999,0.07321870285577037,neutral,neutral_mixed
2026-02-20,improved_hrp_recovery_concentrated,0.5611757060350138,0.21560559110921598,0.2232187028557704,0.2232187028557704,0.023955031807882683,0.1499999999999999,0.07321870285577048,neutral,neutral_mixed
2026-02-27,improved_hrp_recovery_concentrated,0.5613472110976643,0.2155936951350791,0.22305909376725652,0.22305909376725652,0.024505761213753533,0.15000000000000002,0.0730590937672565,neutral,neutral_mixed
2026-03-06,improved_hrp_recovery_concentrated,0.5602255942725132,0.21671531196023022,0.22305909376725652,0.22305909376725652,0.024853038527839662,0.15000000000000002,0.0730590937672565,neutral,neutral_mixed
2026-03-13,improved_hrp_recovery_concentrated,0.5585117506498116,0.21842915558293183,0.22305909376725652,0.22305909376725652,0.02568923553816577,0.15000000000000002,0.0730590937672565,stressed,stressed_panic
2026-03-20,improved_hrp_recovery_concentrated,0.5595355470259081,0.2174053592068352,0.22305909376725652,0.22305909376725652,0.022863513172125035,0.15000000000000002,0.0730590937672565,neutral,neutral_mixed
2026-03-27,improved_hrp_recovery_concentrated,0.5610692606526547,0.05876920312248092,0.38016153622486426,0.38016153622486426,0.004208533593559776,0.19999999999999996,0.1801615362248643,neutral,neutral_mixed
2026-04-03,improved_hrp_recovery_concentrated,0.560035500025459,0.05980296374967671,0.38016153622486437,0.38016153622486437,0.0,0.19999999999999996,0.18016153622486442,stressed,stressed_panic
2026-04-10,improved_hrp_recovery_concentrated,0.6233086736615132,0.10630628432870286,0.27038504200978386,0.27038504200978386,0.02176349072486583,0.07999999999999985,0.190385042009784,neutral,recovery_rebound
2005-01-07,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-01-14,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-01-21,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-01-28,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-02-04,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-02-11,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-02-18,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-02-25,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-03-04,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-03-11,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-03-18,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-03-25,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-04-01,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-04-08,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-04-15,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-04-22,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-04-29,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-05-06,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-05-13,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-05-20,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-05-27,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-06-03,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-06-10,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-06-17,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-06-24,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-07-01,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-07-08,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-07-15,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-07-22,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-07-29,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-08-05,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-08-12,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-08-19,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-08-26,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-09-02,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-09-09,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-09-16,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-09-23,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-09-30,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-10-07,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2005-10-14,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-10-21,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-10-28,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-11-04,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-11-11,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-11-18,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-11-25,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-12-02,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-12-09,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-12-16,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-12-23,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2005-12-30,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-01-06,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-01-13,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2006-01-20,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,calm_trend
2006-01-27,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-02-03,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-02-10,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-02-17,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-02-24,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-03-03,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-03-10,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-03-17,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-03-24,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-03-31,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-04-07,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-04-14,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-04-21,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-04-28,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,neutral_mixed
2006-05-05,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,neutral_mixed
2006-05-12,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,calm,neutral_mixed
2006-05-19,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-05-26,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,stressed,stressed_panic
2006-06-02,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-06-09,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-06-16,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,neutral,neutral_mixed
2006-06-23,baseline_max_div_default,0.0,0.0,1.0,1.0,0.0,1.0,0.0,stressed,stressed_panic
2006-06-30,baseline_max_div_default,0.3928968196930601,0.1538705487180278,0.453232631588912,0.453232631588912,0.013896700406199692,0.35,0.10323263158891205,neutral,neutral_mixed
2006-07-07,baseline_max_div_default,0.3928968196930601,0.1538705487180278,0.453232631588912,0.453232631588912,0.013896700406199692,0.35,0.10323263158891205,neutral,neutral_mixed
2006-07-14,baseline_max_div_default,0.3928968196930601,0.1538705487180278,0.453232631588912,0.453232631588912,0.013896700406199692,0.35,0.10323263158891205,neutral,neutral_mixed
2006-07-21,baseline_max_div_default,0.3928968196930601,0.1538705487180278,0.453232631588912,0.453232631588912,0.013896700406199692,0.35,0.10323263158891205,stressed,stressed_panic
2006-07-28,baseline_max_div_default,0.44385636384661725,0.16290989396148048,0.3932337421919023,0.3932337421919023,0.0,0.34999999999999987,0.04323374219190246,neutral,neutral_mixed
2006-08-04,baseline_max_div_default,0.44524254485047027,0.16152371295762746,0.3932337421919022,0.3932337421919022,0.0,0.34999999999999987,0.04323374219190235,neutral,neutral_mixed
2006-08-11,baseline_max_div_default,0.44312059799919457,0.16364565980890322,0.3932337421919022,0.3932337421919022,0.0,0.34999999999999987,0.04323374219190235,neutral,neutral_mixed
2006-08-18,baseline_max_div_default,0.4327572667091762,0.17400899109892157,0.3932337421919022,0.3932337421919022,0.0,0.34999999999999987,0.04323374219190235,neutral,recovery_rebound
2006-08-25,baseline_max_div_default,0.4678943898608179,0.18210561013918203,0.3500000000000001,0.3500000000000001,0.010102974610506759,0.3500000000000001,0.0,neutral,neutral_mixed
2006-09-01,baseline_max_div_default,0.47446041049012455,0.17553958950987536,0.3500000000000001,0.3500000000000001,0.010102974610506759,0.3500000000000001,0.0,neutral,recovery_rebound
2006-09-08,baseline_max_div_default,0.4757462673155346,0.17425373268446528,0.3500000000000001,0.3500000000000001,0.010102974610506759,0.3500000000000001,0.0,neutral,recovery_rebound
2006-09-15,baseline_max_div_default,0.4793949576830707,0.1706050423169292,0.3500000000000001,0.3500000000000001,0.010102974610506759,0.3500000000000001,0.0,neutral,neutral_mixed
2006-09-22,baseline_max_div_default,0.4861890540908356,0.16381094590916426,0.3500000000000001,0.3500000000000001,0.010102974610506759,0.3500000000000001,0.0,neutral,neutral_mixed
2006-09-29,baseline_max_div_default,0.48685364367235645,0.16314635632764354,0.3500000000000001,0.3500000000000001,0.01120085644393866,0.35,1.1102230246251565e-16,neutral,neutral_mixed
2006-10-06,baseline_max_div_default,0.4971877563175841,0.1528122436824159,0.35,0.35,0.016592906671167584,0.35,0.0,neutral,neutral_mixed
2006-10-13,baseline_max_div_default,0.4984212806334556,0.1515787193665444,0.3500000000000001,0.3500000000000001,0.01771834348959333,0.35,1.1102230246251565e-16,neutral,neutral_mixed
2006-10-20,baseline_max_div_default,0.5428228143975373,0.10717718560246263,0.3500000000000001,0.3500000000000001,0.05010064477137856,0.35,1.1102230246251565e-16,neutral,neutral_mixed
2006-10-27,baseline_max_div_default,0.5225145148634526,0.12748548513654745,0.34999999999999987,0.34999999999999987,0.07241118275409578,0.35,0.0,neutral,neutral_mixed
2006-11-03,baseline_max_div_default,0.5138848093456099,0.1361151906543901,0.34999999999999987,0.34999999999999987,0.0771758628815796,0.35,0.0,neutral,neutral_mixed
2006-11-10,baseline_max_div_default,0.5225145148634526,0.12748548513654745,0.3500000000000001,0.3500000000000001,0.0840220167977751,0.35,1.1102230246251565e-16,neutral,recovery_rebound
2006-11-17,baseline_max_div_default,0.5225145148634526,0.12748548513654745,0.3500000000000001,0.3500000000000001,0.052344825073690114,0.35,1.1102230246251565e-16,neutral,recovery_rebound
2006-11-24,baseline_max_div_default,0.9332424758987936,0.06675752410120626,0.0,0.0,0.22550501260896408,0.0,0.0,calm,calm_trend
2006-12-01,baseline_max_div_default,0.9332424758987935,0.06675752410120626,1.1102230246251565e-16,1.1102230246251565e-16,0.19577483351773828,0.0,1.1102230246251565e-16,calm,calm_trend
2006-12-08,baseline_max_div_default,0.9079486654565079,0.09205133454349204,2.220446049250313e-16,2.220446049250313e-16,0.1614530228978111,0.0,2.220446049250313e-16,neutral,recovery_rebound
