,state_text,bucket,proposed_bucket,bucket_streak,production_weight,phasen_weight,phaseo_weight,abstain_weight,overlay_abstain_added,atten_removed_ml_mass,atten_factor_phaseo,atten_factor_phasen,phaseo_trailing_excess,phasen_trailing_excess,trust_score,abstention_score,phaseo_prob,phasen_prob,model_uncertainty,margin_confidence,risk_guard,gate_entropy,selected_expert
2017-03-31,calm_trend,defense_production,defense_production,4,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0007560642776574456,0.0011521117704902147,0.037500000000000006,0.3579758559433619,0.3401835124885135,0.24633142236673886,0.6311829439698046,0.4712643678160919,0.1479051980619757,0.7367992766475504,production
2017-04-07,calm_trend,defense_production,defense_production,5,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0005758451295314762,0.0008966500341512148,0.037500000000000006,0.3897198513165282,0.19091117380597708,0.14860879064482835,0.6091387347020918,0.5229885057471264,0.1479051980619757,0.7196890182506105,production
2017-04-14,calm_trend,defense_production,calm_trust,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0005691348270689916,0.0008773905951913146,0.037500000000000006,0.40433573201920103,0.17143313486346232,0.11118046866497489,0.5522709609314337,0.4057471264367815,0.1479051980619757,0.7028774040317699,production
2017-04-21,neutral_mixed,defense_production,defense_production,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0010041395964213223,0.0014146702089862298,0.037500000000000006,0.32627866705284264,0.25264391711058765,0.23584031132603273,0.5140039988019275,0.6400087273019167,0.1017376680793567,0.7308075098483986,production
2017-04-28,calm_trend,defense_production,calm_trust,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0009095028578788839,0.0012962050245412917,0.037500000000000006,0.2839464293036077,0.5062852716465142,0.5776600165010667,0.554133426388906,0.3563218390804598,0.0031295945044218,0.7190086029094149,production
2017-05-05,calm_trend,defense_production,calm_trust,2,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0009260276531556147,0.0013998085880583303,0.037500000000000006,0.2916729367821428,0.38419339056877705,0.47196772292629224,0.5189210769410966,0.4459770114942528,0.0031080918333912,0.7074196817483852,production
2017-05-12,calm_trend,calm_trust,calm_trust,3,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.0010365177757272993,0.0015087188958705531,0.675,0.3477027559340704,0.3077031348214737,0.3795405232585316,0.5785910801855083,0.3977011494252873,0.0031080918333912,0.7382120962956007,phaseo
2017-05-19,calm_trend,calm_trust,defense_production,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.0005020556920866454,0.0008286372812938762,0.675,0.22003955774301154,0.7582237229872804,0.7258161704799754,0.5805882939582243,0.4229885057471263,0.0,0.7370378406058594,phaseo
2017-05-26,calm_trend,calm_trust,defense_production,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.0006765910894357301,0.0010792124277174532,0.675,0.25323165621705923,0.6096386224370289,0.6472886989001356,0.5962043859780158,0.4712643678160919,0.0,0.767800382294796,phaseo
2017-06-02,calm_trend,calm_trust,calm_trust,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.00039735379784129154,0.0007864254390556684,0.675,0.2068705887909772,0.652962110778009,0.6851051814182852,0.5481396477536208,0.5850574712643677,0.0,0.7580944593284396,phaseo
2017-06-09,calm_trend,calm_trust,calm_trust,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.00023095945271278556,2.4818041430452986e-05,0.675,0.18329305044484182,0.817193303435104,0.8324397166862387,0.5471502854150813,0.4643678160919539,0.0,0.7683178725525073,phaseo
2017-06-16,calm_trend,calm_trust,calm_trust,3,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-8.320484084701636e-05,0.00019834282027775295,0.675,0.185859935971221,0.8659779895452752,0.8809406082024069,0.5699405187126979,0.4045977011494253,0.0,0.7835971010666916,phaseo
2017-06-23,calm_trend,calm_trust,defense_production,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.00010344370224752983,0.0004040786085545838,0.675,0.1695630224871172,0.8783311524790178,0.8755494931518315,0.6011381930459649,0.5126436781609195,0.0,0.751048465294567,phaseo
2017-06-30,calm_trend,calm_trust,defense_production,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.00011335011503995477,0.00017683256365776836,0.675,0.2326947896508747,0.7395710352117474,0.7612377619197714,0.6172545497998876,0.4045977011494253,0.0,0.7545456812252709,phaseo
2017-07-07,calm_trend,defense_production,defense_production,3,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-7.865507138977851e-06,0.000296207570122253,0.037500000000000006,0.27892390587456806,0.512024822625732,0.5901463481410197,0.5805243117456664,0.3977011494252873,0.0,0.7302965357558093,production
2017-07-14,calm_trend,defense_production,calm_trust,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00017622427366133938,0.0001371194514732376,0.037500000000000006,0.23448117507238558,0.7101434531905707,0.7053007246281984,0.5619875734974965,0.3977011494252873,0.0,0.7177163951443251,production
2017-07-21,calm_trend,defense_production,calm_trust,2,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0005313517525661547,-0.00029836131665206245,0.037500000000000006,0.2335297585739865,0.549314509666593,0.6464622000554019,0.5167931489332049,0.4459770114942528,0.0,0.6976928148827414,production
2017-07-28,calm_trend,calm_trust,calm_trust,3,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0006567404058685164,-0.0005129155788224857,0.675,0.252142085222419,0.3721625386003168,0.5716757077638386,0.5195299281570369,0.4563218390804597,0.0,0.6536040021603106,phaseo
2017-08-04,calm_trend,calm_trust,calm_trust,4,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0007471427479125164,-0.0006920737668980395,0.675,0.25695067742491834,0.45543978880000313,0.6319371552976565,0.5151471897908817,0.3459770114942527,0.0,0.693331122672927,phaseo
2017-08-11,calm_trend,calm_trust,calm_trust,5,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0005413442175268088,-0.000524827241298101,0.675,0.2536901480548156,0.4816631237296247,0.5843880486274252,0.5110759408496719,0.4229885057471263,0.0,0.664915342934544,phaseo
2017-08-18,neutral_mixed,calm_trust,defense_production,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0004416303046945856,-0.00040002392019480106,0.675,0.2186167287502476,0.4200928800806174,0.5963549920127337,0.4365381892542967,0.4402298850574712,0.1,0.5534819557460553,phaseo
2017-08-25,neutral_mixed,calm_trust,defense_production,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.000914286620409424,-0.0009400745703599551,0.675,0.16777612684896695,0.5958292324678879,0.7257278635015937,0.4296817741517366,0.5126436781609195,0.1,0.6241086780394272,phaseo
2017-09-01,calm_trend,calm_trust,calm_trust,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0007103183421847393,-0.0007870450032881088,0.675,0.22613402781657915,0.4990850640561547,0.6954111755761998,0.4918303599167488,0.3804597701149425,0.0,0.7122144427712568,phaseo
2017-09-08,calm_trend,calm_trust,calm_trust,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0005782680415647932,-0.0006231470071463087,0.675,0.13624842903916462,0.8259723085971912,0.8674282793946632,0.5062626823521605,0.557471264367816,0.0,0.6840487811183361,phaseo
2017-09-15,calm_trend,calm_trust,calm_trust,3,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0004472545252129855,-0.00046490627368487794,0.675,0.18366636428447827,0.7783180218799429,0.8119807945016242,0.5379409449312322,0.464367816091954,0.0,0.7254387862931468,phaseo
2017-09-22,calm_trend,calm_trust,calm_trust,4,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0007999837619853932,-0.0008063507067897549,0.675,0.22316603914861172,0.6370134183068797,0.6886732264815697,0.5315367318138324,0.4712643678160919,0.0,0.7482746973498763,phaseo
2017-09-29,calm_trend,calm_trust,calm_trust,5,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.00047423862997983103,-0.00046244923746968484,0.675,0.250356129573726,0.4225278598520664,0.6390681004478588,0.5341916716303198,0.3839080459770114,0.0,0.6808894962964063,phaseo
2017-10-06,calm_trend,calm_trust,calm_trust,6,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.00045703106953062333,-0.00040904370118862343,0.675,0.23898675096304212,0.5417032216856691,0.6255165263156649,0.5054775315305022,0.4563218390804597,0.0,0.7309358175706012,phaseo
2017-10-13,calm_trend,calm_trust,calm_trust,7,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.0002549423447095387,-0.00024085225683653105,0.675,0.23308810371408883,0.5441512867686922,0.6522690365173147,0.4636994058806437,0.3390804597701149,0.0,0.6226114399953036,phaseo
2017-10-20,calm_trend,calm_trust,calm_trust,8,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,-0.00027253791729551564,-0.00024729339615390026,0.675,0.27846331910154043,0.3453468352155037,0.49357614568358715,0.4976104006251345,0.4563218390804597,0.0274277070377597,0.7143790659197722,phaseo
2017-10-27,neutral_mixed,calm_trust,defense_production,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,7.701579046840747e-05,0.00012003225075055355,0.675,0.21656860456489122,0.4323172278986257,0.42562174211578596,0.4952675698538177,0.8355420625085247,0.1278016927696379,0.6392721403011629,phaseo
2017-11-03,neutral_mixed,calm_trust,defense_production,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.0004316664243349075,0.0005193073090356074,0.675,0.1359078232098804,0.6848427399952091,0.6783761755412852,0.4823476319144629,0.8355665220444006,0.1276095107020418,0.683929223040422,phaseo
2017-11-10,calm_trend,calm_trust,calm_trust,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.00027870426641684595,0.0003875379438852074,0.675,0.22387931134682468,0.45406227334125343,0.5839473863142439,0.4938225297412192,0.5850574712643677,0.0625158737516695,0.722090187480803,phaseo
2017-11-17,neutral_mixed,calm_trust,defense_production,1,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.00027864245538633824,0.0004097263402561843,0.675,0.26349131719732416,0.3600209470130074,0.49195159856407883,0.4584074059777377,0.5223563523590714,0.2680341652187586,0.7789475956998297,phaseo
2017-11-24,neutral_mixed,calm_trust,defense_production,2,0.2,0.25,0.55,0.0,0.0,0.0,1.0,1.0,0.00033078036303958453,0.0004669001434041074,0.675,0.19740438124609175,0.6476706804186393,0.6784364933769138,0.5045305359293331,0.6161754338895805,0.2406571831881372,0.8027667105449611,phaseo
2017-12-01,neutral_mixed,defense_production,defense_production,3,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.00026695357580521536,0.0004406557074855613,0.037500000000000006,0.23732058305539547,0.6276991981874053,0.6732425909549015,0.5445804647269292,0.5631013418957502,0.4083841658734172,0.9174070717588633,production
2017-12-08,neutral_mixed,defense_production,defense_production,4,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.000256269455877923,0.0004653627454965767,0.037500000000000006,0.17846969214724195,0.6736875071101218,0.740965150419369,0.5266919753826277,0.6775142288790733,0.2792147850756986,0.8879611924657274,production
2017-12-15,neutral_mixed,defense_production,defense_production,5,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.00043894448093281536,0.0006583955150350229,0.037500000000000006,0.23520932276225598,0.6468406679401171,0.6851389380617433,0.5766204356453982,0.5829635348687623,0.3724981332951188,0.9482201076311558,production
2017-12-22,neutral_mixed,defense_production,defense_production,6,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0001586763606131462,0.0003463976209480306,0.037500000000000006,0.388874311232152,0.36247080359236455,0.34095363370393805,0.5777691357082334,0.4053520114942529,0.4536069673312021,0.9826623642499526,production
2017-12-29,neutral_mixed,defense_production,defense_production,7,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-2.2269088209939095e-05,0.00012180382043105298,0.037500000000000006,0.2552239154454227,0.5647179399215861,0.5683932780048851,0.5467537051944962,0.5748827883095928,0.3309409474035567,0.8478708367757241,production
2018-01-05,neutral_mixed,defense_production,defense_production,8,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00033296447315934693,-0.0001639375227488241,0.037500000000000006,0.33307630183632175,0.5309089428761598,0.43687054514112567,0.5580300381496436,0.3685704022988505,0.4765480849878314,0.9137420717116672,production
2018-01-12,neutral_mixed,defense_production,defense_production,9,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0003966560991360393,-0.00016965784731342413,0.037500000000000006,0.2459534612243515,0.4993763841410241,0.5075924317468856,0.5211949073509434,0.6469215088512011,0.2265480849878314,0.7538344035459889,production
2018-01-19,neutral_mixed,defense_production,defense_production,10,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.000635925580986347,-0.0004021902703323549,0.037500000000000006,0.22453011389662086,0.7070314470659758,0.6532436550693627,0.5496113884268023,0.4795977011494253,0.35,0.7979517441036247,production
2018-01-26,neutral_mixed,defense_production,defense_production,11,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0010718038905093547,-0.0008143176274662703,0.037500000000000006,0.22070400951788893,0.6928786239170425,0.5898066236665281,0.5612876991599038,0.5278735632183909,0.35,0.7808405698424188,production
2018-02-02,neutral_mixed,defense_production,defense_production,12,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0008226242547941934,-0.0006155023777604551,0.037500000000000006,0.35789406020551273,0.25939058412350235,0.31263790541589,0.5652223280928588,0.4933908045977011,0.35,0.8423026330369573,production
2018-02-09,stressed_panic,defense_production,defense_production,13,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0003631219301601625,-0.00021175114563681645,0.037500000000000006,0.38860223928234683,0.3889229509822426,0.44405682338500113,0.6372871714964684,0.6885057471264368,1.0,0.950733292889034,production
2018-02-16,stressed_panic,defense_production,defense_production,14,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0012838474602188702,-0.0011400541342972705,0.037500000000000006,0.25936293189901927,0.674721568273348,0.8355418969047704,0.586073381690139,0.6160919540229884,1.0,0.9048234368517518,production
2018-02-23,stressed_panic,defense_production,defense_production,15,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0014525957602004858,-0.0013250106683280242,0.037500000000000006,0.2580827124705588,0.7914795546451671,0.8995143116297283,0.636735407045711,0.6160919540229884,1.0,0.9867229710954255,production
2018-03-02,stressed_panic,defense_production,defense_production,16,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0014078678559194706,-0.001326428986295609,0.037500000000000006,0.2999789134533499,0.6049095463498568,0.7757194744749133,0.640506601407592,0.6160919540229884,1.0,0.9949786858661777,production
2018-03-09,stressed_panic,defense_production,defense_production,17,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0015932000936634246,-0.0015359821888173936,0.037500000000000006,0.2792560890764815,0.759586749706775,0.8410553593153295,0.641320855382628,0.6160919540229884,1.0,0.9983232542451127,production
2018-03-16,stressed_panic,defense_production,defense_production,18,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0015263879808373934,-0.0015196450938433934,0.037500000000000006,0.31296706982569444,0.703620409013044,0.7657454398926742,0.6272940431871228,0.5436781609195401,1.0,0.9809454804620866,production
2018-03-23,stressed_panic,defense_production,defense_production,19,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0006409956930830166,-0.000613843102662832,0.037500000000000006,0.3414770961211941,0.6416801339451874,0.739008415000061,0.6460184495428886,0.4712643678160919,1.0,0.9957147225573812,production
2018-03-30,stressed_panic,defense_production,defense_production,20,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0005320511576341014,-0.00048329167950153203,0.037500000000000006,0.3238329150253162,0.7047968945695905,0.7441411586247526,0.6385029486420984,0.5436781609195401,1.0,0.9942216629907048,production
2018-04-06,stressed_panic,defense_production,defense_production,21,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00020877026847340892,-0.00024069132028840874,0.037500000000000006,0.3530589912966699,0.6053040168673788,0.6103544346736897,0.5954655317030835,0.5436781609195401,1.0,0.9484411844356706,production
2018-04-13,stressed_panic,defense_production,defense_production,22,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,8.7326230276568e-05,3.33095413545605e-05,0.037500000000000006,0.3747773136561404,0.5085760989645807,0.5962459283261797,0.5970361596922603,0.4712643678160919,1.0,0.9756724692953598,production
2018-04-20,stressed_panic,defense_production,defense_production,23,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,3.215383231541415e-05,-4.429574350270103e-05,0.037500000000000006,0.33331725006154983,0.5735977746397698,0.5664991144654336,0.59900032282112,0.6973382135140938,0.9745919215115836,0.9563892842708989,production
2018-04-27,stressed_panic,defense_production,defense_production,24,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.00016094200985534502,6.197301745843751e-05,0.037500000000000006,0.43698615576130473,0.4032192348648387,0.3759916295193278,0.6103758782949951,0.4672735949955148,0.9733948478628196,0.9666555444330738,production
2018-05-04,stressed_panic,defense_production,defense_production,25,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0002632122390611921,-0.0003279655574903729,0.037500000000000006,0.4104382021977745,0.3973469359198041,0.495536039730656,0.5893963091043599,0.4188179737925049,0.9721964536358568,0.9557304687781835,production
2018-05-11,stressed_panic,defense_production,defense_production,26,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0008597035801004768,-0.000878499778179973,0.037500000000000006,0.3959789746465151,0.5269934894557283,0.5976399424391683,0.6538001473531463,0.4188179737925049,0.9721964536358568,0.9975014188028828,production
2018-05-18,stressed_panic,defense_production,defense_production,27,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-3.7277644295461156e-05,-6.493938107316515e-05,0.037500000000000006,0.38781899110804785,0.4758463377187954,0.5384416027929924,0.604064800810928,0.398374043623535,0.835903585842724,0.9733665864443017,production
2018-05-25,stressed_panic,defense_production,defense_production,28,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.00044337447480884655,0.00040644762068001947,0.037500000000000006,0.4206455600543253,0.42729503693024884,0.45177043186582827,0.6341281270745429,0.3983111614097672,0.8354843710842716,0.9514308690790803,production
2018-06-01,stressed_panic,defense_production,defense_production,29,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.00017677632043116962,0.0001474297704649118,0.037500000000000006,0.4157014207745915,0.43321255064022457,0.472572388909171,0.6395288955577147,0.3982482794609958,0.8350651580924626,0.9578929987032416,production
2018-06-08,neutral_mixed,defense_production,ambiguous_abstain,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0003010923773321927,0.0002738806445554041,0.037500000000000006,0.2572088977270618,0.690760586931585,0.7309243997265242,0.566067815080342,0.3610753017182215,0.3850651580924627,0.8905652614403843,production
2018-06-15,recovery_fragile,defense_production,recovery_trust,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00015124825480164578,-0.00018477289595884969,0.037500000000000006,0.28835173071207254,0.645091409800497,0.6618612542286152,0.5719051206355724,0.3776702665705972,0.4400921658986175,0.9259686544228302,production
2018-06-22,neutral_mixed,defense_production,defense_production,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0007964523468254459,-0.0008298907277173573,0.037500000000000006,0.24864234033277066,0.6108843858567758,0.6211812931550569,0.5036321643992511,0.4313218390804597,0.375,0.7364892495181966,production
2018-06-29,neutral_mixed,defense_production,defense_production,2,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0007960521350300843,-0.0008290241804561342,0.037500000000000006,0.3084269943160784,0.5146444642577896,0.48504134701927276,0.5344941249805052,0.4048850574712643,0.375,0.8696576202429915,production
2018-07-06,neutral_mixed,defense_production,defense_production,3,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0005440854391608228,-0.0005755329700320728,0.037500000000000006,0.35723462973581127,0.3995453165492437,0.3892847357486488,0.5650831728609733,0.3899425287356321,0.375,0.8853254245322292,production
2018-07-13,neutral_mixed,defense_production,ambiguous_abstain,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00040163529931652275,-0.0004200045334156113,0.037500000000000006,0.38132896439962705,0.37060800977934144,0.33166951217155766,0.5703619615676063,0.3485632183908045,0.375,0.9409133221280963,production
2018-07-20,neutral_mixed,defense_production,defense_production,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00027734642469598426,-0.0002910126303759959,0.037500000000000006,0.39169571886840554,0.2673824253252029,0.28712158442699853,0.5380437651687068,0.3727011494252873,0.375,0.8926359114792852,production
2018-07-27,neutral_mixed,defense_production,ambiguous_abstain,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00040628480202161506,-0.00040656825667759595,0.037500000000000006,0.3904836837711394,0.33646230077455747,0.32091100009867024,0.5564724752334823,0.3313218390804598,0.375,0.9189148925942872,production
2018-08-03,neutral_mixed,defense_production,defense_production,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0003333216603937933,-0.00034679088433268556,0.037500000000000006,0.34356467900378485,0.3978793404172134,0.409884783335226,0.5183298831895344,0.3795977011494253,0.375,0.8679870449872019,production
2018-08-10,neutral_mixed,defense_production,defense_production,2,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00021884796010089325,-0.00023311132368455473,0.037500000000000006,0.24643990992211862,0.6168568127082261,0.6453507902023647,0.584841236779245,0.5850366023249403,0.2839556664275098,0.9457402340920233,production
2018-08-17,recovery_fragile,defense_production,recovery_trust,1,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,8.425050664333746e-05,8.415341377811448e-05,0.037500000000000006,0.2786473587109134,0.4465476822665026,0.6085876465241817,0.4854040635976085,0.336232553366174,0.2008928571428571,0.8879412027612361,production
2018-08-24,recovery_fragile,defense_production,recovery_trust,2,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00013256012038087792,-0.00012566629905743162,0.037500000000000006,0.28912986587414524,0.5105832552637378,0.5776736974163875,0.5186210828384618,0.3868077324973876,0.1893939393939394,0.9160515797508887,production
2018-08-31,recovery_fragile,recovery_trust,recovery_trust,3,0.25,0.5,0.25,0.0,0.0,0.0,1.0,1.0,0.00020574517725191436,0.00023775053967458373,0.5,0.2927821708915128,0.46119953242960393,0.5187444412310744,0.5063777553147898,0.456855500821018,0.1785714285714286,0.9257435653086752,phasen
2018-09-07,neutral_mixed,recovery_trust,defense_production,1,0.25,0.5,0.25,0.0,0.0,0.0,1.0,1.0,0.00034134966308952194,0.00035047066496751445,0.5,0.23442251534256697,0.4572822079337988,0.41855291073817397,0.5042946665399397,0.839080459770115,0.125,0.8916193429578229,phasen
2018-09-14,neutral_mixed,recovery_trust,defense_production,2,0.25,0.5,0.25,0.0,0.0,0.0,1.0,1.0,0.0006086792970819605,0.0007112556843034297,0.5,0.1807458962410362,0.651182858182233,0.6171680352090901,0.5299073182233233,0.839080459770115,0.125,0.927662563175675,phasen
2018-09-21,neutral_mixed,defense_production,defense_production,3,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0006678360929174605,0.0008073204356826837,0.037500000000000006,0.1804179994589681,0.6019678371204017,0.6682786942602644,0.476914113778373,0.7011494252873562,0.125,0.829074380923166,production
2018-09-28,neutral_mixed,defense_production,defense_production,4,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0005202600981066527,0.0006642930146919375,0.037500000000000006,0.21092352575578505,0.5661689172970459,0.5776890709517615,0.4854160171200549,0.7011494252873562,0.125,0.8201483882187646,production
2018-10-05,neutral_mixed,defense_production,defense_production,5,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,0.0001508022195280067,0.00027682795815924536,0.037500000000000006,0.34310790098716226,0.2709977944935825,0.30998457848913025,0.4760496037393398,0.4402298850574712,0.125,0.7835531459655045,production
2018-10-12,neutral_mixed,defense_production,defense_production,6,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0003306616075639469,-0.0002889926595515622,0.037500000000000006,0.30963139988190785,0.32386804417873327,0.3822422583294425,0.4622407856022371,0.4402298850574712,0.125,0.7132839251351241,production
2018-10-19,stressed_panic,defense_production,defense_production,7,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00033554580265255464,-0.00029296856685518525,0.037500000000000006,0.5148999388628138,0.18889130596902418,0.1588583652977104,0.6567263144187893,0.3967385057471264,0.825,0.9999834399298643,production
2018-10-26,stressed_panic,defense_production,defense_production,8,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,4.659448658916075e-05,6.14618308874071e-05,0.037500000000000006,0.4174776125067937,0.30290711603726106,0.36533495863592486,0.5865479027741561,0.516278735632184,0.825,0.9917556885192279,production
2018-11-02,stressed_panic,defense_production,defense_production,9,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-5.7076075603654624e-05,-2.733035912674676e-05,0.037500000000000006,0.39706340070220736,0.29328342894785553,0.25732067943811776,0.5305205309030864,0.6553591954022988,0.825,0.9510988454692982,production
2018-11-09,stressed_panic,defense_production,defense_production,10,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0004230584989658315,-0.0003875858393044391,0.037500000000000006,0.45805423004629475,0.2745115692304358,0.17113308591199947,0.6103762606391339,0.4726005747126436,0.825,0.9622256699461437,production
2018-11-16,stressed_panic,defense_production,defense_production,11,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0005558535449202239,-0.0005207521397485391,0.037500000000000006,0.3975108098911381,0.38727859991599706,0.3500564632782381,0.5585853845325783,0.5409918273930654,0.8211715695936161,0.9798900736118276,production
2018-11-23,stressed_panic,defense_production,defense_production,12,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0005434142645822315,-0.0005269153393029697,0.037500000000000006,0.4660363302852617,0.21148723276812692,0.1860804348445716,0.5512486038674811,0.4505478903084903,0.8235759737041124,0.9297701085504819,production
2018-11-30,stressed_panic,defense_production,defense_production,13,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0006299704031348316,-0.0006263623725133391,0.037500000000000006,0.48158557385864187,0.1778669694390532,0.13798452662823957,0.5481091873939006,0.4139798850574712,0.825,0.909472578260807,production
2018-12-07,stressed_panic,defense_production,defense_production,14,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0006184045207838084,-0.0005894261637474312,0.037500000000000006,0.4524078070046538,0.1816743574433846,0.1680792858387606,0.501585916326302,0.5105316091954022,0.825,0.9245624718217786,production
2018-12-14,stressed_panic,defense_production,defense_production,15,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0006154185852783544,-0.0006812472313070312,0.037500000000000006,0.45733468415094747,0.1390857873907625,0.13734139558903272,0.4829038385885931,0.5105316091954022,0.825,0.876724159663013,production
2018-12-21,stressed_panic,defense_production,defense_production,16,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.0006077860889015776,-0.0007374541000630774,0.037500000000000006,0.4741375043460613,0.19939971061419726,0.19916595297375778,0.5296281223005068,0.3967385057471263,0.825,0.9134976522358943,production
2018-12-28,stressed_panic,defense_production,defense_production,17,0.95,0.025,0.025,0.0,0.0,0.0,1.0,1.0,-0.00020903155197198533,-0.0003434695488610545,0.037500000000000006,0.3880901629233613,0.34734632899274726,0.37507327986252653,0.5113260159038405,0.5105316091954022,0.825,0.8868305031144836,production
