Date,version_name,market_state,strong_neutral,bil_weight,overlay_cash_weight,sleeve_bil_weight,sleeve_internal_bil_weight,self_gated_internal_bil_weight,self_gated_overlay_cut_total,self_gated_overlay_cut_risky,non_self_gated_overlay_cut_total,non_self_gated_overlay_cut_risky,regime_multiplier,target_vol_multiplier,gross_multiplier,binding_source
2019-05-17,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.10011359620429239,0.06227154722058159,0.037842048983710797,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-05-24,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.08660514280329523,0.06227154722058159,0.02433359558271364,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-05-31,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.20000000000000007,0.19999999999999996,1.1102230246251565e-16,0.0,0.0,0.0704935925964828,0.0704935925964828,0.12950640740351715,0.12950640740351715,0.8,1.0,0.8,regime
2019-06-07,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.20000000000000018,0.19999999999999996,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-06-14,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-06-21,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-06-28,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.09675884326453454,0.06239736107335303,0.034361482191181514,0.0,0.0,0.016540150560504768,0.016540150560504768,0.04585721051284816,0.04585721051284816,0.92,1.0,0.937602638926647,regime
2019-07-05,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.09167928442251039,0.06239736107335303,0.029281923349157357,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-07-12,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.09668047198789931,0.06239736107335303,0.03428311091454628,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-07-19,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.09983198148286532,0.06239736107335303,0.03743462040951229,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-07-26,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.05259381288758436,0.05098055820733283,0.0016132546802515302,0.0,0.0,0.01575521721513988,0.01575521721513988,0.03522534099219296,0.03522534099219296,0.94,1.0,0.9490194417926672,regime
2019-08-02,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.05098055820733283,0.05098055820733283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-08-09,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.050980558207332716,0.05098055820733283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-08-16,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.050980558207332716,0.05098055820733283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-08-23,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.05098055820733283,0.05098055820733283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-08-30,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.252044702182481,0.043408041660605745,0.20863666052187524,0.2086366605218752,0.0,0.012625610180347052,0.012625610180347052,0.03078243148025872,0.02065163436396994,0.9491115168406485,1.0,0.9565919583393943,regime
2019-09-06,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.252044702182481,0.043408041660605745,0.20863666052187524,0.2086366605218752,0.0,0.0,0.0,0.0,0.0,,,,none
2019-09-13,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.252044702182481,0.043408041660605745,0.20863666052187524,0.2086366605218752,0.0,0.0,0.0,0.0,0.0,,,,none
2019-09-20,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.252044702182481,0.043408041660605745,0.20863666052187524,0.2086366605218752,0.0,0.0,0.0,0.0,0.0,,,,none
2019-09-27,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.042775361396692246,0.042775361396692024,2.220446049250313e-16,0.0,0.0,0.012966322123559332,0.012966322123559332,0.029809039273132637,0.029809039273132637,0.9497207570618397,1.0,0.957224638603308,regime
2019-10-04,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.042775361396692135,0.042775361396692024,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-10-11,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.042775361396692135,0.042775361396692024,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-10-18,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.042775361396692135,0.042775361396692024,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-10-25,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,none
2019-11-01,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-11-08,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-11-15,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-11-22,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-11-29,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2019-12-06,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-12-13,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-12-20,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2019-12-27,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2020-01-03,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-01-10,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-01-17,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-01-24,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-01-31,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2020-02-07,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-02-14,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-02-21,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-02-28,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.2796478008801463,0.19999999999999996,0.07964780088014634,0.0,0.0,0.06355416746832433,0.06355416746832433,0.13644583253167566,0.13644583253167566,0.8,1.0,0.8,regime
2020-03-06,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.2820549396608021,0.19999999999999996,0.08205493966080213,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-03-13,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.2790609817234123,0.19999999999999996,0.07906098172341236,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-03-20,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.2791150012165068,0.19999999999999996,0.07911500121650683,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-03-27,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.5999999999999999,1.1102230246251565e-16,0.0,0.0,0.21010685698323056,0.21010685698323056,0.3898931430167695,0.3898931430167695,0.4,1.0,0.4000000000000001,regime
2020-04-03,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.5999999999999999,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-04-10,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.5999999999999999,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-04-17,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.5999999999999999,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-04-24,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6410610601724842,0.6000000000000001,0.04106106017248412,0.04106106017248422,0.015302072832099738,0.23320640349169908,0.2102532942435495,0.3667935965083008,0.3281551154977241,0.4,1.0,0.3999999999999999,regime
2020-05-01,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6410610601724842,0.6000000000000001,0.04106106017248412,0.04106106017248422,0.015302072832099738,0.0,0.0,0.0,0.0,,,,none
2020-05-08,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6410610601724842,0.6000000000000001,0.04106106017248412,0.04106106017248422,0.015302072832099738,0.0,0.0,0.0,0.0,,,,none
2020-05-15,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6410610601724842,0.6000000000000001,0.04106106017248412,0.04106106017248422,0.015302072832099738,0.0,0.0,0.0,0.0,,,,none
2020-05-22,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6410610601724842,0.6000000000000001,0.04106106017248412,0.04106106017248422,0.015302072832099738,0.0,0.0,0.0,0.0,,,,none
2020-05-29,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6258144404499786,0.6,0.025814440449978604,0.0258144404499786,0.0,0.2462463204558683,0.2462463204558683,0.35375367954413167,0.31503201886916377,0.4,1.0,0.4,regime
2020-06-05,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6258144404499786,0.6,0.025814440449978604,0.0258144404499786,0.0,0.0,0.0,0.0,0.0,,,,none
2020-06-12,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6258144404499786,0.6,0.025814440449978604,0.0258144404499786,0.0,0.0,0.0,0.0,0.0,,,,none
2020-06-19,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6258144404499786,0.6,0.025814440449978604,0.0258144404499786,0.0,0.0,0.0,0.0,0.0,,,,none
2020-06-26,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.2533723373918195,0.2533723373918195,0.3466276626081805,0.3466276626081805,0.4,1.0,0.4,regime
2020-07-03,improved_phasennn_ml_opportunity_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-07-10,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-07-17,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-07-24,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-07-31,improved_phasennn_ml_opportunity_dial_overlay,recovery_fragile,0.0,0.0352814649293951,0.03528146492939499,1.1102230246251565e-16,0.0,0.0,0.015426701282187857,0.015426701282187857,0.019854763647207133,0.019854763647207133,0.96,0.9662913800941401,0.964718535070605,regime
2020-08-07,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.0352814649293951,0.03528146492939499,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-08-14,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,0.0,0.0352814649293951,0.03528146492939499,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-08-21,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.0352814649293951,0.03528146492939499,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-08-28,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.12901698531764882,0.12901698531764894,0.0,0.0,0.0,0.047209149883829224,0.047209149883829224,0.08180783543381961,0.08180783543381961,0.92,0.8709830146823512,0.8709830146823511,target_vol
2020-09-04,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.12901698531764894,0.12901698531764894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-09-11,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.12901698531764882,0.12901698531764894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-09-18,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.12901698531764894,0.12901698531764894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-09-25,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.11542595722689986,0.11542595722689963,2.220446049250313e-16,0.0,0.0,0.046728148489122615,0.046728148489122615,0.06869780873777712,0.06869780873777712,0.94,0.8845740427731003,0.8845740427731004,target_vol
2020-10-02,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.11542595722689963,0.11542595722689963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-10-09,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.11542595722689986,0.11542595722689963,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-10-16,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.11542595722689974,0.11542595722689963,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-10-23,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.11542595722689986,0.11542595722689963,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-10-30,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.1296092620382714,0.12960926203827117,2.220446049250313e-16,0.0,0.0,0.055304159975726935,0.055304159975726935,0.07430510206254434,0.07430510206254434,0.94,0.8703907379617287,0.8703907379617288,target_vol
2020-11-06,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.1296092620382714,0.12960926203827117,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-11-13,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.1296092620382714,0.12960926203827117,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-11-20,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.1296092620382714,0.12960926203827117,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-11-27,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.17023353128717533,0.17023353128717533,0.0,0.0,0.0,0.0617714630910779,0.0617714630910779,0.10846206819609745,0.10846206819609745,0.92,0.8297664687128247,0.8297664687128247,target_vol
2020-12-04,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17023353128717533,0.17023353128717533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-12-11,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17023353128717522,0.17023353128717533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-12-18,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17023353128717533,0.17023353128717533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2020-12-25,improved_phasennn_ml_opportunity_dial_overlay,recovery_confirmed,0.0,0.17677464998040215,0.17677464998040193,2.220446049250313e-16,0.0,0.0,0.06188930780994124,0.06188930780994124,0.11488534217046081,0.11488534217046081,0.92,0.823225350019598,0.8232253500195981,target_vol
2021-01-01,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17677464998040215,0.17677464998040193,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-01-08,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17677464998040215,0.17677464998040193,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-01-15,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17677464998040215,0.17677464998040193,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-01-22,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.17677464998040215,0.17677464998040193,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-01-29,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.13744847625927004,0.13744847625926992,1.1102230246251565e-16,0.0,0.0,0.054309408593699426,0.054309408593699426,0.0831390676655705,0.0831390676655705,0.9490065659619319,0.8625515237407301,0.8625515237407301,target_vol
2021-02-05,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.13744847625927004,0.13744847625926992,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-02-12,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.13744847625927004,0.13744847625926992,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-02-19,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.13744847625927004,0.13744847625926992,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-02-26,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.30532926121300474,0.11765500100904436,0.18767426020396039,0.18767426020396014,0.0,0.04987661239283059,0.04987661239283059,0.06777838861621388,0.042753239384428016,0.9521837340922984,0.8823449989909555,0.8823449989909556,target_vol
2021-03-05,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.30532926121300463,0.11765500100904436,0.18767426020396027,0.18767426020396014,0.0,0.0,0.0,0.0,0.0,,,,none
2021-03-12,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.30532926121300463,0.11765500100904436,0.18767426020396027,0.18767426020396014,0.0,0.0,0.0,0.0,0.0,,,,none
2021-03-19,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.30532926121300463,0.11765500100904436,0.18767426020396027,0.18767426020396014,0.0,0.0,0.0,0.0,0.0,,,,none
2021-03-26,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3372561268725267,0.02587969841944604,0.31137642845308067,0.3113764284530807,0.0,0.011804719132573624,0.011804719132573624,0.014074979286872208,0.00580256360041656,1.0,0.9741203015805542,0.974120301580554,target_vol
2021-04-02,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3372561268725267,0.02587969841944604,0.31137642845308067,0.3113764284530807,0.0,0.0,0.0,0.0,0.0,,,,none
2021-04-09,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3372561268725268,0.02587969841944604,0.3113764284530808,0.3113764284530807,0.0,0.0,0.0,0.0,0.0,,,,none
2021-04-16,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3372561268725267,0.02587969841944604,0.31137642845308067,0.3113764284530807,0.0,0.0,0.0,0.0,0.0,,,,none
2021-04-23,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3372561268725267,0.02587969841944604,0.31137642845308067,0.3113764284530807,0.0,0.0,0.0,0.0,0.0,,,,none
2021-04-30,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3496564327949617,0.011361645929482633,0.3382947868654791,0.3382947868654789,0.0,0.005248246542356047,0.005248246542356047,0.006113399387126711,0.002225642481550244,1.0,0.9886383540705173,0.9886383540705174,target_vol
2021-05-07,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3496564327949617,0.011361645929482633,0.3382947868654791,0.3382947868654789,0.0,0.0,0.0,0.0,0.0,,,,none
2021-05-14,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.34965643279496184,0.011361645929482633,0.3382947868654792,0.3382947868654789,0.0,0.0,0.0,0.0,0.0,,,,none
2021-05-21,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3496564327949617,0.011361645929482633,0.3382947868654791,0.3382947868654789,0.0,0.0,0.0,0.0,0.0,,,,none
2021-05-28,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.35657358952188956,0.010876903982009134,0.3456966855398804,0.3456966855398802,0.0,0.0050079467867209515,0.0050079467867209515,0.005868957195288169,0.0020674994488726756,1.0,0.9891230960179909,0.9891230960179909,target_vol
2021-06-04,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.35657358952188944,0.010876903982009134,0.3456966855398803,0.3456966855398802,0.0,0.0,0.0,0.0,0.0,,,,none
2021-06-11,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.35657358952188944,0.010876903982009134,0.3456966855398803,0.3456966855398802,0.0,0.0,0.0,0.0,0.0,,,,none
2021-06-18,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.35657358952188944,0.010876903982009134,0.3456966855398803,0.3456966855398802,0.0,0.0,0.0,0.0,0.0,,,,none
2021-06-25,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.06034937943243357,0.01238152199621001,0.04796785743622356,0.0,0.0,0.005663376969173392,0.005663376969173392,0.006718145027036507,0.006718145027036507,1.0,0.9876184780037901,0.98761847800379,target_vol
2021-07-02,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.06034937943243368,0.01238152199621001,0.04796785743622367,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-07-09,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.06034937943243357,0.01238152199621001,0.04796785743622356,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-07-16,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.06034937943243368,0.01238152199621001,0.04796785743622367,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-07-23,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.06034937943243368,0.01238152199621001,0.04796785743622367,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-07-30,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3617601417474974,0.00895753040324132,0.35280261134425606,0.35280261134425606,0.0,0.004090739153979575,0.004090739153979575,0.0048667912492617454,0.0016779873236893311,1.0,0.9910424695967587,0.9910424695967587,target_vol
2021-08-06,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3617601417474975,0.00895753040324132,0.35280261134425617,0.35280261134425606,0.0,0.0,0.0,0.0,0.0,,,,none
2021-08-13,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3617601417474975,0.00895753040324132,0.35280261134425617,0.35280261134425606,0.0,0.0,0.0,0.0,0.0,,,,none
2021-08-20,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.3617601417474974,0.00895753040324132,0.35280261134425606,0.35280261134425606,0.0,0.0,0.0,0.0,0.0,,,,none
2021-08-27,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.08214774770822997,0.009961092191937748,0.07218665551629222,0.0,0.0,0.004521523727649537,0.004521523727649537,0.005439568464288197,0.005439568464288197,1.0,0.9900389078080623,0.9900389078080623,target_vol
2021-09-03,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.08214774770823019,0.009961092191937748,0.07218665551629244,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-09-10,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.08214774770822997,0.009961092191937748,0.07218665551629222,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-09-17,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.08214774770822986,0.009961092191937748,0.07218665551629211,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2021-09-24,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36781226457022076,0.00960211333755523,0.35821015123266553,0.3582101512326654,0.0,0.004345353884346509,0.004345353884346509,0.0052567594532086925,0.0017838375930965822,1.0,0.9903978866624448,0.9903978866624448,target_vol
2021-10-01,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36781226457022065,0.00960211333755523,0.3582101512326654,0.3582101512326654,0.0,0.0,0.0,0.0,0.0,,,,none
2021-10-08,improved_phasennn_ml_opportunity_dial_overlay,neutral_mixed,1.0,0.36781226457022065,0.00960211333755523,0.3582101512326654,0.3582101512326654,0.0,0.0,0.0,0.0,0.0,,,,none
2021-10-15,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36781226457022065,0.00960211333755523,0.3582101512326654,0.3582101512326654,0.0,0.0,0.0,0.0,0.0,,,,none
2021-10-22,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36781226457022065,0.00960211333755523,0.3582101512326654,0.3582101512326654,0.0,0.0,0.0,0.0,0.0,,,,none
2021-10-29,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36419048650370334,0.006281054949733633,0.3579094315539697,0.3579094315539697,0.0,0.002856759355160568,0.002856759355160568,0.0034242955945730513,0.0011620374200499717,1.0,0.9937189450502664,0.9937189450502664,target_vol
2021-11-05,improved_phasennn_ml_opportunity_dial_overlay,calm_trend,0.0,0.36419048650370345,0.006281054949733633,0.3579094315539698,0.3579094315539697,0.0,0.0,0.0,0.0,0.0,,,,none
