,selected_config,selection_score,margin_confidence,agreement,score_top_gap,score_top_median_gap
2016-01-01,conviction,0.47941492965173427,0.30928051146468805,0.0,0.08666666666666667,0.39666666666666667
2016-01-08,conviction,0.47941492965173427,0.48483606386899847,0.0,0.31999999999999995,0.67
2016-01-15,conviction,0.47941492965173427,0.49425287356321834,0.0,0.31999999999999995,0.67
2016-01-22,conviction,0.47941492965173427,0.49425287356321834,0.0,0.31999999999999995,0.67
2016-01-29,conviction,0.47941492965173427,0.5011494252873563,0.0,0.3333333333333333,0.6166666666666667
2016-02-05,conviction,0.47941492965173427,0.5494252873563218,0.0,0.42666666666666664,0.6333333333333333
2016-02-12,conviction,0.47941492965173427,0.43218390804597706,0.0,0.20000000000000007,0.28
2016-02-19,conviction,0.47941492965173427,0.48045977011494245,0.0,0.29333333333333333,0.42000000000000004
2016-02-26,conviction,0.47941492965173427,0.5080459770114942,0.0,0.3466666666666667,0.5366666666666667
2016-03-04,conviction,0.47941492965173427,0.5494252873563218,0.0,0.42666666666666664,0.7533333333333334
2016-03-11,conviction,0.47941492965173427,0.6080459770114943,0.0,0.54,0.64
2016-03-18,conviction,0.47941492965173427,0.5012781613197885,0.0,0.3466666666666667,0.6866666666666668
2016-03-25,conviction,0.47941492965173427,0.3763355647374687,0.3333333333333333,0.026666666666666672,0.3433333333333334
2016-04-01,conviction,0.47941492965173427,0.3187140804597701,0.0,0.026666666666666727,0.35333333333333344
2016-04-08,conviction,0.47941492965173427,0.47163865909862807,0.0,0.3466666666666667,0.45666666666666667
2016-04-15,conviction,0.47941492965173427,0.5316553776683086,0.3333333333333333,0.33333333333333326,0.52
2016-04-22,conviction,0.47941492965173427,0.33132183908045976,0.0,0.053333333333333344,0.20999999999999996
2016-04-29,conviction,0.47941492965173427,0.432214696223317,0.0,0.2466666666666668,0.3566666666666667
2016-05-06,conviction,0.47941492965173427,0.3398347701149425,0.0,0.10000000000000003,0.33
2016-05-13,conviction,0.47941492965173427,0.3744122343197207,0.0,0.17333333333333323,0.35000000000000003
2016-05-20,conviction,0.47941492965173427,0.404144291767273,0.0,0.19333333333333336,0.5533333333333333
2016-05-27,conviction,0.47941492965173427,0.3912805829228243,0.0,0.22666666666666668,0.5000000000000001
2016-06-03,conviction,0.47941492965173427,0.34942528735632183,0.0,0.03999999999999998,0.0633333333333333
2016-06-10,conviction,0.47941492965173427,0.3425287356321839,0.0,0.026666666666666616,0.44000000000000006
2016-06-17,conviction,0.47941492965173427,0.4010917487684729,0.0,0.14666666666666672,0.38333333333333336
2016-06-24,conviction,0.47941492965173427,0.49347850543655913,0.3333333333333333,0.20666666666666667,0.2833333333333333
2016-07-01,conviction,0.7188622291047871,0.3784483087294165,0.0,0.10666666666666658,0.19333333333333333
2016-07-08,conviction,0.7188622291047871,0.3727011494252873,0.0,0.1333333333333333,0.22999999999999998
2016-07-15,conviction,0.7188622291047871,0.4632183908045977,0.0,0.26000000000000006,0.33000000000000007
2016-07-22,conviction,0.7188622291047871,0.5298850574712642,0.3333333333333333,0.2599999999999999,0.3866666666666666
2016-07-29,conviction,0.7188622291047871,0.39425287356321836,0.0,0.1266666666666667,0.17333333333333334
2016-08-05,conviction,0.7188622291047871,0.39770114942528734,0.0,0.1333333333333333,0.32
2016-08-12,conviction,0.7188622291047871,0.39770114942528734,0.0,0.1333333333333333,0.22
2016-08-19,conviction,0.7188622291047871,0.39770114942528734,0.0,0.1333333333333333,0.3
2016-08-26,conviction,0.7188622291047871,0.4114942528735631,0.0,0.15999999999999992,0.3
2016-09-02,conviction,0.7188622291047871,0.45632183908045976,0.0,0.24666666666666665,0.29333333333333333
2016-09-09,conviction,0.7188622291047871,0.3390804597701149,0.0,0.006666666666666654,0.23666666666666664
2016-09-16,conviction,0.7188622291047871,0.482183908045977,0.0,0.2966666666666666,0.3966666666666666
2016-09-23,conviction,0.7188622291047871,0.39770114942528734,0.0,0.1333333333333333,0.245
2016-09-30,conviction,0.7188622291047871,0.4045977011494254,0.0,0.14666666666666683,0.3450000000000001
2016-10-07,conviction,0.7188622291047871,0.44597701149425284,0.0,0.22666666666666668,0.3466666666666667
2016-10-14,conviction,0.7188622291047871,0.39425287356321836,0.0,0.1266666666666667,0.32666666666666666
2016-10-21,conviction,0.7188622291047871,0.39425287356321836,0.0,0.1266666666666667,0.42500000000000004
2016-10-28,conviction,0.7188622291047871,0.5390804597701149,0.0,0.4066666666666666,0.4666666666666666
2016-11-04,conviction,0.7188622291047871,0.3830459770114942,0.0,0.15333333333333327,0.5066666666666666
2016-11-11,conviction,0.7188622291047871,0.31318760262725776,0.0,0.013333333333333308,0.2933333333333333
2016-11-18,conviction,0.7188622291047871,0.3140804597701149,0.0,0.013333333333333308,0.2933333333333333
2016-11-25,conviction,0.7188622291047871,0.3140804597701149,0.0,0.013333333333333308,0.24999999999999994
2016-12-02,conviction,0.7188622291047871,0.3830459770114943,0.0,0.15333333333333343,0.4600000000000001
2016-12-09,conviction,0.7188622291047871,0.39339080459770115,0.0,0.1733333333333334,0.37333333333333335
2016-12-16,conviction,0.7188622291047871,0.5229885057471264,0.3333333333333333,0.2466666666666666,0.5499999999999999
2016-12-23,conviction,0.7188622291047871,0.39425287356321836,0.0,0.1266666666666667,0.3966666666666667
2016-12-30,conviction,0.3506257880918759,0.5229885057471264,0.3333333333333333,0.2466666666666666,0.5499999999999999
2017-01-06,conviction,0.3506257880918759,0.35632183908045967,0.0,0.05333333333333323,0.2733333333333333
2017-01-13,conviction,0.3506257880918759,0.49540229885057474,0.3333333333333333,0.19333333333333336,0.32
2017-01-20,conviction,0.3506257880918759,0.4045977011494253,0.0,0.14666666666666672,0.4466666666666667
2017-01-27,conviction,0.3506257880918759,0.5678160919540229,0.3333333333333333,0.33333333333333326,0.6233333333333333
2017-02-03,conviction,0.3506257880918759,0.37356321839080453,0.0,0.08666666666666667,0.5
2017-02-10,conviction,0.3506257880918759,0.5229885057471264,0.3333333333333333,0.2466666666666667,0.6666666666666666
2017-02-17,conviction,0.3506257880918759,0.3563218390804598,0.0,0.053333333333333344,0.615
2017-02-24,conviction,0.3506257880918759,0.4229885057471263,0.3333333333333333,0.05333333333333323,0.5533333333333333
2017-03-03,conviction,0.3506257880918759,0.44597701149425284,0.0,0.22666666666666657,0.64
2017-03-10,conviction,0.3506257880918759,0.4711466181648996,0.3333333333333333,0.1533333333333332,0.6066666666666667
2017-03-17,conviction,0.3506257880918759,0.3302079196847575,0.0,0.040000000000000036,0.5800000000000001
2017-03-24,conviction,0.3506257880918759,0.33040482523957926,0.0,0.039999999999999925,0.21000000000000002
2017-03-31,conviction,0.3506257880918759,0.3563218390804598,0.0,0.053333333333333344,0.6
2017-04-07,conviction,0.3506257880918759,0.4747126436781609,0.3333333333333333,0.15333333333333332,0.7833333333333333
2017-04-14,conviction,0.3506257880918759,0.40574712643678157,0.3333333333333333,0.013333333333333308,0.5533333333333332
2017-04-21,conviction,0.3506257880918759,0.4951811410950202,0.3333333333333333,0.19333333333333336,0.72
2017-04-28,conviction,0.3506257880918759,0.44597701149425284,0.0,0.22666666666666657,0.64
2017-05-05,conviction,0.3506257880918759,0.44597701149425284,0.0,0.22666666666666668,0.5700000000000001
2017-05-12,conviction,0.3506257880918759,0.49425287356321834,0.0,0.31999999999999995,0.6216666666666667
2017-05-19,conviction,0.3506257880918759,0.4712643678160918,0.3333333333333333,0.1466666666666665,0.39499999999999996
2017-05-26,conviction,0.3506257880918759,0.4160919540229885,0.3333333333333333,0.04000000000000015,0.4350000000000001
2017-06-02,conviction,0.3506257880918759,0.6333333333333333,0.3333333333333333,0.45999999999999996,0.7799999999999999
2017-06-09,conviction,0.3506257880918759,0.4528735632183908,0.0,0.24,0.545
2017-06-16,conviction,0.3506257880918759,0.48563218390804597,0.0,0.3033333333333333,0.56
2017-06-23,conviction,0.3506257880918759,0.5126436781609195,0.3333333333333333,0.22666666666666657,0.8966666666666666
2017-06-30,conviction,0.3714339750228234,0.40574712643678157,0.3333333333333333,0.006666666666666599,0.6466666666666666
2017-07-07,conviction,0.3714339750228234,0.42298850574712643,0.3333333333333333,0.053333333333333344,0.9083333333333334
2017-07-14,conviction,0.3714339750228234,0.42298850574712643,0.3333333333333333,0.053333333333333344,0.9083333333333333
2017-07-21,conviction,0.3714339750228234,0.39770114942528734,0.0,0.13333333333333341,0.6716666666666666
2017-07-28,conviction,0.3714339750228234,0.4402298850574712,0.3333333333333333,0.08666666666666667,0.5083333333333334
2017-08-04,conviction,0.3714339750228234,0.34597701149425275,0.0,0.033333333333333215,0.38333333333333336
2017-08-11,conviction,0.3714339750228234,0.35632183908045967,0.0,0.05333333333333323,0.09499999999999992
2017-08-18,conviction,0.3714339750228234,0.3632183908045977,0.0,0.06666666666666671,0.29000000000000004
2017-08-25,conviction,0.3714339750228234,0.34597701149425286,0.0,0.03333333333333338,0.1966666666666667
2017-09-01,conviction,0.3714339750228234,0.39770114942528734,0.0,0.13333333333333341,0.28666666666666674
2017-09-08,conviction,0.3714339750228234,0.35632183908045967,0.0,0.05333333333333329,0.3983333333333334
2017-09-15,conviction,0.3714339750228234,0.44597701149425284,0.0,0.22666666666666668,0.48500000000000004
2017-09-22,conviction,0.3714339750228234,0.560919540229885,0.3333333333333333,0.31999999999999995,0.625
2017-09-29,conviction,0.3714339750228234,0.5333333333333332,0.3333333333333333,0.2666666666666666,0.6716666666666666
2017-10-06,conviction,0.3714339750228234,0.460919540229885,0.3333333333333333,0.1266666666666666,0.7016666666666667
2017-10-13,conviction,0.3714339750228234,0.557471264367816,0.3333333333333333,0.31333333333333324,0.5466666666666666
2017-10-20,conviction,0.3714339750228234,0.4126436781609194,0.3333333333333333,0.033333333333333215,0.6483333333333333
2017-10-27,conviction,0.3714339750228234,0.5711742464165706,0.3333333333333333,0.34666666666666657,0.98
2017-11-03,conviction,0.3714339750228234,0.5711987059524464,0.3333333333333333,0.34666666666666657,0.9766666666666667
2017-11-10,conviction,0.3714339750228234,0.5287356321839081,0.0,0.38666666666666666,0.64
2017-11-17,conviction,0.3714339750228234,0.37752876615217484,0.0,0.14666666666666678,0.3766666666666668
2017-11-24,conviction,0.3714339750228234,0.45295704308498286,0.0,0.2866666666666667,0.5866666666666667
2017-12-01,conviction,0.3714339750228234,0.43896341086126744,0.0,0.2866666666666667,0.62
2017-12-08,conviction,0.3714339750228234,0.5005027346261998,0.0,0.38666666666666666,0.7466666666666667
2017-12-15,conviction,0.3714339750228234,0.407101465903245,0.0,0.22666666666666657,0.6266666666666667
2017-12-22,conviction,0.3714339750228234,0.5996048850574712,0.3333333333333333,0.4733333333333333,0.6599999999999999
2017-12-29,conviction,0.6123784620517967,0.4426988802636158,0.0,0.2866666666666667,0.48
2018-01-05,conviction,0.6123784620517967,0.4605244252873563,0.0,0.33333333333333337,0.54
2018-01-12,conviction,0.6123784620517967,0.5986456467822356,0.3333333333333333,0.4333333333333332,0.8866666666666666
2018-01-19,conviction,0.6123784620517967,0.43132183908045973,0.0,0.2466666666666667,0.63
2018-01-26,conviction,0.6123784620517967,0.5278735632183909,0.0,0.43333333333333335,0.63
2018-02-02,conviction,0.6123784620517967,0.3830459770114942,0.0,0.15333333333333327,0.49
2018-02-09,conviction,0.6123784620517967,0.4850574712643678,0.3333333333333333,0.17333333333333334,0.33999999999999997
2018-02-16,conviction,0.6123784620517967,0.4850574712643678,0.3333333333333333,0.17333333333333334,0.2733333333333333
2018-02-23,conviction,0.6123784620517967,0.47126436781609193,0.3333333333333333,0.1466666666666666,0.28666666666666674
2018-03-02,conviction,0.6123784620517967,0.47126436781609193,0.3333333333333333,0.1466666666666666,0.28666666666666674
2018-03-09,conviction,0.6123784620517967,0.4712643678160918,0.3333333333333333,0.1466666666666665,0.58
2018-03-16,conviction,0.6123784620517967,0.4471264367816091,0.3333333333333333,0.09999999999999987,0.44999999999999996
2018-03-23,conviction,0.6123784620517967,0.4229885057471263,0.3333333333333333,0.05333333333333323,0.5533333333333332
2018-03-30,conviction,0.6123784620517967,0.47816091954022977,0.3333333333333333,0.15999999999999992,0.58
2018-04-06,conviction,0.6123784620517967,0.5264367816091953,0.3333333333333333,0.25333333333333324,0.45333333333333325
2018-04-13,conviction,0.6123784620517967,0.4160919540229885,0.3333333333333333,0.04000000000000015,0.5500000000000002
2018-04-20,conviction,0.6123784620517967,0.412280742249726,0.3333333333333333,0.040000000000000036,0.55
2018-04-27,conviction,0.6123784620517967,0.6971586524667792,1.0,0.33333333333333315,0.8833333333333333
2018-05-04,conviction,0.6123784620517967,0.5567490082752634,0.3333333333333333,0.31999999999999984,0.69
2018-05-11,conviction,0.6123784620517967,0.5567490082752634,0.3333333333333333,0.31999999999999984,0.69
2018-05-18,conviction,0.6123784620517967,0.4880292160373281,0.3333333333333333,0.22666666666666657,0.7799999999999999
2018-05-25,conviction,0.6123784620517967,0.48796633382356025,0.3333333333333333,0.22666666666666657,0.8066666666666666
2018-06-01,conviction,0.6123784620517967,0.4396275898058233,0.3333333333333333,0.1333333333333332,0.9
2018-06-08,conviction,0.6123784620517967,0.4587764511435089,0.3333333333333333,0.17333333333333334,0.36333333333333334
2018-06-15,conviction,0.6123784620517967,0.47422199070852833,0.0,0.34666666666666657,0.64
2018-06-22,conviction,0.6123784620517967,0.5945402298850575,0.3333333333333333,0.43333333333333335,0.84
2018-06-29,conviction,0.6449860259800414,0.3841954022988505,0.3333333333333333,0.026666666666666616,0.5366666666666666
2018-07-06,conviction,0.6449860259800414,0.45660919540229883,0.3333333333333333,0.16666666666666674,0.7100000000000001
2018-07-13,conviction,0.6449860259800414,0.5600574712643678,0.3333333333333333,0.3666666666666666,0.5133333333333332
2018-07-20,conviction,0.6449860259800414,0.5910919540229884,0.3333333333333333,0.4266666666666666,0.6366666666666665
2018-07-27,conviction,0.6449860259800414,0.40488505747126435,0.3333333333333333,0.06666666666666676,0.5000000000000001
2018-08-03,conviction,0.6449860259800414,0.48764367816091947,0.3333333333333333,0.22666666666666657,0.5366666666666666
2018-08-10,conviction,0.6449860259800414,0.5919331540490782,0.3333333333333333,0.4266666666666666,0.6366666666666665
2018-08-17,conviction,0.6449860259800414,0.5477268062397371,0.3333333333333333,0.33333333333333315,0.73
2018-08-24,conviction,0.6449860259800414,0.3373824451410658,0.0,0.053333333333333344,0.6100000000000001
2018-08-31,conviction,0.6449860259800414,0.7350164203612478,1.0,0.4333333333333331,0.8799999999999999
2018-09-07,conviction,0.6449860259800414,0.5229885057471264,0.3333333333333333,0.2466666666666666,0.7866666666666666
2018-09-14,conviction,0.6449860259800414,0.5954022988505746,0.3333333333333333,0.3866666666666666,0.7166666666666666
2018-09-21,conviction,0.6449860259800414,0.6160919540229884,0.3333333333333333,0.4266666666666665,0.6
2018-09-28,conviction,0.6449860259800414,0.7977011494252874,1.0,0.5199999999999998,0.7399999999999999
2018-10-05,conviction,0.6449860259800414,0.3390804597701149,0.0,0.006666666666666599,0.2499999999999999
2018-10-12,conviction,0.6449860259800414,0.3390804597701149,0.0,0.006666666666666599,0.2499999999999999
2018-10-19,conviction,0.6449860259800414,0.431221264367816,0.3333333333333333,0.12,0.32
2018-10-26,conviction,0.6449860259800414,0.31627873563218384,0.0,0.026666666666666616,0.25333333333333335
2018-11-02,conviction,0.6449860259800414,0.34041666666666665,0.0,0.07333333333333336,0.31666666666666676
2018-11-09,conviction,0.6449860259800414,0.3852442528735632,0.0,0.16000000000000003,0.3166666666666667
2018-11-16,conviction,0.6449860259800414,0.4030607929103067,0.3333333333333333,0.06666666666666665,0.32333333333333336
2018-11-23,conviction,0.6449860259800414,0.4402030627222835,0.0,0.2666666666666667,0.32000000000000006
2018-11-30,conviction,0.6449860259800414,0.48524425287356315,0.0,0.3533333333333334,0.3966666666666667
2018-12-07,conviction,0.6449860259800414,0.4438649425287356,0.0,0.2733333333333334,0.5533333333333333
2018-12-14,conviction,0.6449860259800414,0.31283045977011487,0.0,0.006666666666666599,0.42
2018-12-21,conviction,0.6449860259800414,0.4197270114942529,0.0,0.2266666666666668,0.31666666666666676
2018-12-28,conservative,0.5183529291418508,0.4438649425287356,0.0,0.2733333333333334,0.5733333333333334
2019-01-04,conservative,0.5183529291418508,0.37145114942528734,0.0,0.13333333333333341,0.4566666666666668
2019-01-11,conservative,0.5183529291418508,0.43352011494252873,0.0,0.2533333333333334,0.3966666666666667
2019-01-18,conservative,0.5183529291418508,0.3081390329742565,0.0,0.06666666666666665,0.4433333333333334
2019-01-25,conservative,0.5183529291418508,0.3015753582828916,0.0,0.053333333333333344,0.3733333333333334
2019-02-01,conservative,0.5183529291418508,0.35133407461112526,0.3333333333333333,0.019999999999999907,0.42666666666666664
2019-02-08,conservative,0.5183529291418508,0.6418513159904355,0.3333333333333333,0.5333333333333332,0.8866666666666666
2019-02-15,conservative,0.5183529291418508,0.7047284717123539,0.3333333333333333,0.6733333333333332,0.85
2019-02-22,conservative,0.5183529291418508,0.83819739377645,1.0,0.6333333333333332,0.9766666666666666
2019-03-01,conservative,0.5183529291418508,0.8383330469317056,1.0,0.8666666666666667,0.9533333333333333
2019-03-08,conservative,0.5183529291418508,0.41189626532251006,0.3333333333333333,0.033333333333333215,0.8433333333333333
2019-03-15,conservative,0.5183529291418508,0.5590532807882742,0.3333333333333333,0.33333333333333315,0.9333333333333333
2019-03-22,conservative,0.5183529291418508,0.45804190048405546,0.0,0.2666666666666667,0.64
2019-03-29,conservative,0.5183529291418508,0.6213981889328033,0.3333333333333333,0.4533333333333333,0.6199999999999999
2019-04-05,conservative,0.5183529291418508,0.7057471264367816,0.3333333333333333,0.6666666666666667,0.73
2019-04-12,conservative,0.5183529291418508,0.8319605618109314,1.0,0.7533333333333332,0.8566666666666666
2019-04-19,conservative,0.5183529291418508,0.37356321839080453,0.0,0.08666666666666667,0.48666666666666675
2019-04-26,conservative,0.5183529291418508,0.40574712643678157,0.3333333333333333,0.00666666666666671,0.44333333333333347
2019-05-03,conservative,0.5183529291418508,0.5229885057471264,0.3333333333333333,0.24666666666666665,0.5033333333333333
2019-05-10,conservative,0.5183529291418508,0.544664711085141,0.3333333333333333,0.30000000000000004,0.4066666666666666
2019-05-17,conservative,0.5183529291418508,0.5664672300259213,0.3333333333333333,0.35333333333333333,0.3766666666666667
2019-05-24,conservative,0.5183529291418508,0.5620865453601205,0.3333333333333333,0.34666666666666657,0.52
2019-05-31,conservative,0.5183529291418508,0.4572357336148969,0.0,0.3066666666666667,0.34
2019-06-07,conservative,0.5183529291418508,0.5481406349204225,0.0,0.42666666666666664,0.5133333333333334
2019-06-14,conservative,0.5183529291418508,0.4267177750410509,0.0,0.19333333333333336,0.3433333333333334
2019-06-21,conservative,0.5183529291418508,0.45632183908045976,0.0,0.2466666666666666,0.5433333333333332
2019-06-28,conservative,0.45629139156390575,0.4528735632183908,0.0,0.2400000000000001,0.46000000000000013
2019-07-05,conservative,0.45629139156390575,0.4045977011494253,0.0,0.14666666666666667,0.37666666666666665
2019-07-12,conservative,0.45629139156390575,0.35977011494252875,0.0,0.06000000000000005,0.16999999999999998
2019-07-19,conservative,0.45629139156390575,0.38167704121640184,0.0,0.11333333333333329,0.16999999999999998
2019-07-26,conservative,0.45629139156390575,0.40362815707958344,0.0,0.16666666666666674,0.2833333333333334
2019-08-02,conservative,0.45629139156390575,0.44930495968858986,0.0,0.2600000000000001,0.33000000000000007
2019-08-09,conservative,0.45629139156390575,0.5413669776879269,0.3333333333333333,0.29333333333333333,0.4333333333333333
2019-08-16,conservative,0.45629139156390575,0.33464021484498363,0.0,0.06666666666666665,0.11666666666666664
2019-08-23,conservative,0.45629139156390575,0.31124185448373404,0.0,0.019999999999999907,0.08999999999999991
2019-08-30,conservative,0.45629139156390575,0.45092647963323007,0.0,0.2933333333333334,0.6766666666666667
2019-09-06,conservative,0.45629139156390575,0.36978382363807005,0.0,0.1333333333333333,0.4066666666666667
2019-09-13,conservative,0.45629139156390575,0.33821839080459765,0.0,0.0666666666666666,0.42000000000000004
2019-09-20,conservative,0.45629139156390575,0.4149425287356322,0.0,0.16666666666666674,0.44166666666666665
2019-09-27,conservative,0.45629139156390575,0.4390804597701149,0.0,0.21333333333333337,0.46666666666666673
2019-10-04,conservative,0.45629139156390575,0.3632183908045976,0.0,0.0666666666666666,0.4033333333333333
2019-10-11,conservative,0.45629139156390575,0.3425287356321839,0.0,0.026666666666666783,0.2200000000000001
2019-10-18,conservative,0.45629139156390575,0.41839080459770117,0.0,0.17333333333333334,0.4766666666666667
2019-10-25,conservative,0.45629139156390575,0.5816091954022988,0.3333333333333333,0.36,0.57
2019-11-01,conservative,0.45629139156390575,0.6057471264367815,0.3333333333333333,0.4066666666666666,0.5616666666666666
2019-11-08,conservative,0.45629139156390575,0.3390804597701149,0.0,0.006666666666666599,0.15666666666666668
2019-11-15,conservative,0.45629139156390575,0.38390804597701145,0.0,0.10666666666666658,0.36333333333333323
2019-11-22,conservative,0.45629139156390575,0.40804597701149425,0.0,0.15333333333333332,0.55
2019-11-29,conservative,0.45629139156390575,0.40459770114942517,0.0,0.1466666666666665,0.34333333333333327
2019-12-06,conservative,0.45629139156390575,0.47126436781609193,0.3333333333333333,0.1466666666666666,0.43666666666666665
2019-12-13,conservative,0.45629139156390575,0.4988505747126436,0.3333333333333333,0.19999999999999996,0.5549999999999999
2019-12-20,conservative,0.45629139156390575,0.47011494252873565,0.0,0.27333333333333343,0.5516666666666667
2019-12-27,conservative,0.8792427419271983,0.3804597701149425,0.0,0.09999999999999987,0.4366666666666666
2020-01-03,conservative,0.8792427419271983,0.4666666666666667,0.0,0.2666666666666667,0.5133333333333333
2020-01-10,conservative,0.8792427419271983,0.5367816091954022,0.3333333333333333,0.2733333333333333,0.8316666666666666
2020-01-17,conservative,0.8792427419271983,0.4402298850574712,0.3333333333333333,0.08666666666666667,0.71
2020-01-24,conservative,0.8792427419271983,0.42298850574712643,0.3333333333333333,0.053333333333333344,0.885
2020-01-31,conservative,0.8792427419271983,0.47126436781609193,0.3333333333333333,0.1466666666666666,0.81
2020-02-07,conservative,0.8792427419271983,0.839080459770115,1.0,0.6599999999999999,0.955
2020-02-14,conservative,0.8792427419271983,0.4160919540229885,0.3333333333333333,0.04000000000000015,0.5700000000000001
2020-02-21,conservative,0.8792427419271983,0.8227873563218391,1.0,0.5733333333333333,0.9499999999999998
2020-02-28,conservative,0.8792427419271983,0.40057471264367817,0.3333333333333333,0.1066666666666668,0.18666666666666676
2020-03-06,conservative,0.8792427419271983,0.4528735632183908,0.0,0.24,0.5566666666666666
2020-03-13,conservative,0.8792427419271983,0.39770114942528734,0.0,0.1333333333333333,0.4766666666666667
2020-03-20,conservative,0.8792427419271983,0.39770114942528734,0.0,0.13333333333333341,0.45333333333333337
2020-03-27,conservative,0.8792427419271983,0.4045977011494253,0.0,0.14666666666666672,0.7400000000000001
2020-04-03,conservative,0.8792427419271983,0.39770114942528734,0.0,0.1333333333333333,0.48333333333333334
2020-04-10,conservative,0.8792427419271983,0.44597701149425284,0.0,0.22666666666666668,0.5733333333333334
2020-04-17,conservative,0.8792427419271983,0.40574712643678157,0.3333333333333333,0.006666666666666599,0.77
2020-04-24,conservative,0.8792427419271983,0.3804597701149425,0.0,0.09999999999999987,0.58
2020-05-01,conservative,0.8792427419271983,0.34942528735632183,0.0,0.040000000000000036,0.4566666666666668
2020-05-08,conservative,0.8792427419271983,0.3804597701149425,0.0,0.09999999999999987,0.58
2020-05-15,conservative,0.8792427419271983,0.4065360864576232,0.0,0.19333333333333325,0.5366666666666666
2020-05-22,conservative,0.8792427419271983,0.3820427285064656,0.0,0.14666666666666672,0.7000000000000001
2020-05-29,conservative,0.8792427419271983,0.5196176713136695,0.0,0.41333333333333344,0.5000000000000001
2020-06-05,conservative,0.8792427419271983,0.33341077476194536,0.0,0.05333333333333323,0.27999999999999997
2020-06-12,conservative,0.8792427419271983,0.42306594717573853,0.0,0.22666666666666668,0.67
2020-06-19,conservative,0.8792427419271983,0.47489942528735624,0.0,0.33333333333333326,0.51
2020-06-26,conservative,0.16302487413411204,0.49329022988505733,0.3333333333333333,0.23999999999999988,0.56
2020-07-03,conservative,0.16302487413411204,0.812830459770115,1.0,0.8133333333333332,1.0199999999999998
2020-07-10,conservative,0.16302487413411204,0.4255747126436781,0.3333333333333333,0.10666666666666658,0.24333333333333335
2020-07-17,conservative,0.16302487413411204,0.4497126436781609,0.3333333333333333,0.15333333333333332,0.2433333333333334
2020-07-24,conservative,0.16302487413411204,0.4497126436781609,0.3333333333333333,0.15333333333333332,0.2433333333333334
2020-07-31,conservative,0.16302487413411204,0.38310220719208304,0.3333333333333333,0.03333333333333344,0.2800000000000001
2020-08-07,conservative,0.16302487413411204,0.45660919540229883,0.3333333333333333,0.16666666666666674,0.36666666666666664
2020-08-14,conservative,0.16302487413411204,0.3313218390804598,0.0,0.053333333333333455,0.2400000000000001
2020-08-21,conservative,0.16302487413411204,0.43936781609195397,0.3333333333333333,0.1333333333333333,0.3466666666666667
2020-08-28,conservative,0.16302487413411204,0.3632183908045977,0.0,0.06666666666666671,0.22333333333333333
2020-09-04,conservative,0.16302487413411204,0.4666666666666667,0.0,0.2666666666666667,0.3833333333333334
2020-09-11,conservative,0.16302487413411204,0.40574712643678157,0.3333333333333333,0.00666666666666671,0.07666666666666672
2020-09-18,conservative,0.16302487413411204,0.464367816091954,0.3333333333333333,0.1333333333333333,0.28
2020-09-25,conservative,0.16302487413411204,0.4447626795558468,0.0,0.24,0.5800000000000001
2020-10-02,conservative,0.16302487413411204,0.439080459770115,0.0,0.2133333333333334,0.23333333333333334
2020-10-09,conservative,0.16302487413411204,0.47011494252873565,0.0,0.27333333333333343,0.36666666666666675
2020-10-16,conservative,0.16302487413411204,0.5011494252873563,0.0,0.33333333333333337,0.6833333333333335
2020-10-23,conservative,0.16302487413411204,0.3942528735632185,0.0,0.12666666666666682,0.3500000000000001
2020-10-30,conservative,0.16302487413411204,0.3563218390804598,0.0,0.053333333333333344,0.6533333333333334
2020-11-06,conservative,0.16302487413411204,0.3563218390804598,0.0,0.053333333333333344,0.7000000000000001
2020-11-13,conservative,0.16302487413411204,0.5011494252873563,0.0,0.33333333333333337,0.6500000000000001
2020-11-20,conservative,0.16302487413411204,0.460919540229885,0.3333333333333333,0.1266666666666667,0.3766666666666668
2020-11-27,conservative,0.16302487413411204,0.37356321839080453,0.0,0.08666666666666667,0.23333333333333334
2020-12-04,conservative,0.16302487413411204,0.39770114942528734,0.0,0.1333333333333333,0.22666666666666668
2020-12-11,conservative,0.16302487413411204,0.34942528735632183,0.0,0.040000000000000036,0.46000000000000013
2020-12-18,conservative,0.16302487413411204,0.39770114942528734,0.0,0.13333333333333341,0.46000000000000013
2020-12-25,conservative,0.20920099627730832,0.3563218390804598,0.0,0.053333333333333344,0.07666666666666666
2021-01-01,conservative,0.20920099627730832,0.42298850574712643,0.3333333333333333,0.053333333333333344,0.4200000000000001
2021-01-08,conservative,0.20920099627730832,0.47126436781609193,0.3333333333333333,0.14666666666666672,0.4666666666666668
2021-01-15,conservative,0.20920099627730832,0.35249326885234245,0.0,0.053333333333333344,0.3433333333333334
2021-01-22,conservative,0.20920099627730832,0.4607068348687552,0.3333333333333333,0.1333333333333333,0.19666666666666668
2021-01-29,conservative,0.20920099627730832,0.4367365082080875,0.3333333333333333,0.08666666666666667,0.3366666666666667
2021-02-05,conservative,0.20920099627730832,0.4011043243000416,0.0,0.14666666666666672,0.16666666666666669
2021-02-12,conservative,0.20920099627730832,0.5229885057471264,0.3333333333333333,0.2466666666666667,0.4333333333333333
2021-02-19,conservative,0.20920099627730832,0.6195402298850574,0.3333333333333333,0.4333333333333333,0.5133333333333332
2021-02-26,conservative,0.20920099627730832,0.3958192172400673,0.0,0.14666666666666672,0.16666666666666669
