,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,cash::BIL
2025-03-07,0.1993311790147744,0.07418920398381462,0.08768914753490982,0.42446802780398984,0.1718143755105504,0.04250806615196101
2025-03-14,0.1993311790147744,0.07418920398381462,0.08768914753490982,0.42446802780398984,0.1718143755105504,0.04250806615196101
2025-03-21,0.1993311790147744,0.07418920398381462,0.08768914753490982,0.42446802780398984,0.1718143755105504,0.04250806615196101
2025-03-28,0.07842704734904585,0.03110416610991484,0.035851336586662313,0.17839497114460856,0.07622247880976847,0.6
2025-04-04,0.07842704734904585,0.03110416610991484,0.035851336586662313,0.17839497114460856,0.07622247880976847,0.6
2025-04-11,0.07842704734904585,0.03110416610991484,0.035851336586662313,0.17839497114460856,0.07622247880976847,0.6
2025-04-18,0.07842704734904585,0.03110416610991484,0.035851336586662313,0.17839497114460856,0.07622247880976847,0.6
2025-04-25,0.07496675536761756,0.03141464179005858,0.03510889032049459,0.17903698268676516,0.07947272983506416,0.6
2025-05-02,0.07496675536761756,0.03141464179005858,0.03510889032049459,0.17903698268676516,0.07947272983506416,0.6
2025-05-09,0.07496675536761756,0.03141464179005858,0.03510889032049459,0.17903698268676516,0.07947272983506416,0.6
2025-05-16,0.07496675536761756,0.03141464179005858,0.03510889032049459,0.17903698268676516,0.07947272983506416,0.6
2025-05-23,0.07496675536761756,0.03141464179005858,0.03510889032049459,0.17903698268676516,0.07947272983506416,0.6
2025-05-30,0.07430023145665098,0.030917528758994076,0.03406640741584926,0.1794221896120591,0.08129364275644663,0.5999999999999999
2025-06-06,0.07430023145665098,0.030917528758994076,0.03406640741584926,0.1794221896120591,0.08129364275644663,0.5999999999999999
2025-06-13,0.07430023145665098,0.030917528758994076,0.03406640741584926,0.1794221896120591,0.08129364275644663,0.5999999999999999
2025-06-20,0.07430023145665098,0.030917528758994076,0.03406640741584926,0.1794221896120591,0.08129364275644663,0.5999999999999999
2025-06-27,0.19558075434461977,0.0734530098770364,0.06915683237468719,0.43518050965835486,0.1975028358401382,0.02912605790516365
2025-07-04,0.19558075434461977,0.0734530098770364,0.06915683237468719,0.43518050965835486,0.1975028358401382,0.02912605790516365
2025-07-11,0.19558075434461977,0.0734530098770364,0.06915683237468719,0.43518050965835486,0.1975028358401382,0.02912605790516365
2025-07-18,0.19558075434461977,0.0734530098770364,0.06915683237468719,0.43518050965835486,0.1975028358401382,0.02912605790516365
2025-07-25,0.17529535414600883,0.06445309543355342,0.05790139327982276,0.4167422875315276,0.22545948023893556,0.06014838937015177
2025-08-01,0.17529535414600883,0.06445309543355342,0.05790139327982276,0.4167422875315276,0.22545948023893556,0.06014838937015177
2025-08-08,0.17529535414600883,0.06445309543355342,0.05790139327982276,0.4167422875315276,0.22545948023893556,0.06014838937015177
2025-08-15,0.17529535414600883,0.06445309543355342,0.05790139327982276,0.4167422875315276,0.22545948023893556,0.06014838937015177
2025-08-22,0.17529535414600883,0.06445309543355342,0.05790139327982276,0.4167422875315276,0.22545948023893556,0.06014838937015177
2025-08-29,0.17395512849718267,0.06667206348753897,0.058933290061324084,0.44825414346380765,0.25218537449014666,0.0
2025-09-05,0.17395512849718267,0.06667206348753897,0.058933290061324084,0.44825414346380765,0.25218537449014666,0.0
2025-09-12,0.17395512849718267,0.06667206348753897,0.058933290061324084,0.44825414346380765,0.25218537449014666,0.0
2025-09-19,0.17395512849718267,0.06667206348753897,0.058933290061324084,0.44825414346380765,0.25218537449014666,0.0
2025-09-26,0.1616375751356571,0.06795120774182038,0.054425516763669704,0.39281720838521217,0.26349050527580575,0.05967798669783486
2025-10-03,0.1616375751356571,0.06795120774182038,0.054425516763669704,0.39281720838521217,0.26349050527580575,0.05967798669783486
2025-10-10,0.1616375751356571,0.06795120774182038,0.054425516763669704,0.39281720838521217,0.26349050527580575,0.05967798669783486
2025-10-17,0.1616375751356571,0.06795120774182038,0.054425516763669704,0.39281720838521217,0.26349050527580575,0.05967798669783486
2025-10-24,0.1616375751356571,0.06795120774182038,0.054425516763669704,0.39281720838521217,0.26349050527580575,0.05967798669783486
2025-10-31,0.16414205629389544,0.06774748990272633,0.05711380081574751,0.4059186572436888,0.26170058805220353,0.04337740769173837
2025-11-07,0.16414205629389544,0.06774748990272633,0.05711380081574751,0.4059186572436888,0.26170058805220353,0.04337740769173837
2025-11-14,0.16414205629389544,0.06774748990272633,0.05711380081574751,0.4059186572436888,0.26170058805220353,0.04337740769173837
2025-11-21,0.16414205629389544,0.06774748990272633,0.05711380081574751,0.4059186572436888,0.26170058805220353,0.04337740769173837
2025-11-28,0.16764152229006163,0.06730813416350147,0.05811808393640591,0.4123540911705289,0.2513538559163481,0.04322431252315395
2025-12-05,0.16764152229006163,0.06730813416350147,0.05811808393640591,0.4123540911705289,0.2513538559163481,0.04322431252315395
2025-12-12,0.16764152229006163,0.06730813416350147,0.05811808393640591,0.4123540911705289,0.2513538559163481,0.04322431252315395
2025-12-19,0.16764152229006163,0.06730813416350147,0.05811808393640591,0.4123540911705289,0.2513538559163481,0.04322431252315395
2025-12-26,0.1709160082881188,0.06922589669710232,0.060679230860088466,0.41834068795749985,0.2389786690693752,0.04185950712781539
2026-01-02,0.1709160082881188,0.06922589669710232,0.060679230860088466,0.41834068795749985,0.2389786690693752,0.04185950712781539
2026-01-09,0.1709160082881188,0.06922589669710232,0.060679230860088466,0.41834068795749985,0.2389786690693752,0.04185950712781539
2026-01-16,0.1709160082881188,0.06922589669710232,0.060679230860088466,0.41834068795749985,0.2389786690693752,0.04185950712781539
2026-01-23,0.1709160082881188,0.06922589669710232,0.060679230860088466,0.41834068795749985,0.2389786690693752,0.04185950712781539
2026-01-30,0.16628574549944825,0.06876869308944897,0.06287000326679625,0.4213353714418406,0.23895468995549957,0.04178549674696641
2026-02-06,0.16628574549944825,0.06876869308944897,0.06287000326679625,0.4213353714418406,0.23895468995549957,0.04178549674696641
2026-02-13,0.16628574549944825,0.06876869308944897,0.06287000326679625,0.4213353714418406,0.23895468995549957,0.04178549674696641
2026-02-20,0.16628574549944825,0.06876869308944897,0.06287000326679625,0.4213353714418406,0.23895468995549957,0.04178549674696641
2026-02-27,0.15816221270039815,0.06710939652505758,0.059412977832460766,0.41563112248049755,0.25679270822940514,0.042891582232180814
2026-03-06,0.15816221270039815,0.06710939652505758,0.059412977832460766,0.41563112248049755,0.25679270822940514,0.042891582232180814
2026-03-13,0.15816221270039815,0.06710939652505758,0.059412977832460766,0.41563112248049755,0.25679270822940514,0.042891582232180814
2026-03-20,0.15816221270039815,0.06710939652505758,0.059412977832460766,0.41563112248049755,0.25679270822940514,0.042891582232180814
2026-03-27,0.12679849912856853,0.059235160815929604,0.04985056218302833,0.3415643492905809,0.2225514285818927,0.19999999999999996
2026-04-03,0.12679849912856853,0.059235160815929604,0.04985056218302833,0.3415643492905809,0.2225514285818927,0.19999999999999996
2026-04-10,0.1240244506841948,0.06295886033415576,0.05535356963893662,0.41678675885175553,0.2807709471263103,0.06010541336464703
