,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum
2021-02-19,0.32979381509428696,0.4000753625891567,0.37241335551588994,0.4070150904935437,0.3814822690856472,0.6254159845576602
2021-02-26,0.3313638380398621,0.37489570174112624,0.3817907203848092,0.35025004033377605,0.3937013668713678,0.5621555998452809
2021-03-05,0.340084012707775,0.3947613079818918,0.39017689828587976,0.3601671226578217,0.3806767497441529,0.5940944492043202
2021-03-12,0.3031083970216353,0.3047529704842654,0.33681002616090366,0.34736137498819314,0.328421114644277,0.3305707959084404
2021-03-19,0.29947650752572474,0.31061019031156684,0.31995919181593163,0.3556976989144954,0.2452839171058497,0.3221859851845771
2021-03-26,0.35282924422969614,0.2588720591534942,0.28560106595347845,0.3399573315802138,0.2957201951139758,0.32363701322243504
2021-04-02,0.34825427284132127,0.2381065288539625,0.29446135879870494,0.3583202129903702,0.3013631561266084,0.3204418745752871
2021-04-09,0.3557425428439146,0.30135037339014975,0.3583554922955314,0.31434199087285736,0.2933985675041423,0.32933517429823855
2021-04-16,0.34708080237892,0.25671075397277826,0.3450431407876754,0.3037507888898304,0.29195448626424725,0.3298567592793676
2021-04-23,0.3388224105241315,0.30182273563047884,0.3360161405787934,0.3315492632354295,0.3049541835637487,0.3363739997042329
2021-04-30,0.3534683151504479,0.27321393904024865,0.32098014235261424,0.32328737767968574,0.3210915714855961,0.31887002292076644
2021-05-07,0.32711654400259527,0.2563632401163457,0.35650503227866076,0.3559186352416112,0.340006406060878,0.33502384699520465
2021-05-14,0.33317656641538873,0.2951793964043999,0.35921798823805906,0.3326278792198296,0.31640358024287635,0.34856792594487074
2021-05-21,0.3364583332513207,0.28482538378988953,0.3559107346071178,0.33816267370463365,0.3456508776202006,0.3337790929152127
2021-05-28,0.3248615013606034,0.2548398013770046,0.36254660614188294,0.34761283590640246,0.3353891773514726,0.33521518755503144
2021-06-04,0.3222912546527088,0.24847643000578856,0.3412344388588422,0.3740634435796112,0.3965736780055417,0.3027920360629502
2021-06-11,0.3373684056878533,0.24664243979221448,0.3625824975560715,0.3574858253289069,0.3830802375471137,0.33517786320373344
2021-06-18,0.32437914788965916,0.29034567957002916,0.316599281295169,0.3402373305254081,0.3784566268301665,0.3300893967924133
2021-06-25,0.3088742116437068,0.22670209170860675,0.3135287652294982,0.33535697514736684,0.3385552606065391,0.33033100858200376
2021-07-02,0.3242254271966055,0.2682261839392992,0.32748148763872276,0.33115853120460975,0.37144726613335227,0.3702721036456925
2021-07-09,0.328718542789195,0.3081269731788329,0.3624016474206721,0.32376330867367953,0.3372354878029868,0.39150543398908777
2021-07-16,0.3272522636280266,0.3216499879410757,0.3683298730293665,0.3216448008995785,0.3422230449396133,0.38728504838510897
2021-07-23,0.351490637583978,0.3244304572837819,0.33847014154521843,0.30706059249990486,0.36600222339354005,0.35926483102443546
2021-07-30,0.36478454408058103,0.3216499879410757,0.33295608738500937,0.3094026091304265,0.3681493979051619,0.34259005566172174
2021-08-06,0.37497576113436254,0.30056192151194083,0.31871909908446233,0.3062454417662748,0.3741999401690101,0.32183372716642095
2021-08-13,0.3686601205452568,0.29534488996337516,0.3208755285591588,0.30341117831271797,0.3751749006862359,0.3216373883240896
2021-08-20,0.37540569478457325,0.2936707679455125,0.30014339107938326,0.2681480135033246,0.3686533283647717,0.32665114980388277
2021-08-27,0.36774922602349147,0.29818066168849056,0.2966201908630873,0.31872948667031054,0.38329348834702975,0.35836414485933604
2021-09-03,0.3698478933526676,0.29818066168849056,0.2966201908630873,0.32456940360861297,0.38329348834702975,0.36245580491806245
2021-09-10,0.3726552069626416,0.3005993085811441,0.31670892125760197,0.3323853819409283,0.38329348834702975,0.35425569263798407
2021-09-17,0.3603296311563817,0.3143671652441056,0.31515488220295695,0.33079174768875635,0.3564249540202714,0.35050547667206927
2021-09-24,0.3611772166475072,0.30475328959073683,0.2932844179674583,0.319436778962745,0.39501991905607436,0.35634786264812707
2021-10-01,0.35833700853836864,0.3384306784958178,0.3258357892755514,0.32531932856036877,0.35427336432253886,0.3000780304737184
2021-10-08,0.3540901135235414,0.34014779206815676,0.3134531748461697,0.3309893291898091,0.37884342538537674,0.30929235277916256
2021-10-15,0.3546236366064825,0.3226727445293106,0.29906781300016755,0.32690917623141025,0.3729154874598797,0.29874462945587654
2021-10-22,0.3423082743443209,0.3226727445293106,0.32785399966620604,0.32690917623141025,0.37884342538537674,0.29439121112792593
2021-10-29,0.3277273848657089,0.3247179276070874,0.3232532480506777,0.283725124756811,0.3447443304333084,0.25189639507428596
2021-11-05,0.3670572593321281,0.3146323533386628,0.26818895815420535,0.3073703837394035,0.3709761430609482,0.264237009522207
2021-11-12,0.3439931599008503,0.3161597679102201,0.29499951809580555,0.3255242762686653,0.3465815849632603,0.2977890684795416
2021-11-19,0.3146390081744499,0.3171529308229185,0.2876210349712049,0.34427187683888744,0.3537303644160968,0.2777913361274042
2021-11-26,0.31827694219953717,0.33666557745509956,0.2974280817725892,0.3690333114679775,0.34818794800253494,0.2829046424006357
2021-12-03,0.31578647854127373,0.34002807582988215,0.31028621697110376,0.3605457583331015,0.3374547896656761,0.28510716732961144
2021-12-10,0.33535884764467244,0.31240172188054544,0.3045037555367961,0.3690333114679775,0.3386376596534917,0.2893115503386997
2021-12-17,0.34206695092485495,0.3269894772279922,0.31669813000080094,0.3779646277185565,0.3510488315741029,0.2963648260902906
2021-12-24,0.3440737681910425,0.3327009241371748,0.3102907073515831,0.3779646277185565,0.33889452360286704,0.2949819929992812
2021-12-31,0.301492292950976,0.31019422255658047,0.31309790562372536,0.3301717309139376,0.3315261518884258,0.26074107315630995
2022-01-07,0.3286433667073762,0.30977843984008874,0.33010791470835377,0.335662275040138,0.33393550334008465,0.28246601227389156
2022-01-14,0.32918964394808137,0.31847858706664584,0.32780367805796995,0.32836131106840827,0.3384540787625078,0.2803551522734299
2022-01-21,0.31471321985930995,0.2933876732263651,0.3957903687287369,0.35191560419094986,0.3137966425786165,0.332622492739488
2022-01-28,0.3173824711418334,0.31745684693891035,0.3717341266015545,0.33550331029897407,0.32681781866181375,0.3473308299054801
2022-02-04,0.31872317814940276,0.3273308473241778,0.3774480789844162,0.3074756406418802,0.32837360538869287,0.338806122175986
2022-02-11,0.32141082360712486,0.330055912511671,0.39740912621234975,0.3095253524851226,0.323302438861337,0.328915660249626
2022-02-18,0.3207272015304913,0.32700755041622687,0.3943414082761329,0.2973797560793833,0.31467518467685274,0.33360342096978723
2022-02-25,0.29821711319782596,0.3313998026382268,0.3962543146646456,0.27795208138028116,0.2971610061088399,0.35827375982444354
2022-03-04,0.3126668432727103,0.35376091444839,0.3837459544560258,0.27889142206831113,0.28753456379947767,0.3375575025058678
2022-03-11,0.3285932631781818,0.3302139552010757,0.4102676625410755,0.3060817055169976,0.32019609239165275,0.3622192353320825
2022-03-18,0.31995220659057355,0.32949331669676185,0.3830157715908106,0.3091682580665664,0.30258416729048837,0.3410753781613816
2022-03-25,0.3157139818964562,0.33498579344638985,0.3911789713384821,0.30342281148154465,0.3156608665189774,0.3488501107753733
2022-04-01,0.3534340997398935,0.3903707593933533,0.35733208315288595,0.3080015059360746,0.32569111721393557,0.33225942927682534
2022-04-08,0.30442834374517114,0.35378679943877456,0.3946228181629959,0.3080015059360746,0.32569111721393557,0.34285899644076473
2022-04-15,0.344575021455552,0.3277964954427225,0.3653725110945848,0.34127796888404704,0.3332257785325871,0.33745762022704157
2022-04-22,0.3465779835251423,0.338928367599756,0.3298340611826147,0.34127796888404704,0.3449479814213877,0.2948104841775507
2022-04-29,0.3395039186921839,0.31930816144088436,0.332196551381668,0.372110665288416,0.3240130982588622,0.32978582244536186
2022-05-06,0.3131587159173991,0.3378438263941504,0.34632022503639825,0.3677441596394188,0.3334214469829149,0.3191289792099644
2022-05-13,0.34095332381184146,0.3200380601027029,0.3255993562775765,0.372110665288416,0.31435264084074677,0.32321333131117863
2022-05-20,0.3430880894556771,0.3189743749368333,0.33459337720266197,0.3393984946890101,0.3814474644044232,0.29929012387372655
2022-05-27,0.35612946385696287,0.32192680442362537,0.3372672760746751,0.3455091011729181,0.36585210786329003,0.30180986148486066
2022-06-03,0.3225177387967507,0.32375339254669716,0.32163609666601056,0.31854564971884786,0.3526327790207856,0.31422293502514415
2022-06-10,0.34149208595142055,0.3129353513058467,0.3279272113438375,0.33095348682263814,0.334492221765611,0.28818562604049186
2022-06-17,0.3680806729509141,0.30412427769849876,0.3427208555454365,0.30733444018861966,0.31536274581833595,0.2779887603866803
2022-06-24,0.3403734221936586,0.2980020033273023,0.3319231450120858,0.26821061124562606,0.3047539369066848,0.29707429653393613
2022-07-01,0.3581160624686557,0.31745207287214117,0.3566418379419627,0.3179049697312418,0.3678673042086394,0.31715762383189194
2022-07-08,0.33919194737471536,0.3188469175216418,0.331049464797371,0.2870301601449438,0.36219452992432566,0.2830000416291691
2022-07-15,0.34167310044106064,0.3320473241798798,0.3287660785073134,0.23401004143719786,0.36036882993223934,0.2760407650636791
2022-07-22,0.34747193366654744,0.39593030993350103,0.3357269665065165,0.24365182311189684,0.36741356379689954,0.2872902034160387
2022-07-29,0.37699091272595114,0.38331199511799435,0.36655758116093035,0.2730602290336544,0.3900238701769323,0.3397598779738841
2022-08-05,0.37699091272595114,0.37506752389142495,0.3608647379320032,0.26968543411997475,0.39778712628080104,0.345835201303011
2022-08-12,0.3686342112770637,0.39557870840082554,0.35694510193880225,0.27795614201710245,0.41953894436435607,0.3293389037234701
2022-08-19,0.3774386861487456,0.32890483744275734,0.39466204601278426,0.2821464130908712,0.4075879080825425,0.34657770186232706
2022-08-26,0.3963279109292608,0.3260713759903672,0.34566194372532866,0.2769172400758571,0.3935436611420557,0.32081078210660374
2022-09-02,0.33442189165326136,0.31811799187119016,0.2792084504714835,0.37972395682456983,0.4193374687059031,0.265913597156994
2022-09-09,0.3073681970033239,0.42378690866848895,0.2897796331525661,0.3333422549222756,0.4677046929114878,0.2709892379115199
2022-09-16,0.2850288860584155,0.37672817876990333,0.27485377724609467,0.3521184414836126,0.5174189092159546,0.2574317160039697
2022-09-23,0.2878160275527138,0.41072252333715503,0.28877785582680215,0.31511938218727426,0.49229345893536375,0.28772840837598623
2022-09-30,0.3558106874929548,0.4832615386846533,0.31420239444368464,0.3123507392749506,0.5006586747973029,0.2816399384061839
2022-10-07,0.3047082474979677,0.45893779922424216,0.31918627345125583,0.3444501597493466,0.5235555506014928,0.2548105489394705
2022-10-14,0.32178628795488456,0.5114408751565303,0.3152496457680508,0.36948796614946444,0.5154790954877225,0.27260816571877433
2022-10-21,0.3408825391290462,0.5079571169330301,0.29626534101324387,0.36948796614946444,0.45812602517821854,0.2578732596773638
2022-10-28,0.36400910462476344,0.4970902575790866,0.30076026562105046,0.34462895569528884,0.46051321155631103,0.2541460298991237
2022-11-04,0.3697887749931698,0.4912284789915675,0.3060009136376277,0.32487248892714893,0.46051321155631103,0.26010262202605766
2022-11-11,0.36897854403853236,0.42878966192248175,0.2965686381782057,0.31741569639964967,0.4171273321236482,0.263010473625561
2022-11-18,0.36897854403853236,0.4147345613658161,0.31638974774552253,0.29408690155956774,0.4317788366254486,0.25823213163411557
2022-11-25,0.3434254468294623,0.4370486466742598,0.30261933291694604,0.29276445710278004,0.42311794135514913,0.24966030549006546
2022-12-02,0.33880430601751316,0.40201075830393096,0.32689552020562535,0.2826980933639503,0.3569495767394339,0.25710303031078696
2022-12-09,0.3369529983704047,0.4377557319426235,0.2991265425012967,0.3105853127827859,0.3657447912073019,0.25009594645740957
2022-12-16,0.3403753466437608,0.40073791291272925,0.3028649869114691,0.2996382625553385,0.4636536143288315,0.26078748087996256
2022-12-23,0.3822715497828998,0.3586406746684091,0.3089802163728778,0.29093466014809266,0.49747339213451774,0.29068092999429745
2022-12-30,0.3527350663685939,0.3561972637087343,0.33278667225760805,0.2715394547024558,0.4429357719262612,0.3028827756469694
2023-01-06,0.3529098625192292,0.33656134665381005,0.3705977697584546,0.27085401131289216,0.3639254834856666,0.2854042246347791
2023-01-13,0.3468474359547221,0.3148873883206818,0.3514686071267217,0.2958755097366486,0.3433621454226363,0.2902454291038454
2023-01-20,0.3522902588445209,0.30948896245801494,0.35507319467124765,0.29687316843496786,0.345679488486586,0.29368700410975557
2023-01-27,0.3494538328331576,0.3256230588180582,0.3610805946946926,0.2860118939029686,0.3672641611038957,0.283144517688564
2023-02-03,0.3449686744940537,0.32813908628738914,0.3768944458139742,0.26302644001365394,0.33522253375088884,0.2862238475587536
2023-02-10,0.35875603422422564,0.3466532074994891,0.3655216713194722,0.2642219292033919,0.3236755875554104,0.2864816593940945
2023-02-17,0.34794755500513036,0.3306760733391515,0.36145240498627507,0.26511787378656887,0.32482357741118234,0.2973602188889847
2023-02-24,0.36033977560748365,0.33492097791456626,0.3495257446742903,0.29520121085758305,0.3536944377981778,0.3009329045441334
2023-03-03,0.3646809107706516,0.3174596536279423,0.3702482033297132,0.29737979165483247,0.3475242042753732,0.2778391312118914
2023-03-10,0.36142522590386744,0.27720525150092235,0.38748655195159937,0.2845398577900275,0.39338186245576456,0.2774707332503858
2023-03-17,0.3203546500967207,0.30475958727818475,0.3976294703650148,0.24903951043120495,0.36467821737242573,0.3226032918527789
2023-03-24,0.34377257539687006,0.2661819935927104,0.40577061380678436,0.25591649586790033,0.3329739065826489,0.3513088316395039
2023-03-31,0.3457905849556446,0.29660108655507406,0.38513829416081313,0.2671299782349804,0.312258700540924,0.3097309854864636
2023-04-07,0.3143435013022722,0.31786491660151134,0.37820442676073274,0.2609271539071549,0.32151815370118175,0.3055159448784144
2023-04-14,0.3206591229518094,0.31058205552553236,0.37160902591741507,0.27116465926813343,0.3451804282254852,0.3226703696886674
2023-04-21,0.32682394271314513,0.3405821453701497,0.3307616225991761,0.30109939261864493,0.3451804282254852,0.3119492173031102
2023-04-28,0.35965662060923176,0.29437883509633567,0.3989623723972214,0.26910224003689187,0.32621909495581736,0.33960578177417516
2023-05-05,0.34590547874409056,0.29244044345844855,0.33777397238726303,0.32044626881363,0.32340028567820933,0.3027956343492462
2023-05-12,0.33729571203165176,0.29387934618269573,0.37321144422269653,0.2593222510178543,0.3022361597899814,0.3448786803131473
2023-05-19,0.34267262416253436,0.2895883991168017,0.38055144492071097,0.27046703972685315,0.3022361597899814,0.32677571712191256
2023-05-26,0.34979073612891265,0.3072817056711167,0.39220536914414084,0.24221539413483487,0.2853128271018201,0.3502193628455194
2023-06-02,0.34979073612891265,0.3068548003261692,0.3860520112824798,0.24070749366755984,0.32799811242910554,0.3483804478047622
2023-06-09,0.3793776699307649,0.3130903302388634,0.40072561540046225,0.2620779867863567,0.2710457499645799,0.3515959800780126
2023-06-16,0.3598527426073456,0.32342410796068716,0.3713365443718924,0.2526371566637841,0.2807084357937146,0.3330007644205046
2023-06-23,0.38601515117065327,0.28800674010526683,0.3288808470003003,0.287988917849705,0.25478543661688263,0.32765342394743635
2023-06-30,0.38642473567811675,0.29335887441696207,0.3740006534725513,0.2949135634393348,0.3397318278704853,0.339533317614507
2023-07-07,0.3594191525954846,0.27856649510856607,0.37970961598985503,0.3029527676128219,0.35088384558478436,0.30785254192970973
2023-07-14,0.35593405177378673,0.2835306049573863,0.35684016851282685,0.32112976700874585,0.3365110725897681,0.2892307014380198
2023-07-21,0.32410072817228164,0.29356958342950956,0.39690970870835507,0.31262580134269596,0.30154677650729655,0.3341998135813299
2023-07-28,0.32384989499641004,0.3191100852224761,0.3681201439936354,0.3052278059973087,0.30990470003478426,0.2983973358834501
2023-08-04,0.3045435954092153,0.3269754159358536,0.3920211929822289,0.30585593261438815,0.2750656327061425,0.3237705247771825
2023-08-11,0.3025318882131596,0.2930057784979124,0.3938248112749765,0.29316152809237206,0.2856862294412189,0.3233492746478534
2023-08-18,0.3064968956069275,0.2991563721965307,0.4009238560547492,0.2826416426958155,0.2908682436297658,0.3212525993866848
2023-08-25,0.3178825557850375,0.29069376149465,0.3912021516247318,0.2841480262285218,0.2830480018702691,0.32806192355889957
2023-09-01,0.3213562143671537,0.29399836967230825,0.39027911787835,0.27869214416491594,0.31385122584065495,0.30143359861532426
2023-09-08,0.3121985393228461,0.29643063998422253,0.3891244148757262,0.2810481941747543,0.3110189604867256,0.3154562704895433
2023-09-15,0.3450732031615252,0.2917153512001312,0.36215331801381484,0.2818170024116952,0.31271141637427663,0.31281902343905305
2023-09-22,0.3210705891311525,0.2958560069945177,0.41490047854185036,0.2759631602132108,0.2892842125994741,0.3410143475351991
2023-09-29,0.3585247886385724,0.29731930830247694,0.40040370619261245,0.27854135405886227,0.2920487156000134,0.3133844924352429
2023-10-06,0.3633799877423956,0.28967701258620865,0.3677042469023499,0.2795634285798526,0.32500670956713956,0.29797293096875077
2023-10-13,0.3228177491499705,0.29203868749904965,0.40674645343508203,0.27854135405886227,0.2977061828355278,0.3285237172234627
2023-10-20,0.3131335056763471,0.29868770875245254,0.3872391460746049,0.2729732797300212,0.27827270276354515,0.32140915320603225
2023-10-27,0.30298308276964664,0.3164599575844116,0.4104783757610523,0.2402960653246868,0.2572262613601536,0.32140915320603225
2023-11-03,0.32640360736748525,0.32172254480625434,0.3838530412653877,0.28251327632296064,0.2753103515634543,0.34150985352025787
2023-11-10,0.32312894574364937,0.3020030643630949,0.38987956857316913,0.2918170800866061,0.2942042908412806,0.3098610356167372
2023-11-17,0.28643134875757914,0.342442324640872,0.3538658514264787,0.27477936880891657,0.30498841886456424,0.31119819709945673
2023-11-24,0.2888132994267489,0.32871502678996156,0.3552055888756683,0.27477936880891657,0.3068710507976547,0.3069793045386262
2023-12-01,0.2907973837470559,0.33908775530503416,0.3611282376667321,0.2614398249466393,0.3111548602531277,0.31212054980923726
2023-12-08,0.29383502853633325,0.33361947714536794,0.36418481393889657,0.25656377884012355,0.31098896033172385,0.31103083485610294
2023-12-15,0.28145883341909106,0.3253329345409331,0.35910326430141626,0.2614398249466393,0.30757699354179724,0.3130699460286192
2023-12-22,0.30308149086737385,0.32266456091733603,0.33870095077777285,0.2590163130196804,0.32914125849734555,0.3087363877870879
2023-12-29,0.3178944468681343,0.3311955169238428,0.37365631094438945,0.25173996815756033,0.26468840794709214,0.2962451333327624
2024-01-05,0.31328106262728966,0.34835655142179994,0.37699786908493244,0.24357843364282794,0.2692086581174106,0.31073124109156586
2024-01-12,0.2838508746369004,0.3447498014532625,0.3700180044759105,0.2339154946425063,0.3035201394976886,0.3088608909514585
2024-01-19,0.310164739114407,0.34113980553040446,0.2829682747685549,0.2158757852204866,0.2983223412065883,0.2952429680807036
2024-01-26,0.2949991586510229,0.3378782662817676,0.2925862497380052,0.28120865051731925,0.305424206410573,0.2550909512273633
2024-02-02,0.3278652069694105,0.3404914776034585,0.33663918570786544,0.28543648285527706,0.31012267225073453,0.2839681068689777
2024-02-09,0.3686181705412984,0.3439596134453651,0.3433680008017706,0.24516468708284184,0.29530966554036814,0.301553184334259
2024-02-16,0.33642738579384884,0.35887300204638284,0.3286768731253102,0.3057256584047249,0.3087764286017931,0.295832345602903
2024-02-23,0.33642738579384884,0.36178612861064213,0.33720891245796975,0.3057256584047249,0.32792194137867575,0.29289418130372097
2024-03-01,0.33642738579384884,0.3536559445671967,0.3372056273921478,0.3132880587293572,0.32792194137867575,0.29289418130372097
2024-03-08,0.32153339292467514,0.3389686375152745,0.34249844830993786,0.30830224402566603,0.34974641950175583,0.2891872311839308
2024-03-15,0.3249728720586534,0.35603135711013384,0.34642391785435567,0.30363422650014454,0.3442684702047055,0.3131407853111983
2024-03-22,0.3254686067712972,0.34101746072150463,0.34254591710679366,0.3393984825254918,0.34271052479400066,0.3010765161884706
2024-03-29,0.3326159586401891,0.3338855036057978,0.36023513124088996,0.31049289502877825,0.32194585694836536,0.3434630508973478
2024-04-05,0.3493362354677018,0.326477688623622,0.3927324767445085,0.2677806226832562,0.32007413980700367,0.304054290493214
2024-04-12,0.3784732098685012,0.3487320217445727,0.39882782473779865,0.24307201346878712,0.3408672811565973,0.2843562411411765
2024-04-19,0.36628899231289863,0.3356698428256909,0.43797055631122905,0.24405148912720412,0.2969754104828086,0.3250308854518814
2024-04-26,0.3212534364256549,0.35464233936200446,0.40972814779791766,0.24972292070718838,0.30074198683044917,0.32562973238385545
2024-05-03,0.31445087983488507,0.36472126352958567,0.37652822440082434,0.253934644855536,0.2959470087185186,0.3340634350930887
2024-05-10,0.314849904269966,0.35521762719650424,0.3796910596442505,0.2562644656029766,0.2985080622643147,0.3314377060543917
2024-05-17,0.3015079340340101,0.35141952597103704,0.3738643188831502,0.2562644656029766,0.29517828988015204,0.32023471958177485
2024-05-24,0.3148656205688511,0.3537959528299876,0.40342815107094343,0.2562644656029766,0.2963327021806965,0.3463507563098016
2024-05-31,0.31332124909846754,0.3623859547293935,0.3814846515465914,0.2654746195019607,0.3208882136939501,0.3349427813003604
2024-06-07,0.35927963154869624,0.36479482976798666,0.38645349249684546,0.25553877775699974,0.31822225243980573,0.30024342069010657
2024-06-14,0.34994712905561554,0.35880215791599296,0.38536213288591115,0.2654746195019607,0.32171821739870626,0.30176270907624236
2024-06-21,0.35136174682350063,0.36479482976798666,0.3641621491401517,0.2810441212597574,0.3054235107406252,0.30024342069010657
2024-06-28,0.36015389367313566,0.3719606703052285,0.3526207653947491,0.33110064130688577,0.3126245384387763,0.3090513526775989
2024-07-05,0.3417286010702258,0.36133359780043534,0.37393971454854996,0.32112260041450774,0.310416558437026,0.3113650811085372
2024-07-12,0.31797483087411166,0.410373348192508,0.3979553609654872,0.29471916145151716,0.3108105709777708,0.2964185063170552
2024-07-19,0.309417825564668,0.35462108065702375,0.32188209071016405,0.3366482955882197,0.32187513236055854,0.29088482791651576
2024-07-26,0.321065323658483,0.3623089295484357,0.3459081237956905,0.3231631979935714,0.24100577905218584,0.333353358153122
2024-08-02,0.3064056258522562,0.38078246510418867,0.38069322780898274,0.2616366437498783,0.2450393931426829,0.33821764670097887
2024-08-09,0.311765918421086,0.3753296749102452,0.3770017250087899,0.2659850819232119,0.24562713160427582,0.3347154145442308
2024-08-16,0.3131170704997845,0.3725629099614171,0.3629292603542671,0.2614477712474321,0.23533997257710848,0.3347154145442308
2024-08-23,0.3131170704997845,0.34511716381468077,0.36219560350512725,0.28793561687413477,0.24697758571705855,0.33400888938801054
2024-08-30,0.30725894121146413,0.36930087943686196,0.31544588499614185,0.3200744891302827,0.2373852461406572,0.33090639444027026
2024-09-06,0.3111714470904489,0.3687759198615854,0.3647756463893301,0.2742986469469415,0.23930865884967537,0.33974342253487977
2024-09-13,0.31063758921342066,0.3703067852245363,0.39576973446893615,0.27945895560281714,0.23624245245651485,0.35194237689751046
2024-09-20,0.30186052383123524,0.3844997987029713,0.40515534099949047,0.289594907994859,0.22988807325500968,0.3461339037932502
2024-09-27,0.32129183839638564,0.38115282711505294,0.4209378992419257,0.281505495909777,0.24555588939088427,0.34659340439935465
2024-10-04,0.3195117469888068,0.36716420116459275,0.40953350527423754,0.2901022574493112,0.2487005140195837,0.35713591274564305
2024-10-11,0.3535446259757547,0.37902782649378386,0.3922158351623574,0.2769754205100104,0.25070004788497474,0.34652621584673793
2024-10-18,0.2973667391504437,0.3804348320430244,0.32196647935266165,0.31497615241556765,0.28043931845490516,0.3117829644944243
2024-10-25,0.29864442057184215,0.37733743764930994,0.3338543405855623,0.32318561942978014,0.3183441048458094,0.28583042838466755
2024-11-01,0.3147384850083,0.36306119420331956,0.3569041051158025,0.2692520006989885,0.3029533217009384,0.30713149988995603
2024-11-08,0.33889632496465705,0.3586758188539842,0.35396799660505635,0.2745513952631228,0.29564395149182976,0.2811996845448128
2024-11-15,0.3567598594110041,0.3778953823111268,0.35727400600603554,0.25966612601861255,0.31930705960926326,0.3152617006657906
2024-11-22,0.3184037781561939,0.3974536529544529,0.38946474703633377,0.2783422561848962,0.3212777590860696,0.34281003629752965
2024-11-29,0.3535446259757547,0.3974536529544529,0.3798748060476152,0.27576846267321187,0.2927947875846792,0.32808592357817684
2024-12-06,0.31357012302476533,0.3938382933958402,0.37820418815676937,0.31026210538817456,0.2927947875846792,0.32652313898617713
2024-12-13,0.32825198353185914,0.37265713573723497,0.3628883487269366,0.3083282800454143,0.2977255156284483,0.32202173932129186
2024-12-20,0.3443721489982678,0.3944198552678578,0.3722804974526363,0.2867346901784468,0.3055026613689978,0.3280378429784872
2024-12-27,0.35929779509037674,0.3999394599234075,0.35917052117157705,0.27746068612298475,0.2919529070346591,0.33027761501391945
2025-01-03,0.39498611775792,0.3556941711784475,0.3575805805985332,0.2734346978745743,0.2901551475432998,0.32874996098265785
2025-01-10,0.3502528271239373,0.3759626595005031,0.3702643362726222,0.29241781112604986,0.3373484712576757,0.3038977652054779
2025-01-17,0.39101969474402015,0.33671250713313644,0.36366309926506973,0.2781124073754779,0.3165581842423285,0.3304316641301601
2025-01-24,0.39212802756383996,0.3874920875226872,0.37590267798612637,0.2589323448049165,0.32376619400027506,0.3493695219042593
2025-01-31,0.3874697622837034,0.3755858606699458,0.3645205055790071,0.26497852563624097,0.3968339166463814,0.3082367248833568
2025-02-07,0.3966109433527738,0.3528897893097424,0.3629711403146448,0.2696459831622262,0.39007177174605745,0.36618013276761513
2025-02-14,0.38962683198483367,0.362489716517933,0.3335884110400018,0.26038969571292453,0.38818646083757197,0.3055364816301667
2025-02-21,0.35175621971826804,0.3597699331491029,0.3836701800637551,0.24128227678471179,0.3508097919684615,0.3544550492152269
2025-02-28,0.34840747477832995,0.36186274378754385,0.4496686091483305,0.2521807985818217,0.3333523509577508,0.39475453225167
2025-03-07,0.31650612434273667,0.3629411445412019,0.43044063134289323,0.269908314766034,0.3333523509577508,0.3477428041759942
2025-03-14,0.32813361899404647,0.36729794823406325,0.4043183958821879,0.2573370946516771,0.33221525556276604,0.35672064089292965
2025-03-21,0.32480683473444666,0.3653279063614864,0.39543763038337404,0.25234102381304374,0.32131621769629437,0.3635649665876162
2025-03-28,0.3129849278553818,0.34892702486017957,0.39393114773161997,0.28147694681236046,0.25615776769701765,0.3422534909420372
2025-04-04,0.32509966480770613,0.32595131478646866,0.497670851447852,0.28570563902103757,0.2388717574058141,0.3765560855478667
2025-04-11,0.30947176404494275,0.35089270708917697,0.47715393780879617,0.28469314294995096,0.2448693808920897,0.3390144945808442
2025-04-18,0.31526624642281176,0.37651607982016183,0.4487123877497492,0.30704406583094307,0.26040462771148015,0.34679924439820936
2025-04-25,0.31311502169262545,0.3509225102313194,0.4712855748428646,0.3078771857249506,0.30862420823182357,0.3513401660028267
2025-05-02,0.29793252516167773,0.3446113410076917,0.5152644333433325,0.2906824562336796,0.28020784680909433,0.36383579573009783
2025-05-09,0.2964146280412167,0.36466252158856144,0.47316108417030495,0.2906824562336796,0.28925543369672624,0.36654929805652453
2025-05-16,0.3145574247065108,0.3238566744135218,0.461740019898977,0.290109458159219,0.2892529678008209,0.3747061555801448
2025-05-23,0.31559398888183016,0.3219068413938237,0.4318668474988532,0.30621420513664166,0.29364010780022315,0.3579668597265698
2025-05-30,0.29868073489837715,0.30848954931663264,0.46633610417086374,0.23982438410111165,0.3012369976080965,0.3579668597265698
2025-06-06,0.33277876562771624,0.2931001027716544,0.45590739373286965,0.24896456717974752,0.29584199109222914,0.3715764345655871
2025-06-13,0.30396340235130315,0.29655989898609375,0.48029354865668633,0.2578072454485162,0.29603209165703703,0.37113753045432746
2025-06-20,0.32441264940590264,0.30304809492396195,0.4807343561861593,0.26400777533275654,0.29659951252115974,0.37362934810884757
2025-06-27,0.37215735382093873,0.35099792937325186,0.40693648438792707,0.28085181735983694,0.3204229619441473,0.35591013284873385
2025-07-04,0.3648360856844209,0.30838571012266824,0.4402599020271182,0.2650786097436456,0.3204964106504083,0.35059527492895753
